id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2468929761,125,12,1,23,12,cmbqc74mshg77ra7mywec2a6b,1,9.1,38.2,2022-10-08T14:52:52.372Z,2022-10-10T22:14:58Z,3827708305,213,1.5,3827708303,212,14.8,3835608881,388,,3827708301,141,59.9,3827708297,56,Back,3827708299,140,9.5,3827713341,15,,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468929745,256,15,1,23,13,7catg5lpivcmpf4xhggh6d8rk,1,93.1,41.4,2022-10-08T14:52:53.603Z,2022-10-10T19:55:31Z,3827725701,108,,3827725713,231,51.6,3827725301,82,,3827725711,230,98.9,3827725703,328,,3827725323,233,126,3827725289,72,,3827725699,103,19,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,3827725705,458,3827725291,17,3827725695,80,,,3827725709,147,3827708259,56,Center,,42.2,3835610055,178,,3827725287,25,,3827725697,102,47.3,3827725707,146,94.1,,,,,,,,,,,,,
2468929765,126,10,1,23,13,cmbqc74mshg77ra7mywec2a6b,1,8.2,56.1,2022-10-08T14:52:53.627Z,2022-10-10T19:55:40Z,3827708317,56,Back,3827725333,233,256,3835610277,178,,3827708315,94,,3835610279,21,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468929833,128,12,1,23,15,cmbqc74mshg77ra7mywec2a6b,1,18.9,49,2022-10-08T14:52:56.004Z,2022-10-10T19:55:51Z,3827708617,56,Back,3835610741,388,,3827708619,140,26.1,3827708621,141,85.7,3827708623,212,26.1,3827708625,213,1.3,3827712853,15,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468929807,127,43,1,23,17,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-08T14:52:58.060Z,2022-10-08T14:53:01Z,3827708743,144,49,,,,,,,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468929891,258,1,1,23,19,7catg5lpivcmpf4xhggh6d8rk,1,69.1,19.2,2022-10-08T14:52:59.549Z,2022-10-10T19:55:56Z,3835610899,178,,3827708911,213,3.0,3827708903,56,Back,3827708905,140,46.0,3827708907,141,24.1,3827708909,212,24.5,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468929925,259,1,1,23,24,7catg5lpivcmpf4xhggh6d8rk,0,57.4,6.3,2022-10-08T14:53:04.745Z,2022-10-10T19:56:17Z,3827709043,56,Center,3827709051,213,1.0,3827709045,140,73.7,3835611589,178,,3827709041,155,,3827709049,212,32.0,3827709047,141,46.0,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468929981,129,12,1,23,26,cmbqc74mshg77ra7mywec2a6b,1,21.7,42.1,2022-10-08T14:53:06.786Z,2022-10-10T19:56:23Z,3827709269,140,47.4,3827709267,56,Back,3835611773,388,,3827709271,141,56.0,3827709275,213,0.3,3827709273,212,28.6,3827709297,15,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468929975,260,44,1,23,28,7catg5lpivcmpf4xhggh6d8rk,1,53.2,45.6,2022-10-08T14:53:08.580Z,2022-10-10T22:14:59Z,3827709255,56,Center,3827709387,233,130,3827709257,286,,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930005,130,44,1,23,28,cmbqc74mshg77ra7mywec2a6b,0,46.8,54.4,2022-10-08T14:53:08.581Z,2022-10-10T19:56:32Z,3827709371,56,Back,3827709393,233,260,3827709373,285,,,,,,,,,,,,,,,,,ytgqjgx6su1i7xjwdae6wiz8,João Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468929997,261,1,1,23,28,7catg5lpivcmpf4xhggh6d8rk,1,53.9,47.2,2022-10-08T14:53:08.677Z,2022-10-10T22:14:59Z,3827709329,56,Back,3827709337,213,4.1,3827709333,141,26.5,3827709327,3,,3835612191,388,,3827709331,140,45.4,3827709335,212,16.7,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930049,262,1,1,23,32,7catg5lpivcmpf4xhggh6d8rk,1,46.3,31.4,2022-10-08T14:53:12.590Z,2022-10-10T19:56:44Z,3827709669,213,2.0,3827709667,212,16.7,3835612527,178,,3827709663,140,40.1,3827709665,141,54.0,3827709661,56,Back,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930085,263,1,1,23,35,7catg5lpivcmpf4xhggh6d8rk,1,42.4,60.9,2022-10-08T14:53:15.684Z,2022-10-10T19:56:49Z,3827709837,141,94.3,3827709839,212,26.4,3827709841,213,1.0,3835612655,178,,3827709835,140,55.2,3827709833,56,Left,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930119,264,1,1,23,38,7catg5lpivcmpf4xhggh6d8rk,1,57.7,94.6,2022-10-08T14:53:18.781Z,2022-10-10T19:56:54Z,3827710079,212,14.4,3827710077,141,74.5,3827710081,213,4.4,3827710075,140,53.4,3835612741,178,,3827710073,56,Center,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930155,265,1,1,23,42,7catg5lpivcmpf4xhggh6d8rk,1,54.4,60.6,2022-10-08T14:53:22.564Z,2022-10-10T19:56:58Z,3827710245,140,59.1,3827710251,213,4.9,3827710243,56,Center,3835612947,178,,3827710249,212,24.5,3827710247,141,25.3,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930181,266,1,1,23,45,7catg5lpivcmpf4xhggh6d8rk,1,59.8,23.6,2022-10-08T14:53:25.500Z,2022-10-10T19:57:03Z,3827710371,56,Center,3835613111,178,,3827710373,140,76.3,3827710377,141,23.9,3827710383,213,0.0,3827710379,212,17.3,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930207,267,1,1,23,47,7catg5lpivcmpf4xhggh6d8rk,1,72,26.2,2022-10-08T14:53:27.770Z,2022-10-10T19:57:09Z,3827710499,212,27.5,3835613275,178,,3827710497,141,65.5,3827710493,56,Center,3827710495,140,65.9,3827710501,213,1.8,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930279,268,1,1,23,50,7catg5lpivcmpf4xhggh6d8rk,1,67.6,68.3,2022-10-08T14:53:30.661Z,2022-10-10T19:58:17Z,3827710913,213,0.7,3827710905,56,Center,3827710911,212,7.5,3827710909,141,75.6,3835613415,178,,3827710907,140,73.0,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930295,269,1,1,23,55,7catg5lpivcmpf4xhggh6d8rk,0,66.7,77.3,2022-10-08T14:53:35.490Z,2022-10-10T19:57:50Z,3827710993,56,Center,3827710995,140,78.8,3827710999,212,12.7,3827710997,141,75.8,3827711001,213,6.2,3835614409,178,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930337,131,61,1,23,56,cmbqc74mshg77ra7mywec2a6b,1,19.7,28.4,2022-10-08T14:53:36.322Z,2022-10-10T19:58:32Z,3835615841,389,,3827711199,56,Back,,,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930341,270,1,1,23,57,7catg5lpivcmpf4xhggh6d8rk,1,91.2,71.3,2022-10-08T14:53:37.787Z,2022-10-10T19:58:43Z,3827711211,56,Center,3827711213,140,89.1,3827711215,141,45.7,3827711217,212,17.5,3835616035,178,,3827711219,213,4.6,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470486717,1947,67,1,24,0,7catg5lpivcmpf4xhggh6d8rk,1,89.7,32.4,2022-10-08T14:53:40.637Z,2022-10-11T06:35:07Z,3836093063,233,1082,,,,,,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470486711,1082,67,1,24,0,cmbqc74mshg77ra7mywec2a6b,0,10.3,67.6,2022-10-08T14:53:40.638Z,2022-10-11T06:15:46Z,3836093067,233,1947,,,,,,,,,,,,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930405,271,1,1,24,1,7catg5lpivcmpf4xhggh6d8rk,1,88.3,37,2022-10-08T14:53:41.453Z,2022-10-10T19:59:00Z,3827711563,56,Center,3835616247,178,,3827711571,213,2.3,3827711565,140,79.8,3827711569,212,13.9,3827762235,154,,3827711567,141,52.6,3827762233,210,15,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2468930411,272,15,1,24,2,7catg5lpivcmpf4xhggh6d8rk,1,80.4,52.6,2022-10-08T14:53:42.251Z,2022-10-10T19:59:01Z,3827762367,29,,3827762385,328,,3827762391,230,98.6,3827761605,233,132,3827761413,20,,3827762389,147,51.6,3827762369,154,,3827762393,231,49.1,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,3835616549,178,3827762371,55,3827762387,146,90.8,,3827762381,215,3827762377,103,19,271,,3827761417,82,,3827764549,78,,3827711595,22,,3827711599,56,Center,3827711597,18,,,3827762375,102,50.8,,,,,,
2468930415,132,10,1,24,2,cmbqc74mshg77ra7mywec2a6b,1,10.9,46.7,2022-10-08T14:53:42.517Z,2022-10-10T19:59:06Z,3827711611,56,Back,3835616669,178,,3827761655,233,272,3827711609,94,,,,,,,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930461,133,12,1,24,5,cmbqc74mshg77ra7mywec2a6b,1,20.6,32.5,2022-10-08T14:53:45.652Z,2022-10-10T19:59:13Z,3827711891,213,4.0,3827711889,212,22.4,3827711883,56,Back,3827711885,140,5.9,3827711887,141,8.6,3835616805,388,,,,,,,,649anpduq5pwrqbek73wr8n6y,Pedro Bicalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930465,134,49,1,24,9,cmbqc74mshg77ra7mywec2a6b,1,5.9,8.6,2022-10-08T14:53:49.760Z,2022-10-10T19:59:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930507,135,1,1,24,9,cmbqc74mshg77ra7mywec2a6b,0,6.2,6.4,2022-10-08T14:53:49.803Z,2022-10-10T19:59:23Z,3827712111,212,32.9,3827712113,213,0.1,3827712103,155,,3827712115,1,,3827712105,56,Back,3827712107,140,37.5,3827712109,141,9.8,3835617049,178,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930539,273,61,1,24,13,7catg5lpivcmpf4xhggh6d8rk,1,64.3,86,2022-10-08T14:53:53.398Z,2022-10-10T19:59:30Z,3835617163,21,,3835617165,178,,3827712291,56,Left,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930551,274,49,1,24,13,7catg5lpivcmpf4xhggh6d8rk,1,42.4,61,2022-10-08T14:53:53.429Z,2022-10-10T22:45:28Z,,,,,,,,,,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470438499,1553,43,1,24,13,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-10-08T14:53:53.477Z,2022-10-10T22:45:14Z,3835836997,178,0,3835837039,144,82,3835836999,21,0,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930621,275,1,1,24,14,7catg5lpivcmpf4xhggh6d8rk,1,42,61.2,2022-10-08T14:53:55.163Z,2022-10-10T19:59:53Z,3827712739,140,52.3,3827712737,56,Center,3827712745,213,5.6,3827712743,212,14.4,3827712741,141,47.2,3835617819,178,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930661,276,1,1,24,21,7catg5lpivcmpf4xhggh6d8rk,1,58.3,40.9,2022-10-08T14:54:01.445Z,2022-10-10T20:00:03Z,3827712995,213,1.6,3827712993,212,20.6,3827712991,141,71.2,3827712987,56,Center,3827712989,140,58.7,3835617565,178,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930675,277,1,1,24,25,7catg5lpivcmpf4xhggh6d8rk,1,59.3,70.9,2022-10-08T14:54:05.290Z,2022-10-10T20:00:09Z,3827713077,213,0.3,3827713069,56,Center,3827713073,141,74.4,3827713075,212,9.0,3835618323,178,,3827713071,140,67.6,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930707,278,1,1,24,26,7catg5lpivcmpf4xhggh6d8rk,1,67.6,74.4,2022-10-08T14:54:06.356Z,2022-10-10T20:00:15Z,3827713221,212,12.6,3827713223,213,3.5,3835618541,178,,3827713215,56,Center,3827713217,140,56.5,3827713219,141,67.3,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930741,279,1,1,24,28,7catg5lpivcmpf4xhggh6d8rk,1,61.4,69.6,2022-10-08T14:54:08.808Z,2022-10-10T20:00:21Z,3827713379,212,23.1,3827713377,141,36.8,3827713381,213,4.4,3827713375,140,55.6,3827713373,56,Center,3835618729,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930791,280,1,1,24,31,7catg5lpivcmpf4xhggh6d8rk,1,56.7,34.8,2022-10-08T14:54:11.692Z,2022-10-10T20:00:26Z,3827713665,212,19.2,3827713663,141,10.0,3827713659,56,Right,3827713661,140,65.4,3835618837,178,,3827713667,213,5.2,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930831,281,1,1,24,36,7catg5lpivcmpf4xhggh6d8rk,1,71.2,10,2022-10-08T14:54:16.303Z,2022-10-10T20:00:34Z,3827713851,140,55.9,3827713855,212,16.8,3835619059,178,,3827713853,141,17.3,3827713849,56,Right,3827713857,213,2.8,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930865,282,1,1,24,38,7catg5lpivcmpf4xhggh6d8rk,1,55.7,17.8,2022-10-08T14:54:18.580Z,2022-10-10T20:00:40Z,3835619227,178,,3827714089,212,30.0,3827714087,141,61.7,3827714085,140,58.4,3827714091,213,1.5,3827714083,56,Center,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930895,283,1,1,24,41,7catg5lpivcmpf4xhggh6d8rk,1,59.8,61.7,2022-10-08T14:54:21.812Z,2022-10-10T20:00:44Z,3827714241,213,0.5,3827714233,56,Center,3827714235,140,66.5,3827714237,141,67.6,3827714239,212,8.1,3835619357,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930929,284,1,1,24,43,7catg5lpivcmpf4xhggh6d8rk,1,66.3,68.1,2022-10-08T14:54:23.579Z,2022-10-10T20:00:48Z,3835619411,178,,3827714375,140,58.4,3827714373,56,Center,3827714381,213,3.1,3827714377,141,68.3,3827714379,212,8.3,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468930959,285,1,1,24,46,7catg5lpivcmpf4xhggh6d8rk,1,61.1,66.6,2022-10-08T14:54:26.908Z,2022-10-10T20:00:54Z,3827714521,140,61.6,3827714523,141,48.8,3827714525,212,12.1,3827714527,213,4.8,3827714519,56,Center,3835619589,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931015,286,1,1,24,49,7catg5lpivcmpf4xhggh6d8rk,1,63.4,38.5,2022-10-08T14:54:29.379Z,2022-10-10T20:01:01Z,3827714693,213,6.0,3835619801,178,,3827714691,212,13.3,3827714685,56,Center,3827714687,140,75.7,3827714689,141,33.9,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931039,287,1,1,24,51,7catg5lpivcmpf4xhggh6d8rk,0,75.8,38,2022-10-08T14:54:31.404Z,2022-10-10T20:01:08Z,3827714819,212,22.5,3835620103,178,,3827714817,141,37.9,3827714831,4,,3827714815,140,97.2,3827714813,56,Center,3827714821,213,6.3,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931077,136,52,1,24,53,cmbqc74mshg77ra7mywec2a6b,1,5.1,58.2,2022-10-08T14:54:33.338Z,2022-10-10T20:01:14Z,3835620301,179,,3835247395,376,,,,,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931339,137,1,1,25,11,cmbqc74mshg77ra7mywec2a6b,0,14,62,2022-10-08T14:54:51.489Z,2022-10-10T20:01:38Z,3827716489,1,,3827716487,213,6.2,3827716483,141,54.8,3827716585,189,,3827716485,212,77.1,3827716479,56,Center,3827716477,199,,3827716481,140,87.3,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931335,288,52,1,25,16,7catg5lpivcmpf4xhggh6d8rk,1,12.7,52,2022-10-08T14:54:56.430Z,2022-10-10T20:01:31Z,3835247481,376,,3835620943,178,,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931397,289,1,1,25,16,7catg5lpivcmpf4xhggh6d8rk,1,12.2,52.5,2022-10-08T14:54:57.068Z,2022-10-10T20:01:24Z,3827716829,212,12.9,3835620671,178,,3827716827,141,38.3,3827716823,56,Back,3827716825,140,20.4,3827716831,213,5.4,3827716821,123,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931415,290,1,1,25,21,7catg5lpivcmpf4xhggh6d8rk,1,25,27.3,2022-10-08T14:55:01.540Z,2022-10-10T20:01:49Z,3827716935,141,57.1,3827716933,140,27.2,3827716931,56,Back,3835621475,178,,3827716939,213,1.5,3827716937,212,20.4,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931477,291,1,1,25,23,7catg5lpivcmpf4xhggh6d8rk,1,30,53.5,2022-10-08T14:55:04.116Z,2022-10-10T20:02:04Z,3827717289,140,39.0,3835621883,178,,3827717285,56,Back,3827717291,141,31.4,3827717293,212,17.8,3827717295,213,5.3,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931501,292,1,1,25,29,7catg5lpivcmpf4xhggh6d8rk,1,55.3,28.4,2022-10-08T14:55:09.924Z,2022-10-10T20:02:04Z,3827717437,213,2.3,3835621887,178,,3827717429,56,Back,3827717431,140,45.0,3827717433,141,47.4,3827717435,212,16.8,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931539,293,1,1,25,31,7catg5lpivcmpf4xhggh6d8rk,1,43.3,49.4,2022-10-08T14:55:11.892Z,2022-10-10T20:02:04Z,3827717613,212,17.4,3835621925,178,,3827717615,213,1.2,3827717611,141,73.3,3827717609,140,49.1,3827717607,56,Back,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931571,294,1,1,25,35,7catg5lpivcmpf4xhggh6d8rk,1,54.7,74.7,2022-10-08T14:55:16.074Z,2022-10-10T20:02:08Z,3827717761,141,78.2,3827717759,140,64.1,3827717757,56,Center,3827717765,213,0.2,3827717763,212,10.2,3835622033,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931593,295,1,1,25,37,7catg5lpivcmpf4xhggh6d8rk,1,64.8,79,2022-10-08T14:55:18.066Z,2022-10-10T20:02:13Z,3827717893,56,Left,3827717895,140,68.9,3835622133,178,,3827717899,212,12.5,3827717901,213,1.2,3827717897,141,96.3,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931601,296,1,1,25,39,7catg5lpivcmpf4xhggh6d8rk,0,68.9,96.3,2022-10-08T14:55:20.171Z,2022-10-10T20:02:59Z,3827717941,212,1.4,3827718137,286,,3827717945,213,4.6,3827717935,56,Left,3827718131,236,,3827717937,140,68.8,3835623685,178,,3827717939,141,94.3,a9ozu4hjaylfr4299ceryskid,Nuno Santos,3827718133,233,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931633,138,74,1,25,39,cmbqc74mshg77ra7mywec2a6b,1,33.2,4.9,2022-10-08T14:55:20.202Z,2022-10-10T20:03:04Z,3827718115,285,,3827718113,56,Back,3835623303,178,,3827718157,233,296,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931677,297,1,1,25,43,7catg5lpivcmpf4xhggh6d8rk,1,52.4,94.5,2022-10-08T14:55:24.020Z,2022-10-10T20:02:42Z,3827718337,140,41.5,3835622997,178,,3827718339,141,73.3,3827718341,212,18.4,3827718343,213,4.0,3827718335,56,Back,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931745,298,1,1,25,45,7catg5lpivcmpf4xhggh6d8rk,1,40.7,69.6,2022-10-08T14:55:26.099Z,2022-10-10T20:03:17Z,3827718685,212,12.9,3827718677,140,43.2,3827718681,141,88.2,3827718675,56,Back,3835624205,178,,3827718687,213,1.4,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931801,299,1,1,25,49,7catg5lpivcmpf4xhggh6d8rk,1,46.8,82.4,2022-10-08T14:55:30.011Z,2022-10-10T20:03:20Z,3827718899,141,36.3,3827718895,56,Back,3827718901,212,31.4,3827718903,213,4.6,3827718897,140,44.9,3835624337,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931863,300,1,1,25,53,7catg5lpivcmpf4xhggh6d8rk,1,46.7,35.4,2022-10-08T14:55:33.691Z,2022-10-10T20:03:25Z,3827719199,140,63.2,3835624499,178,,3827719197,56,Center,3827719201,141,23.8,3827719203,212,19.0,3827719205,213,5.9,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468931875,301,1,1,25,58,7catg5lpivcmpf4xhggh6d8rk,1,74.8,9.5,2022-10-08T14:55:38.505Z,2022-10-10T20:03:29Z,3827719261,141,3.5,3827719259,140,83.9,3827719265,213,5.9,3827719257,56,Right,3827719263,212,10.4,3835624593,178,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
