id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2453111921,7,1,1,0,6,8gvg1ranyf93hprfkwx3ofl2y,1,51.1,41.3,2022-08-29T18:01:13.172Z,2022-09-01T07:30:05Z,3749095897,178,,3743536075,56,Right,3743536083,213,4.9,3743536079,141,7.9,3743536077,140,55.4,3743536081,212,23.2,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453111933,8,1,1,0,7,8gvg1ranyf93hprfkwx3ofl2y,1,55.4,7.9,2022-08-29T18:01:13.780Z,2022-09-01T07:30:08Z,3743536157,140,40.1,3743536161,212,18.9,3743536155,56,Back,3749095937,178,,3743536163,213,2.6,3743536159,141,22.5,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453111937,9,1,1,0,11,8gvg1ranyf93hprfkwx3ofl2y,1,39.3,21.9,2022-08-29T18:01:17.955Z,2022-09-01T07:30:10Z,3743536183,213,1.7,3743536175,56,Back,3743536179,141,62.4,3743536181,212,27.7,3743536177,140,36.8,3749095955,178,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453111947,10,1,1,0,14,8gvg1ranyf93hprfkwx3ofl2y,1,36.8,62.4,2022-08-29T18:01:20.936Z,2022-09-01T07:30:12Z,3743536227,56,Back,3749095977,178,,3743536233,212,24.2,3743536237,213,4.8,3743536231,141,26.8,3743536229,140,37.8,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453111967,11,1,1,0,16,8gvg1ranyf93hprfkwx3ofl2y,1,37.7,26.8,2022-08-29T18:01:23.584Z,2022-09-01T07:30:14Z,3749096011,178,,3743536307,141,52.8,3743536309,212,19.6,3743536305,140,45.8,3743536311,213,1.1,3743536303,56,Back,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453111983,12,1,1,0,20,8gvg1ranyf93hprfkwx3ofl2y,1,44.3,57,2022-08-29T18:01:27.370Z,2022-09-01T07:30:16Z,3743536395,56,Back,3743536401,212,16.6,3743536399,141,81.2,3749096031,178,,3743536397,140,42.0,3743536403,213,1.7,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453111993,13,1,1,0,23,8gvg1ranyf93hprfkwx3ofl2y,1,42.1,86.8,2022-08-29T18:01:30.162Z,2022-09-01T07:30:18Z,3743536451,212,16.1,3743536447,140,56.2,3749096049,178,,3743536449,141,96.2,3743536453,213,0.4,3743536445,56,Left,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112005,14,1,1,0,25,8gvg1ranyf93hprfkwx3ofl2y,1,51.9,94.1,2022-08-29T18:01:32.323Z,2022-09-01T07:30:30Z,3743536491,141,89.1,3743536487,56,Back,3743536489,140,36.6,3743536493,212,16.4,3743536495,213,3.4,3749096277,178,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112033,15,1,1,0,28,8gvg1ranyf93hprfkwx3ofl2y,1,36.6,89.1,2022-08-29T18:01:35.079Z,2022-09-01T07:30:38Z,3743536617,213,4.1,3743536613,141,62.9,3743536611,140,25.4,3743536615,212,21.3,3749096393,178,,3743536609,56,Back,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112057,16,1,1,0,34,8gvg1ranyf93hprfkwx3ofl2y,1,39.2,67,2022-08-29T18:01:41.127Z,2022-09-01T07:30:49Z,3743536715,140,32.4,3743536713,56,Back,3743536721,213,2.1,3743536719,212,13.6,3749096555,178,,3743536717,141,84.1,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454197017,1887,43,1,0,36,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-29T18:01:42.882Z,2022-09-01T11:54:16Z,3749348451,144,82,3749348343,178,0,,,,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155969,1067,43,1,0,36,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-29T18:01:42.990Z,2022-09-01T11:54:01Z,3749146963,178,0,3749348135,144,82,,,,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112077,17,1,1,0,36,8gvg1ranyf93hprfkwx3ofl2y,1,31.6,82,2022-08-29T18:01:43.481Z,2022-09-01T11:55:02Z,3743536837,140,32.6,3749096879,178,,3743536843,213,4.8,3743536835,56,Back,3743536839,141,48.7,3743536841,212,22.7,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112113,18,1,1,0,39,8gvg1ranyf93hprfkwx3ofl2y,1,27.4,51.9,2022-08-29T18:01:46.094Z,2022-09-01T07:31:13Z,3743537019,212,19.8,3743537015,140,9.6,3743537021,213,3.5,3743537013,56,Back,3749096929,178,,3743537017,141,42.2,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112175,19,1,1,0,42,8gvg1ranyf93hprfkwx3ofl2y,1,9.8,38.6,2022-08-29T18:01:49.606Z,2022-09-01T07:31:22Z,3743537325,155,,3743537337,213,5.9,3743537329,140,64.8,3743537719,210,13,3743537331,141,5.5,3743537335,212,62.0,3743537327,56,Right,3749097017,178,,2accix9saahg900cja5e9iw9h,Bruno Varela,1,3743537339,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112179,20,13,1,0,52,8gvg1ranyf93hprfkwx3ofl2y,1,74.3,30,2022-08-29T18:01:58.828Z,2022-09-01T07:31:22Z,3743537435,72,,3743537361,22,,3743537721,83,,3743537363,18,,3743537365,56,Center,3743537729,102,58.8,3743537737,231,50,3743537723,29,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,3743537725,55,19,3743537733,215,3749097097,178,3743537735,230,98.0,3743537731,103,19.4,,,,,,,,,,,,,,,,,,,,,
2453112167,3,5,1,0,53,ewsf6evtguu9j7k6js4tlgl89,1,-0.8,42.8,2022-08-29T18:02:00.112Z,2022-09-01T07:31:24Z,3743538379,361,,3743537403,233,21,3743537283,346,,3743537281,56,Back,,,,,,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112181,21,5,1,0,53,8gvg1ranyf93hprfkwx3ofl2y,0,100.8,57.2,2022-08-29T18:02:00.112Z,2022-09-01T07:31:24Z,3743538391,346,,3743538497,233,3,3743537383,56,Center,3743538483,361,,,,,,,,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112335,4,43,1,1,19,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-08-29T18:02:25.788Z,2022-08-29T18:02:29Z,3743538361,144,10,3743538209,94,0,3743538211,56,Back,,,,,,,,,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112423,5,1,1,1,26,ewsf6evtguu9j7k6js4tlgl89,0,5,56.9,2022-08-29T18:02:33.519Z,2022-09-01T07:32:36Z,3743538619,56,Left,3743538627,213,0.4,3743538615,124,,3743538621,140,56.4,3743538629,1,,3743538617,155,,3743538623,141,89.6,3743538631,74,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,3743538625,212,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112417,22,44,1,1,29,8gvg1ranyf93hprfkwx3ofl2y,1,42.4,10.2,2022-08-29T18:02:36.713Z,2022-09-01T10:57:44Z,3743538607,285,,3743538697,233,6,3743538605,56,Back,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112431,6,44,1,1,29,ewsf6evtguu9j7k6js4tlgl89,0,57.6,89.8,2022-08-29T18:02:36.714Z,2022-09-01T07:32:40Z,3743538665,286,,3743538663,56,Left,3743538705,233,22,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112429,23,1,1,1,30,8gvg1ranyf93hprfkwx3ofl2y,1,40.7,8.8,2022-08-29T18:02:36.839Z,2022-09-01T10:57:44Z,3743538659,213,0.5,3749098475,388,,3743538655,141,12.6,3743538653,140,44.9,3743538651,56,Back,3743538649,3,,3743538657,212,5.1,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112433,24,1,1,1,31,8gvg1ranyf93hprfkwx3ofl2y,0,44.9,12.6,2022-08-29T18:02:38.330Z,2022-09-01T07:32:48Z,3743538673,168,,3743538683,213,6.3,3743538675,56,Back,3743538679,141,12.5,3749098517,388,,3743538677,140,49.9,3743538681,212,5.3,3743538671,3,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112443,7,1,1,1,32,ewsf6evtguu9j7k6js4tlgl89,1,38.4,88.3,2022-08-29T18:02:39.410Z,2022-09-01T07:32:53Z,3743538735,141,92.0,3743538733,140,43.2,3743538739,213,0.5,3743538731,56,Back,3743538737,212,5.6,3749098601,178,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112449,8,61,1,1,32,ewsf6evtguu9j7k6js4tlgl89,1,43.2,92,2022-08-29T18:02:39.684Z,2022-09-01T07:33:41Z,3749099285,178,,3743538763,56,Back,,,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112473,9,1,1,1,34,ewsf6evtguu9j7k6js4tlgl89,1,43.3,94.5,2022-08-29T18:02:41.476Z,2022-09-01T07:33:45Z,3743538873,212,21.7,3743538875,213,0.1,3743538869,140,63.9,3743538871,141,96.5,3749099367,178,,3743538867,56,Left,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453116573,90,43,1,1,34,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-08-29T18:02:41.556Z,2022-08-29T18:49:05Z,3743649199,144,49,,,,,,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112477,10,61,1,1,35,ewsf6evtguu9j7k6js4tlgl89,1,63.9,96.5,2022-08-29T18:02:42.376Z,2022-09-01T07:34:11Z,3749099749,178,,3743538891,56,Left,3749099747,21,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112479,11,5,1,1,36,ewsf6evtguu9j7k6js4tlgl89,0,65.3,101,2022-08-29T18:02:43.452Z,2022-09-01T07:34:19Z,3743538897,347,,3743538895,56,Left,3743539155,233,25,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112531,25,5,1,1,36,8gvg1ranyf93hprfkwx3ofl2y,1,34.7,-1,2022-08-29T18:02:43.452Z,2022-09-01T07:34:18Z,3743539133,347,,3743539131,56,Back,3743539145,233,11,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112541,26,1,1,1,47,8gvg1ranyf93hprfkwx3ofl2y,0,38.4,0,2022-08-29T18:02:54.274Z,2022-09-01T07:35:17Z,3743539171,107,,3743539181,213,0.2,3743539177,141,2.5,3743539173,56,Right,3743539175,140,52.1,3743539179,212,14.6,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112547,12,1,1,1,48,ewsf6evtguu9j7k6js4tlgl89,0,46.3,96.2,2022-08-29T18:02:55.730Z,2022-09-01T07:35:25Z,3743539227,213,5.5,3743539217,3,,3743539221,140,58.9,3743539225,212,18.5,3743539223,141,77.2,3749100923,388,,3743539219,56,Center,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112561,27,1,1,1,51,8gvg1ranyf93hprfkwx3ofl2y,1,39.8,14.9,2022-08-29T18:02:57.827Z,2022-09-01T07:35:30Z,3749100997,178,,3743539301,140,37.1,3743539299,56,Back,3743539297,3,,3743539309,213,4.4,3743539305,212,9.6,3743539303,141,1.4,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112573,28,1,1,1,53,8gvg1ranyf93hprfkwx3ofl2y,1,37.2,3.5,2022-08-29T18:03:00.132Z,2022-09-01T07:35:33Z,3743539401,141,11.6,3743539407,213,0.3,3743539395,155,,3743539399,140,57.1,3743539405,212,21.6,3743539397,56,Right,3749101043,178,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112579,29,3,1,1,56,8gvg1ranyf93hprfkwx3ofl2y,0,61.6,16.5,2022-08-29T18:03:03.296Z,2022-09-01T07:35:39Z,3749101119,178,,3743539419,56,Right,3746607633,464,,3743539557,233,13,3743539421,286,,,,,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112587,13,7,1,1,56,ewsf6evtguu9j7k6js4tlgl89,1,38.4,83.5,2022-08-29T18:03:03.364Z,2022-09-01T07:35:43Z,3743539539,233,29,3743539507,56,Back,3749101185,178,,3743539509,285,,3746607609,385,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112589,14,49,1,1,57,ewsf6evtguu9j7k6js4tlgl89,1,27.5,75.1,2022-08-29T18:03:04.733Z,2022-09-01T07:35:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112613,15,1,1,1,58,ewsf6evtguu9j7k6js4tlgl89,1,27,74.1,2022-08-29T18:03:05.747Z,2022-09-01T07:35:57Z,3749101369,178,,3743539603,141,70.6,3743539605,212,7.1,3743539607,213,3.5,3743539601,140,20.6,3743539599,56,Back,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112623,16,1,1,1,59,ewsf6evtguu9j7k6js4tlgl89,1,20.6,70.6,2022-08-29T18:03:06.674Z,2022-09-01T07:35:59Z,3743539681,56,Back,3743539687,212,10.7,3749101409,178,,3743539683,140,21.7,3743539685,141,86.2,3743539689,213,1.5,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112639,17,1,1,2,1,ewsf6evtguu9j7k6js4tlgl89,1,21.7,86.2,2022-08-29T18:03:08.329Z,2022-09-01T07:36:02Z,3749101465,178,,3743539737,56,Back,3743539739,140,31.6,3743539741,141,97.7,3743539745,213,0.6,3743539743,212,13.0,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112647,18,1,1,2,2,ewsf6evtguu9j7k6js4tlgl89,0,31.6,97.7,2022-08-29T18:03:09.274Z,2022-09-01T07:36:06Z,3743539805,56,Back,3743539811,212,22.8,3743539809,141,100.0,3743539813,213,3.0,3743539807,140,10.0,3749101547,178,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112651,19,5,1,2,5,ewsf6evtguu9j7k6js4tlgl89,0,11.9,101.8,2022-08-29T18:03:12.480Z,2022-09-01T07:36:10Z,3743539831,347,,3743540437,233,30,3743539829,56,Back,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112781,30,5,1,2,5,8gvg1ranyf93hprfkwx3ofl2y,1,88.1,-1.8,2022-08-29T18:03:12.480Z,2022-09-01T07:36:10Z,3743540429,233,19,3743540425,56,Right,3743540427,347,,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112799,31,1,1,2,25,8gvg1ranyf93hprfkwx3ofl2y,1,84.9,0,2022-08-29T18:03:32.554Z,2022-09-01T07:36:21Z,3743540523,213,1.4,3743540525,1,,3743540517,140,88.4,3743540515,56,Center,3743540513,107,,3743540521,212,24.6,3743540519,141,34.5,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112801,32,44,1,2,27,8gvg1ranyf93hprfkwx3ofl2y,1,90.4,39.7,2022-08-29T18:03:34.656Z,2022-09-01T10:57:44Z,3743540529,56,Center,3743540943,233,23,3743540533,286,,,,,,,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
