id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2511635449,8,1,1,0,11,co1i764h6b02husae71w6scs8,0,67.2,28.2,2023-02-24T20:16:42.524Z,2023-02-26T19:57:21Z,4052905749,56,Center,4060071229,388,,4052905745,168,,4052905767,213,0.9,4052905761,212,10.7,4052905753,140,73.9,4052905757,141,40.0,4052905743,3,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635447,4,49,1,0,13,5c0sf1eaipcxvdw9o22of2jdp,1,25.4,72.1,2023-02-24T20:16:44.351Z,2023-02-26T17:50:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635491,5,1,1,0,13,5c0sf1eaipcxvdw9o22of2jdp,0,25.4,72.1,2023-02-24T20:16:44.413Z,2023-02-26T17:50:49Z,4052905943,157,,4052905945,56,Left,4060076187,178,,4052905951,212,45.2,4052905949,141,89.1,4052905947,140,67.0,4052905955,1,,4052905953,213,0.3,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635551,9,1,1,0,16,co1i764h6b02husae71w6scs8,1,32,25.6,2023-02-24T20:16:47.283Z,2023-02-26T17:50:54Z,4053250725,155,,4052906363,56,Back,4052906373,213,5.6,4060076467,178,,4052906369,141,7.3,4052906367,140,46.2,4052906371,212,19.4,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635553,10,49,1,0,19,co1i764h6b02husae71w6scs8,1,44.6,7.1,2023-02-24T20:16:50.217Z,2023-02-26T17:51:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513276697,1607,83,1,0,21,5c0sf1eaipcxvdw9o22of2jdp,1,53.4,94.8,2023-02-24T20:16:52.163Z,2023-02-27T10:56:37Z,4061537733,399,172906,,,,,,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635575,11,3,1,0,21,co1i764h6b02husae71w6scs8,0,44.3,5.2,2023-02-24T20:16:52.914Z,2023-02-26T17:51:20Z,4053250937,465,,4052906913,233,6,4052906489,286,,4060078087,178,,4052906487,56,Back,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635623,6,7,1,0,22,5c0sf1eaipcxvdw9o22of2jdp,0,55.7,94.8,2023-02-24T20:16:53.279Z,2023-02-26T17:51:25Z,4060078353,178,,4052906767,56,Left,4052906865,233,11,4052906769,285,,4053251049,385,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635609,12,61,1,0,22,co1i764h6b02husae71w6scs8,1,44,6.7,2023-02-24T20:16:53.950Z,2023-02-26T17:51:27Z,4060078479,178,,4052906703,56,Back,,,,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635673,7,5,1,0,23,5c0sf1eaipcxvdw9o22of2jdp,1,57.4,101.4,2023-02-24T20:16:54.422Z,2023-02-26T17:51:29Z,4052907031,347,,4052907063,233,13,4052907027,56,Left,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635629,13,5,1,0,23,co1i764h6b02husae71w6scs8,0,42.6,-1.4,2023-02-24T20:16:54.422Z,2023-02-26T17:51:29Z,4052906781,347,,4052906777,56,Back,4052907095,233,7,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635769,8,1,1,0,34,5c0sf1eaipcxvdw9o22of2jdp,1,55.1,100,2023-02-24T20:17:05.413Z,2023-02-26T17:51:34Z,4052907611,213,5.7,4052907601,107,,4052907607,141,88.7,4052907609,212,15.9,4052907603,56,Left,4052907605,140,67.5,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635807,9,1,1,0,35,5c0sf1eaipcxvdw9o22of2jdp,1,67.4,88.7,2023-02-24T20:17:06.748Z,2023-02-26T17:51:40Z,4052907805,56,Center,4052907803,3,,4052907813,213,4.6,4052907811,212,7.4,4052907807,140,66.3,4060079253,388,,4052907809,141,77.9,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635883,10,1,1,0,38,5c0sf1eaipcxvdw9o22of2jdp,1,69.7,67.2,2023-02-24T20:17:09.769Z,2023-02-26T17:51:48Z,4052909625,210,15,4052908287,212,20.5,4052908281,56,Center,4052908289,213,4.9,4052908285,141,37.6,4060079555,178,,4052908283,140,73.2,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635887,11,15,1,0,42,5c0sf1eaipcxvdw9o22of2jdp,1,75.9,33.6,2023-02-24T20:17:13.778Z,2023-02-26T17:51:48Z,4052909651,147,49.1,4052909643,102,54.3,4052908315,56,Center,4052909639,55,10,4052909733,233,14,4052909635,76,,4052909647,215,,4052909645,103,12.7,9g834yhraytmjoxb15098ey95,A. Dobre,,4052909637,29,4060079807,178,4052908313,18,4052908569,20,4052909649,146,98.2,4052908311,22,,,,,,,,,,,,,,,,,,,,,
2511635917,14,10,1,0,43,co1i764h6b02husae71w6scs8,1,4.3,49.6,2023-02-24T20:17:14.823Z,2023-02-26T17:51:57Z,4052908513,56,Back,4053251613,376,,4052909583,179,,4052909753,233,11,4052908507,173,,4052908511,182,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635911,12,6,1,0,44,5c0sf1eaipcxvdw9o22of2jdp,1,85.9,43.6,2023-02-24T20:17:15.097Z,2023-02-26T17:52:00Z,4052908467,56,Center,4052908691,233,15,4052908469,73,,,,,,,,,,,,,,,,,9g834yhraytmjoxb15098ey95,A. Dobre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511635933,15,6,1,0,44,co1i764h6b02husae71w6scs8,0,14.1,56.4,2023-02-24T20:17:15.097Z,2023-02-26T17:52:00Z,4052908619,56,Back,4052908739,233,12,4052908621,73,,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511636303,13,1,1,1,13,5c0sf1eaipcxvdw9o22of2jdp,1,99.5,99.5,2023-02-24T20:17:44.337Z,2023-02-26T17:52:09Z,4052910895,212,24.7,4060080669,178,,4052910885,6,,4052910889,140,79.7,4052910899,213,3.7,4052911589,210,13,4052910887,56,Left,4052910891,141,80.0,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511636307,14,13,1,1,15,5c0sf1eaipcxvdw9o22of2jdp,1,78.1,76.1,2023-02-24T20:17:46.854Z,2023-02-26T17:52:10Z,4052911603,103,8.3,4052911597,55,13,4052911591,25,,4052911601,102,59.7,4052911607,230,98.4,4052911593,73,,4052911151,20,,4052911605,215,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,4052910945,56,4052911595,29,4053252169,18,4060081139,178,4052911609,231,50,,,Center,,,,,,,,,,,,,,,,,,,,
2511636323,15,5,1,1,16,5c0sf1eaipcxvdw9o22of2jdp,0,100.8,54.2,2023-02-24T20:17:47.754Z,2023-02-26T17:52:17Z,4052911017,346,,4052911015,56,Center,4052911103,233,16,,,,,,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511636337,16,5,1,1,16,co1i764h6b02husae71w6scs8,1,-0.8,45.8,2023-02-24T20:17:47.754Z,2023-02-26T17:52:16Z,4052911079,346,,4052911077,56,Back,4052911097,233,15,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511636701,17,1,1,1,37,co1i764h6b02husae71w6scs8,1,3.7,40.4,2023-02-24T20:18:08.930Z,2023-02-26T17:52:19Z,4052913065,237,,4052913055,140,10.4,4052913047,124,,4052913051,56,Back,4052913057,141,22.1,4052913059,212,14.3,4052913061,213,5.2,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511636735,18,1,1,1,41,co1i764h6b02husae71w6scs8,0,15.5,20.7,2023-02-24T20:18:12.076Z,2023-02-26T17:52:24Z,4052913209,212,49.5,4052913207,141,17.9,4052913201,155,,4052913211,213,6.2,4052913213,1,,4052913203,56,Right,4052913205,140,62.6,4060081841,178,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511636769,16,1,1,1,43,5c0sf1eaipcxvdw9o22of2jdp,0,43.5,82.4,2023-02-24T20:18:14.901Z,2023-02-26T17:52:30Z,4052913329,141,69.0,4052913327,140,57.5,4052913331,212,17.3,4052913323,3,,4052913333,213,5.7,4052913325,56,Center,4060082125,388,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511636877,19,1,1,1,45,co1i764h6b02husae71w6scs8,1,44.7,33.1,2023-02-24T20:18:16.916Z,2023-02-26T17:52:37Z,4060082399,178,,4052913905,56,Center,4052913903,3,,4052913913,213,0.7,4052913911,212,8.3,4052913907,140,50.7,4052913909,141,41.0,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511636883,20,4,1,1,47,co1i764h6b02husae71w6scs8,1,48.2,45.1,2023-02-24T20:18:18.273Z,2023-02-26T17:53:15Z,4052913945,265,,4052913943,152,,4052996661,233,17,4052913947,286,,4052913941,56,Back,4052913939,13,,,,,,,,293inynsy3ai0aawkdzpl7cnp,Maurício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511636987,17,4,1,1,47,5c0sf1eaipcxvdw9o22of2jdp,0,51.8,54.9,2023-02-24T20:18:18.274Z,2023-02-26T17:53:14Z,4052914485,265,,4052914483,152,,4052996715,233,20,4060083917,178,,4052914479,13,,4052914481,56,Center,4052914487,285,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637233,21,1,1,2,16,co1i764h6b02husae71w6scs8,0,43,47.9,2023-02-24T20:18:47.451Z,2023-02-26T17:53:20Z,4052915853,152,,4052915865,1,,4052916045,189,,4052915851,155,,4052915857,140,93.4,4052915855,56,Center,4052915863,213,0.2,4052915849,5,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,4052915861,212,4052915859,141,4060084195,178,,,,,,,,53.9,62.9,,,,,,,,,,,,,,,,,,,
2511637249,18,49,1,2,16,5c0sf1eaipcxvdw9o22of2jdp,1,13.4,32.7,2023-02-24T20:18:47.712Z,2023-02-26T17:53:23Z,4052916567,189,,,,,,,,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637295,19,2,1,2,17,5c0sf1eaipcxvdw9o22of2jdp,1,13.4,32.7,2023-02-24T20:18:48.197Z,2023-02-26T17:53:28Z,4052916197,1,,4052916199,56,Back,4052916201,140,46.9,4052916203,141,34.8,4060084549,178,,4052916195,7,4owddsmmbkkv0vbcj0fz0hlud,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637299,22,55,1,2,17,co1i764h6b02husae71w6scs8,1,41,63.7,2023-02-24T20:18:48.198Z,2023-02-26T17:53:28Z,4053132955,189,,,,,,,,,,,,,,,,,,,,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637553,23,1,1,2,35,co1i764h6b02husae71w6scs8,1,43.9,64.2,2023-02-24T20:19:06.923Z,2023-02-26T17:53:38Z,4052917539,5,,4052917543,56,Back,4052917545,140,35.3,4052917551,213,4.3,4052917547,141,30.9,4052917541,241,,4060084953,178,,4052917549,212,24.4,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637567,24,1,1,2,39,co1i764h6b02husae71w6scs8,1,38.2,25.8,2023-02-24T20:19:10.467Z,2023-02-26T17:53:39Z,4052917619,213,5.6,4052917617,212,21.8,4052917611,56,Right,4052917613,140,54.5,4060085033,178,,4052917615,141,5.9,,,,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637597,25,1,1,2,41,co1i764h6b02husae71w6scs8,1,54.5,5.9,2023-02-24T20:19:12.379Z,2023-02-26T17:53:42Z,4052917769,212,19.9,4060085171,178,,4052917767,141,17.4,4052917771,213,2.7,4052917763,56,Back,4052917765,140,37.1,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637639,26,1,1,2,44,co1i764h6b02husae71w6scs8,1,39.3,14.6,2023-02-24T20:19:15.183Z,2023-02-26T17:53:46Z,4052917977,213,6.2,4052917971,140,78.3,4052917967,155,,4052917979,1,,4052917969,56,Right,4060085335,178,,4052917973,141,11.9,4052917975,212,41.0,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637653,27,44,1,2,46,co1i764h6b02husae71w6scs8,1,81.4,11.3,2023-02-24T20:19:17.791Z,2023-02-26T19:57:21Z,4052918057,56,Right,4052918059,286,,4052918121,233,20,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637659,20,44,1,2,46,5c0sf1eaipcxvdw9o22of2jdp,0,18.6,88.7,2023-02-24T20:19:17.792Z,2023-02-26T17:53:49Z,4052918087,56,Back,4057279021,233,27,4052918089,285,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637679,28,1,1,2,46,co1i764h6b02husae71w6scs8,0,78.3,11.9,2023-02-24T20:19:17.889Z,2023-02-26T19:57:22Z,4052918163,56,Right,4052918165,140,93.3,4052918171,213,0.4,4052918167,141,20.9,4052918161,3,,4052918169,212,16.9,4060085677,388,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637691,21,12,1,2,49,5c0sf1eaipcxvdw9o22of2jdp,1,3.8,81.1,2023-02-24T20:19:20.343Z,2023-02-26T17:54:00Z,4052918227,141,89.4,4052918231,213,2.3,4052918229,212,7.5,4052918567,167,,4060085981,178,,4052918223,56,Back,4052918225,140,0.0,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637701,22,6,1,2,50,5c0sf1eaipcxvdw9o22of2jdp,0,2.9,84.2,2023-02-24T20:19:21.543Z,2023-02-26T17:54:03Z,4052918251,56,Back,4052918253,73,,4052918421,233,29,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511637723,29,6,1,2,50,co1i764h6b02husae71w6scs8,1,97.1,15.8,2023-02-24T20:19:21.543Z,2023-02-26T17:54:03Z,4052918371,56,Right,4052918391,233,22,4052918373,75,,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511638207,30,1,1,3,23,co1i764h6b02husae71w6scs8,1,99.5,0.5,2023-02-24T20:19:54.762Z,2023-02-26T17:54:11Z,4060086231,178,,4052921043,213,2.0,4052921027,155,,4052921041,212,35.9,4052924175,210,13,4052921023,2,,4052921035,140,85.1,4052921037,141,48.4,b7ri94n62dr73s1hb10br7lrd,Lucas Ventura,1,4052921031,56,4052921045,1,4052924177,154,4052921029,224,4053263791,20,,4052921025,6,Center,,,,,,,,,,,,,,,,,,,,
2511638215,31,13,1,3,25,co1i764h6b02husae71w6scs8,1,87.9,44.1,2023-02-24T20:19:56.494Z,2023-02-26T17:54:12Z,4052924203,73,,4052921083,56,Center,4052923441,328,,4060086391,388,,4052923437,15,,4052924209,55,30,4052924217,153,,4052924205,29,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,1,4052924221,147,4052924225,231,4052924219,146,4052921081,17,4052924207,154,,4052924215,103,65.3,48.7,93.6,6.9,4052923435,25,4052924223,230,98.9,4052924213,102,92.3,,,,,,,,,
2511638279,32,15,1,3,29,co1i764h6b02husae71w6scs8,1,93.6,68.2,2023-02-24T20:20:00.410Z,2023-02-26T17:54:19Z,4052921921,82,,4052921911,72,,4052922373,230,99.0,4052921909,25,,4052931677,55,31,4052921421,56,Center,4052922375,231,54.9,4052922349,102,50.1,10va1tucy0kb83wllaudp7e95,Pedrão,,4052921933,233,4052922355,103,4052922369,146,4052922371,147,4052921419,64,,4060086695,178,23,19,95.1,,4052931675,29,4052931673,78,,,,,63.9,,,,,,,,
2511638271,23,10,1,3,29,5c0sf1eaipcxvdw9o22of2jdp,1,5.5,34,2023-02-24T20:20:00.575Z,2023-02-26T17:54:23Z,4052921377,94,,4060086879,178,,4052921379,56,Back,4052921955,233,32,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
