id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/13/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2456370927,68,1,1,8,13,491xixnlsp75o7cr3w2gc1o0z,1,8.8,41.5,2022-09-05T18:07:58.766Z,2022-09-08T08:39:28Z,3760938459,56,Back,3760938465,212,10.7,3760938461,140,9.0,3765154539,178,,3760938467,213,1.6,3760938463,141,57.3,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456370931,69,1,1,8,16,491xixnlsp75o7cr3w2gc1o0z,1,8.7,64.1,2022-09-05T18:08:01.432Z,2022-09-08T08:39:32Z,3760938515,140,4.8,3760938521,213,4.5,3760938519,212,21.9,3760938513,56,Back,3765154591,178,,3760938517,141,32.4,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456370959,71,1,1,8,19,491xixnlsp75o7cr3w2gc1o0z,1,8.6,44.2,2022-09-05T18:08:04.992Z,2022-09-08T08:39:36Z,3760938703,213,1.5,3760938697,140,9.9,3760938701,212,14.5,3760938695,56,Back,3765154637,178,,3760938699,141,65.5,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456370943,70,43,1,8,20,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T18:08:05.555Z,2022-09-07T15:19:08Z,3760938567,56,Back,3760938579,212,9.2,3764125245,144,1,3760938575,141,41.3,3760938571,140,8.5,3760938583,213,5.3,,,,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456370983,72,1,1,8,23,491xixnlsp75o7cr3w2gc1o0z,1,9.7,66.6,2022-09-05T18:08:08.578Z,2022-09-08T08:39:45Z,3760938839,140,15.3,3765154701,178,,3760938845,213,1.3,3760938841,141,95.3,3760938837,56,Back,3760938843,212,20.4,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371003,73,1,1,8,27,491xixnlsp75o7cr3w2gc1o0z,1,21.9,78.8,2022-09-05T18:08:13.083Z,2022-09-08T08:39:50Z,3765154739,178,,3760938987,213,5.0,3760938983,141,65.5,3760938979,56,Back,3760938985,212,9.5,3760938981,140,24.6,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371027,74,1,1,8,30,491xixnlsp75o7cr3w2gc1o0z,1,27.5,55.5,2022-09-05T18:08:15.947Z,2022-09-08T08:39:53Z,3760939133,213,4.9,3760939127,140,31.4,3760939129,141,13.4,3760939131,212,28.9,3765154767,178,,3760939125,56,Back,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371037,75,1,1,8,34,491xixnlsp75o7cr3w2gc1o0z,0,34.4,10.4,2022-09-05T18:08:19.974Z,2022-09-08T08:39:57Z,3760939197,212,28.8,3760939193,140,57.5,3760939195,141,33.3,3760939191,56,Center,3765154795,178,,3760939199,213,0.6,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371053,119,8,1,8,35,3b4nxgvmwzstmoq6borytkwx1,1,38.5,60.4,2022-09-05T18:08:20.941Z,2022-09-08T08:40:02Z,3765154831,178,,3764125449,384,,3760939281,56,Back,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371089,76,1,1,8,38,491xixnlsp75o7cr3w2gc1o0z,1,66.1,19.2,2022-09-05T18:08:23.582Z,2022-09-08T08:40:07Z,3760939473,56,Back,3760939477,140,43.7,3760939485,212,23.7,3760939481,141,23.6,3760939487,213,3.0,3765154873,178,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371111,77,1,1,8,40,491xixnlsp75o7cr3w2gc1o0z,1,43.7,23.6,2022-09-05T18:08:25.572Z,2022-09-08T08:40:18Z,3760939613,140,53.0,3760939617,212,10.1,3760939615,141,27.3,3765154943,178,,3760939611,56,Center,3760939619,213,0.3,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371123,78,1,1,8,41,491xixnlsp75o7cr3w2gc1o0z,1,52.5,27.3,2022-09-05T18:08:26.928Z,2022-09-08T08:40:20Z,3760939667,56,Back,3760939673,212,23.2,3765154953,178,,3760939669,140,33.4,3760939671,141,44.5,3760939675,213,2.6,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371139,79,1,1,8,43,491xixnlsp75o7cr3w2gc1o0z,1,33.4,44.5,2022-09-05T18:08:29.008Z,2022-09-08T08:40:23Z,3760939775,56,Back,3765154963,178,,3760939783,213,1.4,3760939779,141,73.2,3760939781,212,19.8,3760939777,140,36.8,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371161,80,1,1,8,48,491xixnlsp75o7cr3w2gc1o0z,1,39.6,72.1,2022-09-05T18:08:34.186Z,2022-09-08T08:40:28Z,3760939887,140,40.9,3760939893,212,6.1,3760939885,56,Back,3765154991,178,,3760939895,213,4.9,3760939891,141,63.3,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371183,81,1,1,8,50,491xixnlsp75o7cr3w2gc1o0z,0,38.9,61.7,2022-09-05T18:08:35.672Z,2022-09-08T08:40:34Z,3765155029,178,,3760940005,212,30.4,3760940001,140,34.3,3760939999,56,Back,3760940007,213,4.6,3760940003,141,17.6,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371215,121,50,1,8,52,3b4nxgvmwzstmoq6borytkwx1,1,67.4,89.6,2022-09-05T18:08:38.057Z,2022-09-08T08:40:45Z,3760940157,56,Left,3764125719,286,,3764125819,233,920,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371187,120,43,1,8,52,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-05T18:08:38.070Z,2022-09-05T18:08:42Z,3760940241,144,49,,,,,,,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456966973,920,7,1,8,53,491xixnlsp75o7cr3w2gc1o0z,1,32.6,10.4,2022-09-05T18:08:39.264Z,2022-09-08T08:40:51Z,3764125783,383,,3764125779,56,Back,3764125815,233,121,3764125781,285,,3765155145,178,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371261,82,1,1,8,57,491xixnlsp75o7cr3w2gc1o0z,0,43.2,9.8,2022-09-05T18:08:43.046Z,2022-09-08T08:40:56Z,3760940373,56,Right,3760940381,213,0.0,3760940377,141,11.6,3760940375,140,80.7,3765155193,178,,3760940383,1,,3760940379,212,39.4,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371269,122,49,1,9,1,3b4nxgvmwzstmoq6borytkwx1,1,15.7,86.3,2022-09-05T18:08:46.415Z,2022-09-08T08:41:03Z,,,,,,,,,,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371311,123,1,1,9,1,3b4nxgvmwzstmoq6borytkwx1,1,13.8,89.1,2022-09-05T18:08:46.465Z,2022-09-08T08:41:10Z,3765155321,178,,3760940659,212,23.2,3760940661,213,4.1,3760940655,140,1.9,3760940653,56,Back,3760940657,141,60.3,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371319,124,1,1,9,3,3b4nxgvmwzstmoq6borytkwx1,0,1.9,57.2,2022-09-05T18:08:49.192Z,2022-09-08T08:41:15Z,3760940691,141,50.3,3760940695,213,6.2,3760940689,140,53.1,3760940685,157,,3760940693,212,54.0,3760940697,1,,3765155367,178,,3760940687,56,Center,6a34imgccsbw4zysasuziuad,César,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371327,83,61,1,9,7,491xixnlsp75o7cr3w2gc1o0z,1,45.8,46.1,2022-09-05T18:08:52.798Z,2022-09-08T08:41:27Z,3760940717,56,Back,3765155507,178,,,,,,,,,,,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371331,84,49,1,9,9,491xixnlsp75o7cr3w2gc1o0z,1,43.5,40.7,2022-09-05T18:08:54.741Z,2022-09-08T08:41:32Z,,,,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371341,85,1,1,9,9,491xixnlsp75o7cr3w2gc1o0z,1,43.5,40.7,2022-09-05T18:08:54.793Z,2022-09-08T08:41:35Z,3760940797,212,11.3,3765155579,178,,3760940793,140,53.7,3760940791,56,Center,3760940795,141,35.5,3760940799,213,6.0,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371353,86,1,1,9,10,491xixnlsp75o7cr3w2gc1o0z,1,53.7,35.5,2022-09-05T18:08:56.162Z,2022-09-08T08:41:39Z,3760940899,213,3.9,3760940895,141,12.8,3760940891,56,Back,3765155627,178,,3760940893,140,36.8,3760940897,212,23.5,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371363,87,1,1,9,13,491xixnlsp75o7cr3w2gc1o0z,1,36,8.5,2022-09-05T18:08:59.019Z,2022-09-08T08:41:42Z,3765155673,178,,3760940957,141,4.4,3760940953,56,Right,3760940955,140,53.1,3760940961,213,6.1,3760940959,212,18.2,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371369,88,61,1,9,14,491xixnlsp75o7cr3w2gc1o0z,0,53.1,4.4,2022-09-05T18:09:00.277Z,2022-09-08T08:41:49Z,3760940997,56,Right,3765155735,178,,,,,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371381,125,49,1,9,16,3b4nxgvmwzstmoq6borytkwx1,1,59,86.3,2022-09-05T18:09:01.661Z,2022-09-08T08:41:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371389,126,1,1,9,16,3b4nxgvmwzstmoq6borytkwx1,1,59,86.3,2022-09-05T18:09:01.690Z,2022-09-08T08:42:23Z,3760941103,141,78.4,3760941107,213,5.1,3765156073,178,,3760941105,212,5.7,3760941101,140,60.8,3760941099,56,Center,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371433,127,1,1,9,17,3b4nxgvmwzstmoq6borytkwx1,1,61.7,78.4,2022-09-05T18:09:02.607Z,2022-09-08T08:42:28Z,3765156119,178,,3760941365,213,0.8,3760941361,141,94.2,3760941359,140,71.1,3760941357,56,Left,3760941363,212,14.6,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371471,128,1,1,9,22,3b4nxgvmwzstmoq6borytkwx1,1,76.4,70.3,2022-09-05T18:09:08.086Z,2022-09-08T08:42:40Z,3760941625,141,35.5,3760944135,210,13,3760941619,155,,3760941621,56,Center,3760941629,213,5.3,3760944137,154,,3760941627,212,28.4,3760941623,140,91.4,5za437wrlqizff74n6uqodpzp,K. Gorré,3765156165,178,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2456371475,129,13,1,9,24,3b4nxgvmwzstmoq6borytkwx1,1,91.7,36.9,2022-09-05T18:09:10.013Z,2022-09-08T08:42:40Z,3760944175,328,,3760944165,55,128,3760944183,230,98.5,3760943485,72,,3760941639,22,,3760944173,108,,3760944163,154,,3760944185,231,48.2,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,3760944179,146,96.0,3760944169,102,98.8,3760941641,63,,3760944171,103,4.2,3760944161,29,,3760944157,73,3760944177,153,3760944181,147,90.8,3760941643,56,Center,3765156271,388,,,,,,,,,,
2456371523,130,1,1,9,31,3b4nxgvmwzstmoq6borytkwx1,0,97.6,92.7,2022-09-05T18:09:16.479Z,2022-09-08T08:43:40Z,3765156865,178,,3760941975,233,89,3760941939,155,,3760941973,236,,3760941949,213,4.9,3764127399,224,,3764127401,72,,3760941937,2,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,3760941947,212,1.7,3760941943,140,97.9,3760941979,286,,3760941945,141,90.3,3760941941,56,,,,,,,,,,,,,,Left,,,,,,,,,
2456371515,89,12,1,9,31,491xixnlsp75o7cr3w2gc1o0z,1,7.4,12.6,2022-09-05T18:09:16.544Z,2022-09-08T08:43:44Z,3760941981,233,130,3760941887,185,,3760941889,56,Back,3765156945,178,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371535,90,49,1,9,33,491xixnlsp75o7cr3w2gc1o0z,1,8.7,23.7,2022-09-05T18:09:18.430Z,2022-09-08T08:43:49Z,,,,,,,,,,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456371567,91,1,1,9,35,491xixnlsp75o7cr3w2gc1o0z,1,12,13.4,2022-09-05T18:09:20.899Z,2022-09-08T08:43:54Z,3760942225,213,5.5,3760942221,141,7.0,3760942223,212,6.2,3765157065,178,,3760942217,140,16.2,3760942213,56,Back,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457168369,1088,43,1,9,36,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T18:09:22.202Z,2022-09-08T12:55:42Z,3765392249,144,82,3765199721,178,0,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372037,92,68,1,10,45,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T18:10:30.772Z,2022-09-08T08:44:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372041,131,68,1,10,46,3b4nxgvmwzstmoq6borytkwx1,0,0,0,2022-09-05T18:10:32.144Z,2022-09-08T08:44:18Z,3760945057,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372061,93,1,1,10,48,491xixnlsp75o7cr3w2gc1o0z,1,24.7,7.1,2022-09-05T18:10:34.361Z,2022-09-08T08:44:28Z,3760945159,213,2.7,3760945149,141,18.0,3765157425,178,,3760945145,140,10.6,3760945141,56,Back,3760945153,212,16.6,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372067,94,1,1,10,50,491xixnlsp75o7cr3w2gc1o0z,1,10.6,18,2022-09-05T18:10:36.314Z,2022-09-08T08:44:42Z,3760945185,56,Back,3760945191,212,15.4,3760945189,141,39.8,3760945187,140,6.7,3765157525,178,,3760945193,213,1.8,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372083,95,1,1,10,52,491xixnlsp75o7cr3w2gc1o0z,1,6.7,39.8,2022-09-05T18:10:38.256Z,2022-09-08T08:44:53Z,3760945299,212,15.8,3760945295,140,11.8,3760945301,213,5.1,3765157607,178,,3760945293,56,Back,3760945297,141,17.9,,,,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372119,96,1,1,10,55,491xixnlsp75o7cr3w2gc1o0z,1,11.9,17.7,2022-09-05T18:10:40.943Z,2022-09-08T08:44:57Z,3760945549,141,60.0,3765157653,178,,3760945553,213,0.8,3760945545,56,Back,3760945555,1,,3760945551,212,38.9,3760945543,155,,3760945547,140,36.8,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372175,97,1,1,11,0,491xixnlsp75o7cr3w2gc1o0z,1,44.5,73,2022-09-05T18:10:45.475Z,2022-09-08T08:45:01Z,3760945905,212,23.9,3760945901,140,63.1,3765157673,178,,3760945903,141,93.3,3760945907,213,0.6,3760945899,56,Left,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372181,98,1,1,11,6,491xixnlsp75o7cr3w2gc1o0z,0,89.6,95.3,2022-09-05T18:10:51.825Z,2022-09-08T08:45:04Z,3760945939,141,41.9,3760945933,155,,3760945943,213,4.5,3765157703,178,,3764128553,72,,3760945937,140,83.8,3760945945,1,,3760945931,2,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,3760945935,56,Center,3760945941,212,36.8,3764128551,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372193,132,12,1,11,8,3b4nxgvmwzstmoq6borytkwx1,1,12.4,62.3,2022-09-05T18:10:53.700Z,2022-09-08T08:45:10Z,3760946005,56,Back,3765157769,178,,3760946015,213,5.7,3760946011,212,19.8,3760946009,141,45.4,3760946007,140,27.8,3760946023,15,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372219,99,1,1,11,10,491xixnlsp75o7cr3w2gc1o0z,1,67.6,55.4,2022-09-05T18:10:56.286Z,2022-09-08T08:45:16Z,3760946201,212,11.3,3765157807,178,,3760946205,213,4.9,3760946193,140,69.9,3760946197,141,39.1,3760946189,56,Center,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372235,100,1,1,11,12,491xixnlsp75o7cr3w2gc1o0z,1,71,31.3,2022-09-05T18:10:57.867Z,2022-09-08T08:45:19Z,3760946277,212,10.8,3760946273,140,66.1,3765157837,178,,3760946275,141,17.4,3760946271,56,Right,3760946279,213,4.2,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372265,101,2,1,11,14,491xixnlsp75o7cr3w2gc1o0z,1,66.1,22.3,2022-09-05T18:10:59.770Z,2022-09-08T08:45:25Z,3760946443,140,82.2,3760946439,7,8kns1kywrlakjwll1cxs19r3e,3765157885,178,,3760946441,56,Right,3760946445,141,12.6,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372307,133,55,1,11,14,3b4nxgvmwzstmoq6borytkwx1,1,18.2,70.2,2022-09-05T18:10:59.771Z,2022-09-08T08:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457168821,1050,43,1,11,15,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-05T18:11:01.073Z,2022-09-08T09:25:50Z,3765201879,144,82,3765201823,178,0,,,,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372429,134,1,1,11,33,3b4nxgvmwzstmoq6borytkwx1,1,19.8,66.9,2022-09-05T18:11:19.205Z,2022-09-08T08:45:34Z,3760947339,212,28.1,3760948473,189,,3760947329,5,,3760947337,141,26.4,3760947333,56,Back,3765157981,178,,3760947341,213,4.9,3760947335,140,25.0,c406oul95r3jvmbebcge5oz4l,R. Abascal,3760947331,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372447,135,1,1,11,33,3b4nxgvmwzstmoq6borytkwx1,1,25,26.4,2022-09-05T18:11:19.379Z,2022-09-08T08:45:40Z,3760947449,213,1.7,3760947445,141,48.7,3760947441,56,Back,3760949155,189,,3765158035,178,,3760947447,212,15.3,3760947443,140,23.1,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372469,136,1,1,11,37,3b4nxgvmwzstmoq6borytkwx1,1,23.1,48.7,2022-09-05T18:11:23.040Z,2022-09-08T08:45:43Z,3765158067,178,,3760947567,213,4.9,3760947563,141,27.7,3760947559,56,Back,3760947561,140,25.2,3760947565,212,14.4,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372499,137,1,1,11,39,3b4nxgvmwzstmoq6borytkwx1,1,25.2,27.7,2022-09-05T18:11:25.338Z,2022-09-08T08:45:47Z,3760947735,141,5.8,3760947731,56,Back,3760947739,213,5.2,3765158083,178,,3760947737,212,16.6,3760947733,140,32.2,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372521,138,1,1,11,42,3b4nxgvmwzstmoq6borytkwx1,1,32.2,5.8,2022-09-05T18:11:27.696Z,2022-09-08T08:45:57Z,3760947905,141,15.6,3760947901,56,Back,3760947909,213,2.7,3760947903,140,17.1,3760947907,212,17.2,3765158159,178,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372555,139,1,1,11,45,3b4nxgvmwzstmoq6borytkwx1,1,13.6,16.8,2022-09-05T18:11:30.418Z,2022-09-08T08:46:01Z,3760948197,213,2.0,3760948189,56,Back,3760948195,212,24.3,3760948193,141,48.8,3760948191,140,3.2,3765158187,178,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372559,140,1,1,11,47,3b4nxgvmwzstmoq6borytkwx1,0,3.4,53.6,2022-09-05T18:11:33.101Z,2022-09-08T08:46:08Z,3760948223,140,7.0,3765158241,178,,3760948227,212,32.1,3760948229,213,1.5,3760948231,1,,3760948221,56,Back,3760948225,141,100.0,,,,6a34imgccsbw4zysasuziuad,César,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372747,102,5,1,11,50,491xixnlsp75o7cr3w2gc1o0z,1,93.7,-1,2022-09-05T18:11:35.982Z,2022-09-08T08:46:11Z,3760949297,56,Right,3760949315,233,141,3760949299,347,,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372561,141,5,1,11,50,3b4nxgvmwzstmoq6borytkwx1,0,6.3,101,2022-09-05T18:11:35.982Z,2022-09-08T08:46:12Z,3760948241,347,,3760949321,233,102,3760948239,56,Back,,,,,,,,,,,,,,,,6a34imgccsbw4zysasuziuad,César,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372771,103,1,1,12,9,491xixnlsp75o7cr3w2gc1o0z,1,92.2,0,2022-09-05T18:11:54.415Z,2022-09-08T08:46:19Z,3760949433,56,Right,3760949437,141,9.1,3760949435,140,77.7,3760949441,213,2.7,3760949431,107,,3760949439,212,16.8,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372785,104,3,1,12,10,491xixnlsp75o7cr3w2gc1o0z,1,78.9,11.4,2022-09-05T18:11:56.228Z,2022-09-08T08:46:25Z,3764129897,464,,3765158391,178,,3760949531,286,,3760949529,56,Right,3760949537,233,142,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372777,142,45,1,12,10,3b4nxgvmwzstmoq6borytkwx1,0,21.1,88.6,2022-09-05T18:11:56.228Z,2022-09-08T08:46:25Z,3760949559,233,104,3760949493,285,,3760949491,56,Back,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456372799,105,1,1,12,12,491xixnlsp75o7cr3w2gc1o0z,1,84.7,24,2022-09-05T18:11:58.222Z,2022-09-08T08:46:32Z,3760949597,56,Right,3760949603,212,9.1,3765158445,178,,3760949599,140,92.1,3760949601,141,17.1,3760949605,213,5.7,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
