id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist
2465606481,8,44,1,0,12,co1i764h6b02husae71w6scs8,1,24.2,52,2022-10-01T14:31:28.951Z,2022-10-05T09:27:56Z,3809952027,233,13,3809951035,285,,3809951031,56,Back,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606661,13,44,1,0,12,7fn0aazbc8nx0u040aulozds1,0,75.8,48,2022-10-01T14:31:28.952Z,2022-10-04T05:23:10Z,3809951961,286,,3809952113,233,8,3809951959,56,Center,,,,,,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605637,6,1,1,0,12,co1i764h6b02husae71w6scs8,0,19.3,49.7,2022-10-01T14:31:28.981Z,2022-10-05T09:27:56Z,3809946439,141,48.1,3809946433,3,,3809946437,140,29.8,3809946441,212,11.1,3809946443,213,6.2,3809946435,56,Back,3818076661,388,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605741,7,1,1,0,15,7fn0aazbc8nx0u040aulozds1,1,61,54.8,2022-10-01T14:31:31.510Z,2022-10-04T05:23:23Z,3818076759,178,,3809946975,56,Center,3809946983,213,6.0,3809946981,212,22.2,3809946979,141,44.9,3809946977,140,81.1,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605629,6,49,1,0,15,7fn0aazbc8nx0u040aulozds1,1,61,54.8,2022-10-01T14:31:32.151Z,2022-10-04T05:23:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605803,8,1,1,0,15,7fn0aazbc8nx0u040aulozds1,1,75.4,45.6,2022-10-01T14:31:32.177Z,2022-10-04T05:23:41Z,3809947325,212,16.9,3810557469,156,,3809947319,56,Center,3809947321,140,72.5,3809947323,141,70.1,3818076961,178,,3809947327,213,1.8,,,,dn4o1wa7ia54rpytm5fikbsh5,A. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605901,9,1,1,0,19,7fn0aazbc8nx0u040aulozds1,1,71.7,76.1,2022-10-01T14:31:35.335Z,2022-10-04T05:23:51Z,3809947873,213,6.2,3809947861,56,Center,3818077053,178,,3809947867,141,71.8,3809947869,212,27.8,3809947863,140,98.0,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465605991,10,1,1,0,20,7fn0aazbc8nx0u040aulozds1,1,97.5,71.9,2022-10-01T14:31:36.964Z,2022-10-04T05:23:58Z,3809948401,213,2.4,3809948395,140,86.9,3809948397,141,86.5,3818077133,178,,3809948399,212,14.9,3809948393,56,Left,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467435549,896,67,1,0,21,7fn0aazbc8nx0u040aulozds1,1,87.7,80.9,2022-10-01T14:31:38.019Z,2022-10-05T09:27:57Z,3819879559,233,1183,,,,,,,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467435545,1183,67,1,0,21,co1i764h6b02husae71w6scs8,0,12.3,19.1,2022-10-01T14:31:38.020Z,2022-10-05T07:06:47Z,3819879567,233,896,,,,,,,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606043,11,1,1,0,21,7fn0aazbc8nx0u040aulozds1,0,87,86.5,2022-10-01T14:31:38.072Z,2022-10-05T09:27:57Z,3809948651,141,37.1,3809948655,213,5.1,3809948643,2,,3817237771,72,,3809948649,140,100.0,3809948657,1,,3818077277,178,,3809948645,155,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,3817237769,224,3809948653,212,36.6,3809948647,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2465606061,7,5,1,0,24,co1i764h6b02husae71w6scs8,1,-0.8,61.6,2022-10-01T14:31:40.431Z,2022-10-04T05:24:18Z,3809948761,346,,3809948823,233,12,3809948759,56,Back,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465606055,12,5,1,0,24,7fn0aazbc8nx0u040aulozds1,0,100.8,38.4,2022-10-01T14:31:40.431Z,2022-10-04T05:24:18Z,3809948727,56,Center,3809948729,346,,3809948897,233,7,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607213,9,1,1,0,51,co1i764h6b02husae71w6scs8,1,4.7,55.2,2022-10-01T14:32:07.590Z,2022-10-04T05:24:22Z,3809954693,74,,3809954689,1,,3809954667,124,,3809954687,213,0.3,3809954677,140,61.7,3809954685,212,62.7,3809954681,141,82.7,3809954673,56,Left,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607309,10,1,1,0,54,co1i764h6b02husae71w6scs8,1,63.1,86.8,2022-10-01T14:32:11.049Z,2022-10-04T05:24:30Z,3809955241,3,,3809955251,213,6.0,3817238035,168,,3809955245,140,72.9,3809955247,141,82.7,3818077405,388,,3809955243,56,Left,3809955249,212,10.7,2kvb94ocyvs7x1sbq73rr22nd,Gonçalo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607323,11,61,1,0,56,co1i764h6b02husae71w6scs8,1,73.4,86.5,2022-10-01T14:32:12.800Z,2022-10-04T05:24:35Z,3818077475,178,,3809955309,56,Left,,,,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467435753,1184,43,1,0,56,co1i764h6b02husae71w6scs8,1,0,0,2022-10-01T14:32:13.265Z,2022-10-05T07:07:09Z,3819880409,178,0,3819880495,144,82,,,,,,,,,,,,,,,,,,,2kvb94ocyvs7x1sbq73rr22nd,Gonçalo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466970793,936,3,1,0,58,co1i764h6b02husae71w6scs8,0,74.5,93.9,2022-10-01T14:32:14.451Z,2022-10-04T05:24:46Z,3818077557,178,,3817238771,56,Left,3817238777,467,8bcfmmsjnman2nsp2t9rsrvxm,3817238773,286,,3817238775,465,,,,,,,,,,,2kvb94ocyvs7x1sbq73rr22nd,Gonçalo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607429,12,1,1,1,0,co1i764h6b02husae71w6scs8,0,89.5,88.1,2022-10-01T14:32:16.761Z,2022-10-04T05:24:51Z,3817238843,72,,3809955879,213,5.2,3809955863,2,,3809955869,140,90.5,3809955865,155,,3809955871,141,85.4,3809955875,212,2.1,3817238841,224,,2kvb94ocyvs7x1sbq73rr22nd,Gonçalo Costa,3818077601,178,3809955867,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607565,15,61,1,1,0,7fn0aazbc8nx0u040aulozds1,1,1.1,7.2,2022-10-01T14:32:16.932Z,2022-10-04T05:25:03Z,3818077705,21,,3809956607,56,Back,3818077707,178,,,,,,,,,,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607523,14,43,1,1,3,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-10-01T14:32:19.361Z,2022-10-01T14:32:22Z,3809957135,144,74,3809956385,285,0,3809956383,56,Back,,,,,,,,,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607665,13,1,1,1,4,co1i764h6b02husae71w6scs8,1,96.4,67.9,2022-10-01T14:32:20.369Z,2022-10-04T05:25:10Z,3809957237,212,37.9,3809957241,1,,3809957227,56,Right,3809957239,213,4.6,3809957233,141,12.5,3809957231,140,92.3,3818077763,178,,,,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607889,14,1,1,1,8,co1i764h6b02husae71w6scs8,1,92.3,12.5,2022-10-01T14:32:24.394Z,2022-10-04T05:25:16Z,3809958581,141,10.1,3809958585,213,3.3,3818077797,178,,3809958575,140,80.3,3809958571,56,Right,3809958583,212,12.7,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465607905,15,4,1,1,9,co1i764h6b02husae71w6scs8,1,84,11.2,2022-10-01T14:32:26.128Z,2022-10-04T05:25:22Z,3809958665,265,,3809958645,13,,3809958651,56,Right,3809958669,286,,3809958657,152,,3809960113,233,16,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465608029,16,4,1,1,9,7fn0aazbc8nx0u040aulozds1,0,16,88.8,2022-10-01T14:32:26.129Z,2022-10-04T05:25:22Z,3818077851,178,,3809959389,285,,3809959371,13,,3809959381,152,,3809960203,233,15,3809959385,265,,3809959377,56,Back,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465608649,17,17,1,1,33,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-10-01T14:32:49.323Z,2022-10-04T05:28:07Z,3809962819,392,,3809962817,31,,3809962821,13,243,,,,,,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465609021,16,27,1,1,41,co1i764h6b02husae71w6scs8,1,0,0,2022-10-01T14:32:57.579Z,2022-10-04T05:28:09Z,3809964847,41,Injury,3809964851,53,6gmfcfqd1o54zyepd9587nlqt,3809964977,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465608913,18,27,1,1,41,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-10-01T14:32:57.579Z,2022-10-04T05:28:09Z,3809964911,233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465610831,17,28,1,2,33,co1i764h6b02husae71w6scs8,1,0,0,2022-10-01T14:33:49.622Z,2022-10-04T05:28:12Z,3809974659,55,16,3809974871,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465610647,19,28,1,2,33,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-10-01T14:33:49.622Z,2022-10-04T05:28:12Z,3809974791,233,17,3809973749,55,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465611345,18,1,1,2,44,co1i764h6b02husae71w6scs8,0,85.6,9.4,2022-10-01T14:34:00.851Z,2022-10-04T05:28:17Z,3809977181,152,,3817239507,223,,3818079043,178,,3809977185,140,96.8,3809977187,141,53.4,3809977175,5,,3817239509,72,,3809977191,213,1.2,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,3809977179,155,3809977173,2,,3809977195,1,,3809977183,56,Center,3809977189,212,32.1,,,,,,,,,,,,,,,,,
2465611433,20,44,1,2,46,7fn0aazbc8nx0u040aulozds1,1,4.8,43.8,2022-10-01T14:34:02.672Z,2022-10-05T09:27:57Z,3809977717,285,,3809977715,56,Back,3809977771,233,19,,,,,,,,,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465611369,19,44,1,2,46,co1i764h6b02husae71w6scs8,0,95.2,56.2,2022-10-01T14:34:02.673Z,2022-10-04T05:28:25Z,3809977345,56,Center,3809977803,233,20,3809977347,286,,,,,,,,,,,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466971231,779,12,1,2,46,7fn0aazbc8nx0u040aulozds1,1,3.6,44.1,2022-10-01T14:34:02.728Z,2022-10-05T09:27:58Z,3817240909,213,5.9,3817240903,140,11.1,3817240907,212,8.5,3818079183,388,,3817240905,141,39.5,3817240951,15,,3817240901,56,Back,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465611493,21,12,1,2,48,7fn0aazbc8nx0u040aulozds1,1,11.4,43.1,2022-10-01T14:34:04.511Z,2022-10-04T05:29:01Z,3809978049,56,Back,3809978411,167,,3818079379,388,,3809978055,212,29.6,3809978051,140,8.8,3809978059,213,4.6,3809978053,141,0.0,3809980563,15,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465611525,20,5,1,2,51,co1i764h6b02husae71w6scs8,1,91.3,101.2,2022-10-01T14:34:07.856Z,2022-10-04T05:29:12Z,3809978211,347,,3809978487,233,22,3809978209,56,Left,,,,,,,,,,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465611535,22,5,1,2,51,7fn0aazbc8nx0u040aulozds1,0,8.7,-1.2,2022-10-01T14:34:07.856Z,2022-10-04T05:29:11Z,3809978253,347,,3809978535,233,20,3809978251,56,Back,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465612221,21,1,1,3,2,co1i764h6b02husae71w6scs8,1,88,100,2022-10-01T14:34:18.974Z,2022-10-04T05:29:20Z,3809981779,140,68.5,3809981781,141,88.7,3809981785,213,3.5,3809981777,56,Left,3809981775,107,,3809981787,1,,3809981783,212,22.2,,,,2kvb94ocyvs7x1sbq73rr22nd,Gonçalo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465612403,22,1,1,3,7,co1i764h6b02husae71w6scs8,1,64.8,77.6,2022-10-01T14:34:24.082Z,2022-10-04T05:29:27Z,3809982825,141,53.9,3809982821,56,Back,3809982829,213,3.8,3809982823,140,43.9,3809982827,212,27.2,3818079561,178,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465612633,23,1,1,3,11,co1i764h6b02husae71w6scs8,1,40.6,42.1,2022-10-01T14:34:27.302Z,2022-10-04T05:29:34Z,3809983987,212,23.7,3809983981,56,Back,3809983989,213,2.7,3809983985,141,57.8,3809983983,140,20.5,3818079597,178,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465612821,24,1,1,3,16,co1i764h6b02husae71w6scs8,0,20.9,61.1,2022-10-01T14:34:32.880Z,2022-10-04T05:29:39Z,3809984949,140,67.5,3809984969,1,,3818079643,178,,3809984939,157,,3809984945,56,Left,3809984961,212,51.2,3809984965,213,0.3,3809984955,141,83.2,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465613037,23,4,1,3,20,7fn0aazbc8nx0u040aulozds1,1,31.6,14.9,2022-10-01T14:34:36.560Z,2022-10-04T05:29:46Z,3809986083,294,,3809986089,285,,3809986087,152,,3809986085,56,Back,3809986193,233,25,3809986081,13,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465613027,25,4,1,3,20,co1i764h6b02husae71w6scs8,0,68.4,85.1,2022-10-01T14:34:36.561Z,2022-10-04T05:29:45Z,3809986035,152,,3818079681,178,,3809986259,233,23,3809986031,56,Left,3809986039,286,,3809986027,294,,3809986023,13,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465613585,24,1,1,3,31,7fn0aazbc8nx0u040aulozds1,1,29.6,21.3,2022-10-01T14:34:47.697Z,2022-10-04T05:29:53Z,3809988817,140,45.5,3809988807,152,,3809988821,141,4.6,3809988829,213,5.7,3809988805,5,,3809988811,56,Back,3818079717,178,,3809988827,212,20.2,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465613605,25,61,1,3,32,7fn0aazbc8nx0u040aulozds1,0,37.5,2.4,2022-10-01T14:34:48.633Z,2022-10-04T05:30:00Z,3818079755,178,,3809988905,56,Back,,,,,,,,,,,,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465613681,26,5,1,3,36,7fn0aazbc8nx0u040aulozds1,0,32.4,-1,2022-10-01T14:34:52.381Z,2022-10-04T05:30:04Z,3809989303,347,,3809989299,56,Back,3809990971,233,26,,,,,,,,,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465613961,26,5,1,3,36,co1i764h6b02husae71w6scs8,1,67.6,101,2022-10-01T14:34:52.381Z,2022-10-04T05:30:04Z,3809990901,233,26,3809990785,56,Left,3809990789,347,,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465614113,27,1,1,3,45,co1i764h6b02husae71w6scs8,1,70,100,2022-10-01T14:35:01.879Z,2022-10-04T05:30:09Z,3809991595,140,74.6,3809991591,107,,3809991599,212,7.2,3809991601,213,5.4,3809991593,56,Left,3809991597,141,93.2,,,,,,,2kvb94ocyvs7x1sbq73rr22nd,Gonçalo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465614125,28,61,1,3,46,co1i764h6b02husae71w6scs8,0,74.9,93.3,2022-10-01T14:35:03.082Z,2022-10-04T05:30:22Z,3818079915,21,,3818079917,178,,3809991643,56,Left,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467436321,905,67,1,3,47,7fn0aazbc8nx0u040aulozds1,1,22.3,4.2,2022-10-01T14:35:04.020Z,2022-10-05T09:27:58Z,3819882573,233,1193,,,,,,,,,,,,,,,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
