id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/15/value,qualifier/14/value,qualifier/16/value
2502734057,210,43,1,15,14,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-01-31T21:32:17.190Z,2023-01-31T21:32:39Z,4006043081,144,61,4006041533,56,Center,,,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734095,137,49,1,15,15,dich5v7sw466smbqap0d9rbyj,1,22,41.8,2023-01-31T21:32:18.009Z,2023-02-03T05:58:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734193,138,1,1,15,18,dich5v7sw466smbqap0d9rbyj,1,26.8,36.9,2023-01-31T21:32:20.500Z,2023-02-03T05:58:07Z,4006042239,212,18.5,4006042235,140,27.3,4006042241,213,4.7,4006042233,56,Back,4008670409,178,,4006042237,141,9.7,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734215,139,1,1,15,22,dich5v7sw466smbqap0d9rbyj,1,26.5,19.8,2023-01-31T21:32:24.934Z,2023-02-03T05:58:08Z,4006042331,141,32.0,4006042329,140,38.7,4006042333,212,15.3,4006042327,56,Back,4006042335,213,0.6,4008670413,178,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734247,140,1,1,15,24,dich5v7sw466smbqap0d9rbyj,1,39.7,36.7,2023-01-31T21:32:26.817Z,2023-02-03T05:58:08Z,4006042479,141,18.4,4006042475,56,Back,4006042483,213,3.8,4006042477,140,22.8,4006042481,212,21.7,4008670421,178,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734257,141,1,1,15,26,dich5v7sw466smbqap0d9rbyj,1,25.1,18.4,2023-01-31T21:32:28.912Z,2023-02-03T05:58:08Z,4008670437,178,,4006042523,140,21.8,4006042527,212,15.2,4006042521,56,Back,4006042525,141,40.2,4006042529,213,1.8,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734319,142,1,1,15,28,dich5v7sw466smbqap0d9rbyj,1,21.7,43.7,2023-01-31T21:32:30.867Z,2023-02-03T05:58:09Z,4006042835,140,21.6,4006042839,212,20.2,4008670445,178,,4006042837,141,73.4,4006042833,56,Back,4006042841,213,1.6,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734357,143,1,1,15,32,dich5v7sw466smbqap0d9rbyj,0,29.3,78.5,2023-01-31T21:32:34.882Z,2023-02-03T05:58:09Z,4006043009,155,,4006043019,213,6.1,4008670453,178,,4006043015,141,64.8,4006043011,56,Center,4006043017,212,62.5,4006043021,1,,4006043013,140,88.2,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734427,211,52,1,15,36,9ldqu49smv1xg2va0n2cy28zl,1,10.3,41,2023-01-31T21:32:38.706Z,2023-02-03T05:58:10Z,4008670479,178,,4008048969,376,,,,,,,,,,,,,,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734449,212,1,1,15,38,9ldqu49smv1xg2va0n2cy28zl,1,11.2,46,2023-01-31T21:32:41.100Z,2023-02-03T05:58:10Z,4006043653,212,18.9,4006043651,141,67.8,4006043649,140,22.3,4006043645,123,,4006043655,213,0.9,4006043647,56,Back,4008670483,178,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734479,213,1,1,15,41,9ldqu49smv1xg2va0n2cy28zl,1,22.3,67.8,2023-01-31T21:32:43.569Z,2023-02-03T05:58:11Z,4006043791,141,64.3,4006043783,56,Back,4006043793,212,13.5,4006043789,140,35.0,4008670499,178,,4006043795,213,6.1,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734613,214,1,1,15,46,9ldqu49smv1xg2va0n2cy28zl,1,35.5,67.6,2023-01-31T21:32:48.432Z,2023-02-03T05:58:11Z,4006044515,141,26.6,4006044519,213,4.7,4006044513,140,34.0,4006044517,212,27.9,4008670515,178,,4006044511,56,Back,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734683,215,1,1,15,53,9ldqu49smv1xg2va0n2cy28zl,1,41.4,20,2023-01-31T21:32:56.348Z,2023-02-03T05:58:12Z,4006044851,56,Back,4006044857,212,8.6,4008670523,178,,4006044853,140,47.8,4006044855,141,28.0,4006044859,213,0.7,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734693,216,1,1,15,58,9ldqu49smv1xg2va0n2cy28zl,1,52.5,42.1,2023-01-31T21:33:01Z,2023-02-03T05:58:12Z,4006044925,141,49.7,4006044929,213,0.8,4006044927,212,7.0,4006044921,56,Center,4008670527,178,,4006044923,140,57.0,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734723,217,1,1,15,59,9ldqu49smv1xg2va0n2cy28zl,1,57.5,50.3,2023-01-31T21:33:01.778Z,2023-02-03T05:58:12Z,4006045085,140,47.4,4006045089,212,17.4,4008670535,178,,4006045087,141,70.5,4006045083,56,Back,4006045091,213,2.2,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734791,218,1,1,16,3,9ldqu49smv1xg2va0n2cy28zl,1,52.1,72.7,2023-01-31T21:33:05.417Z,2023-02-03T05:58:12Z,4006045477,141,61.5,4006045481,213,5.5,4006045473,56,Center,4006045479,212,10.4,4006045475,140,58.8,4008670541,178,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734813,219,1,1,16,8,9ldqu49smv1xg2va0n2cy28zl,1,58.2,38.5,2023-01-31T21:33:10.822Z,2023-02-03T05:58:14Z,4006045615,213,5.3,4006045609,140,63.3,4006045607,56,Center,4006045613,212,9.5,4006045611,141,27.0,4008670559,178,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734871,220,1,1,16,9,9ldqu49smv1xg2va0n2cy28zl,1,63.3,27,2023-01-31T21:33:11.830Z,2023-02-03T05:58:17Z,4006045919,140,44.9,4006045925,213,3.2,4008670591,178,,4006045923,212,19.3,4006045917,56,Back,4006045921,141,25.9,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734889,221,1,1,16,14,9ldqu49smv1xg2va0n2cy28zl,1,45.6,27.9,2023-01-31T21:33:17.171Z,2023-02-03T05:58:21Z,4006046031,141,33.7,4006046029,140,53.6,4006046033,212,9.3,4008670609,178,,4006046035,213,0.4,4006046027,56,Center,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502734993,222,1,1,16,17,9ldqu49smv1xg2va0n2cy28zl,1,53.6,33.7,2023-01-31T21:33:20.202Z,2023-02-03T05:58:23Z,4006046563,141,61.5,4006046559,56,Back,4006046561,140,47.1,4006046567,213,1.9,4008670629,178,,4006046565,212,20.1,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735029,223,1,1,16,23,9ldqu49smv1xg2va0n2cy28zl,1,65.1,57.3,2023-01-31T21:33:26.211Z,2023-02-03T05:58:26Z,4008670639,178,,4006046727,140,78.4,4006046735,1,,4006046731,212,36.3,4006046729,141,8.1,4006046725,56,Right,4006046733,213,5.1,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735043,224,1,1,16,27,9ldqu49smv1xg2va0n2cy28zl,0,79.2,8.5,2023-01-31T21:33:29.772Z,2023-02-03T05:58:29Z,4008050375,20,,4006046889,213,1.1,4006046881,56,Center,4008050373,224,,4008670655,178,,4006046877,2,,4006046897,345,,4006046879,155,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,4006046885,141,76.3,4006046887,212,51.7,4006046883,140,4006047101,1,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2502735087,144,5,1,16,30,dich5v7sw466smbqap0d9rbyj,1,-1.4,25.4,2023-01-31T21:33:33.397Z,2023-02-03T05:58:33Z,4006047107,56,Back,4006047135,233,225,4006047109,346,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735093,225,5,1,16,30,9ldqu49smv1xg2va0n2cy28zl,0,101.4,74.6,2023-01-31T21:33:33.397Z,2023-02-03T05:58:32Z,4006047131,56,Center,4006047133,346,,4006047155,233,144,,,,,,,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735253,145,1,1,16,48,dich5v7sw466smbqap0d9rbyj,1,5.7,37.3,2023-01-31T21:33:50.420Z,2023-02-03T05:58:34Z,4006048023,237,,4006055813,189,,4006048013,140,4.0,4006048017,212,8.1,4006048011,56,Back,4006048019,213,1.8,4006048015,141,48.9,4006048009,124,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736771,153,43,1,16,48,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-31T21:33:51.001Z,2023-01-31T22:13:57Z,4006055671,140,4.5,4006055677,213,1.7,4006055887,189,0,4006055673,141,42.5,4006091403,144,1,4006055669,56,Back,4006055675,212,7.4,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502737801,171,1,1,16,49,dich5v7sw466smbqap0d9rbyj,1,4.1,45.5,2023-01-31T21:33:52.044Z,2023-02-03T05:58:39Z,4006061227,56,Back,4006061235,213,5.7,4008670717,178,,4006061229,140,14.1,4006061231,141,35.5,4006061233,212,12.5,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735273,146,1,1,16,50,dich5v7sw466smbqap0d9rbyj,1,14.7,30.8,2023-01-31T21:33:53.114Z,2023-02-03T05:58:42Z,4008670749,178,,4006048149,213,4.0,4006048145,141,14.5,4006048147,212,15.1,4006048141,56,Back,4006048143,140,4.9,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735299,147,1,1,16,53,dich5v7sw466smbqap0d9rbyj,1,7.6,10.3,2023-01-31T21:33:55.926Z,2023-02-03T05:58:45Z,4006048307,212,38.0,4006048301,56,Back,4006048303,140,42.1,4006048311,1,,4008670781,178,,4006048299,155,,4006048305,141,27.1,4006048309,213,0.3,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735313,148,1,1,16,55,dich5v7sw466smbqap0d9rbyj,0,42.1,27.1,2023-01-31T21:33:58.171Z,2023-02-03T05:58:48Z,4006048367,56,Back,4006048363,3,,4006048375,141,43.6,4006048379,212,11.2,4006048371,140,42.1,4006048383,213,1.6,4008670789,388,,,,,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735309,226,49,1,16,57,9ldqu49smv1xg2va0n2cy28zl,1,58.2,57.5,2023-01-31T21:33:59.994Z,2023-02-03T05:58:52Z,,,,,,,,,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735343,227,1,1,16,57,9ldqu49smv1xg2va0n2cy28zl,1,56.7,57.3,2023-01-31T21:34:00.030Z,2023-02-03T05:58:54Z,4006048497,140,39.4,4006048501,212,19.9,4006048503,213,3.6,4006048499,141,45.4,4008670841,178,,4006048495,56,Back,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735351,228,1,1,17,0,9ldqu49smv1xg2va0n2cy28zl,1,39.3,45.4,2023-01-31T21:34:02.644Z,2023-02-03T05:59:00Z,4006048545,213,0.5,4008670879,178,,4006048539,140,47.2,4006048543,212,9.7,4006048537,56,Back,4006048541,141,52.8,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735371,229,1,1,17,1,9ldqu49smv1xg2va0n2cy28zl,1,47.2,53,2023-01-31T21:34:04.005Z,2023-02-03T05:59:03Z,4006048667,141,50.9,4008670909,178,,4006048663,56,Back,4006048671,213,3.2,4006048669,212,18.5,4006048665,140,29.6,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735385,230,1,1,17,3,9ldqu49smv1xg2va0n2cy28zl,1,29.4,50.9,2023-01-31T21:34:06.124Z,2023-02-03T05:59:06Z,4006048743,140,8.1,4008670927,178,,4006048749,212,22.4,4006048745,141,49.6,4006048739,56,Back,4006048753,213,3.2,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735423,231,1,1,17,5,9ldqu49smv1xg2va0n2cy28zl,1,8.1,49.6,2023-01-31T21:34:08.182Z,2023-02-03T05:59:09Z,4006048975,212,29.8,4006048971,140,15.8,4006048977,213,1.3,4006048973,141,91.8,4006048969,56,Back,4008670955,178,,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735453,232,1,1,17,9,9ldqu49smv1xg2va0n2cy28zl,1,15.8,91.8,2023-01-31T21:34:11.491Z,2023-02-03T05:59:11Z,4006049101,213,0.3,4006049097,141,96.5,4006049093,56,Back,4008670971,178,,4006049099,212,11.3,4006049095,140,26.1,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735483,233,1,1,17,11,9ldqu49smv1xg2va0n2cy28zl,1,24.1,96.6,2023-01-31T21:34:14.380Z,2023-02-03T05:59:13Z,4006049225,213,4.6,4006049219,140,23.0,4008670979,178,,4006049221,141,78.2,4006049217,56,Back,4006049223,212,12.6,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735511,234,1,1,17,14,9ldqu49smv1xg2va0n2cy28zl,1,26.2,84.8,2023-01-31T21:34:17.230Z,2023-02-03T05:59:16Z,4006049375,56,Back,4006049379,141,75.6,4006049381,212,9.5,4006049377,140,33.0,4006049383,213,5.6,4008670987,178,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735545,235,1,1,17,16,9ldqu49smv1xg2va0n2cy28zl,1,32.3,82.1,2023-01-31T21:34:18.775Z,2023-02-03T05:59:45Z,4006049561,56,Back,4006049567,212,17.0,4006049563,140,19.0,4006049569,213,3.7,4008671131,178,,4006049565,141,67.8,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735619,236,1,1,17,18,9ldqu49smv1xg2va0n2cy28zl,1,19.4,66.7,2023-01-31T21:34:21.354Z,2023-02-03T05:59:48Z,4006049971,212,19.7,4006049969,141,40.0,4006049965,56,Back,4008671145,178,,4006049973,213,5.1,4006049967,140,26.7,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735703,237,1,1,17,24,9ldqu49smv1xg2va0n2cy28zl,1,41.3,27.4,2023-01-31T21:34:27.029Z,2023-02-03T05:59:50Z,4006050421,56,Center,4006050427,212,29.4,4006050423,140,68.8,4008671165,178,,4006050419,155,,4006050429,213,0.2,4006050425,141,35.2,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735791,238,1,1,17,29,9ldqu49smv1xg2va0n2cy28zl,1,66.4,53.1,2023-01-31T21:34:31.461Z,2023-02-03T05:59:53Z,4006050883,140,77.5,4008671175,178,,4006050881,56,Left,4006050887,212,21.6,4006050885,141,79.9,4006050889,213,1.0,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735801,239,1,1,17,33,9ldqu49smv1xg2va0n2cy28zl,0,79.6,80.8,2023-01-31T21:34:36.024Z,2023-02-03T05:59:55Z,4006050967,140,100.0,4008671193,178,,4006050971,212,23.2,4006050965,56,Left,4006050969,141,83.9,4006050973,213,0.1,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735827,149,5,1,17,36,dich5v7sw466smbqap0d9rbyj,1,-1.4,15,2023-01-31T21:34:38.776Z,2023-02-03T06:00:00Z,4006051081,56,Back,4006051083,346,,4006051089,233,240,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502735805,240,5,1,17,36,9ldqu49smv1xg2va0n2cy28zl,0,101.4,85,2023-01-31T21:34:38.776Z,2023-02-03T06:00:00Z,4006050995,346,,4006050993,56,Left,4006051121,233,149,,,,,,,,,,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736289,151,1,1,18,6,dich5v7sw466smbqap0d9rbyj,0,5.5,39.8,2023-01-31T21:35:09.266Z,2023-02-03T06:00:03Z,4006053211,213,6.3,4006053203,56,Center,4006053207,141,38.6,4006053213,1,,4006053201,124,,4006053209,212,57.4,4006053205,140,60.2,4006053215,74,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736319,242,1,1,18,11,9ldqu49smv1xg2va0n2cy28zl,1,44.7,66.1,2023-01-31T21:35:13.834Z,2023-02-03T06:00:06Z,4006053407,141,51.5,4006053401,3,,4006053403,56,Center,4006053411,213,5.6,4006053409,212,15.4,4006053405,140,55.9,4008671225,388,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736321,243,61,1,18,12,9ldqu49smv1xg2va0n2cy28zl,0,55.7,51.5,2023-01-31T21:35:14.918Z,2023-02-03T06:00:11Z,4006053419,56,Center,4008671263,178,,,,,,,,,,,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502739009,193,61,1,18,12,dich5v7sw466smbqap0d9rbyj,1,45.6,49.9,2023-01-31T21:35:15.271Z,2023-02-03T06:00:18Z,4006067497,56,Back,4008671311,21,,4008671313,178,,,,,,,,,,,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736323,152,3,1,18,13,dich5v7sw466smbqap0d9rbyj,0,45.4,47.2,2023-01-31T21:35:15.727Z,2023-02-03T06:00:35Z,4008671397,178,,4006067761,233,244,4006067725,286,,4008064989,464,,4006053425,56,Back,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736361,244,7,1,18,13,9ldqu49smv1xg2va0n2cy28zl,0,54.6,52.8,2023-01-31T21:35:15.778Z,2023-02-03T06:00:39Z,4006053619,56,Center,4008065145,383,,4006053621,285,,4008671489,178,,4006067757,233,152,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502739163,195,3,1,18,15,dich5v7sw466smbqap0d9rbyj,0,45.6,48.2,2023-01-31T21:35:17.824Z,2023-02-03T06:01:02Z,4006068287,56,Back,4008671649,389,,4006068289,286,,4008065431,465,,4006068413,233,245,,,,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736379,245,7,1,18,15,9ldqu49smv1xg2va0n2cy28zl,1,54.4,51.8,2023-01-31T21:35:18.127Z,2023-02-03T06:00:58Z,4006053691,56,Center,4008065565,384,,4006053693,285,,4006068409,233,195,4008671619,178,,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736387,246,49,1,18,16,9ldqu49smv1xg2va0n2cy28zl,1,59.8,66.9,2023-01-31T21:35:19.121Z,2023-02-03T06:01:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736455,247,1,1,18,19,9ldqu49smv1xg2va0n2cy28zl,1,64.9,72.7,2023-01-31T21:35:21.512Z,2023-02-03T06:01:16Z,4006054079,212,18.4,4006054075,141,86.6,4006054083,213,0.5,4008671753,178,,4006054071,56,Left,4006054073,140,79.9,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736501,248,1,1,18,23,9ldqu49smv1xg2va0n2cy28zl,1,80.8,94.4,2023-01-31T21:35:26.010Z,2023-02-03T06:01:19Z,4006054289,56,Left,4006054295,212,12.6,4006054291,140,68.8,4006054297,213,3.2,4008671775,178,,4006054293,141,93.6,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736529,249,1,1,18,26,9ldqu49smv1xg2va0n2cy28zl,1,68,91.8,2023-01-31T21:35:28.913Z,2023-02-03T06:01:23Z,4006054395,56,Center,4006054399,141,78.4,4006054401,212,10.4,4006054397,140,63.3,4006054403,213,4.2,4008671803,178,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736541,250,1,1,18,27,9ldqu49smv1xg2va0n2cy28zl,1,65.2,80.2,2023-01-31T21:35:30.350Z,2023-02-03T06:01:26Z,4006054469,212,9.0,4006054465,140,62.8,4006054471,213,1.9,4006054463,56,Left,4006054467,141,92.9,4008671837,178,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736551,251,1,1,18,29,9ldqu49smv1xg2va0n2cy28zl,1,62.9,92.9,2023-01-31T21:35:32.030Z,2023-02-03T06:01:29Z,4006054531,140,68.0,4006054537,213,5.2,4006054529,56,Center,4006054533,141,76.4,4008671869,178,,4006054535,212,12.4,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736557,252,1,1,18,30,9ldqu49smv1xg2va0n2cy28zl,1,68,76.3,2023-01-31T21:35:33.111Z,2023-02-03T06:01:32Z,4006054569,140,64.4,4006054573,212,5.5,4008671885,178,,4006054571,141,70.5,4006054575,213,3.9,4006054567,56,Center,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502736577,253,1,1,18,31,9ldqu49smv1xg2va0n2cy28zl,1,64.4,70.3,2023-01-31T21:35:33.801Z,2023-02-03T06:01:34Z,4006054685,141,92.4,4006054689,213,1.6,4006054683,140,63.4,4008671899,178,,4006054687,212,15.1,4006054681,56,Left,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
