id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2458841999,1,34,16,0,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-09-11T16:21:11.631Z,2022-09-11T16:57:13Z,3774048079,194,d1bful4yiqcc8k5jhg9a3uyfp,3774048071,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3774048081,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3774048073,59,"42, 78, 19, 25, 3, 72, 7, 21, 9, 10, 20, 5, 8, 12, 17, 18, 26, 55, 57, 93",3774048077,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3774048075,130,8,3774048069,30,"664x98r3mbynnh19u1cx984q, 1lisq580zw4yfk6id6f1dwr56, asoisrxtnm0zynx35ueum4v6d, 3ipb4zd3vz7dpnkyeiw22tal1, d1bful4yiqcc8k5jhg9a3uyfp, as0t8xi6k6nl4l06g23u3jcru, 1f57m5jalwzn2xwr3xqtjiy8l, c01muomxuk015zrf9n21ztq7d, 1zf9egrh7cjofd7td62oc5tk9, rzxtat0t3okt8tikf5mvdxm2, 8qxoj7nyhu2prjl3bjfqi2ui1, cpcsusprqvec5l4mvwl6td23t, 6nrvjozwk5or2v7dxkqbf9j9x, 2983qoliizrxvsi9sb9c5wwoa, 5awvo9xetmgwxmqfisawqz90q, ljr2286geelctnfxzkxukmi1, 1ldbn0jnfzcvj7edwlq1z4q8l, 10jwipbmvqza53ja0lwof9be1, 8bn4i1qj747gh0hz6vbn0u25m, 16q9oy1ddvvihrgor1mbo77bp",3774174175,197,10660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458844165,1,34,16,0,0,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-09-11T16:24:40.060Z,2022-09-11T17:02:35Z,3774059499,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3774059481,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3774059491,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3774059487,130,2,3774059479,30,"3y7h2e79gvzrqor9gg854dl91, 8q4m06v3yfsq2iza942ezaxud, 8jcuunhako2i9ynmp8v3w2eax, bojn9itaxqzymbjj6et0o0onp, a00q0qj479gzj5hymx4ix5lp0, 5i5qgzbovli6pspg01ohrfdre, 3bysj69bufnbqx70q6ufzat49, 922dtb3ppvsgvzysfjwg86jmx, cqfw0fsbxyjb7mduk2hk27e1h, 8inrz9rna2z5lirsorindh0b9, 1m8chbktzw7yd9ly3ibcy4nl6, 6dc5id3ucboy4yroiezgzapgq, 1c8ki3i0dz0axlnd0vauzw9d6, 757f9x11lzcug3d6sn39d85wp, 8qn1z72et0w6bqw9mstopb7px, 36rogvj0yhivqtaj3bz0xijmd, 17govndl49nve5d5h74bs5i0a, 68o93orxpx4ehs4dsa57521g5, epid1ty8o3zakec8nixogdg16, 6ys90hkocv68glss19acsvgq2",3774059483,59,"1, 2, 94, 8, 3, 66, 23, 16, 12, 95, 17, 25, 6, 11, 21, 24, 34, 45, 80, 99",3774173933,197,385,3774059495,194,cqfw0fsbxyjb7mduk2hk27e1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868025,2,32,1,0,0,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-09-11T17:02:20.030Z,2022-09-13T05:53:03Z,3774188741,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868003,2,32,1,0,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-09-11T17:02:20.030Z,2022-09-11T17:02:20Z,3774188637,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868073,3,1,1,0,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,50,50,2022-09-11T17:02:20.421Z,2022-09-14T04:02:56Z,3774188987,141,52.7,3778743643,178,,3774188983,56,Back,3774188993,279,S,3774188989,212,20.9,3774188991,213,3.1,3774188985,140,30.2,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868127,4,1,1,0,2,bwt8yfk8rkcwiwyr0mopd7wqd,1,29.9,54.9,2022-09-11T17:02:22.795Z,2022-09-14T04:03:05Z,3774189285,213,1.1,3778743813,178,,3774189283,212,23.3,3774189279,140,39.3,3774189281,141,86.0,3774189277,56,Back,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868151,5,1,1,0,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,47.3,86.9,2022-09-11T17:02:28.864Z,2022-09-14T04:03:41Z,3774189373,213,5.3,3778744083,178,,3774189371,212,9.7,3774189365,56,Center,3774189369,141,75.1,3774189367,140,52.5,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868169,6,1,1,0,9,bwt8yfk8rkcwiwyr0mopd7wqd,1,52.3,74.8,2022-09-11T17:02:29.664Z,2022-09-14T04:03:52Z,3774189481,140,43.6,3778744205,178,,3774189487,213,2.6,3774189479,56,Back,3774189483,141,82.4,3774189485,212,10.5,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868207,7,1,1,0,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,43.2,80.9,2022-09-11T17:02:31.295Z,2022-09-14T04:03:56Z,3774189697,140,34.5,3774189699,141,62.0,3778744253,178,,3774189703,213,4.1,3774189695,56,Back,3774189701,212,15.8,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868243,8,1,1,0,14,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.7,57.3,2022-09-11T17:02:34.157Z,2022-09-14T04:04:00Z,3778744285,178,,3774189883,213,5.0,3774189879,141,28.2,3774189877,140,39.3,3774189881,212,20.6,3774189875,56,Back,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868251,9,1,1,0,17,bwt8yfk8rkcwiwyr0mopd7wqd,0,40.2,17.9,2022-09-11T17:02:37.483Z,2022-09-14T04:04:21Z,3774190093,286,,3774190087,236,,3774189927,56,Back,3774189929,140,41.4,3774190089,233,3,3774189935,213,6.2,3778744435,178,,3774189931,141,17.7,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,3774189933,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868271,3,74,1,0,17,7kfx3xpj2c2wxinsyi16i9gaz,1,59.9,87.2,2022-09-11T17:02:37.521Z,2022-09-14T04:04:37Z,3774190047,285,,3774190043,56,Left,3774190101,233,9,3778744555,178,,,,,,,,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868295,4,5,1,0,19,7kfx3xpj2c2wxinsyi16i9gaz,0,50.8,101.5,2022-09-11T17:02:39.481Z,2022-09-14T04:04:45Z,3774190243,233,10,3774190161,347,,3774190159,56,Left,,,,,,,,,,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868309,10,5,1,0,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,49.2,-1.5,2022-09-11T17:02:39.481Z,2022-09-14T04:04:44Z,3774190233,233,4,3774190227,347,,3774190225,56,Back,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868343,11,1,1,0,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,48.6,0,2022-09-11T17:02:41.697Z,2022-09-14T04:04:54Z,3774190431,56,Back,3774190439,213,2.5,3774190437,212,16.2,3774190433,140,36.1,3774190429,107,,3774190435,141,12.9,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868467,12,1,1,0,24,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.6,16.8,2022-09-11T17:02:44.975Z,2022-09-14T04:05:02Z,3774191123,212,19.1,3774191121,141,42.8,3774191119,140,26.8,3778744771,178,,3774191125,213,2.0,3774191117,56,Back,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868519,13,1,1,0,28,bwt8yfk8rkcwiwyr0mopd7wqd,1,29,54.3,2022-09-11T17:02:48.185Z,2022-09-14T04:05:07Z,3774191389,140,40.6,3774191393,141,81.4,3774191397,213,1.0,3778744805,178,,3774191395,212,22.1,3774191385,56,Back,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868561,14,1,1,0,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,51.9,80.9,2022-09-11T17:02:56.294Z,2022-09-14T04:05:11Z,3774191601,141,64.5,3774191599,140,38.5,3774191597,56,Back,3774191603,212,18.0,3774191605,213,3.8,3778744839,178,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868601,15,1,1,0,38,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.1,60.6,2022-09-11T17:02:58.845Z,2022-09-14T04:05:15Z,3774191801,212,20.4,3774191795,56,Back,3774191803,213,4.8,3774191799,141,30.7,3778744897,178,,3774191797,140,40.5,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868647,16,1,1,0,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,43.1,28.6,2022-09-11T17:03:01.189Z,2022-09-14T04:05:19Z,3774192053,56,Right,3774192057,141,4.3,3774192059,212,19.5,3774192055,140,52.9,3774192061,213,5.3,3778744911,178,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459722717,985,43,1,0,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-09-11T17:03:03.530Z,2022-09-14T04:57:27Z,3778763583,178,0,3778763769,144,82,,,,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868655,17,1,1,0,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,54.1,3.8,2022-09-11T17:03:03.548Z,2022-09-14T04:05:21Z,3774192113,213,0.4,3778744939,178,,3774192109,141,11.3,3774192107,140,67.1,3774192111,212,14.6,3774192105,56,Right,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868667,18,1,1,0,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,66.6,12.8,2022-09-11T17:03:04.667Z,2022-09-14T04:05:33Z,3774192191,140,60.4,3774192189,56,Center,3774192193,141,22.4,3774192201,156,,3774192197,213,2.4,3778745021,178,,3774192195,212,9.2,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459247983,745,45,1,0,46,7kfx3xpj2c2wxinsyi16i9gaz,0,33.9,79.1,2022-09-11T17:03:06.208Z,2022-09-14T04:05:52Z,3776195311,56,Back,3776195313,285,,3776205673,233,944,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459247979,944,3,1,0,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,66.1,20.9,2022-09-11T17:03:06.208Z,2022-09-14T04:05:52Z,3776195343,464,,3778745167,178,,3776195295,56,Right,3776205651,233,745,3776195297,286,,,,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868745,19,2,1,0,47,bwt8yfk8rkcwiwyr0mopd7wqd,1,66,33.8,2022-09-11T17:03:07.560Z,2022-09-14T04:06:05Z,3774192583,7,1zf9egrh7cjofd7td62oc5tk9,3774192587,140,72.8,3774192589,141,35.5,3774192585,56,Center,3778745287,178,,,,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868733,5,55,1,0,47,7kfx3xpj2c2wxinsyi16i9gaz,1,27.5,35.1,2022-09-11T17:03:07.561Z,2022-09-14T04:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868931,6,1,1,1,1,7kfx3xpj2c2wxinsyi16i9gaz,1,27.6,70.5,2022-09-11T17:03:21.914Z,2022-09-14T04:06:43Z,3774193591,56,Back,3778745539,178,,3774193595,141,37.3,3774193599,213,4.8,3774193589,241,,3774193593,140,29.8,3774193597,212,22.7,3774193587,5,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,3774194425,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458868971,7,1,1,1,3,7kfx3xpj2c2wxinsyi16i9gaz,1,29.8,37.3,2022-09-11T17:03:23.634Z,2022-09-14T04:06:55Z,3774193803,56,Back,3774193811,213,1.6,3774193807,141,68.6,3778745619,178,,3774193809,212,21.3,3774194511,189,,3774193805,140,29.5,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869051,8,1,1,1,8,7kfx3xpj2c2wxinsyi16i9gaz,0,30.7,70.1,2022-09-11T17:03:28.483Z,2022-09-14T04:07:06Z,3774194239,141,89.0,3774194243,213,0.2,3774194237,140,87.2,3774194233,155,,3774194241,212,60.7,3774194245,1,,3774194235,56,Left,3778745713,178,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869067,20,49,1,1,14,bwt8yfk8rkcwiwyr0mopd7wqd,1,9.2,9.8,2022-09-11T17:03:34.976Z,2022-09-14T04:07:24Z,,,,,,,,,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869225,21,1,1,1,16,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.3,12,2022-09-11T17:03:36.860Z,2022-09-14T04:07:35Z,3774195085,213,2.0,3774195081,141,33.6,3774195077,56,Back,3778745989,178,,3774195083,212,16.3,3774195079,140,3.5,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869263,22,1,1,1,24,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.8,33,2022-09-11T17:03:44.288Z,2022-09-14T04:07:42Z,3774195297,212,16.6,3774195293,140,15.1,3774195299,213,5.0,3774195291,56,Back,3774195295,141,9.5,3778746053,178,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869299,23,1,1,1,27,bwt8yfk8rkcwiwyr0mopd7wqd,0,15.9,8.8,2022-09-11T17:03:47.541Z,2022-09-14T04:07:46Z,3774195485,140,58.8,3778746069,178,,3774195489,212,45.8,3774195491,213,0.2,3774195481,155,,3774195487,141,21.3,3774195483,56,Center,3774195493,1,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869343,9,1,1,1,30,7kfx3xpj2c2wxinsyi16i9gaz,0,38.3,76.5,2022-09-11T17:03:50.104Z,2022-09-14T04:07:57Z,3778746125,178,,3774195697,56,Left,3774195705,213,0.2,3774195699,140,68.7,3774195703,212,32.7,3774195707,1,,3774195695,3,,3774195701,141,87.0,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869345,24,44,1,1,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,30.4,12.3,2022-09-11T17:03:52.826Z,2022-09-14T09:32:24Z,3774195719,285,,3774195873,233,10,3774195717,56,Back,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869371,10,44,1,1,32,7kfx3xpj2c2wxinsyi16i9gaz,0,69.6,87.7,2022-09-11T17:03:52.827Z,2022-09-14T04:08:11Z,3774195845,286,,3774195881,233,24,3774195843,56,Left,,,,,,,,,,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869361,25,1,1,1,32,bwt8yfk8rkcwiwyr0mopd7wqd,0,29.4,11.6,2022-09-11T17:03:52.870Z,2022-09-14T09:32:24Z,3774195797,140,39.0,3774195793,3,,3774195801,141,0.0,3774195811,213,5.6,3774195807,212,13.4,3778746321,388,,3774195795,56,Back,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869491,11,5,1,1,35,7kfx3xpj2c2wxinsyi16i9gaz,1,62,101.4,2022-09-11T17:03:55.091Z,2022-09-14T04:08:33Z,3774196563,233,26,3774196553,56,Left,3774196555,347,,,,,,,,,,,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869369,26,5,1,1,35,bwt8yfk8rkcwiwyr0mopd7wqd,0,38,-1.4,2022-09-11T17:03:55.091Z,2022-09-14T04:08:32Z,3774196593,233,11,3774195835,56,Back,3774195837,347,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869513,12,1,1,1,45,7kfx3xpj2c2wxinsyi16i9gaz,1,62.9,100,2022-09-11T17:04:05.626Z,2022-09-14T04:08:49Z,3774196697,56,Left,3774196705,213,6.0,3774196699,140,76.4,3774196703,212,14.9,3774196695,107,,3774196701,141,94.5,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869517,13,50,1,1,47,7kfx3xpj2c2wxinsyi16i9gaz,1,72.5,93.1,2022-09-11T17:04:07.097Z,2022-09-14T04:08:57Z,3774197095,233,27,3774196721,56,Left,3774196723,286,,,,,,,,,,,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869577,27,7,1,1,47,bwt8yfk8rkcwiwyr0mopd7wqd,1,27.5,6.9,2022-09-11T17:04:07.614Z,2022-09-14T04:09:02Z,3774197029,285,,3774197027,56,Back,3776197305,384,,3778746695,178,,3774197047,233,13,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458912177,427,1,1,1,48,bwt8yfk8rkcwiwyr0mopd7wqd,1,28.9,11.7,2022-09-11T17:04:08.996Z,2022-09-14T04:09:08Z,3774437821,212,5.9,3774437815,56,Back,3774437823,213,4.6,3774437817,140,28.5,3778746763,178,,3774437819,141,3.1,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869581,28,49,1,1,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,34.2,5.2,2022-09-11T17:04:09.615Z,2022-09-14T04:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869599,29,1,1,1,49,bwt8yfk8rkcwiwyr0mopd7wqd,0,27.8,3.1,2022-09-11T17:04:09.643Z,2022-09-14T04:09:42Z,3774197149,212,7.3,3774197151,213,0.4,3778747091,178,,3774197143,56,Back,3774197147,141,7.3,3774197145,140,34.2,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869569,14,8,1,1,50,7kfx3xpj2c2wxinsyi16i9gaz,1,64.9,93.6,2022-09-11T17:04:10.124Z,2022-09-14T04:09:50Z,3776197761,383,,3774196979,56,Left,3778747141,178,,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459723097,1004,67,1,1,51,bwt8yfk8rkcwiwyr0mopd7wqd,1,30.5,12.1,2022-09-11T17:04:11.057Z,2022-09-14T09:32:25Z,3778764775,233,799,,,,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459723095,799,67,1,1,51,7kfx3xpj2c2wxinsyi16i9gaz,0,69.5,87.9,2022-09-11T17:04:11.058Z,2022-09-14T05:00:48Z,3778764779,233,1004,,,,,,,,,,,,,,,,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458912259,428,1,1,1,51,bwt8yfk8rkcwiwyr0mopd7wqd,0,31.5,12.8,2022-09-11T17:04:11.145Z,2022-09-14T09:32:25Z,3774438335,141,11.4,3778747379,178,,3774438339,213,4.2,3774438331,56,Back,3774438337,212,1.1,3774438333,140,31.0,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869593,15,49,1,1,51,7kfx3xpj2c2wxinsyi16i9gaz,1,66.5,89.3,2022-09-11T17:04:11.202Z,2022-09-14T04:10:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869643,16,1,1,1,52,7kfx3xpj2c2wxinsyi16i9gaz,1,67.6,84.6,2022-09-11T17:04:12.748Z,2022-09-14T04:11:16Z,3774197363,140,68.2,3778747703,178,,3774197367,212,23.6,3774197369,213,4.7,3774197361,56,Center,3774197365,141,49.9,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869715,17,1,1,1,54,7kfx3xpj2c2wxinsyi16i9gaz,1,68.7,42.7,2022-09-11T17:04:14.881Z,2022-09-14T04:11:25Z,3774197751,140,78.4,3774197749,56,Right,3774197753,141,8.2,3774197757,213,5.1,3778747733,178,,3774197755,212,25.6,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869719,18,1,1,2,0,7kfx3xpj2c2wxinsyi16i9gaz,0,90.3,9.1,2022-09-11T17:04:20.309Z,2022-09-14T04:11:33Z,3776199615,20,,3774197775,212,2.1,3774197851,286,,3774197769,56,Right,3778747779,178,,3774197845,236,,3774197771,140,90.4,3774197847,233,30,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,3776199613,224,,3774197777,213,1.5,3774197773,141,12.2,3774197765,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869721,30,12,1,2,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,7.7,87.5,2022-09-11T17:04:20.351Z,2022-09-14T04:11:44Z,3778747851,178,,3774197897,233,18,3774197785,185,,3774197787,56,Back,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869785,20,61,1,2,4,7kfx3xpj2c2wxinsyi16i9gaz,0,89.9,3.2,2022-09-11T17:04:24.444Z,2022-09-14T04:12:05Z,3774198125,56,Right,3778748043,178,,3778748041,21,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869783,19,5,1,2,6,7kfx3xpj2c2wxinsyi16i9gaz,0,90.6,-1.7,2022-09-11T17:04:26.182Z,2022-09-14T04:12:21Z,3774198905,233,31,3774198117,56,Right,3774198119,347,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458869915,31,5,1,2,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,9.4,101.7,2022-09-11T17:04:26.182Z,2022-09-14T04:12:20Z,3774198879,347,,3774198897,233,19,3774198875,56,Back,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
