id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value
2481830573,91,1,1,8,54,dich5v7sw466smbqap0d9rbyj,0,51.7,0,2022-11-05T15:42:36.086Z,2022-11-07T08:28:17Z,3896010053,56,Right,3896010057,141,3.7,3896010055,140,72.0,3896010061,213,0.2,3896010059,212,21.6,3896012009,107,,3896012011,1,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481830601,78,8,1,8,56,7fn0aazbc8nx0u040aulozds1,1,26.8,94.5,2022-11-05T15:42:37.563Z,2022-11-07T08:29:29Z,3901883177,178,,3896010189,56,Back,3900657121,385,,3901883175,21,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481830617,79,5,1,8,57,7fn0aazbc8nx0u040aulozds1,0,28.4,101.8,2022-11-05T15:42:38.350Z,2022-11-07T08:29:32Z,3896012093,233,92,3896010273,56,Back,3896010275,347,,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481830943,92,5,1,8,57,dich5v7sw466smbqap0d9rbyj,1,71.6,-1.8,2022-11-05T15:42:38.350Z,2022-11-07T08:29:31Z,3896011957,347,,3896012057,233,79,3896011955,56,Right,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831125,93,1,1,9,9,dich5v7sw466smbqap0d9rbyj,1,69,0,2022-11-05T15:42:51.167Z,2022-11-07T08:29:35Z,3896012813,107,,3896012817,140,90.9,3896012823,213,0.8,3896012815,56,Center,3896012821,212,32.7,3896012819,141,32.4,3896012825,1,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831141,94,1,1,9,12,dich5v7sw466smbqap0d9rbyj,0,91.6,32.7,2022-11-05T15:42:53.342Z,2022-11-07T08:29:38Z,3896012893,56,Center,3901883267,388,,3896012897,141,31.8,3896012895,140,86.9,3896012901,213,3.3,3896012891,3,,3896012899,212,5.0,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831203,80,1,1,9,12,7fn0aazbc8nx0u040aulozds1,0,9.3,64.2,2022-11-05T15:42:54.281Z,2022-11-07T08:29:41Z,3896013187,56,Back,3896013195,141,83.5,3901883287,388,,3896013199,212,14.0,3896013191,140,13.9,3896013183,3,,3896013203,213,1.2,,,,9pi6sf9sdni4dn6db7rej0r85,Osama Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831261,95,1,1,9,14,dich5v7sw466smbqap0d9rbyj,1,85.2,13.9,2022-11-05T15:42:56.231Z,2022-11-07T08:29:44Z,3896013533,140,86.9,3896013537,212,7.3,3901883315,178,,3896013535,141,3.5,3896013531,56,Right,3896013539,213,5.0,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831321,96,1,1,9,16,dich5v7sw466smbqap0d9rbyj,0,86.9,3.4,2022-11-05T15:42:57.844Z,2022-11-07T08:29:48Z,3901883355,178,,3896013823,140,100.0,3896013817,2,,3900663075,225,,3896013827,212,40.0,3900663079,20,,3896013831,213,1.2,3896013819,155,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,3896013825,141,57.7,3896013833,1,,3900663077,387,3896013821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831347,81,5,1,9,18,7fn0aazbc8nx0u040aulozds1,1,-1.4,43.5,2022-11-05T15:43:00.094Z,2022-11-07T08:29:51Z,3896013985,233,97,3896013927,346,,3896013925,56,Back,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831331,97,5,1,9,18,dich5v7sw466smbqap0d9rbyj,0,101.4,56.5,2022-11-05T15:43:00.094Z,2022-11-07T08:29:51Z,3896013855,346,,3896014073,233,81,3896013851,56,Center,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831667,82,1,1,9,26,7fn0aazbc8nx0u040aulozds1,1,4.4,44.7,2022-11-05T15:43:07.833Z,2022-11-07T08:29:52Z,3896015521,124,,3896015537,141,26.6,3896015533,140,4.2,3896015539,212,12.3,3896015541,213,4.7,3896015527,56,Back,3896015545,237,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831715,83,1,1,9,28,7fn0aazbc8nx0u040aulozds1,1,4.2,26.6,2022-11-05T15:43:09.570Z,2022-11-07T08:29:56Z,3901883401,178,,3896015825,141,4.0,3896015829,213,5.3,3896015821,56,Back,3900663395,155,,3896015823,140,14.9,3896015827,212,19.0,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831725,84,61,1,9,30,7fn0aazbc8nx0u040aulozds1,0,14.9,4,2022-11-05T15:43:11.742Z,2022-11-07T08:30:03Z,3901883439,178,,3896015867,56,Back,,,,,,,,,,,,,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831843,99,43,1,9,30,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-11-05T15:43:12.035Z,2022-11-06T18:50:40Z,3900664217,144,49,,,,,,,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831771,98,3,1,9,31,dich5v7sw466smbqap0d9rbyj,0,79,97.2,2022-11-05T15:43:12.471Z,2022-11-07T08:30:09Z,3896033643,233,85,3900663951,465,,3896016251,286,,3901883497,178,,3896016155,56,Left,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831759,85,7,1,9,31,7fn0aazbc8nx0u040aulozds1,1,21,2.8,2022-11-05T15:43:12.680Z,2022-11-07T08:30:11Z,3896016119,285,,3896016117,56,Back,3900663847,383,,3901883509,178,,3896033535,233,98,,,,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831885,86,1,1,9,33,7fn0aazbc8nx0u040aulozds1,1,20.3,3,2022-11-05T15:43:15.200Z,2022-11-07T08:30:14Z,3896016681,1,,3896016677,212,43.6,3896016673,140,61.6,3901883537,178,,3896016671,56,Right,3896016679,213,0.1,3896016675,141,10.2,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481831905,87,61,1,9,35,7fn0aazbc8nx0u040aulozds1,0,61.6,10.2,2022-11-05T15:43:16.905Z,2022-11-07T08:30:17Z,3901883553,178,,3896016761,56,Right,,,,,,,,,,,,,,,,,,,9xk50bv3qlja26r1ecary1y3t,K. Zohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481832055,100,12,1,9,36,dich5v7sw466smbqap0d9rbyj,1,38,95.4,2022-11-05T15:43:17.773Z,2022-11-07T08:30:29Z,3896017545,141,96.4,3896017541,56,Left,3896017549,213,0.1,3896017543,140,50.1,3896017547,212,12.7,3901883655,178,,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482710859,853,61,1,9,36,7fn0aazbc8nx0u040aulozds1,1,66.7,6.9,2022-11-05T15:43:17.836Z,2022-11-07T08:30:42Z,3900668151,56,Right,3901883751,178,,,,,,,,,,,,,,,,,,,,9xk50bv3qlja26r1ecary1y3t,K. Zohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481834737,102,61,1,9,36,7fn0aazbc8nx0u040aulozds1,1,53.9,4.6,2022-11-05T15:43:18.001Z,2022-11-07T08:30:46Z,3896030909,56,Right,3901883795,178,,3901883793,15,,,,,,,,,,,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481832129,88,5,1,9,38,7fn0aazbc8nx0u040aulozds1,0,45.2,-1.4,2022-11-05T15:43:19.753Z,2022-11-07T08:30:47Z,3896017961,233,101,3896017913,347,,3896017911,56,Back,,,,,,,,,,,,,,,,9xk50bv3qlja26r1ecary1y3t,K. Zohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481832057,101,5,1,9,38,dich5v7sw466smbqap0d9rbyj,1,54.8,101.4,2022-11-05T15:43:19.753Z,2022-11-07T08:30:47Z,3896017575,347,,3896017573,56,Left,3896017991,233,88,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481832761,102,1,1,9,57,dich5v7sw466smbqap0d9rbyj,1,47.1,100,2022-11-05T15:43:38.505Z,2022-11-07T08:30:50Z,3896020993,56,Back,3896021003,213,4.2,3896020997,140,40.7,3896020991,107,,3896020999,141,85.7,3896021001,212,12.7,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481832867,103,1,1,10,2,dich5v7sw466smbqap0d9rbyj,0,40.4,83.3,2022-11-05T15:43:43.665Z,2022-11-07T08:30:52Z,3896021415,56,Left,3896021421,212,28.6,3896021419,141,85.6,3896021411,155,,3901883855,178,,3896021423,213,0.1,3896021417,140,67.6,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481832855,89,44,1,10,4,7fn0aazbc8nx0u040aulozds1,1,30.4,13.2,2022-11-05T15:43:46.040Z,2022-11-07T23:15:40Z,3896021351,56,Back,3896021353,285,,3896021573,233,104,,,,,,,,,,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481832879,104,44,1,10,4,dich5v7sw466smbqap0d9rbyj,0,69.6,86.8,2022-11-05T15:43:46.041Z,2022-11-07T08:31:12Z,3896021615,233,89,3896021469,56,Left,3896021471,286,,,,,,,,,,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481832891,90,1,1,10,4,7fn0aazbc8nx0u040aulozds1,0,28.4,12.1,2022-11-05T15:43:46.113Z,2022-11-07T23:15:40Z,3896021545,213,0.1,3896021535,140,41.9,3896021531,3,,3896021533,56,Back,3896021543,212,14.2,3901884029,388,,3896021537,141,13.4,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481832939,105,1,1,10,6,dich5v7sw466smbqap0d9rbyj,0,56.3,77.2,2022-11-05T15:43:47.958Z,2022-11-07T08:31:16Z,3896021781,140,65.7,3896021777,3,,3901884043,388,,3896021785,212,11.0,3896021787,213,0.5,3896021779,56,Left,3896021783,141,84.3,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481832977,91,1,1,10,7,7fn0aazbc8nx0u040aulozds1,1,36.4,11.7,2022-11-05T15:43:48.930Z,2022-11-07T08:31:19Z,3896022019,212,10.3,3896022011,3,,3896022015,140,46.2,3896022021,213,0.1,3901884085,388,,3896022017,141,13.2,3896022013,56,Back,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833021,92,1,1,10,8,7fn0aazbc8nx0u040aulozds1,1,46.2,13.2,2022-11-05T15:43:49.462Z,2022-11-07T08:31:25Z,3896022289,213,3.8,3896022281,56,Back,3901884141,178,,3896022285,141,9.8,3896022287,212,3.7,3901884143,21,,3896022283,140,43.5,,,,9xk50bv3qlja26r1ecary1y3t,K. Zohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833031,93,49,1,10,8,7fn0aazbc8nx0u040aulozds1,1,43.5,9.8,2022-11-05T15:43:50.319Z,2022-11-07T08:31:29Z,,,,,,,,,,,,,,,,,,,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833113,94,1,1,10,9,7fn0aazbc8nx0u040aulozds1,0,43.5,9.8,2022-11-05T15:43:50.375Z,2022-11-07T08:31:32Z,3896022697,213,0.1,3896022693,141,14.0,3896022689,56,Right,3901884233,178,,3896022691,140,84.8,3896022699,1,,3896022687,155,,3896022695,212,43.5,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833277,106,1,1,10,13,dich5v7sw466smbqap0d9rbyj,1,15,86.3,2022-11-05T15:43:55.104Z,2022-11-07T08:31:35Z,3896023575,140,5.3,3901884271,178,,3896023573,56,Back,3896023585,213,4.2,3896023581,212,19.5,3896023577,141,61.9,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833365,107,1,1,10,18,dich5v7sw466smbqap0d9rbyj,1,8.3,58.6,2022-11-05T15:43:59.388Z,2022-11-07T08:31:38Z,3896024097,212,43.6,3896024085,56,Back,3896024107,1,,3896024093,141,27.0,3896024089,140,44.4,3896024101,213,5.8,3896024083,155,,3901884311,178,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833395,108,1,1,10,20,dich5v7sw466smbqap0d9rbyj,0,44.3,26.8,2022-11-05T15:44:01.895Z,2022-11-07T08:31:42Z,3896024275,213,6.0,3896024271,141,12.4,3896024261,168,,3896024269,140,72.0,3896024273,212,30.7,3896024265,56,Right,3896024259,3,,3901884345,388,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833469,95,49,1,10,24,7fn0aazbc8nx0u040aulozds1,1,33.9,88.9,2022-11-05T15:44:06.270Z,2022-11-07T08:31:46Z,,,,,,,,,,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833681,96,1,1,10,28,7fn0aazbc8nx0u040aulozds1,1,33.6,92.5,2022-11-05T15:44:09.640Z,2022-11-07T08:31:51Z,3896025751,212,16.3,3896025745,56,Back,3896025749,141,87.7,3901884421,178,,3896025753,213,6.1,3896025747,140,48.8,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833805,97,1,1,10,30,7fn0aazbc8nx0u040aulozds1,1,43.8,89.3,2022-11-05T15:44:11.587Z,2022-11-07T08:31:55Z,3896026415,213,4.1,3896026405,56,Back,3896026411,212,16.6,3896026409,141,68.8,3896026407,140,35.2,3901884491,178,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833903,98,1,1,10,34,7fn0aazbc8nx0u040aulozds1,1,38.3,50.3,2022-11-05T15:44:16.285Z,2022-11-07T08:32:01Z,3896026963,140,55.2,3896026971,1,,3896026967,212,34.9,3896026965,141,6.1,3901884555,178,,3896026961,56,Right,3896026969,213,5.2,,,,9pi6sf9sdni4dn6db7rej0r85,Osama Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481833969,99,1,1,10,38,7fn0aazbc8nx0u040aulozds1,1,54.2,5.3,2022-11-05T15:44:19.799Z,2022-11-07T08:32:05Z,3896027281,213,2.6,3896027277,141,24.4,3896027273,56,Back,3901884587,178,,3896027279,212,27.1,3896027275,140,31.6,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481834213,100,1,1,10,41,7fn0aazbc8nx0u040aulozds1,1,31.7,25.4,2022-11-05T15:44:22.432Z,2022-11-07T08:32:07Z,3896028405,56,Back,3901884623,178,,3896028409,141,73.8,3896028419,213,1.5,3896028413,212,33.0,3896028407,140,33.8,3896028423,1,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481834281,101,1,1,10,49,7fn0aazbc8nx0u040aulozds1,0,47.5,80.6,2022-11-05T15:44:30.724Z,2022-11-07T08:32:13Z,3896028691,140,69.1,3896028695,212,22.8,3901884719,178,,3896028697,213,0.1,3896028693,141,84.4,3896028689,56,Left,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481834339,109,61,1,10,50,dich5v7sw466smbqap0d9rbyj,1,36.1,23.3,2022-11-05T15:44:31.450Z,2022-11-07T08:32:19Z,3901884761,178,,3896028957,56,Back,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481834603,110,52,1,11,0,dich5v7sw466smbqap0d9rbyj,1,8.8,37.9,2022-11-05T15:44:41.610Z,2022-11-07T08:32:22Z,3901884797,178,,3900677505,376,,,,,,,,,,,,,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481835133,111,1,1,11,10,dich5v7sw466smbqap0d9rbyj,0,14.1,33.1,2022-11-05T15:44:51.907Z,2022-11-07T08:32:28Z,3896032769,141,23.9,3896032773,213,6.2,3896032765,56,Center,3896032767,140,69.4,3896032775,1,,3896032763,199,,3896032771,212,58.4,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481835119,103,44,1,11,14,7fn0aazbc8nx0u040aulozds1,1,31.6,74.5,2022-11-05T15:44:55.970Z,2022-11-07T23:15:40Z,3896032693,56,Back,3896032953,233,112,3896032695,285,,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481835153,112,44,1,11,14,dich5v7sw466smbqap0d9rbyj,0,68.4,25.5,2022-11-05T15:44:55.971Z,2022-11-07T08:32:44Z,3896032853,56,Center,3896032855,286,,3896032999,233,103,,,,,,,,,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481835189,104,1,1,11,14,7fn0aazbc8nx0u040aulozds1,0,32.5,72.9,2022-11-05T15:44:56.023Z,2022-11-07T23:15:41Z,3896033017,212,21.9,3896033013,140,41.7,3896033009,3,,3896033019,213,1.1,3896033011,56,Back,3901885015,388,,3896033015,141,100.0,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481835195,105,5,1,11,17,7fn0aazbc8nx0u040aulozds1,0,40.4,101.2,2022-11-05T15:44:58.548Z,2022-11-07T08:32:50Z,3896035061,233,113,3896033041,347,,3896033039,56,Back,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481835551,113,5,1,11,17,dich5v7sw466smbqap0d9rbyj,1,59.6,-1.2,2022-11-05T15:44:58.548Z,2022-11-07T08:32:50Z,3896034965,347,,3896034991,233,105,3896034961,56,Right,,,,,,,,,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481835877,114,1,1,11,28,dich5v7sw466smbqap0d9rbyj,1,60.5,0,2022-11-05T15:45:09.562Z,2022-11-07T08:32:54Z,3896036633,141,4.7,3896036637,213,0.1,3896036629,56,Right,3896036635,212,36.8,3896036627,107,,3896036631,140,95.4,3896036639,1,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481835921,115,1,1,11,38,dich5v7sw466smbqap0d9rbyj,0,97.7,2.8,2022-11-05T15:45:19.425Z,2022-11-07T08:32:59Z,3896036873,141,39.0,3900678677,387,,3896036875,212,24.7,3896036867,155,,3896036877,213,1.6,3896036865,2,,3900678675,225,,3900678679,20,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,3896036869,56,Center,3896036871,140,96.3,3901885133,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481835981,106,52,1,11,39,7fn0aazbc8nx0u040aulozds1,1,3.9,55.7,2022-11-05T15:45:21.252Z,2022-11-07T08:33:04Z,3901885173,178,,3900678775,377,,,,,,,,,,,,,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481836405,107,1,1,11,42,7fn0aazbc8nx0u040aulozds1,1,9.6,51.1,2022-11-05T15:45:24.111Z,2022-11-07T08:33:06Z,3896039151,213,5.8,3896039145,141,15.0,3896039139,199,,3896039141,56,Right,3896039143,140,58.1,3896039147,212,56.5,3896039153,1,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481836461,108,1,1,11,52,7fn0aazbc8nx0u040aulozds1,1,67.4,21.5,2022-11-05T15:45:33.518Z,2022-11-07T08:33:11Z,3896039515,213,2.3,3896039509,140,56.5,3896039511,141,41.2,3896039513,212,17.6,3896039507,56,Center,3901885247,178,,,,,,,,9xk50bv3qlja26r1ecary1y3t,K. Zohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481836505,109,1,1,11,54,7fn0aazbc8nx0u040aulozds1,1,58,42.2,2022-11-05T15:45:35.639Z,2022-11-07T08:33:14Z,3896039769,213,0.9,3896039761,56,Center,3901885259,178,,3896039765,141,63.2,3896039767,212,17.9,3896039763,140,68.3,,,,,,,9pi6sf9sdni4dn6db7rej0r85,Osama Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481836599,110,1,1,11,55,7fn0aazbc8nx0u040aulozds1,1,68.3,63.2,2022-11-05T15:45:37.062Z,2022-11-07T08:33:18Z,3896040237,213,0.9,3896040229,56,Center,3896040233,141,78.8,3896040231,140,76.1,3901885289,178,,3896040235,212,13.4,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481836667,111,1,1,11,58,7fn0aazbc8nx0u040aulozds1,1,76.1,79.6,2022-11-05T15:45:39.479Z,2022-11-07T08:33:22Z,3896040595,141,72.7,3896040587,56,Center,3896040599,213,6.0,3896040593,140,90.8,3896040597,212,16.1,3901885337,178,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481836683,112,1,1,11,59,7fn0aazbc8nx0u040aulozds1,0,90.8,72.7,2022-11-05T15:45:40.940Z,2022-11-07T08:33:27Z,3900680087,236,,3896040661,213,5.0,3901885365,178,,3901214575,233,116,3896040657,141,68.2,3896040659,212,3.2,3896040655,140,91.6,3900680089,286,,575pl0igxsevhmf6nfmjwwyxh,Samú,,3896040653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481836839,117,61,1,11,59,dich5v7sw466smbqap0d9rbyj,1,11.7,36.6,2022-11-05T15:45:41.025Z,2022-11-07T08:33:30Z,3901885389,178,,3896041317,56,Back,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481836713,116,74,1,11,59,dich5v7sw466smbqap0d9rbyj,1,7.5,32.9,2022-11-05T15:45:41.039Z,2022-11-07T08:33:54Z,3896040801,56,Back,3901885613,178,,3901214579,233,112,3900680141,285,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482713117,923,12,1,12,0,dich5v7sw466smbqap0d9rbyj,1,4.6,27.4,2022-11-05T15:45:42.130Z,2022-11-07T08:33:36Z,3900681063,213,5.5,3900681057,140,12.1,3901885433,178,,3900681059,141,15.0,3900681061,212,11.5,3900681055,56,Back,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481836851,113,1,1,12,4,7fn0aazbc8nx0u040aulozds1,0,92.2,85.7,2022-11-05T15:45:45.974Z,2022-11-07T08:33:42Z,3896041353,140,93.0,3896041347,155,,3901885495,178,,3896041363,213,5.1,3900681461,225,,3896042107,233,118,3896041355,141,82.4,3896041359,212,2.4,575pl0igxsevhmf6nfmjwwyxh,Samú,,3900681465,72,,3900681463,386,,3896042105,236,3896041351,56,Left,3896041345,2,3896042111,286,,,,,,,,,,,,,,,,,,,,,,
