id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2531207677,4,1,1,0,11,7catg5lpivcmpf4xhggh6d8rk,1,51.6,18.2,2023-04-09T17:01:53.587Z,2023-04-09T17:50:44Z,4177324471,56,Right,4177324475,141,10.7,4177324479,213,5.7,4177324473,140,59.0,4177324477,212,9.3,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531207705,5,1,1,0,12,7catg5lpivcmpf4xhggh6d8rk,1,57.9,12.9,2023-04-09T17:01:54.867Z,2023-04-09T17:01:56Z,4177324631,140,50.3,4177324635,212,12.4,4177324637,213,2.3,4177324633,141,26.8,4177324629,56,Center,,,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531207721,6,1,1,0,14,7catg5lpivcmpf4xhggh6d8rk,1,57.3,30.3,2023-04-09T17:01:56.803Z,2023-04-09T17:50:56Z,4177324709,212,7.6,4177324705,140,62.5,4177324707,141,22.5,4177324703,56,Center,4177324711,213,5.5,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531207757,7,1,1,0,15,7catg5lpivcmpf4xhggh6d8rk,1,60.8,32.1,2023-04-09T17:01:57.746Z,2023-04-09T17:51:17Z,4177324919,213,0.5,4177324915,141,54.5,4177324917,212,30.3,4177324913,140,85.7,4177327115,154,,4177327113,210,16,4177324911,56,Center,4177327117,22,,eee0bq4dkdn91l81e8cf1zxpm,Pote,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531207761,8,16,1,0,16,7catg5lpivcmpf4xhggh6d8rk,1,86.5,50.9,2023-04-09T17:01:58.958Z,2023-04-09T17:51:17Z,4177327133,29,,4177327149,231,50.7,4177327145,214,,4177325893,374,2023-04-09 18:01:58.107,4177327137,55,7,4177327141,102,50.6,4177324943,56,Center,4177324939,22,,83ekq1r2omnsazmp41pio8s89,Trincão,,4177324941,17,4177327143,103,21.5,4177325899,375,00:16.026,4177327135,154,4177325887,20,4177327147,230,97.6,4177327131,79,,,,,,,,,,,,,,,,
2531208221,7,1,1,1,2,ewsf6evtguu9j7k6js4tlgl89,1,50.1,49.7,2023-04-09T17:02:44.344Z,2023-04-09T17:03:55Z,4177327221,141,41.6,4177327217,56,Back,4177327227,279,G,4177327223,212,14.8,4177327453,189,,4177327225,213,3.5,4177327219,140,37.0,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208235,8,1,1,1,4,ewsf6evtguu9j7k6js4tlgl89,1,33.2,39.2,2023-04-09T17:02:46.608Z,2023-04-09T18:05:13Z,4177327279,212,33.5,4177327275,140,55.4,4177327277,141,3.8,4177327281,213,5.5,4177327273,56,Right,4177327399,189,,4177327271,155,,4177327283,1,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208251,9,61,1,1,5,ewsf6evtguu9j7k6js4tlgl89,1,62.3,4.6,2023-04-09T17:02:47.259Z,2023-04-09T18:05:17Z,4177327381,189,,4177327335,56,Right,,,,,,,,,,,,,,,,,,,6uubxxvwp558g19wxmprfqtw5,Derick Poloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208255,9,49,1,1,6,7catg5lpivcmpf4xhggh6d8rk,1,32.6,93.1,2023-04-09T17:02:48.091Z,2023-04-09T17:04:36Z,,,,,,,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208999,33,1,1,1,7,7catg5lpivcmpf4xhggh6d8rk,1,34.1,96,2023-04-09T17:02:49.578Z,2023-04-09T17:04:40Z,4177332249,155,,4177331695,213,3.9,4177331693,212,34.6,4177331697,1,,4177331689,140,11.0,4177331691,141,59.7,4177331687,56,Back,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208273,10,1,1,1,15,7catg5lpivcmpf4xhggh6d8rk,1,9.5,50.1,2023-04-09T17:02:57.573Z,2023-04-09T17:02:58Z,4177327441,56,Back,4177327445,141,36.3,4177327449,213,5.7,4177327443,140,22.2,4177327447,212,16.3,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208277,11,1,1,1,16,7catg5lpivcmpf4xhggh6d8rk,1,22.5,35.5,2023-04-09T17:02:58.771Z,2023-04-09T17:02:59Z,4177327461,140,25.7,4177327465,212,13.2,4177327459,56,Back,4177327463,141,54.3,4177327467,213,1.3,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208329,12,1,1,1,20,7catg5lpivcmpf4xhggh6d8rk,1,27.9,53.7,2023-04-09T17:03:02.531Z,2023-04-09T17:03:06Z,4177327743,213,1.3,4177327737,140,30.9,4177327741,212,13.7,4177327735,56,Back,4177327739,141,73.3,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208351,13,1,1,1,24,7catg5lpivcmpf4xhggh6d8rk,1,32.1,75.6,2023-04-09T17:03:06.883Z,2023-04-09T17:03:11Z,4177327971,140,44.5,4177327969,56,Back,4177327975,212,17.6,4177327973,141,93.0,4177327977,213,0.7,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208361,14,1,1,1,28,7catg5lpivcmpf4xhggh6d8rk,1,43.4,92.3,2023-04-09T17:03:10.995Z,2023-04-09T17:51:53Z,4177328015,212,13.2,4177328017,213,3.5,4177328005,56,Back,4177328013,141,84.7,4177328011,140,31.8,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208379,15,1,1,1,30,7catg5lpivcmpf4xhggh6d8rk,1,32.2,83.8,2023-04-09T17:03:12.307Z,2023-04-09T17:03:14Z,4177328123,141,57.5,4177328127,213,4.4,4177328119,56,Back,4177328125,212,18.8,4177328121,140,26.6,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208397,16,1,1,1,32,7catg5lpivcmpf4xhggh6d8rk,1,30.8,52.5,2023-04-09T17:03:14.787Z,2023-04-09T17:03:18Z,4177328265,56,Back,4177328269,141,26.5,4177328273,213,4.9,4177328271,212,18.0,4177328267,140,33.9,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208425,17,1,1,1,36,7catg5lpivcmpf4xhggh6d8rk,1,35.3,22.4,2023-04-09T17:03:18.563Z,2023-04-09T17:03:22Z,4177328393,56,Back,4177328397,140,41.3,4177328401,141,33.4,4177328405,212,9.8,4177328409,213,0.9,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208447,18,1,1,1,40,7catg5lpivcmpf4xhggh6d8rk,1,41.3,33.4,2023-04-09T17:03:22.275Z,2023-04-09T17:03:25Z,4177328531,196,,4177328541,213,1.1,4177328537,141,94.2,4177328543,1,,4177328533,56,Left,4177328535,140,62.0,4177328539,212,46.7,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208463,19,1,1,1,42,7catg5lpivcmpf4xhggh6d8rk,1,62,94.2,2023-04-09T17:03:25.042Z,2023-04-09T17:03:27Z,4177328679,141,91.1,4177328681,212,8.8,4177328683,213,6.0,4177328671,56,Left,4177328677,140,70.1,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208469,20,3,1,1,45,7catg5lpivcmpf4xhggh6d8rk,0,73.2,94.8,2023-04-09T17:03:27.475Z,2023-04-09T17:03:30Z,4177328715,286,,4177328825,233,10,4177328713,56,Left,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208475,10,7,1,1,45,ewsf6evtguu9j7k6js4tlgl89,1,26.8,5.2,2023-04-09T17:03:27.476Z,2023-04-09T17:03:30Z,4177328795,233,20,4177328757,56,Back,4177328759,285,,4177328755,167,,,,,,,,,,,,,,6uubxxvwp558g19wxmprfqtw5,Derick Poloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208481,11,5,1,1,47,ewsf6evtguu9j7k6js4tlgl89,0,26.6,-1.5,2023-04-09T17:03:29.203Z,2023-04-09T18:02:03Z,4177328787,56,Back,4177329579,233,21,4177328789,347,,,,,,,,,,,,,,,,,6uubxxvwp558g19wxmprfqtw5,Derick Poloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208619,21,5,1,1,47,7catg5lpivcmpf4xhggh6d8rk,1,73.4,101.5,2023-04-09T17:03:29.203Z,2023-04-09T17:52:13Z,4177329575,233,11,4177329569,56,Left,4177329571,347,,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208631,22,1,1,2,4,7catg5lpivcmpf4xhggh6d8rk,1,73.1,100,2023-04-09T17:03:46.258Z,2023-04-09T17:03:50Z,4177329681,212,27.9,4177329673,107,,4177329677,140,52.9,4177329675,56,Center,4177329679,141,75.0,4177329683,213,3.8,4177329685,1,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208661,23,1,1,2,8,7catg5lpivcmpf4xhggh6d8rk,1,44.7,67.2,2023-04-09T17:03:50.754Z,2023-04-09T17:03:54Z,4177329867,140,44.8,4177329871,212,16.0,4177329873,213,4.7,4177329865,56,Back,4177329869,141,43.6,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208681,24,1,1,2,12,7catg5lpivcmpf4xhggh6d8rk,1,44.6,43.4,2023-04-09T17:03:54.130Z,2023-04-09T17:03:57Z,4177330021,212,9.9,4177330023,213,0.4,4177330017,140,53.4,4177330015,56,Center,4177330019,141,48.5,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208697,25,1,1,2,15,7catg5lpivcmpf4xhggh6d8rk,1,46.3,38.9,2023-04-09T17:03:57.202Z,2023-04-09T17:03:58Z,4177330077,56,Back,4177330081,141,32.8,4177330079,140,37.0,4177330083,212,10.6,4177330085,213,3.5,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208719,26,1,1,2,16,7catg5lpivcmpf4xhggh6d8rk,1,37,32.8,2023-04-09T17:03:58.547Z,2023-04-09T17:04:01Z,4177330205,212,24.0,4177330203,141,16.1,4177330207,213,5.8,4177330199,56,Right,4177330201,140,57.1,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208727,27,1,1,2,18,7catg5lpivcmpf4xhggh6d8rk,1,57,15.2,2023-04-09T17:04:00.914Z,2023-04-09T17:04:02Z,4177330255,141,20.1,4177330259,213,2.9,4177330257,212,16.4,4177330251,56,Back,4177330253,140,41.7,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208741,28,1,1,2,20,7catg5lpivcmpf4xhggh6d8rk,1,41.8,20,2023-04-09T17:04:02.098Z,2023-04-09T17:04:04Z,4177330343,56,Back,4177330347,141,8.6,4177330351,213,4.4,4177330349,212,8.2,4177330345,140,39.3,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208757,29,1,1,2,22,7catg5lpivcmpf4xhggh6d8rk,1,39.3,8.6,2023-04-09T17:04:04.258Z,2023-04-09T17:04:05Z,4177330451,213,1.9,4177330449,212,17.3,4177330445,140,33.6,4177330443,56,Back,4177330447,141,32.4,,,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208779,30,1,1,2,23,7catg5lpivcmpf4xhggh6d8rk,1,37,35.2,2023-04-09T17:04:05.746Z,2023-04-09T17:04:07Z,4177330557,56,Back,4177330569,213,2.0,4177330565,141,50.9,4177330561,140,32.2,4177330567,212,11.8,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208857,31,1,1,2,25,7catg5lpivcmpf4xhggh6d8rk,1,32.2,50.9,2023-04-09T17:04:07.506Z,2023-04-09T17:04:16Z,4177330965,212,19.4,4177330963,141,79.4,4177330967,213,1.6,4177330959,56,Back,4177330961,140,31.4,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531210161,51,61,1,2,31,7catg5lpivcmpf4xhggh6d8rk,0,32.6,94.1,2023-04-09T17:04:13.931Z,2023-04-09T17:06:12Z,4177337649,56,Back,,,,,,,,,,,,,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208899,12,4,1,2,32,ewsf6evtguu9j7k6js4tlgl89,1,68.6,6.4,2023-04-09T17:04:14.322Z,2023-04-09T17:04:18Z,4177331171,56,Right,4177331173,152,,4177331169,10,,4177331195,233,32,4177331175,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531208861,32,4,1,2,32,7catg5lpivcmpf4xhggh6d8rk,0,31.4,93.6,2023-04-09T17:04:14.323Z,2023-04-09T17:04:18Z,4177331221,233,12,4177330985,10,,4177330989,152,,4177330987,56,Back,4177330991,285,,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531209167,13,1,1,3,3,ewsf6evtguu9j7k6js4tlgl89,0,65.5,4.3,2023-04-09T17:04:46.068Z,2023-04-09T17:04:48Z,4177332543,5,,4177332559,1,,4177332547,152,,4177332555,212,32.1,4177332557,213,0.8,4177332549,56,Center,4177332545,155,,4177332553,141,39.5,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,4177332541,2,4177332551,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531209199,34,12,1,3,5,7catg5lpivcmpf4xhggh6d8rk,1,13,62.7,2023-04-09T17:04:48.050Z,2023-04-09T17:04:50Z,4177332731,140,32.2,4177332729,56,Back,4177332733,141,46.9,4177332743,15,,4177332737,213,5.8,4177332735,212,22.8,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531236147,334,44,1,3,7,ewsf6evtguu9j7k6js4tlgl89,1,67.4,63.5,2023-04-09T17:04:50.080Z,2023-04-09T18:02:12Z,4177483471,56,Center,4177483487,233,547,4177483473,286,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531236117,547,44,1,3,8,7catg5lpivcmpf4xhggh6d8rk,0,32.6,36.5,2023-04-09T17:04:50.081Z,2023-04-09T17:56:36Z,4177483513,233,334,4177483313,285,,4177483311,56,Back,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531209233,14,1,1,3,9,ewsf6evtguu9j7k6js4tlgl89,1,68.8,58.1,2023-04-09T17:04:51.989Z,2023-04-09T17:56:40Z,4177332883,140,70.4,4177332887,212,5.2,4177332889,213,1.2,4177332885,141,65.4,4177332881,56,Center,4177332879,3,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531209243,15,1,1,3,11,ewsf6evtguu9j7k6js4tlgl89,1,67.9,72.7,2023-04-09T17:04:53.492Z,2023-04-09T17:56:51Z,4177332933,212,14.6,4177332929,140,54.3,4177332927,56,Center,4177332935,213,3.3,4177332931,141,68.4,,,,,,,,,,9cju5a96bsq9fqhbl5ub6nisp,Diogo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531209289,16,1,1,3,12,ewsf6evtguu9j7k6js4tlgl89,1,54.2,68.4,2023-04-09T17:04:54.852Z,2023-04-09T17:04:59Z,4177333211,140,24.8,4177333219,1,,4177333215,212,33.0,4177333217,213,3.5,4177333209,56,Back,4177333213,141,51.3,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531209313,17,1,1,3,17,ewsf6evtguu9j7k6js4tlgl89,1,24.6,50.6,2023-04-09T17:04:59.316Z,2023-04-09T17:05:20Z,4177333331,141,44.3,4177333327,56,Back,4177333335,213,5.8,4177333333,212,8.9,4177333329,140,32.0,,,,,,,,,,ag5ozuf1o3ixkdrdb39g9dasp,Lucas Paes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531209375,18,1,1,3,19,ewsf6evtguu9j7k6js4tlgl89,1,29.5,40.7,2023-04-09T17:05:01.412Z,2023-04-09T17:05:05Z,4177333651,140,30.3,4177333657,213,4.8,4177333649,56,Back,4177333653,141,8.9,4177333655,212,21.6,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
