id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/10/value,qualifier/11/value
2483120149,279,49,1,30,18,alyavx3ad35bp1xuwmqk7sgev,1,10.7,31.7,2022-11-07T20:48:16.138Z,2022-11-09T06:13:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120177,280,1,1,30,24,alyavx3ad35bp1xuwmqk7sgev,0,43,21.3,2022-11-07T20:48:21.974Z,2022-11-09T06:13:43Z,3904803045,178,,3902852715,1,,3902852709,141,29.6,3902852707,140,86.8,3902852711,212,46.3,3902852705,56,Center,3902852713,213,0.1,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120197,238,49,1,30,28,cmbqc74mshg77ra7mywec2a6b,1,14.6,70,2022-11-07T20:48:25.794Z,2022-11-09T06:13:51Z,,,,,,,,,,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120249,239,1,1,30,38,cmbqc74mshg77ra7mywec2a6b,1,14.2,69.9,2022-11-07T20:48:35.748Z,2022-11-09T06:13:54Z,3902853183,213,0.5,3902853171,140,42.0,3902853167,56,Back,3902853627,189,,3902853175,141,95.6,3902853187,1,,3904803191,178,,3902853179,212,34.0,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120271,240,1,1,30,42,cmbqc74mshg77ra7mywec2a6b,1,60.5,95.4,2022-11-07T20:48:40.406Z,2022-11-09T06:14:00Z,3902853323,212,6.5,3902853317,56,Left,3902853319,140,55.1,3902853325,213,3.6,3902853321,141,90.8,3904803263,178,,,,,,,,e7daok5mn6xq7q5sfi5r13105,Xavi Quintillà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120289,241,1,1,30,46,cmbqc74mshg77ra7mywec2a6b,1,51.5,91.5,2022-11-07T20:48:44.365Z,2022-11-09T06:14:03Z,3902853407,213,3.1,3902853403,141,92.6,3902853399,56,Back,3902853401,140,38.5,3904803295,178,,3902853405,212,13.7,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120307,242,1,1,30,49,cmbqc74mshg77ra7mywec2a6b,0,38.4,90.6,2022-11-07T20:48:47.318Z,2022-11-09T06:14:09Z,3902853493,140,94.8,3902853499,213,0.1,3904803369,178,,3902853489,155,,3902853497,212,59.6,3902853501,1,,3902853495,141,100.0,3902853491,56,Left,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120309,243,5,1,30,53,cmbqc74mshg77ra7mywec2a6b,0,95.2,101,2022-11-07T20:48:50.745Z,2022-11-09T06:14:12Z,3902853541,233,281,3902853503,56,Left,3902853505,347,,,,,,,,,,,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120311,281,5,1,30,53,alyavx3ad35bp1xuwmqk7sgev,1,4.8,-1,2022-11-07T20:48:50.745Z,2022-11-09T06:14:12Z,3902853515,233,243,3902853509,347,,3902853507,56,Back,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120451,282,1,1,31,8,alyavx3ad35bp1xuwmqk7sgev,1,4.5,0,2022-11-07T20:49:05.977Z,2022-11-09T06:14:18Z,3902854295,141,26.4,3902854301,1,,3902854291,56,Back,3902883635,189,,3902854299,213,0.8,3902854293,140,21.1,3902854297,212,25.5,3902854289,107,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120459,283,1,1,31,9,alyavx3ad35bp1xuwmqk7sgev,1,21.1,26.4,2022-11-07T20:49:06.724Z,2022-11-09T06:14:27Z,3904803563,178,,3902854335,140,23.7,3902883639,189,,3902854341,213,1.4,3902854337,141,55.9,3902854333,56,Back,3902854339,212,20.2,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120477,284,1,1,31,12,alyavx3ad35bp1xuwmqk7sgev,1,23.8,55.9,2022-11-07T20:49:10.161Z,2022-11-09T06:14:35Z,3902854439,212,20.2,3902854437,141,26.3,3902854441,213,4.8,3902854435,140,25.7,3902854431,56,Back,3904803685,178,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120489,285,1,1,31,17,alyavx3ad35bp1xuwmqk7sgev,1,27.9,25.7,2022-11-07T20:49:14.867Z,2022-11-09T06:14:39Z,3902854505,140,32.1,3902854503,56,Back,3902854509,212,29.2,3904803757,178,,3902854511,213,1.4,3902854507,141,68.1,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120499,286,1,1,31,19,alyavx3ad35bp1xuwmqk7sgev,1,35.5,61.5,2022-11-07T20:49:16.953Z,2022-11-09T06:14:43Z,3902854567,56,Back,3902854571,141,49.3,3902854569,140,45.5,3902854575,213,5.6,3904803795,178,,3902854573,212,13.4,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120515,287,1,1,31,21,alyavx3ad35bp1xuwmqk7sgev,1,45.7,49.5,2022-11-07T20:49:19.333Z,2022-11-09T06:14:47Z,3902854645,213,3.1,3902854641,212,36.4,3904803853,178,,3902854637,141,53.7,3902854635,140,11.1,3902854647,1,,3902854631,56,Back,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120535,288,1,1,31,26,alyavx3ad35bp1xuwmqk7sgev,1,11.1,53.7,2022-11-07T20:49:23.807Z,2022-11-09T06:14:51Z,3902854791,140,19.9,3902854795,212,18.5,3904803923,178,,3902854797,213,5.2,3902854789,56,Back,3902854793,141,30.2,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120571,289,1,1,31,31,alyavx3ad35bp1xuwmqk7sgev,1,28.7,27.6,2022-11-07T20:49:28.785Z,2022-11-09T06:14:54Z,3902854953,212,28.8,3904803985,178,,3902854949,140,28.8,3902854955,213,1.6,3902854951,141,69.9,3902854947,56,Back,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120583,290,1,1,31,37,alyavx3ad35bp1xuwmqk7sgev,1,41.8,69.5,2022-11-07T20:49:34.655Z,2022-11-09T06:14:58Z,3902855031,212,17.3,3902855029,141,94.8,3902855027,140,43.3,3902855025,56,Back,3904804043,178,,3902855033,213,1.5,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120599,291,1,1,31,39,alyavx3ad35bp1xuwmqk7sgev,1,44.7,95.8,2022-11-07T20:49:37.254Z,2022-11-09T06:15:03Z,3902855115,141,86.5,3904804113,178,,3902855111,56,Left,3902855113,140,63.1,3902855119,213,6.0,3902855117,212,20.3,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120619,292,1,1,31,44,alyavx3ad35bp1xuwmqk7sgev,1,63.3,88.3,2022-11-07T20:49:41.824Z,2022-11-09T06:15:05Z,3904804145,178,,3902855235,140,45.8,3902855233,56,Back,3902855239,212,19.8,3902855237,141,77.3,3902855241,213,3.5,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120635,293,1,1,31,48,alyavx3ad35bp1xuwmqk7sgev,1,44.2,61.1,2022-11-07T20:49:45.904Z,2022-11-09T06:15:13Z,3902855355,213,4.7,3904804241,178,,3902855349,140,43.4,3902855351,141,38.5,3902855347,56,Back,3902855353,212,15.4,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120647,294,1,1,31,51,alyavx3ad35bp1xuwmqk7sgev,1,43,38.6,2022-11-07T20:49:49.328Z,2022-11-09T06:15:16Z,3902855407,141,40.0,3902855411,213,0.1,3902855409,212,14.9,3902855403,56,Center,3904804267,178,,3902855405,140,57.2,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120659,295,1,1,31,52,alyavx3ad35bp1xuwmqk7sgev,1,57.8,38.5,2022-11-07T20:49:50.417Z,2022-11-09T06:15:22Z,3902855455,140,67.5,3902855461,213,5.1,3904804359,178,,3902855453,56,Right,3902855459,212,24.8,3902855457,141,5.2,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120671,296,1,1,31,56,alyavx3ad35bp1xuwmqk7sgev,1,66.7,7.6,2022-11-07T20:49:54.326Z,2022-11-09T06:15:31Z,3902855527,56,Right,3902855535,213,3.1,3902855531,141,7.5,3904804515,178,,3902855529,140,54.9,3902855533,212,12.4,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120703,297,1,1,31,59,alyavx3ad35bp1xuwmqk7sgev,1,55,7.8,2022-11-07T20:49:57.023Z,2022-11-09T06:15:37Z,3902855677,213,2.2,3904804607,178,,3902855673,141,33.8,3902855671,140,42.1,3902855675,212,22.3,3902855669,56,Back,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120721,298,1,1,32,4,alyavx3ad35bp1xuwmqk7sgev,1,46.1,36.5,2022-11-07T20:50:01.827Z,2022-11-09T06:15:41Z,3902855777,140,44.3,3902855781,212,22.1,3902855779,141,68.9,3904804667,178,,3902855783,213,1.7,3902855775,56,Back,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120739,299,1,1,32,6,alyavx3ad35bp1xuwmqk7sgev,1,46.1,67.2,2022-11-07T20:50:04.006Z,2022-11-09T06:15:44Z,3902855859,56,Back,3902855863,141,97.0,3902855867,213,1.5,3902855865,212,20.3,3902855861,140,47.6,3904804743,178,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120759,300,1,1,32,9,alyavx3ad35bp1xuwmqk7sgev,1,47.3,92.4,2022-11-07T20:50:06.741Z,2022-11-09T06:15:49Z,3902855953,212,31.5,3904804835,178,,3902855955,213,4.7,3902855949,140,45.9,3902855951,141,46.2,3902855947,56,Back,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120781,301,1,1,32,12,alyavx3ad35bp1xuwmqk7sgev,1,47.7,41.6,2022-11-07T20:50:10.245Z,2022-11-09T06:15:55Z,3902856045,140,42.2,3904804927,178,,3902856049,212,15.5,3902856043,56,Back,3902856051,213,2.0,3902856047,141,62.7,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120805,302,1,1,32,16,alyavx3ad35bp1xuwmqk7sgev,1,45,63.6,2022-11-07T20:50:13.827Z,2022-11-09T06:16:00Z,3902856195,212,16.8,3902856193,141,88.2,3902856197,213,1.5,3902856191,140,46.1,3902856189,56,Back,3904805033,178,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120811,303,1,1,32,21,alyavx3ad35bp1xuwmqk7sgev,0,52.5,57.1,2022-11-07T20:50:18.771Z,2022-11-09T06:16:05Z,3904805127,178,,3902856225,141,48.6,3902856229,213,6.0,3902856223,140,68.6,3902856227,212,17.9,3902856221,56,Center,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120815,244,49,1,32,22,cmbqc74mshg77ra7mywec2a6b,1,34.2,52.4,2022-11-07T20:50:19.635Z,2022-11-09T06:16:10Z,,,,,,,,,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120829,245,1,1,32,22,cmbqc74mshg77ra7mywec2a6b,1,34.3,51.3,2022-11-07T20:50:20.523Z,2022-11-09T06:16:14Z,3902856335,140,43.2,3902856341,213,5.5,3902856337,141,36.6,3902856339,212,13.7,3904805287,178,,3902856333,56,Back,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120855,246,1,1,32,26,cmbqc74mshg77ra7mywec2a6b,1,56.7,35.5,2022-11-07T20:50:23.866Z,2022-11-09T06:16:17Z,3902856471,212,16.9,3902856467,140,70.3,3902856469,141,22.1,3904805349,178,,3902856465,56,Center,3902856473,213,5.7,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120887,247,1,1,32,29,cmbqc74mshg77ra7mywec2a6b,0,75.7,17.7,2022-11-07T20:50:26.745Z,2022-11-09T06:16:22Z,3904805435,178,,3902856637,2,,3903621389,20,,3902856639,155,,3902856645,140,89.8,3903621339,224,,3902856651,213,0.9,3902856647,141,47.8,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,3902856649,212,25.3,3902856643,56,,,,,,,,,,,,,,,,,,,,,,,,Center,,
2483120919,304,52,1,32,32,alyavx3ad35bp1xuwmqk7sgev,1,11.3,47.2,2022-11-07T20:50:29.694Z,2022-11-09T06:16:39Z,3903621427,378,,3904805679,178,,,,,,,,,,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120955,248,27,1,32,36,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-11-07T20:50:34.197Z,2022-11-09T06:16:52Z,3902856959,233,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483120939,305,27,1,32,36,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-11-07T20:50:34.197Z,2022-11-09T06:16:52Z,3902856885,41,Injury,3902856889,53,1tkq6knbo350vy0o8aieijmxh,3902856955,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121417,249,43,1,34,2,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-11-07T20:52:00.199Z,2022-11-07T20:52:37Z,3902859287,55,248,3902860369,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121657,251,28,1,34,39,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-11-07T20:52:36.717Z,2022-11-09T06:17:19Z,3902860749,55,248,3902860777,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121651,308,28,1,34,39,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-11-07T20:52:36.717Z,2022-11-09T06:17:19Z,3902860765,233,251,3902860717,55,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121659,309,68,1,34,48,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-11-07T20:52:46.546Z,2022-11-09T06:17:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121669,252,68,1,34,49,cmbqc74mshg77ra7mywec2a6b,0,0,0,2022-11-07T20:52:47.048Z,2022-11-09T06:17:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121679,310,1,1,34,50,alyavx3ad35bp1xuwmqk7sgev,1,12.3,51.3,2022-11-07T20:52:47.897Z,2022-11-09T06:17:48Z,3902860863,56,Back,3902860869,212,12.3,3902860871,213,5.5,3902860867,141,38.2,3902860865,140,20.4,3904807137,178,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121701,311,1,1,34,53,alyavx3ad35bp1xuwmqk7sgev,1,19.9,39.7,2022-11-07T20:52:51.557Z,2022-11-09T06:17:55Z,3902861015,141,45.6,3904807245,178,,3902861011,56,Back,3902861019,213,0.4,3902861013,140,28.0,3902861017,212,9.4,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121725,312,1,1,34,58,alyavx3ad35bp1xuwmqk7sgev,1,33.5,51.4,2022-11-07T20:52:56.276Z,2022-11-09T06:17:59Z,3902861097,56,Back,3902861105,213,1.3,3902861099,140,38.1,3902861101,141,74.2,3902861103,212,16.2,3904807295,178,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121751,313,1,1,35,3,alyavx3ad35bp1xuwmqk7sgev,1,39.8,71.7,2022-11-07T20:53:01.209Z,2022-11-09T06:18:05Z,3902861245,213,4.5,3902861239,140,35.6,3902861241,141,43.3,3902861237,56,Back,3902861243,212,19.8,3904807393,178,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121769,314,1,1,35,8,alyavx3ad35bp1xuwmqk7sgev,1,36.8,33.1,2022-11-07T20:53:05.620Z,2022-11-09T06:18:11Z,3902861349,56,Back,3902861355,212,22.1,3902861351,140,17.1,3904807485,178,,3902861353,141,44.5,3902861357,213,2.8,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121773,315,1,1,35,10,alyavx3ad35bp1xuwmqk7sgev,1,17.2,44.8,2022-11-07T20:53:08.242Z,2022-11-09T06:18:18Z,3902861389,140,27.0,3902861387,56,Back,3902861393,212,21.8,3902861391,141,73.0,3904807619,178,,3902861395,213,1.1,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121807,316,1,1,35,16,alyavx3ad35bp1xuwmqk7sgev,1,38.1,66.6,2022-11-07T20:53:14.077Z,2022-11-09T06:18:22Z,3902861613,212,19.7,3904807683,178,,3902861615,213,4.8,3902861609,140,39.2,3902861607,56,Back,3902861611,141,37.7,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121817,317,1,1,35,20,alyavx3ad35bp1xuwmqk7sgev,0,42,23.7,2022-11-07T20:53:17.815Z,2022-11-09T06:18:29Z,3902861649,141,47.2,3902861647,140,61.2,3902861651,212,25.7,3902861645,56,Center,3902861653,213,0.7,3904807773,178,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121827,253,61,1,35,21,cmbqc74mshg77ra7mywec2a6b,1,35.9,53.3,2022-11-07T20:53:18.657Z,2022-11-09T06:18:44Z,3902861707,56,Back,3904808001,178,,,,,,,,,,,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121841,254,1,1,35,22,cmbqc74mshg77ra7mywec2a6b,1,40.5,28.2,2022-11-07T20:53:20.528Z,2022-11-09T06:18:53Z,3904808169,178,,3902861771,3,,3902861783,213,5.9,3902861775,56,Back,3902861777,140,43.7,3902861781,212,3.7,3902861779,141,26.1,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121843,255,49,1,35,24,cmbqc74mshg77ra7mywec2a6b,1,44.2,15.5,2022-11-07T20:53:21.871Z,2022-11-09T06:19:11Z,,,,,,,,,,,,,,,,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483122147,263,61,1,35,24,cmbqc74mshg77ra7mywec2a6b,1,57.8,14.1,2022-11-07T20:53:22.103Z,2022-11-09T06:20:06Z,3902863383,56,Right,3904808765,178,,,,,,,,,,,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121871,257,3,1,35,28,cmbqc74mshg77ra7mywec2a6b,0,58.7,15,2022-11-07T20:53:26.558Z,2022-11-09T06:20:12Z,3902891469,233,319,3902861949,56,Right,3904809233,178,,3903623039,464,,3902861951,286,,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121889,319,7,1,35,29,alyavx3ad35bp1xuwmqk7sgev,1,41.3,85,2022-11-07T20:53:26.887Z,2022-11-09T06:20:18Z,3902862031,285,,3902891465,233,257,3902862029,56,Back,3903623057,384,,3904809325,178,,,,,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121869,256,43,1,35,29,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-11-07T20:53:26.918Z,2022-11-08T15:57:41Z,3902861933,56,Right,3902862067,286,0,3903622967,144,50,,,,,,,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121863,318,43,1,35,29,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-11-07T20:53:26.919Z,2022-11-08T15:57:39Z,3903622951,144,7,3903622771,384,0,3902861917,56,Back,3902861919,285,0,3902891459,233,256,,,,,,,,,,47z2phkn1i9z8p32zqlu53j6x,I. Abass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121893,320,49,1,35,32,alyavx3ad35bp1xuwmqk7sgev,1,31.2,69.9,2022-11-07T20:53:30.008Z,2022-11-09T06:20:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121917,321,1,1,35,32,alyavx3ad35bp1xuwmqk7sgev,1,31.2,69.9,2022-11-07T20:53:30.102Z,2022-11-09T06:20:49Z,3902862157,213,5.7,3904809823,178,,3902862153,141,59.4,3902862151,140,40.5,3902862155,212,12.1,3902862149,56,Back,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121925,322,1,1,35,37,alyavx3ad35bp1xuwmqk7sgev,1,52.1,61.4,2022-11-07T20:53:35.526Z,2022-11-09T06:20:54Z,3902862197,141,85.3,3902862199,212,19.7,3902862193,56,Left,3904809897,178,,3902862195,140,62.7,3902862201,213,1.0,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121959,323,1,1,35,39,alyavx3ad35bp1xuwmqk7sgev,1,62.6,87.1,2022-11-07T20:53:37.264Z,2022-11-09T06:21:00Z,3902862353,140,71.3,3902862349,56,Left,3902862359,213,0.6,3902862355,141,96.4,3904809999,178,,3902862357,212,11.1,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121969,324,1,1,35,43,alyavx3ad35bp1xuwmqk7sgev,1,70.2,97.2,2022-11-07T20:53:40.915Z,2022-11-09T06:21:04Z,3902862417,212,10.8,3902862413,140,60.4,3902862419,213,3.4,3904810063,178,,3902862411,56,Left,3902862415,141,92.5,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121973,325,1,1,35,44,alyavx3ad35bp1xuwmqk7sgev,1,60.4,92.5,2022-11-07T20:53:42.529Z,2022-11-09T06:21:08Z,3902862447,212,10.2,3902862449,213,4.6,3902862443,140,59.3,3902862441,56,Center,3904810101,178,,3902862445,141,77.6,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121981,326,1,1,35,46,alyavx3ad35bp1xuwmqk7sgev,0,59.3,77.6,2022-11-07T20:53:43.613Z,2022-11-09T06:21:12Z,3902862491,140,54.5,3902862495,212,16.8,3904810163,178,,3902862497,213,1.9,3902862489,56,Left,3902862493,141,100.0,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483122063,258,5,1,35,48,cmbqc74mshg77ra7mywec2a6b,1,42.8,-1.6,2022-11-07T20:53:45.817Z,2022-11-09T06:21:17Z,3902862897,56,Back,3902862899,347,,3902862905,233,327,,,,,,,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483121983,327,5,1,35,48,alyavx3ad35bp1xuwmqk7sgev,0,57.2,101.6,2022-11-07T20:53:45.817Z,2022-11-09T06:21:18Z,3902862917,233,258,3902862503,56,Left,3902862505,347,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483122065,259,1,1,36,1,cmbqc74mshg77ra7mywec2a6b,1,41.2,0,2022-11-07T20:53:58.987Z,2022-11-09T06:21:19Z,3902863291,212,22.1,3902862901,56,Right,3902863285,107,,3902863295,1,,3902863289,141,7.1,3902863649,189,,3902863293,213,0.3,3902863287,140,61.5,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
