id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2476995465,112,1,1,8,42,cgvbluoerzbzcr7aaxge3wkcv,1,99.5,0.5,2022-10-24T19:24:57.476Z,2022-10-27T04:54:44Z,3870533121,212,30.8,3870533119,141,44.6,3870533123,213,1.8,3873950835,72,,3870533117,140,92.7,3870534357,154,,3870533107,2,,3870533111,155,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,3870534355,210,3870533115,56,13,3874609471,178,Center,,3870533113,223,,3870533109,6,,,1,,,,,,,,,,,,,,,,,,
2476995475,114,13,1,8,43,cgvbluoerzbzcr7aaxge3wkcv,1,93.2,46.2,2022-10-24T19:24:58.779Z,2022-10-27T04:54:44Z,3874609621,388,,3870534377,55,112,3870534383,103,20.8,3870544431,328,,3870533175,56,Center,3870533173,17,,3870534239,25,,3870534385,230,97.6,8uxdtdynfnmlx0ro5iounze1,Patrick William,3870534381,102,3870534387,231,40,3870534371,75,49.1,,3870544419,15,,3870534375,154,3870534373,29,,,,,,,,,,,,,,,,,,,
2476995451,74,5,1,8,45,co1i764h6b02husae71w6scs8,1,-1.4,65,2022-10-24T19:25:00.136Z,2022-10-27T04:54:46Z,3870533025,346,,3870534069,233,115,3870533023,56,Back,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995557,115,5,1,8,45,cgvbluoerzbzcr7aaxge3wkcv,0,101.4,35,2022-10-24T19:25:00.136Z,2022-10-27T04:54:46Z,3870533737,346,,3870533735,56,Center,3870534095,233,74,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995473,113,43,1,8,47,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-10-24T19:25:02.011Z,2022-10-24T19:25:17Z,3870533797,144,44,3870533167,286,0,3870533165,56,Center,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995681,75,1,1,9,11,co1i764h6b02husae71w6scs8,1,5.4,52.4,2022-10-24T19:25:26.426Z,2022-10-27T04:55:08Z,3870534473,212,60.9,3870534481,1,,3870534467,141,71.8,3870534457,124,,3870534461,56,Center,3870534465,140,62.0,3870534477,213,0.2,3870534487,74,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995699,76,1,1,9,15,co1i764h6b02husae71w6scs8,1,62.5,71.8,2022-10-24T19:25:30.110Z,2022-10-27T04:55:38Z,3870534603,212,8.3,3870534593,56,Center,3874610039,21,,3870534605,213,3.2,3870534601,141,71.2,3874610037,178,,3870534597,140,54.6,3870534625,156,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477774883,993,67,1,9,16,co1i764h6b02husae71w6scs8,1,54.3,70.5,2022-10-24T19:25:30.979Z,2022-10-27T07:00:36Z,3874649919,233,1730,,,,,,,,,,,,,,,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477774879,1730,67,1,9,16,cgvbluoerzbzcr7aaxge3wkcv,0,45.7,29.5,2022-10-24T19:25:30.980Z,2022-10-27T06:08:40Z,3874649931,233,993,,,,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995705,77,1,1,9,16,co1i764h6b02husae71w6scs8,0,56.6,72.7,2022-10-24T19:25:31.014Z,2022-10-27T07:00:37Z,3870534643,141,85.9,3870534645,212,13.3,3870534641,140,66.0,3870534647,213,0.7,3874610081,178,,3870534639,56,Left,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995721,116,49,1,9,17,cgvbluoerzbzcr7aaxge3wkcv,1,31.4,18,2022-10-24T19:25:32.024Z,2022-10-27T04:55:49Z,,,,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995733,117,1,1,9,17,cgvbluoerzbzcr7aaxge3wkcv,1,30.8,16.7,2022-10-24T19:25:32.052Z,2022-10-27T04:55:59Z,3870534785,56,Back,3870534789,141,15.8,3874610211,178,,3870534791,212,8.7,3870534793,213,6.2,3870534787,140,39.1,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995743,118,1,1,9,17,cgvbluoerzbzcr7aaxge3wkcv,1,39.1,15.8,2022-10-24T19:25:32.707Z,2022-10-27T04:56:14Z,3870534829,56,Back,3870534845,213,3.1,3870534837,141,15.8,3870534841,212,14.3,3874610415,178,,3870534833,140,25.5,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995753,119,1,1,9,20,cgvbluoerzbzcr7aaxge3wkcv,1,23.8,15.8,2022-10-24T19:25:35.475Z,2022-10-27T04:56:21Z,3870534893,141,33.3,3870534895,212,21.4,3870534891,140,6.9,3870534897,213,2.6,3870534889,56,Back,3874610465,178,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995791,120,1,1,9,22,cgvbluoerzbzcr7aaxge3wkcv,0,7.5,34.9,2022-10-24T19:25:36.829Z,2022-10-27T04:56:25Z,3870535105,212,36.7,3870535101,140,35.9,3870535103,141,3.4,3870535109,1,,3870535099,56,Back,3870535097,157,,3874610499,178,,3870535107,213,5.7,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995795,78,49,1,9,28,co1i764h6b02husae71w6scs8,1,57.9,97.7,2022-10-24T19:25:43.137Z,2022-10-27T04:56:38Z,,,,,,,,,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995813,79,1,1,9,30,co1i764h6b02husae71w6scs8,1,56.8,97.2,2022-10-24T19:25:44.982Z,2022-10-27T04:56:43Z,3870535233,212,17.7,3870535229,140,39.9,3874610641,178,,3870535235,213,3.1,3870535231,141,97.4,3870535227,56,Back,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995855,80,1,1,9,32,co1i764h6b02husae71w6scs8,1,39,96.9,2022-10-24T19:25:47.534Z,2022-10-27T04:56:52Z,3870535477,140,31.4,3874610763,178,,3870535483,213,4.3,3870535481,212,18.4,3870535479,141,72.6,3870535473,56,Back,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995869,81,1,1,9,36,co1i764h6b02husae71w6scs8,1,27.2,57.2,2022-10-24T19:25:51.258Z,2022-10-27T04:56:55Z,3870535553,141,30.0,3874610815,178,,3870535551,140,28.3,3870535555,212,18.5,3870535557,213,4.8,3870535549,56,Back,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995895,82,1,1,9,37,co1i764h6b02husae71w6scs8,1,28.1,30.3,2022-10-24T19:25:52.698Z,2022-10-27T04:57:06Z,3870535709,213,2.4,3870535703,140,14.5,3870535701,56,Back,3870535705,141,48.2,3870535707,212,18.8,3874610931,178,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995933,83,1,1,9,42,co1i764h6b02husae71w6scs8,0,14.1,40.4,2022-10-24T19:25:57.307Z,2022-10-27T04:57:14Z,3870535947,56,Center,3870535953,212,53.5,3870535951,141,44.3,3870535955,213,0.0,3870535957,1,,3870535949,140,65.0,3874611003,178,,3870535945,157,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995935,121,8,1,9,46,cgvbluoerzbzcr7aaxge3wkcv,1,30.8,54.8,2022-10-24T19:26:01.413Z,2022-10-27T04:57:18Z,3874611047,178,,3873953115,384,,3870535959,56,Back,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995967,122,1,1,9,47,cgvbluoerzbzcr7aaxge3wkcv,1,31.1,56.7,2022-10-24T19:26:02.383Z,2022-10-27T04:57:26Z,3870536089,212,5.7,3870536083,56,Back,3870536085,140,34.0,3874611123,178,,3870536087,141,49.6,3870536091,213,5.3,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995973,123,49,1,9,48,cgvbluoerzbzcr7aaxge3wkcv,1,34,49.6,2022-10-24T19:26:03.113Z,2022-10-27T04:57:30Z,,,,,,,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476995983,124,1,1,9,48,cgvbluoerzbzcr7aaxge3wkcv,1,34,49.9,2022-10-24T19:26:03.166Z,2022-10-27T04:57:34Z,3870536167,212,6.0,3870536163,140,31.5,3870536169,213,2.0,3870536165,141,57.9,3870536161,56,Back,3874611205,178,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996017,125,4,1,9,49,cgvbluoerzbzcr7aaxge3wkcv,1,33.2,60.2,2022-10-24T19:26:04.538Z,2022-10-27T04:57:51Z,3870536345,56,Back,3870536385,233,84,3870536349,265,,3870536343,13,,3870536351,285,,3870536347,152,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996019,84,4,1,9,49,co1i764h6b02husae71w6scs8,0,66.8,39.8,2022-10-24T19:26:04.539Z,2022-10-27T04:57:51Z,3870536357,13,,3870536359,56,Center,3870536363,265,,3874611341,178,,3870536393,233,125,3870536365,286,,3870536361,152,,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996217,126,1,1,10,17,cgvbluoerzbzcr7aaxge3wkcv,1,34.8,63.6,2022-10-24T19:26:31.920Z,2022-10-27T04:57:55Z,3870537431,212,13.4,3870537423,152,,3870537429,141,49.7,3870537421,5,,3870537425,56,Back,3870537433,213,3.9,3870537427,140,25.7,3874611381,178,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996227,127,1,1,10,22,cgvbluoerzbzcr7aaxge3wkcv,0,28.9,46.1,2022-10-24T19:26:37.639Z,2022-10-27T04:58:00Z,3870537495,212,40.6,3870537491,140,56.7,3874611399,178,,3870537487,155,,3870537499,1,,3870537493,141,87.5,3870537497,213,0.8,3870537489,56,Left,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996235,85,1,1,10,24,co1i764h6b02husae71w6scs8,0,44.1,7.3,2022-10-24T19:26:39.738Z,2022-10-27T04:58:05Z,3874611447,388,,3870537577,213,0.5,3870537569,56,Right,3870537573,141,18.8,3870537567,3,,3870537571,140,59.2,3870537575,212,17.7,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996249,128,1,1,10,26,cgvbluoerzbzcr7aaxge3wkcv,1,38.8,72.3,2022-10-24T19:26:41.756Z,2022-10-27T04:58:18Z,3870537693,56,Center,3870537699,212,23.1,3874611549,178,,3870537695,140,57.9,3870537697,141,55.4,3870537701,213,5.8,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996251,129,4,1,10,29,cgvbluoerzbzcr7aaxge3wkcv,1,56.4,56.6,2022-10-24T19:26:43.868Z,2022-10-27T04:58:30Z,3870537711,152,,3870537715,286,,3870537707,13,,3870537759,233,86,3870537713,265,,3870537709,56,Center,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996255,86,4,1,10,29,co1i764h6b02husae71w6scs8,0,43.6,43.4,2022-10-24T19:26:43.869Z,2022-10-27T04:58:30Z,3870537733,13,,3870537739,265,,3870537735,56,Back,3870537737,152,,3870537781,233,129,3870537741,285,,3874611649,178,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996465,130,1,1,10,48,cgvbluoerzbzcr7aaxge3wkcv,1,55,68,2022-10-24T19:27:03.698Z,2022-10-27T04:58:47Z,3870538989,141,30.3,3870538987,140,59.8,3874611793,178,,3870538981,5,,3870538985,56,Center,3870538983,152,,3870544461,189,,3870538991,212,26.1,e6ztipndwfp33c6j7yebsyx91,Guga,3870538993,213,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996733,131,1,1,10,51,cgvbluoerzbzcr7aaxge3wkcv,0,56.7,29.1,2022-10-24T19:27:06.414Z,2022-10-27T04:58:53Z,3870540577,212,11.2,3874611855,178,,3870540579,213,3.7,3870540573,140,47.8,3870540571,56,Back,3870540575,141,20.0,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996587,91,3,1,10,53,co1i764h6b02husae71w6scs8,1,49.4,83.5,2022-10-24T19:27:07.892Z,2022-10-27T04:59:14Z,3870539733,286,,3870539731,56,Back,3874612043,178,,3870541541,233,132,3873953933,464,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996755,132,45,1,10,53,cgvbluoerzbzcr7aaxge3wkcv,0,50.6,16.5,2022-10-24T19:27:07.892Z,2022-10-27T04:59:14Z,3870540679,56,Right,3870541545,233,91,3870540681,285,,,,,,,,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996457,87,49,1,10,56,co1i764h6b02husae71w6scs8,1,58.3,96.8,2022-10-24T19:27:10.838Z,2022-10-27T05:07:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996509,88,1,1,10,58,co1i764h6b02husae71w6scs8,1,67.9,84.8,2022-10-24T19:27:13.506Z,2022-10-27T05:07:42Z,3870539215,140,71.9,3870539221,213,1.2,3870539219,212,10.3,3870539213,56,Left,3870539217,141,98.7,3874615423,178,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996519,89,1,1,11,3,co1i764h6b02husae71w6scs8,1,72.6,97.7,2022-10-24T19:27:18.542Z,2022-10-27T05:07:48Z,3870539267,56,Left,3870539275,213,3.3,3870539271,141,95.3,3870539273,212,14.1,3874615467,178,,3870539269,140,59.3,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996569,90,1,1,11,6,co1i764h6b02husae71w6scs8,1,59,93.8,2022-10-24T19:27:20.852Z,2022-10-27T05:07:56Z,3870539639,140,47.9,3870539643,212,26.0,3874615495,178,,3870539641,141,59.7,3870539645,213,4.2,3870539637,56,Back,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996929,92,27,1,11,43,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T19:27:58.361Z,2022-10-27T05:10:06Z,3873954163,41,Injury,3870543307,233,133,3873954165,53,awicgdcslcljo1mbmvochqlwq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476996953,133,27,1,11,43,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-10-24T19:27:58.361Z,2022-10-27T05:10:06Z,3870541719,233,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997081,93,28,1,11,59,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T19:28:13.995Z,2022-10-27T05:10:21Z,3870542557,55,92,3870543333,233,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997131,134,28,1,11,59,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-10-24T19:28:13.995Z,2022-10-27T05:10:20Z,3870543329,233,93,3870542827,55,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997139,135,68,1,12,16,cgvbluoerzbzcr7aaxge3wkcv,0,0,0,2022-10-24T19:28:31.007Z,2022-10-27T05:11:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997109,94,68,1,12,16,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T19:28:31.037Z,2022-10-27T05:12:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997155,95,1,1,12,19,co1i764h6b02husae71w6scs8,1,37.6,46.9,2022-10-24T19:28:34.410Z,2022-10-27T05:12:27Z,3874617239,178,,3870542969,141,8.5,3870542963,155,,3870542965,56,Right,3870542967,140,78.4,3870542971,212,50.2,3870542975,1,,3870542973,213,5.7,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997161,96,44,1,12,22,co1i764h6b02husae71w6scs8,1,81.6,4.8,2022-10-24T19:28:37.418Z,2022-10-27T07:00:37Z,3870543059,233,136,3870542989,56,Right,3870542991,286,,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997169,136,44,1,12,22,cgvbluoerzbzcr7aaxge3wkcv,0,18.4,95.2,2022-10-24T19:28:37.419Z,2022-10-27T05:12:32Z,3870543045,285,,3870543043,56,Back,3870543071,233,96,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997187,97,1,1,12,22,co1i764h6b02husae71w6scs8,0,78.5,6.5,2022-10-24T19:28:37.430Z,2022-10-27T07:00:38Z,3870543143,213,0.1,3870543137,140,100.0,3870543141,212,24.0,3874617297,388,,3870543135,56,Right,3870543139,141,9.7,3870543133,3,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997191,98,5,1,12,25,co1i764h6b02husae71w6scs8,0,101.2,9.2,2022-10-24T19:28:40.070Z,2022-10-27T05:12:40Z,3870543161,56,Right,3870543189,233,137,3870543163,346,,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997193,137,5,1,12,25,cgvbluoerzbzcr7aaxge3wkcv,1,-1.2,90.8,2022-10-24T19:28:40.070Z,2022-10-27T05:12:39Z,3870543171,346,,3870543169,56,Back,3870543185,233,98,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997353,138,1,1,12,36,cgvbluoerzbzcr7aaxge3wkcv,1,4.5,50.4,2022-10-24T19:28:51.759Z,2022-10-27T05:13:43Z,3870544167,141,29.7,3870544171,213,5.7,3870544175,237,,3873954693,189,,3870544161,124,,3870544165,140,23.0,3870544169,212,24.0,3870544163,56,Back,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997363,139,1,1,12,37,cgvbluoerzbzcr7aaxge3wkcv,0,15.8,32.8,2022-10-24T19:28:52.519Z,2022-10-27T05:13:49Z,3870544213,141,47.6,3873954691,189,,3870544219,1,,3870544207,155,,3870544215,212,78.0,3870544211,140,89.5,3874617941,178,,3870544217,213,0.1,75znincjirp1z8bcw9nhztxat,Aderllan Santos,3870544209,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997373,99,52,1,12,43,co1i764h6b02husae71w6scs8,1,12.4,46.9,2022-10-24T19:28:57.952Z,2022-10-27T05:13:57Z,3873954757,377,,3874618003,178,,,,,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997443,100,80,1,12,51,co1i764h6b02husae71w6scs8,0,14.7,45.5,2022-10-24T19:29:05.991Z,2022-10-27T05:14:10Z,3874618089,178,,,,,,,,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997491,101,1,1,12,53,co1i764h6b02husae71w6scs8,0,14.8,42.7,2022-10-24T19:29:08.427Z,2022-10-27T05:14:17Z,3874618153,178,,3870544887,141,63.4,3870544893,1,,3870544877,198,,3870544891,213,0.3,3870544875,157,,3870544889,212,53.5,3870544883,140,64.0,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,3870544879,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997525,140,1,1,12,56,cgvbluoerzbzcr7aaxge3wkcv,1,35.6,31.2,2022-10-24T19:29:11.264Z,2022-10-27T05:14:22Z,3870545071,213,6.2,3870545067,141,30.7,3870545061,3,,3870545065,140,44.4,3870545063,56,Back,3870545069,212,9.2,3874618187,178,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997527,141,1,1,12,57,cgvbluoerzbzcr7aaxge3wkcv,0,46,28.1,2022-10-24T19:29:12.546Z,2022-10-27T05:14:39Z,3870548871,213,5.5,3870548867,141,10.6,3870548863,56,Right,3870548869,212,16.6,3870548865,140,57.0,3874618327,178,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997553,102,1,1,13,1,co1i764h6b02husae71w6scs8,1,41.6,95.6,2022-10-24T19:29:16.290Z,2022-10-27T05:14:46Z,3870545207,212,11.1,3870545205,141,90.5,3870545201,56,Back,3874618373,178,,3870545203,140,31.6,3870545209,213,3.5,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997577,103,1,1,13,2,co1i764h6b02husae71w6scs8,1,31.6,90.5,2022-10-24T19:29:17.316Z,2022-10-27T05:16:08Z,3874618995,178,,3870545357,212,10.7,3870545353,140,41.3,3870545359,213,6.0,3870545351,56,Back,3870545355,141,85.9,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997597,104,1,1,13,3,co1i764h6b02husae71w6scs8,1,41.9,87.2,2022-10-24T19:29:18.338Z,2022-10-27T05:16:13Z,3870545457,56,Back,3870545461,141,97.4,3874619037,178,,3870545465,213,1.4,3870545463,212,7.0,3870545459,140,42.9,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997599,105,3,1,13,5,co1i764h6b02husae71w6scs8,0,42.8,97.1,2022-10-24T19:29:20.296Z,2022-10-27T05:16:31Z,3870545471,56,Back,3874619149,178,,3873955485,465,,3870545473,286,,3870545661,233,142,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997611,142,7,1,13,5,cgvbluoerzbzcr7aaxge3wkcv,1,57.2,2.9,2022-10-24T19:29:20.547Z,2022-10-27T05:16:35Z,3874619179,178,,3870545541,167,,3870545545,285,,3870545543,56,Right,3870545555,233,105,3873955513,383,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997627,106,5,1,13,7,co1i764h6b02husae71w6scs8,1,48.8,102,2022-10-24T19:29:22.766Z,2022-10-27T05:16:45Z,3870545615,56,Back,3870545641,233,143,3870545617,347,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997613,143,5,1,13,7,cgvbluoerzbzcr7aaxge3wkcv,0,51.2,-2,2022-10-24T19:29:22.766Z,2022-10-27T05:16:45Z,3870545553,347,,3870545551,56,Right,3870545647,233,106,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476997659,107,1,1,13,11,co1i764h6b02husae71w6scs8,1,47.4,100,2022-10-24T19:29:26.410Z,2022-10-27T05:16:57Z,3870545823,212,12.1,3870545819,140,36.3,3870545815,107,,3870545821,141,97.1,3870595405,189,,3870545825,213,3.4,3870545817,56,Back,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
