id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2442853491,5,1,1,0,8,7kfx3xpj2c2wxinsyi16i9gaz,1,35.4,81,2022-08-06T19:33:27.425Z,2022-08-08T20:42:27Z,3688994281,212,11.0,3688994283,213,1.2,3694692697,178,,3688994271,56,Back,3688994279,141,95.9,3688994275,140,39.5,,,,,,,2uqu22zy54pgog64fk993fyay,Miguel Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853499,6,50,1,0,14,7kfx3xpj2c2wxinsyi16i9gaz,1,63.2,90.6,2022-08-06T19:33:33.812Z,2022-08-08T20:42:32Z,3688994309,56,Left,3688994313,286,,3688994407,233,5,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853507,5,7,1,0,15,66bsnl0zjb7l5akwo00h0y5me,1,36.8,9.4,2022-08-06T19:33:34.372Z,2022-08-08T20:42:36Z,3691925171,384,,3688994403,233,6,3688994383,285,,3688994381,56,Back,3694693359,178,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853513,6,49,1,0,15,66bsnl0zjb7l5akwo00h0y5me,1,40.1,15.2,2022-08-06T19:33:34.846Z,2022-08-08T20:42:42Z,,,,,,,,,,,,,,,,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853545,7,61,1,0,16,66bsnl0zjb7l5akwo00h0y5me,0,40.1,15.2,2022-08-06T19:33:35.680Z,2022-08-08T20:42:49Z,3694693613,178,,3688994549,56,Back,,,,,,,,,,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853585,8,4,1,0,19,7kfx3xpj2c2wxinsyi16i9gaz,1,59.2,93.6,2022-08-06T19:33:38.162Z,2022-08-08T20:43:01Z,3688994797,152,,3688994799,286,,3688994795,56,Left,3688994919,233,8,3688994791,13,,3688994793,295,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853601,8,4,1,0,19,66bsnl0zjb7l5akwo00h0y5me,0,40.8,6.4,2022-08-06T19:33:38.163Z,2022-08-08T20:43:01Z,3688994869,285,,3688994867,152,,3688994865,56,Back,3688994973,233,8,3694693847,178,,3688994863,295,,3688994861,13,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853571,7,43,1,0,20,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-08-06T19:33:39.394Z,2022-08-06T19:33:43Z,3688995011,144,61,3688994709,56,Left,,,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853773,9,1,1,0,33,7kfx3xpj2c2wxinsyi16i9gaz,1,55.9,93.3,2022-08-06T19:33:52.143Z,2022-08-08T20:43:07Z,3694693971,178,,3688995881,5,,3688995883,152,,3688995893,213,3.8,3688995887,140,39.7,3688995889,141,74.7,3688995891,212,21.2,3688995885,56,Back,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853787,10,1,1,0,36,7kfx3xpj2c2wxinsyi16i9gaz,0,40,65,2022-08-06T19:33:55.826Z,2022-08-08T20:43:13Z,3688995953,140,54.8,3688995951,56,Center,3688995955,141,41.9,3688995959,213,5.5,3688995957,212,22.1,3694694163,178,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853813,9,8,1,0,37,66bsnl0zjb7l5akwo00h0y5me,1,46.6,59.2,2022-08-06T19:33:56.863Z,2022-08-08T20:43:16Z,3694694235,178,,3691928275,384,,3688996113,56,Back,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443409427,887,61,1,0,38,66bsnl0zjb7l5akwo00h0y5me,0,53.8,60.8,2022-08-06T19:33:57.404Z,2022-08-08T20:43:25Z,3694694401,178,,3691930383,56,Center,,,,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854007,12,43,1,0,40,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-08-06T19:33:59.204Z,2022-08-07T15:42:34Z,3691952183,144,49,,,,,,,,,,,,,,,,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853877,11,1,1,0,40,7kfx3xpj2c2wxinsyi16i9gaz,0,31.4,32.2,2022-08-06T19:33:59.578Z,2022-08-08T20:43:30Z,3688996505,141,61.4,3688996509,212,59.3,3688996493,157,,3688996497,56,Center,3688996501,140,84.6,3688996511,213,0.3,3688996513,1,,3694694431,178,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853931,10,49,1,0,44,66bsnl0zjb7l5akwo00h0y5me,1,14.2,32.8,2022-08-06T19:34:03.851Z,2022-08-08T20:43:40Z,,,,,,,,,,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442853981,11,1,1,0,45,66bsnl0zjb7l5akwo00h0y5me,1,14.2,32.8,2022-08-06T19:34:04.803Z,2022-08-08T20:43:46Z,3688997055,212,25.4,3688997053,141,67.9,3688997051,140,22.6,3694694659,178,,3688997049,56,Back,3688997057,213,1.2,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854021,12,1,1,0,48,66bsnl0zjb7l5akwo00h0y5me,1,22.9,67.3,2022-08-06T19:34:07.282Z,2022-08-08T20:43:50Z,3688997341,56,Back,3688997343,140,27.3,3688997345,141,28.0,3688997347,212,27.1,3694694737,178,,3688997349,213,4.9,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854065,13,1,1,0,52,66bsnl0zjb7l5akwo00h0y5me,1,31.7,22.8,2022-08-06T19:34:11.746Z,2022-08-08T20:43:55Z,3694694787,178,,3688997607,213,5.4,3688997605,212,13.2,3688997599,140,39.3,3688997595,56,Back,3688997603,141,7.3,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854097,14,1,1,0,54,66bsnl0zjb7l5akwo00h0y5me,1,36.3,14.7,2022-08-06T19:34:13.662Z,2022-08-08T20:43:58Z,3688997785,140,27.0,3688997787,141,21.3,3688997793,213,2.7,3688997791,212,10.7,3688997783,56,Back,3694694875,178,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854149,15,1,1,0,58,66bsnl0zjb7l5akwo00h0y5me,0,31.4,14,2022-08-06T19:34:17.111Z,2022-08-08T20:44:02Z,3688998063,212,42.1,3688998061,141,14.3,3688998065,213,0.0,3688998059,140,71.5,3688998057,56,Right,3694694909,178,,3688998055,155,,3688998067,1,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854145,13,44,1,1,0,7kfx3xpj2c2wxinsyi16i9gaz,1,28.3,90.4,2022-08-06T19:34:20.014Z,2022-08-08T21:41:43Z,3688998039,56,Back,3688998041,285,,3688998239,233,16,,,,,,,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854157,16,44,1,1,0,66bsnl0zjb7l5akwo00h0y5me,0,71.7,9.6,2022-08-06T19:34:20.015Z,2022-08-08T20:44:10Z,3688998259,233,13,3688998097,56,Right,3688998099,286,,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854153,14,1,1,1,1,7kfx3xpj2c2wxinsyi16i9gaz,0,27.9,95.1,2022-08-06T19:34:20.087Z,2022-08-08T21:41:44Z,3688998075,56,Back,3688998079,141,90.9,3688998077,140,36.6,3688998073,3,,3694695111,388,,3688998081,212,9.6,3688998083,213,6.0,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854239,17,1,1,1,6,66bsnl0zjb7l5akwo00h0y5me,1,77.5,9.4,2022-08-06T19:34:25.108Z,2022-08-08T20:44:21Z,3688998607,213,3.8,3694695235,178,,3688998605,212,5.3,3688998599,56,Right,3688998603,141,4.9,3688998601,140,73.4,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854283,18,1,1,1,8,66bsnl0zjb7l5akwo00h0y5me,1,72.1,6.7,2022-08-06T19:34:27.526Z,2022-08-08T20:44:26Z,3688998829,140,61.2,3688998835,213,2.9,3694695343,178,,3688998827,56,Right,3688998831,141,11.4,3688998833,212,11.9,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854309,19,1,1,1,11,66bsnl0zjb7l5akwo00h0y5me,1,60.8,12.5,2022-08-06T19:34:30.110Z,2022-08-08T20:44:29Z,3688998993,213,2.0,3688998987,140,55.3,3688998989,141,30.3,3688998991,212,13.4,3694695359,178,,3688998985,56,Center,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854331,20,1,1,1,12,66bsnl0zjb7l5akwo00h0y5me,1,55.3,30.4,2022-08-06T19:34:31.423Z,2022-08-08T20:44:34Z,3688999121,213,0.9,3688999113,56,Center,3694695415,178,,3688999119,212,5.6,3688999117,141,36.7,3688999115,140,58.8,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854375,21,1,1,1,12,66bsnl0zjb7l5akwo00h0y5me,1,58.8,37,2022-08-06T19:34:32.032Z,2022-08-08T20:44:37Z,3688999353,213,2.4,3688999351,212,20.3,3688999347,141,57.6,3688999341,56,Back,3688999343,140,44.8,3694695475,178,,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854445,22,1,1,1,17,66bsnl0zjb7l5akwo00h0y5me,1,45.4,65.8,2022-08-06T19:34:36.199Z,2022-08-08T20:44:41Z,3694695545,178,,3688999695,213,1.0,3688999683,56,Left,3688999687,140,58.1,3688999689,141,95.3,3688999691,212,24.1,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854477,23,1,1,1,20,66bsnl0zjb7l5akwo00h0y5me,1,55.6,93.9,2022-08-06T19:34:39.183Z,2022-08-08T20:44:44Z,3694695589,178,,3688999829,141,81.4,3688999827,140,41.6,3688999825,56,Back,3688999831,212,17.0,3688999833,213,3.7,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854543,24,1,1,1,23,66bsnl0zjb7l5akwo00h0y5me,1,40.9,78.1,2022-08-06T19:34:42.296Z,2022-08-08T20:44:49Z,3689000237,213,4.6,3689000229,56,Back,3689000235,212,23.9,3694695695,178,,3689000231,140,39.3,3689000233,141,43.1,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854577,25,1,1,1,26,66bsnl0zjb7l5akwo00h0y5me,1,41.1,35.7,2022-08-06T19:34:45.451Z,2022-08-08T20:44:54Z,3689000429,213,5.3,3689000427,212,23.9,3689000425,141,7.1,3694695739,178,,3689000423,140,54.3,3689000421,56,Right,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854613,26,1,1,1,29,66bsnl0zjb7l5akwo00h0y5me,0,55.7,6.2,2022-08-06T19:34:48.400Z,2022-08-08T20:44:58Z,3689000625,56,Center,3689000627,140,73.4,3689000629,141,23.4,3689000623,155,,3694695777,178,,3689000633,213,0.6,3689000631,212,22.0,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443922539,741,43,1,1,30,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-08-06T19:34:49.667Z,2022-08-09T02:47:37Z,3694839485,144,67,3694717903,233,910,,,,,,,,,,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443922537,910,43,1,1,30,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-08-06T19:34:49.668Z,2022-08-09T02:47:38Z,3694717907,233,741,3694839487,144,67,,,,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854615,15,8,1,1,30,7kfx3xpj2c2wxinsyi16i9gaz,1,26.7,76.1,2022-08-06T19:34:49.676Z,2022-08-08T21:41:44Z,3694695839,178,,3691954919,385,,3689000635,56,Back,,,,,,,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854655,27,1,1,1,33,66bsnl0zjb7l5akwo00h0y5me,0,66.2,21.7,2022-08-06T19:34:52.201Z,2022-08-08T20:45:05Z,3694695865,178,,3689000883,212,16.0,3689000881,141,17.4,3689000875,155,,3689000877,56,Right,3689000885,213,6.1,3689000879,140,81.2,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854663,16,1,1,1,34,7kfx3xpj2c2wxinsyi16i9gaz,1,22.4,83.4,2022-08-06T19:34:53.423Z,2022-08-08T20:45:10Z,3694695931,178,,3689000943,140,24.4,3689000937,3,,3689000945,141,88.1,3689000939,56,Back,3689000947,212,3.8,3689000949,213,1.0,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854675,17,49,1,1,34,7kfx3xpj2c2wxinsyi16i9gaz,1,24.2,89.9,2022-08-06T19:34:53.809Z,2022-08-08T20:45:19Z,,,,,,,,,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854795,18,1,1,1,36,7kfx3xpj2c2wxinsyi16i9gaz,1,26.4,94.5,2022-08-06T19:34:55.354Z,2022-08-08T20:45:24Z,3689001605,140,31.1,3689001609,212,9.1,3689001607,141,83.3,3689001603,56,Back,3694696077,178,,3689001611,213,5.3,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854823,20,4,1,1,38,7kfx3xpj2c2wxinsyi16i9gaz,1,29.7,77.5,2022-08-06T19:34:57.891Z,2022-08-08T20:45:33Z,3689001757,285,,3689001779,233,29,3689001753,152,,3689001755,265,,3689001749,13,,3689001751,56,Back,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854763,29,4,1,1,38,66bsnl0zjb7l5akwo00h0y5me,0,70.3,22.5,2022-08-06T19:34:57.892Z,2022-08-08T20:45:33Z,3689001439,265,,3689001437,152,,3689001435,56,Center,3694696215,178,,3689001441,286,,3689001433,13,,3689001829,233,20,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854801,19,43,1,1,40,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-08-06T19:34:59.257Z,2022-08-06T19:36:58Z,3689011575,144,50,3689001723,233,28,3689001635,56,Back,3689001637,285,0,,,,,,,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442854735,28,43,1,1,40,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-08-06T19:34:59.258Z,2022-08-06T19:36:59Z,3689001305,56,Right,3689011687,144,7,3689001307,286,0,,,,,,,,,,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442855239,21,1,1,2,7,7kfx3xpj2c2wxinsyi16i9gaz,1,29.4,73.7,2022-08-06T19:35:26.622Z,2022-08-08T20:45:35Z,3689004043,56,Back,3689190679,189,,3689004049,212,31.9,3689004047,141,26.9,3689004051,213,4.8,3694696237,178,,3689004039,5,,3689004041,152,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,3689004045,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
