id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/16/value
2510502891,15,1,1,0,10,3b4nxgvmwzstmoq6borytkwx1,0,71.7,5.4,2023-02-20T21:17:26.386Z,2023-02-23T07:17:08Z,4046925531,3,,4046925535,140,58.8,4046925533,56,Right,4046925537,141,18.0,4046925539,212,16.0,4046925541,213,2.6,4050306933,388,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502547,5,49,1,0,12,9ldqu49smv1xg2va0n2cy28zl,1,45.4,81.2,2023-02-20T21:17:28.171Z,2023-02-23T04:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502543,4,43,1,0,12,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-02-20T21:17:28.691Z,2023-02-20T21:25:16Z,4046923683,213,5.3,4046923675,56,Back,4046936417,144,1,4046923681,212,12.1,4046923673,3,0,4046923677,140,45.6,4046923679,141,80.3,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502549,6,1,1,0,12,9ldqu49smv1xg2va0n2cy28zl,1,45.3,80.8,2023-02-20T21:17:29.066Z,2023-02-23T04:30:59Z,4050307005,178,,4046923713,56,Back,4046923715,140,43.0,4046923719,212,4.6,4046923721,213,4.2,4046923717,141,75.1,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502553,7,1,1,0,14,9ldqu49smv1xg2va0n2cy28zl,1,42.9,75,2023-02-20T21:17:30.140Z,2023-02-23T04:31:02Z,4046923735,56,Back,4050307023,178,,4046923737,140,49.4,4046923741,212,7.5,4046923739,141,79.7,4046923743,213,0.4,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502559,8,1,1,0,15,9ldqu49smv1xg2va0n2cy28zl,1,50.8,76.3,2023-02-20T21:17:31.658Z,2023-02-23T04:31:06Z,4046923779,56,Center,4050307043,178,,4046923787,213,5.5,4046923783,141,59.1,4046923781,140,61.6,4046923785,212,16.3,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502561,9,1,1,0,16,9ldqu49smv1xg2va0n2cy28zl,1,61.6,59.1,2023-02-20T21:17:32.473Z,2023-02-23T04:31:11Z,4050307075,178,,4046923807,213,3.8,4046923803,141,55.4,4046923799,56,Center,4046923805,212,4.1,4046923801,140,58.5,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502575,8,45,1,0,18,3b4nxgvmwzstmoq6borytkwx1,0,37.2,36.3,2023-02-20T21:17:34.503Z,2023-02-23T04:31:21Z,4046923897,233,10,4046923879,285,,4046923875,56,Back,,,,,,,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502569,10,3,1,0,18,9ldqu49smv1xg2va0n2cy28zl,1,62.8,63.7,2023-02-20T21:17:34.503Z,2023-02-23T04:31:21Z,4046923857,286,,4046923881,233,8,4046923855,56,Center,4050307099,178,,4048138555,464,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502579,11,1,1,0,20,9ldqu49smv1xg2va0n2cy28zl,1,65.3,74.1,2023-02-20T21:17:36.434Z,2023-02-23T04:31:24Z,4046923903,140,78.0,4046923901,56,Left,4046923905,141,83.9,4050307109,178,,4046923909,213,0.5,4046923907,212,14.9,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502581,12,1,1,0,22,9ldqu49smv1xg2va0n2cy28zl,1,83.7,84.5,2023-02-20T21:17:38.684Z,2023-02-23T04:31:27Z,4046923929,213,4.9,4046923927,212,8.0,4050307127,178,,4046923925,141,72.9,4046923921,56,Center,4046923923,140,85.0,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502583,13,1,1,0,23,9ldqu49smv1xg2va0n2cy28zl,0,85,72.9,2023-02-20T21:17:39.747Z,2023-02-23T04:31:33Z,4046923933,56,Center,4046923935,140,81.5,4050307141,178,,4046923937,141,72.0,4046923941,213,3.3,4046923939,212,3.7,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502585,9,49,1,0,23,3b4nxgvmwzstmoq6borytkwx1,1,12.7,33.1,2023-02-20T21:17:39.985Z,2023-02-23T04:31:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510729921,668,3,1,0,24,3b4nxgvmwzstmoq6borytkwx1,0,19.1,32,2023-02-20T21:17:40.432Z,2023-02-23T04:31:45Z,4050307213,178,,4048138893,464,,4048138889,56,Back,4048138895,467,fvuj5umkjxxb1btu6004xjh1,4048138891,285,,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502589,10,4,1,0,25,3b4nxgvmwzstmoq6borytkwx1,1,18.6,29.6,2023-02-20T21:17:41.151Z,2023-02-23T04:31:50Z,4046924023,152,,4046924019,13,,4046924025,265,,4046924021,56,Back,4046924029,233,14,4046924027,285,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502587,14,4,1,0,25,9ldqu49smv1xg2va0n2cy28zl,0,81.4,70.4,2023-02-20T21:17:41.152Z,2023-02-23T04:31:49Z,4046924035,233,10,4050307221,178,,4046924003,265,,4046923997,13,,4046924001,152,,4046924005,286,,4046923999,56,Center,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502697,11,1,1,0,44,3b4nxgvmwzstmoq6borytkwx1,1,22,27.4,2023-02-20T21:18:00.359Z,2023-02-23T04:31:54Z,4046924597,140,35.9,4046924603,213,1.2,4046924599,141,86.7,4046924601,212,42.9,4046924591,5,,4046924593,152,,4050307253,178,,4046924605,1,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,4046924595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502705,12,1,1,0,49,3b4nxgvmwzstmoq6borytkwx1,1,37.4,86.1,2023-02-20T21:18:05.526Z,2023-02-23T04:33:35Z,4046924659,212,22.1,4046924657,141,92.0,4050307925,178,,4046924661,213,0.2,4046924655,140,58.1,4046924653,56,Left,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511146189,1050,83,1,0,51,9ldqu49smv1xg2va0n2cy28zl,1,46.2,7.1,2023-02-20T21:18:07.414Z,2023-02-23T05:04:28Z,4050319419,399,104282,,,,,,,,,,,,,,,,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502721,13,1,1,0,51,3b4nxgvmwzstmoq6borytkwx1,0,55.1,92.1,2023-02-20T21:18:07.430Z,2023-02-23T04:33:39Z,4046924731,212,19.1,4050307947,178,,4046924733,213,3.5,4046924725,56,Back,4046924729,141,81.3,4046924727,140,38.3,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502737,15,49,1,0,52,9ldqu49smv1xg2va0n2cy28zl,1,82,23.3,2023-02-20T21:18:08.679Z,2023-02-23T04:33:45Z,,,,,,,,,,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502763,16,13,1,0,57,9ldqu49smv1xg2va0n2cy28zl,1,92.2,32.1,2023-02-20T21:18:13.535Z,2023-02-23T04:33:49Z,4046925237,73,,4046925241,103,5.6,4046925239,102,64.0,4046925243,215,,4046925249,231,46.4,4046925247,230,99.4,4046924909,63,,4046924907,22,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,4046924911,56,Center,4050307987,178,4046925245,458,4046924983,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502761,14,5,1,0,58,3b4nxgvmwzstmoq6borytkwx1,1,-1.2,41.2,2023-02-20T21:18:14.502Z,2023-02-23T04:33:53Z,4046924903,346,,4046924941,233,17,4046924901,56,Back,,,,,,,,,,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502769,17,5,1,0,58,9ldqu49smv1xg2va0n2cy28zl,0,101.2,58.8,2023-02-20T21:18:14.502Z,2023-02-23T04:33:53Z,4046924935,346,,4046924951,233,14,4046924933,56,Center,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502971,16,1,1,1,34,3b4nxgvmwzstmoq6borytkwx1,0,3.4,42.1,2023-02-20T21:18:50.511Z,2023-02-23T04:33:54Z,4046925927,124,,4046925929,56,Back,4046925937,213,5.8,4046925941,74,,4046925939,1,,4046925933,141,7.7,4046925935,212,53.3,4046925931,140,49.0,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,4046926079,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502977,18,1,1,1,37,9ldqu49smv1xg2va0n2cy28zl,0,53.9,94.5,2023-02-20T21:18:53.716Z,2023-02-23T04:33:59Z,4046925969,140,86.4,4046925967,56,Center,4046925977,1,,4050308047,388,,4046925965,3,,4046925971,141,74.8,4046925975,213,5.9,4046925973,212,36.7,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510502983,17,52,1,1,43,3b4nxgvmwzstmoq6borytkwx1,1,11.4,25.4,2023-02-20T21:18:59.626Z,2023-02-23T04:34:04Z,4050308085,178,,4048152979,376,,,,,,,,,,,,,,,,,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503087,18,1,1,1,54,3b4nxgvmwzstmoq6borytkwx1,0,12.2,41,2023-02-20T21:19:11.030Z,2023-02-23T04:34:07Z,4046926495,199,,4046926507,1,,4046926499,140,61.8,4046926503,212,52.2,4046926497,56,Center,4046926501,141,35.0,4046926505,213,6.2,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503093,19,44,1,1,57,9ldqu49smv1xg2va0n2cy28zl,1,37,68.1,2023-02-20T21:19:13.946Z,2023-02-23T07:17:09Z,4046926561,233,19,4046926531,56,Back,4046926533,285,,,,,,,,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503099,19,44,1,1,57,3b4nxgvmwzstmoq6borytkwx1,0,63,31.9,2023-02-20T21:19:13.947Z,2023-02-23T04:34:11Z,4046926555,286,,4046926587,233,19,4046926553,56,Center,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503101,20,1,1,1,57,9ldqu49smv1xg2va0n2cy28zl,0,35.8,70.8,2023-02-20T21:19:14.019Z,2023-02-23T07:17:09Z,4046926577,141,75.9,4046926579,212,9.1,4046926573,56,Back,4046926581,213,0.4,4050308169,388,,4046926575,140,43.8,4046926571,3,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503125,20,1,1,1,59,3b4nxgvmwzstmoq6borytkwx1,1,61.2,33.5,2023-02-20T21:19:15.235Z,2023-02-23T04:34:25Z,4046926703,212,17.1,4046926697,56,Back,4046926699,140,46.1,4046926701,141,24.2,4046926705,213,3.5,4050308211,178,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503131,21,1,1,2,0,3b4nxgvmwzstmoq6borytkwx1,0,46.2,24.2,2023-02-20T21:19:16.372Z,2023-02-23T04:34:29Z,4046926723,140,56.3,4046926721,56,Center,4046926725,141,31.1,4050308253,178,,4046979849,155,,4046926727,212,11.6,4046926729,213,0.4,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503121,21,1,1,2,1,9ldqu49smv1xg2va0n2cy28zl,1,42,75.6,2023-02-20T21:19:17.701Z,2023-02-23T04:34:36Z,4046926669,56,Back,4046926679,213,1.0,4046926677,212,8.0,4046926667,3,,4046926675,141,85.3,4050308289,178,,4046926671,140,46.3,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503129,22,49,1,2,2,9ldqu49smv1xg2va0n2cy28zl,1,46.5,85.7,2023-02-20T21:19:18.385Z,2023-02-23T04:34:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503139,23,1,1,2,3,9ldqu49smv1xg2va0n2cy28zl,1,46.3,84.8,2023-02-20T21:19:19.134Z,2023-02-23T04:34:44Z,4046926753,56,Center,4046926755,140,55.5,4050308339,178,,4046926761,213,5.7,4046926757,141,75.6,4046926759,212,11.5,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503145,24,1,1,2,4,9ldqu49smv1xg2va0n2cy28zl,1,54.2,75.9,2023-02-20T21:19:20.182Z,2023-02-23T04:34:49Z,4046926797,141,51.0,4046926801,213,4.3,4050308367,178,,4046926799,212,18.9,4046926795,140,46.3,4046926793,56,Back,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503199,25,1,1,2,6,9ldqu49smv1xg2va0n2cy28zl,1,45.1,50,2023-02-20T21:19:22.609Z,2023-02-23T04:34:52Z,4046927097,56,Back,4050308393,178,,4046927099,140,35.1,4046927103,212,14.3,4046927101,141,35.8,4046927105,213,3.9,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503207,26,1,1,2,13,9ldqu49smv1xg2va0n2cy28zl,1,34.5,24.9,2023-02-20T21:19:29.869Z,2023-02-23T04:34:55Z,4046927147,212,21.4,4050308421,178,,4046927141,140,26.7,4046927139,56,Back,4046927151,213,2.0,4046927143,141,54.0,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503245,27,1,1,2,15,9ldqu49smv1xg2va0n2cy28zl,1,26.8,53.7,2023-02-20T21:19:31.887Z,2023-02-23T04:34:59Z,4050308451,178,,4046927309,56,Back,4046927317,213,1.3,4046927313,141,84.2,4046927311,140,33.2,4046927315,212,21.8,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503267,28,1,1,2,19,9ldqu49smv1xg2va0n2cy28zl,1,32,83.6,2023-02-20T21:19:35.632Z,2023-02-23T04:35:03Z,4046927425,140,32.1,4046927433,1,,4046927421,196,,4046927419,155,,4046927423,56,Back,4046927431,213,4.7,4046927427,141,23.3,4046927429,212,41.0,yzee990gbkpl00qdgr6h3r2t,Chiquinho,4050308479,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503281,29,1,1,2,24,9ldqu49smv1xg2va0n2cy28zl,1,42.6,11.9,2023-02-20T21:19:40.725Z,2023-02-23T04:35:08Z,4046927489,213,5.8,4046927487,212,15.0,4050308511,178,,4046927481,56,Right,4046927485,141,2.3,4046927483,140,55.5,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503285,30,1,1,2,27,9ldqu49smv1xg2va0n2cy28zl,1,55.5,2.3,2023-02-20T21:19:43.758Z,2023-02-23T04:35:15Z,4046927515,140,41.6,4050308567,178,,4046927513,56,Back,4046927519,212,16.9,4046927521,213,2.6,4046927517,141,14.7,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503293,31,1,1,2,29,9ldqu49smv1xg2va0n2cy28zl,1,41.9,14.9,2023-02-20T21:19:45.861Z,2023-02-23T04:35:16Z,4046927567,140,35.3,4046927569,141,51.3,4046927565,56,Back,4046927571,212,25.7,4050308581,178,,4046927573,213,1.8,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510503301,32,1,1,2,31,9ldqu49smv1xg2va0n2cy28zl,1,35.3,51.5,2023-02-20T21:19:47.939Z,2023-02-23T04:35:18Z,4046927619,212,11.9,4046927617,141,67.9,4046927621,213,1.2,4050308593,178,,4046927615,140,39.3,4046927613,56,Back,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
