id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value
2527741015,234,1,1,22,3,9ldqu49smv1xg2va0n2cy28zl,0,71.4,35.5,2023-04-02T17:23:24.383Z,2023-04-02T17:23:25Z,4158944359,141,56.1,4158944355,56,Center,4158944363,213,1.1,4158944357,140,78.6,4158944361,212,15.9,4158944353,3,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741005,243,49,1,22,3,cgvbluoerzbzcr7aaxge3wkcv,1,19,35.8,2023-04-02T17:23:24.531Z,2023-04-02T17:23:24Z,,,,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741043,244,1,1,22,4,cgvbluoerzbzcr7aaxge3wkcv,0,20.8,38,2023-04-02T17:23:25.899Z,2023-04-02T17:23:27Z,4158944449,1,,4158944445,212,29.0,4158944447,213,0.9,4158944443,141,71.8,4158944437,157,,4158944441,140,37.6,4158944439,56,Back,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741081,235,1,1,22,6,9ldqu49smv1xg2va0n2cy28zl,1,67.1,28.3,2023-04-02T17:23:27.183Z,2023-04-02T17:23:29Z,4158944641,56,Center,4158944643,140,55.1,4158944647,212,13.5,4158944649,213,2.8,4158944645,141,35.6,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741115,236,1,1,22,7,9ldqu49smv1xg2va0n2cy28zl,1,55,36.5,2023-04-02T17:23:28.991Z,2023-04-02T17:23:30Z,4158944805,56,Center,4158944811,212,15.2,4158944813,213,1.7,4158944809,141,58.8,4158944807,140,53.5,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741145,237,1,1,22,9,9ldqu49smv1xg2va0n2cy28zl,1,53.5,59,2023-04-02T17:23:30.879Z,2023-04-02T17:23:33Z,4158944933,56,Back,4158944937,140,45.5,4158944941,212,14.2,4158944943,213,4.1,4158944939,141,42.2,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741211,238,1,1,22,12,9ldqu49smv1xg2va0n2cy28zl,1,45.5,42.2,2023-04-02T17:23:33.567Z,2023-04-02T17:23:38Z,4158945265,56,Back,4158945269,141,29.9,4158945271,212,8.7,4158945267,140,47.8,4158945273,213,5.0,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741259,239,1,1,22,17,9ldqu49smv1xg2va0n2cy28zl,1,54.7,29.9,2023-04-02T17:23:38.175Z,2023-04-02T17:23:44Z,4158945549,196,,4158945547,155,,4158945555,140,60.6,4158945559,141,92.9,4158945551,56,Left,4158945567,213,1.4,4158945563,212,43.3,4158945571,1,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741273,240,61,1,22,22,9ldqu49smv1xg2va0n2cy28zl,0,60.6,92.9,2023-04-02T17:23:43.935Z,2023-04-02T17:23:44Z,4158945599,56,Left,,,,,,,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741265,245,49,1,22,23,cgvbluoerzbzcr7aaxge3wkcv,1,34.1,7.3,2023-04-02T17:23:44.099Z,2023-04-02T17:23:44Z,,,,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741323,246,1,1,22,25,cgvbluoerzbzcr7aaxge3wkcv,1,36.1,8,2023-04-02T17:23:46.531Z,2023-04-02T17:23:48Z,4158945901,141,21.6,4158945903,212,11.2,4158945897,56,Back,4158945899,140,42.1,4158945905,213,1.0,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741351,247,1,1,22,27,cgvbluoerzbzcr7aaxge3wkcv,1,42.1,21.9,2023-04-02T17:23:48.219Z,2023-04-02T17:23:50Z,4158946059,212,5.5,4158946055,140,47.2,4158946053,56,Back,4158946061,213,6.1,4158946057,141,20.4,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741407,248,1,1,22,28,cgvbluoerzbzcr7aaxge3wkcv,1,46.4,21.9,2023-04-02T17:23:49.955Z,2023-04-02T17:23:54Z,4158946367,212,16.4,4158946363,140,45.7,4158946361,56,Back,4158946365,141,46.0,4158946369,213,1.6,,,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741495,241,27,1,22,33,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-04-02T17:23:54.200Z,2023-04-02T17:24:03Z,4158946933,233,249,4158946841,41,Injury,4158946843,53,37ao6cj3w5pd5v5ap79fqlxw5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741413,249,27,1,22,33,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-04-02T17:23:54.200Z,2023-04-02T17:24:03Z,4158946901,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741869,242,28,1,23,12,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-04-02T17:24:33.040Z,2023-04-02T17:24:35Z,4158948653,55,241,4158948855,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741899,251,28,1,23,12,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-04-02T17:24:33.040Z,2023-04-02T17:24:35Z,4158948797,55,249,4158948837,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741887,243,68,1,23,13,9ldqu49smv1xg2va0n2cy28zl,0,0,0,2023-04-02T17:24:34.418Z,2023-04-02T17:24:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741921,252,68,1,23,15,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-04-02T17:24:36.725Z,2023-04-02T17:24:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741951,253,1,1,23,16,cgvbluoerzbzcr7aaxge3wkcv,1,44,47.9,2023-04-02T17:24:37.436Z,2023-04-02T17:24:39Z,4158949065,140,26.1,4158949071,213,2.9,4158949069,212,19.2,4158949063,56,Back,4158949067,141,53.9,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741957,254,1,1,23,17,cgvbluoerzbzcr7aaxge3wkcv,1,27.5,55.4,2023-04-02T17:24:38.876Z,2023-04-02T17:24:40Z,4158949121,141,87.4,4158949125,213,1.4,4158949117,56,Back,4158949123,212,22.1,4158949119,140,31.3,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741989,255,1,1,23,18,cgvbluoerzbzcr7aaxge3wkcv,1,31.4,88.9,2023-04-02T17:24:39.916Z,2023-04-02T17:24:43Z,4158949281,140,41.5,4158949279,56,Back,4158949287,213,0.2,4158949283,141,91.8,4158949285,212,10.8,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741991,256,61,1,23,22,cgvbluoerzbzcr7aaxge3wkcv,0,37.2,91.7,2023-04-02T17:24:43.332Z,2023-04-02T17:24:43Z,4158949295,56,Back,,,,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742033,257,3,1,23,22,cgvbluoerzbzcr7aaxge3wkcv,0,40.6,89,2023-04-02T17:24:43.378Z,2023-04-02T17:25:03Z,4158950379,286,,4158950505,233,244,4158949497,56,Back,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742001,244,7,1,23,22,9ldqu49smv1xg2va0n2cy28zl,0,59.4,11,2023-04-02T17:24:43.379Z,2023-04-02T17:25:16Z,4158949329,56,Right,4158950495,233,257,4158949331,285,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742039,258,4,1,23,25,cgvbluoerzbzcr7aaxge3wkcv,1,37,91.4,2023-04-02T17:24:46.597Z,2023-04-02T17:24:48Z,4158949523,56,Back,4158949587,233,245,4158949527,265,,4158949529,286,,4158949525,152,,4158949521,13,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742045,245,4,1,23,25,9ldqu49smv1xg2va0n2cy28zl,0,63,8.6,2023-04-02T17:24:46.598Z,2023-04-02T17:25:00Z,4158949577,285,,4158949573,152,,4158949607,233,258,4158949575,265,,4158949569,13,,4158949571,56,Right,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742229,259,1,1,23,42,cgvbluoerzbzcr7aaxge3wkcv,1,38,92,2023-04-02T17:25:03.925Z,2023-04-02T17:25:43Z,4158950591,141,70.2,4158950583,5,,4158950593,212,17.7,4158950587,56,Back,4158950595,213,4.1,4158950585,152,,4158953195,189,,4158950589,140,28.8,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742239,260,1,1,23,43,cgvbluoerzbzcr7aaxge3wkcv,1,28.8,69.7,2023-04-02T17:25:04.533Z,2023-04-02T17:25:44Z,4158953305,189,,4158950673,56,Back,4158950677,141,42.4,4158950675,140,27.3,4158950679,212,18.6,4158950681,213,4.6,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742249,261,1,1,23,44,cgvbluoerzbzcr7aaxge3wkcv,1,27.3,42.4,2023-04-02T17:25:05.885Z,2023-04-02T17:25:07Z,4158950739,141,18.0,4158950743,213,4.8,4158950741,212,16.7,4158950735,56,Back,4158950737,140,28.9,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742259,262,1,1,23,45,cgvbluoerzbzcr7aaxge3wkcv,1,28.8,18,2023-04-02T17:25:06.853Z,2023-04-02T17:25:07Z,4158950809,140,32.6,4158950811,141,30.3,4158950807,56,Back,4158950813,212,9.3,4158950815,213,1.1,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742289,263,1,1,23,46,cgvbluoerzbzcr7aaxge3wkcv,1,32.9,31.3,2023-04-02T17:25:07.653Z,2023-04-02T17:25:10Z,4158950943,140,25.1,4158950947,212,18.7,4158950941,56,Back,4158950945,141,56.0,4158950949,213,2.0,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742349,264,1,1,23,49,cgvbluoerzbzcr7aaxge3wkcv,1,26.2,59.9,2023-04-02T17:25:10.364Z,2023-04-02T17:25:17Z,4158951301,212,22.2,4158951303,213,1.2,4158951297,140,34.3,4158951299,141,90.0,4158951295,56,Back,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742359,265,1,1,23,55,cgvbluoerzbzcr7aaxge3wkcv,0,44.8,69.3,2023-04-02T17:25:16.781Z,2023-04-02T17:25:17Z,4158951357,140,58.3,4158951361,212,15.7,4158951363,213,5.8,4158951355,56,Center,4158951359,141,59.4,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742379,246,8,1,23,58,9ldqu49smv1xg2va0n2cy28zl,1,35.9,31.1,2023-04-02T17:25:19.187Z,2023-04-02T17:25:19Z,4158951473,56,Back,,,,,,,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742407,247,4,1,23,59,9ldqu49smv1xg2va0n2cy28zl,1,43.1,34.8,2023-04-02T17:25:20.819Z,2023-04-02T17:25:22Z,4158951649,265,,4158951645,152,,4158951723,233,266,4158951653,286,,4158951643,56,Back,4158951641,13,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742417,266,4,1,23,59,cgvbluoerzbzcr7aaxge3wkcv,0,56.9,65.2,2023-04-02T17:25:20.820Z,2023-04-02T17:25:22Z,4158951691,285,,4158951741,233,247,4158951683,13,,4158951687,152,,4158951689,265,,4158951685,56,Center,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742689,248,1,1,24,18,9ldqu49smv1xg2va0n2cy28zl,1,43.4,36.4,2023-04-02T17:25:39.827Z,2023-04-02T17:25:53Z,4158952995,141,41.3,4158952989,152,,4158952999,213,0.3,4158952993,140,53.7,4158952997,212,11.3,4158952987,5,,4158953869,189,,4158952991,56,Center,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742707,249,1,1,24,19,9ldqu49smv1xg2va0n2cy28zl,1,53.7,41.3,2023-04-02T17:25:40.628Z,2023-04-02T17:25:41Z,4158953059,141,37.7,4158953055,56,Back,4158953063,213,3.3,4158953061,212,12.5,4158953057,140,42.0,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742745,250,1,1,24,20,9ldqu49smv1xg2va0n2cy28zl,1,42,37.7,2023-04-02T17:25:41.412Z,2023-04-02T17:25:44Z,4158953245,212,19.1,4158953241,140,42.6,4158953239,56,Back,4158953247,213,1.5,4158953243,141,65.7,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742771,251,1,1,24,22,9ldqu49smv1xg2va0n2cy28zl,1,45.1,65.1,2023-04-02T17:25:43.924Z,2023-04-02T17:25:46Z,4158953391,140,41.2,4158953389,56,Back,4158953395,212,9.9,4158953393,141,51.8,4158953397,213,4.3,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742819,252,1,1,24,25,9ldqu49smv1xg2va0n2cy28zl,1,41.3,51.3,2023-04-02T17:25:46.180Z,2023-04-02T17:25:49Z,4158953659,141,31.3,4158953655,56,Back,4158953663,213,4.3,4158953657,140,35.8,4158953661,212,14.8,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742855,253,1,1,24,28,9ldqu49smv1xg2va0n2cy28zl,1,35.8,31.9,2023-04-02T17:25:49.347Z,2023-04-02T17:25:53Z,4158953855,212,25.4,4158953857,213,2.6,4158953853,141,49.7,4158953851,140,14.5,4158953849,56,Back,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742961,254,1,1,24,33,9ldqu49smv1xg2va0n2cy28zl,0,19,54.8,2023-04-02T17:25:54.564Z,2023-04-02T17:26:01Z,4158954373,213,6.2,4158954361,155,,4158954375,1,,4158954369,141,42.4,4158954371,212,70.4,4158954365,56,Center,4158954367,140,85.6,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527742967,267,52,1,24,39,cgvbluoerzbzcr7aaxge3wkcv,1,14.9,54.3,2023-04-02T17:26:00.287Z,2023-04-02T17:26:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743027,268,1,1,24,42,cgvbluoerzbzcr7aaxge3wkcv,1,14.4,46.4,2023-04-02T17:26:03.582Z,2023-04-02T17:26:05Z,4158954691,212,23.3,4158954683,123,,4158954693,213,1.4,4158954687,140,18.0,4158954685,56,Back,4158954709,287,,4158954689,141,80.2,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743091,269,1,1,24,46,cgvbluoerzbzcr7aaxge3wkcv,1,23.2,88.9,2023-04-02T17:26:07.038Z,2023-04-02T17:26:09Z,4158954941,56,Back,4158954949,141,63.6,4158954957,213,5.0,4158954945,140,28.4,4158954953,212,18.0,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743179,270,1,1,24,48,cgvbluoerzbzcr7aaxge3wkcv,1,26.8,62.4,2023-04-02T17:26:09.382Z,2023-04-02T17:26:16Z,4158955407,56,Back,4158955411,141,42.7,4158955409,140,35.7,4158955413,212,16.3,4158955417,213,5.3,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743207,271,1,1,24,55,cgvbluoerzbzcr7aaxge3wkcv,1,67.1,28.6,2023-04-02T17:26:16.606Z,2023-04-02T17:26:19Z,4158955569,212,14.9,4158955571,213,5.1,4158955565,140,72.9,4158955567,141,8.6,4158955563,56,Right,,,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743215,272,1,1,24,58,cgvbluoerzbzcr7aaxge3wkcv,0,72.9,8.6,2023-04-02T17:26:19.479Z,2023-04-02T17:26:20Z,4158955619,2,,4158955633,1,,4158955627,141,47.0,4158955623,56,Center,4158955629,212,33.7,4158955625,140,93.2,4158955631,213,0.9,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743227,255,12,1,24,59,9ldqu49smv1xg2va0n2cy28zl,1,7.9,53.1,2023-04-02T17:26:20.213Z,2023-04-02T17:26:22Z,4158955687,141,100.0,4158955683,56,Back,4158955685,140,17.5,4158955689,212,34.6,4158955727,167,,4158955691,213,1.3,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743233,256,5,1,25,0,9ldqu49smv1xg2va0n2cy28zl,0,18,101.7,2023-04-02T17:26:21.876Z,2023-04-02T17:26:25Z,4158955721,347,,4158955719,56,Back,4158955949,233,273,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743265,273,5,1,25,0,cgvbluoerzbzcr7aaxge3wkcv,1,82,-1.7,2023-04-02T17:26:21.876Z,2023-04-02T17:56:31Z,4158955899,233,256,4158955859,347,,4158955857,56,Right,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743577,274,1,1,25,26,cgvbluoerzbzcr7aaxge3wkcv,0,87.5,0,2023-04-02T17:26:47.543Z,2023-04-02T17:26:53Z,4158957335,107,,4158957341,141,28.8,4158957343,212,20.8,4158957339,140,90.6,4158957337,56,Center,4158957345,213,1.4,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743575,257,44,1,25,29,9ldqu49smv1xg2va0n2cy28zl,1,8.7,65.8,2023-04-02T17:26:50.799Z,2023-04-02T17:26:53Z,4158957331,285,,4158957523,233,275,4158957329,56,Back,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743585,275,44,1,25,29,cgvbluoerzbzcr7aaxge3wkcv,0,91.3,34.2,2023-04-02T17:26:50.800Z,2023-04-02T17:26:53Z,4158957393,56,Center,4158957545,233,257,4158957395,286,,,,,,,,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743595,258,12,1,25,30,9ldqu49smv1xg2va0n2cy28zl,1,8.2,60.9,2023-04-02T17:26:51.238Z,2023-04-02T17:26:52Z,4158957439,140,30.8,4158957443,212,24.6,4158957441,141,70.7,4158957445,213,0.3,4158957437,56,Back,4158957497,15,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743669,276,1,1,25,32,cgvbluoerzbzcr7aaxge3wkcv,1,72.8,19.4,2023-04-02T17:26:53.543Z,2023-04-02T17:26:58Z,4158957841,213,5.3,4158957835,140,79.6,4158957839,212,13.5,4158957833,56,Right,4158957837,141,2.5,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743737,277,1,1,25,37,cgvbluoerzbzcr7aaxge3wkcv,1,92.5,3.4,2023-04-02T17:26:58.264Z,2023-04-02T17:27:03Z,4158958181,155,,4158958191,213,1.7,4158958179,2,,4158958187,141,55.8,4158958193,1,,4158958183,56,Center,4158958189,212,35.7,4158958185,140,89.8,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743741,278,61,1,25,41,cgvbluoerzbzcr7aaxge3wkcv,0,88.3,56.1,2023-04-02T17:27:02.967Z,2023-04-02T17:27:03Z,4158958211,56,Center,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743901,259,12,1,25,42,9ldqu49smv1xg2va0n2cy28zl,1,12.7,31.6,2023-04-02T17:27:03.622Z,2023-04-02T17:27:14Z,4158959045,213,0.5,4158959037,56,Back,4158959039,140,45.8,4158959043,212,38.8,4158959041,141,56.9,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743843,279,1,1,25,47,cgvbluoerzbzcr7aaxge3wkcv,1,54.2,34.3,2023-04-02T17:27:08.065Z,2023-04-02T17:27:10Z,4158958721,140,69.1,4158958725,212,25.9,4158958717,155,,4158958719,56,Right,4158958727,213,5.4,4158958723,141,4.0,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743883,280,1,1,25,49,cgvbluoerzbzcr7aaxge3wkcv,1,69.2,4,2023-04-02T17:27:10.512Z,2023-04-02T17:27:13Z,4158958963,213,1.4,4158958957,141,12.6,4158958953,56,Right,4158958959,212,5.9,4158958955,140,70.1,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743887,281,3,1,25,51,cgvbluoerzbzcr7aaxge3wkcv,0,68.8,23.1,2023-04-02T17:27:12.856Z,2023-04-02T17:27:15Z,4158958973,286,,4158959115,233,260,4158958971,56,Center,,,,,,,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743907,260,7,1,25,51,9ldqu49smv1xg2va0n2cy28zl,1,31.2,76.9,2023-04-02T17:27:12.857Z,2023-04-02T17:27:32Z,4158959071,285,,4158959069,56,Back,4158959093,233,281,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743913,261,49,1,25,53,9ldqu49smv1xg2va0n2cy28zl,1,33,64.8,2023-04-02T17:27:14.599Z,2023-04-02T17:27:28Z,,,,,,,,,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743965,262,1,1,25,53,9ldqu49smv1xg2va0n2cy28zl,1,33.1,64.8,2023-04-02T17:27:14.855Z,2023-04-02T17:27:30Z,4158959367,56,Back,4158959369,140,44.5,4158959371,141,51.8,4158959375,213,5.6,4158959373,212,14.9,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743973,263,1,1,25,59,9ldqu49smv1xg2va0n2cy28zl,0,71.9,45.2,2023-04-02T17:27:20.487Z,2023-04-02T17:27:21Z,4158959415,141,36.8,4158959419,213,5.6,4158959417,212,9.4,4158959413,140,79.0,4158959411,56,Center,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527743993,282,8,1,26,1,cgvbluoerzbzcr7aaxge3wkcv,1,20.1,68.7,2023-04-02T17:27:22.480Z,2023-04-02T17:27:22Z,4158959501,56,Back,,,,,,,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527744029,283,49,1,26,3,cgvbluoerzbzcr7aaxge3wkcv,1,17.4,79.4,2023-04-02T17:27:24.729Z,2023-04-02T17:27:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
