id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,keyPass,qualifier/16/value,qualifier/15/value,qualifier/14/value,assist
2485447267,1,34,16,0,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-11-13T16:56:32.253Z,2022-11-13T18:00:53Z,3914892473,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3914892471,194,1ldbn0jnfzcvj7edwlq1z4q8l,3914892461,30,"30bhky4x90yqfyzhsawfz6pcl, 4aubucuhe6ic3osisrw73xe51, asoisrxtnm0zynx35ueum4v6d, c01muomxuk015zrf9n21ztq7d, 8jncnpkifnmg84s5qysuk4y96, 1ldbn0jnfzcvj7edwlq1z4q8l, rzxtat0t3okt8tikf5mvdxm2, 8bn4i1qj747gh0hz6vbn0u25m, 1zf9egrh7cjofd7td62oc5tk9, 1f57m5jalwzn2xwr3xqtjiy8l, ebaganzllbxfacvobgmsu1045, cpcsusprqvec5l4mvwl6td23t, 6nrvjozwk5or2v7dxkqbf9j9x, 2983qoliizrxvsi9sb9c5wwoa, 94sjuyq5uwlug5td0zrrrnyms, ljr2286geelctnfxzkxukmi1, 8qxoj7nyhu2prjl3bjfqi2ui1, es6pjawg9rq2io8hjxf0rqaxh, 10jwipbmvqza53ja0lwof9be1, 1lisq580zw4yfk6id6f1dwr56",3914892465,59,"1, 15, 19, 21, 4, 26, 10, 57, 9, 7, 77, 5, 8, 12, 16, 18, 20, 30, 55, 78",3914892463,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3915147929,197,10660,3914892467,130,4,3914892469,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448275,1,34,16,0,0,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2022-11-13T16:58:27.514Z,2022-11-13T16:58:27Z,3914898177,59,"99, 6, 3, 13, 66, 30, 7, 61, 88, 27, 20, 2, 4, 17, 22, 23, 25, 33, 38, 77",3914898179,130,8,3914898181,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3914898183,194,x32fbvwwxkda9ruezw67b3dh,3914898185,197,368,3914898187,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3914898175,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3914898173,30,"7jtc6yk5xu4cm1an97wrgozbp, 9j0v9bomstpbku7nnmqp8n7c9, 12f4mz064elnxecq2srl7r6j9, 1zxwich342p8fholev7ddkwh6, 2p86mzr8qnu9iy01fusvovf56, x32fbvwwxkda9ruezw67b3dh, 7pi4j76iy3cfh0bfkxf9x8ell, 5t952swvuoed4pdwgbi4yjhex, 9v4l7ic3ve6d22c0gs9p1oe3u, 37ao6cj3w5pd5v5ap79fqlxw5, fvuj5umkjxxb1btu6004xjh1, 7qwzed85qna21zisvvatrjlxx, er2t5qzxjzjgiz64l5qqk3mjt, e81dfbtza1g8v3lozf39x3f85, yzee990gbkpl00qdgr6h3r2t, 18mddnpa54ygoaefaj0c5obf9, a5kkysp7c5f577ji17q5v2k0l, bxcpii8qeyw2duignml45sc15, 5i6p36ywmaoj1i26fl54th5d6, b2f67gkfb59hda2vka59e7qol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485495609,2,32,1,0,0,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2022-11-13T18:00:27.521Z,2022-11-16T01:13:36Z,3915156259,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485495603,2,32,1,0,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-11-13T18:00:27.521Z,2022-11-13T18:00:27Z,3915156243,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485495667,3,1,1,0,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,50.1,50,2022-11-13T18:00:27.566Z,2022-11-16T04:52:56Z,3915156605,56,Back,3915156607,140,37.8,3915156609,141,57.6,3915156611,212,13.9,3915156615,279,S,3917966713,178,,3915156613,213,2.8,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485495671,4,1,1,0,4,bwt8yfk8rkcwiwyr0mopd7wqd,0,47.7,58.8,2022-11-13T18:00:32.032Z,2022-11-16T04:53:02Z,3915156649,213,0.3,3915156641,56,Center,3915156647,212,24.5,3917966767,178,,3915156645,141,68.4,3915156643,140,70.2,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485495663,3,49,1,0,7,9ldqu49smv1xg2va0n2cy28zl,1,23.5,30.1,2022-11-13T18:00:34.608Z,2022-11-16T04:53:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485495695,4,1,1,0,7,9ldqu49smv1xg2va0n2cy28zl,1,23.5,30.1,2022-11-13T18:00:34.885Z,2022-11-16T04:53:19Z,3915156769,213,2.6,3915156767,212,18.1,3917966851,178,,3915156761,56,Back,3915156763,140,8.5,3915156765,141,43.3,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485495705,5,1,1,0,12,9ldqu49smv1xg2va0n2cy28zl,1,8.5,46.9,2022-11-13T18:00:40.159Z,2022-11-16T04:53:25Z,3917966891,178,,3915156817,56,Back,3915156819,140,8.9,3915156821,141,28.0,3915156823,212,12.9,3915156825,213,4.7,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485495745,6,1,1,0,14,9ldqu49smv1xg2va0n2cy28zl,1,8.3,32,2022-11-13T18:00:42.175Z,2022-11-16T04:53:33Z,3915157057,140,5.9,3915157059,141,78.8,3915157061,212,31.9,3915157063,213,1.6,3917966963,178,,3915157055,56,Back,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
