id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/15/value
2479575369,9,1,1,0,13,3b4nxgvmwzstmoq6borytkwx1,1,21.7,67.9,2022-10-30T15:32:12.310Z,2022-11-02T05:16:09Z,3884210809,141,37.9,3884210811,212,20.4,3884210805,140,22.7,3884210803,56,Back,3888854397,178,,3884210813,213,4.8,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575407,10,1,1,0,16,3b4nxgvmwzstmoq6borytkwx1,1,22.7,37.9,2022-10-30T15:32:15.548Z,2022-11-02T05:16:15Z,3884211025,140,28.5,3884211023,56,Back,3884211027,141,15.0,3888854483,178,,3884211031,213,5.1,3884211029,212,16.7,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575511,11,1,1,0,18,3b4nxgvmwzstmoq6borytkwx1,1,28.5,15,2022-10-30T15:32:17.954Z,2022-11-02T05:16:22Z,3884211591,141,27.6,3888854533,178,,3884211589,140,23.7,3884211587,56,Back,3884211595,213,2.1,3884211593,212,9.9,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575537,12,1,1,0,23,3b4nxgvmwzstmoq6borytkwx1,1,23.7,27.6,2022-10-30T15:32:22.392Z,2022-11-02T05:16:27Z,3888854581,178,,3884211749,212,10.2,3884211751,213,0.5,3884211747,141,35.1,3884211743,56,Back,3884211745,140,32.1,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575577,13,1,1,0,24,3b4nxgvmwzstmoq6borytkwx1,1,32.1,35.1,2022-10-30T15:32:23.393Z,2022-11-02T05:16:36Z,3888854693,178,,3884211959,212,19.2,3888452309,156,,3884211957,141,39.2,3884211961,213,3.0,3884211955,140,14.0,3884211953,56,Back,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575647,14,1,1,0,25,3b4nxgvmwzstmoq6borytkwx1,1,14,39.2,2022-10-30T15:32:24.808Z,2022-11-02T05:16:41Z,3884212291,155,,3888854737,178,,3884212299,212,28.1,3884212301,213,6.0,3884212297,141,26.8,3884212295,140,39.5,3884212293,56,Back,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575655,15,61,1,0,27,3b4nxgvmwzstmoq6borytkwx1,1,39.5,26.8,2022-10-30T15:32:26.431Z,2022-11-02T05:16:51Z,3888854835,178,,3884212345,56,Back,,,,,,,,,,,,,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575681,16,50,1,0,29,3b4nxgvmwzstmoq6borytkwx1,1,49,17.6,2022-10-30T15:32:29.074Z,2022-11-02T05:17:06Z,3884212733,233,3,3884212533,56,Back,3884212535,286,,,,,,,,,,,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575701,3,7,1,0,30,7fn0aazbc8nx0u040aulozds1,1,51,82.4,2022-10-30T15:32:29.512Z,2022-11-02T05:17:12Z,3888855201,178,,3884212707,233,16,3884212623,56,Left,3884212625,285,,3888063343,383,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575703,4,49,1,0,30,7fn0aazbc8nx0u040aulozds1,1,45.8,77.9,2022-10-30T15:32:30.088Z,2022-11-02T05:17:16Z,,,,,,,,,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575753,5,1,1,0,31,7fn0aazbc8nx0u040aulozds1,1,45.9,77.8,2022-10-30T15:32:31.179Z,2022-11-02T05:17:34Z,3884212911,141,88.0,3884212909,140,57.1,3888855409,178,,3884212907,56,Left,3884212915,213,0.5,3884212913,212,13.7,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575757,6,50,1,0,33,7fn0aazbc8nx0u040aulozds1,1,61.9,86.8,2022-10-30T15:32:32.509Z,2022-11-02T05:22:45Z,3884212923,56,Left,3884215663,286,,3884215721,233,17,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575795,17,7,1,0,34,3b4nxgvmwzstmoq6borytkwx1,1,38.1,13.2,2022-10-30T15:32:33.528Z,2022-11-02T05:23:00Z,3884213093,285,,3884213087,56,Back,3888063481,383,,3888858455,178,,3884215705,233,6,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575771,7,43,1,0,35,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-10-30T15:32:34.416Z,2022-10-30T15:32:37Z,3884213153,144,45,3884212967,56,Left,3884212969,285,0,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575799,18,49,1,0,36,3b4nxgvmwzstmoq6borytkwx1,1,23,20.1,2022-10-30T15:32:35.770Z,2022-11-02T05:23:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575843,19,1,1,0,36,3b4nxgvmwzstmoq6borytkwx1,1,23,20.1,2022-10-30T15:32:35.863Z,2022-11-02T05:23:15Z,3884213341,140,24.4,3884213339,56,Back,3888858615,178,,3884213347,213,4.9,3884213345,212,8.0,3884213343,141,8.5,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575853,20,1,1,0,38,3b4nxgvmwzstmoq6borytkwx1,0,23.8,8.3,2022-10-30T15:32:38.021Z,2022-11-02T05:23:22Z,3884213379,212,1.1,3884213603,233,8,3884213607,286,,3884213383,213,6.0,3888858687,178,,3884213373,56,Back,3884213375,140,24.8,3884213601,236,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,3884213377,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575873,8,74,1,0,38,7fn0aazbc8nx0u040aulozds1,1,71.7,96.2,2022-10-30T15:32:38.059Z,2022-11-02T05:23:46Z,3884213497,285,,3884213625,233,20,3888858901,178,,3884213495,56,Left,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575941,9,5,1,0,41,7fn0aazbc8nx0u040aulozds1,0,80.2,102,2022-10-30T15:32:40.778Z,2022-11-02T05:23:56Z,3884215813,233,21,3884213895,56,Left,3884213897,347,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575909,21,5,1,0,41,3b4nxgvmwzstmoq6borytkwx1,1,19.8,-2,2022-10-30T15:32:40.778Z,2022-11-02T05:23:56Z,3884213725,56,Back,3884215791,233,9,3884213727,347,,,,,,,,,,,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576235,22,1,1,0,57,3b4nxgvmwzstmoq6borytkwx1,1,15.8,0,2022-10-30T15:32:56.735Z,2022-11-02T05:24:02Z,3884215509,56,Back,3884215525,213,2.3,3884215517,141,9.5,3884215521,212,10.1,3884215505,107,,3884215513,140,9.6,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576251,23,1,1,0,59,3b4nxgvmwzstmoq6borytkwx1,1,8.4,11,2022-10-30T15:32:58.565Z,2022-11-02T05:24:10Z,3884215585,213,5.3,3884215583,212,3.4,3884215579,140,10.1,3888859175,178,,3884215577,56,Back,3884215581,141,6.7,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576291,24,1,1,1,0,3b4nxgvmwzstmoq6borytkwx1,1,10.1,6.7,2022-10-30T15:32:59.491Z,2022-11-02T05:24:19Z,3888859283,178,,3884215841,56,Back,3884215849,213,2.5,3884215847,212,5.5,3884215843,140,6.0,3884215845,141,11.7,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576435,25,1,1,1,2,3b4nxgvmwzstmoq6borytkwx1,1,7.6,12.8,2022-10-30T15:33:01.700Z,2022-11-02T05:24:23Z,3884216723,213,1.2,3884216719,141,88.3,3884216711,155,,3884216715,56,Back,3884216725,1,,3888859345,178,,3884216713,196,,3884216721,212,55.4,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,3884216717,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576467,26,1,1,1,10,3b4nxgvmwzstmoq6borytkwx1,1,35.9,93.5,2022-10-30T15:33:09.584Z,2022-11-02T05:24:30Z,3884216895,141,82.6,3884216893,140,27.7,3884216897,212,11.4,3888859423,178,,3884216899,213,3.9,3884216891,56,Back,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576521,27,1,1,1,12,3b4nxgvmwzstmoq6borytkwx1,1,27.7,82.6,2022-10-30T15:33:11.947Z,2022-11-02T05:24:36Z,3884217207,213,4.3,3884217203,141,69.0,3884217205,212,10.1,3884217199,56,Back,3888859487,178,,3884217201,140,23.8,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576615,28,1,1,1,16,3b4nxgvmwzstmoq6borytkwx1,1,24.8,62.1,2022-10-30T15:33:15.425Z,2022-11-02T05:24:41Z,3884217733,213,4.7,3884217729,212,15.0,3884217721,56,Back,3884217725,140,24.2,3888859545,178,,3884217727,141,40.1,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576719,29,1,1,1,19,3b4nxgvmwzstmoq6borytkwx1,1,26.2,34.5,2022-10-30T15:33:19.074Z,2022-11-02T05:24:46Z,3884218179,141,47.3,3884218183,213,1.0,3884218175,56,Back,3884218181,212,10.2,3884218177,140,31.3,3888859601,178,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576849,30,1,1,1,23,3b4nxgvmwzstmoq6borytkwx1,1,34.1,51.3,2022-10-30T15:33:22.790Z,2022-11-02T05:24:51Z,3884218841,213,0.9,3884218839,212,33.5,3884218833,56,Left,3884218835,140,53.9,3888859679,178,,3884218837,141,90.0,3884218843,1,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576855,31,1,1,1,28,3b4nxgvmwzstmoq6borytkwx1,0,59.9,86.8,2022-10-30T15:33:27.639Z,2022-11-02T05:25:03Z,3884218889,213,5.8,3888859835,178,,3884218881,56,Left,3884218885,141,83.8,3884218883,140,64.0,3884218887,212,4.8,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576909,10,8,1,1,28,7fn0aazbc8nx0u040aulozds1,1,37.5,13.2,2022-10-30T15:33:27.984Z,2022-11-02T05:25:07Z,3888064089,384,,3884219153,56,Back,3888859881,178,,,,,,,,,,,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576945,32,1,1,1,31,3b4nxgvmwzstmoq6borytkwx1,1,67,87.8,2022-10-30T15:33:30.835Z,2022-11-02T05:25:17Z,3884219331,212,4.7,3884219327,140,64.8,3884219325,56,Left,3888860045,178,,3884219329,141,93.8,3884219333,213,2.1,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480470627,906,83,1,1,32,7fn0aazbc8nx0u040aulozds1,1,36.4,5.3,2022-10-30T15:33:31.757Z,2022-11-02T06:25:55Z,3888902031,399,500229,,,,,,,,,,,,,,,,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577017,33,1,1,1,33,3b4nxgvmwzstmoq6borytkwx1,1,63.3,94.5,2022-10-30T15:33:32.532Z,2022-11-02T05:25:26Z,3884219729,212,23.0,3888860145,178,,3884219725,140,42.1,3884219723,56,Back,3884219731,213,3.4,3884219727,141,85.9,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577057,34,1,1,1,35,3b4nxgvmwzstmoq6borytkwx1,1,39.8,84.5,2022-10-30T15:33:35.265Z,2022-11-02T05:25:44Z,3884219943,56,Left,3884219945,140,54.7,3884219949,212,15.6,3888860349,178,,3884219947,141,84.7,3884219953,213,0.0,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577111,35,1,1,1,37,3b4nxgvmwzstmoq6borytkwx1,1,54.7,84.7,2022-10-30T15:33:36.810Z,2022-11-02T05:25:50Z,3884220235,141,64.2,3884220233,140,42.5,3884220239,213,4.0,3888860437,178,,3884220231,56,Back,3884220237,212,18.9,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577259,36,1,1,1,40,3b4nxgvmwzstmoq6borytkwx1,1,44.8,56,2022-10-30T15:33:39.617Z,2022-11-02T05:25:57Z,3884220995,141,9.1,3884220993,140,74.4,3884220997,212,44.5,3884220999,213,5.5,3888860541,178,,3884220989,155,,3884221003,1,,3884220991,56,Right,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577315,37,1,1,1,46,3b4nxgvmwzstmoq6borytkwx1,0,88.2,8.5,2022-10-30T15:33:45.931Z,2022-11-02T05:26:03Z,3884221231,141,48.8,3884221227,56,Center,3884221223,2,,3888063661,20,,3884221235,213,1.3,3888063659,224,,3884221225,155,,3888860615,178,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,3884221229,140,95.9,3884221233,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577337,11,52,1,1,47,7fn0aazbc8nx0u040aulozds1,1,1.4,46,2022-10-30T15:33:47.160Z,2022-11-02T05:26:12Z,3888860729,178,,3888063811,377,,,,,,,,,,,,,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577695,12,1,1,2,1,7fn0aazbc8nx0u040aulozds1,1,6.3,49.9,2022-10-30T15:34:01.233Z,2022-11-02T05:26:42Z,3884223273,123,,3884223281,212,18.2,3884223275,56,Back,3884223277,140,10.9,3884234125,189,,3884223279,141,24.1,3884223283,213,5.0,3888861113,178,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577727,13,1,1,2,5,7fn0aazbc8nx0u040aulozds1,1,10.9,26.2,2022-10-30T15:34:04.377Z,2022-11-02T05:26:54Z,3884223459,213,1.9,3884223453,140,5.7,3884223455,141,49.3,3884223451,56,Back,3884223457,212,16.6,3888861257,178,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577807,14,1,1,2,7,7fn0aazbc8nx0u040aulozds1,1,6.2,50,2022-10-30T15:34:06.835Z,2022-11-02T05:26:59Z,3884223893,56,Back,3884223895,140,8.2,3888861315,178,,3884223897,141,76.9,3884223899,212,18.4,3884223901,213,1.5,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577931,15,1,1,2,10,7fn0aazbc8nx0u040aulozds1,1,9,74.2,2022-10-30T15:34:09.736Z,2022-11-02T05:27:04Z,3884224587,141,27.4,3888861373,178,,3884224585,140,14.1,3884224583,56,Back,3884224593,1,,3884224591,213,4.9,3884224589,212,32.3,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479578071,16,1,1,2,16,7fn0aazbc8nx0u040aulozds1,1,23.2,27.6,2022-10-30T15:34:15.843Z,2022-11-02T05:27:11Z,3888861467,178,,3884225349,213,1.7,3884225341,140,20.1,3884225339,56,Back,3884225345,141,71.7,3884225347,212,30.2,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479578113,17,1,1,2,21,7fn0aazbc8nx0u040aulozds1,1,20.1,72.1,2022-10-30T15:34:20.544Z,2022-11-02T05:27:15Z,3888861529,178,,3884225515,140,29.6,3884225513,56,Back,3884225517,141,85.7,3884225521,213,0.7,3884225519,212,13.6,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
