id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,assist,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2537122831,9,1,1,0,16,7kfx3xpj2c2wxinsyi16i9gaz,1,4.8,50.9,2023-04-22T14:33:14.558Z,2023-04-25T10:37:36Z,4208801879,141,20.0,4208801881,212,23.1,4219141335,178,,4208801883,213,5.1,4208801875,56,Back,4208801877,140,13.9,,,,,,,4nl5hapemrmmuh1r8afne8b85,Marcelo Carné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123141,10,1,1,0,19,7kfx3xpj2c2wxinsyi16i9gaz,1,12.7,20.1,2023-04-22T14:33:17.622Z,2023-04-25T10:37:40Z,4208803541,141,6.4,4208803535,155,,4208803545,213,6.1,4219141411,178,,4208803539,140,72.7,4208803543,212,63.7,4208803547,1,,4208803537,56,Right,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123159,11,61,1,0,24,7kfx3xpj2c2wxinsyi16i9gaz,0,77.2,5.8,2023-04-22T14:33:22.256Z,2023-04-25T10:37:57Z,4219142123,178,,4208803635,56,Right,,,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123589,3,61,1,0,26,5c0sf1eaipcxvdw9o22of2jdp,0,18.5,98.1,2023-04-22T14:33:24.317Z,2023-04-25T10:38:11Z,4219142657,178,,4208805909,56,Back,,,,,,,,,,,,,,,,,,,17e9rercxaanx9ltwmoph9n56,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123627,4,5,1,0,26,5c0sf1eaipcxvdw9o22of2jdp,0,16.7,101.5,2023-04-22T14:33:24.660Z,2023-04-25T10:38:24Z,4208806091,347,,4208806087,56,Back,4208809055,233,12,,,,,,,,,,,,,,,,17e9rercxaanx9ltwmoph9n56,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123383,12,5,1,0,26,7kfx3xpj2c2wxinsyi16i9gaz,1,83.3,-1.5,2023-04-22T14:33:24.660Z,2023-04-25T10:38:24Z,4208804791,56,Right,4208804797,347,,4208808985,233,4,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123757,13,1,1,0,41,7kfx3xpj2c2wxinsyi16i9gaz,1,83.2,0,2023-04-22T14:33:39.108Z,2023-04-25T10:38:29Z,4208806737,140,96.8,4208806743,213,0.7,4208806733,107,,4208806741,212,19.0,4208806739,141,16.5,4208806735,56,Right,,,,,,,6i4i4rqqcvxa7rsysriqxlxat,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123825,14,1,1,0,44,7kfx3xpj2c2wxinsyi16i9gaz,0,98.2,15.5,2023-04-22T14:33:41.760Z,2023-04-25T10:38:41Z,4219143725,178,,4208807075,2,,4208807093,141,28.6,4216506775,224,,4216506779,20,,4208807097,212,9.3,4208807085,56,Center,4208807089,140,100.0,90moydtk6dv07bfaqki5s6ymt,B. Riascos,4208807101,213,1.3,4208807081,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123813,5,5,1,0,46,5c0sf1eaipcxvdw9o22of2jdp,1,-1,74.4,2023-04-22T14:33:43.825Z,2023-04-25T10:38:43Z,4208807043,56,Back,4208807269,233,15,4208807045,346,,,,,,,,,,,,,,,,,17e9rercxaanx9ltwmoph9n56,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123833,15,5,1,0,46,7kfx3xpj2c2wxinsyi16i9gaz,0,101,25.6,2023-04-22T14:33:43.825Z,2023-04-25T10:38:43Z,4208807391,233,5,4208807169,56,Center,4208807171,346,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124207,6,1,1,0,54,5c0sf1eaipcxvdw9o22of2jdp,1,4.5,46.3,2023-04-22T14:33:52.069Z,2023-04-25T10:38:46Z,4208809303,212,13.7,4208809297,56,Back,4208809299,140,10.3,4216506879,189,,4208809301,141,28.3,4208809295,124,,4208809309,237,,4208809305,213,5.2,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124243,7,1,1,0,54,5c0sf1eaipcxvdw9o22of2jdp,1,10.3,28.3,2023-04-22T14:33:52.539Z,2023-04-25T10:38:49Z,4208809537,140,23.8,4208809543,213,5.5,4219144055,178,,4216507071,189,,4208809541,212,20.4,4208809539,141,6.7,4208809535,56,Back,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124265,8,1,1,0,57,5c0sf1eaipcxvdw9o22of2jdp,1,23.8,6.7,2023-04-22T14:33:55.404Z,2023-04-25T10:38:53Z,4208809675,56,Back,4208809683,213,1.7,4219144203,178,,4208809679,141,29.3,4208809677,140,22.0,4208809681,212,15.5,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124383,9,1,1,1,0,5c0sf1eaipcxvdw9o22of2jdp,1,22,29.3,2023-04-22T14:33:58.172Z,2023-04-25T10:38:56Z,4208810229,56,Back,4208810237,213,1.3,4208810231,140,27.7,4208810233,141,60.3,4219144273,178,,4208810235,212,21.9,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124433,10,1,1,1,3,5c0sf1eaipcxvdw9o22of2jdp,1,27.9,63.8,2023-04-22T14:34:00.955Z,2023-04-25T10:39:00Z,4208810501,212,8.9,4219144385,178,,4208810495,56,Back,4208810499,141,73.4,4208810503,213,0.8,4208810497,140,33.7,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124533,11,1,1,1,5,5c0sf1eaipcxvdw9o22of2jdp,1,33.7,73.4,2023-04-22T14:34:03.189Z,2023-04-25T10:39:04Z,4208811087,141,94.8,4219144509,178,,4208811083,56,Back,4208811091,213,1.7,4208811089,212,14.7,4208811085,140,32.0,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124599,12,1,1,1,7,5c0sf1eaipcxvdw9o22of2jdp,1,32,94.8,2023-04-22T14:34:04.978Z,2023-04-25T10:39:09Z,4208811413,141,81.3,4208811417,213,3.6,4219144673,178,,4208811411,140,14.1,4208811415,212,20.9,4208811409,56,Back,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124675,13,1,1,1,10,5c0sf1eaipcxvdw9o22of2jdp,1,15,80.6,2023-04-22T14:34:07.773Z,2023-04-25T10:39:12Z,4208811769,140,8.1,4208811773,212,25.1,4208811775,213,4.4,4208811767,56,Back,4219144783,178,,4208811771,141,45.2,,,,,,,17e9rercxaanx9ltwmoph9n56,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124921,14,1,1,1,12,5c0sf1eaipcxvdw9o22of2jdp,1,8.2,45.2,2023-04-22T14:34:10.221Z,2023-04-25T10:39:14Z,4208813131,212,12.3,4219144825,178,,4208813127,140,11.5,4208813123,56,Back,4208813129,141,27.8,4208813133,213,5.0,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125105,15,1,1,1,20,5c0sf1eaipcxvdw9o22of2jdp,1,26.6,36.4,2023-04-22T14:34:17.910Z,2023-04-25T10:39:17Z,4208814121,212,26.6,4208814115,56,Back,4208814119,141,75.2,4208814117,140,30.0,4219144877,178,,4208814123,213,1.4,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125203,16,1,1,1,25,5c0sf1eaipcxvdw9o22of2jdp,1,32.3,79.8,2023-04-22T14:34:23.096Z,2023-04-25T10:39:21Z,4219144965,178,,4208814651,141,80.3,4208814649,140,60.3,4208814655,213,0.0,4208814647,56,Left,4208814653,212,29.4,,,,,,,17e9rercxaanx9ltwmoph9n56,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125193,16,45,1,1,28,7kfx3xpj2c2wxinsyi16i9gaz,0,38.4,17.6,2023-04-22T14:34:26.293Z,2023-04-25T10:39:25Z,4208814603,56,Back,4208814605,285,,4208814971,233,17,,,,,,,,,,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125247,17,3,1,1,28,5c0sf1eaipcxvdw9o22of2jdp,1,61.6,82.4,2023-04-22T14:34:26.293Z,2023-04-25T10:39:25Z,4219145039,178,,4208814867,286,,4208814895,233,16,4208814865,56,Left,4216508111,465,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125301,18,1,1,1,31,5c0sf1eaipcxvdw9o22of2jdp,0,63.8,70.8,2023-04-22T14:34:28.957Z,2023-04-25T10:39:30Z,4208815125,140,71.8,4208815129,212,8.9,4219145197,178,,4208815131,213,5.9,4208815123,56,Center,4208815127,141,66.5,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125297,17,8,1,1,31,7kfx3xpj2c2wxinsyi16i9gaz,1,30.3,27.4,2023-04-22T14:34:29.464Z,2023-04-25T10:39:37Z,4208815107,56,Back,4219145491,388,,4216508295,385,,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538563445,904,3,1,1,37,5c0sf1eaipcxvdw9o22of2jdp,0,66.3,95.1,2023-04-22T14:34:34.676Z,2023-04-25T11:05:37Z,4216508573,56,Left,4216508577,465,,4219145877,178,,4216508575,286,,4216508579,467,8czsihbd6817k4uzvwenqvxex,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125569,19,1,1,1,38,5c0sf1eaipcxvdw9o22of2jdp,1,68.8,94.2,2023-04-22T14:34:35.799Z,2023-04-25T10:39:50Z,4208816551,140,59.5,4219145997,178,,4208816549,56,Left,4208816555,212,9.9,4208816557,213,3.0,4208816553,141,96.3,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125833,20,1,1,1,40,5c0sf1eaipcxvdw9o22of2jdp,1,59.5,96.3,2023-04-22T14:34:37.694Z,2023-04-25T10:39:53Z,4208817885,212,16.1,4219146065,178,,4208817871,56,Center,4208817875,140,55.2,4208817879,141,73.5,4208817887,213,4.4,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125969,21,1,1,1,46,5c0sf1eaipcxvdw9o22of2jdp,1,63.5,92.9,2023-04-22T14:34:43.746Z,2023-04-25T10:39:59Z,4219146317,178,,4208818599,212,12.1,4208818595,140,64.8,4208818597,141,75.2,4208818601,213,4.8,4208818593,56,Center,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125987,22,4,1,1,48,5c0sf1eaipcxvdw9o22of2jdp,1,70,63.7,2023-04-22T14:34:45.697Z,2023-04-25T10:40:02Z,4208819759,152,,4208818635,56,Center,4208819763,286,,4208820399,233,20,4208819757,13,,4208819761,265,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537126309,20,4,1,1,48,7kfx3xpj2c2wxinsyi16i9gaz,0,30,36.3,2023-04-22T14:34:45.698Z,2023-04-25T10:40:02Z,4208820309,285,,4208820305,152,,4208820301,13,,4219146499,178,,4208820307,265,,4208820495,233,22,4208820303,56,Back,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125941,18,43,1,1,49,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-04-22T14:34:47.175Z,2023-04-22T14:35:03Z,4208818451,56,Back,4208821531,144,8,,,,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125993,19,43,1,1,50,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-04-22T14:34:48.104Z,2023-04-22T14:35:04Z,4208821769,144,49,,,,,,,,,,,,,,,,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537127495,23,1,1,2,28,5c0sf1eaipcxvdw9o22of2jdp,1,68.7,78.3,2023-04-22T14:35:25.930Z,2023-04-25T11:28:32Z,4208826555,212,30.2,4208826545,155,,4208829405,154,,4219146807,178,,4216509363,224,,4208826547,152,,4208826557,213,5.6,4208826549,56,Center,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,4216509365,72,,4208826541,2,1,4208826551,140,90.2,4208829403,210,13,4208826553,141,48.7,4208826543,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2537127549,24,44,1,2,29,5c0sf1eaipcxvdw9o22of2jdp,1,89.2,46.5,2023-04-22T14:35:27.120Z,2023-04-25T11:28:32Z,4208826833,286,,4208826961,233,21,4208826831,56,Center,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537127469,21,44,1,2,29,7kfx3xpj2c2wxinsyi16i9gaz,0,10.8,53.5,2023-04-22T14:35:27.121Z,2023-04-25T10:40:13Z,4208826401,56,Back,4208827163,233,24,4208826403,285,,,,,,,,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537127563,25,13,1,2,29,5c0sf1eaipcxvdw9o22of2jdp,1,90.3,48.7,2023-04-22T14:35:27.200Z,2023-04-25T11:28:32Z,4208826895,56,Center,4208829453,29,,4208829461,102,66.7,4208829471,230,99.7,4208829451,77,,4208829463,103,61.1,4208828095,15,,4208829477,231,50.7,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,4208828093,24,,4208829457,55,,4208826891,17,,4219147209,388,,4208829455,154,,4208828099,328,23,,,,,,,,,,,,,,,,,,,,,,,,,
2537127515,22,5,1,2,31,7kfx3xpj2c2wxinsyi16i9gaz,1,-0.6,40.6,2023-04-22T14:35:28.803Z,2023-04-25T10:40:21Z,4208826677,56,Back,4208826679,346,,4208827373,233,26,,,,,,,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537127633,26,5,1,2,31,5c0sf1eaipcxvdw9o22of2jdp,0,100.6,59.4,2023-04-22T14:35:28.803Z,2023-04-25T10:40:20Z,4208827235,56,Center,4208827239,346,,4208827527,233,22,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537128235,23,1,1,2,48,7kfx3xpj2c2wxinsyi16i9gaz,1,4.1,48.8,2023-04-22T14:35:46.365Z,2023-04-25T10:40:29Z,4208830257,56,Back,4208830265,213,0.8,4208830267,1,,4208830255,155,,4208830261,141,94.2,4208830253,124,,4208830263,212,43.5,4208831315,189,,4nl5hapemrmmuh1r8afne8b85,Marcelo Carné,4208830259,140,33.3,4208830271,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537128265,24,61,1,2,50,7kfx3xpj2c2wxinsyi16i9gaz,1,33.4,94.4,2023-04-22T14:35:48.247Z,2023-04-25T10:41:11Z,4219148459,178,,4208830435,56,Back,,,,,,,,,,,,,,,,,,,5ikeslw81x2em97k79crmhh0q,Félix Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537128289,25,3,1,2,51,7kfx3xpj2c2wxinsyi16i9gaz,0,31.6,95.8,2023-04-22T14:35:48.806Z,2023-04-25T10:41:16Z,4208831101,233,27,4219149861,178,,4208830539,56,Back,4216510303,465,,4208830541,285,,,,,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537128377,27,7,1,2,51,5c0sf1eaipcxvdw9o22of2jdp,1,68.4,4.2,2023-04-22T14:35:48.953Z,2023-04-25T10:41:21Z,4208831085,233,25,4219150135,178,,4208830955,56,Right,4208831089,286,,4216510345,383,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
