id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2466966989,813,43,1,0,14,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-01T17:01:39.752Z,2022-10-03T10:34:42Z,3817222805,178,0,3817222887,144,82,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834111,7,1,1,0,15,22mo7qbsnyi8wtucpvhgvhw2q,1,8.5,43,2022-10-01T17:01:39.943Z,2022-10-03T07:21:21Z,3811158421,56,Back,3811158429,213,1.6,3817001259,178,,3811158423,140,8.1,3811158427,212,19.2,3811158425,141,71.2,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466967123,816,43,1,0,18,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-01T17:01:43.477Z,2022-10-03T10:35:05Z,3817223503,144,82,3817223361,178,0,,,,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834135,8,1,1,0,18,22mo7qbsnyi8wtucpvhgvhw2q,1,15.2,72.7,2022-10-01T17:01:43.593Z,2022-10-03T07:21:31Z,3817001407,178,,3811158541,56,Back,3811158549,213,1.3,3811158543,140,19.2,3811158547,212,14.6,3811158545,141,93.3,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834181,9,1,1,0,20,22mo7qbsnyi8wtucpvhgvhw2q,1,20.4,92.9,2022-10-01T17:01:45.868Z,2022-10-03T07:21:34Z,3811158773,213,0.1,3811158767,140,43.4,3811158765,56,Back,3811158769,141,94.7,3811158771,212,24.2,3817001445,178,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467386455,1503,67,1,0,22,22mo7qbsnyi8wtucpvhgvhw2q,1,43.9,92.7,2022-10-01T17:01:47.055Z,2022-10-05T06:29:58Z,3819596323,233,1222,,,,,,,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467386453,1222,67,1,0,22,alyavx3ad35bp1xuwmqk7sgev,0,56.1,7.3,2022-10-01T17:01:47.056Z,2022-10-05T01:29:55Z,3819596327,233,1503,,,,,,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834189,10,61,1,0,22,22mo7qbsnyi8wtucpvhgvhw2q,0,43.4,94.7,2022-10-01T17:01:47.137Z,2022-10-05T06:29:58Z,3817001715,178,,3811158805,56,Back,,,,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834297,3,5,1,0,23,alyavx3ad35bp1xuwmqk7sgev,1,54.1,-1.8,2022-10-01T17:01:48.192Z,2022-10-03T07:22:13Z,3811161825,233,11,3811159351,56,Right,3811159353,347,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834199,11,5,1,0,23,22mo7qbsnyi8wtucpvhgvhw2q,0,45.9,101.8,2022-10-01T17:01:48.192Z,2022-10-03T07:22:13Z,3811158849,347,,3811161869,233,3,3811158847,56,Back,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834575,4,1,1,0,45,alyavx3ad35bp1xuwmqk7sgev,1,52.6,0,2022-10-01T17:02:09.992Z,2022-10-03T07:22:29Z,3811160811,141,12.8,3811160809,140,61.4,3811160807,56,Right,3811160803,107,,3811160815,213,0.8,3811160813,212,13.7,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834601,5,1,1,0,46,alyavx3ad35bp1xuwmqk7sgev,1,61.4,12.8,2022-10-01T17:02:10.960Z,2022-10-03T07:22:40Z,3811160947,56,Right,3811160953,212,7.5,3811160955,213,3.7,3811160951,141,6.5,3817002325,178,,3811160949,140,55.5,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467386509,1223,67,1,0,46,alyavx3ad35bp1xuwmqk7sgev,1,57.3,6.1,2022-10-01T17:02:11.907Z,2022-10-05T06:29:58Z,3819596517,233,1504,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467386507,1504,67,1,0,46,22mo7qbsnyi8wtucpvhgvhw2q,0,42.7,93.9,2022-10-01T17:02:11.908Z,2022-10-05T01:30:25Z,3819596521,233,1223,,,,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834675,6,1,1,0,46,alyavx3ad35bp1xuwmqk7sgev,0,55.7,6.4,2022-10-01T17:02:11.927Z,2022-10-05T06:29:59Z,3811161335,212,37.0,3811161337,213,6.3,3817002521,178,,3811161333,141,5.9,3811161329,56,Right,3811161339,1,,3811161331,140,90.9,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834663,12,49,1,0,51,22mo7qbsnyi8wtucpvhgvhw2q,1,10.8,93.2,2022-10-01T17:02:16.497Z,2022-10-03T07:23:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834699,13,12,1,0,51,22mo7qbsnyi8wtucpvhgvhw2q,1,10.8,93.2,2022-10-01T17:02:16.570Z,2022-10-03T07:23:38Z,3811161419,212,5.8,3811161495,167,,3817003113,178,,3811161415,140,11.1,3811161417,141,100.0,3811161421,213,1.5,3811161413,56,Back,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834725,7,5,1,0,52,alyavx3ad35bp1xuwmqk7sgev,1,89.6,-1.7,2022-10-01T17:02:17.504Z,2022-10-03T07:23:43Z,3811161591,233,14,3811161529,56,Right,3811161531,347,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465834709,14,5,1,0,52,22mo7qbsnyi8wtucpvhgvhw2q,0,10.4,101.7,2022-10-01T17:02:17.504Z,2022-10-03T07:23:43Z,3811161621,233,7,3811161467,347,,3811161465,56,Back,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835159,8,1,1,1,12,alyavx3ad35bp1xuwmqk7sgev,0,91.3,0,2022-10-01T17:02:37.380Z,2022-10-03T07:23:53Z,3811163771,1,,3811163761,140,90.1,3811163757,107,,3811163769,213,1.6,3811163763,141,33.7,3811163759,56,Center,3811163767,212,23.9,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835191,15,12,1,1,14,22mo7qbsnyi8wtucpvhgvhw2q,1,11.4,65.3,2022-10-01T17:02:39.411Z,2022-10-03T07:26:28Z,3811283013,15,,3811282917,140,12.5,3817005227,388,,3811163945,56,Back,3811282921,212,2.5,3811282919,141,68.6,3811282923,213,1.1,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835165,9,61,1,1,14,alyavx3ad35bp1xuwmqk7sgev,1,87.8,33.8,2022-10-01T17:02:39.510Z,2022-10-03T07:26:37Z,3811163797,56,Center,3817005349,178,,,,,,,,,,,,,,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466054587,802,49,1,1,15,22mo7qbsnyi8wtucpvhgvhw2q,1,14.9,51.3,2022-10-01T17:02:40.773Z,2022-10-03T07:26:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835237,16,12,1,1,15,22mo7qbsnyi8wtucpvhgvhw2q,1,15,64,2022-10-01T17:02:40.825Z,2022-10-03T07:27:18Z,3811164205,213,0.0,3811164197,56,Center,3817005765,178,,3811164203,212,37.5,3811164199,140,50.7,3811164201,141,66.0,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835257,10,44,1,1,20,alyavx3ad35bp1xuwmqk7sgev,1,47.7,50,2022-10-01T17:02:45.754Z,2022-10-05T06:29:59Z,3811164301,56,Back,3811164303,285,,3811164329,233,17,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835247,17,44,1,1,20,22mo7qbsnyi8wtucpvhgvhw2q,0,52.3,50,2022-10-01T17:02:45.755Z,2022-10-03T07:27:26Z,3811164369,233,10,3811164243,56,Center,3811164367,286,,,,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835277,11,1,1,1,20,alyavx3ad35bp1xuwmqk7sgev,1,45.1,52.1,2022-10-01T17:02:45.893Z,2022-10-05T06:29:59Z,3811164451,140,51.7,3811164449,56,Center,3811164447,3,,3811164455,212,7.4,3811164457,213,5.9,3817006329,388,,3811164453,141,48.1,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835281,12,49,1,1,22,alyavx3ad35bp1xuwmqk7sgev,1,51.7,48.1,2022-10-01T17:02:47.215Z,2022-10-03T07:27:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835349,13,1,1,1,22,alyavx3ad35bp1xuwmqk7sgev,1,51.7,48.1,2022-10-01T17:02:47.302Z,2022-10-03T07:28:13Z,3817006953,178,,3811164819,213,3.3,3811164811,56,Back,3811164815,141,42.7,3811164817,212,19.3,3811164813,140,33.7,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835405,14,1,1,1,24,alyavx3ad35bp1xuwmqk7sgev,1,33.9,44.9,2022-10-01T17:02:49.885Z,2022-10-03T07:28:49Z,3811165129,213,2.9,3811165121,56,Back,3811165127,212,22.2,3811165125,141,52.4,3817007465,178,,3811165123,140,13.3,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835437,15,1,1,1,29,alyavx3ad35bp1xuwmqk7sgev,0,14.8,56.9,2022-10-01T17:02:54.375Z,2022-10-03T07:29:36Z,3817008109,178,,3811165339,141,79.6,3811165341,212,27.1,3811165337,140,36.0,3811165335,56,Back,3811165343,213,0.6,3811165333,157,,3811165345,1,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466967565,820,43,1,1,29,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-01T17:02:54.881Z,2022-10-03T10:36:25Z,3817225383,144,82,3817225341,178,0,,,,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835435,18,1,1,1,30,22mo7qbsnyi8wtucpvhgvhw2q,0,62.4,26.8,2022-10-01T17:02:55.830Z,2022-10-03T07:30:18Z,3811165321,56,Center,3811165329,213,6.0,3817008703,178,,3811165323,140,72.0,3811165327,212,10.5,3811165325,141,22.4,3811165319,3,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835519,16,1,1,1,33,alyavx3ad35bp1xuwmqk7sgev,1,31.4,85.7,2022-10-01T17:02:58.607Z,2022-10-03T07:33:50Z,3817008865,178,,3811165771,56,Back,3811165779,212,8.8,3811165773,140,36.4,3811165783,213,0.9,3811165775,141,96.0,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835537,17,3,1,1,35,alyavx3ad35bp1xuwmqk7sgev,0,36,95.8,2022-10-01T17:03:00.653Z,2022-10-03T07:34:06Z,3812406565,464,,3817009067,178,,3811165967,233,19,3811165845,56,Back,3811165847,286,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835533,19,7,1,1,35,22mo7qbsnyi8wtucpvhgvhw2q,1,64,4.2,2022-10-01T17:03:00.830Z,2022-10-03T07:34:22Z,3811165839,56,Right,3817011851,178,,3811165951,233,17,3812406377,385,,3811165835,167,,3811165843,285,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835563,18,61,1,1,36,alyavx3ad35bp1xuwmqk7sgev,1,36.4,96,2022-10-01T17:03:01.056Z,2022-10-03T07:35:06Z,3817012399,178,,3811165987,56,Back,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835571,19,5,1,1,36,alyavx3ad35bp1xuwmqk7sgev,0,37.3,101.7,2022-10-01T17:03:01.730Z,2022-10-03T07:35:12Z,3811166025,347,,3811169223,233,20,3811166023,56,Back,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835541,20,5,1,1,36,22mo7qbsnyi8wtucpvhgvhw2q,1,62.7,-1.7,2022-10-01T17:03:01.730Z,2022-10-03T07:35:12Z,3811169189,233,19,3811165867,56,Right,3811165869,347,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835635,21,1,1,1,39,22mo7qbsnyi8wtucpvhgvhw2q,1,62.4,0,2022-10-01T17:03:03.982Z,2022-10-03T07:35:25Z,3811166339,56,Right,3811166341,140,73.4,3811168269,107,,3811166345,212,14.8,3811166347,213,0.7,3811166343,141,11.6,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835657,22,1,1,1,41,22mo7qbsnyi8wtucpvhgvhw2q,0,75.6,12.6,2022-10-01T17:03:06.186Z,2022-10-03T07:35:35Z,3811166485,213,0.6,3811166473,56,Center,3811166477,141,24.4,3811166475,140,87.7,3811166483,212,15.0,3817012731,178,,3811166471,155,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835721,20,1,1,1,42,alyavx3ad35bp1xuwmqk7sgev,1,11.2,64.9,2022-10-01T17:03:07.221Z,2022-10-03T07:35:51Z,3811166849,212,6.3,3811166851,213,1.5,3811166829,3,,3817012941,178,,3811166837,56,Back,3811166843,140,11.5,3811166847,141,74.1,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835729,21,49,1,1,43,alyavx3ad35bp1xuwmqk7sgev,1,11.2,75.6,2022-10-01T17:03:08.914Z,2022-10-03T07:36:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835923,22,1,1,1,47,alyavx3ad35bp1xuwmqk7sgev,1,11.1,75.4,2022-10-01T17:03:11.970Z,2022-10-03T07:36:18Z,3811168059,1,,3811168049,141,93.6,3811168043,56,Back,3811168047,140,41.3,3817013219,178,,3811168053,212,34.0,3811168057,213,0.4,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835933,23,50,1,1,53,alyavx3ad35bp1xuwmqk7sgev,1,58.4,97.3,2022-10-01T17:03:18.305Z,2022-10-03T07:36:28Z,3811168089,286,,3811168149,233,23,3811168085,56,Left,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835891,23,7,1,1,53,22mo7qbsnyi8wtucpvhgvhw2q,1,41.6,2.7,2022-10-01T17:03:18.543Z,2022-10-03T07:36:35Z,3811168127,233,23,3811167841,167,,3811167843,56,Back,3817013361,178,,3812408549,385,,3811167845,285,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835975,24,5,1,1,55,alyavx3ad35bp1xuwmqk7sgev,1,60.9,101.8,2022-10-01T17:03:20.628Z,2022-10-03T07:36:42Z,3811168367,56,Left,3811168369,347,,3811168401,233,24,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465835897,24,5,1,1,55,22mo7qbsnyi8wtucpvhgvhw2q,0,39.1,-1.8,2022-10-01T17:03:20.628Z,2022-10-03T07:36:43Z,3811167877,347,,3811167875,56,Back,3811168431,233,24,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
