id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,assist,qualifier/14/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2484057359,7,1,1,0,25,82q9159y2u7mkfn3z6hy75r4o,1,32,72.8,2022-11-10T20:31:33.046Z,2022-11-11T07:52:59Z,3907638207,141,5.6,3907638195,5,,3907963575,178,,3907638213,1,,3907638209,212,56.6,3907638197,155,,3907638205,140,63.8,3907638199,196,,8wh06x3xb8duroz673s3c43x1,Juan Cala,3907638201,152,3907638211,213,5.3,3907638203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057363,8,1,1,0,30,82q9159y2u7mkfn3z6hy75r4o,0,68.7,7,2022-11-10T20:31:38.687Z,2022-11-11T07:53:03Z,3907638229,212,35.5,3907638227,141,47.6,3907638235,1,,3907781813,224,,3907638225,140,90.0,3907638221,155,,3907638233,213,0.9,3907638223,56,Center,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,3907781815,20,3907963655,178,,3907638219,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057367,4,12,1,0,32,3kq9cckrnlogidldtdie2fkbl,1,9.7,49.3,2022-11-10T20:31:40.149Z,2022-11-11T07:53:16Z,3907638245,213,0.6,3907638243,212,17.9,3907638237,56,Back,3907638241,141,64.9,3907638239,140,23.4,3907963899,178,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057369,5,49,1,0,33,3kq9cckrnlogidldtdie2fkbl,1,25.2,62.7,2022-11-10T20:31:41.360Z,2022-11-11T07:53:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057377,6,1,1,0,34,3kq9cckrnlogidldtdie2fkbl,1,23.8,63.5,2022-11-10T20:31:42.585Z,2022-11-11T07:53:25Z,3907638287,141,53.0,3907638289,212,12.3,3907964069,178,,3907638291,213,5.7,3907638285,140,33.3,3907638283,56,Back,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057381,7,1,1,0,37,3kq9cckrnlogidldtdie2fkbl,1,33.2,58.8,2022-11-10T20:31:44.923Z,2022-11-11T07:53:32Z,3907638315,56,Back,3907964167,178,,3907638317,140,37.6,3907638321,212,24.4,3907638323,213,1.4,3907638319,141,94.0,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484083241,1035,3,1,0,40,3kq9cckrnlogidldtdie2fkbl,0,34.3,96.2,2022-11-10T20:31:48.061Z,2022-11-11T07:53:38Z,3907964303,178,,3907782145,56,Back,3907782151,467,cn3ocv5r0d0un0no4wlxl5y39,3907782149,464,,3907782147,286,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057383,8,4,1,0,41,3kq9cckrnlogidldtdie2fkbl,1,37.6,96.6,2022-11-10T20:31:48.985Z,2022-11-11T07:53:41Z,3907638331,152,,3907638333,265,,3907638347,233,9,3907638327,13,,3907638335,286,,3907638329,56,Back,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057385,9,4,1,0,41,82q9159y2u7mkfn3z6hy75r4o,0,62.4,3.4,2022-11-10T20:31:48.986Z,2022-11-11T07:53:41Z,3907964353,178,,3907638345,285,,3907638341,152,,3907638337,13,,3907638343,265,,3907638339,56,Right,3907638351,233,8,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057411,9,1,1,1,0,3kq9cckrnlogidldtdie2fkbl,1,40.6,95.8,2022-11-10T20:32:07.960Z,2022-11-11T07:53:44Z,3907638483,140,28.4,3907964451,178,,3907638479,152,,3907638477,5,,3907638485,141,72.8,3907639303,189,,3907638481,56,Back,3907638489,213,4.0,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,3907638487,212,,,,,,,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057413,10,1,1,1,1,3kq9cckrnlogidldtdie2fkbl,1,26.4,72.6,2022-11-10T20:32:09.378Z,2022-11-11T07:53:45Z,3907638495,140,22.9,3907638499,212,24.6,3907638493,56,Back,3907639305,189,,3907638501,213,4.6,3907638497,141,36.9,3907964471,178,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057419,11,1,1,1,4,3kq9cckrnlogidldtdie2fkbl,1,20,40.5,2022-11-10T20:32:12.462Z,2022-11-11T07:53:58Z,3907638529,141,48.1,3907638531,212,17.1,3907964543,178,,3907638527,140,4.5,3907638533,213,2.8,3907638525,56,Back,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057427,12,1,1,1,7,3kq9cckrnlogidldtdie2fkbl,1,4.5,48.1,2022-11-10T20:32:14.991Z,2022-11-11T07:54:03Z,3907638579,140,16.4,3907964903,178,,3907638577,56,Back,3907638581,141,54.7,3907638583,212,13.3,3907638585,213,0.3,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057437,13,1,1,1,8,3kq9cckrnlogidldtdie2fkbl,1,16.4,54.7,2022-11-10T20:32:16.042Z,2022-11-11T07:54:09Z,3907638637,213,1.8,3907638635,212,19.4,3907638631,140,11.9,3907965065,178,,3907638633,141,82.4,3907638629,56,Back,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057443,14,1,1,1,10,3kq9cckrnlogidldtdie2fkbl,1,11.9,82.4,2022-11-10T20:32:17.911Z,2022-11-11T07:54:12Z,3907638687,213,0.4,3907638679,56,Back,3907638683,141,97.6,3907638681,140,35.6,3907638685,212,26.9,3907965123,178,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057457,15,1,1,1,14,3kq9cckrnlogidldtdie2fkbl,1,35.6,97.6,2022-11-10T20:32:22.180Z,2022-11-11T07:54:18Z,3907638765,140,37.2,3907638763,56,Back,3907638771,213,4.9,3907638767,141,85.5,3907965301,178,,3907638769,212,8.4,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057463,16,1,1,1,18,3kq9cckrnlogidldtdie2fkbl,1,33,69.9,2022-11-10T20:32:26.560Z,2022-11-11T07:54:21Z,3907638795,212,12.6,3907638791,140,30.3,3907638793,141,51.8,3907965343,178,,3907638789,56,Back,3907638797,213,4.5,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057473,17,1,1,1,21,3kq9cckrnlogidldtdie2fkbl,1,32,43.5,2022-11-10T20:32:29.593Z,2022-11-11T07:54:25Z,3907638875,213,5.2,3907638873,212,21.8,3907638867,56,Back,3907638871,141,14.7,3907638869,140,41.2,3907965425,178,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057481,18,1,1,1,23,3kq9cckrnlogidldtdie2fkbl,1,43.1,15.7,2022-11-10T20:32:31.294Z,2022-11-11T07:54:29Z,3907638901,140,39.0,3907638899,56,Back,3907638903,141,20.3,3907638905,212,5.3,3907965539,178,,3907638907,213,2.5,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057487,19,1,1,1,24,3kq9cckrnlogidldtdie2fkbl,1,39,20.3,2022-11-10T20:32:32.664Z,2022-11-11T07:54:32Z,3907638939,140,39.8,3907638937,56,Back,3907638943,212,7.7,3907638941,141,9.0,3907965617,178,,3907638945,213,4.8,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057493,20,1,1,1,26,3kq9cckrnlogidldtdie2fkbl,1,42,8,2022-11-10T20:32:34.692Z,2022-11-11T07:54:35Z,3907638979,212,6.7,3907638977,141,4.2,3907965705,178,,3907638981,213,5.9,3907638973,56,Back,3907638975,140,47.9,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057497,21,1,1,1,28,3kq9cckrnlogidldtdie2fkbl,1,43.9,10.7,2022-11-10T20:32:36.480Z,2022-11-11T07:54:38Z,3907639003,141,23.8,3907639001,140,38.3,3907639005,212,10.7,3907965765,178,,3907638999,56,Back,3907639007,213,2.2,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057509,22,1,1,1,29,3kq9cckrnlogidldtdie2fkbl,1,38.3,23.8,2022-11-10T20:32:37.635Z,2022-11-11T07:54:41Z,3907965849,178,,3907639055,56,Back,3907639057,140,31.4,3907639061,212,9.4,3907639059,141,15.1,3907639063,213,3.8,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057515,23,1,1,1,34,3kq9cckrnlogidldtdie2fkbl,1,43.8,19.6,2022-11-10T20:32:42.386Z,2022-11-11T07:54:46Z,3907965969,178,,3907639101,1,,3907639091,56,Left,3907639093,140,59.2,3907639095,141,95.1,3907639097,212,53.8,3907639099,213,1.3,3907639089,196,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057523,24,1,1,1,38,3kq9cckrnlogidldtdie2fkbl,1,59.2,95.1,2022-11-10T20:32:45.928Z,2022-11-11T07:54:49Z,3907639139,140,68.3,3907639145,213,0.2,3907966043,178,,3907639143,212,9.7,3907639137,56,Left,3907639141,141,97.8,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057527,25,1,1,1,43,3kq9cckrnlogidldtdie2fkbl,1,79,79.5,2022-11-10T20:32:51.408Z,2022-11-11T07:54:56Z,3907966247,178,,3907639167,212,3.0,3907639169,213,2.4,3907639163,140,77.0,3907639161,56,Left,3907639165,141,82.6,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057531,26,1,1,1,44,3kq9cckrnlogidldtdie2fkbl,1,77,82.6,2022-11-10T20:32:52.385Z,2022-11-11T07:55:01Z,3907639191,141,76.2,3907639193,212,6.2,3907639195,213,3.9,3907966369,178,,3907639189,140,72.8,3907639187,56,Center,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057543,27,1,1,1,46,3kq9cckrnlogidldtdie2fkbl,1,73.6,74.6,2022-11-10T20:32:54.096Z,2022-11-11T07:55:11Z,3907639269,213,4.2,3907639267,212,8.4,3907639263,140,69.4,3907966461,178,,3907639261,56,Center,3907639265,141,64.1,3907639367,210,13,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057545,28,13,1,1,49,3kq9cckrnlogidldtdie2fkbl,1,72.4,61.4,2022-11-10T20:32:56.820Z,2022-11-11T07:55:11Z,3907639375,55,27,3907639277,18,,3907639383,215,,3907966581,178,,3907639279,56,Center,3907639379,102,42.4,3907639275,22,,3907639385,230,98.0,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,3907639373,29,3907639381,103,93.1,3907639343,20,,,,3907785857,81,3907639387,231,51.1,,,,,,,,,,,,,,,,,,,,,,,,,
2484057549,10,5,1,1,51,82q9159y2u7mkfn3z6hy75r4o,1,-1.4,60.4,2022-11-10T20:32:58.799Z,2022-11-11T07:55:16Z,3907639291,56,Back,3907639293,346,,3907639295,233,29,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057547,29,5,1,1,51,3kq9cckrnlogidldtdie2fkbl,0,101.4,39.6,2022-11-10T20:32:58.799Z,2022-11-11T07:55:16Z,3907639289,346,,3907639301,233,10,3907639287,56,Center,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057589,11,1,1,2,15,82q9159y2u7mkfn3z6hy75r4o,0,5.1,49,2022-11-10T20:33:23.430Z,2022-11-11T07:55:19Z,3907639499,124,,3907639501,56,Center,3907639503,140,61.5,3907639505,141,74.0,3907639507,212,61.6,3907639509,213,0.3,3907639511,1,,3907639515,74,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057587,30,44,1,2,19,3kq9cckrnlogidldtdie2fkbl,1,39,27.6,2022-11-10T20:33:26.968Z,2022-11-11T09:05:29Z,3907639493,56,Back,3907639495,285,,3907639521,233,12,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057591,12,44,1,2,19,82q9159y2u7mkfn3z6hy75r4o,0,61,72.4,2022-11-10T20:33:26.969Z,2022-11-11T07:55:22Z,3907639557,233,30,3907639517,56,Center,3907639519,286,,,,,,,,,,,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057597,31,1,1,2,19,3kq9cckrnlogidldtdie2fkbl,1,39.7,29.1,2022-11-10T20:33:27.031Z,2022-11-11T09:07:31Z,3907966915,388,,3907639543,212,17.2,3907639535,3,,3907639539,140,56.0,3907639545,213,6.2,3907639541,141,26.4,3907639537,56,Center,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057603,32,44,1,2,21,3kq9cckrnlogidldtdie2fkbl,1,60.2,29.5,2022-11-10T20:33:29.153Z,2022-11-11T09:07:31Z,3907639565,56,Center,3907639567,286,,3907639595,233,13,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057605,13,44,1,2,21,82q9159y2u7mkfn3z6hy75r4o,0,39.8,70.5,2022-11-10T20:33:29.154Z,2022-11-11T07:55:31Z,3907639575,285,,3907639599,233,32,3907639573,56,Back,,,,,,,,,,,,,,,,8wh06x3xb8duroz673s3c43x1,Juan Cala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057607,33,1,1,2,21,3kq9cckrnlogidldtdie2fkbl,0,59.5,29.9,2022-11-10T20:33:29.188Z,2022-11-11T09:07:32Z,3907639589,141,25.2,3907639587,140,65.7,3907967093,388,,3907639591,212,7.3,3907639593,213,5.8,3907639585,56,Center,3907639583,168,,3907639581,3,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057611,14,1,1,2,23,82q9159y2u7mkfn3z6hy75r4o,1,34.2,78.7,2022-11-10T20:33:31.054Z,2022-11-11T07:55:39Z,3907967213,178,,3907639625,3,,3907639629,140,12.7,3907639635,213,3.6,3907639631,141,62.9,3907639633,212,25.0,3907639627,56,Back,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057613,15,52,1,2,25,82q9159y2u7mkfn3z6hy75r4o,1,13.7,65.6,2022-11-10T20:33:33.252Z,2022-11-11T07:55:41Z,3907786225,377,,3907967265,178,,,,,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057633,16,1,1,2,28,82q9159y2u7mkfn3z6hy75r4o,0,14,59.4,2022-11-10T20:33:36.542Z,2022-11-11T07:55:45Z,3907639741,56,Left,3907639743,140,85.3,3907639745,141,100.0,3907639739,199,,3907639751,1,,3907639749,213,0.4,3907639747,212,80.1,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484057635,17,5,1,2,34,82q9159y2u7mkfn3z6hy75r4o,0,79.6,101.7,2022-11-10T20:33:42.490Z,2022-11-11T07:55:49Z,3907639755,347,,3907639753,56,Left,3907639885,233,34,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
