id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2468726975,9,1,1,0,18,3budh3j9xivsid3ptm8ptpy4k,1,9.8,43.9,2022-10-08T12:00:16.353Z,2022-10-08T22:49:33Z,3829769165,178,,3826648257,56,Back,3826648259,140,14.7,3826648263,212,15.7,3826648265,213,1.2,3826648261,141,65.7,,,,,,,9xwog4v0ij8m1vs7doi52li39,Diego López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727043,10,1,1,0,22,3budh3j9xivsid3ptm8ptpy4k,1,13.2,67,2022-10-08T12:00:20.732Z,2022-10-08T22:49:38Z,3826648517,141,44.0,3826648521,213,4.2,3826648515,140,3.9,3826648511,56,Back,3826648519,212,18.4,3829769247,178,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727065,11,1,1,0,28,3budh3j9xivsid3ptm8ptpy4k,1,8.2,44.5,2022-10-08T12:00:26.683Z,2022-10-08T22:49:43Z,3826648609,141,47.8,3826648605,56,Back,3826648611,212,18.2,3829769367,178,,3826648613,213,0.1,3826648607,140,25.4,,,,,,,9xwog4v0ij8m1vs7doi52li39,Diego López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727091,12,1,1,0,29,3budh3j9xivsid3ptm8ptpy4k,1,25.4,47.8,2022-10-08T12:00:27.842Z,2022-10-08T22:49:47Z,3826648737,212,22.8,3829769563,178,,3826648735,141,14.4,3826648731,56,Back,3826648739,213,4.6,3826648733,140,23.3,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727119,13,1,1,0,32,3budh3j9xivsid3ptm8ptpy4k,1,27.2,13.5,2022-10-08T12:00:31.101Z,2022-10-08T22:49:56Z,3826648845,141,8.3,3826648847,212,10.6,3826648841,56,Back,3826648849,213,5.9,3826648843,140,36.7,3829769783,178,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727137,14,1,1,0,34,3budh3j9xivsid3ptm8ptpy4k,1,37.1,8.9,2022-10-08T12:00:33.073Z,2022-10-08T22:50:02Z,3826648943,212,6.6,3826648937,56,Back,3829769953,178,,3826648945,213,3.0,3826648941,141,10.0,3826648939,140,30.9,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727161,15,1,1,0,36,3budh3j9xivsid3ptm8ptpy4k,0,31.4,10.7,2022-10-08T12:00:34.893Z,2022-10-08T22:50:11Z,3826649061,141,21.2,3829770151,178,,3826649055,155,,3826649065,213,0.2,3826649063,212,39.8,3826649059,140,68.7,3826649057,56,Center,3826649067,1,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727181,3,1,1,0,39,cobffe32r7g4skka9m19qib63,1,32.2,78.5,2022-10-08T12:00:37.553Z,2022-10-08T22:50:27Z,3826649163,212,9.8,3826649159,140,41.1,3826649155,3,,3826649165,213,0.3,3826649161,141,82.6,3826649157,56,Back,3829770575,388,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468770115,330,49,1,0,40,cobffe32r7g4skka9m19qib63,1,34.8,82.2,2022-10-08T12:00:38.473Z,2022-10-08T22:50:54Z,,,,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727195,4,1,1,0,40,cobffe32r7g4skka9m19qib63,0,38.3,85.7,2022-10-08T12:00:38.531Z,2022-10-08T22:51:01Z,3826649249,213,5.9,3826649243,140,52.8,3826649241,56,Center,3826649251,1,,3826649245,141,77.1,3829771491,178,,3826649239,157,,3826649247,212,16.3,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468770303,428,49,1,0,42,3budh3j9xivsid3ptm8ptpy4k,1,46.4,33.7,2022-10-08T12:00:40.432Z,2022-10-08T22:51:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727235,16,1,1,0,43,3budh3j9xivsid3ptm8ptpy4k,1,52,27.2,2022-10-08T12:00:41.933Z,2022-10-08T22:51:11Z,3826649465,140,36.9,3826649461,155,,3826649469,212,17.0,3829771785,178,,3826649463,56,Back,3826649467,141,36.3,3826649471,213,2.8,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727251,17,1,1,0,47,3budh3j9xivsid3ptm8ptpy4k,1,33,45.7,2022-10-08T12:00:45.392Z,2022-10-08T22:51:19Z,3826649561,140,46.7,3826649559,56,Back,3826649563,141,10.1,3826649569,213,5.2,3826649567,212,28.2,3829771997,178,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727279,18,1,1,0,49,3budh3j9xivsid3ptm8ptpy4k,1,52.9,9.5,2022-10-08T12:00:48.064Z,2022-10-08T22:51:25Z,3826649707,212,10.4,3829772159,178,,3826649701,56,Right,3826649705,141,8.5,3826649703,140,62.8,3826649709,213,6.2,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727319,19,1,1,0,52,3budh3j9xivsid3ptm8ptpy4k,1,63.2,8.8,2022-10-08T12:00:51.026Z,2022-10-08T22:51:31Z,3826649931,141,14.0,3829772265,178,,3826649935,212,18.1,3826649939,213,0.2,3826649925,56,Right,3826649927,140,80.1,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469416821,1587,83,1,0,55,cobffe32r7g4skka9m19qib63,1,23.5,85.3,2022-10-08T12:00:53.749Z,2022-10-09T04:51:31Z,3830419475,399,248507,,,,,,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376473,934,3,1,0,55,3budh3j9xivsid3ptm8ptpy4k,1,72,20.8,2022-10-08T12:00:53.790Z,2023-03-14T16:27:48Z,4098057775,286,,4098058459,233,1593,4098057773,56,Right,4098057875,464,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520168521,1593,45,1,0,55,cobffe32r7g4skka9m19qib63,0,28,79.2,2022-10-08T12:00:53.790Z,2023-03-14T16:27:48Z,4098058463,233,934,4098058043,56,Back,4098058045,285,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727333,20,1,1,0,55,3budh3j9xivsid3ptm8ptpy4k,1,77.1,19.4,2022-10-08T12:00:54.303Z,2022-10-08T22:52:11Z,3826650003,213,1.2,3826649997,140,79.1,3826650001,212,5.6,3829773277,178,,3826649999,141,27.0,3826649995,56,Center,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727347,21,1,1,0,56,3budh3j9xivsid3ptm8ptpy4k,1,79.1,27,2022-10-08T12:00:55.022Z,2022-10-08T22:52:19Z,3826650069,56,Center,3826650077,213,3.1,3829773477,178,,3826650073,141,27.0,3826650071,140,75.2,3826650075,212,4.1,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727359,22,1,1,0,58,3budh3j9xivsid3ptm8ptpy4k,1,75.1,27,2022-10-08T12:00:56.681Z,2022-10-08T22:52:25Z,3826650133,213,4.1,3826650125,56,Right,3826650129,141,10.0,3829773707,178,,3826650131,212,14.0,3826650127,140,67.6,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727357,5,43,1,1,0,cobffe32r7g4skka9m19qib63,1,0,0,2022-10-08T12:00:58.732Z,2022-10-08T12:11:24Z,3826650119,56,Back,3826698929,144,61,,,,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727401,23,1,1,1,0,3budh3j9xivsid3ptm8ptpy4k,1,67.3,12.6,2022-10-08T12:00:58.799Z,2022-10-08T22:52:29Z,3829773817,178,,3826650315,213,1.3,3826650307,56,Left,3826650313,212,53.3,3826650309,140,78.5,3826650303,155,,3826650317,1,,3826650305,196,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,3826650311,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727445,24,1,1,1,5,3budh3j9xivsid3ptm8ptpy4k,1,77.3,82.4,2022-10-08T12:01:03.471Z,2022-10-08T22:52:36Z,3826650503,56,Center,3826650509,212,15.1,3826650505,140,87.5,3829773977,178,,3826650501,155,,3826650511,213,5.5,3826650507,141,66.7,,,,d7mgn0oexyymir3upflm8gfyt,Salvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468771013,429,1,1,1,6,3budh3j9xivsid3ptm8ptpy4k,1,91.4,70.9,2022-10-08T12:01:04.732Z,2022-10-09T04:28:58Z,3826871315,56,Center,3826871313,3,,3826871319,141,53.0,3829774175,388,,3826871321,212,12.3,3826871829,154,,3826871827,210,13,3826871323,213,4.6,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,3826871317,140,89.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376687,937,67,1,1,7,3budh3j9xivsid3ptm8ptpy4k,1,90.3,57,2022-10-08T12:01:06.045Z,2022-10-09T04:28:58Z,3830188233,233,709,,,,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376683,709,67,1,1,7,cobffe32r7g4skka9m19qib63,0,9.7,43,2022-10-08T12:01:06.046Z,2022-10-09T02:07:34Z,3830188265,233,937,,,,,,,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727449,25,13,1,1,7,3budh3j9xivsid3ptm8ptpy4k,1,89.3,61,2022-10-08T12:01:06.053Z,2022-10-09T04:28:59Z,3826650991,328,,3826650525,56,Center,3826650981,154,,3826650523,17,,3826650987,102,58.5,3826871837,83,,3826650807,72,,3826871965,108,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,3826650521,22,,,3826650995,231,52.7,3826650983,55,429,3826650989,103,2.8,3829777973,178,3826650993,230,98.9,3826650977,29,,,,,,,,,,,,,,,,,,
2468727447,6,5,1,1,8,cobffe32r7g4skka9m19qib63,1,-1.5,39.8,2022-10-08T12:01:06.632Z,2022-10-08T22:55:19Z,3826650515,56,Back,3826650517,346,,3826650607,233,26,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727461,26,5,1,1,8,3budh3j9xivsid3ptm8ptpy4k,0,101.5,60.2,2022-10-08T12:01:06.632Z,2022-10-08T22:55:19Z,3826650591,56,Center,3826650645,233,6,3826650593,346,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727647,7,1,1,1,26,cobffe32r7g4skka9m19qib63,1,4.9,43.9,2022-10-08T12:01:25.182Z,2022-10-08T22:55:55Z,3826869487,189,,3826651637,213,5.1,3826651627,124,,3826651641,237,,3826651629,56,Back,3826651635,212,23.3,3826651631,140,13.9,3826651633,141,12.6,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727671,8,1,1,1,31,cobffe32r7g4skka9m19qib63,0,13.9,12.6,2022-10-08T12:01:29.753Z,2022-10-08T22:56:12Z,3826651739,56,Center,3826651747,213,0.2,3826651749,1,,3826651743,141,29.1,3826651737,155,,3829779299,178,,3826651745,212,53.6,3826651741,140,63.8,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727677,27,1,1,1,33,3budh3j9xivsid3ptm8ptpy4k,0,44.1,71.5,2022-10-08T12:01:32.250Z,2022-10-08T22:56:20Z,3826651803,213,0.1,3826651793,3,,3826651799,141,73.5,3829779491,388,,3826651801,212,15.6,3826651795,56,Center,3826651797,140,58.9,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468771307,331,43,1,1,36,cobffe32r7g4skka9m19qib63,1,0,0,2022-10-08T12:01:34.346Z,2022-10-08T12:50:24Z,3826872891,144,49,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727711,10,1,1,1,36,cobffe32r7g4skka9m19qib63,1,31,25.5,2022-10-08T12:01:34.373Z,2022-10-08T22:56:31Z,3826652023,212,14.5,3826652017,56,Back,3829779697,178,,3826652025,213,5.4,3826652021,141,8.5,3826652019,140,39.3,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727701,9,43,1,1,36,cobffe32r7g4skka9m19qib63,1,0,0,2022-10-08T12:01:34.652Z,2022-10-08T12:01:43Z,3826652379,144,7,3826651957,285,0,3826651955,56,Back,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469377591,942,83,1,1,38,3budh3j9xivsid3ptm8ptpy4k,1,59.2,90,2022-10-08T12:01:36.952Z,2022-10-09T02:11:17Z,3830194145,399,109269,,,,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469377159,711,43,1,1,38,cobffe32r7g4skka9m19qib63,1,0,0,2022-10-08T12:01:37.018Z,2022-10-09T02:10:48Z,3830193529,144,83,3830191361,399,441175,,,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727719,11,61,1,1,38,cobffe32r7g4skka9m19qib63,0,38.8,9.4,2022-10-08T12:01:37.170Z,2022-10-09T02:11:25Z,3829780077,178,,3826652057,56,Back,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727729,28,49,1,1,39,3budh3j9xivsid3ptm8ptpy4k,1,58.3,74.5,2022-10-08T12:01:37.784Z,2022-10-09T04:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469417051,1679,43,1,1,39,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-10-08T12:01:37.785Z,2022-10-09T04:52:39Z,3830420747,233,1588,3830420821,144,67,,,,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469417049,1588,43,1,1,39,cobffe32r7g4skka9m19qib63,1,0,0,2022-10-08T12:01:37.786Z,2022-10-09T04:52:38Z,3830420803,144,67,3830420751,233,1679,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469417081,1680,67,1,1,39,3budh3j9xivsid3ptm8ptpy4k,1,57.2,74,2022-10-08T12:01:37.815Z,2022-10-09T05:18:33Z,3830420923,233,1589,,,,,,,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469417079,1589,67,1,1,39,cobffe32r7g4skka9m19qib63,0,42.8,26,2022-10-08T12:01:37.816Z,2022-10-09T04:52:45Z,3830420937,233,1680,,,,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468727749,29,1,1,1,39,3budh3j9xivsid3ptm8ptpy4k,1,58.3,74.5,2022-10-08T12:01:37.841Z,2022-10-09T05:18:33Z,3826652231,141,80.2,3826652229,140,66.5,3826652235,213,0.4,3826652233,212,9.4,3829781829,178,,3826652227,56,Left,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
