id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2533662607,5,5,1,0,8,3czravw89omgc9o4s0w3l1bg5,0,39.8,101.6,2023-04-15T14:16:50.503Z,2023-04-16T03:44:44Z,4190448787,233,7,4190446703,56,Back,4190446707,347,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662999,7,5,1,0,8,63f5h8t5e9qm1fqmvfkb23ghh,1,60.2,-1.6,2023-04-15T14:16:50.503Z,2023-04-16T03:44:43Z,4190448655,347,,4190448721,233,5,4190448653,56,Right,,,,,,,,,,,,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663171,8,1,1,0,19,63f5h8t5e9qm1fqmvfkb23ghh,1,52.9,0,2023-04-15T14:17:01.694Z,2023-04-16T03:44:57Z,4190449379,212,36.9,4190449381,213,0.1,4190449375,140,87.8,4190449371,107,,4190449377,141,4.4,4190449373,56,Right,4190449383,1,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663175,9,61,1,0,22,63f5h8t5e9qm1fqmvfkb23ghh,0,91.2,4.3,2023-04-15T14:17:04.809Z,2023-04-16T03:45:19Z,4190449407,56,Right,4193824399,178,,,,,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663277,6,5,1,0,25,3czravw89omgc9o4s0w3l1bg5,1,-1.1,87.2,2023-04-15T14:17:07.005Z,2023-04-16T03:45:24Z,4190449893,346,,4190449975,233,10,4190449891,56,Back,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663261,10,5,1,0,25,63f5h8t5e9qm1fqmvfkb23ghh,0,101.1,12.8,2023-04-15T14:17:07.005Z,2023-04-16T03:45:24Z,4190449829,56,Right,4190449831,346,,4190450003,233,6,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664575,7,1,1,0,54,3czravw89omgc9o4s0w3l1bg5,0,4.8,48.8,2023-04-15T14:17:36.272Z,2023-04-16T03:45:29Z,4190456649,140,65.8,4190456639,124,,4190456667,74,,4190456659,212,64.1,4190456663,1,,4190456643,155,,4190456661,213,6.3,4190456647,56,Center,4vlurpsi44g09g159t61u83bp,Unai Simón,4190456653,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664545,11,44,1,0,57,63f5h8t5e9qm1fqmvfkb23ghh,1,33.4,59.5,2023-04-15T14:17:39.711Z,2023-04-16T15:30:25Z,4190456511,285,,4190456509,56,Back,4190456885,233,8,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664603,8,44,1,0,57,3czravw89omgc9o4s0w3l1bg5,0,66.6,40.5,2023-04-15T14:17:39.712Z,2023-04-16T03:45:33Z,4190456811,286,,4190457011,233,11,4190456809,56,Center,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664561,12,1,1,0,57,63f5h8t5e9qm1fqmvfkb23ghh,0,32.7,65.7,2023-04-15T14:17:39.721Z,2023-04-16T15:30:25Z,4190456603,56,Back,4190456607,141,49.1,4190456609,212,12.0,4190456599,3,,4190456611,213,5.1,4190456605,140,36.7,4193825651,388,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664669,9,1,1,0,59,3czravw89omgc9o4s0w3l1bg5,1,60,61.8,2023-04-15T14:17:41.770Z,2023-04-16T03:45:41Z,4190457151,140,60.1,4190457149,56,Left,4190457155,212,15.2,4193825927,388,,4190457147,3,,4190457157,213,1.6,4190457153,141,84.2,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664777,10,1,1,1,2,3czravw89omgc9o4s0w3l1bg5,1,60.1,84.2,2023-04-15T14:17:44.369Z,2023-04-16T03:45:46Z,4190457747,141,83.1,4190457741,56,Left,4190457745,140,71.2,4190457749,212,11.7,4193826115,178,,4190457751,213,6.2,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664823,11,3,1,1,3,3czravw89omgc9o4s0w3l1bg5,1,76.8,88.2,2023-04-15T14:17:45.377Z,2023-04-16T03:45:50Z,4190458083,233,13,4190458019,286,,4193826209,178,,4192799891,465,,4190458015,56,Left,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664797,13,45,1,1,3,63f5h8t5e9qm1fqmvfkb23ghh,0,23.2,11.8,2023-04-15T14:17:45.377Z,2023-04-16T03:45:50Z,4190458157,233,11,4190457849,285,,4190457847,56,Back,,,,,,,,,,,,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664883,12,1,1,1,6,3czravw89omgc9o4s0w3l1bg5,0,87.6,90.9,2023-04-15T14:17:48.743Z,2023-04-16T03:45:57Z,4190461625,286,,4190458373,141,81.3,4190468525,155,,4190458375,212,6.5,4190458371,140,87.5,4190458369,56,Left,4190458377,213,4.7,4192800361,224,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,4193826413,178,,4190458365,2,4192800363,72,4190461615,233,15,4190461611,236,,,,,,,,,,,,,,,,,,,,,,,,,
2533665407,15,12,1,1,7,63f5h8t5e9qm1fqmvfkb23ghh,1,9.8,16.1,2023-04-15T14:17:48.939Z,2023-04-16T03:46:03Z,4190466361,233,12,4190460957,56,Back,4193826655,178,,4190460953,185,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664997,13,6,1,1,9,3czravw89omgc9o4s0w3l1bg5,1,90.6,90.2,2023-04-15T14:17:51.743Z,2023-04-16T03:46:08Z,4190459263,233,14,4190458907,73,,4190458905,56,Left,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533665015,14,6,1,1,9,63f5h8t5e9qm1fqmvfkb23ghh,0,9.4,9.8,2023-04-15T14:17:51.743Z,2023-04-16T03:46:08Z,4190459013,56,Back,4190459017,73,,4190459367,233,13,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533665695,14,1,1,1,27,3czravw89omgc9o4s0w3l1bg5,0,99.5,99.5,2023-04-15T14:18:08.914Z,2023-04-16T03:46:17Z,4190462495,56,Center,4190462501,212,31.3,4190462491,155,,4190462499,141,53.6,4190462489,6,,4190462503,213,4.6,4190462493,223,,4192807805,20,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,4190462487,2,,4193827327,178,4190462497,140,,,,,,96.9,,,,,,,,,,,,,,,,,,,,,,,,
2533665739,16,52,1,1,28,63f5h8t5e9qm1fqmvfkb23ghh,1,1.2,48.7,2023-04-15T14:18:10.662Z,2023-04-16T03:46:25Z,4192808155,378,,4193827681,178,,,,,,,,,,,,,,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533666023,17,1,1,1,36,63f5h8t5e9qm1fqmvfkb23ghh,0,11.6,46.9,2023-04-15T14:18:18.414Z,2023-04-16T03:46:30Z,4190464285,56,Center,4190464293,213,0.4,4190464289,141,72.3,4190464295,1,,4190464291,212,50.0,4190464283,199,,4190464287,140,56.3,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533666141,15,49,1,1,38,3czravw89omgc9o4s0w3l1bg5,1,42.7,30.1,2023-04-15T14:18:20.400Z,2023-04-16T03:46:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533666211,16,1,1,1,39,3czravw89omgc9o4s0w3l1bg5,1,42.7,30.1,2023-04-15T14:18:21.769Z,2023-04-16T03:46:40Z,4190465373,56,Back,4190465377,141,32.8,4193828245,178,,4190465381,213,3.1,4190465379,212,21.6,4190465375,140,22.2,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533666259,17,59,1,1,42,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-04-15T14:18:24.009Z,2023-04-16T03:46:45Z,4190465605,56,Back,,,,,,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533666285,18,1,1,1,42,3czravw89omgc9o4s0w3l1bg5,0,21.6,32,2023-04-15T14:18:24.097Z,2023-04-16T03:46:48Z,4191048771,140,24.8,4191048775,141,0.0,4193828557,178,,4190465743,56,Back,4191048779,213,4.9,4191048777,212,23.0,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533666347,18,5,1,1,43,63f5h8t5e9qm1fqmvfkb23ghh,1,73,101.6,2023-04-15T14:18:25.813Z,2023-04-16T03:46:50Z,4190466245,233,19,4190466115,56,Left,4190466117,347,,,,,,,,,,,,,,,,,b45ryclny991bm7qosieyg1cl,Mikel Oyarzabal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533666299,19,5,1,1,43,3czravw89omgc9o4s0w3l1bg5,0,27,-1.6,2023-04-15T14:18:25.813Z,2023-04-16T03:46:50Z,4190465799,56,Back,4190466283,233,18,4190465803,347,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533666959,19,1,1,2,2,63f5h8t5e9qm1fqmvfkb23ghh,1,72,100,2023-04-15T14:18:44.095Z,2023-04-16T03:46:55Z,4190469339,213,4.3,4190469327,56,Left,4190469333,212,8.2,4190469329,140,68.9,4190469331,141,90.3,4190469325,107,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533667003,20,1,1,2,3,63f5h8t5e9qm1fqmvfkb23ghh,1,68.9,90.3,2023-04-15T14:18:44.880Z,2023-04-16T03:47:20Z,4190469559,213,1.3,4193829847,178,,4190469551,56,Left,4190469555,141,94.7,4190469557,212,3.1,4190469553,140,69.7,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533667025,21,1,1,2,5,63f5h8t5e9qm1fqmvfkb23ghh,0,70.2,95.4,2023-04-15T14:18:46.965Z,2023-04-16T03:47:27Z,4193828915,178,,4190469673,56,Left,4190469863,236,,4190469677,141,95.4,4190469675,140,70.6,4190469865,233,20,4190469679,212,0.4,4190469681,213,0,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,4190469869,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533667041,20,74,1,2,5,3czravw89omgc9o4s0w3l1bg5,1,25.9,4.9,2023-04-15T14:18:46.996Z,2023-04-16T03:47:34Z,4190469935,233,21,4190469717,285,,4193830341,178,,4190469715,56,Back,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533667115,21,49,1,2,6,3czravw89omgc9o4s0w3l1bg5,1,25.4,17.2,2023-04-15T14:18:48.679Z,2023-04-16T03:47:44Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533667209,22,4,1,2,7,3czravw89omgc9o4s0w3l1bg5,1,29.4,18.3,2023-04-15T14:18:49.254Z,2023-04-16T03:47:51Z,4190470571,295,,4190470575,152,,4190470573,56,Back,4190470973,233,22,4190470577,285,,4190470569,13,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533667251,22,4,1,2,7,63f5h8t5e9qm1fqmvfkb23ghh,0,70.6,81.7,2023-04-15T14:18:49.255Z,2023-04-16T03:47:50Z,4190470849,152,,4190471135,286,,4190471131,233,22,4190470839,13,,4190470843,295,,4190470847,56,Left,4193830923,178,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533668273,23,1,1,2,32,3czravw89omgc9o4s0w3l1bg5,1,32.7,28.1,2023-04-15T14:19:14.195Z,2023-04-16T03:47:56Z,4190476245,152,,4190476241,155,,4190476249,140,42.0,4190476251,141,96.3,4190476255,213,1.4,4190476239,5,,4190476253,212,47.4,4193831247,178,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,4190476243,196,,4190476257,1,4190476247,56,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,
2533668299,24,1,1,2,36,3czravw89omgc9o4s0w3l1bg5,0,41.3,95.7,2023-04-15T14:19:18.818Z,2023-04-16T03:48:02Z,4190476403,140,43.7,4190476407,212,2.5,4193831505,178,,4190476409,213,0,4190476405,141,95.7,4190476401,56,Back,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533668361,23,61,1,2,37,63f5h8t5e9qm1fqmvfkb23ghh,1,60.4,11.3,2023-04-15T14:19:18.982Z,2023-04-16T03:48:07Z,4193831725,178,,4190476723,56,Right,,,,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533668415,24,61,1,2,39,63f5h8t5e9qm1fqmvfkb23ghh,0,57.1,24.8,2023-04-15T14:19:20.855Z,2023-04-16T03:48:13Z,4193831929,178,,4190477013,56,Center,,,,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533668467,25,1,1,2,40,3czravw89omgc9o4s0w3l1bg5,0,41.6,71.7,2023-04-15T14:19:21.920Z,2023-04-16T03:48:17Z,4190477305,140,63.6,4193832113,178,,4190477309,212,30.9,4190477303,56,Left,4190477307,141,100.0,4190477311,213,0.7,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533668961,25,5,1,2,42,63f5h8t5e9qm1fqmvfkb23ghh,1,36.6,-1.8,2023-04-15T14:19:24.236Z,2023-04-16T03:48:21Z,4190480367,233,26,4190480299,347,,4190480293,56,Back,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533668479,26,5,1,2,42,3czravw89omgc9o4s0w3l1bg5,0,63.4,101.8,2023-04-15T14:19:24.236Z,2023-04-16T03:48:21Z,4190480415,233,25,4190477377,347,,4190477375,56,Left,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533669011,26,1,1,2,57,63f5h8t5e9qm1fqmvfkb23ghh,0,36.6,0,2023-04-15T14:19:39.467Z,2023-04-16T03:48:26Z,4190480595,140,51.2,4190480591,107,,4190480601,213,0.8,4190480599,212,21.9,4190480603,1,,4190480593,56,Right,4190480597,141,21.1,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533678691,84,61,1,2,59,3czravw89omgc9o4s0w3l1bg5,1,53,71.4,2023-04-15T14:19:40.984Z,2023-04-16T03:48:32Z,4190532625,56,Center,4193832733,178,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533669053,27,49,1,3,0,3czravw89omgc9o4s0w3l1bg5,1,47,73.1,2023-04-15T14:19:41.935Z,2023-04-16T03:48:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533669073,28,1,1,3,0,3czravw89omgc9o4s0w3l1bg5,1,47,73.1,2023-04-15T14:19:41.954Z,2023-04-16T03:48:45Z,4190480989,56,Center,4190480993,140,57.8,4190480995,141,67.1,4190481003,213,5.9,4190480999,212,12.1,4193833123,178,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534580919,928,67,1,3,1,3czravw89omgc9o4s0w3l1bg5,1,59.2,70.2,2023-04-15T14:19:42.977Z,2023-04-16T15:30:25Z,4195323985,233,883,,,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
