id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2483550591,933,67,1,0,9,3czravw89omgc9o4s0w3l1bg5,0,30,95.5,2022-11-08T19:00:32.979Z,2022-11-09T10:39:44Z,3905034767,233,1123,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483327253,4,43,1,0,10,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-11-08T19:00:33.384Z,2022-11-08T19:01:00Z,3903877811,157,0,3903878505,286,0,3903878913,144,1,3903877823,1,0,3903877817,141,96.3,3903877819,212,1.5,3903878499,236,0,3903877813,56,Back,uzzq2p3s1qnb3wv1pee3mcph,Yeray,3903878501,233,8,3903877815,140,25.1,3903877821,213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483327277,7,43,1,0,11,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-11-08T19:00:34.453Z,2022-11-08T19:00:42Z,3903878171,144,7,3903877901,56,Right,3903877903,286,0,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483327289,8,43,1,0,13,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-11-08T19:00:36.966Z,2022-11-08T19:01:00Z,3903878477,285,0,3903878921,144,74,3903877947,56,Right,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483327319,9,1,1,0,14,4jelr92fsge73q39is6qvhxb3,1,97.7,32.8,2022-11-08T19:00:37.584Z,2022-11-09T09:23:09Z,3903879575,210,13,3903878071,140,90.3,3903878077,213,2.5,3903879581,154,,3903879349,195,,3903878075,212,9.4,3903878069,56,Center,3904971589,178,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,3903878073,141,40.7,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483327375,12,43,1,0,14,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-11-08T19:00:37.877Z,2022-11-08T19:00:59Z,3903878871,144,49,,,,,,,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483327323,10,13,1,0,15,4jelr92fsge73q39is6qvhxb3,1,89.5,40.4,2022-11-08T19:00:38.330Z,2022-11-09T09:23:10Z,3903879607,102,34.5,3903879599,29,,3903879609,103,87.5,3903879611,328,,3903879597,81,,3903879603,55,9,3903878101,56,Center,3903878099,17,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,3903878097,22,,3904971665,178,,3903879601,154,,,3903879615,231,48.4,3903879613,230,98.8,3903879461,20,,,,,,,,,,,,,,,,,,,
2483327333,5,5,1,0,16,3czravw89omgc9o4s0w3l1bg5,1,-1.6,67.1,2022-11-08T19:00:39.575Z,2022-11-09T09:23:13Z,3903878141,56,Back,3903878145,346,,3903878157,233,11,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483327327,11,5,1,0,16,4jelr92fsge73q39is6qvhxb3,0,101.6,32.9,2022-11-08T19:00:39.575Z,2022-11-09T09:23:13Z,3903878119,346,,3903878163,233,5,3903878117,56,Center,,,,,,,,,,,,,,,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483327959,6,1,1,1,22,3czravw89omgc9o4s0w3l1bg5,0,4.6,44.8,2022-11-08T19:01:45.396Z,2022-11-09T09:23:17Z,3903880845,56,Right,3903880851,212,63.6,3903880859,74,,3903880843,155,,3903880853,213,6.0,3903880849,141,20.6,3903880855,1,,3903880841,124,,4vlurpsi44g09g159t61u83bp,Unai Simón,3903880847,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328003,14,1,1,1,27,4jelr92fsge73q39is6qvhxb3,1,25,81.8,2022-11-08T19:01:50.851Z,2022-11-09T09:23:23Z,3904971825,388,,3903881005,3,,3903881013,212,4.7,3903881015,213,0.8,3903881011,141,87.0,3903881009,140,28.0,3903881007,56,Back,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483327977,13,43,1,1,27,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-11-08T19:01:50.917Z,2022-11-09T00:18:34Z,3903880897,56,Back,3904619181,144,44,3903880899,285,0,,,,,,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483327987,7,43,1,1,27,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-11-08T19:01:50.918Z,2022-11-09T00:18:32Z,3904619161,144,44,3903880929,286,0,3903881047,233,13,3903880927,56,Right,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328025,15,1,1,1,29,4jelr92fsge73q39is6qvhxb3,0,28,87,2022-11-08T19:01:52.388Z,2022-11-09T09:23:27Z,3903881143,140,44.6,3903881151,1,,3903881145,141,70.1,3903881141,56,Back,3903881139,157,,3904971857,178,,3903881147,212,20.9,3903881149,213,5.7,458bvyiuixqgsysikrpoirxlh,J. Narváez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328021,8,44,1,1,31,3czravw89omgc9o4s0w3l1bg5,1,55.2,29.6,2022-11-08T19:01:54.175Z,2022-11-09T11:40:49Z,3903881129,286,,3903881127,56,Center,3903881193,233,16,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328027,16,44,1,1,31,4jelr92fsge73q39is6qvhxb3,0,44.8,70.4,2022-11-08T19:01:54.176Z,2022-11-09T09:23:30Z,3903881157,285,,3904193601,233,8,3903881155,56,Back,,,,,,,,,,,,,,,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328087,9,1,1,1,31,3czravw89omgc9o4s0w3l1bg5,1,54.6,28.6,2022-11-08T19:01:54.347Z,2022-11-09T11:40:49Z,3903881391,3,,3904971939,388,,3903881401,213,2.0,3903881399,212,19.4,3903881397,141,54.9,3903881395,140,47.4,3903881393,56,Back,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328093,10,1,1,1,36,3czravw89omgc9o4s0w3l1bg5,0,60.5,80.3,2022-11-08T19:01:59.913Z,2022-11-09T09:23:44Z,3903881429,213,1.3,3903881427,212,7.3,3903881421,56,Left,3903881425,141,90.6,3904972089,178,,3903881423,140,62.3,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328095,17,49,1,1,37,4jelr92fsge73q39is6qvhxb3,1,32.5,17.6,2022-11-08T19:02:00.696Z,2022-11-09T09:23:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328105,18,1,1,1,37,4jelr92fsge73q39is6qvhxb3,0,32.9,17,2022-11-08T19:02:00.745Z,2022-11-09T09:23:51Z,3904972199,178,,3903881471,56,Back,3903881477,212,13.3,3903881479,213,0.1,3903881473,140,45.5,3903881475,141,18.4,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328111,11,49,1,1,38,3czravw89omgc9o4s0w3l1bg5,1,45.4,85.9,2022-11-08T19:02:01.501Z,2022-11-09T09:23:57Z,,,,,,,,,,,,,,,,,,,,,,,,,e40eqhxzzid2chfyxph37tuxh,Ander Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328159,12,1,1,1,40,3czravw89omgc9o4s0w3l1bg5,1,44.5,85.4,2022-11-08T19:02:03.356Z,2022-11-09T09:24:02Z,3903881711,213,3.9,3903881709,212,34.1,3903881707,141,52.1,3904972321,178,,3903881713,1,,3903881705,140,20.2,3903881703,56,Back,,,,e40eqhxzzid2chfyxph37tuxh,Ander Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328173,13,1,1,1,44,3czravw89omgc9o4s0w3l1bg5,1,20.2,52.1,2022-11-08T19:02:07.617Z,2022-11-09T09:24:05Z,3903881753,141,45.1,3903881749,56,Back,3903881755,212,16.0,3904972361,178,,3903881757,213,3.4,3903881751,140,5.7,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328205,14,1,1,1,46,3czravw89omgc9o4s0w3l1bg5,0,6.1,46.9,2022-11-08T19:02:09.382Z,2022-11-09T09:24:09Z,3904972395,178,,3903881913,1,,3903881905,140,36.9,3903881903,56,Back,3903881909,212,46.2,3903881911,213,5.5,3903881907,141,0.0,3903881901,157,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328211,15,5,1,1,50,3czravw89omgc9o4s0w3l1bg5,0,35.4,-1.5,2022-11-08T19:02:13.296Z,2022-11-09T09:24:16Z,3903881925,347,,3903882043,233,19,3903881923,56,Back,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328235,19,5,1,1,50,4jelr92fsge73q39is6qvhxb3,1,64.6,101.5,2022-11-08T19:02:13.296Z,2022-11-09T09:24:15Z,3903882025,56,Left,3903882027,347,,3903882031,233,15,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328399,20,1,1,2,5,4jelr92fsge73q39is6qvhxb3,1,64.7,100,2022-11-08T19:02:28.952Z,2022-11-09T09:24:19Z,3903882609,213,6.1,3903882605,141,96.5,3903882607,212,15.2,3903882603,140,78.9,3903882599,107,,3903882601,56,Left,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328411,21,1,1,2,9,4jelr92fsge73q39is6qvhxb3,1,78.9,96.5,2022-11-08T19:02:33.051Z,2022-11-09T09:24:24Z,3903882657,141,96.3,3903882659,212,4.4,3904972565,178,,3903882653,56,Left,3903882661,213,3.2,3903882655,140,74.7,,,,,,,458bvyiuixqgsysikrpoirxlh,J. Narváez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328443,22,1,1,2,11,4jelr92fsge73q39is6qvhxb3,1,74.7,96.3,2022-11-08T19:02:34.233Z,2022-11-09T09:24:29Z,3903882817,141,91.8,3904972619,178,,3903882819,212,3.5,3903882813,56,Left,3903882815,140,73.0,3903882821,213,4.2,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328449,23,1,1,2,13,4jelr92fsge73q39is6qvhxb3,0,78.8,90.3,2022-11-08T19:02:36.701Z,2022-11-09T09:24:55Z,3904620081,212,3.2,3904620079,141,94.6,3904972857,178,,3904620077,140,80.1,3903882829,56,Left,3904620083,213,1.1,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328467,16,1,1,2,14,3czravw89omgc9o4s0w3l1bg5,1,24.7,9.1,2022-11-08T19:02:37.768Z,2022-11-09T09:24:57Z,3903882885,141,8.3,3903882883,140,28.0,3903882889,213,6.1,3904972881,178,,3903882887,212,3.5,3903882881,56,Back,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328475,17,49,1,2,15,3czravw89omgc9o4s0w3l1bg5,1,27.9,8.3,2022-11-08T19:02:38.246Z,2022-11-09T09:25:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328479,18,1,1,2,15,3czravw89omgc9o4s0w3l1bg5,0,27.9,8.3,2022-11-08T19:02:39.074Z,2022-11-09T09:25:14Z,3903882929,213,6.2,3903882927,212,1.3,3903882963,233,24,3903882921,56,Back,3903882925,141,8.2,3904973117,178,,3903882961,236,,3903882923,140,29.1,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,3903882967,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483350371,378,43,1,2,16,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-11-08T19:02:39.127Z,2022-11-09T00:20:42Z,3904620463,144,61,3903981927,56,Left,,,,,,,,,,,,,,,,,,,458bvyiuixqgsysikrpoirxlh,J. Narváez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328485,24,74,1,2,16,4jelr92fsge73q39is6qvhxb3,1,75.5,97.1,2022-11-08T19:02:39.268Z,2022-11-09T09:25:26Z,3903882981,233,18,3903882947,56,Left,3903882949,285,,3904973249,178,,,,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328497,25,49,1,2,17,4jelr92fsge73q39is6qvhxb3,1,79.9,94.8,2022-11-08T19:02:40.931Z,2022-11-09T09:25:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328503,26,1,1,2,19,4jelr92fsge73q39is6qvhxb3,0,80.9,94.7,2022-11-08T19:02:42.193Z,2022-11-09T09:25:51Z,3903883053,212,10.6,3903883055,213,5.1,3903883047,140,85.0,3903883045,56,Left,3903883051,141,80.4,3904973583,178,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328507,19,8,1,2,19,3czravw89omgc9o4s0w3l1bg5,1,16.4,18.2,2022-11-08T19:02:42.629Z,2022-11-09T09:27:10Z,3904974657,178,,3903883063,56,Back,3904622583,385,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328541,27,1,1,2,24,4jelr92fsge73q39is6qvhxb3,1,98.7,85.5,2022-11-08T19:02:47.711Z,2022-11-09T09:27:17Z,3903883213,56,Left,3903883217,141,87.3,3904974775,178,,3903883215,140,96.0,3903883219,212,3.1,3903883221,213,2.7,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328543,20,45,1,2,25,3czravw89omgc9o4s0w3l1bg5,0,4.4,13,2022-11-08T19:02:48.929Z,2022-11-09T09:27:22Z,3903883225,56,Back,3903883335,233,28,3903883227,285,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328561,28,3,1,2,25,4jelr92fsge73q39is6qvhxb3,1,95.6,87,2022-11-08T19:02:48.929Z,2022-11-09T09:27:21Z,3904974847,178,,3903883327,233,20,3904622671,465,,3903883313,286,,3903883311,56,Left,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328587,29,1,1,2,27,4jelr92fsge73q39is6qvhxb3,1,96.1,86.3,2022-11-08T19:02:50.440Z,2022-11-09T11:40:50Z,3903883419,56,Center,3904974907,178,,3903883423,141,43.9,3903883417,155,,3903883633,154,,3903883425,212,30.1,3903883421,140,88.0,3903883427,213,4.4,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,3903883631,210,13,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483551561,1174,43,1,2,29,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-11-08T19:02:52.228Z,2022-11-09T11:46:32Z,3905038843,233,982,3905132001,144,67,,,,,,,,,,,,,,,,,,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483551557,982,43,1,2,29,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-11-08T19:02:52.229Z,2022-11-09T11:46:32Z,3905132017,144,67,3905038853,233,1174,,,,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483328593,30,13,1,2,29,4jelr92fsge73q39is6qvhxb3,1,88,43.7,2022-11-08T19:02:52.243Z,2022-11-09T11:40:50Z,3903883651,102,72.1,3903883641,73,,3903883661,231,48.4,3903883643,29,,3903883645,154,,3903883529,20,,3903883657,328,,3903883647,55,29,cj24ptt1lvwh7hakewqydobf9,S. Weissman,3903883655,108,,3903883653,103,19.4,3903883467,56,Center,,3903883463,22,,3904623677,391,,3903883465,17,3903883659,230,98.8,3904975023,388,,,,,,,,,,,,,,
2483328589,21,5,1,2,30,3czravw89omgc9o4s0w3l1bg5,1,-1.5,34.2,2022-11-08T19:02:53.625Z,2022-11-09T09:32:24Z,3903883431,56,Back,3903883433,346,,3903883509,233,31,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
