id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,assist
2527571117,5,5,1,0,12,3kq9cckrnlogidldtdie2fkbl,1,10.7,-0.8,2023-04-02T14:19:48.231Z,2023-04-02T14:20:22Z,4158057347,347,,4158060107,233,7,4158057345,56,Back,,,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571025,7,5,1,0,12,4jelr92fsge73q39is6qvhxb3,0,89.3,100.8,2023-04-02T14:19:48.231Z,2023-04-02T14:20:22Z,4158056859,56,Left,4158060149,233,5,4158056861,347,,,,,,,,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571177,6,1,1,0,22,3kq9cckrnlogidldtdie2fkbl,0,11.5,0,2023-04-02T14:19:58.151Z,2023-04-02T14:19:59Z,4158057663,107,,4158057671,212,17.6,4158057667,140,25.7,4158057669,141,13.0,4158057673,213,0.6,4158057665,56,Back,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571211,8,49,1,0,26,4jelr92fsge73q39is6qvhxb3,1,66.1,80.6,2023-04-02T14:20:01.568Z,2023-04-02T14:20:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571353,9,1,1,0,26,4jelr92fsge73q39is6qvhxb3,1,66.3,80.6,2023-04-02T14:20:02.066Z,2023-04-02T14:20:06Z,4158058403,140,63.3,4158058407,212,9.6,4158058409,213,4.4,4158058401,56,Center,4158058405,141,67.3,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571445,10,1,1,0,31,4jelr92fsge73q39is6qvhxb3,1,61.4,88.4,2023-04-02T14:20:06.673Z,2023-04-02T14:20:11Z,4158058913,140,73.9,4158058917,212,13.5,4158058919,213,0.2,4158058911,56,Left,4158058915,141,93.2,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571503,11,1,1,0,35,4jelr92fsge73q39is6qvhxb3,1,74.6,92.3,2023-04-02T14:20:11.073Z,2023-04-02T14:20:14Z,4158059199,56,Center,4158059203,141,64.5,4158059207,213,5.0,4158059201,140,80.5,4158059205,212,19.9,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571587,12,1,1,0,38,4jelr92fsge73q39is6qvhxb3,0,80.5,64.5,2023-04-02T14:20:14.033Z,2023-04-02T14:20:20Z,4158059757,212,16.9,4158059759,213,6.1,4158059735,56,Center,4158059751,140,96.2,4158059755,141,59.3,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571533,7,52,1,0,39,3kq9cckrnlogidldtdie2fkbl,1,4.6,39.2,2023-04-02T14:20:15.431Z,2023-04-02T14:20:15Z,,,,,,,,,,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571613,8,1,1,0,41,3kq9cckrnlogidldtdie2fkbl,1,5.7,44.8,2023-04-02T14:20:16.743Z,2023-04-02T14:20:20Z,4158059877,140,14.7,4158059881,212,22.4,4158059873,123,,4158059885,213,1.1,4158059875,56,Back,4158059879,141,74.7,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571681,9,1,1,0,44,3kq9cckrnlogidldtdie2fkbl,1,16.1,73.1,2023-04-02T14:20:20.391Z,2023-04-02T14:20:23Z,4158060243,141,72.0,4158060247,213,3.2,4158060241,140,5.3,4158060245,212,11.4,4158060239,56,Back,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571711,10,1,1,0,47,3kq9cckrnlogidldtdie2fkbl,1,5.3,72,2023-04-02T14:20:23.335Z,2023-04-02T14:20:24Z,4158060445,213,4.4,4158060439,140,2.1,4158060441,141,57.6,4158060437,56,Back,4158060443,212,10.4,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571801,11,1,1,0,49,3kq9cckrnlogidldtdie2fkbl,0,2.1,57.6,2023-04-02T14:20:24.711Z,2023-04-02T14:20:28Z,4158060927,141,83.1,4158060923,56,Left,4158060933,212,58.9,4158060937,1,,4158060935,213,0.3,4158060925,140,55.7,4158060921,157,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571849,12,61,1,0,54,3kq9cckrnlogidldtdie2fkbl,1,54.4,80.3,2023-04-02T14:20:30.128Z,2023-04-02T14:20:30Z,4158061195,56,Left,,,,,,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571861,13,1,1,0,54,4jelr92fsge73q39is6qvhxb3,0,42.5,21.5,2023-04-02T14:20:30.448Z,2023-04-02T15:14:44Z,4158061243,56,Back,4158061247,141,22.7,4158061251,213,0.3,4158061249,212,3.1,4158061245,140,45.3,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571871,14,49,1,0,55,4jelr92fsge73q39is6qvhxb3,1,43.4,25,2023-04-02T14:20:31.556Z,2023-04-02T15:14:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571911,15,1,1,0,56,4jelr92fsge73q39is6qvhxb3,1,43.5,29.1,2023-04-02T14:20:31.904Z,2023-04-02T15:14:49Z,4158061503,140,31.5,4158061507,212,26.3,4158061509,213,2.1,4158061501,56,Back,4158061505,141,63.1,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527571979,16,1,1,0,58,4jelr92fsge73q39is6qvhxb3,1,34,67.3,2023-04-02T14:20:34.288Z,2023-04-02T14:20:37Z,4158061879,213,1.0,4158061871,140,45.1,4158061875,141,92.3,4158061869,56,Back,4158061877,212,20.6,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572021,17,1,1,1,1,4jelr92fsge73q39is6qvhxb3,1,45.5,92.3,2023-04-02T14:20:37.424Z,2023-04-02T14:20:39Z,4158062065,213,3.8,4158062057,56,Back,4158062061,141,80.5,4158062063,212,12.6,4158062059,140,36.3,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572073,18,1,1,1,3,4jelr92fsge73q39is6qvhxb3,1,36.4,77.6,2023-04-02T14:20:39.248Z,2023-04-02T14:20:42Z,4158062393,141,71.2,4158062401,213,4.0,4158062397,212,5.7,4158062385,56,Back,4158062391,140,32.9,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572133,19,1,1,1,7,4jelr92fsge73q39is6qvhxb3,1,27.3,70.3,2023-04-02T14:20:42.816Z,2023-04-02T14:20:46Z,4158062789,212,22.9,4158062791,213,3.5,4158062785,140,7.0,4158062783,56,Back,4158062787,141,58.1,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572195,20,1,1,1,10,4jelr92fsge73q39is6qvhxb3,1,6.7,61.2,2023-04-02T14:20:46.289Z,2023-04-02T14:20:49Z,4158063095,140,19.1,4158063099,212,19.7,4158063097,141,82.9,4158063093,56,Back,4158063101,213,0.8,,,,,,,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572265,21,1,1,1,14,4jelr92fsge73q39is6qvhxb3,0,8.7,71.5,2023-04-02T14:20:49.585Z,2023-04-02T14:20:54Z,4158063543,56,Back,4158063553,1,,4158063547,141,20.1,4158063551,213,5.4,4158063541,155,,4158063549,212,47.0,4158063545,140,38.6,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572287,13,1,1,1,17,3kq9cckrnlogidldtdie2fkbl,1,58.3,83.3,2023-04-02T14:20:53.318Z,2023-04-02T14:20:54Z,4158063651,212,8.7,4158063649,141,80.3,4158063645,56,Left,4158063653,213,6.0,4158063647,140,66.4,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572295,14,49,1,1,18,3kq9cckrnlogidldtdie2fkbl,1,66.9,80.6,2023-04-02T14:20:54.423Z,2023-04-02T14:20:55Z,,,,,,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572363,15,1,1,1,20,3kq9cckrnlogidldtdie2fkbl,1,69.3,75.2,2023-04-02T14:20:55.687Z,2023-04-02T14:20:57Z,4158064013,212,9.6,4158064007,56,Center,4158064009,140,74.1,4158064011,141,63.2,4158064015,213,5.3,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572391,16,1,1,1,21,3kq9cckrnlogidldtdie2fkbl,0,78.1,56.4,2023-04-02T14:20:56.887Z,2023-04-02T15:05:43Z,4158064135,212,8.4,4158064131,140,76.6,4158064129,56,Center,4158064137,213,4.5,4158064133,141,44.2,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572415,22,49,1,1,23,4jelr92fsge73q39is6qvhxb3,1,22.1,62.6,2023-04-02T14:20:59.505Z,2023-04-02T14:20:59Z,,,,,,,,,,,,,,,,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572583,23,1,1,1,26,4jelr92fsge73q39is6qvhxb3,1,31.3,68.5,2023-04-02T14:21:02.272Z,2023-04-02T14:21:06Z,4158065171,140,30.6,4158065175,212,13.6,4158065169,56,Back,4158065173,141,88.4,4158065177,213,1.6,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572585,24,3,1,1,31,4jelr92fsge73q39is6qvhxb3,0,31.9,98.2,2023-04-02T14:21:06.576Z,2023-04-02T14:22:44Z,4158075713,233,19,4158073789,285,,4158065185,56,Back,,,,,,,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572827,19,7,1,1,31,3kq9cckrnlogidldtdie2fkbl,1,68.1,1.8,2023-04-02T14:21:06.577Z,2023-04-02T15:05:44Z,4158075655,233,24,4158075313,286,,4158066415,56,Right,4158124595,167,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572597,25,43,1,1,31,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-04-02T14:21:07.520Z,2023-04-02T14:22:29Z,4158065247,56,Back,4158065249,347,0,4158074065,144,5,,,,,,,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572799,17,43,1,1,41,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-04-02T14:21:16.662Z,2023-04-02T14:21:22Z,4158066327,56,Right,4158066859,144,44,4158066329,286,0,,,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572819,18,5,1,1,41,3kq9cckrnlogidldtdie2fkbl,0,68.6,-1.2,2023-04-02T14:21:16.831Z,2023-04-02T15:05:41Z,4158066375,56,Right,4158076263,233,26,4158310599,361,,4158066377,347,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572809,26,5,1,1,41,4jelr92fsge73q39is6qvhxb3,1,31.4,101.2,2023-04-02T14:21:16.831Z,2023-04-02T15:05:51Z,4158066359,56,Back,4158066361,347,,4158079533,233,18,4158311305,361,,,,,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572845,27,1,1,1,42,4jelr92fsge73q39is6qvhxb3,1,33.7,100,2023-04-02T14:21:17.701Z,2023-04-02T14:21:19Z,4158066561,212,11.5,4158066563,213,4.7,4158066557,140,34.1,4158066553,107,,4158066555,56,Back,4158066559,141,84.4,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572889,28,1,1,1,44,4jelr92fsge73q39is6qvhxb3,1,32.5,79.6,2023-04-02T14:21:19.584Z,2023-04-02T14:21:21Z,4158066799,56,Back,4158066807,213,4.1,4158066803,141,59.6,4158066805,212,17.2,4158066801,140,22.5,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572865,20,43,1,1,44,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-04-02T14:21:20.294Z,2023-04-02T14:23:20Z,4158066653,56,Right,4158066655,347,0,4158066775,233,26,4158079463,144,5,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527572933,29,1,1,1,46,4jelr92fsge73q39is6qvhxb3,1,22.5,59.6,2023-04-02T14:21:21.695Z,2023-04-02T14:21:24Z,4158067041,140,9.9,4158067049,212,19.0,4158067039,56,Back,4158067045,141,79.6,4158067053,213,2.3,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573015,30,1,1,1,48,4jelr92fsge73q39is6qvhxb3,0,6.4,69.3,2023-04-02T14:21:24.208Z,2023-04-02T14:21:29Z,4158067467,141,28.5,4158067471,213,5.6,4158067463,56,Back,4158067465,140,41.9,4158067469,212,46.5,4158067473,1,,4158067461,155,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573021,21,49,1,1,52,3kq9cckrnlogidldtdie2fkbl,1,54.5,83,2023-04-02T14:21:28.336Z,2023-04-02T14:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573131,22,1,1,1,53,3kq9cckrnlogidldtdie2fkbl,1,54.5,83,2023-04-02T14:21:28.999Z,2023-04-02T14:21:33Z,4158068015,212,23.7,4158068011,140,35.1,4158068017,213,3.7,4158068013,141,65.3,4158068003,155,,4158068007,56,Back,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573277,23,1,1,1,57,3kq9cckrnlogidldtdie2fkbl,1,35.6,66.3,2023-04-02T14:21:32.982Z,2023-04-02T14:21:39Z,4158068707,56,Back,4158068709,140,35.4,4158068717,213,4.7,4158068711,141,32.0,4158068715,212,23.3,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573317,24,1,1,2,3,3kq9cckrnlogidldtdie2fkbl,1,40.5,22.1,2023-04-02T14:21:39.286Z,2023-04-02T14:21:42Z,4158068963,213,2.5,4158068951,140,18.6,4158068949,56,Back,4158068955,141,47.5,4158068961,212,28.8,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573381,25,1,1,2,6,3kq9cckrnlogidldtdie2fkbl,1,20.3,49.4,2023-04-02T14:21:42.214Z,2023-04-02T15:05:46Z,4158069271,212,25.0,4158069267,140,28.4,4158069269,141,83.9,4158069273,213,1.2,4158069265,56,Back,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573387,26,1,1,2,9,3kq9cckrnlogidldtdie2fkbl,1,29.3,86.1,2023-04-02T14:21:45.462Z,2023-04-02T14:21:46Z,4158069327,141,96.2,4158069323,56,Back,4158069325,140,28.4,4158069329,212,6.9,4158069331,213,1.7,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573473,27,1,1,2,10,3kq9cckrnlogidldtdie2fkbl,1,28.4,96.2,2023-04-02T14:21:46.534Z,2023-04-02T14:21:51Z,4158069759,56,Back,4158069761,140,15.7,4158069765,212,22.4,4158069763,141,69.8,4158069767,213,4.1,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573531,28,1,1,2,15,3kq9cckrnlogidldtdie2fkbl,1,19.5,60.6,2023-04-02T14:21:50.966Z,2023-04-02T14:21:53Z,4158070047,213,4.9,4158070043,141,32.9,4158070045,212,19.4,4158070039,56,Back,4158070041,140,23.8,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573613,29,1,1,2,18,3kq9cckrnlogidldtdie2fkbl,1,33,26.2,2023-04-02T14:21:54.294Z,2023-04-02T14:21:57Z,4158070537,213,4.5,4158070523,56,Back,4158070527,140,30.9,4158070529,141,10.9,4158070531,212,10.6,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527573659,30,1,1,2,22,3kq9cckrnlogidldtdie2fkbl,0,30.2,8.3,2023-04-02T14:21:57.591Z,2023-04-02T14:22:00Z,4158070767,155,,4158070775,212,45.3,4158070771,140,68.3,4158070779,1,,4158070777,213,0.5,4158070773,141,39.4,4158070769,56,Center,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
