id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2479553859,13,1,1,0,24,7h7eg7q7dbwvzww78h9d5eh0h,1,72.6,3.1,2022-10-30T15:16:16.001Z,2022-10-31T05:53:42Z,3884092453,213,1.1,3886054223,178,,3884092449,141,24.7,3884092445,56,Center,3884092447,140,79.1,3884092451,212,16.2,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479553871,14,61,1,0,25,7h7eg7q7dbwvzww78h9d5eh0h,0,79.2,24.7,2022-10-30T15:16:16.651Z,2022-10-31T05:53:51Z,3886054395,178,,3884092499,56,Center,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479553837,3,49,1,0,26,3kq9cckrnlogidldtdie2fkbl,1,12.6,60.4,2022-10-30T15:16:17.982Z,2022-10-31T05:53:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554003,4,1,1,0,26,3kq9cckrnlogidldtdie2fkbl,1,12.6,60.4,2022-10-30T15:16:18.016Z,2022-10-31T05:54:01Z,3884093075,212,12.5,3884093069,56,Back,3884093071,140,22.6,3886054571,178,,3884093073,141,70.3,3884093079,213,0.6,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479861529,972,3,1,0,28,3kq9cckrnlogidldtdie2fkbl,0,25.1,67.1,2022-10-30T15:16:20.322Z,2022-10-31T05:54:15Z,3885773093,467,27hwtukeqxh91ch1f3qr1it49,3885773087,56,Back,3885773089,285,,3886054837,178,,3885773091,464,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554013,5,4,1,0,29,3kq9cckrnlogidldtdie2fkbl,1,24,69.3,2022-10-30T15:16:20.635Z,2022-10-31T05:54:21Z,3884093145,152,,3884093137,13,,3884093141,295,,3884093143,56,Back,3884093245,233,15,3884093147,285,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554023,15,4,1,0,29,7h7eg7q7dbwvzww78h9d5eh0h,0,76,30.7,2022-10-30T15:16:20.636Z,2022-10-31T05:54:21Z,3886054979,178,,3884093197,152,,3884093189,13,,3884093193,56,Center,3884093275,233,5,3884093515,295,,3884093201,286,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554351,6,1,1,0,43,3kq9cckrnlogidldtdie2fkbl,1,22.2,71.6,2022-10-30T15:16:35.215Z,2022-10-31T05:54:56Z,3886055429,178,,3884094755,141,67.6,3884094751,56,Back,3884094757,212,3.0,3884094745,152,,3884094739,5,,3884094759,213,5.1,3884094753,140,23.3,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554471,7,1,1,0,44,3kq9cckrnlogidldtdie2fkbl,1,29.7,70,2022-10-30T15:16:35.758Z,2022-10-31T05:55:01Z,3884095377,140,29.9,3886055495,178,,3884095381,212,11.4,3884095379,141,53.3,3884095373,56,Back,3884095383,213,4.7,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554581,8,1,1,0,48,3kq9cckrnlogidldtdie2fkbl,1,33.5,48,2022-10-30T15:16:40.379Z,2022-10-31T05:55:07Z,3884095821,56,Back,3884095825,141,69.7,3886055601,178,,3884095827,212,14.9,3884095823,140,35.1,3884095829,213,1.5,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554695,9,1,1,0,52,3kq9cckrnlogidldtdie2fkbl,1,41.7,71.6,2022-10-30T15:16:44.336Z,2022-10-31T05:55:11Z,3884096555,56,Left,3884096563,213,0.6,3884096565,1,,3884096559,141,97.6,3886055675,178,,3884096561,212,33.5,3884096553,155,,3884096557,140,68.8,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554739,10,1,1,0,58,3kq9cckrnlogidldtdie2fkbl,1,68.8,96.7,2022-10-30T15:16:50.074Z,2022-10-31T05:55:20Z,3884096777,56,Left,3884096779,140,72.9,3884096785,213,0.3,3884096781,141,98.4,3884096783,212,4.5,3886055849,178,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554757,11,1,1,0,59,3kq9cckrnlogidldtdie2fkbl,1,72.9,98.4,2022-10-30T15:16:51.031Z,2022-10-31T05:55:26Z,3884096905,141,96.4,3884096901,56,Left,3886056025,178,,3884096907,212,9.8,3884096909,213,3.3,3884096903,140,63.7,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554813,12,1,1,1,0,3kq9cckrnlogidldtdie2fkbl,1,63.7,96.4,2022-10-30T15:16:52.403Z,2022-10-31T05:55:33Z,3884097235,212,5.1,3886056245,178,,3884097231,141,90.5,3884097225,56,Left,3884097227,140,66.7,3884097239,213,5.4,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554899,13,1,1,1,3,3kq9cckrnlogidldtdie2fkbl,1,64.7,80,2022-10-30T15:16:54.624Z,2022-10-31T05:55:38Z,3884097663,213,4.7,3886056371,178,,3884097657,140,63.2,3884097659,141,42.3,3884097653,56,Center,3884097661,212,25.7,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554963,14,1,1,1,7,3kq9cckrnlogidldtdie2fkbl,1,69.2,28.7,2022-10-30T15:16:58.588Z,2022-10-31T05:55:47Z,3884098035,212,15.7,3884098031,140,78.1,3884098039,213,5.3,3884098033,141,10.1,3886056615,178,,3884098029,56,Right,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479554997,15,1,1,1,10,3kq9cckrnlogidldtdie2fkbl,1,76.6,9.9,2022-10-30T15:17:01.528Z,2022-10-31T05:55:53Z,3884098221,213,3.1,3884098203,56,Right,3884098219,212,5.3,3884098209,140,71.6,3884098213,141,10.1,3886056763,178,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479555073,16,1,1,1,11,3kq9cckrnlogidldtdie2fkbl,1,70.3,10.7,2022-10-30T15:17:03.142Z,2022-10-31T05:55:57Z,3884098673,213,1.2,3886056905,178,,3884098667,140,72.7,3884098669,141,19.4,3884098671,212,6.4,3884098663,56,Right,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479555123,17,1,1,1,14,3kq9cckrnlogidldtdie2fkbl,1,76.1,16.2,2022-10-30T15:17:05.864Z,2022-10-31T05:56:01Z,3884098907,141,34.9,3884098909,212,17.2,3884098903,56,Center,3886057069,178,,3884098911,213,0.8,3884098905,140,87.1,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479555145,18,1,1,1,14,3kq9cckrnlogidldtdie2fkbl,1,87.4,35.1,2022-10-30T15:17:06.423Z,2022-10-31T05:56:05Z,3884098979,140,95.2,3884098985,213,5.4,3884098981,141,19.1,3884098977,56,Right,3884098983,212,13.6,3886057187,178,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479555199,19,1,1,1,17,3kq9cckrnlogidldtdie2fkbl,1,95.2,19.1,2022-10-30T15:17:08.508Z,2022-10-31T05:56:16Z,3884102555,154,,3884099921,195,,3884099253,212,17.5,3886057339,178,,3884099255,213,1.9,3884099247,56,Center,3884099251,141,43.1,3884099249,140,89.3,7oykphzczagr975xsqt70s89h,Dani Carvajal,1,3884102553,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479555203,20,13,1,1,17,3kq9cckrnlogidldtdie2fkbl,1,89.4,44.9,2022-10-30T15:17:09.427Z,2022-10-31T05:56:17Z,3884099277,56,Center,3884102623,328,,3884102629,230,99.3,3884102611,29,,3884101461,20,,3884102613,154,,3884102633,231,49.3,3884102619,102,43.2,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,3884099273,22,,3884102607,84,3884099275,17,3884102621,103,19.4,3884102615,55,19,3886057451,178,,,,,,,,,,,,,,,,,,,,,,,,,
2479555209,16,5,1,1,18,7h7eg7q7dbwvzww78h9d5eh0h,1,-1.2,59.6,2022-10-30T15:17:10.115Z,2022-10-31T05:56:23Z,3884099393,233,21,3884099303,56,Back,3884099305,346,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479555221,21,5,1,1,18,3kq9cckrnlogidldtdie2fkbl,0,101.2,40.4,2022-10-30T15:17:10.115Z,2022-10-31T05:56:23Z,3884099357,56,Center,3884099469,233,16,3884099359,346,,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479555917,17,1,1,1,43,7h7eg7q7dbwvzww78h9d5eh0h,1,3.7,50.4,2022-10-30T15:17:34.860Z,2022-10-31T05:56:29Z,3884103249,140,11.8,3884103255,213,1.1,3884103247,56,Back,3884103251,141,75.9,3884103253,212,19.3,3884103259,237,,3884103245,124,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479555959,18,1,1,1,46,7h7eg7q7dbwvzww78h9d5eh0h,1,11.8,75.9,2022-10-30T15:17:37.885Z,2022-10-31T05:56:34Z,3884103465,140,7.8,3884103469,212,12.4,3886057721,178,,3884103463,56,Back,3884103471,213,4.4,3884103467,141,58.8,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479556059,19,1,1,1,47,7h7eg7q7dbwvzww78h9d5eh0h,1,19.8,58.8,2022-10-30T15:17:39.175Z,2022-10-31T05:56:38Z,3884104039,155,,3884104041,56,Back,3886057777,178,,3884104045,141,62.4,3884104043,140,36.5,3884104049,213,0.1,3884104047,212,17.7,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479556069,20,50,1,1,50,7h7eg7q7dbwvzww78h9d5eh0h,1,36.6,58.4,2022-10-30T15:17:42.303Z,2022-10-31T05:56:53Z,3884104105,286,,3884104515,233,22,3884104103,56,Back,,,,,,,,,,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479556133,22,7,1,1,51,3kq9cckrnlogidldtdie2fkbl,0,63.4,41.6,2022-10-30T15:17:42.662Z,2022-10-31T05:56:59Z,3885779149,384,,3884104443,233,20,3884104411,285,,3886058187,178,,3884104409,56,Center,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479924263,897,43,1,1,53,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-10-30T15:17:45.345Z,2022-10-31T08:59:29Z,3886241495,144,82,3886109209,178,0,,,,,,,,,,,,,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479556247,21,1,1,1,54,7h7eg7q7dbwvzww78h9d5eh0h,1,53.1,29.7,2022-10-30T15:17:45.605Z,2022-10-31T05:57:13Z,3884105035,141,13.7,3886058437,178,,3884105031,56,Right,3884105033,140,57.0,3884105039,213,5.1,3884105037,212,11.6,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479556397,22,1,1,1,57,7h7eg7q7dbwvzww78h9d5eh0h,1,63.7,10.2,2022-10-30T15:17:48.802Z,2022-10-31T05:57:20Z,3884105773,212,8.8,3884105771,141,4.6,3884105769,140,71.3,3884105775,213,5.8,3886058573,178,,3884105767,56,Right,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479556557,23,1,1,2,1,7h7eg7q7dbwvzww78h9d5eh0h,1,81.3,6.9,2022-10-30T15:17:52.742Z,2022-10-31T05:57:29Z,3884106749,213,3.1,3884106743,140,74.6,3884106747,212,7.0,3886058745,178,,3884106739,56,Right,3884106745,141,7.3,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479556631,24,1,1,2,6,7h7eg7q7dbwvzww78h9d5eh0h,0,76.4,17.8,2022-10-30T15:17:58.311Z,2022-10-31T05:57:35Z,3884107135,213,0.7,3884107131,141,29.8,3886058867,178,,3884107133,212,12.6,3884107129,140,85.6,3884107123,56,Center,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479556623,23,8,1,2,7,3kq9cckrnlogidldtdie2fkbl,1,14.8,69.9,2022-10-30T15:17:58.694Z,2022-10-31T05:57:46Z,3886059079,178,,3884107093,56,Back,3885782045,385,,,,,,,,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479556691,25,13,1,2,8,7h7eg7q7dbwvzww78h9d5eh0h,1,89,47.4,2022-10-30T15:17:59.670Z,2022-10-31T05:57:52Z,3884108867,231,49.8,3886059173,178,,3884108855,103,20.8,3884107481,17,,3884107479,22,,3884107973,20,,3884108861,328,,3884108853,102,39.5,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,3884108863,458,,3884108851,75,3884108865,230,3884107483,56,Center,3884108857,214,,,,98.8,,,,,,,,,,,,,,,,,,,,,,,,
2479556673,24,5,1,2,8,3kq9cckrnlogidldtdie2fkbl,1,-1,62.4,2022-10-30T15:18:00.482Z,2022-10-31T05:58:00Z,3884107367,346,,3884107681,233,26,3884107363,56,Back,,,,,,,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479556723,26,5,1,2,8,7h7eg7q7dbwvzww78h9d5eh0h,0,101,37.6,2022-10-30T15:18:00.482Z,2022-10-31T05:57:59Z,3884107647,56,Center,3884107713,233,24,3884107649,346,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
