id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2493901911,208,1,1,21,21,ah8dala7suqqkj04n2l8xz4zd,1,81.1,64.9,2022-12-29T18:38:23.356Z,2022-12-30T07:05:18Z,3959621417,3,,3959621423,141,74.2,3959621425,212,13.6,3959621419,56,Center,3960363541,178,,3959621421,140,92.6,3959621427,213,0.5,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901913,209,61,1,21,23,ah8dala7suqqkj04n2l8xz4zd,0,93,73.5,2022-12-29T18:38:25.004Z,2022-12-30T07:05:33Z,3959621431,56,Center,3960363677,178,,,,,,,,,,,,,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901915,193,12,1,21,24,3czravw89omgc9o4s0w3l1bg5,1,7.7,32.2,2022-12-29T18:38:25.961Z,2022-12-30T07:05:38Z,3959621439,212,28.3,3959621441,213,5.3,3959621447,167,,3959621435,140,23.7,3959621433,56,Back,3959621437,141,0.0,3960363773,178,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901917,194,5,1,21,27,3czravw89omgc9o4s0w3l1bg5,0,21.5,-1.2,2022-12-29T18:38:28.418Z,2022-12-30T07:05:53Z,3959621445,347,,3959621443,56,Back,3959621461,233,210,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901921,210,5,1,21,27,ah8dala7suqqkj04n2l8xz4zd,1,78.5,101.2,2022-12-29T18:38:28.418Z,2022-12-30T07:05:52Z,3959621455,233,194,3959621451,347,,3959621449,56,Left,,,,,,,,,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901925,211,1,1,21,30,ah8dala7suqqkj04n2l8xz4zd,1,80.7,100,2022-12-29T18:38:31.744Z,2022-12-30T07:06:00Z,3959621479,107,,3959621481,56,Left,3959621487,212,9.7,3959621485,141,89.0,3959621483,140,84.7,3959621489,213,5.2,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901931,212,1,1,21,31,ah8dala7suqqkj04n2l8xz4zd,1,84.7,89,2022-12-29T18:38:32.877Z,2022-12-30T07:06:07Z,3960364215,178,,3959621521,212,5.8,3959621515,56,Left,3959621519,141,97.1,3959621523,213,1.2,3959621517,140,86.5,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901943,213,1,1,21,35,ah8dala7suqqkj04n2l8xz4zd,1,85.9,97.1,2022-12-29T18:38:37.055Z,2022-12-30T07:06:14Z,3959621575,141,91.2,3959621573,140,86.0,3959621579,213,4.7,3960364321,178,,3959621571,56,Left,3959621577,212,4.0,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901947,214,1,1,21,37,ah8dala7suqqkj04n2l8xz4zd,0,85.2,93.3,2022-12-29T18:38:38.521Z,2022-12-30T07:06:21Z,3959621601,140,85.5,3959621607,213,0.4,3959621621,233,195,3959621599,56,Left,3960364429,178,,3959621625,286,,3959621603,141,93.5,3959621605,212,0.3,75079gtd2efpviyo605ozsd79,Sergio Canales,3959621619,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901951,195,74,1,21,37,3czravw89omgc9o4s0w3l1bg5,1,13.1,6.4,2022-12-29T18:38:38.629Z,2022-12-30T07:06:28Z,3959621611,285,,3959621609,56,Back,3960364567,178,,3959621643,233,214,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494045387,940,67,1,21,37,3czravw89omgc9o4s0w3l1bg5,1,16.5,6.1,2022-12-29T18:38:39.004Z,2022-12-30T11:58:29Z,3960398291,233,1004,,,,,,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494045385,1004,67,1,21,37,ah8dala7suqqkj04n2l8xz4zd,0,83.5,93.9,2022-12-29T18:38:39.005Z,2022-12-30T08:03:35Z,3960398295,233,940,,,,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901961,196,1,1,21,37,3czravw89omgc9o4s0w3l1bg5,0,16.2,5,2022-12-29T18:38:39.008Z,2022-12-30T11:58:30Z,3959621665,140,28.8,3959621663,56,Back,3959621669,212,16.0,3960364731,178,,3959621671,213,0.6,3959621667,141,18.2,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901979,215,1,1,21,40,ah8dala7suqqkj04n2l8xz4zd,1,69.7,79.8,2022-12-29T18:38:41.585Z,2022-12-30T07:10:12Z,3959621735,141,72.6,3959621733,140,55.6,3960367351,178,,3959621739,213,3.5,3959621731,56,Center,3959621737,212,15.6,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901989,217,43,1,21,43,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-12-29T18:38:45.333Z,2022-12-30T02:34:42Z,3959621775,56,Left,3959621781,212,7.5,3959621779,141,96.2,3960306449,144,1,3959621777,140,63.6,3959621783,213,0.9,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493901983,216,1,1,21,44,ah8dala7suqqkj04n2l8xz4zd,1,55.1,74.2,2022-12-29T18:38:46.024Z,2022-12-30T07:10:19Z,3959621749,212,17.8,3959621745,140,61.8,3959621743,56,Left,3960367429,178,,3959621751,213,1.2,3959621747,141,98.3,,,,,,,89ck0nb8xgzcjqt3puatxy5n8,Félix Garreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902001,218,1,1,21,46,ah8dala7suqqkj04n2l8xz4zd,1,63.6,96.2,2022-12-29T18:38:48.058Z,2022-12-30T07:10:27Z,3959621799,140,71.5,3959621803,212,8.4,3959621805,213,6.1,3960367523,178,,3959621797,56,Left,3959621801,141,94.5,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902003,219,1,1,21,47,ah8dala7suqqkj04n2l8xz4zd,1,72.9,95.4,2022-12-29T18:38:48.909Z,2022-12-30T07:10:34Z,3959621815,168,,3959621821,141,92.4,3959621819,140,86.2,3960367613,178,,3959621817,56,Left,3959621823,212,14.1,3959621825,213,6.1,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902011,220,1,1,21,50,ah8dala7suqqkj04n2l8xz4zd,1,90.9,84.4,2022-12-29T18:38:52.222Z,2022-12-30T07:10:41Z,3959621887,56,Center,3959621897,1,,3959621891,141,26.5,3960306491,72,,3960367665,178,,3960306489,224,,3959621889,140,87.8,3959621895,213,4.6,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,3959621885,155,3959621893,212,,3959621883,2,,,,,,,,39.5,,,,,,,,,,,,,,,,
2493902029,221,1,1,21,55,ah8dala7suqqkj04n2l8xz4zd,1,78.7,30,2022-12-29T18:38:57.067Z,2022-12-30T07:10:49Z,3959621997,141,46.0,3959622001,213,1.4,3960367707,178,,3959621999,212,11.0,3959621993,56,Center,3959621995,140,80.3,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902031,222,50,1,21,57,ah8dala7suqqkj04n2l8xz4zd,1,79.7,45,2022-12-29T18:38:58.773Z,2022-12-30T07:11:16Z,3959622051,233,197,3959622011,286,,3959622009,56,Center,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902033,197,7,1,21,57,3czravw89omgc9o4s0w3l1bg5,1,20.3,55,2022-12-29T18:38:58.914Z,2022-12-30T07:11:24Z,3960368213,178,,3960306925,384,,3959622025,285,,3959622023,56,Back,3959622027,233,222,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902035,198,49,1,21,57,3czravw89omgc9o4s0w3l1bg5,1,22.6,65.3,2022-12-29T18:38:59.255Z,2022-12-30T07:11:34Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902047,199,1,1,21,59,3czravw89omgc9o4s0w3l1bg5,0,22.6,65.3,2022-12-29T18:39:00.592Z,2022-12-30T07:11:41Z,3959622095,56,Back,3959622099,141,76.7,3959622101,212,22.2,3959622103,213,0.4,3960368385,178,,3959622097,140,42.4,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494045785,1026,67,1,22,1,ah8dala7suqqkj04n2l8xz4zd,1,57.7,19,2022-12-29T18:39:03.281Z,2022-12-30T11:58:30Z,3960400231,233,970,,,,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494045783,970,67,1,22,1,3czravw89omgc9o4s0w3l1bg5,0,42.3,81,2022-12-29T18:39:03.282Z,2022-12-30T08:06:35Z,3960400239,233,1026,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493903007,256,1,1,22,1,ah8dala7suqqkj04n2l8xz4zd,1,55.4,19.8,2022-12-29T18:39:03.296Z,2022-12-30T11:58:31Z,3959627519,56,Back,3959627521,140,40.7,3959627527,213,3.0,3959627525,212,15.5,3959627523,141,21.9,3960368489,389,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902049,200,43,1,22,2,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T18:39:04.056Z,2022-12-29T18:39:58Z,3959622111,56,Back,3959623143,144,61,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902053,223,49,1,22,3,ah8dala7suqqkj04n2l8xz4zd,1,40.2,21.7,2022-12-29T18:39:05.116Z,2022-12-30T07:11:58Z,,,,,,,,,,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902055,224,1,1,22,3,ah8dala7suqqkj04n2l8xz4zd,1,40.7,21.1,2022-12-29T18:39:05.153Z,2022-12-30T07:12:16Z,3959622137,141,20.0,3959622139,212,16.1,3959622141,213,6.2,3959622135,140,56.0,3960368627,178,,3959622133,56,Right,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902059,225,1,1,22,6,ah8dala7suqqkj04n2l8xz4zd,1,62.2,14.4,2022-12-29T18:39:08.013Z,2022-12-30T07:12:38Z,3959622169,213,5.9,3959622165,141,8.3,3959622163,140,72.9,3959622161,56,Right,3959622167,212,12.0,3960368925,178,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902061,226,1,1,22,10,ah8dala7suqqkj04n2l8xz4zd,1,79.6,13.5,2022-12-29T18:39:11.914Z,2022-12-30T07:12:48Z,3959622189,213,6.3,3960369077,178,,3959622185,141,12.9,3959622183,140,92.6,3959622187,212,13.7,3959622181,56,Right,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902063,227,1,1,22,12,ah8dala7suqqkj04n2l8xz4zd,0,93,13.2,2022-12-29T18:39:13.643Z,2022-12-30T07:12:56Z,3959622201,141,14.1,3959622221,233,201,3960307027,20,,3960369159,178,,3959622197,56,Right,3959622219,236,,3960307025,224,,3959622193,2,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,3959622225,286,3959622203,212,,3959622199,140,93.1,3959622205,213,,,,,0.6,,1.4,,,,,,,,,,,,,,
2493902065,201,12,1,22,12,3czravw89omgc9o4s0w3l1bg5,1,6.9,83.7,2022-12-29T18:39:13.663Z,2022-12-30T07:13:05Z,3960369247,389,,3959622207,185,,3959622209,56,Back,3959622227,233,227,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902069,202,45,1,22,17,3czravw89omgc9o4s0w3l1bg5,0,15.8,94.2,2022-12-29T18:39:18.620Z,2022-12-30T07:13:22Z,3959622247,56,Back,3959622353,233,228,3959622249,285,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902083,228,3,1,22,17,ah8dala7suqqkj04n2l8xz4zd,1,84.2,5.8,2022-12-29T18:39:18.620Z,2022-12-30T07:13:22Z,3959622343,56,Right,3959622345,286,,3960369363,178,,3959622347,233,202,3960307057,465,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902101,229,1,1,22,22,ah8dala7suqqkj04n2l8xz4zd,0,88.5,12,2022-12-29T18:39:23.507Z,2022-12-30T07:13:34Z,3959622441,2,,3959622451,212,39.4,3959622447,140,100.0,3960369421,178,,3960307067,223,,3959622449,141,66.6,3959622453,213,1.2,3959622455,1,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,3959622445,56,3960307069,72,Center,3959622443,155,,,,,,,,,,,,,,,,,,,,,,,,
2493902099,203,5,1,22,25,3czravw89omgc9o4s0w3l1bg5,1,-0.8,34.5,2022-12-29T18:39:26.466Z,2022-12-30T07:13:49Z,3959622481,233,230,3959622433,56,Back,3959622435,346,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902103,230,5,1,22,25,ah8dala7suqqkj04n2l8xz4zd,0,100.8,65.5,2022-12-29T18:39:26.466Z,2022-12-30T07:13:49Z,3959622489,233,203,3959622459,346,,3959622457,56,Center,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902267,204,1,1,23,2,3czravw89omgc9o4s0w3l1bg5,0,5,50.6,2022-12-29T18:40:04.160Z,2022-12-30T07:13:55Z,3959623307,124,,3959623335,1,,3959623315,212,73.2,3959623313,141,32.9,3959623319,74,,3959623309,56,Center,3959623317,213,6.1,3959623311,140,73.8,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902283,231,1,1,23,7,ah8dala7suqqkj04n2l8xz4zd,1,24.9,66.4,2022-12-29T18:40:09.357Z,2022-12-30T07:16:14Z,3959623419,212,36.1,3959623413,56,Back,3959623421,213,5.1,3959623415,140,37.0,3960371071,388,,3959623417,141,16.7,3959623411,3,,3959623423,1,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902285,232,49,1,23,12,ah8dala7suqqkj04n2l8xz4zd,1,37.2,14.6,2022-12-29T18:40:14Z,2022-12-30T07:16:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902303,233,1,1,23,12,ah8dala7suqqkj04n2l8xz4zd,1,37.2,14.6,2022-12-29T18:40:14.019Z,2022-12-30T07:16:44Z,3959623505,213,3.1,3959623503,212,16.2,3960371379,178,,3959623499,140,21.8,3959623501,141,15.0,3959623497,56,Back,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902315,234,1,1,23,16,ah8dala7suqqkj04n2l8xz4zd,1,20.3,15.8,2022-12-29T18:40:17.784Z,2022-12-30T07:16:52Z,3959623555,141,22.8,3959623553,140,25.4,3960371437,178,,3959623559,213,0.7,3959623557,212,7.2,3959623551,56,Back,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902321,235,1,1,23,18,ah8dala7suqqkj04n2l8xz4zd,1,29,14.4,2022-12-29T18:40:20.176Z,2022-12-30T07:18:02Z,3959623599,141,5.9,3959623595,56,Back,3960372043,178,,3959623601,212,13.6,3959623597,140,40.7,3959623603,213,5.8,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902333,236,1,1,23,21,ah8dala7suqqkj04n2l8xz4zd,1,48.5,2.6,2022-12-29T18:40:22.890Z,2022-12-30T07:18:11Z,3959623685,212,17.0,3959623683,141,19.8,3959623679,56,Right,3960372147,178,,3959623681,140,60.2,3959623687,213,0.8,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902337,237,1,1,23,28,ah8dala7suqqkj04n2l8xz4zd,1,74.1,10.9,2022-12-29T18:40:29.754Z,2022-12-30T07:18:23Z,3959623713,212,9.7,3959623715,213,1.9,3959623707,56,Center,3959623711,141,24.3,3960372305,178,,3959623709,140,70.9,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902349,238,1,1,23,30,ah8dala7suqqkj04n2l8xz4zd,1,71.2,24.7,2022-12-29T18:40:31.575Z,2022-12-30T07:18:33Z,3959623803,212,34.7,3959623805,213,1.5,3959623799,140,72.2,3959623795,155,,3959623797,56,Center,3959623807,1,,3960372429,178,,3959623801,141,75.7,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902357,239,61,1,23,34,ah8dala7suqqkj04n2l8xz4zd,0,71.9,62.6,2022-12-29T18:40:35.859Z,2022-12-30T07:19:26Z,3959623831,56,Center,3960372987,178,,,,,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902381,205,61,1,23,34,3czravw89omgc9o4s0w3l1bg5,1,25.8,44.3,2022-12-29T18:40:36.335Z,2022-12-30T07:19:35Z,3960373093,21,,3960373095,178,,3959623945,56,Back,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902383,206,4,1,23,35,3czravw89omgc9o4s0w3l1bg5,1,27.9,41,2022-12-29T18:40:36.876Z,2022-12-30T07:20:23Z,3959623957,233,240,3959623951,56,Back,3959623953,152,,3959623955,285,,3959623949,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902373,240,4,1,23,35,ah8dala7suqqkj04n2l8xz4zd,0,72.1,59,2022-12-29T18:40:36.877Z,2022-12-30T07:20:23Z,3959623907,10,,3959623913,286,,3960373755,388,,3959623909,56,Center,3959623911,152,,3959623973,233,206,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902439,207,1,1,23,54,3czravw89omgc9o4s0w3l1bg5,1,29.3,53.4,2022-12-29T18:40:55.740Z,2022-12-30T07:20:32Z,3959624269,212,17.4,3959624263,56,Back,3959624265,140,33.5,3959624259,5,,3959624271,213,1.3,3959624267,141,78.2,3959624261,152,,3960373887,178,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902445,208,1,1,23,58,3czravw89omgc9o4s0w3l1bg5,1,32.4,78.3,2022-12-29T18:40:59.710Z,2022-12-30T07:20:38Z,3959624297,212,6.6,3959624291,56,Back,3960373935,178,,3959624299,213,6.2,3959624295,141,77.9,3959624293,140,38.7,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902453,209,1,1,23,59,3czravw89omgc9o4s0w3l1bg5,1,38.7,77.9,2022-12-29T18:41:00.412Z,2022-12-30T07:20:46Z,3959624351,212,11.4,3959624347,140,44.2,3959624349,141,92.4,3960374023,178,,3959624345,56,Back,3959624353,213,1.0,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902475,210,1,1,24,1,3czravw89omgc9o4s0w3l1bg5,1,46,93.3,2022-12-29T18:41:03.213Z,2022-12-30T07:20:53Z,3959624465,140,34.2,3959624463,56,Back,3960374071,178,,3959624469,212,13.1,3959624471,213,3.5,3959624467,141,87.2,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902477,211,1,1,24,4,3czravw89omgc9o4s0w3l1bg5,1,33.9,87,2022-12-29T18:41:05.463Z,2022-12-30T07:20:58Z,3959624487,56,Back,3960374145,178,,3959624491,141,66.8,3959624489,140,28.3,3959624493,212,14.9,3959624495,213,4.3,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902491,212,1,1,24,6,3czravw89omgc9o4s0w3l1bg5,1,28.3,66.8,2022-12-29T18:41:07.790Z,2022-12-30T07:21:02Z,3959624591,141,84.2,3959624587,56,Back,3959624595,213,1.0,3959624593,212,13.9,3959624589,140,35.3,3960374173,178,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902493,213,1,1,24,9,3czravw89omgc9o4s0w3l1bg5,1,39,86.6,2022-12-29T18:41:11.070Z,2022-12-30T07:21:06Z,3959624617,212,22.0,3959624611,56,Center,3960374199,178,,3959624615,141,78.3,3959624613,140,59.3,3959624619,213,6.0,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902507,214,1,1,24,13,3czravw89omgc9o4s0w3l1bg5,1,66,63.3,2022-12-29T18:41:15.221Z,2022-12-30T07:21:11Z,3959624701,212,37.6,3959624693,155,,3960374221,178,,3959624695,56,Right,3959624699,141,13.3,3959624703,213,5.2,3959624697,140,81.3,3959624705,1,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902515,215,1,1,24,17,3czravw89omgc9o4s0w3l1bg5,1,87.7,17.8,2022-12-29T18:41:19.294Z,2022-12-30T07:21:19Z,3959624735,56,Center,3960374311,178,,3959624743,213,1.6,3959624739,141,41.9,3959624741,212,16.4,3959624737,140,87.5,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902517,216,61,1,24,18,3czravw89omgc9o4s0w3l1bg5,0,86.7,41.2,2022-12-29T18:41:20.194Z,2022-12-30T07:21:30Z,3959624747,56,Center,3960374425,178,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902537,241,12,1,24,19,ah8dala7suqqkj04n2l8xz4zd,1,8.1,57.9,2022-12-29T18:41:21.157Z,2022-12-30T07:21:40Z,3960374587,178,,3959624839,141,69.4,3959624841,212,25.1,3959624837,140,30.8,3959624843,213,0.3,3959624835,56,Back,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902541,242,49,1,24,21,ah8dala7suqqkj04n2l8xz4zd,1,31.7,69.6,2022-12-29T18:41:23.337Z,2022-12-30T07:21:52Z,,,,,,,,,,,,,,,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902551,243,1,1,24,21,ah8dala7suqqkj04n2l8xz4zd,1,31.7,69.6,2022-12-29T18:41:23.349Z,2022-12-30T07:22:01Z,3959624911,141,55.1,3960374841,178,,3959624909,140,27.6,3959624907,56,Back,3959624915,213,4.3,3959624921,156,,3959624913,212,10.8,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902559,244,61,1,24,23,ah8dala7suqqkj04n2l8xz4zd,0,28.3,55.4,2022-12-29T18:41:24.645Z,2022-12-30T07:22:18Z,3960375059,178,,3959624961,56,Back,,,,,,,,,,,,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902563,217,49,1,24,26,3czravw89omgc9o4s0w3l1bg5,1,74.6,73.4,2022-12-29T18:41:28.128Z,2022-12-30T07:22:30Z,,,,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493902619,218,1,1,24,31,3czravw89omgc9o4s0w3l1bg5,1,86.8,74.1,2022-12-29T18:41:33.080Z,2022-12-30T07:22:38Z,3959625273,56,Center,3959625281,213,3.7,3959625275,140,76.0,3960375361,178,,3959625277,141,64.4,3959625279,212,13.1,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
