id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2483670261,10,1,1,0,24,74mcjsm72vr3l9pw2i4qfjchj,1,46.7,7,2022-11-09T19:01:34.856Z,2022-11-10T03:52:32Z,3905621077,212,14.8,3905621073,140,41.3,3906546551,178,,3905621075,141,27.1,3905621079,213,2.0,3905621071,56,Back,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670295,11,1,1,0,27,74mcjsm72vr3l9pw2i4qfjchj,1,41.7,28.6,2022-11-09T19:01:37.622Z,2022-11-10T03:52:44Z,3905621243,212,23.1,3905621237,56,Back,3905621239,140,39.2,3905621245,213,1.7,3905621241,141,62.3,3906546611,178,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670307,12,1,1,0,32,74mcjsm72vr3l9pw2i4qfjchj,1,57,68.4,2022-11-09T19:01:42.992Z,2022-11-10T03:52:49Z,3906546629,178,,3905621333,213,0.0,3905621327,140,70.3,3905621329,141,69.0,3905621325,56,Center,3905621331,212,14.0,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670317,13,1,1,0,33,74mcjsm72vr3l9pw2i4qfjchj,1,70.3,69,2022-11-09T19:01:43.933Z,2022-11-10T03:52:54Z,3905621381,140,57.4,3905621385,212,13.5,3905621383,141,68.9,3905621379,56,Center,3905621387,213,3.1,3906546639,178,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670343,14,1,1,0,36,74mcjsm72vr3l9pw2i4qfjchj,1,53.3,63.2,2022-11-09T19:01:47.254Z,2022-11-10T03:52:58Z,3905621521,212,23.8,3905621517,140,44.3,3906546659,178,,3905621515,56,Back,3905621519,141,31.0,3905621523,213,4.3,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670381,15,1,1,0,40,74mcjsm72vr3l9pw2i4qfjchj,1,45.8,27.4,2022-11-09T19:01:51.136Z,2022-11-10T03:53:02Z,3905621747,212,20.9,3905621743,140,60.8,3905621745,141,7.1,3905621749,213,5.6,3905621741,56,Right,3906546671,178,,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483854811,1014,43,1,0,44,c8llrezkm3b3op4afrou6b487,1,0,0,2022-11-09T19:01:54.544Z,2022-11-10T05:55:06Z,3906577575,399,218328,3906607317,144,83,,,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483860601,1364,83,1,0,44,c8llrezkm3b3op4afrou6b487,1,47.4,78.9,2022-11-09T19:01:55.032Z,2022-11-10T05:55:15Z,3906607393,399,218328,,,,,,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670413,16,1,1,0,46,74mcjsm72vr3l9pw2i4qfjchj,1,46.9,29.2,2022-11-09T19:01:57.521Z,2022-11-10T03:53:07Z,3906546695,178,,3905621885,56,Back,3905621891,212,28.5,3905621889,141,70.7,3905621887,140,42.8,3905621893,213,1.7,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670437,17,1,1,0,49,74mcjsm72vr3l9pw2i4qfjchj,1,45.7,71.1,2022-11-09T19:02:00.487Z,2022-11-10T03:53:10Z,3906546707,178,,3905621975,140,65.6,3905621979,212,20.9,3905621981,213,6.2,3905621977,141,69.9,3905621973,56,Center,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670449,18,1,1,0,52,74mcjsm72vr3l9pw2i4qfjchj,1,64.4,71.7,2022-11-09T19:02:02.788Z,2022-11-10T03:53:13Z,3905622037,56,Left,3905622043,212,13.3,3906546723,178,,3905622041,141,91.1,3905622039,140,66.3,3905622045,213,1.4,,,,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670507,19,1,1,0,53,74mcjsm72vr3l9pw2i4qfjchj,1,66.3,91.8,2022-11-09T19:02:03.985Z,2022-11-10T03:53:16Z,3906546739,178,,3905622329,140,48.5,3905622331,141,92.9,3905622335,213,3.1,3905622333,212,18.7,3905622327,56,Back,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670565,20,1,1,0,58,74mcjsm72vr3l9pw2i4qfjchj,1,56.1,90.3,2022-11-09T19:02:09.069Z,2022-11-10T03:53:19Z,3906546747,178,,3905622595,212,24.1,3905622589,56,Left,3905622591,140,78.4,3905622597,213,6.0,3905622593,141,82.1,3905622587,155,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483854763,1012,83,1,1,1,c8llrezkm3b3op4afrou6b487,1,19.5,19.9,2022-11-09T19:02:12.383Z,2022-11-10T04:56:25Z,3906577369,399,488024,,,,,,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670571,21,1,1,1,2,74mcjsm72vr3l9pw2i4qfjchj,0,77.3,78.9,2022-11-09T19:02:12.579Z,2022-11-10T03:53:23Z,3905622635,212,2.5,3905622741,286,,3905622737,233,3,3905622633,141,76.7,3905622631,140,79.2,3905622735,236,,3905622629,56,Center,3905622637,213,5.6,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,3906546767,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670583,3,74,1,1,2,c8llrezkm3b3op4afrou6b487,1,22.2,14.8,2022-11-09T19:02:12.765Z,2022-11-10T03:53:26Z,3905622777,233,21,3906546787,178,,3905622685,285,,3905622683,56,Back,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670615,22,1,1,1,5,74mcjsm72vr3l9pw2i4qfjchj,1,73.9,78.2,2022-11-09T19:02:15.628Z,2022-11-10T03:53:38Z,3905622897,213,1.1,3905622893,141,92.6,3906546831,178,,3905622889,56,Left,3905622895,212,11.1,3905622891,140,78.9,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670639,23,1,1,1,7,74mcjsm72vr3l9pw2i4qfjchj,1,79.5,92.9,2022-11-09T19:02:18.089Z,2022-11-10T03:53:41Z,3906546849,178,,3905622997,212,18.8,3905622993,140,94.0,3905622995,141,76.7,3905622991,56,Center,3905622999,213,5.7,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670643,24,1,1,1,9,74mcjsm72vr3l9pw2i4qfjchj,0,94,76.7,2022-11-09T19:02:19.815Z,2022-11-10T03:53:47Z,3905623013,56,Center,3905623017,141,49.4,3905623021,213,4.6,3905623019,212,18.7,3905623011,155,,3905623015,140,91.7,3906274065,224,,3905623009,2,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,3906274067,72,3906546877,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670655,4,12,1,1,10,c8llrezkm3b3op4afrou6b487,1,10,50.1,2022-11-09T19:02:21Z,2022-11-10T03:53:52Z,3905623097,213,5.8,3905623087,56,Back,3906546917,388,,3905623093,141,38.6,3905623095,212,15.7,3905623091,140,23.0,3905623117,15,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670679,5,49,1,1,12,c8llrezkm3b3op4afrou6b487,1,25.4,35.3,2022-11-09T19:02:22.650Z,2022-11-10T03:53:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670685,6,1,1,1,13,c8llrezkm3b3op4afrou6b487,0,25.4,35.3,2022-11-09T19:02:23.632Z,2022-11-10T03:54:02Z,3905623273,212,12.9,3905623269,140,34.2,3906546965,178,,3905623271,141,22.0,3905623275,213,5.5,3905623267,56,Back,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670687,25,49,1,1,14,74mcjsm72vr3l9pw2i4qfjchj,1,61.9,84.6,2022-11-09T19:02:24.887Z,2022-11-10T03:54:06Z,,,,,,,,,,,,,,,,,,,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670715,26,1,1,1,15,74mcjsm72vr3l9pw2i4qfjchj,1,62.8,83.4,2022-11-09T19:02:26.503Z,2022-11-10T03:54:13Z,3905623457,212,19.5,3905623453,140,51.0,3905623455,141,61.2,3905623451,56,Center,3905623459,213,4.0,3906547049,178,,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670733,27,1,1,1,18,74mcjsm72vr3l9pw2i4qfjchj,1,47.4,58.5,2022-11-09T19:02:29.294Z,2022-11-10T03:54:15Z,3905623599,140,45.5,3905623597,56,Back,3905623603,212,23.5,3905623601,141,24.1,3905623605,213,4.6,3906547065,178,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670785,28,1,1,1,21,74mcjsm72vr3l9pw2i4qfjchj,1,46.5,26.6,2022-11-09T19:02:31.937Z,2022-11-10T03:54:19Z,3906547097,178,,3905623893,140,57.1,3905623897,212,14.4,3905623899,213,0.7,3905623891,56,Center,3905623895,141,40.1,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670793,29,1,1,1,26,74mcjsm72vr3l9pw2i4qfjchj,1,55.7,42.3,2022-11-09T19:02:37.019Z,2022-11-10T03:54:23Z,3906547127,178,,3905623937,140,66.5,3905623943,213,5.8,3905623935,56,Center,3905623941,212,13.0,3905623939,141,33.1,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670799,30,1,1,1,28,74mcjsm72vr3l9pw2i4qfjchj,0,67.8,33.1,2022-11-09T19:02:38.948Z,2022-11-10T03:54:28Z,3905623967,56,Center,3905623975,213,0.0,3905623971,141,33.8,3906547165,178,,3905623969,140,85.8,3905623973,212,18.9,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670803,7,8,1,1,29,c8llrezkm3b3op4afrou6b487,1,12.7,69.5,2022-11-09T19:02:40.267Z,2022-11-10T03:54:34Z,3906274629,384,,3905623987,56,Back,3906547239,389,,,,,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670823,8,49,1,1,30,c8llrezkm3b3op4afrou6b487,1,15,75.6,2022-11-09T19:02:41.236Z,2022-11-10T03:54:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670899,9,1,1,1,30,c8llrezkm3b3op4afrou6b487,0,15,75.6,2022-11-09T19:02:41.384Z,2022-11-10T03:54:42Z,3905624407,141,4.1,3905624403,56,Back,3905624405,140,45.8,3906547303,178,,3905624409,212,58.4,3905624401,157,,3905624413,1,,3905624411,213,5.3,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670893,31,1,1,1,36,74mcjsm72vr3l9pw2i4qfjchj,0,55.1,94.7,2022-11-09T19:02:46.829Z,2022-11-10T03:55:04Z,3905624377,212,2.0,3905624381,213,0.4,3905624373,140,56.8,3906547487,178,,3905624369,3,,3905624375,141,95.9,3905624371,56,Left,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670909,10,61,1,1,36,c8llrezkm3b3op4afrou6b487,1,45.9,4,2022-11-09T19:02:46.977Z,2022-11-10T03:56:56Z,3906547625,21,,3905624437,56,Back,3906547627,388,,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670915,11,5,1,1,37,c8llrezkm3b3op4afrou6b487,0,46.6,-0.8,2022-11-09T19:02:47.982Z,2022-11-10T04:18:34Z,3905624629,233,32,3905624463,347,,3905624461,56,Back,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670941,32,5,1,1,37,74mcjsm72vr3l9pw2i4qfjchj,1,53.4,100.8,2022-11-09T19:02:47.982Z,2022-11-10T04:18:34Z,3905624563,347,,3905624617,233,11,3905624561,56,Left,,,,,,,,,,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671031,33,1,1,1,45,74mcjsm72vr3l9pw2i4qfjchj,1,55.7,100,2022-11-09T19:02:56.074Z,2022-11-10T04:18:49Z,3905624975,212,18.1,3905624967,107,,3905624971,140,41.0,3905624965,189,,3905624977,213,3.7,3905624973,141,87.2,3905624969,56,Back,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671071,34,1,1,1,54,74mcjsm72vr3l9pw2i4qfjchj,1,44,76.5,2022-11-09T19:03:04.701Z,2022-11-10T04:18:55Z,3906557323,178,,3905625167,140,37.8,3905625171,212,15.0,3905625165,56,Back,3905625169,141,56.7,3905625173,213,4.3,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671107,35,1,1,1,56,74mcjsm72vr3l9pw2i4qfjchj,1,35.1,56.3,2022-11-09T19:03:06.929Z,2022-11-10T04:18:58Z,3905625353,56,Back,3905625357,140,40.0,3906557369,178,,3905625361,141,21.2,3905625365,213,4.9,3905625363,212,24.4,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671189,36,1,1,1,59,74mcjsm72vr3l9pw2i4qfjchj,1,39.9,21.1,2022-11-09T19:03:10.085Z,2022-11-10T04:19:01Z,3905625727,140,34.2,3905625733,213,1.9,3905625731,212,16.9,3905625725,56,Back,3905625729,141,44.3,3906557403,178,,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671207,37,1,1,2,6,74mcjsm72vr3l9pw2i4qfjchj,1,36.9,36.2,2022-11-09T19:03:17.295Z,2022-11-10T04:19:05Z,3905625819,56,Back,3905625827,213,5.8,3905625823,141,26.6,3905625825,212,12.9,3905625821,140,47.5,3906557427,178,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671209,38,50,1,2,7,74mcjsm72vr3l9pw2i4qfjchj,1,47.4,22,2022-11-09T19:03:18.248Z,2022-11-10T04:19:19Z,3905626023,233,12,3905625831,56,Back,3905625833,286,,,,,,,,,,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671239,12,7,1,2,8,c8llrezkm3b3op4afrou6b487,1,52.6,78,2022-11-09T19:03:18.947Z,2022-11-10T04:19:24Z,3905625979,56,Center,3906557643,178,,3906275285,385,,3905625981,285,,3905625999,233,38,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671243,13,49,1,2,11,c8llrezkm3b3op4afrou6b487,1,59.3,97.7,2022-11-09T19:03:21.590Z,2022-11-10T04:19:28Z,,,,,,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671269,14,1,1,2,11,c8llrezkm3b3op4afrou6b487,0,59.3,97.7,2022-11-09T19:03:21.783Z,2022-11-10T04:19:34Z,3905626131,213,6.2,3905626129,212,27.6,3905626121,157,,3905626125,140,85.5,3905626123,56,Left,3905626127,141,94.5,3905626133,1,,3906557731,178,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671273,39,49,1,2,16,74mcjsm72vr3l9pw2i4qfjchj,1,14.9,9.8,2022-11-09T19:03:26.690Z,2022-11-10T04:19:37Z,,,,,,,,,,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
