id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2497409011,4,1,1,0,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,13.4,48,2023-01-14T17:30:36.670Z,2023-01-15T09:54:04Z,3978092751,141,76.8,3978092749,140,26.3,3978092753,212,23.8,3978092755,213,1.0,3978092747,56,Back,3979143159,178,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409047,5,1,1,0,30,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40,75.4,2023-01-14T17:30:43.648Z,2023-01-15T09:54:08Z,3978092959,56,Left,3978092965,212,39.0,3978092963,141,83.8,3978092957,155,,3978092967,213,0.1,3979143245,178,,3978092969,1,,3978092961,140,76.7,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409061,6,1,1,0,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,76.7,83.8,2023-01-14T17:30:46.300Z,2023-01-15T09:54:13Z,3978093039,213,2.3,3978093031,56,Left,3978093037,212,8.9,3978093033,140,71.3,3978093029,3,,3979143309,388,,3978093035,141,93.8,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409085,7,1,1,0,34,2l0ldgiwsgb8d6y3z0sfgjzyj,0,71.3,93.8,2023-01-14T17:30:48.118Z,2023-01-15T09:56:12Z,3978093099,212,16.7,3978093101,213,4.7,3978093097,141,69.3,3979143495,178,,3978093093,56,Center,3978093095,140,70.6,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409081,8,49,1,0,36,50x1m4u58lffhq6v6ga1hbxmy,1,27.8,22.9,2023-01-14T17:30:49.405Z,2023-01-15T09:55:35Z,,,,,,,,,,,,,,,,,,,,,,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409095,9,1,1,0,36,50x1m4u58lffhq6v6ga1hbxmy,1,28.1,25,2023-01-14T17:30:49.488Z,2023-01-15T09:55:40Z,3978093177,212,7.2,3978093179,213,2.0,3978093171,56,Back,3978093175,141,34.6,3979143809,178,,3978093173,140,25.2,,,,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409097,10,1,1,0,39,50x1m4u58lffhq6v6ga1hbxmy,1,25.2,34.6,2023-01-14T17:30:52.412Z,2023-01-15T09:57:27Z,3979146567,178,,3978093195,213,6.2,3978093193,212,12.7,3978093189,140,37.2,3978093187,56,Back,3978093191,141,32.6,,,,,,,3h58t56r9if0oh4qd3gz1wfrp,C. Grenier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409131,11,1,1,0,40,50x1m4u58lffhq6v6ga1hbxmy,1,37.1,32.2,2023-01-14T17:30:53.755Z,2023-01-15T09:57:32Z,3978093279,213,1.2,3978093271,56,Back,3978093277,212,11.1,3978093273,140,40.5,3979146645,178,,3978093275,141,47.6,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409159,12,1,1,0,42,50x1m4u58lffhq6v6ga1hbxmy,0,43.6,49.5,2023-01-14T17:30:56.029Z,2023-01-15T09:57:35Z,3978093379,212,26.7,3978093377,141,73.0,3978093373,56,Center,3978093381,213,0.6,3979146747,178,,3978093375,140,64.0,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409165,8,49,1,0,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34.6,20.7,2023-01-14T17:30:59.134Z,2023-01-15T09:57:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409201,9,1,1,0,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,33.7,20.7,2023-01-14T17:30:59.230Z,2023-01-15T09:57:44Z,3978093525,56,Back,3979146847,178,,3978093531,212,19.9,3978093527,140,19.8,3978093533,213,2.4,3978093529,141,40.6,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409241,10,1,1,0,48,2l0ldgiwsgb8d6y3z0sfgjzyj,0,19.8,40.6,2023-01-14T17:31:01.607Z,2023-01-15T09:57:51Z,3978093717,213,6.1,3978093693,157,,3978093705,141,26.0,3978093697,56,Center,3978093701,140,78.8,3978093709,212,62.7,3979146971,178,,3978093721,1,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409251,13,1,1,0,54,50x1m4u58lffhq6v6ga1hbxmy,1,19.4,78.6,2023-01-14T17:31:07.630Z,2023-01-15T10:00:30Z,3978093771,56,Back,3978093779,213,3.8,3978093769,3,,3979150165,178,,3978093777,212,9.8,3978093773,140,11.9,3978093775,141,69.9,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409253,14,52,1,0,56,50x1m4u58lffhq6v6ga1hbxmy,1,11.9,69.9,2023-01-14T17:31:09.551Z,2023-01-15T10:00:34Z,3979150259,178,,3978586917,377,,,,,,,,,,,,,,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409307,15,1,1,0,57,50x1m4u58lffhq6v6ga1hbxmy,1,12.3,68.3,2023-01-14T17:31:10.819Z,2023-01-15T10:00:38Z,3978094061,56,Back,3978094069,213,0.8,3979150333,178,,3978094067,212,20.0,3978094063,140,25.7,3978094065,141,89.3,3978094059,123,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409331,16,1,1,1,2,50x1m4u58lffhq6v6ga1hbxmy,0,29.8,87.5,2023-01-14T17:31:15.732Z,2023-01-15T10:00:41Z,3979150419,178,,3978094203,140,71.0,3978094205,141,47.2,3978094211,1,,3978094201,56,Center,3978094209,213,5.7,3978094207,212,51.2,3978094199,155,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409341,11,49,1,1,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.6,41.5,2023-01-14T17:31:18.527Z,2023-01-15T10:00:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409423,12,1,1,1,6,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.6,41.5,2023-01-14T17:31:19.779Z,2023-01-15T10:00:54Z,3978094607,56,Right,3978094629,1,,3978094615,141,14.4,3978094611,140,84.5,3979150585,178,,3978094619,212,59.5,3978094605,157,,3978094625,213,6.0,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409431,13,4,1,1,11,2l0ldgiwsgb8d6y3z0sfgjzyj,1,85.9,14.2,2023-01-14T17:31:25.073Z,2023-01-15T10:00:59Z,3978094645,294,,3978094651,286,,3978094643,13,,3978094669,233,17,3978094647,56,Right,3978094649,152,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409427,17,4,1,1,11,50x1m4u58lffhq6v6ga1hbxmy,0,14.1,85.8,2023-01-14T17:31:25.074Z,2023-01-15T10:00:59Z,3978094633,13,,3978094641,285,,3978094695,233,13,3978094635,294,,3978094639,152,,3978094637,56,Back,3979150657,178,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409769,17,1,1,1,56,2l0ldgiwsgb8d6y3z0sfgjzyj,0,81.6,11.2,2023-01-14T17:32:10.022Z,2023-01-15T10:01:02Z,3978096283,155,,3978096295,213,1.1,3979150719,178,,3978096293,212,45.5,3978096285,152,,3978096297,1,,3978096287,56,Center,3978588213,223,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,3978096279,2,3978588215,72,3978096289,140,100.0,3978096281,5,3978096291,141,70.8,,,,,,,,,,,,,,,,,,,,,,,
2497409773,18,5,1,2,0,2l0ldgiwsgb8d6y3z0sfgjzyj,0,100.9,69.3,2023-01-14T17:32:13.486Z,2023-01-15T10:01:07Z,3978096315,56,Center,3978096337,233,18,3978096317,346,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409767,18,5,1,2,0,50x1m4u58lffhq6v6ga1hbxmy,1,-0.9,30.7,2023-01-14T17:32:13.486Z,2023-01-15T10:01:07Z,3978096321,233,18,3978096277,346,,3978096275,56,Back,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409909,19,1,1,2,18,50x1m4u58lffhq6v6ga1hbxmy,1,4.4,44.8,2023-01-14T17:32:31.868Z,2023-01-15T10:01:13Z,3978097001,237,,3978096997,213,1.1,3978096989,56,Back,3978096991,140,9.5,3978096987,124,,3978096995,212,13.0,3978096993,141,62.3,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409925,20,1,1,2,24,50x1m4u58lffhq6v6ga1hbxmy,1,21.5,68.9,2023-01-14T17:32:37.491Z,2023-01-15T10:01:27Z,3978097099,212,16.9,3978097097,141,93.6,3978097101,213,1.7,3979151191,178,,3978097093,56,Back,3978097095,140,19.8,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409929,21,1,1,2,27,50x1m4u58lffhq6v6ga1hbxmy,0,20.4,94.5,2023-01-14T17:32:40.229Z,2023-01-15T10:01:31Z,3978097123,141,94.5,3978097119,56,Back,3978097117,155,,3978097125,212,4.8,3978097121,140,25.0,3978097127,213,0,3979151271,178,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409939,19,8,1,2,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,75.3,3.6,2023-01-14T17:32:40.349Z,2023-01-15T10:01:39Z,3979151413,178,,3978097161,56,Right,3978589111,385,,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409947,20,5,1,2,29,2l0ldgiwsgb8d6y3z0sfgjzyj,0,72.8,-1.8,2023-01-14T17:32:42.588Z,2023-01-15T10:01:40Z,3978097199,347,,3978098031,233,22,3978097197,56,Right,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410117,22,5,1,2,29,50x1m4u58lffhq6v6ga1hbxmy,1,27.2,101.8,2023-01-14T17:32:42.588Z,2023-01-15T10:01:40Z,3978098009,56,Back,3978098017,233,20,3978098011,347,,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410151,23,1,1,2,51,50x1m4u58lffhq6v6ga1hbxmy,1,27.8,100,2023-01-14T17:33:04.543Z,2023-01-15T10:01:45Z,3978098159,141,95.0,3978098163,213,5.9,3978098157,140,38.5,3978098153,107,,3978098155,56,Back,3978098161,212,12.1,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410191,24,1,1,2,54,50x1m4u58lffhq6v6ga1hbxmy,0,38.6,95,2023-01-14T17:33:08.128Z,2023-01-15T10:02:27Z,3979151825,178,,3978098317,141,97.7,3978098315,140,59.1,3978098319,212,21.6,3978098313,56,Left,3978098321,213,0.1,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410197,21,12,1,2,57,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.4,0.7,2023-01-14T17:33:10.413Z,2023-01-15T10:02:33Z,3978098349,141,0.0,3978098353,213,4.1,3978098347,140,38.1,3978098351,212,2.3,3978098375,167,,3979152587,178,,3978098345,56,Back,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410203,22,5,1,2,57,2l0ldgiwsgb8d6y3z0sfgjzyj,0,39.5,-1.4,2023-01-14T17:33:10.482Z,2023-01-15T10:02:34Z,3978099057,233,25,3978098371,56,Back,3978098373,347,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410357,25,5,1,2,57,50x1m4u58lffhq6v6ga1hbxmy,1,60.5,101.4,2023-01-14T17:33:10.482Z,2023-01-15T10:02:34Z,3978099029,347,,3978099047,233,22,3978099025,56,Left,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410365,26,1,1,3,16,50x1m4u58lffhq6v6ga1hbxmy,1,60.4,100,2023-01-14T17:33:29.697Z,2023-01-15T10:02:38Z,3978099083,140,65.7,3978099079,107,,3978099085,141,89.9,3978099089,213,5.3,3978099081,56,Left,3978099087,212,9.5,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410367,27,61,1,3,17,50x1m4u58lffhq6v6ga1hbxmy,0,65.7,89.9,2023-01-14T17:33:30.873Z,2023-01-15T10:02:45Z,3978099093,56,Left,3979152853,178,,,,,,,,,,,,,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410377,23,49,1,3,18,2l0ldgiwsgb8d6y3z0sfgjzyj,1,31.4,9.6,2023-01-14T17:33:31.210Z,2023-01-15T10:02:50Z,,,,,,,,,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410385,24,1,1,3,18,2l0ldgiwsgb8d6y3z0sfgjzyj,1,31.4,9.6,2023-01-14T17:33:31.683Z,2023-01-15T10:02:54Z,3978099167,56,Back,3978099171,141,6.2,3978099169,140,36.4,3978099175,213,5.9,3979152973,178,,3978099173,212,5.7,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410407,25,1,1,3,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.5,7,2023-01-14T17:33:33.399Z,2023-01-15T10:02:59Z,3978099281,212,5.1,3978099277,140,38.6,3979153085,178,,3978099283,213,1.1,3978099271,56,Back,3978099279,141,13.7,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410409,26,4,1,3,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.4,13.4,2023-01-14T17:33:35.001Z,2023-01-15T10:03:01Z,3978099289,13,,3978099297,286,,3978099291,56,Back,3978099295,265,,3978099313,233,28,3978099293,152,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410411,28,4,1,3,21,50x1m4u58lffhq6v6ga1hbxmy,0,60.6,86.6,2023-01-14T17:33:35.002Z,2023-01-15T10:03:01Z,3978099307,152,,3978099309,265,,3978099305,56,Left,3978099331,233,26,3978099311,285,,3978099303,13,,3979153121,178,,,,,3h58t56r9if0oh4qd3gz1wfrp,C. Grenier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497410599,27,1,1,3,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,35.2,20.2,2023-01-14T17:33:49.791Z,2023-01-15T10:03:04Z,3978100315,213,1.6,3978100309,140,33.1,3979153233,178,,3978100313,212,32.0,3978107177,189,,3978100317,1,,3978100307,56,Back,3978100303,5,,94jrxsnf1ta2u65ommyge7bo5,Aridane,3978100311,141,3978100305,152,,,,,,,,,67.2,,,,,,,,,,,,,,,,,,,,,,
