id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2503645539,8,44,1,0,13,c8llrezkm3b3op4afrou6b487,0,44,69.2,2023-02-04T13:01:56.119Z,2023-02-04T22:45:18Z,4010826921,56,Back,4010827109,233,3,4010826923,285,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645575,4,1,1,0,13,2l0ldgiwsgb8d6y3z0sfgjzyj,0,55.4,29.1,2023-02-04T13:01:56.227Z,2023-02-05T07:42:00Z,4010827093,140,55.3,4013561009,388,,4010827095,141,60.6,4010827099,213,1.6,4010827089,3,,4010827091,56,Center,4010827097,212,21.4,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645597,9,1,1,0,16,c8llrezkm3b3op4afrou6b487,1,43,40,2023-02-04T13:01:58.722Z,2023-02-04T22:45:57Z,4013561445,388,,4010827217,140,37.5,4010827223,213,3.1,4010827215,56,Back,4010827219,141,40.0,4010827221,212,5.8,4010827213,3,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645601,10,1,1,0,17,c8llrezkm3b3op4afrou6b487,0,38.3,38.4,2023-02-04T13:01:59.927Z,2023-02-04T22:46:15Z,4010827263,56,Back,4013561875,388,,4010827271,213,5.0,4010827269,212,13.6,4010827265,140,42.2,4010827267,141,19.4,4010827261,155,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645635,5,49,1,0,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58,93.9,2023-02-04T13:02:02.648Z,2023-02-04T22:46:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645653,6,50,1,0,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,57.2,93.4,2023-02-04T13:02:02.868Z,2023-02-04T22:47:31Z,4010827705,286,,4010827531,56,Left,4012214389,233,11,,,,,,,,,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645677,11,7,1,0,21,c8llrezkm3b3op4afrou6b487,1,42.8,6.6,2023-02-04T13:02:03.989Z,2023-02-04T22:47:39Z,4012214373,233,6,4010827649,285,,4013563559,178,,4010827647,56,Back,4012095589,383,,,,,,,,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645695,12,49,1,0,22,c8llrezkm3b3op4afrou6b487,1,42.2,8.6,2023-02-04T13:02:04.933Z,2023-02-04T22:47:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645753,13,1,1,0,23,c8llrezkm3b3op4afrou6b487,1,42.2,8.6,2023-02-04T13:02:05.794Z,2023-02-04T22:47:51Z,4010828045,213,0.5,4010828039,140,61.2,4010828043,212,23.1,4010828041,141,25.8,4013563887,178,,4010828037,56,Center,,,,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503894021,736,3,1,0,25,c8llrezkm3b3op4afrou6b487,0,67.5,25.1,2023-02-04T13:02:08.371Z,2023-02-05T05:46:06Z,4013567189,178,,4012101445,56,Center,4012101449,465,,4012101451,467,f4gpe0pxov8sea9e0fs24h8q2,4012101447,286,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645779,14,1,1,0,28,c8llrezkm3b3op4afrou6b487,1,64.8,14.9,2023-02-04T13:02:11.074Z,2023-02-04T22:55:11Z,4010828167,212,3.6,4010828161,56,Right,4010828165,141,10.9,4010828169,213,4.0,4010828163,140,62.5,4013573809,178,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645825,15,1,1,0,30,c8llrezkm3b3op4afrou6b487,1,67,10.3,2023-02-04T13:02:12.690Z,2023-02-04T22:55:19Z,4010828423,213,2.2,4010828417,140,56.4,4013573989,178,,4010828421,212,17.9,4010828419,141,31.0,4010828415,56,Center,,,,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503645855,16,1,1,0,31,c8llrezkm3b3op4afrou6b487,1,54.9,32.2,2023-02-04T13:02:14.378Z,2023-02-04T22:55:25Z,4010828579,213,3.2,4010828567,56,Back,4013574179,178,,4010828573,141,31.0,4010828571,140,43.6,4010828577,212,11.9,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646021,17,1,1,0,34,c8llrezkm3b3op4afrou6b487,1,44.4,33.3,2023-02-04T13:02:17.267Z,2023-02-04T22:55:30Z,4010829479,212,20.6,4010829475,140,40.8,4010829481,213,1.8,4010829473,56,Back,4010829477,141,63.1,4013574287,178,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646135,18,1,1,0,41,c8llrezkm3b3op4afrou6b487,1,40.5,68.2,2023-02-04T13:02:23.846Z,2023-02-04T22:55:34Z,4010830139,1,,4010830135,212,51.7,4010830133,141,94.1,4010830129,56,Left,4010830137,213,0.3,4010830131,140,86.8,4010830127,155,,4013574443,178,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646139,19,1,1,0,49,c8llrezkm3b3op4afrou6b487,0,91.3,90.6,2023-02-04T13:02:31.788Z,2023-02-04T23:42:08Z,4010830163,212,1.1,4010830233,286,,4010830157,56,Left,4010830225,236,,4010830153,2,,4012105757,224,,4010830159,140,91.3,4012105761,72,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,4010830165,213,4.7,4013574605,178,4010830227,233,7,4010830161,141,89.0,4010830155,155,,,,,,,,,,,,,,,,,,,,,,,,,
2503646151,7,12,1,0,49,2l0ldgiwsgb8d6y3z0sfgjzyj,1,9.5,13.1,2023-02-04T13:02:31.798Z,2023-02-04T22:55:47Z,4013574655,178,,4010830207,56,Back,4010830205,185,,4010830257,233,19,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646203,8,6,1,0,50,2l0ldgiwsgb8d6y3z0sfgjzyj,0,9.1,12,2023-02-04T13:02:32.992Z,2023-02-04T22:55:57Z,4010830475,73,,4010830583,233,20,4010830473,56,Back,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646185,20,6,1,0,50,c8llrezkm3b3op4afrou6b487,1,90.9,88,2023-02-04T13:02:32.992Z,2023-02-04T22:55:57Z,4010830547,233,8,4010830375,56,Left,4010830379,73,,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646619,21,1,1,1,14,c8llrezkm3b3op4afrou6b487,1,99.5,99.5,2023-02-04T13:02:57.093Z,2023-02-04T22:56:09Z,4010832585,223,,4010832595,213,4.5,4013574879,178,,4010832581,6,,4010832591,141,47.3,4010832579,2,,4010832589,140,93.7,4010832593,212,36.0,7xmaybxu4zd5k338bi3drkxcl,Darder,4010832583,155,,4010833409,154,4010832597,1,,4010832587,56,Center,4010833407,210,1,15,4012107055,20,,,,,,,,,,,,,,,,,,,,,
2503646625,22,15,1,1,16,c8llrezkm3b3op4afrou6b487,1,93.7,43.9,2023-02-04T13:02:59.248Z,2023-02-04T22:56:09Z,4010833431,154,,4010832627,56,Center,4010833491,233,10,4010833433,55,21,4010833427,78,,4013574983,388,,4010833429,29,,4010833443,146,98.6,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,4010833441,214,,4010832787,25,4010833437,102,48.3,4010833445,147,46.9,4010833439,103,,6.3,4010832789,15,4010832625,17,4010832793,328,,,,,,,,,,,,,,,,,
2503646677,10,10,1,1,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,3.1,50.7,2023-02-04T13:02:59.709Z,2023-02-04T22:56:13Z,4010833043,233,22,4010832923,182,,4012113213,376,,4010832921,180,,4010832925,56,Back,4010832919,177,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503646671,9,52,1,1,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,1.3,51.8,2023-02-04T13:03:00.128Z,2023-02-04T22:56:21Z,4012113655,376,,4013575191,178,,,,,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647031,11,1,1,1,34,2l0ldgiwsgb8d6y3z0sfgjzyj,0,11.8,53.8,2023-02-04T13:03:17.376Z,2023-02-04T22:56:30Z,4010838373,189,,4010834653,1,,4010834645,140,71.1,4010834649,212,63.0,4010834651,213,0.2,4010834641,56,Center,4010834637,199,,4010834647,141,68.2,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647047,23,49,1,1,35,c8llrezkm3b3op4afrou6b487,1,35.6,38.8,2023-02-04T13:03:18.042Z,2023-02-04T22:56:41Z,4010836813,189,,,,,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647071,24,1,1,1,37,c8llrezkm3b3op4afrou6b487,0,40.5,33.6,2023-02-04T13:03:20.360Z,2023-02-04T22:56:57Z,4010834765,141,76.3,4013575835,178,,4010834771,1,,4010834769,213,0.6,4010834763,140,80.8,4010834759,155,,4010834761,56,Center,4010834767,212,51.3,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647135,12,1,1,1,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.1,20.7,2023-02-04T13:03:23.925Z,2023-02-04T22:57:04Z,4010835115,212,17.4,4010835109,56,Back,4010835113,141,37.6,4010835111,140,5.7,4010835117,213,2.4,4013576003,178,,4010835107,3,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647141,13,49,1,1,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,5.7,39.5,2023-02-04T13:03:25.848Z,2023-02-05T05:48:37Z,,,,,,,,,,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647231,14,1,1,1,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,6.1,40.6,2023-02-04T13:03:29.353Z,2023-02-04T22:57:12Z,4010835559,1,,4010835555,212,35.0,4010835549,56,Back,4010835553,141,83.6,4013576187,178,,4010835557,213,1.0,4010835551,140,24.5,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647321,15,1,1,1,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,26.6,85.9,2023-02-04T13:03:32.677Z,2023-02-04T22:57:17Z,4010835917,212,28.1,4010835911,140,7.6,4010835921,213,3.9,4010835913,141,56.9,4013576251,178,,4010835909,56,Back,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647379,16,1,1,1,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,7.8,56.9,2023-02-04T13:03:35.826Z,2023-02-04T22:57:21Z,4010836175,213,5.2,4013576343,178,,4010836167,140,20.1,4010836171,212,28.0,4010836165,56,Back,4010836169,141,20.3,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647577,17,1,1,1,58,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.7,20.3,2023-02-04T13:03:40.666Z,2023-02-04T22:57:34Z,4010837097,140,8.3,4013576481,178,,4010837107,213,2.3,4010837095,56,Back,4010837099,141,48.5,4010837103,212,25.1,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647651,18,1,1,2,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,15.5,39.1,2023-02-04T13:03:50.906Z,2023-02-04T22:57:39Z,4010837477,141,8.9,4010837483,213,5.2,4010837473,56,Back,4010837481,212,23.3,4013576749,178,,4010837475,140,26.0,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647703,19,1,1,2,11,2l0ldgiwsgb8d6y3z0sfgjzyj,0,29.6,6.2,2023-02-04T13:03:54.309Z,2023-02-04T22:57:47Z,4010837779,196,,4010837781,56,Center,4013576989,178,,4010837787,212,47.2,4010837791,1,,4010837777,155,,4010837783,140,50.2,4010837789,213,1.1,7ms6l8qho3p4jm1soleldqvv9,Unai García,4010837785,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647715,25,49,1,2,14,c8llrezkm3b3op4afrou6b487,1,49.7,33.4,2023-02-04T13:03:56.969Z,2023-02-04T22:57:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647805,26,1,1,2,15,c8llrezkm3b3op4afrou6b487,1,55.3,34.5,2023-02-04T13:03:58.213Z,2023-02-04T22:57:56Z,4010838315,212,14.8,4013577165,178,,4010838313,141,43.0,4010838309,56,Center,4010838317,213,0.4,4010838311,140,68.3,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647883,27,1,1,2,20,c8llrezkm3b3op4afrou6b487,1,67.5,52.8,2023-02-04T13:04:02.993Z,2023-02-04T22:58:01Z,4010838803,56,Left,4010838809,212,19.5,4010838805,140,68.0,4010838811,213,1.5,4013577245,178,,4010838807,141,81.5,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503647905,28,1,1,2,28,c8llrezkm3b3op4afrou6b487,1,79.7,75.3,2023-02-04T13:04:10.943Z,2023-02-04T22:58:08Z,4010838961,141,64.5,4010838959,140,72.6,4013577433,178,,4010838965,213,3.9,4010838957,56,Center,4010838963,212,10.5,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648003,29,1,1,2,29,c8llrezkm3b3op4afrou6b487,1,72.2,65.8,2023-02-04T13:04:12.122Z,2023-02-04T22:58:12Z,4010839467,140,79.8,4013577485,178,,4010839473,213,1.2,4010839471,212,22.7,4010839465,56,Left,4010839469,141,97.1,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648009,30,1,1,2,34,c8llrezkm3b3op4afrou6b487,0,95.5,96.8,2023-02-04T13:04:16.972Z,2023-02-04T22:58:17Z,4010839501,2,,4010839799,286,,4012145167,72,,4013577685,178,,4010839513,213,4.9,4010839505,56,Left,4010839507,140,95.7,4010839795,233,20,3nchjse4ej0qhilo395td7u1h,Brian Oliván,4010839511,212,1.2,4010839509,141,4010839791,236,,4010839503,155,,4012145165,224,,,,,,,,,95.1,,,,,,,,,,,,,,,,
2503648059,20,12,1,2,34,2l0ldgiwsgb8d6y3z0sfgjzyj,1,2.6,7.6,2023-02-04T13:04:16.987Z,2023-02-04T22:58:20Z,4010839751,185,,4013577769,178,,4010839827,233,30,4010839753,56,Back,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648087,21,6,1,2,34,2l0ldgiwsgb8d6y3z0sfgjzyj,0,3.4,6.2,2023-02-04T13:04:17.209Z,2023-02-04T22:58:46Z,4010839859,73,,4010839857,56,Back,4010839895,233,31,,,,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648037,31,6,1,2,34,c8llrezkm3b3op4afrou6b487,1,96.6,93.8,2023-02-04T13:04:17.209Z,2023-02-04T22:58:46Z,4010839881,233,21,4010839671,73,,4010839669,56,Left,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648517,32,1,1,2,58,c8llrezkm3b3op4afrou6b487,0,99.5,99.5,2023-02-04T13:04:41.026Z,2023-02-04T22:58:30Z,4010842195,212,34.2,4013577995,178,,4010842185,155,,4010842191,140,97.9,4010842181,2,,4010842201,1,,4010842189,56,Center,4010842183,6,,7xmaybxu4zd5k338bi3drkxcl,Darder,4010842193,141,49.3,4010842187,223,4010842197,213,4.7,4012148403,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
