id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/13/value,assist,qualifier/16/value
2494101427,5,45,1,0,26,1n1j0wsl763lq7ee1k0c11c02,0,26.8,75.2,2022-12-30T16:02:32.870Z,2022-12-31T04:04:29Z,3960682683,285,,3960682713,233,7,3960682681,56,Back,,,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101431,7,3,1,0,26,50x1m4u58lffhq6v6ga1hbxmy,1,73.2,24.8,2022-12-30T16:02:32.870Z,2022-12-31T04:04:28Z,3961441713,178,,3960682705,286,,3960682703,56,Center,3960890765,464,,3960682707,233,5,,,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101435,8,1,1,0,28,50x1m4u58lffhq6v6ga1hbxmy,1,72.7,14.3,2022-12-30T16:02:34.694Z,2022-12-31T04:04:34Z,3961441785,178,,3960682737,212,6.9,3960682731,56,Right,3960682733,140,72.7,3960682735,141,4.2,3960682739,213,4.7,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101441,9,1,1,0,29,50x1m4u58lffhq6v6ga1hbxmy,1,74.6,4.6,2022-12-30T16:02:36.197Z,2022-12-31T04:04:39Z,3960682767,213,0.1,3960682761,140,80.6,3961441851,178,,3960682759,56,Right,3960682763,141,5.2,3960682765,212,6.3,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494257245,1289,67,1,0,31,50x1m4u58lffhq6v6ga1hbxmy,1,86,3.2,2022-12-30T16:02:38.089Z,2022-12-31T07:34:02Z,3961517249,233,1428,,,,,,,,,,,,,,,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494257243,1428,67,1,0,31,1n1j0wsl763lq7ee1k0c11c02,0,14,96.8,2022-12-30T16:02:38.090Z,2022-12-31T05:44:10Z,3961517253,233,1289,,,,,,,,,,,,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494247469,876,43,1,0,31,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-12-30T16:02:38.174Z,2022-12-31T05:43:56Z,3961517165,144,83,3961469951,399,80906,,,,,,,,,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101443,10,1,1,0,33,50x1m4u58lffhq6v6ga1hbxmy,0,86.6,4.6,2022-12-30T16:02:39.560Z,2022-12-31T04:04:43Z,3960682781,56,Center,3960682779,155,,3960892089,223,,3960892091,72,,3960682785,141,31.5,3960682777,2,,3961441923,178,,3960682787,212,18.5,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,3960682789,213,1.4,3960682783,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101447,6,12,1,0,34,1n1j0wsl763lq7ee1k0c11c02,1,10.5,64.9,2022-12-30T16:02:40.597Z,2022-12-31T04:04:50Z,3960682807,141,87.5,3961442035,178,,3960682811,213,0.6,3960682809,212,25.9,3960682827,15,,3960682805,140,30.3,3960682803,56,Back,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101451,11,61,1,0,35,50x1m4u58lffhq6v6ga1hbxmy,0,70.2,9.8,2022-12-30T16:02:42.281Z,2022-12-31T04:04:58Z,3961442185,388,,3960682831,56,Right,,,,,,,,,,,,,,,,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101453,7,61,1,0,37,1n1j0wsl763lq7ee1k0c11c02,0,29.4,92.1,2022-12-30T16:02:43.928Z,2022-12-31T04:05:04Z,3960682833,56,Back,3961442331,178,,,,,,,,,,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101471,12,2,1,0,39,50x1m4u58lffhq6v6ga1hbxmy,1,77.4,5,2022-12-30T16:02:46.110Z,2022-12-31T04:05:09Z,3961442385,178,,3960682937,140,86.9,3960893433,224,,3960682939,141,50.7,3960893435,20,,3960683281,2,,3960682945,1,,3960683279,7,3pwr7lqvo4o08c4nvzqpuue39,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,3960682935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101475,8,55,1,0,39,1n1j0wsl763lq7ee1k0c11c02,1,14.8,49.7,2022-12-30T16:02:46.111Z,2022-12-31T04:05:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101473,13,43,1,0,42,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-12-30T16:02:48.944Z,2022-12-30T16:03:06Z,3960683051,328,0,3960682953,17,0,3960682955,56,Center,3960683197,144,13,3960682951,22,0,3960683047,15,0,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101477,14,43,1,0,44,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-12-30T16:02:50.496Z,2022-12-30T16:03:07Z,3960682969,346,0,3960682967,56,Center,3960682989,233,8,3960683211,144,5,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101535,9,1,1,1,7,1n1j0wsl763lq7ee1k0c11c02,0,14.4,51,2022-12-30T16:03:13.874Z,2022-12-31T04:05:14Z,3960683367,1,,3960683353,157,,3960683359,140,57.1,3960683357,56,Left,3960683363,212,51.8,3960683361,141,89.1,3960683355,241,,3961442455,178,,vota9gwygxp3wc998tl7ldxx,David Soria,3960683351,5,,3960683365,213,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101545,15,1,1,1,10,50x1m4u58lffhq6v6ga1hbxmy,1,44.7,12.9,2022-12-30T16:03:16.846Z,2022-12-31T04:05:18Z,3960683391,56,Right,3960683397,212,18.6,3961442537,388,,3960683399,213,6.3,3960683389,3,,3960683395,141,12.0,3960683393,140,62.4,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101549,16,44,1,1,12,50x1m4u58lffhq6v6ga1hbxmy,1,64.1,10.7,2022-12-30T16:03:18.720Z,2022-12-31T07:34:03Z,3960683415,56,Right,3960683421,233,10,3960683417,286,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101543,10,44,1,1,12,1n1j0wsl763lq7ee1k0c11c02,0,35.9,89.3,2022-12-30T16:03:18.721Z,2022-12-31T04:05:22Z,3960683385,56,Back,3960683425,233,16,3960683387,285,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101551,17,61,1,1,12,50x1m4u58lffhq6v6ga1hbxmy,0,62.4,11.4,2022-12-30T16:03:18.777Z,2022-12-31T07:34:04Z,3960683419,56,Right,3961442769,388,,3961442767,21,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101575,11,1,1,1,15,1n1j0wsl763lq7ee1k0c11c02,1,18.9,90.1,2022-12-30T16:03:22.130Z,2022-12-31T04:05:36Z,3961442845,178,,3960683537,213,4.3,3960683531,140,8.3,3960683529,56,Back,3960683533,141,53.0,3960683535,212,27.6,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101585,12,1,1,1,20,1n1j0wsl763lq7ee1k0c11c02,1,9.1,49.9,2022-12-30T16:03:26.552Z,2022-12-31T04:05:41Z,3960683579,56,Back,3960683587,213,5.5,3961442903,178,,3960683581,140,34.3,3960683583,141,9.5,3960683585,212,38.1,3960683589,1,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101601,13,1,1,1,24,1n1j0wsl763lq7ee1k0c11c02,1,33.4,11.4,2022-12-30T16:03:30.636Z,2022-12-31T04:05:46Z,3960683683,140,32.7,3960683685,141,31.5,3960683689,213,1.6,3961442997,178,,3960683687,212,13.7,3960683681,56,Back,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101613,14,1,1,1,28,1n1j0wsl763lq7ee1k0c11c02,1,35.1,51.9,2022-12-30T16:03:34.382Z,2022-12-31T04:05:51Z,3961443095,178,,3960683751,212,29.0,3960683749,141,93.9,3960683745,56,Back,3960683747,140,40.1,3960683753,213,1.4,,,,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101619,15,1,1,1,33,1n1j0wsl763lq7ee1k0c11c02,0,53.7,95.3,2022-12-30T16:03:39.586Z,2022-12-31T04:05:54Z,3960683793,56,Left,3960683795,140,76.0,3960683801,213,5.9,3961443159,178,,3960683797,141,80.9,3960683791,155,,3960683799,212,25.4,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101631,19,61,1,1,34,50x1m4u58lffhq6v6ga1hbxmy,1,23.8,22.1,2022-12-30T16:03:41.353Z,2022-12-31T04:06:04Z,3961443233,15,,3960683861,56,Back,3961443235,388,,,,,,,,,,,,,,,,,cjtqtr93yjd3ee7tslzi1bd9l,F. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101627,18,1,1,1,36,50x1m4u58lffhq6v6ga1hbxmy,1,23.8,19.2,2022-12-30T16:03:43.295Z,2022-12-31T04:06:07Z,3960683849,141,24.2,3960683851,212,10.8,3960683843,3,,3960683845,56,Back,3960683847,140,33.6,3960683853,213,0.3,3961443273,388,,,,,cjtqtr93yjd3ee7tslzi1bd9l,F. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101643,20,61,1,1,38,50x1m4u58lffhq6v6ga1hbxmy,0,33.2,22.3,2022-12-30T16:03:44.997Z,2022-12-31T04:07:24Z,3961444211,15,,3960683911,56,Back,3961444213,388,,,,,,,,,,,,,,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101657,16,1,1,1,41,1n1j0wsl763lq7ee1k0c11c02,1,58.7,83.8,2022-12-30T16:03:47.385Z,2022-12-31T04:07:42Z,3960683959,56,Back,3960683961,140,30.5,3960683967,213,2.9,3960683965,212,30.2,3960683963,141,92.4,3961444415,178,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101675,17,1,1,1,48,1n1j0wsl763lq7ee1k0c11c02,1,25.2,77.9,2022-12-30T16:03:54.552Z,2022-12-31T04:07:46Z,3961444481,178,,3960684071,213,6.0,3960684067,141,73.2,3960684063,56,Back,3960684065,140,37.0,3960684069,212,12.8,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101691,18,1,1,1,51,1n1j0wsl763lq7ee1k0c11c02,1,37.8,65.2,2022-12-30T16:03:57.825Z,2022-12-31T04:07:50Z,3960684147,141,33.7,3961444533,178,,3960684143,56,Back,3960684145,140,40.1,3960684151,213,4.8,3960684149,212,21.6,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101705,19,1,1,1,55,1n1j0wsl763lq7ee1k0c11c02,0,46.3,36.3,2022-12-30T16:04:02.273Z,2022-12-31T04:07:53Z,3960684227,212,69.0,3960684221,56,Left,3960684231,1,,3960684219,155,,3961444595,178,,3960684229,213,0.6,3960684223,140,100.0,3960684225,141,93.8,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101707,20,5,1,2,0,1n1j0wsl763lq7ee1k0c11c02,0,100.9,92.5,2022-12-30T16:04:07.286Z,2022-12-31T04:07:59Z,3960684247,233,21,3960684235,346,,3960684233,56,Left,,,,,,,,,,,,,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101709,21,5,1,2,0,50x1m4u58lffhq6v6ga1hbxmy,1,-0.9,7.5,2022-12-30T16:04:07.286Z,2022-12-31T04:07:59Z,3960684243,233,20,3960684239,346,,3960684237,56,Back,,,,,,,,,,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101785,22,1,1,2,32,50x1m4u58lffhq6v6ga1hbxmy,1,4.6,49.3,2022-12-30T16:04:39.070Z,2022-12-31T04:08:02Z,3960684649,124,,3960684665,74,,3960684651,56,Left,3960684657,212,63.1,3960684655,141,79.8,3960684653,140,61.4,3960684661,1,,3960684659,213,0.3,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101791,23,1,1,2,36,50x1m4u58lffhq6v6ga1hbxmy,1,61,77.9,2022-12-30T16:04:42.687Z,2022-12-31T04:08:06Z,3960684687,140,57.7,3961444759,178,,3960684691,212,3.9,3960684689,141,80.6,3960684693,213,2.7,3960684685,56,Left,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101795,24,1,1,2,36,50x1m4u58lffhq6v6ga1hbxmy,1,57.7,80.6,2022-12-30T16:04:43.343Z,2022-12-31T04:08:13Z,3960684723,212,12.3,3961444921,178,,3960684725,213,0.9,3960684717,56,Left,3960684721,141,94.4,3960684719,140,65.3,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101799,25,1,1,2,38,50x1m4u58lffhq6v6ga1hbxmy,1,63.9,94.8,2022-12-30T16:04:45.285Z,2022-12-31T04:08:20Z,3960684749,141,82.9,3960684751,212,9.3,3961445001,178,,3960684745,56,Left,3960684747,140,68.3,3960684753,213,5.2,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101803,26,61,1,2,39,50x1m4u58lffhq6v6ga1hbxmy,1,68.5,80.9,2022-12-30T16:04:45.925Z,2022-12-31T04:08:26Z,3960684759,56,Left,3961445075,178,,,,,,,,,,,,,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101807,27,1,1,2,40,50x1m4u58lffhq6v6ga1hbxmy,1,68.5,74.8,2022-12-30T16:04:47.054Z,2022-12-31T04:08:30Z,3960684769,56,Center,3960684775,212,5.3,3960684773,141,67.5,3961445099,178,,3960684771,140,70.3,3960684777,213,5.1,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101811,28,1,1,2,41,50x1m4u58lffhq6v6ga1hbxmy,0,70.4,67.3,2022-12-30T16:04:47.505Z,2022-12-31T04:08:33Z,3960684785,140,75.4,3960684783,56,Center,3961445143,178,,3960684789,212,6.3,3960684791,213,0.6,3960684787,141,72.3,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101821,22,1,1,2,42,1n1j0wsl763lq7ee1k0c11c02,1,22.3,29.8,2022-12-30T16:04:48.519Z,2022-12-31T04:08:43Z,3960684825,56,Back,3960684833,213,1.3,3960684829,141,51.0,3960684831,212,14.8,3960684827,140,25.6,3961445255,178,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101813,21,49,1,2,42,1n1j0wsl763lq7ee1k0c11c02,1,22,29.5,2022-12-30T16:04:48.521Z,2022-12-31T04:08:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494101833,23,1,1,2,44,1n1j0wsl763lq7ee1k0c11c02,1,26.2,51,2022-12-30T16:04:50.881Z,2022-12-31T04:08:46Z,3960684893,213,5.7,3960684889,141,34.5,3960684885,56,Back,3960684887,140,44.1,3961445319,178,,3960684891,212,21.9,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494248171,891,67,1,2,45,1n1j0wsl763lq7ee1k0c11c02,1,44.3,35.4,2022-12-30T16:04:52.071Z,2022-12-31T07:34:04Z,3961473445,233,824,,,,,,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494248169,824,67,1,2,45,50x1m4u58lffhq6v6ga1hbxmy,0,55.7,64.6,2022-12-30T16:04:52.072Z,2022-12-31T04:41:53Z,3961473453,233,891,,,,,,,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
