id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2504508351,4,45,1,0,15,7h7eg7q7dbwvzww78h9d5eh0h,0,27.8,91.2,2023-02-05T15:15:47.843Z,2023-02-06T07:25:30Z,4015325859,233,8,4015325597,285,,4015325595,56,Back,,,,,,,,,,,,,,,,8ikm0hxyz2qaonz3qmynu0xqt,B. Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508367,8,3,1,0,15,ba5e91hjacvma2sjvixn00pjo,1,72.2,8.8,2023-02-05T15:15:47.843Z,2023-02-06T07:25:30Z,4015325699,286,,4015325697,56,Right,4016384961,464,,4016997981,178,,4015325819,233,4,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508379,9,1,1,0,18,ba5e91hjacvma2sjvixn00pjo,0,91.6,15.7,2023-02-05T15:15:50.309Z,2023-02-06T07:25:34Z,4015325753,140,91.5,4015325755,141,17.9,4015325763,213,1.6,4016385341,224,,4015325951,236,,4015325757,212,1.5,4015325749,155,,4015325747,2,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,4015325953,233,5,4016998023,178,4015325957,286,4016385415,20,4015325751,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508413,5,12,1,0,18,7h7eg7q7dbwvzww78h9d5eh0h,1,8.5,81.2,2023-02-05T15:15:50.400Z,2023-02-06T07:25:44Z,4015325905,185,,4015325977,233,9,4016998195,389,,4015325907,56,Back,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508469,6,5,1,0,19,7h7eg7q7dbwvzww78h9d5eh0h,0,8.1,101.2,2023-02-05T15:15:51.903Z,2023-02-06T07:25:48Z,4015326197,56,Back,4015337821,347,,4015330875,233,10,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508455,10,5,1,0,19,ba5e91hjacvma2sjvixn00pjo,1,91.9,-1.2,2023-02-05T15:15:51.903Z,2023-02-06T07:25:48Z,4015326151,56,Right,4015337803,347,,4015330447,233,6,,,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508769,11,1,1,0,27,ba5e91hjacvma2sjvixn00pjo,1,91.3,0,2023-02-05T15:15:59.452Z,2023-02-06T07:25:56Z,4015334243,189,,4015327673,56,Right,4015327675,140,98.0,4015327677,141,7.4,4015330541,107,,4015327679,212,9.1,4015327681,213,0.7,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508789,12,1,1,0,30,ba5e91hjacvma2sjvixn00pjo,1,97.5,8.1,2023-02-05T15:16:02.029Z,2023-02-06T07:26:02Z,4015327795,213,1.6,4015327793,212,10.7,4016998417,178,,4015327791,141,23.8,4015327789,140,97.7,4015327787,56,Center,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508797,13,61,1,0,31,ba5e91hjacvma2sjvixn00pjo,0,97.7,24,2023-02-05T15:16:03.345Z,2023-02-06T07:26:11Z,4016998497,178,,4015327815,56,Center,,,,,,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508697,7,5,1,0,32,7h7eg7q7dbwvzww78h9d5eh0h,1,-0.8,68,2023-02-05T15:16:04.625Z,2023-02-06T07:26:17Z,4015327327,56,Back,4015331207,233,14,4015327329,346,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508799,14,5,1,0,32,ba5e91hjacvma2sjvixn00pjo,0,100.8,32,2023-02-05T15:16:04.625Z,2023-02-06T07:26:17Z,4015329275,233,7,4015327829,346,,4015327827,56,Center,,,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504508935,8,1,1,0,41,7h7eg7q7dbwvzww78h9d5eh0h,1,4.7,45.6,2023-02-05T15:16:13.481Z,2023-02-06T07:26:22Z,4015328499,124,,4015328519,213,5.3,4015328511,141,28.5,4015328515,212,13.8,4015328527,237,,4015328503,56,Back,4015328505,140,11.8,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509001,9,1,1,0,45,7h7eg7q7dbwvzww78h9d5eh0h,1,15,29.3,2023-02-05T15:16:17.027Z,2023-02-06T07:26:25Z,4015328837,213,1.6,4015328829,56,Back,4015328831,140,13.0,4016998639,178,,4015328833,141,68.4,4015328835,212,26.7,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509063,10,1,1,0,48,7h7eg7q7dbwvzww78h9d5eh0h,1,21.4,61.5,2023-02-05T15:16:20.372Z,2023-02-06T07:26:27Z,4015329163,141,29.4,4015329165,212,22.6,4015329159,56,Back,4015329167,213,5.0,4016998659,178,,4015329161,140,27.1,,,,,,,8ikm0hxyz2qaonz3qmynu0xqt,B. Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509091,11,1,1,0,52,7h7eg7q7dbwvzww78h9d5eh0h,1,33.5,30.3,2023-02-05T15:16:24.820Z,2023-02-06T07:26:29Z,4016998673,178,,4015329345,141,50.3,4015329343,140,29.6,4015329347,212,14.2,4015329341,56,Back,4015329349,213,1.9,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509143,12,1,1,0,56,7h7eg7q7dbwvzww78h9d5eh0h,1,29.4,50,2023-02-05T15:16:28.304Z,2023-02-06T07:26:32Z,4015329655,213,5.0,4015329653,212,14.0,4015329649,140,33.4,4015329647,56,Back,4015329651,141,30.3,4016998725,178,,,,,,,,8ikm0hxyz2qaonz3qmynu0xqt,B. Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509245,13,1,1,0,59,7h7eg7q7dbwvzww78h9d5eh0h,1,36,25.2,2023-02-05T15:16:31.592Z,2023-02-06T07:26:35Z,4016998745,178,,4015330143,213,5.3,4015330139,141,4.6,4015330137,140,44.3,4015330141,212,16.5,4015330135,56,Back,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509283,14,1,1,1,1,7h7eg7q7dbwvzww78h9d5eh0h,1,43.6,6.1,2023-02-05T15:16:33.762Z,2023-02-06T07:26:42Z,4015330363,56,Back,4015330371,213,2.4,4015330365,140,31.2,4016998847,178,,4015330367,141,23.0,4015330369,212,17.4,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509373,15,1,1,1,4,7h7eg7q7dbwvzww78h9d5eh0h,1,31.1,22.8,2023-02-05T15:16:36.875Z,2023-02-06T07:26:45Z,4015330757,56,Back,4015330761,141,42.8,4015330769,213,2.6,4015330759,140,11.6,4016998881,178,,4015330763,212,24.6,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509429,16,1,1,1,9,7h7eg7q7dbwvzww78h9d5eh0h,1,14.4,46.6,2023-02-05T15:16:41.770Z,2023-02-06T07:26:47Z,4016998909,178,,4015331115,141,66.0,4015331113,140,15.6,4015331117,212,13.3,4015331119,213,1.5,4015331111,56,Back,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509511,17,1,1,1,14,7h7eg7q7dbwvzww78h9d5eh0h,1,22.9,66.1,2023-02-05T15:16:46.355Z,2023-02-06T07:26:50Z,4015331557,212,34.8,4015331561,213,5.1,4016998945,178,,4015331551,140,36.0,4015331563,1,,4015331553,141,19.1,4015331549,56,Back,,,,8ikm0hxyz2qaonz3qmynu0xqt,B. Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509589,18,1,1,1,17,7h7eg7q7dbwvzww78h9d5eh0h,1,36.6,19.1,2023-02-05T15:16:49.460Z,2023-02-06T07:26:53Z,4015332087,213,5.8,4015332079,56,Right,4016998975,178,,4015332081,140,59.2,4015332085,212,26.5,4015332083,141,1.7,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509609,19,1,1,1,22,7h7eg7q7dbwvzww78h9d5eh0h,1,57.4,7,2023-02-05T15:16:54.915Z,2023-02-06T07:26:59Z,4015332203,140,45.1,4016999049,178,,4015332205,141,4.3,4015332209,213,3.3,4015332201,56,Back,4015332207,212,13.0,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509703,20,1,1,1,24,7h7eg7q7dbwvzww78h9d5eh0h,1,45.7,5.2,2023-02-05T15:16:56.994Z,2023-02-06T07:27:02Z,4016999079,178,,4015332633,213,6.2,4015332625,56,Right,4015332627,140,56.9,4015332631,212,11.8,4015332629,141,3.8,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509715,21,1,1,1,27,7h7eg7q7dbwvzww78h9d5eh0h,0,58.1,5.6,2023-02-05T15:16:59.815Z,2023-02-06T07:27:05Z,4015332791,236,,4015332697,56,Right,4015332701,141,6.1,4015332699,140,58.7,4015332801,286,,4015332795,233,15,4015332705,213,0.5,4016999105,178,,9um7x9zd0e000zt57l3yearqh,Iván Martín,4015332703,212,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509677,15,74,1,1,27,ba5e91hjacvma2sjvixn00pjo,1,34.8,91.7,2023-02-05T15:16:59.929Z,2023-02-06T07:27:07Z,4015332525,56,Back,4016999147,178,,4015332847,233,21,4015332527,285,,,,,,,,,,,,,,f1e3gi3dx3er2vz7loriw6e39,Toni Lato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509693,16,49,1,1,29,ba5e91hjacvma2sjvixn00pjo,1,35.6,77.7,2023-02-05T15:17:01.995Z,2023-02-06T07:27:12Z,,,,,,,,,,,,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509767,17,1,1,1,30,ba5e91hjacvma2sjvixn00pjo,1,37.1,67,2023-02-05T15:17:02.976Z,2023-02-06T09:21:21Z,4015333053,141,43.9,4015333049,56,Center,4015333055,212,28.7,4015333047,155,,4015333051,140,60.0,4017040417,178,,4015333057,213,5.7,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509811,18,1,1,1,32,ba5e91hjacvma2sjvixn00pjo,1,63.5,44.5,2023-02-05T15:17:04.749Z,2023-02-06T07:27:29Z,4015333293,212,7.0,4015333285,3,,4015333295,213,2.1,4015333287,56,Center,4015333289,140,60.4,4016999385,388,,4015333291,141,53.6,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509849,20,61,1,1,34,ba5e91hjacvma2sjvixn00pjo,1,56.6,57.5,2023-02-05T15:17:06.818Z,2023-02-06T07:28:09Z,4016999871,178,,4015333483,56,Center,,,,,,,,,,,,,,,,,,,afyga3n1mliw0btcuixt6xolx,E. Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509819,19,43,1,1,36,ba5e91hjacvma2sjvixn00pjo,1,0,0,2023-02-05T15:17:08.264Z,2023-02-05T15:17:13Z,4015333723,144,42,,,,,,,,,,,,,,,,,,,,,,afyga3n1mliw0btcuixt6xolx,E. Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509871,21,1,1,1,37,ba5e91hjacvma2sjvixn00pjo,0,61.7,70.9,2023-02-05T15:17:09.274Z,2023-02-06T07:30:43Z,4015333573,56,Center,4015333575,140,75.2,4017001499,178,,4015333581,213,0.3,4015333579,212,14.8,4015333577,141,76.9,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509883,22,8,1,1,38,7h7eg7q7dbwvzww78h9d5eh0h,1,27.3,21.8,2023-02-05T15:17:10.191Z,2023-02-06T07:30:49Z,4016392463,383,,4015333643,56,Back,4017001555,178,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509915,23,49,1,1,39,7h7eg7q7dbwvzww78h9d5eh0h,1,14.4,30.9,2023-02-05T15:17:11.976Z,2023-02-06T07:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504509929,24,1,1,1,39,7h7eg7q7dbwvzww78h9d5eh0h,1,14.4,30.9,2023-02-05T15:17:12.004Z,2023-02-06T07:30:59Z,4015333859,140,3.7,4015333857,56,Back,4015333861,141,52.8,4017001653,178,,4015333863,212,18.7,4015333865,213,2.2,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504510011,25,1,1,1,41,7h7eg7q7dbwvzww78h9d5eh0h,1,3.7,52.4,2023-02-05T15:17:13.467Z,2023-02-06T07:31:03Z,4015334195,213,0.9,4015334193,212,36.0,4015334191,141,94.4,4017001687,178,,4015334189,140,24.6,4015334197,1,,4015334187,56,Back,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504510165,26,1,1,1,47,7h7eg7q7dbwvzww78h9d5eh0h,1,19.1,91.1,2023-02-05T15:17:19.586Z,2023-02-06T07:31:12Z,4015335023,56,Back,4015335025,140,11.5,4017001751,178,,4015335031,213,4.3,4015337745,189,,4015335029,212,19.3,4015335027,141,65.3,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504510203,27,1,1,1,50,7h7eg7q7dbwvzww78h9d5eh0h,1,9.3,66,2023-02-05T15:17:22.167Z,2023-02-06T07:31:17Z,4015335245,141,28.5,4015335243,140,20.9,4017001793,178,,4015335241,56,Back,4015335249,213,5.2,4015335247,212,28.3,4015337901,189,,,,,8ikm0hxyz2qaonz3qmynu0xqt,B. Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504510213,28,1,1,1,54,7h7eg7q7dbwvzww78h9d5eh0h,1,25.1,25.3,2023-02-05T15:17:26.740Z,2023-02-06T07:31:27Z,4015335303,140,33.6,4015335305,141,35.2,4015335313,213,0.6,4017001919,178,,4015335309,212,11.2,4015335299,56,Back,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504510285,29,1,1,1,55,7h7eg7q7dbwvzww78h9d5eh0h,1,33.6,35.2,2023-02-05T15:17:27.694Z,2023-02-06T07:31:29Z,4015335695,56,Back,4015335703,213,4.0,4017001931,178,,4015335699,141,26.4,4015335701,212,7.7,4015335697,140,29.0,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504510369,30,1,1,1,59,7h7eg7q7dbwvzww78h9d5eh0h,1,30.6,26.7,2023-02-05T15:17:31.061Z,2023-02-06T07:31:31Z,4015336077,140,31.1,4017001965,178,,4015336081,212,29.0,4015336079,141,69.4,4015336083,213,1.6,4015336075,56,Back,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504510389,31,1,1,2,2,7h7eg7q7dbwvzww78h9d5eh0h,1,37.3,72.1,2023-02-05T15:17:34.441Z,2023-02-06T07:31:36Z,4015336191,56,Left,4015336201,213,0.5,4017002031,178,,4015336197,212,29.5,4015336193,140,62.0,4015336195,141,92.9,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
