id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2513070665,7,61,1,0,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,64.5,22.1,2023-02-26T20:02:06.354Z,2023-02-27T08:18:40Z,4060467037,56,Center,4061406137,21,,4061406055,178,,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070687,8,1,1,0,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,63.2,19.6,2023-02-26T20:02:07.944Z,2023-02-27T08:18:45Z,4060467169,213,3.5,4060467165,141,11.6,4061406153,178,,4060467167,212,13.9,4060467161,56,Right,4060467163,140,51.0,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070699,9,1,1,0,11,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53,9.3,2023-02-26T20:02:08.769Z,2023-02-27T08:18:51Z,4060467245,213,2.7,4060467239,140,33.8,4060467243,212,22.1,4060467241,141,22.7,4061406199,178,,4060467237,56,Back,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070727,10,1,1,0,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,27.8,23.5,2023-02-26T20:02:11.286Z,2023-02-27T08:18:54Z,4060467409,212,21.4,4061406219,178,,4060467403,56,Back,4060467405,140,12.4,4060467411,213,2.4,4060467407,141,44.2,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070733,11,1,1,0,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,12.5,43,2023-02-26T20:02:17.743Z,2023-02-27T08:18:58Z,4060467455,213,5.9,4060467449,140,40.4,4060467453,212,31.7,4060467451,141,25.3,4060467447,56,Back,4061406245,178,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070737,12,1,1,0,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40.4,25.3,2023-02-26T20:02:19.136Z,2023-02-27T08:19:04Z,4060467525,140,39.1,4060467527,141,7.6,4061406293,178,,4060467523,56,Back,4060467531,213,4.6,4060467529,212,12.1,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070747,13,1,1,0,23,2l0ldgiwsgb8d6y3z0sfgjzyj,0,41.2,7.7,2023-02-26T20:02:21.358Z,2023-02-27T08:19:08Z,4060467627,213,0.4,4060467619,56,Center,4060467625,212,29.5,4060467623,141,26.3,4060467621,140,66.6,4061406327,178,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070749,5,49,1,0,25,10eyb18v5puw4ez03ocaug09m,1,31,64.5,2023-02-26T20:02:23.103Z,2023-02-27T08:19:12Z,,,,,,,,,,,,,,,,,,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070763,6,1,1,0,25,10eyb18v5puw4ez03ocaug09m,1,31,64.5,2023-02-26T20:02:23.196Z,2023-02-27T08:19:15Z,4061406391,178,,4060467709,56,Back,4060467715,212,8.6,4060467717,213,0.4,4060467711,140,38.5,4060467713,141,69.6,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070769,7,1,1,0,26,10eyb18v5puw4ez03ocaug09m,1,38.4,69.6,2023-02-26T20:02:24.482Z,2023-02-27T08:19:21Z,4060467757,141,91.1,4060467749,56,Back,4060467761,213,1.7,4060467753,140,36.5,4060467759,212,14.8,4061406441,178,,,,,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070775,8,1,1,0,28,10eyb18v5puw4ez03ocaug09m,1,36.5,90.6,2023-02-26T20:02:26.128Z,2023-02-27T08:19:24Z,4061406471,178,,4060467789,141,83.0,4060467793,213,3.5,4060467791,212,15.8,4060467787,140,22.3,4060467785,56,Back,,,,,,,cjd62gwj9ptwrrtu6y6xnpeui,Bryan Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070821,9,1,1,0,30,10eyb18v5puw4ez03ocaug09m,1,21.9,83,2023-02-26T20:02:28.413Z,2023-02-27T08:19:27Z,4060468031,212,22.7,4060468033,213,4.3,4060468029,141,52.5,4060468025,56,Back,4061406483,178,,4060468027,140,13.1,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070855,10,1,1,0,36,10eyb18v5puw4ez03ocaug09m,1,16.9,53.6,2023-02-26T20:02:34.395Z,2023-02-27T08:19:31Z,4060468221,155,,4060468223,56,Back,4060468225,140,40.5,4061406513,178,,4060468227,141,91.8,4060468231,213,0.8,4060468233,1,,4060468229,212,35.9,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070857,11,1,1,0,39,10eyb18v5puw4ez03ocaug09m,0,40,92.3,2023-02-26T20:02:37.732Z,2023-02-27T08:19:35Z,4061406543,178,,4060468243,140,67.3,4060468241,56,Left,4060468245,141,79.6,4060468247,212,29.9,4060468239,155,,4060468249,213,6.0,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070883,14,1,1,0,41,2l0ldgiwsgb8d6y3z0sfgjzyj,0,35.2,15.1,2023-02-26T20:02:38.972Z,2023-02-27T08:19:42Z,4060468439,213,0.3,4061406585,178,,4060468437,212,25.4,4060468435,141,27.2,4060468429,155,,4060468431,56,Center,4060468433,140,58.1,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070927,12,1,1,0,44,10eyb18v5puw4ez03ocaug09m,1,39.3,70.5,2023-02-26T20:02:42.742Z,2023-02-27T08:19:52Z,4060468679,140,25.1,4060468685,213,2.5,4061406631,178,,4060468683,212,18.6,4060468681,141,86.9,4060468677,56,Back,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513070997,13,1,1,0,47,10eyb18v5puw4ez03ocaug09m,1,25.3,86.9,2023-02-26T20:02:45.527Z,2023-02-27T08:19:56Z,4061406657,178,,4060469053,56,Back,4060469061,213,4.5,4060469055,140,20.2,4060469057,141,56.1,4060469059,212,21.6,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071001,14,1,1,0,55,10eyb18v5puw4ez03ocaug09m,0,23.1,53,2023-02-26T20:02:53.116Z,2023-02-27T08:19:59Z,4061406685,178,,4060469083,155,,4060469087,140,66.5,4060469085,56,Right,4060469093,213,5.8,4060469089,141,16.4,4060469091,212,51.9,4060469341,1,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071061,15,49,1,1,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,22.8,73.5,2023-02-26T20:02:58.877Z,2023-02-27T08:20:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071113,16,1,1,1,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23,70.5,2023-02-26T20:03:03.734Z,2023-02-27T08:20:07Z,4060469667,56,Back,4060469681,213,4.5,4061406709,178,,4060469671,140,18.2,4060469677,212,25.3,4060469675,141,34.1,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071135,17,1,1,1,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.2,34.1,2023-02-26T20:03:05.809Z,2023-02-27T08:20:10Z,4060469805,213,2.3,4061406737,178,,4060469799,140,8.1,4060469801,141,51.5,4060469803,212,15.9,4060469797,56,Back,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071157,18,1,1,1,10,2l0ldgiwsgb8d6y3z0sfgjzyj,0,8.1,51.5,2023-02-26T20:03:08.094Z,2023-02-27T08:20:16Z,4060469951,212,47.8,4060469953,213,5.9,4060469949,141,27.4,4060469955,1,,4061406771,178,,4060469947,140,50.9,4060469945,56,Center,4060469943,155,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071213,15,1,1,1,13,10eyb18v5puw4ez03ocaug09m,0,48.3,68.8,2023-02-26T20:03:11.735Z,2023-02-27T08:20:19Z,4060470223,1,,4060470221,213,0.6,4060470217,141,100.0,4060470215,140,82.1,4060470213,56,Left,4060470211,3,,4061406785,388,,4060470219,212,41.6,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071207,19,56,1,1,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-02-26T20:03:15.588Z,2023-02-27T08:20:23Z,4060470205,56,Back,,,,,,,,,,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071217,16,5,1,1,19,10eyb18v5puw4ez03ocaug09m,0,82.4,101.1,2023-02-26T20:03:17.463Z,2023-02-27T08:20:25Z,4060470381,233,20,4060470225,56,Left,4060470227,347,,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071237,20,5,1,1,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,17.6,-1.1,2023-02-26T20:03:17.463Z,2023-02-27T08:20:24Z,4060470329,56,Back,4060470359,233,16,4060470331,347,,,,,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071349,21,1,1,1,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,20.7,0,2023-02-26T20:03:27.550Z,2023-02-27T08:20:28Z,4060471047,1,,4060471039,140,42.0,4060471045,213,0.3,4060471041,141,8.8,4060471043,212,23.4,4060471037,56,Back,4060471035,107,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071379,22,1,1,1,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,42.1,8.8,2023-02-26T20:03:30.005Z,2023-02-27T08:20:37Z,4061406941,178,,4060471253,140,36.9,4060471261,212,5.5,4060471251,56,Back,4060471263,213,3.1,4060471249,3,,4060471257,141,8.9,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071397,23,1,1,1,34,2l0ldgiwsgb8d6y3z0sfgjzyj,1,50.6,7.7,2023-02-26T20:03:32.224Z,2023-02-27T08:20:42Z,4060471361,213,5.6,4060471353,56,Right,4060471355,140,54.9,4060471357,141,2.3,4060471359,212,5.8,4061406975,178,,,,,,,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071401,24,50,1,1,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,55.3,2.6,2023-02-26T20:03:33.020Z,2023-02-27T08:20:49Z,4060471377,286,,4060471405,233,17,4060471373,56,Right,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071389,17,7,1,1,35,10eyb18v5puw4ez03ocaug09m,1,44.7,97.4,2023-02-26T20:03:33.148Z,2023-02-27T08:20:52Z,4060471327,167,,4060922875,383,,4060471329,56,Back,4060471331,285,,4061407051,178,,4060471401,233,24,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071393,18,5,1,1,36,10eyb18v5puw4ez03ocaug09m,0,43.8,101.6,2023-02-26T20:03:33.851Z,2023-02-27T08:20:55Z,4060471455,233,25,4060471341,56,Back,4060471343,347,,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071405,25,5,1,1,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,56.2,-1.6,2023-02-26T20:03:33.851Z,2023-02-27T08:20:54Z,4060471427,56,Right,4060471451,233,18,4060471429,347,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071487,26,1,1,1,47,2l0ldgiwsgb8d6y3z0sfgjzyj,1,54,0,2023-02-26T20:03:45.038Z,2023-02-27T08:20:57Z,4060471919,212,19.0,4060471911,107,,4060471913,56,Back,4060471917,141,25.7,4060471921,213,1.9,4060471915,140,48.3,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071513,27,1,1,1,49,2l0ldgiwsgb8d6y3z0sfgjzyj,1,48.2,25.9,2023-02-26T20:03:47.421Z,2023-02-27T08:21:00Z,4060472023,141,56.0,4060472021,140,37.3,4060472027,213,2.1,4061407099,178,,4060472025,212,23.5,4060472019,56,Back,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071529,28,1,1,1,51,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.3,56,2023-02-26T20:03:49.665Z,2023-02-27T08:21:03Z,4060472199,140,44.5,4060472197,56,Back,4060472205,213,1.3,4061407135,178,,4060472201,141,94.8,4060472203,212,27.4,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071547,29,1,1,1,56,2l0ldgiwsgb8d6y3z0sfgjzyj,1,52.1,96,2023-02-26T20:03:54.633Z,2023-02-27T08:21:05Z,4060472325,140,36.6,4061407143,178,,4060472323,56,Back,4060472331,212,18.1,4060472333,213,3.6,4060472329,141,84.3,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071563,30,1,1,1,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.6,84.3,2023-02-26T20:03:56.861Z,2023-02-27T08:21:07Z,4060472397,140,44.7,4060472395,56,Back,4060472401,212,14.0,4060472403,213,5.4,4061407161,178,,4060472399,141,68.0,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071589,31,1,1,2,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.2,67.7,2023-02-26T20:03:57.892Z,2023-02-27T08:21:10Z,4060472547,56,Back,4060472557,213,3.9,4060472555,212,21.9,4061407171,178,,4060472551,140,29.1,4060472553,141,45.4,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071623,32,1,1,2,3,2l0ldgiwsgb8d6y3z0sfgjzyj,1,31.3,46.1,2023-02-26T20:04:01.525Z,2023-02-27T08:21:11Z,4060472747,56,Back,4060472751,141,75.5,4060472753,212,20.3,4061407175,178,,4060472755,213,1.4,4060472749,140,34.5,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071661,33,1,1,2,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.4,71.9,2023-02-26T20:04:06.546Z,2023-02-27T08:21:14Z,4060472955,212,16.2,4060472949,56,Back,4060472957,213,1.5,4060472951,140,45.0,4060472953,141,95.7,4061407231,178,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071697,34,1,1,2,11,2l0ldgiwsgb8d6y3z0sfgjzyj,0,45,95.7,2023-02-26T20:04:09.421Z,2023-02-27T08:21:18Z,4061407237,178,,4060473209,1,,4060473199,56,Center,4060473205,212,55.9,4060473197,155,,4060473207,213,6.1,4060473201,140,96.9,4060473203,141,77.7,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513071713,19,49,1,2,16,10eyb18v5puw4ez03ocaug09m,1,3.8,23.9,2023-02-26T20:04:14.096Z,2023-02-27T08:21:23Z,,,,,,,,,,,,,,,,,,,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
