id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2459321387,9,1,1,0,15,cobffe32r7g4skka9m19qib63,1,14.9,47,2022-09-12T19:02:25.390Z,2022-09-12T19:02:27Z,3776619217,213,5.2,3776619213,141,23.0,3776619211,140,22.2,3776619215,212,18.0,3776619209,56,Back,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321403,10,1,1,0,17,cobffe32r7g4skka9m19qib63,1,22.4,23,2022-09-12T19:02:27.678Z,2022-09-12T19:02:33Z,3776619315,56,Back,3776619323,213,5.8,3776619319,141,13.0,3776619317,140,36.2,3776619321,212,16.0,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321413,11,1,1,0,23,cobffe32r7g4skka9m19qib63,1,33,18.5,2022-09-12T19:02:33.534Z,2022-09-12T19:02:36Z,3776619399,140,27.2,3776619397,56,Back,3776619403,212,10.3,3776619405,213,2.2,3776619401,141,30.8,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321419,12,1,1,0,26,cobffe32r7g4skka9m19qib63,1,27.2,30.8,2022-09-12T19:02:36.077Z,2022-09-12T19:02:37Z,3776619447,141,34.7,3776619443,56,Back,3776619451,213,0.3,3776619449,212,9.1,3776619445,140,35.5,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321425,13,1,1,0,27,cobffe32r7g4skka9m19qib63,1,35.5,34.7,2022-09-12T19:02:37.693Z,2022-09-12T19:02:39Z,3776619465,212,21.4,3776619461,140,25.4,3776619459,56,Back,3776619463,141,7.4,3776619467,213,4.2,,,,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321435,14,1,1,0,30,cobffe32r7g4skka9m19qib63,1,25.1,8.6,2022-09-12T19:02:39.854Z,2022-09-12T19:02:41Z,3776619509,141,28.6,3776619513,213,1.8,3776619507,140,22.2,3776619505,56,Back,3776619511,212,13.9,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321449,15,1,1,0,31,cobffe32r7g4skka9m19qib63,1,21.7,29.2,2022-09-12T19:02:41.581Z,2022-09-12T19:02:44Z,3776619597,212,21.9,3776619593,140,8.3,3776619591,56,Back,3776619599,213,2.3,3776619595,141,53.9,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321499,16,1,1,0,34,cobffe32r7g4skka9m19qib63,1,8.3,53.9,2022-09-12T19:02:44.477Z,2022-09-12T19:02:51Z,3776619773,212,14.3,3776619775,213,1.1,3776619769,140,14.6,3776619767,56,Back,3776619771,141,72.5,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321501,17,1,1,0,41,cobffe32r7g4skka9m19qib63,1,32.3,79.1,2022-09-12T19:02:51.325Z,2022-09-12T19:02:53Z,3776619791,212,15.0,3776619789,141,69.6,3776619787,140,45.2,3776619793,213,5.8,3776619785,56,Back,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321537,18,1,1,0,43,cobffe32r7g4skka9m19qib63,1,45.2,69.6,2022-09-12T19:02:53.053Z,2022-09-12T19:02:57Z,3776619957,141,57.6,3776619953,56,Back,3776619961,213,3.8,3776619959,212,13.6,3776619955,140,34.8,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321555,19,1,1,0,47,cobffe32r7g4skka9m19qib63,1,42.4,31.4,2022-09-12T19:02:57.453Z,2022-09-12T19:02:59Z,3776620053,213,5.4,3776620047,140,56.8,3776620045,56,Right,3776620051,212,23.6,3776620049,141,4.7,,,,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321587,20,1,1,0,49,cobffe32r7g4skka9m19qib63,1,56.8,4.7,2022-09-12T19:02:59.470Z,2022-09-12T19:03:04Z,3776620215,56,Back,3776620223,213,2.5,3776620217,140,39.9,3776620219,141,23.0,3776620221,212,21.7,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321621,21,1,1,0,54,cobffe32r7g4skka9m19qib63,1,41.2,19.3,2022-09-12T19:03:04.493Z,2022-09-12T19:03:10Z,3776620409,213,0.6,3776620407,212,15.0,3776620401,56,Center,3776620405,141,31.1,3776620403,140,53.3,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321637,22,1,1,1,0,cobffe32r7g4skka9m19qib63,1,47.1,51.2,2022-09-12T19:03:10.061Z,2022-09-12T19:03:12Z,3776620489,56,Back,3776620491,140,47.8,3776620495,212,15.1,3776620497,213,1.5,3776620493,141,73.4,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321653,23,1,1,1,2,cobffe32r7g4skka9m19qib63,1,48.3,71.3,2022-09-12T19:03:11.965Z,2022-09-12T19:03:14Z,3776620607,213,4.4,3776620603,141,54.8,3776620601,140,44.9,3776620599,56,Back,3776620605,212,11.8,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321681,24,1,1,1,4,cobffe32r7g4skka9m19qib63,1,46.1,53.3,2022-09-12T19:03:14.285Z,2022-09-12T19:03:19Z,3776620765,141,29.9,3776620761,56,Back,3776620769,213,4.7,3776620763,140,45.5,3776620767,212,15.9,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321695,25,1,1,1,9,cobffe32r7g4skka9m19qib63,1,51.2,26.3,2022-09-12T19:03:19.613Z,2022-09-12T19:03:22Z,3776620841,213,5.2,3776620835,140,58.0,3776620833,56,Right,3776620837,141,4.1,3776620839,212,16.7,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321705,26,1,1,1,12,cobffe32r7g4skka9m19qib63,0,58,4.1,2022-09-12T19:03:22.205Z,2022-09-12T19:03:23Z,3776620875,141,8.0,3776620867,56,Right,3776620871,140,61.8,3776620883,213,0.6,3776620879,212,4.8,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321707,3,61,1,1,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,38.3,88,2022-09-12T19:03:22.882Z,2022-09-12T19:03:23Z,3776620887,56,Back,,,,,,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321729,27,1,1,1,15,cobffe32r7g4skka9m19qib63,1,58.2,21.2,2022-09-12T19:03:25.100Z,2022-09-12T19:03:26Z,3776621019,56,Right,3776621027,213,4.3,3776621023,141,17.2,3776621021,140,57.0,3776621017,3,,3776621025,212,3.0,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321743,28,1,1,1,16,cobffe32r7g4skka9m19qib63,1,57,17.2,2022-09-12T19:03:26.525Z,2022-09-12T19:03:28Z,3776621095,56,Back,3776621101,212,18.9,3776621103,213,2.9,3776621097,140,39.4,3776621099,141,22.9,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321765,29,1,1,1,18,cobffe32r7g4skka9m19qib63,1,39.3,23.9,2022-09-12T19:03:28.205Z,2022-09-12T19:03:31Z,3776621241,141,53.9,3776621243,212,20.4,3776621245,213,1.6,3776621237,56,Back,3776621239,140,39.6,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321783,30,1,1,1,21,cobffe32r7g4skka9m19qib63,1,46.4,60,2022-09-12T19:03:31.037Z,2022-09-12T19:03:33Z,3776621353,212,15.0,3776621347,56,Back,3776621355,213,1.6,3776621351,141,82.1,3776621349,140,45.7,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321797,31,1,1,1,23,cobffe32r7g4skka9m19qib63,1,45.7,82.1,2022-09-12T19:03:33.165Z,2022-09-12T19:03:35Z,3776621415,212,24.2,3776621409,56,Left,3776621411,140,66.5,3776621413,141,97.5,3776621417,213,0.4,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321807,32,1,1,1,26,cobffe32r7g4skka9m19qib63,1,66.3,94.5,2022-09-12T19:03:35.757Z,2022-09-12T19:04:22Z,3776621461,141,84.0,3776621459,140,62.3,3776621457,56,Left,3776621463,212,8.3,3776621465,213,4.2,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321827,33,1,1,1,28,cobffe32r7g4skka9m19qib63,1,62.6,79.7,2022-09-12T19:03:38.572Z,2022-09-12T19:03:41Z,3776621579,1,,3776621571,140,84.6,3776621567,155,,3776621575,212,43.2,3776621577,213,5.3,3776621569,56,Center,3776621573,141,26.0,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321833,34,61,1,1,31,cobffe32r7g4skka9m19qib63,0,84.6,26,2022-09-12T19:03:41.068Z,2022-09-12T19:03:41Z,3776621595,56,Center,,,,,,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321835,4,49,1,1,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,12.9,68.1,2022-09-12T19:03:41.862Z,2022-09-12T19:03:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321871,5,3,1,1,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,13.2,70.3,2022-09-12T19:03:42.183Z,2022-09-12T21:46:00Z,3776621789,56,Back,3776621791,285,,3776621797,233,35,3776860215,464,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321843,35,45,1,1,32,cobffe32r7g4skka9m19qib63,0,86.8,29.7,2022-09-12T19:03:42.183Z,2022-09-12T19:03:47Z,3776621801,233,5,3776621635,286,,3776621633,56,Center,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321877,6,1,1,1,36,2l0ldgiwsgb8d6y3z0sfgjzyj,0,12.3,97.2,2022-09-12T19:03:46.199Z,2022-09-12T19:03:51Z,3776621975,286,,3776621825,140,14.0,3776621829,212,1.8,3776621971,233,36,3776621969,236,,3776621823,56,Back,3776621827,141,96.9,3776621831,213,6.2,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321873,36,74,1,1,36,cobffe32r7g4skka9m19qib63,1,90.5,3.2,2022-09-12T19:03:46.200Z,2022-09-12T19:03:49Z,3776621795,285,,3776621793,56,Right,3776621853,233,6,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321897,7,5,1,1,37,2l0ldgiwsgb8d6y3z0sfgjzyj,1,9,101.2,2022-09-12T19:03:47.116Z,2022-09-12T19:09:21Z,3776621979,233,37,3776621953,56,Back,3776621955,347,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321879,37,5,1,1,37,cobffe32r7g4skka9m19qib63,0,91,-1.2,2022-09-12T19:03:47.116Z,2022-09-12T19:03:51Z,3776621837,347,,3776621997,233,7,3776621835,56,Right,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321971,8,1,1,1,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.6,100,2022-09-12T19:04:03.735Z,2022-09-12T19:04:07Z,3776622349,141,72.9,3776622351,212,36.5,3776622345,56,Back,3776622355,1,,3776622347,140,43.8,3776622353,213,5.7,3776622343,107,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321975,9,1,1,1,57,2l0ldgiwsgb8d6y3z0sfgjzyj,0,43.8,72.9,2022-09-12T19:04:07.176Z,2022-09-12T19:04:10Z,3776622387,212,7.5,3776622383,140,38.7,3776622381,56,Back,3776622389,213,3.9,3776622407,156,,3776622379,3,,3776622385,141,65.1,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321987,38,44,1,1,58,cobffe32r7g4skka9m19qib63,1,62.5,37.8,2022-09-12T19:04:08.134Z,2022-09-12T23:19:30Z,3776622433,56,Center,3776622497,233,10,3776622437,286,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321997,10,44,1,1,58,2l0ldgiwsgb8d6y3z0sfgjzyj,0,37.5,62.2,2022-09-12T19:04:08.135Z,2022-09-12T23:19:30Z,3776622473,56,Back,3776622475,285,,3776898997,233,38,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321993,39,1,1,1,59,cobffe32r7g4skka9m19qib63,1,66.4,43.6,2022-09-12T19:04:08.972Z,2022-09-12T19:04:10Z,3776622459,3,,3776622469,213,4.1,3776622461,56,Center,3776622465,141,38.9,3776622467,212,3.9,3776622463,140,64.3,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321995,40,49,1,2,0,cobffe32r7g4skka9m19qib63,1,64.3,38.9,2022-09-12T19:04:09.995Z,2022-09-12T19:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322027,41,1,1,2,2,cobffe32r7g4skka9m19qib63,1,56.4,43.4,2022-09-12T19:04:12.092Z,2022-09-12T19:04:18Z,3776622633,212,45.6,3776622637,1,,3776622629,140,16.0,3776622635,213,3.5,3776622627,56,Back,3776622631,141,18.8,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322047,42,1,1,2,8,cobffe32r7g4skka9m19qib63,1,20.5,26.6,2022-09-12T19:04:18.076Z,2022-09-12T19:04:21Z,3776622743,1,,3776622737,141,74.7,3776622739,212,34.2,3776622735,140,30.0,3776622741,213,1.3,3776622733,56,Back,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322085,43,1,1,2,13,cobffe32r7g4skka9m19qib63,1,30.8,71.1,2022-09-12T19:04:22.940Z,2022-09-12T19:04:27Z,3776622903,56,Back,3776622907,141,28.1,3776622905,140,32.3,3776622911,213,4.8,3776622909,212,29.3,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322117,44,1,1,2,17,cobffe32r7g4skka9m19qib63,1,43.2,21.1,2022-09-12T19:04:27.052Z,2022-09-12T19:04:29Z,3776623101,141,4.9,3776623105,213,4.5,3776623103,212,11.2,3776623097,56,Back,3776623099,140,41.2,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322139,45,1,1,2,20,cobffe32r7g4skka9m19qib63,1,41.4,4.9,2022-09-12T19:04:29.756Z,2022-09-12T19:04:33Z,3776623187,141,40.0,3776623193,1,,3776623183,56,Center,3776623191,213,0.8,3776623189,212,34.6,3776623181,155,,3776623185,140,65.3,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322143,46,61,1,2,23,cobffe32r7g4skka9m19qib63,1,65.3,40,2022-09-12T19:04:33.116Z,2022-09-12T19:04:56Z,3776623211,56,Center,,,,,,,,,,,,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322163,47,4,1,2,24,cobffe32r7g4skka9m19qib63,1,66.6,41.7,2022-09-12T19:04:34.171Z,2022-09-12T19:04:39Z,3776623315,152,,3776623311,10,,3776623313,56,Center,3776623389,233,11,3776623317,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
