id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2481966179,6,44,1,0,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,57.1,75.5,2022-11-05T17:30:06.525Z,2022-11-06T11:04:36Z,3896719439,286,,3896719437,56,Center,3896719441,233,6,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966177,6,44,1,0,17,6f27yvbqcngegwsg2ozxxdj4,0,42.9,24.5,2022-11-05T17:30:06.526Z,2022-11-06T03:01:10Z,3896719465,233,6,3896719431,285,,3896719429,56,Back,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966187,7,1,1,0,17,2l0ldgiwsgb8d6y3z0sfgjzyj,0,54.3,81.2,2022-11-05T17:30:06.543Z,2022-11-06T11:04:36Z,3896719481,213,1.2,3897978545,388,,3896719475,140,59.5,3896719471,3,,3896719479,212,15.2,3896719473,56,Left,3896719477,141,100.0,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966255,7,5,1,0,19,6f27yvbqcngegwsg2ozxxdj4,1,40.6,-1.8,2022-11-05T17:30:08.813Z,2022-11-06T03:01:27Z,3896719885,233,8,3896719831,56,Back,3896719833,347,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966189,8,5,1,0,19,2l0ldgiwsgb8d6y3z0sfgjzyj,0,59.4,101.8,2022-11-05T17:30:08.813Z,2022-11-06T03:01:27Z,3896719907,233,7,3896719485,347,,3896719483,56,Left,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966291,8,1,1,0,26,6f27yvbqcngegwsg2ozxxdj4,0,40.7,0,2022-11-05T17:30:15.943Z,2022-11-06T03:01:37Z,3896720033,107,,3896720037,140,73.4,3896720035,56,Right,3896720039,141,4.9,3896720041,212,34.6,3896720045,1,,3896720043,213,0.1,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966319,9,12,1,0,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.7,91.2,2022-11-05T17:30:17.794Z,2022-11-06T03:01:45Z,3896720291,15,,3897978805,388,,3896720209,141,100.0,3896720205,56,Back,3896720263,167,,3896720207,140,27.7,3896720213,213,1.0,3896720211,212,8.4,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966365,9,5,1,0,30,6f27yvbqcngegwsg2ozxxdj4,1,69.9,-1.6,2022-11-05T17:30:19.993Z,2022-11-06T03:01:51Z,3896720373,56,Right,3896720377,233,10,3896720375,347,,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966325,10,5,1,0,30,2l0ldgiwsgb8d6y3z0sfgjzyj,0,30.1,101.6,2022-11-05T17:30:19.993Z,2022-11-06T03:01:52Z,3896720231,56,Back,3896720421,233,9,3896720233,347,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966459,10,1,1,0,37,6f27yvbqcngegwsg2ozxxdj4,1,66.2,0,2022-11-05T17:30:26.241Z,2022-11-06T03:01:58Z,3896720813,213,2.4,3896720811,212,9.0,3896720805,56,Right,3896720809,141,7.0,3896720807,140,59.9,3896720803,107,,3896726545,189,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966465,11,1,1,0,38,6f27yvbqcngegwsg2ozxxdj4,1,59.9,7,2022-11-05T17:30:27.863Z,2022-11-06T03:02:24Z,3896726633,189,,3897979129,178,,3896720847,56,Right,3896720853,212,9.5,3896720849,140,50.9,3896720855,213,3.2,3896720851,141,6.2,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966469,12,1,1,0,39,6f27yvbqcngegwsg2ozxxdj4,1,51,6.2,2022-11-05T17:30:28.874Z,2022-11-06T03:02:31Z,3897979309,178,,3896720879,213,2.4,3896720875,141,25.0,3896720871,56,Back,3896720877,212,18.5,3896720873,140,38.2,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966479,13,1,1,0,42,6f27yvbqcngegwsg2ozxxdj4,1,37.3,26.2,2022-11-05T17:30:31.513Z,2022-11-06T03:02:41Z,3896720933,140,32.6,3896720937,212,28.9,3896720931,56,Back,3896720939,213,1.7,3896720935,141,68.1,3897979429,178,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966523,14,1,1,0,45,6f27yvbqcngegwsg2ozxxdj4,1,33.2,68.4,2022-11-05T17:30:34.952Z,2022-11-06T03:02:48Z,3896721149,56,Back,3896721155,212,21.4,3896721151,140,44.6,3896721157,213,1.0,3896721153,141,94.5,3897979515,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966581,15,1,1,0,49,6f27yvbqcngegwsg2ozxxdj4,1,44.1,93.3,2022-11-05T17:30:39.083Z,2022-11-06T03:02:55Z,3896721479,56,Back,3897979591,178,,3896721483,141,72.1,3896721487,213,4.1,3896721485,212,17.7,3896721481,140,34.3,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966615,16,1,1,0,54,6f27yvbqcngegwsg2ozxxdj4,1,34.9,69.9,2022-11-05T17:30:43.374Z,2022-11-06T03:03:07Z,3896721629,213,0.3,3896721615,56,Center,3896721619,141,77.5,3896721623,212,20.2,3896721617,140,53.5,3897979695,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482252177,932,43,1,0,55,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-11-05T17:30:44.533Z,2022-11-06T10:08:25Z,3898276193,178,0,3898463087,144,82,,,,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966625,17,61,1,0,55,6f27yvbqcngegwsg2ozxxdj4,0,53.4,77.2,2022-11-05T17:30:44.604Z,2022-11-06T03:03:24Z,3897979815,178,,3896721667,56,Center,,,,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966631,11,49,1,0,57,2l0ldgiwsgb8d6y3z0sfgjzyj,1,45.4,20.4,2022-11-05T17:30:46.423Z,2022-11-06T03:03:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966661,12,1,1,0,57,2l0ldgiwsgb8d6y3z0sfgjzyj,1,46.1,20.3,2022-11-05T17:30:46.494Z,2022-11-06T03:03:43Z,3897979957,178,,3896721881,213,3.5,3896721875,140,30.2,3896721879,212,18.2,3896721873,56,Back,3896721877,141,9.7,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966695,13,1,1,0,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,26.6,9.5,2022-11-05T17:30:48.873Z,2022-11-06T03:03:55Z,3897980079,178,,3896722059,56,Back,3896722067,213,2.2,3896722063,141,46.9,3896722069,1,,3896722061,140,8.0,3896722065,212,32.1,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966779,14,1,1,1,3,2l0ldgiwsgb8d6y3z0sfgjzyj,1,8,46.4,2022-11-05T17:30:52.372Z,2022-11-06T03:04:04Z,3896722287,140,52.5,3896722283,157,,3896722289,141,56.6,3896722285,56,Center,3897980177,178,,3896722295,1,,3896722291,212,47.2,3896722293,213,0.1,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966783,15,44,1,1,6,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53.2,56,2022-11-05T17:30:55.306Z,2022-11-06T11:04:37Z,3896722303,233,18,3896722299,56,Center,3896722301,286,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966763,18,44,1,1,6,6f27yvbqcngegwsg2ozxxdj4,0,46.8,44,2022-11-05T17:30:55.307Z,2022-11-06T03:04:12Z,3896722355,233,15,3896722199,285,,3896722197,56,Back,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966785,16,1,1,1,6,2l0ldgiwsgb8d6y3z0sfgjzyj,0,52.5,56.6,2022-11-05T17:30:55.323Z,2022-11-06T11:04:37Z,3897980343,388,,3896722333,212,9.9,3896722329,140,54.7,3896722325,3,,3896722327,56,Center,3896722335,213,4.9,3896722331,141,42.4,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966799,19,1,1,1,8,6f27yvbqcngegwsg2ozxxdj4,0,46.7,49.9,2022-11-05T17:30:57.201Z,2022-11-06T03:04:30Z,3896722397,212,6.8,3896722393,140,52.9,3896722399,213,6.0,3896722391,56,Center,3896722395,141,47.0,3897980419,388,,3896722389,3,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966855,17,1,1,1,11,2l0ldgiwsgb8d6y3z0sfgjzyj,0,48.7,52.5,2022-11-05T17:31:00.423Z,2022-11-06T03:04:38Z,3896722739,56,Left,3896722737,155,,3897980491,178,,3896722747,213,0.6,3896722743,141,84.1,3896722745,212,39.4,3896722741,140,80.2,3896722749,1,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966853,20,49,1,1,15,6f27yvbqcngegwsg2ozxxdj4,1,19.3,11.7,2022-11-05T17:31:04.163Z,2022-11-06T03:04:53Z,,,,,,,,,,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966957,21,1,1,1,18,6f27yvbqcngegwsg2ozxxdj4,0,21.2,3.8,2022-11-05T17:31:07.382Z,2022-11-06T03:05:03Z,3896723213,213,6.3,3896723211,212,26.8,3896723215,1,,3897980647,178,,3896723205,56,Back,3896723209,141,3.7,3896723603,189,,3896723203,157,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,3896723207,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966977,19,61,1,1,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,52.8,95.9,2022-11-05T17:31:09.634Z,2022-11-06T03:04:58Z,3896724109,189,,3897980677,178,,3896723315,56,Left,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966973,18,43,1,1,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-11-05T17:31:09.781Z,2022-11-05T17:31:24Z,3896723309,56,Left,3896724053,144,5,3896723311,347,0,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481966997,22,1,1,1,24,6f27yvbqcngegwsg2ozxxdj4,0,40.8,13.7,2022-11-05T17:31:13.303Z,2022-11-06T03:05:11Z,3896723399,56,Back,3896723405,212,25.0,3896723401,140,48.6,3897980807,178,,3896723407,213,1.2,3896723403,141,48.5,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482252341,745,43,1,1,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-11-05T17:31:14.282Z,2022-11-06T07:31:13Z,3898276755,178,0,3898276833,144,82,,,,,,,,,,,,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967029,20,49,1,1,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,60.4,36.3,2022-11-05T17:31:14.903Z,2022-11-06T03:05:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967087,21,1,1,1,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,66.7,28.9,2022-11-05T17:31:18.323Z,2022-11-06T03:05:32Z,3896723879,212,16.4,3896723875,140,60.5,3896723877,141,6.7,3896723873,56,Right,3897981017,178,,3896723881,213,4.3,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967101,22,1,1,1,32,2l0ldgiwsgb8d6y3z0sfgjzyj,0,68,9.5,2022-11-05T17:31:21.623Z,2022-11-06T03:05:38Z,3896723961,140,86.1,3896723965,212,20.2,3896723967,213,0.3,3896723963,141,19.7,3896723959,56,Right,3897981071,178,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482252649,937,67,1,1,33,6f27yvbqcngegwsg2ozxxdj4,1,13,81.4,2022-11-05T17:31:22.784Z,2022-11-06T11:04:37Z,3898278151,233,750,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482252647,750,67,1,1,33,2l0ldgiwsgb8d6y3z0sfgjzyj,0,87,18.6,2022-11-05T17:31:22.785Z,2022-11-06T07:32:05Z,3898278167,233,937,,,,,,,,,,,,,,,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967109,23,8,1,1,33,6f27yvbqcngegwsg2ozxxdj4,1,12.4,81.2,2022-11-05T17:31:22.872Z,2022-11-06T11:04:38Z,3896724001,56,Back,3897981113,178,,3897681265,383,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967119,24,49,1,1,35,6f27yvbqcngegwsg2ozxxdj4,1,15.3,83.8,2022-11-05T17:31:24.502Z,2022-11-06T03:05:55Z,,,,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967221,25,1,1,1,38,6f27yvbqcngegwsg2ozxxdj4,1,30,81.8,2022-11-05T17:31:27.623Z,2022-11-06T03:06:05Z,3896724403,212,20.0,3896724391,56,Back,3896724399,141,63.4,3896724395,140,44.8,3896724405,213,5.6,3897981353,178,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967237,26,1,1,1,42,6f27yvbqcngegwsg2ozxxdj4,1,46.3,60.2,2022-11-05T17:31:31.372Z,2022-11-06T03:06:14Z,3897981449,178,,3896724489,56,Back,3896724491,140,37.4,3896724495,212,10.3,3896724493,141,53.7,3896724497,213,3.6,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967271,27,1,1,1,44,6f27yvbqcngegwsg2ozxxdj4,1,35.3,49.7,2022-11-05T17:31:33.161Z,2022-11-06T03:06:19Z,3897981555,178,,3896724677,56,Back,3896724679,140,30.8,3896724685,213,4.3,3896724681,141,31.8,3896724683,212,13.1,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967285,28,1,1,1,47,6f27yvbqcngegwsg2ozxxdj4,1,33.6,31.2,2022-11-05T17:31:36.911Z,2022-11-06T03:06:25Z,3897981633,178,,3896724753,212,4.5,3896724757,213,1.2,3896724749,141,37.4,3896724741,56,Back,3896724745,140,35.1,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967289,29,1,1,1,48,6f27yvbqcngegwsg2ozxxdj4,1,35.1,36.9,2022-11-05T17:31:37.872Z,2022-11-06T03:06:30Z,3896724777,213,3.7,3896724773,141,29.7,3896724775,212,8.6,3896724771,140,28.4,3896724769,56,Back,3897981695,178,,3896724781,156,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
