id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/11/value,qualifier/16/value,qualifier/15/value,qualifier/17/value
2509023099,7,1,1,0,18,6f27yvbqcngegwsg2ozxxdj4,1,59.1,71.1,2023-02-18T13:03:09.063Z,2023-02-19T02:47:53Z,4039105155,140,50.4,4039105161,213,4.0,4039105157,141,54.0,4039105159,212,14.8,4039105153,56,Center,4042492481,178,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023151,8,1,1,0,21,6f27yvbqcngegwsg2ozxxdj4,1,50.1,53.7,2023-02-18T13:03:12.016Z,2023-02-19T02:48:06Z,4039105433,212,20.9,4039105429,140,43.5,4039105427,56,Back,4042492827,178,,4039105435,213,1.9,4039105431,141,82.7,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023231,9,1,1,0,25,6f27yvbqcngegwsg2ozxxdj4,1,45.6,84.4,2023-02-18T13:03:16.417Z,2023-02-19T02:48:12Z,4039105811,140,61.1,4039105815,212,17.4,4039105817,213,0.4,4042492943,178,,4039105809,56,Left,4039105813,141,93.6,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023253,10,1,1,0,32,6f27yvbqcngegwsg2ozxxdj4,1,65.2,93.3,2023-02-18T13:03:22.888Z,2023-02-19T02:48:23Z,4039105949,140,55.8,4039105955,213,3.7,4039105947,56,Left,4039105951,141,84.5,4042493293,178,,4039105953,212,11.5,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023295,11,1,1,0,35,6f27yvbqcngegwsg2ozxxdj4,1,55,71.2,2023-02-18T13:03:25.655Z,2023-02-19T02:48:29Z,4039106185,141,71.2,4042493425,178,,4039106181,56,Back,4039106187,212,14.8,4039106189,213,3.1,4039106183,140,40.9,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023299,5,45,1,0,37,63f5h8t5e9qm1fqmvfkb23ghh,0,55.8,13.4,2023-02-18T13:03:27.822Z,2023-02-19T02:48:39Z,4039106203,285,,4039106201,56,Right,4039106311,233,12,,,,,,,,,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023317,12,3,1,0,37,6f27yvbqcngegwsg2ozxxdj4,1,44.2,86.6,2023-02-18T13:03:27.822Z,2023-02-19T02:48:38Z,4041455315,465,,4042493685,178,,4039106291,56,Back,4039106293,286,,4039106297,233,5,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023357,13,1,1,0,39,6f27yvbqcngegwsg2ozxxdj4,1,48.8,69.7,2023-02-18T13:03:30.409Z,2023-02-19T02:48:42Z,4039106525,196,,4039106531,141,6.1,4042493803,178,,4039106535,213,5.1,4039106529,140,65.9,4039106523,155,,4039106527,56,Right,4039106533,212,46.8,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,4039106537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023385,14,1,1,0,45,6f27yvbqcngegwsg2ozxxdj4,1,67.9,14.3,2023-02-18T13:03:35.634Z,2023-02-19T02:48:47Z,4042493881,178,,4039106685,212,12.4,4039106681,140,70.4,4039106687,213,1.4,4039106679,56,Center,4039106683,141,32.1,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023399,15,1,1,0,47,6f27yvbqcngegwsg2ozxxdj4,1,66.7,20.3,2023-02-18T13:03:37.714Z,2023-02-19T02:48:51Z,4039106751,56,Right,4042494005,178,,4039106755,140,75.3,4039106759,141,6.1,4039106767,213,5.5,4039106763,212,13.2,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023407,16,1,1,0,48,6f27yvbqcngegwsg2ozxxdj4,0,75.3,6.1,2023-02-18T13:03:38.829Z,2023-02-19T02:48:55Z,4039106809,140,88.4,4039106813,212,22.6,4042494063,178,,4039106815,213,0.9,4039106807,56,Center,4039106811,141,32.5,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023413,6,49,1,0,49,63f5h8t5e9qm1fqmvfkb23ghh,1,10,75.3,2023-02-18T13:03:40.455Z,2023-02-19T02:49:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023451,7,1,1,0,52,63f5h8t5e9qm1fqmvfkb23ghh,0,4.7,83.1,2023-02-18T13:03:42.707Z,2023-02-19T02:49:07Z,4039107045,212,6.4,4039107039,56,Back,4039107041,140,8.5,4042494417,178,,4039107047,213,0.9,4039107043,141,90.5,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023499,18,3,1,0,54,6f27yvbqcngegwsg2ozxxdj4,0,90.8,8.2,2023-02-18T13:03:44.710Z,2023-02-19T02:49:18Z,4039107297,233,8,4039107253,286,,4041457073,464,,4042494761,178,,4039107251,56,Right,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023487,8,7,1,0,54,63f5h8t5e9qm1fqmvfkb23ghh,0,9.2,91.8,2023-02-18T13:03:44.925Z,2023-02-19T02:49:40Z,4041457205,385,,4042495315,178,,4039107207,285,,4039107205,56,Back,4039107279,233,18,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023489,17,49,1,0,55,6f27yvbqcngegwsg2ozxxdj4,1,89,10,2023-02-18T13:03:46.504Z,2023-02-19T02:49:47Z,,,,,,,,,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023531,19,1,1,0,57,6f27yvbqcngegwsg2ozxxdj4,1,87.6,13.5,2023-02-18T13:03:48.536Z,2023-02-19T02:49:52Z,4039107463,141,31.5,4039107459,56,Center,4039107467,213,1.6,4039107465,212,12.3,4039107461,140,86.8,4042495539,178,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023595,20,1,1,0,59,6f27yvbqcngegwsg2ozxxdj4,1,86.8,32.5,2023-02-18T13:03:49.700Z,2023-02-19T02:50:14Z,4039107775,140,93.6,4039107781,213,0.2,4039108829,154,,4042495609,178,,4039108823,210,15,4039107777,141,34.8,4039107779,212,7.3,4039107773,56,Center,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023603,21,15,1,1,0,6f27yvbqcngegwsg2ozxxdj4,1,97.7,35.3,2023-02-18T13:03:50.930Z,2023-02-19T02:50:14Z,4039107801,22,,4039108933,233,9,4039108861,80,,4042496115,178,,4039108171,72,,4039108873,103,2.5,4039108877,146,99.0,4039108875,328,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,4039108879,147,,46.8,4039108871,102,46.1,4039108867,55,20,4039108863,29,4039107805,56,Center,4039108865,154,4039107803,62,,,,,,,,,,,,,,,,,,,,,,
2509023673,9,10,1,1,0,63f5h8t5e9qm1fqmvfkb23ghh,1,0.4,55.4,2023-02-18T13:03:51.349Z,2023-02-19T02:50:35Z,4039108239,56,Back,4041459065,376,,4039108233,173,,4039108237,183,,4039108307,233,21,4041459063,389,,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023633,22,6,1,1,2,6f27yvbqcngegwsg2ozxxdj4,1,99.4,26.6,2023-02-18T13:03:52.942Z,2023-02-19T02:50:39Z,4039107963,56,Center,4039107965,75,,4039120849,233,38,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509025917,38,6,1,1,2,63f5h8t5e9qm1fqmvfkb23ghh,0,0.6,73.4,2023-02-18T13:03:52.942Z,2023-02-19T02:50:39Z,4039120317,73,,4039120315,56,Back,4039120861,233,22,,,,,,,,,,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023965,23,1,1,1,26,6f27yvbqcngegwsg2ozxxdj4,1,99.5,0.5,2023-02-18T13:04:17.018Z,2023-02-19T02:50:50Z,4039109749,56,Center,4039109755,212,22.7,4042497059,178,,4039109741,2,,4039109757,213,1.7,4039109753,141,33.7,4039109751,140,96.9,4041459789,72,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,4039109743,6,,,4039109747,223,,4039109745,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023973,24,44,1,1,27,6f27yvbqcngegwsg2ozxxdj4,1,96.6,34,2023-02-18T13:04:17.968Z,2023-02-19T06:28:51Z,4039109797,286,,4039109795,56,Center,4039109925,233,10,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023941,10,44,1,1,27,63f5h8t5e9qm1fqmvfkb23ghh,0,3.4,66,2023-02-18T13:04:17.969Z,2023-02-19T02:50:59Z,4039109609,285,,4039109605,56,Back,4039109803,233,24,,,,,,,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509025793,50,1,1,1,27,6f27yvbqcngegwsg2ozxxdj4,0,92.3,29.2,2023-02-18T13:04:18.048Z,2023-02-19T06:28:51Z,4039119701,213,1.6,4039119691,168,,4039119699,212,2.0,4039119695,140,92.3,4039119689,3,,4042497433,388,,4039119693,56,Center,4039119697,141,32.1,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509023951,11,61,1,1,27,63f5h8t5e9qm1fqmvfkb23ghh,1,4.5,65.4,2023-02-18T13:04:18.093Z,2023-02-19T02:52:32Z,4039109653,56,Back,4042499503,15,,4042499505,388,,,,,,,,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024015,25,1,1,1,30,6f27yvbqcngegwsg2ozxxdj4,1,74.5,19.1,2023-02-18T13:04:21.059Z,2023-02-19T02:52:36Z,4039110061,212,9.9,4039110043,3,,4039110047,56,Right,4039110065,213,4.7,4039110057,141,4.6,4042499625,388,,4039110053,140,74.6,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024043,26,1,1,1,33,6f27yvbqcngegwsg2ozxxdj4,1,74.6,4.6,2023-02-18T13:04:24.068Z,2023-02-19T02:52:41Z,4039110207,1,,4039110203,212,37.3,4039110201,141,48.4,4042499705,178,,4039110197,56,Center,4039110205,213,2.2,4039110199,140,53.2,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024093,27,1,1,1,36,6f27yvbqcngegwsg2ozxxdj4,1,53.2,48.4,2023-02-18T13:04:27.478Z,2023-02-19T02:52:55Z,4039110477,56,Center,4039110483,212,19.9,4039110479,140,62.9,4039110485,213,1.0,4039110481,141,73.6,4042499979,178,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024107,28,1,1,1,41,6f27yvbqcngegwsg2ozxxdj4,1,63.6,69.7,2023-02-18T13:04:32.439Z,2023-02-19T02:53:00Z,4039110541,140,65.9,4039110545,212,5.8,4039110539,56,Center,4042500073,178,,4039110543,141,62.0,4039110547,213,5.1,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024125,29,1,1,1,43,6f27yvbqcngegwsg2ozxxdj4,1,65.9,62,2023-02-18T13:04:34.187Z,2023-02-19T02:53:05Z,4039110635,212,12.4,4039110631,140,62.4,4039110637,213,1.9,4039110633,141,79.4,4042500215,178,,4039110629,56,Left,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024179,30,1,1,1,44,6f27yvbqcngegwsg2ozxxdj4,1,61.9,80.3,2023-02-18T13:04:35.556Z,2023-02-19T02:53:11Z,4039110961,140,48.9,4039110965,212,13.9,4042500335,178,,4039110963,141,84.5,4039110967,213,2.9,4039110959,56,Back,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024203,31,1,1,1,47,6f27yvbqcngegwsg2ozxxdj4,1,40.7,64.8,2023-02-18T13:04:38.537Z,2023-02-19T02:53:16Z,4039111107,56,Back,4039111109,140,30.5,4039111113,212,17.0,4039111111,141,45.4,4039111115,213,4.0,4042500529,178,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024241,32,1,1,1,50,6f27yvbqcngegwsg2ozxxdj4,1,30.5,45.4,2023-02-18T13:04:41.156Z,2023-02-19T02:53:23Z,4042500737,178,,4039111311,212,18.9,4039111305,56,Back,4039111307,140,38.6,4039111313,213,5.2,4039111309,141,20.6,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024281,33,1,1,1,52,6f27yvbqcngegwsg2ozxxdj4,1,38.6,20.6,2023-02-18T13:04:43.595Z,2023-02-19T02:53:34Z,4039111513,56,Right,4039111525,212,21.3,4039111531,213,5.8,4042500951,178,,4039111521,141,4.9,4039111515,140,56.1,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024305,34,1,1,1,55,6f27yvbqcngegwsg2ozxxdj4,1,56.8,4.9,2023-02-18T13:04:46.468Z,2023-02-19T02:53:44Z,4039111669,141,5.6,4039111667,140,68.3,4039111673,213,0.0,4042501097,178,,4039111665,56,Right,4039111671,212,12.1,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024329,35,1,1,1,56,6f27yvbqcngegwsg2ozxxdj4,1,68.3,5.6,2023-02-18T13:04:47.530Z,2023-02-19T02:53:51Z,4039111795,140,65.6,4039111801,213,1.7,4039111793,56,Center,4039111799,212,16.9,4039111797,141,30.1,4042501189,178,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024385,36,1,1,1,58,6f27yvbqcngegwsg2ozxxdj4,1,65.6,30.1,2023-02-18T13:04:49.470Z,2023-02-19T02:54:18Z,4039112095,56,Center,4039112101,212,11.2,4042501699,178,,4039112099,141,36.7,4039112103,213,0.4,4039112097,140,75.4,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024391,37,1,1,2,0,6f27yvbqcngegwsg2ozxxdj4,0,76.1,37.9,2023-02-18T13:04:51.515Z,2023-02-19T02:54:38Z,4039112135,140,77.1,4039112181,233,12,4042501967,178,,4039112179,236,,4039112133,56,Center,4039112137,141,39.1,4039112185,286,,4039112139,212,1.3,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,4039112141,213,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024377,12,74,1,2,0,63f5h8t5e9qm1fqmvfkb23ghh,1,25.3,74.1,2023-02-18T13:04:51.555Z,2023-02-19T02:54:43Z,4039112067,56,Back,4039112069,285,,4039112197,233,37,4042502027,178,,,,,,,,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509024409,13,1,1,2,1,63f5h8t5e9qm1fqmvfkb23ghh,0,17.5,68.8,2023-02-18T13:04:52.453Z,2023-02-19T02:54:50Z,4039112255,56,Back,4039112265,1,,4039112261,212,22.2,4039112263,213,5.9,4039112257,140,37.3,4039112259,141,57.2,4039112253,157,,4042502157,178,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
