id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/17/value,qualifier/15/value
2537687361,754,67,1,0,14,2l0ldgiwsgb8d6y3z0sfgjzyj,1,10.4,14.7,2023-04-22T12:00:10.659Z,2023-04-23T02:37:42Z,4211840625,233,966,,,,,,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537687355,966,67,1,0,14,ah8dala7suqqkj04n2l8xz4zd,0,89.6,85.3,2023-04-22T12:00:10.660Z,2023-04-23T02:06:54Z,4211840629,233,754,,,,,,,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958111,4,12,1,0,14,2l0ldgiwsgb8d6y3z0sfgjzyj,1,8.7,13.7,2023-04-22T12:00:10.690Z,2023-04-23T02:37:43Z,4207946647,212,10.9,4207946669,167,,4210585907,178,,4207946645,141,8.2,4207946635,56,Back,4207946651,213,3.5,4207946639,140,0.0,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958117,5,6,1,0,16,2l0ldgiwsgb8d6y3z0sfgjzyj,0,1.4,10.1,2023-04-22T12:00:12.381Z,2023-04-22T19:29:06Z,4207946661,73,,4207947373,233,8,4207946659,56,Back,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958175,8,6,1,0,16,ah8dala7suqqkj04n2l8xz4zd,1,98.6,89.9,2023-04-22T12:00:12.381Z,2023-04-22T19:29:05Z,4207947341,233,5,4207946969,73,,4207946967,56,Left,,,,,,,,,,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958287,9,1,1,0,43,ah8dala7suqqkj04n2l8xz4zd,0,99.5,99.5,2023-04-22T12:00:40.030Z,2023-04-22T19:29:12Z,4207947679,224,,4207947677,155,,4210586653,178,,4207947691,1,,4207947673,2,,4207947685,141,46.9,4209237899,72,,4207947681,56,Center,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,4207947675,6,,4207947683,140,91.6,4207947689,213,4.5,4207947687,212,36.7,,,,,,,,,,,,,,,,,,,,,,,,,
2536958301,6,12,1,0,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,8.6,48.1,2023-04-22T12:00:41.792Z,2023-04-22T19:29:20Z,4210587203,388,,4207947747,56,Back,4207947755,213,0.4,4207947749,140,29.2,4207947751,141,62.1,4207947761,15,,4207947753,212,23.6,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958329,10,1,1,0,49,ah8dala7suqqkj04n2l8xz4zd,1,63.6,56,2023-04-22T12:00:45.531Z,2023-04-22T19:29:24Z,4207947881,56,Back,4210587491,178,,4207947889,212,21.3,4207947887,141,43.4,4207947885,140,45.0,4207947891,213,3.6,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958361,11,1,1,0,52,ah8dala7suqqkj04n2l8xz4zd,1,44.5,44.2,2023-04-22T12:00:48.801Z,2023-04-22T19:29:31Z,4207948047,212,15.2,4207948049,213,1.3,4207948045,141,66.0,4207948043,140,47.9,4210587975,178,,4207948041,56,Back,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958379,12,1,1,0,56,ah8dala7suqqkj04n2l8xz4zd,1,47.4,64.9,2023-04-22T12:00:52.390Z,2023-04-22T19:29:36Z,4207948167,212,27.5,4207948169,213,4.4,4207948165,141,26.1,4207948163,140,40.1,4210588277,178,,4207948161,56,Back,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958395,13,1,1,1,1,ah8dala7suqqkj04n2l8xz4zd,1,43.7,12.6,2023-04-22T12:00:57.078Z,2023-04-22T19:29:40Z,4207948261,141,2.8,4207948263,212,15.2,4210588559,178,,4207948259,140,56.7,4207948265,213,5.8,4207948255,56,Right,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958421,14,1,1,1,3,ah8dala7suqqkj04n2l8xz4zd,1,55.8,4.3,2023-04-22T12:00:59.076Z,2023-04-22T19:29:47Z,4207948403,56,Back,4210588971,178,,4207948407,141,21.2,4207948409,212,14.9,4207948405,140,46.7,4207948411,213,2.3,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958429,15,1,1,1,3,ah8dala7suqqkj04n2l8xz4zd,1,46.6,21.5,2023-04-22T12:00:59.837Z,2023-04-22T19:29:50Z,4207948453,140,36.8,4210589149,178,,4207948451,56,Back,4207948459,213,3.7,4207948457,212,11.9,4207948455,141,12.8,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958443,16,1,1,1,6,ah8dala7suqqkj04n2l8xz4zd,1,36.6,12.2,2023-04-22T12:01:02.941Z,2023-04-22T19:29:54Z,4210589421,178,,4207948543,212,20.5,4207948537,56,Back,4207948539,140,28.6,4207948541,141,39.7,4207948545,213,2.0,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958477,17,1,1,1,9,ah8dala7suqqkj04n2l8xz4zd,1,27.6,43.1,2023-04-22T12:01:05.350Z,2023-04-22T19:29:59Z,4207948765,56,Back,4207948773,213,1.3,4210589667,178,,4207948771,212,19.1,4207948767,140,32.2,4207948769,141,70.3,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958521,18,1,1,1,15,ah8dala7suqqkj04n2l8xz4zd,1,41.6,70.6,2023-04-22T12:01:11.191Z,2023-04-22T19:30:04Z,4207949033,141,65.4,4207949031,140,34.6,4210590007,178,,4207949029,56,Back,4207949037,213,3.6,4207949035,212,8.2,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958557,19,1,1,1,19,ah8dala7suqqkj04n2l8xz4zd,1,36.2,53.9,2023-04-22T12:01:15.265Z,2023-04-22T19:30:07Z,4207949207,212,18.5,4207949209,213,4.8,4207949205,141,26.7,4210590145,178,,4207949203,140,37.2,4207949201,56,Back,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958573,20,1,1,1,23,ah8dala7suqqkj04n2l8xz4zd,0,44.5,18.9,2023-04-22T12:01:19.251Z,2023-04-22T19:30:12Z,4207949315,212,45.6,4207949311,140,85.7,4207949307,155,,4207949313,141,40.1,4207949309,56,Center,4207949337,1,,4210590393,178,,4207949317,213,0.3,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958587,7,52,1,1,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.4,57.2,2023-04-22T12:01:22.141Z,2023-04-22T19:30:15Z,4209251747,377,,4210590681,178,,,,,,,,,,,,,,,,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958709,8,1,1,1,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.8,52.8,2023-04-22T12:01:31.341Z,2023-04-22T19:30:23Z,4207950013,123,,4210591215,178,,4207950017,140,23.3,4207950019,141,70.8,4207950023,213,0.9,4207950021,212,15.1,4207950015,56,Back,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958757,9,1,1,1,37,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.3,70.8,2023-04-22T12:01:33.221Z,2023-04-22T19:30:28Z,4207950311,213,0.8,4207950305,140,38.2,4207950307,141,93.9,4207950309,212,22.2,4207950303,56,Back,4210591557,178,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537688475,980,83,1,1,39,ah8dala7suqqkj04n2l8xz4zd,1,59.6,5.3,2023-04-22T12:01:35.348Z,2023-04-23T02:09:12Z,4211846061,399,500745,,,,,,,,,,,,,,,,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958769,10,61,1,1,39,2l0ldgiwsgb8d6y3z0sfgjzyj,0,40,93.2,2023-04-22T12:01:35.409Z,2023-04-22T19:30:34Z,4210592009,178,,4207950373,56,Back,,,,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958761,21,43,1,1,40,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2023-04-22T12:01:36.280Z,2023-04-22T12:08:05Z,4207950329,56,Right,4207950331,285,0,4207980187,144,7,4207950421,233,10,,,,,,,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958779,22,49,1,1,40,ah8dala7suqqkj04n2l8xz4zd,1,62.5,5.9,2023-04-22T12:01:36.503Z,2023-04-22T19:30:40Z,,,,,,,,,,,,,,,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958825,23,1,1,1,43,ah8dala7suqqkj04n2l8xz4zd,1,70.4,8.3,2023-04-22T12:01:39.782Z,2023-04-22T19:30:47Z,4207950663,56,Right,4210593155,178,,4207950671,213,3.8,4207950667,141,5.0,4207950669,212,3.5,4207950665,140,67.9,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958839,11,45,1,1,46,2l0ldgiwsgb8d6y3z0sfgjzyj,0,27.8,94.4,2023-04-22T12:01:42.268Z,2023-04-22T19:30:55Z,4207950727,285,,4207951043,233,24,4207950725,56,Back,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958887,24,3,1,1,46,ah8dala7suqqkj04n2l8xz4zd,1,72.2,5.6,2023-04-22T12:01:42.268Z,2023-04-22T19:30:55Z,4207950977,286,,4209257277,465,,4207950975,56,Right,4210593749,178,,4207951013,233,11,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958923,25,1,1,1,51,ah8dala7suqqkj04n2l8xz4zd,0,82.9,4.4,2023-04-22T12:01:47.900Z,2023-04-22T19:31:00Z,4207951147,141,19.6,4207951149,212,12.1,4210594209,178,,4207951145,140,88.8,4207951151,213,1.0,4207951143,56,Right,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958921,12,49,1,1,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,13.3,80.2,2023-04-22T12:01:49.119Z,2023-04-23T07:36:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959037,13,1,1,1,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,13.3,80.2,2023-04-22T12:01:49.320Z,2023-04-22T19:31:24Z,4207951751,141,93.8,4207951747,56,Back,4207951755,213,0.8,4207951749,140,21.5,4207951753,212,12.6,4210595925,178,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959041,14,4,1,1,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.6,94.6,2023-04-22T12:01:55.629Z,2023-04-22T19:32:09Z,4207951775,286,,4207951877,233,26,4207951771,152,,4207951769,56,Left,4207951767,13,,4207951773,265,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536958999,26,4,1,1,59,ah8dala7suqqkj04n2l8xz4zd,0,41.4,5.4,2023-04-22T12:01:55.630Z,2023-04-22T19:32:08Z,4207951907,233,14,4207951567,285,,4207951833,265,,4210599341,178,,4207951565,56,Back,4207951831,152,,4207951829,13,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959237,15,1,1,2,18,2l0ldgiwsgb8d6y3z0sfgjzyj,1,46.5,95.1,2023-04-22T12:02:14.675Z,2023-04-22T19:32:15Z,4207952831,141,80.2,4207952821,5,,4207952823,152,,4209264701,189,,4207952825,56,Left,4207952835,212,12.5,4210599877,178,,4207952837,213,5.3,8ij122duxc65thlj8flk2xdjp,Juan Cruz,4207952827,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959251,16,1,1,2,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53.4,80.2,2023-04-22T12:02:17.257Z,2023-04-22T19:32:22Z,4207952917,140,56.8,4207952919,141,73.0,4210600433,178,,4207952923,213,5.3,4207952921,212,6.1,4207952915,56,Center,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959299,17,1,1,2,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.2,65.5,2023-04-22T12:02:19.697Z,2023-04-22T19:32:26Z,4207953199,1,,4207953197,213,5.1,4210600755,178,,4207953195,212,47.2,4207953189,56,Right,4207953193,141,1.4,4207953187,196,,4207953185,155,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,4207953191,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959349,18,1,1,2,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,76.4,1.3,2023-04-22T12:02:24.472Z,2023-04-22T19:32:32Z,4207953473,140,89.6,4207953471,56,Right,4210601081,178,,4207953479,213,0.6,4207953477,212,16.3,4207953475,141,14.0,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959379,19,1,1,2,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,86.1,4.4,2023-04-22T12:02:27.872Z,2023-04-22T19:32:39Z,4207953703,141,2.0,4210601409,178,,4207953707,212,8.0,4207953709,213,3.3,4207953697,56,Right,4207953699,140,78.6,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959403,20,1,1,2,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,78.6,2,2023-04-22T12:02:29.372Z,2023-04-22T19:32:47Z,4207953839,56,Right,4207953841,140,64.6,4207953843,141,13.2,4207953845,212,16.6,4210601655,178,,4207953847,213,2.7,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959431,21,1,1,2,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,63.2,18.2,2023-04-22T12:02:31.102Z,2023-04-22T19:32:54Z,4207953975,56,Center,4207953983,213,2.0,4207953979,141,35.7,4207953977,140,57.7,4207953981,212,13.2,4210602301,178,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959471,22,1,1,2,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,57.4,37.3,2023-04-22T12:02:34.070Z,2023-04-22T19:33:21Z,4207954235,56,Left,4207954243,213,1.2,4210602643,178,,4207954241,212,35.0,4207954245,1,,4207954239,141,86.0,4207954237,140,68.1,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959489,23,1,1,2,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,66.7,83.3,2023-04-22T12:02:37.315Z,2023-04-22T19:33:24Z,4210604669,178,,4207954343,56,Left,4207954351,213,2.3,4207954345,140,63.2,4207954347,141,89.2,4207954349,212,5.4,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959535,24,1,1,2,44,2l0ldgiwsgb8d6y3z0sfgjzyj,1,65.1,80.8,2023-04-22T12:02:40.080Z,2023-04-22T19:33:27Z,4210604901,178,,4207954615,155,,4207954621,56,Center,4207954625,140,81.3,4207954635,212,17.6,4207954637,213,6.0,4207954629,141,73.9,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536959565,25,1,1,2,49,2l0ldgiwsgb8d6y3z0sfgjzyj,1,87.8,84.2,2023-04-22T12:02:45.094Z,2023-04-22T19:33:43Z,4207954759,56,Left,4207954765,212,7.9,4207954767,213,3.1,4207954761,140,80.3,4210605835,178,,4207954763,141,84.8,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
