id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2526866671,7,44,1,0,7,4yg9ttzw0m51048doksv8uq5r,0,80.8,29.7,2023-04-01T19:00:20.250Z,2023-04-02T07:58:58Z,4154316941,56,Center,4154317023,233,4,4154316943,286,,,,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866675,5,1,1,0,7,agh9ifb2mw3ivjusgedj7c3fe,0,14.4,69.9,2023-04-01T19:00:20.311Z,2023-04-02T17:13:00Z,4154316969,140,23.1,4154316967,56,Back,4156340079,388,,4154316977,213,0.4,4154316971,141,75.6,4154316965,3,,4154316975,212,9.9,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866697,8,44,1,0,8,4yg9ttzw0m51048doksv8uq5r,1,70.2,20.4,2023-04-01T19:00:21.706Z,2023-04-02T17:13:00Z,4154317117,233,6,4154317077,56,Right,4154317081,286,,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866679,6,44,1,0,8,agh9ifb2mw3ivjusgedj7c3fe,0,29.8,79.6,2023-04-01T19:00:21.707Z,2023-04-02T07:59:14Z,4154317003,56,Back,4154317141,233,8,4154317005,285,,,,,,,,,,,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866713,9,1,1,0,8,4yg9ttzw0m51048doksv8uq5r,0,75.6,20.2,2023-04-01T19:00:21.769Z,2023-04-02T17:13:00Z,4154317181,212,18.7,4154317173,3,,4154317175,56,Center,4154317183,213,0.9,4156340641,388,,4154317179,141,41.9,4154317177,140,86.6,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866749,7,1,1,0,11,agh9ifb2mw3ivjusgedj7c3fe,1,13.9,57.8,2023-04-01T19:00:24.098Z,2023-04-02T07:59:39Z,4154317371,140,41.2,4154317377,213,0.6,4156341203,178,,4154317369,56,Back,4154317367,157,,4154317375,212,34.4,4154317373,141,85.7,4154317381,1,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866755,8,44,1,0,14,agh9ifb2mw3ivjusgedj7c3fe,1,41.6,86.4,2023-04-01T19:00:27.746Z,2023-04-02T17:13:01Z,4154317439,233,10,4154317407,56,Back,4154317409,285,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866741,10,44,1,0,14,4yg9ttzw0m51048doksv8uq5r,0,58.4,13.6,2023-04-01T19:00:27.747Z,2023-04-02T07:59:46Z,4154317457,233,8,4154317327,56,Right,4154317329,286,,,,,,,,,,,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866769,9,1,1,0,14,agh9ifb2mw3ivjusgedj7c3fe,0,41.6,85.5,2023-04-01T19:00:27.789Z,2023-04-02T17:13:01Z,4154317483,168,,4154317491,212,25.1,4156341587,388,,4154317485,56,Left,4154317493,213,0.2,4154317487,140,65.2,4154317489,141,91.8,4154317481,3,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866861,11,1,1,0,19,4yg9ttzw0m51048doksv8uq5r,1,30.1,8.6,2023-04-01T19:00:32.508Z,2023-04-02T08:00:03Z,4154317937,141,41.2,4154317939,212,29.4,4154317941,213,2.3,4154317935,140,11.7,4156341979,178,,4154317933,56,Back,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866973,12,1,1,0,24,4yg9ttzw0m51048doksv8uq5r,1,11.7,42.1,2023-04-01T19:00:37.013Z,2023-04-02T08:00:10Z,4156342271,178,,4154318553,212,40.5,4154318555,213,1.0,4154318545,155,,4154318557,1,,4154318551,141,92.1,4154318549,140,32.6,4154318547,56,Back,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867019,13,1,1,0,34,4yg9ttzw0m51048doksv8uq5r,1,73.8,86.6,2023-04-01T19:00:47.508Z,2023-04-02T08:00:28Z,4156342607,178,,4154318849,1,,4154318841,140,74.7,4154318847,213,4.7,4154318843,141,29.5,4154319539,210,15,4154318845,212,38.8,4154318839,56,Center,7wjmaxqunpd84il1p5w4xwrmd,Clerc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867023,14,15,1,0,38,4yg9ttzw0m51048doksv8uq5r,1,76.5,31.6,2023-04-01T19:00:51.868Z,2023-04-02T08:00:29Z,4154318869,22,,4154319589,215,,4154319581,55,13,4154319165,20,,4154319573,80,,4154319591,146,80.3,4154319577,29,,4154318873,56,Center,1i9mqbswolg91evnmsrf5katx,Tete Morente,,4156342861,178,4154319187,233,10,4154319585,102,47.0,4154318871,18,4154319169,82,4154319587,103,19,4154319593,147,34.1,4154319597,231,48.4,4154319595,230,98.2,,,,,,,,,,,,,,,
2526867039,10,10,1,0,39,agh9ifb2mw3ivjusgedj7c3fe,1,19.5,66.3,2023-04-01T19:00:51.974Z,2023-04-02T08:00:41Z,4154318965,94,,4154319235,233,14,4156343409,178,,4154318967,56,Back,,,,,,,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867057,11,6,1,0,39,agh9ifb2mw3ivjusgedj7c3fe,0,22.6,68.4,2023-04-01T19:00:52.934Z,2023-04-02T08:00:49Z,4154319057,73,,4154319055,56,Back,4154319107,233,15,,,,,,,,,,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867065,15,6,1,0,39,4yg9ttzw0m51048doksv8uq5r,1,77.4,31.6,2023-04-01T19:00:52.934Z,2023-04-02T08:00:49Z,4154319081,75,,4154319095,233,11,4154319079,56,Center,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867549,16,1,1,1,8,4yg9ttzw0m51048doksv8uq5r,0,99.4,0.7,2023-04-01T19:01:21.878Z,2023-04-02T08:00:56Z,4154321513,223,,4155447285,72,,4154321521,212,26.9,4156343815,178,,4154321523,213,1.7,4154321515,56,Center,4154321507,2,,4154321509,6,,f0a2qk3jzxercn67bben5eled,Gumbau,,4154321519,141,4154321511,155,,4154321517,140,96.7,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,
2526867835,14,44,1,1,10,agh9ifb2mw3ivjusgedj7c3fe,1,3.3,59.4,2023-04-01T19:01:23.005Z,2023-04-02T17:13:01Z,4154323145,233,18,4154322993,285,,4154322991,56,Back,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867843,18,44,1,1,10,4yg9ttzw0m51048doksv8uq5r,0,96.7,40.6,2023-04-01T19:01:23.006Z,2023-04-02T08:01:06Z,4154323199,233,14,4154323017,56,Center,4154323019,286,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867583,12,12,1,1,10,agh9ifb2mw3ivjusgedj7c3fe,1,3.1,57,2023-04-01T19:01:23.027Z,2023-04-02T17:13:02Z,4154321687,213,4.5,4154321681,140,0.0,4154321713,15,,4154321685,212,20.7,4156344519,388,,4154321683,141,27.2,4154321679,56,Back,4154321719,167,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867591,13,6,1,1,11,agh9ifb2mw3ivjusgedj7c3fe,0,3.4,58.6,2023-04-01T19:01:24.408Z,2023-04-02T08:01:22Z,4154321717,73,,4154321951,233,17,4154321715,56,Back,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867621,17,6,1,1,11,4yg9ttzw0m51048doksv8uq5r,1,96.6,41.4,2023-04-01T19:01:24.408Z,2023-04-02T08:01:22Z,4154321869,73,,4154321867,56,Center,4154321919,233,13,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868009,19,1,1,1,38,4yg9ttzw0m51048doksv8uq5r,0,99.6,99.7,2023-04-01T19:01:51.022Z,2023-04-02T08:01:27Z,4156345121,178,,4154323901,212,39.0,4154324159,233,15,4154323893,223,,4154323889,6,,4154323887,2,,4154323905,1,,4154323899,141,43.1,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,4154323891,155,4154323897,140,93.5,4155452417,20,,4154323903,213,4154323895,56,,,,,,,,,,,,,,4.5,Center,,,,,,,,,,,,
2526868055,15,41,1,1,39,agh9ifb2mw3ivjusgedj7c3fe,1,7,49.6,2023-04-01T19:01:52.799Z,2023-04-02T08:01:34Z,4155454721,378,,4154324113,141,44.6,4156345437,388,,4154324177,233,19,4154324117,212,27.3,4154324121,213,6.2,4154324109,140,32.8,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868131,20,1,1,1,42,4yg9ttzw0m51048doksv8uq5r,1,59.9,36.4,2023-04-01T19:01:55.236Z,2023-04-02T08:01:41Z,4154324517,213,0.8,4154324519,1,,4154324511,140,90.2,4154324509,56,Left,4154324507,155,,4154324515,212,45.3,4154324513,141,83.9,4156345705,178,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868197,21,1,1,1,48,4yg9ttzw0m51048doksv8uq5r,1,89.3,74.6,2023-04-01T19:02:01.058Z,2023-04-02T17:13:02Z,4154324855,141,42.3,4156345967,178,,4154324857,212,23.0,4155456113,387,,4154324851,56,Center,4154324859,213,5.0,4155456111,225,,4154324853,140,95.7,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,1,4155456115,20,4154403129,154,,4154403127,210,15,4154324849,155,4154324847,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868207,22,44,1,1,49,4yg9ttzw0m51048doksv8uq5r,1,95.4,41.2,2023-04-01T19:02:02.775Z,2023-04-02T17:13:02Z,4154324983,233,16,4154324897,56,Center,4154324901,286,,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868199,16,44,1,1,49,agh9ifb2mw3ivjusgedj7c3fe,0,4.6,58.8,2023-04-01T19:02:02.776Z,2023-04-02T08:01:54Z,4154324871,56,Back,4154325063,233,22,4154324873,285,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868213,23,15,1,1,49,4yg9ttzw0m51048doksv8uq5r,1,95.6,41.2,2023-04-01T19:02:02.848Z,2023-04-02T17:13:03Z,4154401781,25,,4154403171,103,22.2,4154403165,55,21,4154403157,81,,4154408855,233,17,4154403163,133,,4154398573,60,,4154324935,56,Center,33r4ae8aivh27ho0ix9mnkedx,Bigas,,4154401787,328,4156346657,388,,4154403161,154,,4154403169,102,4154403177,147,4154403159,29,,4154403173,146,99.1,4154401783,15,,,,,,45.4,45.5,,,,,,,,,,,,
2526868209,17,10,1,1,50,agh9ifb2mw3ivjusgedj7c3fe,1,1,54.3,2023-04-01T19:02:03.824Z,2023-04-02T08:02:08Z,4154408799,177,,4154409169,233,23,4155458755,377,,4154408801,182,,4154324913,56,Back,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868267,18,52,1,1,51,agh9ifb2mw3ivjusgedj7c3fe,1,1.8,55,2023-04-01T19:02:04.469Z,2023-04-02T08:02:14Z,4156347093,178,,4155459091,377,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868407,19,1,1,2,1,agh9ifb2mw3ivjusgedj7c3fe,1,6.5,52.5,2023-04-01T19:02:14.038Z,2023-04-02T08:02:31Z,4154326109,140,10.5,4154326107,56,Back,4154326111,141,70.7,4156347457,178,,4154326113,212,13.1,4154326105,123,,4154326115,213,1.2,4154326229,189,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868417,20,61,1,2,4,agh9ifb2mw3ivjusgedj7c3fe,1,10.5,70.7,2023-04-01T19:02:17.503Z,2023-04-02T08:02:56Z,4154326151,56,Back,4156348629,178,,4154326293,189,,,,,,,,,,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868743,21,1,1,2,20,agh9ifb2mw3ivjusgedj7c3fe,1,37,59.4,2023-04-01T19:02:33.478Z,2023-04-02T08:03:04Z,4154327775,56,Back,4154327781,212,16.9,4156348997,178,,4154327779,141,84.3,4154327777,140,36.5,4154327783,213,1.6,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868777,22,1,1,2,22,agh9ifb2mw3ivjusgedj7c3fe,1,36.5,84.3,2023-04-01T19:02:35.808Z,2023-04-02T08:03:10Z,4154327957,56,Back,4156349215,178,,4154327965,141,66.3,4154327971,213,3.8,4154327961,140,20.1,4154327969,212,21.1,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868859,23,1,1,2,25,agh9ifb2mw3ivjusgedj7c3fe,1,19.9,65.7,2023-04-01T19:02:38.303Z,2023-04-02T08:03:17Z,4154328375,56,Back,4156349495,178,,4154328389,212,15.4,4154328381,140,12.4,4154328391,213,4.2,4154328385,141,46.3,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868915,24,1,1,2,28,agh9ifb2mw3ivjusgedj7c3fe,1,13.3,44,2023-04-01T19:02:41.426Z,2023-04-02T08:03:21Z,4154328687,141,12.5,4154328689,212,27.7,4156349639,178,,4154328685,140,30.1,4154328683,56,Back,4154328691,213,5.4,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526868985,25,1,1,2,31,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,12.7,2023-04-01T19:02:44.464Z,2023-04-02T08:03:26Z,4154329061,140,35.8,4156349827,178,,4154329069,212,10.7,4154329057,56,Back,4154329065,141,27.1,4154329073,213,1.1,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526869031,26,1,1,2,34,agh9ifb2mw3ivjusgedj7c3fe,1,40.1,34.7,2023-04-01T19:02:47.219Z,2023-04-02T08:03:32Z,4154329309,212,45.0,4154329301,140,59.0,4154329297,56,Left,4156350011,178,,4154329305,141,94.1,4154329313,213,1.1,4154329295,155,,4154329315,1,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526869097,27,1,1,2,37,agh9ifb2mw3ivjusgedj7c3fe,1,59,93.2,2023-04-01T19:02:50.508Z,2023-04-02T08:03:39Z,4156350303,178,,4154329613,213,4.2,4154329605,56,Left,4154329611,212,7.1,4154329609,141,84.0,4154329607,140,55.8,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526869163,28,1,1,2,40,agh9ifb2mw3ivjusgedj7c3fe,1,56.1,80.4,2023-04-01T19:02:53.584Z,2023-04-02T08:03:44Z,4154329941,56,Back,4154329947,212,14.4,4154329949,213,3.4,4156350505,178,,4154329943,140,43.0,4154329945,141,74.3,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526869251,29,1,1,2,44,agh9ifb2mw3ivjusgedj7c3fe,1,46.7,66.5,2023-04-01T19:02:57.567Z,2023-04-02T08:03:49Z,4154330447,140,45.1,4154330449,141,47.5,4154330451,212,13.0,4156350659,178,,4154330443,56,Back,4154330453,213,4.6,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526869305,30,1,1,2,49,agh9ifb2mw3ivjusgedj7c3fe,1,55.3,52.4,2023-04-01T19:03:02.477Z,2023-04-02T08:04:00Z,4154330695,140,70.5,4154330693,56,Center,4154330699,212,20.3,4154330697,141,70.8,4154330701,213,0.7,4156350983,178,,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
