id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/16/value,qualifier/17/value,assist
2526739053,5,1,1,0,14,10eyb18v5puw4ez03ocaug09m,1,9.4,44.7,2023-04-01T16:34:13.185Z,2023-04-02T06:31:09Z,4153617967,213,1.3,4153617961,140,14.7,4153617963,141,70.9,4153617959,56,Back,4156237213,178,,4153617965,212,18.7,,,,,,,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739093,6,1,1,0,17,10eyb18v5puw4ez03ocaug09m,1,15.1,73.3,2023-04-01T16:34:16.027Z,2023-04-02T06:31:12Z,4153618185,213,1.1,4153618179,140,22.1,4153618183,212,16.3,4156237285,178,,4153618181,141,94.7,4153618177,56,Back,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739151,7,1,1,0,20,10eyb18v5puw4ez03ocaug09m,1,22.1,94.9,2023-04-01T16:34:18.690Z,2023-04-02T06:31:15Z,4153618511,141,75.3,4153618507,140,11.0,4153618515,212,17.7,4153618519,213,4.0,4156237371,178,,4153618503,56,Back,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739215,8,1,1,0,22,10eyb18v5puw4ez03ocaug09m,1,10.1,70.1,2023-04-01T16:34:21.236Z,2023-04-02T06:31:24Z,4153618761,213,5.6,4153618751,155,,4153618757,141,17.7,4156237631,178,,4153618763,1,,4153618759,212,57.8,4153618753,56,Right,4153618755,140,53.5,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739259,9,1,1,0,26,10eyb18v5puw4ez03ocaug09m,1,46.9,19.4,2023-04-01T16:34:25.461Z,2023-04-02T06:31:33Z,4153619045,140,40.2,4153619051,213,3.8,4153619043,56,Back,4156237785,178,,4153619049,212,8.6,4153619047,141,12.1,,,,,,,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526865073,808,45,1,0,29,82q9159y2u7mkfn3z6hy75r4o,0,67.5,86.2,2023-04-01T16:34:28.049Z,2023-04-02T06:31:38Z,4154818777,233,831,4154308707,286,,4154308705,56,Left,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526865069,831,3,1,0,29,10eyb18v5puw4ez03ocaug09m,1,32.5,13.8,2023-04-01T16:34:28.049Z,2023-04-02T06:31:38Z,4154308683,285,,4156237911,178,,4154818769,233,808,4154308681,56,Back,4154308809,464,,,,,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739283,10,1,1,0,31,10eyb18v5puw4ez03ocaug09m,1,36.4,22,2023-04-01T16:34:29.882Z,2023-04-02T06:31:44Z,4153619191,141,16.7,4153619187,56,Back,4156238033,178,,4153619193,212,12.7,4153619189,140,24.8,4153619195,213,3.4,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739331,11,1,1,0,33,10eyb18v5puw4ez03ocaug09m,1,24,18.1,2023-04-01T16:34:31.506Z,2023-04-02T06:31:47Z,4153619461,141,37.6,4153619457,56,Back,4153619465,213,2.5,4156238121,178,,4153619463,212,22.5,4153619459,140,6.7,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739403,12,1,1,0,34,10eyb18v5puw4ez03ocaug09m,1,6.9,37.4,2023-04-01T16:34:33.419Z,2023-04-02T06:31:49Z,4153619861,140,62.5,4153619867,213,6.1,4153619851,157,,4153619869,1,,4153619863,141,23.3,4156238149,178,,4153619859,56,Center,4153619865,212,59.2,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739407,13,50,1,0,38,10eyb18v5puw4ez03ocaug09m,1,63.6,19.1,2023-04-01T16:34:37.214Z,2023-04-02T06:32:01Z,4153619877,56,Right,4153619879,286,,4153620001,233,7,,,,,,,,,,,,,,,,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739413,7,7,1,0,39,82q9159y2u7mkfn3z6hy75r4o,1,36.4,80.9,2023-04-01T16:34:37.536Z,2023-04-02T06:32:14Z,4156238647,178,,4153619901,56,Back,4153619971,233,13,4153619903,285,,4154310167,383,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739421,8,49,1,0,39,82q9159y2u7mkfn3z6hy75r4o,1,31.2,92.7,2023-04-01T16:34:38.226Z,2023-04-02T17:48:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739449,9,4,1,0,40,82q9159y2u7mkfn3z6hy75r4o,1,30.6,87.9,2023-04-01T16:34:39.419Z,2023-04-02T06:32:24Z,4153620125,152,,4153620131,285,,4153620427,233,14,4153620121,56,Back,4153620283,294,,4153620117,13,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739503,14,4,1,0,40,10eyb18v5puw4ez03ocaug09m,0,69.4,12.1,2023-04-01T16:34:39.420Z,2023-04-02T06:32:23Z,4153620395,286,,4153620389,294,,4153620393,152,,4153620385,13,,4156238895,178,,4153620441,233,9,4153620391,56,Right,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526739999,10,1,1,1,11,82q9159y2u7mkfn3z6hy75r4o,0,31.3,94.2,2023-04-01T16:35:10.172Z,2023-04-02T06:32:30Z,4153622799,140,71.9,4153622803,212,71.5,4153622805,213,5.4,4153622801,141,9.7,4153622807,1,,4156239027,178,,4153622793,196,,4153622789,5,,cfm1cx3wneiqljgyv0tthp0ph,David Gil,4153622795,152,4153622797,56,Right,4153622791,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740003,11,43,1,1,18,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-04-01T16:35:16.911Z,2023-04-01T16:35:31Z,4153623897,144,61,4153622821,56,Right,,,,,,,,,,,,,,,,,,,cfm1cx3wneiqljgyv0tthp0ph,David Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740037,15,50,1,1,18,10eyb18v5puw4ez03ocaug09m,1,28.2,94.8,2023-04-01T16:35:16.976Z,2023-04-02T06:32:34Z,4153622919,285,,4153622917,56,Back,4153623191,233,12,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740061,12,7,1,1,19,82q9159y2u7mkfn3z6hy75r4o,1,71.8,5.2,2023-04-01T16:35:18.051Z,2023-04-02T06:32:36Z,4153623117,286,,4156239127,178,,4154311339,385,,4153623115,56,Right,4153623113,167,,4153623171,233,15,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740069,13,5,1,1,20,82q9159y2u7mkfn3z6hy75r4o,0,72.9,-1.5,2023-04-01T16:35:19.330Z,2023-04-02T06:32:38Z,4153623167,56,Right,4153623169,347,,4153623387,233,16,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740095,16,5,1,1,20,10eyb18v5puw4ez03ocaug09m,1,27.1,101.5,2023-04-01T16:35:19.330Z,2023-04-02T06:32:37Z,4153623317,347,,4153623311,56,Back,4153623349,233,13,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740241,17,1,1,1,32,10eyb18v5puw4ez03ocaug09m,0,31.6,100,2023-04-01T16:35:30.843Z,2023-04-02T06:32:40Z,4153624115,141,81.3,4153624113,140,60.7,4153624119,213,5.9,4153624109,107,,4153624121,1,,4153624111,56,Left,4153624117,212,33.6,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740281,14,49,1,1,35,82q9159y2u7mkfn3z6hy75r4o,1,35.3,16.7,2023-04-01T16:35:34.391Z,2023-04-02T06:32:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740303,15,1,1,1,35,82q9159y2u7mkfn3z6hy75r4o,0,33.5,14.1,2023-04-01T16:35:34.429Z,2023-04-02T06:32:52Z,4153624373,213,6.2,4153624363,157,,4153624369,141,9.1,4153624365,56,Right,4153624375,1,,4156239467,178,,4153624367,140,74.2,4153624371,212,42.9,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740345,18,12,1,1,38,10eyb18v5puw4ez03ocaug09m,1,25.3,83,2023-04-01T16:35:37.272Z,2023-04-02T06:33:01Z,4153624519,56,Back,4153624523,141,100.0,4153624525,212,13.1,4153624527,213,1.7,4156239715,178,,4153624521,140,23.5,4153624681,167,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740365,16,5,1,1,40,82q9159y2u7mkfn3z6hy75r4o,1,77.8,-1.8,2023-04-01T16:35:39.284Z,2023-04-02T06:33:05Z,4153624629,56,Right,4153624707,233,19,4153624631,347,,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740351,19,5,1,1,40,10eyb18v5puw4ez03ocaug09m,0,22.2,101.8,2023-04-01T16:35:39.284Z,2023-04-02T06:33:06Z,4153624557,347,,4153624711,233,16,4153624555,56,Back,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740775,17,1,1,2,5,82q9159y2u7mkfn3z6hy75r4o,0,77.7,0,2023-04-01T16:36:04.116Z,2023-04-02T06:33:11Z,4153626641,141,44.9,4153626647,1,,4153626637,56,Center,4153626643,212,34.1,4153626639,140,90.7,4153626635,107,,4153626645,213,1.2,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741209,27,44,1,2,7,10eyb18v5puw4ez03ocaug09m,1,9,54.6,2023-04-01T16:36:05.641Z,2023-04-02T16:41:53Z,4153628765,285,,4153628923,233,21,4153628763,56,Back,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741213,21,44,1,2,7,82q9159y2u7mkfn3z6hy75r4o,0,91,45.4,2023-04-01T16:36:05.642Z,2023-04-02T06:33:16Z,4153628953,233,27,4153628781,56,Center,4153628783,286,,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741101,26,12,1,2,7,10eyb18v5puw4ez03ocaug09m,1,9.3,61.6,2023-04-01T16:36:05.666Z,2023-04-02T16:41:53Z,4153628197,56,Back,4153628205,213,4.9,4153628215,15,,4153628203,212,5.1,4153628199,140,10.1,4156240265,388,,4153628201,141,54.2,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740789,20,61,1,2,7,10eyb18v5puw4ez03ocaug09m,1,11.8,57.8,2023-04-01T16:36:06.131Z,2023-04-02T06:33:43Z,4156240601,178,,4156240871,21,,4153626673,56,Back,,,,,,,,,,,,,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740859,21,12,1,2,8,10eyb18v5puw4ez03ocaug09m,1,10.1,52.4,2023-04-01T16:36:06.577Z,2023-04-02T06:33:48Z,4153627003,212,32.0,4153626999,140,40.2,4153627005,213,6.1,4153627001,141,44.9,4153626997,56,Back,4156240989,178,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740825,18,1,1,2,10,82q9159y2u7mkfn3z6hy75r4o,0,57.6,62.7,2023-04-01T16:36:09.308Z,2023-04-02T06:33:54Z,4153626827,212,14.6,4153626821,56,Center,4153626835,213,6.3,4153626823,140,71.5,4153626819,3,,4156241117,178,,4153626825,141,62.1,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740861,22,49,1,2,12,10eyb18v5puw4ez03ocaug09m,1,29.4,44.4,2023-04-01T16:36:11.022Z,2023-04-02T06:34:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740953,23,1,1,2,12,10eyb18v5puw4ez03ocaug09m,1,29.4,44.4,2023-04-01T16:36:11.031Z,2023-04-02T06:34:10Z,4153627491,56,Right,4153627497,212,45.5,4156241467,178,,4153627499,213,5.6,4153627493,140,63.3,4153627501,1,,4153627489,155,,4153627495,141,2.8,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740957,24,61,1,2,17,10eyb18v5puw4ez03ocaug09m,0,63.3,2.8,2023-04-01T16:36:15.911Z,2023-04-02T06:34:13Z,4153627519,56,Right,4156241531,178,,,,,,,,,,,,,,,,,,,,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741195,19,5,1,2,18,82q9159y2u7mkfn3z6hy75r4o,1,33.2,101.2,2023-04-01T16:36:17.077Z,2023-04-02T06:34:16Z,4153628715,233,25,4153628673,56,Back,4153628675,347,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526740969,25,5,1,2,18,10eyb18v5puw4ez03ocaug09m,0,66.8,-1.2,2023-04-01T16:36:17.077Z,2023-04-02T06:34:16Z,4153628751,233,19,4153627581,56,Right,4153627583,347,,,,,,,,,,,,,,,,,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741199,20,43,1,2,37,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-04-01T16:36:36.143Z,2023-04-01T16:37:25Z,4153628695,56,Center,4153632303,144,1,4153628701,212,0,4153628703,213,0,4153628693,168,0,4153628691,3,0,4153628699,141,38.5,4153628697,140,92.2,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741457,22,1,1,2,56,82q9159y2u7mkfn3z6hy75r4o,1,30,100,2023-04-01T16:36:54.693Z,2023-04-02T06:34:38Z,4153630111,213,6.0,4153630107,141,96.5,4153630105,140,44.8,4153630109,212,16.0,4153632421,107,,4153630103,56,Back,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741467,23,1,1,2,57,82q9159y2u7mkfn3z6hy75r4o,0,44.6,96,2023-04-01T16:36:55.907Z,2023-04-02T06:34:48Z,4153630157,56,Back,4153630159,140,39.9,4153630163,212,14.1,4153630161,141,76.6,4153630155,155,,4153630165,213,4.4,4156242261,388,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741501,28,1,1,2,59,10eyb18v5puw4ez03ocaug09m,0,64.5,40.1,2023-04-01T16:36:58.089Z,2023-04-02T06:34:55Z,4153630369,140,70.7,4153630373,212,11.5,4153630365,3,,4153630375,213,1.0,4153630371,141,54.1,4153630367,56,Center,4156242469,178,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741553,24,1,1,3,2,82q9159y2u7mkfn3z6hy75r4o,1,30.5,38.3,2023-04-01T16:37:01.133Z,2023-04-02T06:35:00Z,4153630647,140,39.0,4156242587,178,,4153630653,213,5.2,4153630649,141,10.6,4153630651,212,20.8,4153630645,56,Back,,,,,,,2vvr0pc9xgoiq1pmxpjysyr8q,Raúl Parra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741559,25,1,1,3,5,82q9159y2u7mkfn3z6hy75r4o,0,38.6,8,2023-04-01T16:37:03.631Z,2023-04-02T06:35:05Z,4153630787,236,,4153630791,233,29,4153630683,56,Back,4153630695,212,1.8,4156242671,178,,4153630691,141,8.9,4153630697,213,0.3,4153630799,286,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,4153630687,140,,,,,,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526741569,29,74,1,3,5,10eyb18v5puw4ez03ocaug09m,1,58.5,85,2023-04-01T16:37:03.742Z,2023-04-02T06:35:09Z,4153630733,56,Left,4153630859,233,25,4153630735,285,,4156242739,178,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
