id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2455825251,9,1,1,0,15,3czravw89omgc9o4s0w3l1bg5,1,36.4,71,2022-09-04T14:17:10.627Z,2022-09-05T04:52:29Z,3758000271,56,Back,3758000279,213,5.9,3760126007,178,,3758000275,141,66.0,3758000277,212,8.9,3758000273,140,44.2,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825291,10,1,1,0,18,3czravw89omgc9o4s0w3l1bg5,1,40.1,72.9,2022-09-04T14:17:12.986Z,2022-09-05T04:52:38Z,3758000483,56,Back,3758000495,213,1.7,3758000487,141,92.7,3760126177,178,,3758000485,140,38.7,3758000491,212,13.5,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825313,11,1,1,0,20,3czravw89omgc9o4s0w3l1bg5,1,38.7,92.6,2022-09-04T14:17:15.395Z,2022-09-05T04:52:45Z,3758000633,56,Back,3760126239,178,,3758000635,140,40.2,3758000637,141,79.8,3758000639,212,8.8,3758000641,213,4.9,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825343,12,1,1,0,20,3czravw89omgc9o4s0w3l1bg5,1,40.2,79.8,2022-09-04T14:17:15.936Z,2022-09-05T04:52:53Z,3758000801,213,0.7,3758000799,212,17.5,3760126307,178,,3758000797,141,95.6,3758000795,140,53.4,3758000793,56,Left,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825377,13,1,1,0,22,3czravw89omgc9o4s0w3l1bg5,1,53.4,95.6,2022-09-04T14:17:16.975Z,2022-09-05T04:53:04Z,3758000965,140,59.5,3758000975,213,5.4,3758000973,212,10.5,3758000963,56,Left,3760126395,178,,3758000961,155,,3758000969,141,83.3,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825399,14,1,1,0,23,3czravw89omgc9o4s0w3l1bg5,1,59.5,83.3,2022-09-04T14:17:18.351Z,2022-09-05T04:53:12Z,3758001079,56,Back,3758001083,141,80.3,3758001085,212,13.3,3758001087,213,3.3,3758001081,140,47.0,3760126443,178,,3758001077,3,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825489,15,1,1,0,25,3czravw89omgc9o4s0w3l1bg5,1,47,80.3,2022-09-04T14:17:20.449Z,2022-09-05T04:53:19Z,3758001571,155,,3758001585,213,0.3,3758001573,56,Left,3758001581,212,35.0,3760126525,178,,3758001589,1,,3758001577,141,95.1,3758001575,140,78.9,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825511,16,1,1,0,30,3czravw89omgc9o4s0w3l1bg5,0,88.2,96.9,2022-09-04T14:17:25.692Z,2022-09-05T04:53:32Z,3758001681,140,89.7,3758001685,212,3.9,3758001687,213,5.1,3760126615,178,,3758001679,56,Left,3758001683,141,91.7,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825507,3,8,1,0,31,c8llrezkm3b3op4afrou6b487,1,12.9,7,2022-09-04T14:17:25.995Z,2022-09-05T04:53:38Z,3760126659,178,,3758001661,56,Back,3759686067,383,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825519,4,49,1,0,32,c8llrezkm3b3op4afrou6b487,1,12.8,7,2022-09-04T14:17:27.791Z,2022-09-05T04:53:44Z,,,,,,,,,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825557,5,1,1,0,34,c8llrezkm3b3op4afrou6b487,0,5.3,5.9,2022-09-04T14:17:29.106Z,2022-09-05T04:53:50Z,3758001969,213,0.8,3758001965,141,15.0,3758001967,212,9.1,3760126767,178,,3758001959,56,Back,3758001963,140,11.6,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825587,17,61,1,0,35,3czravw89omgc9o4s0w3l1bg5,0,87.1,81.9,2022-09-04T14:17:30.448Z,2022-09-05T04:54:05Z,3760126891,178,,3758002139,56,Left,,,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825617,6,12,1,0,36,c8llrezkm3b3op4afrou6b487,1,7.9,28,2022-09-04T14:17:31.674Z,2022-09-05T04:54:13Z,3758002311,56,Back,3758002319,213,4.8,3760126931,178,,3758002313,140,9.4,3758002315,141,0.0,3758002357,167,,3758002317,212,20.1,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825621,7,5,1,0,38,c8llrezkm3b3op4afrou6b487,0,9.4,-1.2,2022-09-04T14:17:32.976Z,2022-09-05T04:54:17Z,3758002849,233,18,3758002335,347,,3758002333,56,Back,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825707,18,5,1,0,38,3czravw89omgc9o4s0w3l1bg5,1,90.6,101.2,2022-09-04T14:17:32.976Z,2022-09-05T04:54:17Z,3758002741,56,Left,3758002743,347,,3758002779,233,7,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825737,19,1,1,0,41,3czravw89omgc9o4s0w3l1bg5,0,90.5,100,2022-09-04T14:17:36.560Z,2022-09-05T04:54:28Z,3758002881,56,Left,3758002889,213,4.3,3758002885,141,85.2,3758002887,212,11.5,3758002879,107,,3758002883,140,86.5,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850415,246,8,1,0,43,c8llrezkm3b3op4afrou6b487,1,16.6,14.9,2022-09-04T14:17:38.209Z,2022-09-05T04:54:39Z,3760127153,178,,3759686517,383,,3758138367,56,Back,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825745,8,49,1,0,44,c8llrezkm3b3op4afrou6b487,1,22.7,11.4,2022-09-04T14:17:39.159Z,2022-09-05T04:54:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825765,9,1,1,0,44,c8llrezkm3b3op4afrou6b487,0,22.7,11.4,2022-09-04T14:17:39.183Z,2022-09-05T04:54:50Z,3758003023,140,44.4,3758003019,157,,3758003025,141,15.2,3758003027,212,22.9,3760127239,178,,3758003035,1,,3758003021,56,Back,3758003031,213,0.1,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825775,20,49,1,0,46,3czravw89omgc9o4s0w3l1bg5,1,52.8,77.1,2022-09-04T14:17:41.834Z,2022-09-05T04:54:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825837,21,1,1,0,50,3czravw89omgc9o4s0w3l1bg5,1,37.9,59.9,2022-09-04T14:17:45.384Z,2022-09-05T04:55:02Z,3760127335,178,,3758003441,141,54.6,3758003439,140,17.7,3758003443,212,21.5,3758003437,56,Back,3758003445,213,3.3,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825877,22,1,1,0,52,3czravw89omgc9o4s0w3l1bg5,1,17.7,54.6,2022-09-04T14:17:47.629Z,2022-09-05T04:55:10Z,3758003643,140,30.3,3758003645,141,82.2,3758003647,212,23.0,3758003641,56,Back,3760127403,178,,3758003649,213,1.0,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455825997,23,1,1,0,59,3czravw89omgc9o4s0w3l1bg5,1,28.5,79.5,2022-09-04T14:17:53.985Z,2022-09-05T04:55:19Z,3760127457,178,,3758004253,56,Back,3758004261,213,4.7,3758004255,140,29.3,3758004257,141,40.6,3758004259,212,26.5,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826025,24,1,1,1,3,3czravw89omgc9o4s0w3l1bg5,1,38.9,30.5,2022-09-04T14:17:58.859Z,2022-09-05T04:55:25Z,3758004463,213,0.2,3758004459,141,36.4,3760127511,178,,3758004455,56,Center,3758004461,212,20.9,3758004457,140,58.4,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826037,25,1,1,1,4,3czravw89omgc9o4s0w3l1bg5,0,58.4,36.4,2022-09-04T14:17:59.776Z,2022-09-05T04:55:31Z,3758004533,168,,3758004537,140,64.7,3760127575,178,,3758004543,213,5.3,3758004535,56,Right,3758004539,141,21.1,3758004541,212,12.3,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826045,10,49,1,1,6,c8llrezkm3b3op4afrou6b487,1,39.2,70,2022-09-04T14:18:01.575Z,2022-09-05T04:55:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826061,11,1,1,1,6,c8llrezkm3b3op4afrou6b487,0,39.2,70,2022-09-04T14:18:01.687Z,2022-09-05T04:55:55Z,3758004705,1,,3758004697,140,60.3,3758004695,56,Left,3758004693,157,,3758004703,213,0.8,3758004699,141,100.0,3760127771,178,,3758004701,212,30.8,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826065,12,5,1,1,9,c8llrezkm3b3op4afrou6b487,0,55,101.4,2022-09-04T14:18:04.595Z,2022-09-05T04:56:00Z,3758004901,233,26,3758004713,347,,3758004711,56,Left,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826097,26,5,1,1,9,3czravw89omgc9o4s0w3l1bg5,1,45,-1.4,2022-09-04T14:18:04.595Z,2022-09-05T04:56:00Z,3758004897,233,12,3758004873,56,Back,3758004875,347,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826207,27,1,1,1,18,3czravw89omgc9o4s0w3l1bg5,1,55.5,0,2022-09-04T14:18:13.266Z,2022-09-05T04:56:07Z,3758005485,140,55.9,3758005487,141,15.7,3758005483,56,Right,3758005491,213,1.5,3758005481,107,,3758005489,212,11.6,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826225,28,1,1,1,20,3czravw89omgc9o4s0w3l1bg5,1,55.9,15.7,2022-09-04T14:18:15.077Z,2022-09-05T04:56:26Z,3758005593,212,9.5,3758005587,56,Right,3760127881,178,,3758005595,213,4.5,3758005591,141,2.0,3758005589,140,54.0,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826311,29,1,1,1,20,3czravw89omgc9o4s0w3l1bg5,1,54,3.5,2022-09-04T14:18:15.753Z,2022-09-05T04:56:34Z,3758006071,141,42.4,3758006069,140,40.5,3758006067,56,Back,3758006075,213,2.1,3760128033,178,,3758006073,212,30.0,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826399,30,1,1,1,27,3czravw89omgc9o4s0w3l1bg5,1,53.8,66.3,2022-09-04T14:18:22.595Z,2022-09-05T04:56:58Z,3758006497,140,85.8,3758008259,4,,3758007621,210,15,3758006495,56,Center,3758006503,213,0.0,3758006499,141,68.7,3758006505,1,,3760128147,178,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,1,3758007623,154,3758006501,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826407,31,15,1,1,30,3czravw89omgc9o4s0w3l1bg5,1,86,68,2022-09-04T14:18:25.316Z,2022-09-05T04:56:58Z,3758006525,56,Center,3758007637,29,,3758007635,76,,3758007689,233,13,3758006523,64,,3758007651,146,96.9,3758007645,102,54.4,3758007647,103,5.7,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,3760128207,178,3758007653,147,52.7,3758007639,154,3758006521,22,3758007431,20,3758007641,55,30,3758007649,328,,,,,,,,,,,,,,,,
2455826411,13,10,1,1,30,c8llrezkm3b3op4afrou6b487,1,2.4,45,2022-09-04T14:18:25.906Z,2022-09-05T04:57:05Z,3758007495,179,,3758007535,233,31,3759688989,177,,3758006557,56,Back,3759688991,376,,3758006555,182,,,,,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826415,14,52,1,1,33,c8llrezkm3b3op4afrou6b487,1,2.5,42.7,2022-09-04T14:18:28.405Z,2022-09-05T04:57:12Z,3759689091,376,,3760128293,178,,,,,,,,,,,,,,,,,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826615,15,1,1,1,48,c8llrezkm3b3op4afrou6b487,0,14.5,35.4,2022-09-04T14:18:43.305Z,2022-09-05T04:57:21Z,3758007709,212,59.3,3758007715,1,,3758007701,199,,3758007703,56,Center,3758007707,141,33.1,3758007705,140,71.0,3758007711,213,6.3,,,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826667,32,1,1,1,52,3czravw89omgc9o4s0w3l1bg5,0,25.2,69.3,2022-09-04T14:18:47.677Z,2022-09-05T04:57:31Z,3758008011,56,Back,3760128441,388,,3758008019,213,5.7,3758008013,140,46.6,3758008015,141,45.1,3758008009,3,,3758008017,212,27.9,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826733,16,1,1,1,58,c8llrezkm3b3op4afrou6b487,1,54.7,64.2,2022-09-04T14:18:53.576Z,2022-09-05T04:57:49Z,3758008393,56,Back,3758008397,141,90.2,3758008395,140,34.6,3758008401,213,2.4,3758008399,212,27.5,3760128601,388,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826775,17,1,1,2,2,c8llrezkm3b3op4afrou6b487,1,34.6,91.2,2022-09-04T14:18:57.776Z,2022-09-05T04:57:59Z,3758008689,212,19.6,3758008677,140,53.3,3758008667,155,,3758008683,141,91.7,3758008671,56,Left,3758008693,213,0.0,3760128715,178,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826783,18,1,1,2,4,c8llrezkm3b3op4afrou6b487,0,53.3,91.7,2022-09-04T14:18:59.314Z,2022-09-05T04:58:07Z,3758008729,56,Left,3760128821,178,,3758008731,140,64.7,3758008739,1,,3758008735,212,13.7,3758008727,157,,3758008737,213,0.5,3758008733,141,100.0,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455826787,19,5,1,2,6,c8llrezkm3b3op4afrou6b487,0,64.6,101.5,2022-09-04T14:19:01.655Z,2022-09-05T04:58:13Z,3758010075,233,33,3758008755,347,,3758008753,56,Left,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455827015,33,5,1,2,6,3czravw89omgc9o4s0w3l1bg5,1,35.4,-1.5,2022-09-04T14:19:01.655Z,2022-09-05T04:58:12Z,3758010027,56,Back,3758010059,233,19,3758010031,347,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455827025,34,1,1,2,22,3czravw89omgc9o4s0w3l1bg5,1,38.8,0,2022-09-04T14:19:17.126Z,2022-09-05T04:58:20Z,3758010099,56,Back,3758010091,107,,3758010107,140,41.1,3758010119,213,1.2,3758010117,212,7.6,3758010113,141,9.2,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455827047,35,1,1,2,23,3czravw89omgc9o4s0w3l1bg5,1,41.1,9.2,2022-09-04T14:19:18.120Z,2022-09-05T04:58:25Z,3758010233,213,3.7,3758010225,56,Back,3758010227,140,34.6,3758010229,141,2.6,3758010231,212,8.2,3760129037,178,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455827081,36,1,1,2,25,3czravw89omgc9o4s0w3l1bg5,1,34.6,2.5,2022-09-04T14:19:20.196Z,2022-09-05T04:58:33Z,3758010473,213,3.1,3758010467,140,20.4,3760129113,178,,3758010465,56,Back,3758010469,141,4.3,3758010471,212,15.0,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
