id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist
2518630393,1,34,16,0,0,ba5e91hjacvma2sjvixn00pjo,1,0,0,2023-03-11T18:47:55.999Z,2023-03-11T20:04:33Z,4089888837,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4089888833,59,"25, 20, 14, 6, 12, 15, 4, 18, 19, 11, 9, 1, 2, 8, 13, 16, 17, 21, 24, 29, 33, 36, 46",4089888841,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4089888829,30,"20o2dr1mdk18xhxmkujzgak89, wlqj34ev5mucxtfx6j4tr9at, 5b1q9bpe23j98eoy4fwi7ld5h, e7del0ovpcpntqdgh8idxok4p, eucssbf7wamb41y1gixfodivp, csqsdjsa4leo6z86qphjuectm, b2e12l3s3dxgyr8d2rk5qb9ey, 9dc4qkvh0vk5kwymibji00kp, 7yieh5r0uzk6d6x9o060c2bfu, 9z3aqwq5swt9qklwnzuhqcogl, 5qgc6zjc38a5xjl35gs7h3vu1, 23zkmpw4902qf9xvd8z5wptcl, 8vmrboswsfyb5bfoq07s6susp, 64ctdbd0w5ikj0fkcuu9jdbhm, bqrz2xmu25taby17bl7cycjqh, 7yngrviue4iji7w0f9ql07j6x, 1bnn3tokzwvl4vvw34yxsq9gq, d6kzekcwqw0q8fq6wt6rmyusq, 5uig03vbbv71f0q31cp3vfbv9, 66fshzi5f86wt1lwa4kdhiooa, 6o76owze8y78ue9sb49g8kyz8, aqqd7tq7z6bj3wn3u3sz3uuqc, 601i52yv3de26dnzbd8p8gjfu",4089888839,194,5b1q9bpe23j98eoy4fwi7ld5h,4089888831,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4089888835,130,4,4090209941,197,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518631861,1,34,16,0,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-03-11T18:49:47.277Z,2023-03-11T20:07:27Z,4090189083,197,278,4089897013,130,4,4089897023,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4089897005,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4089897015,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4089897001,30,"amjegysk3et638l4od103c7o5, f4gpe0pxov8sea9e0fs24h8q2, 8ij122duxc65thlj8flk2xdjp, d3pdr28q2n295ldry2lc1uklx, 94jrxsnf1ta2u65ommyge7bo5, 6dx2fxufm98xtdobuwppis34l, eqw6fu3no9qxejk17tqgeey5m, 5t2ngljfiapcn98qlnbifg53p, 4l2rgx65vzgrrxorbc1edq8yd, cuxm7t8cql3v06hqf18wvcul1, 96cbv23es0gucmd2v0qvk3iwa, akjusy9dt1qd2fjhttviek6ol, 7ms6l8qho3p4jm1soleldqvv9, 3o41frgi9jxrms6rvc6ml1plh, 2zcha0sd7axiu2s2c0bccz2s5, 9xbo6c8uq29ueuyinngjjiaj9, 946z96r5q70ryslp3hlhafnx1, d34tmogp5h4rwuo3pcxtwp0fe, bpf2fcb73l96fwspo72shmkiy, 15no5m0njma23gf0ygu9agt05, ao3iplhzj0tiu5uhte7vq7m96",4089897019,194,6dx2fxufm98xtdobuwppis34l,4089897009,59,"1, 7, 3, 6, 23, 5, 19, 16, 18, 9, 12, 2, 4, 8, 11, 14, 17, 20, 22, 25, 35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687803,2,32,1,0,0,ba5e91hjacvma2sjvixn00pjo,1,0,0,2023-03-11T20:01:33.344Z,2023-03-12T05:15:52Z,4090199955,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687797,2,32,1,0,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-03-11T20:01:33.344Z,2023-03-11T20:01:33Z,4090199933,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687847,3,1,1,0,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,50,50,2023-03-11T20:01:33.522Z,2023-03-12T05:27:16Z,4090200207,212,25.3,4090200203,140,26.4,4091586149,178,,4090200211,279,S,4090200201,56,Back,4090200209,213,3.3,4090200205,141,42.5,,,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687855,4,1,1,0,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,29,41.9,2023-03-11T20:01:37.655Z,2023-03-12T05:27:29Z,4090200263,141,73.6,4090200267,213,1.4,4090200259,56,Back,4090200265,212,21.8,4090200261,140,31.8,4091586587,178,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687869,5,1,1,0,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,32.3,73.6,2023-03-11T20:01:40.458Z,2023-03-12T05:27:34Z,4090200335,212,13.2,4090200331,140,44.2,4091586681,178,,4090200329,56,Back,4090200333,141,67.3,4090200337,213,6.0,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687909,6,1,1,0,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.2,67.3,2023-03-11T20:01:41.695Z,2023-03-12T05:27:39Z,4090200591,213,2.1,4091586827,178,,4090200583,140,35.9,4090200585,141,89.3,4090200589,212,17.3,4090200581,56,Back,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687921,7,1,1,0,12,2l0ldgiwsgb8d6y3z0sfgjzyj,0,41.4,93.9,2023-03-11T20:01:45.705Z,2023-03-12T05:27:50Z,4090200661,155,,4091587039,178,,4090200669,212,40.9,4090200673,1,,4090200665,140,72.7,4090200667,141,58.2,4090200663,56,Center,4090200671,213,5.6,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687939,3,1,1,0,14,ba5e91hjacvma2sjvixn00pjo,0,27.5,41.8,2023-03-11T20:01:48.042Z,2023-03-12T05:27:55Z,4090204641,157,,4090204677,233,9,4090204649,1,,4090200729,141,35.5,4090200737,213,5.9,4090200733,212,12.6,4090200723,56,Back,4090200727,140,38.8,csqsdjsa4leo6z86qphjuectm,C. Özkacar,4091587205,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687933,8,8,1,0,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.4,66.4,2023-03-11T20:01:49Z,2023-03-12T05:28:01Z,4091587381,178,,4090968925,383,,4090200703,56,Center,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518989619,814,67,1,0,17,ba5e91hjacvma2sjvixn00pjo,1,39.6,28.9,2023-03-11T20:01:50.754Z,2023-03-12T08:07:01Z,4091798021,233,737,,,,,,,,,,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518989615,737,67,1,0,17,2l0ldgiwsgb8d6y3z0sfgjzyj,0,60.4,71.1,2023-03-11T20:01:50.755Z,2023-03-12T07:38:52Z,4091798051,233,814,,,,,,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687961,4,1,1,0,17,ba5e91hjacvma2sjvixn00pjo,0,31.1,30.2,2023-03-11T20:01:50.783Z,2023-03-12T08:07:01Z,4090200871,56,Back,4090200879,213,0.2,4090201863,233,9,4091587739,389,,4090200877,212,5.0,4090201751,286,,4090201749,236,,4090200875,141,31.3,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,4090200873,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687949,9,74,1,0,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.1,70.2,2023-03-11T20:01:50.800Z,2023-03-12T05:28:15Z,4090200785,56,Center,4090200849,233,4,4090200789,285,,4091587951,178,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687983,10,1,1,0,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,62.5,78.8,2023-03-11T20:01:52.371Z,2023-03-12T05:28:29Z,4090201001,213,2.0,4090200997,141,93.9,4090200993,56,Left,4090200995,140,58.2,4090200999,212,11.2,4091588313,178,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687987,11,1,1,0,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.2,93.9,2023-03-11T20:01:53.839Z,2023-03-12T05:28:34Z,4090201027,212,7.6,4090201023,140,65.1,4091588485,178,,4090201021,56,Left,4090201029,213,0.3,4090201025,141,97.4,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518687993,12,1,1,0,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,65.2,97.5,2023-03-11T20:01:54.680Z,2023-03-12T05:28:42Z,4090201067,140,54.8,4090201071,212,10.9,4090201065,56,Left,4090201073,213,3.1,4090201069,141,98.3,4091588621,178,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688017,13,43,1,0,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-03-11T20:01:56.939Z,2023-03-11T20:02:17Z,4090202037,144,1,4090201203,56,Left,4090201207,141,95.4,4090201205,140,57.0,4090201209,212,3.7,4090201211,213,3.6,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688031,14,1,1,0,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,56.2,94.4,2023-03-11T20:01:57.180Z,2023-03-12T05:28:54Z,4090201285,212,5.7,4090201279,56,Left,4090201281,140,61.4,4091588931,178,,4090201287,213,6.0,4090201283,141,92.1,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688035,5,45,1,0,25,ba5e91hjacvma2sjvixn00pjo,0,32.7,11.8,2023-03-11T20:01:58.449Z,2023-03-12T05:29:00Z,4090201489,233,15,4090201297,285,,4090201295,56,Back,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688057,15,3,1,0,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,67.3,88.2,2023-03-11T20:01:58.449Z,2023-03-12T05:28:59Z,4091589091,178,,4090971855,465,,4090201435,56,Left,4090201465,233,5,4090201437,286,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688075,16,1,1,0,30,2l0ldgiwsgb8d6y3z0sfgjzyj,1,69.8,77.6,2023-03-11T20:02:03.448Z,2023-03-12T05:29:05Z,4090201555,212,46.0,4090201547,196,,4090201559,1,,4091589213,178,,4090201551,140,88.6,4090201545,155,,4090201557,213,5.2,4090201553,141,16.5,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,4090201549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688081,17,61,1,0,32,2l0ldgiwsgb8d6y3z0sfgjzyj,0,88.8,15.6,2023-03-11T20:02:05.940Z,2023-03-12T05:29:14Z,4090201573,56,Right,4091589553,388,,,,,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688111,6,5,1,0,33,ba5e91hjacvma2sjvixn00pjo,1,9.6,101.4,2023-03-11T20:02:07.015Z,2023-03-12T05:29:19Z,4090201715,347,,4090201713,56,Back,4090201767,233,18,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688087,18,5,1,0,33,2l0ldgiwsgb8d6y3z0sfgjzyj,0,90.4,-1.4,2023-03-11T20:02:07.015Z,2023-03-12T05:29:20Z,4090201605,56,Right,4090201783,233,6,4090201607,347,,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688275,7,1,1,0,50,ba5e91hjacvma2sjvixn00pjo,0,13.9,100,2023-03-11T20:02:24.284Z,2023-03-12T05:29:23Z,4090202689,107,,4090202703,213,5.9,4090202699,212,18.2,4090202691,56,Back,4090202697,141,91.4,4090202693,140,30.1,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688279,19,1,1,0,52,2l0ldgiwsgb8d6y3z0sfgjzyj,0,69.4,5.5,2023-03-11T20:02:25.995Z,2023-03-12T05:29:30Z,4090202747,56,Right,4090202751,141,7.3,4090202755,213,0.2,4091590063,178,,4090202753,212,7.0,4090202749,140,76.0,4090202745,3,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518688293,8,1,1,0,53,ba5e91hjacvma2sjvixn00pjo,0,27.9,87.2,2023-03-11T20:02:27.054Z,2023-03-12T05:29:34Z,4090202825,141,81.2,4090202819,3,,4090202821,56,Back,4090202829,213,5.7,4091590183,178,,4090202827,212,7.2,4090202823,140,33.6,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
