id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value,assist
2473112385,8,1,1,0,26,4jelr92fsge73q39is6qvhxb3,1,42.5,18.7,2022-10-16T16:32:04.763Z,2022-10-17T08:11:20Z,3850007645,141,12.5,3850007643,140,36.0,3850007641,56,Back,3850007649,213,3.7,3850007647,212,8.0,3851828629,178,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112397,9,1,1,0,27,4jelr92fsge73q39is6qvhxb3,1,36,12.5,2022-10-16T16:32:06.022Z,2022-10-17T08:12:17Z,3850007715,56,Back,3850007717,140,42.2,3850007719,141,15.7,3851830083,178,,3850007723,213,0.3,3850007721,212,6.9,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112405,10,1,1,0,27,4jelr92fsge73q39is6qvhxb3,0,42.2,15.7,2022-10-16T16:32:06.660Z,2022-10-17T08:12:53Z,3851830835,178,,3850007775,56,Back,3850007777,140,36.9,3850007779,141,22.7,3850007787,156,,3850007783,213,2.4,3850007781,212,7.3,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112419,4,49,1,0,28,c8llrezkm3b3op4afrou6b487,1,60.7,74.8,2022-10-16T16:32:07.517Z,2022-10-17T08:12:58Z,,,,,,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112493,5,1,1,0,32,c8llrezkm3b3op4afrou6b487,1,52.3,75.6,2022-10-16T16:32:10.895Z,2022-10-17T08:13:03Z,3850008259,140,51.0,3851831101,178,,3850008255,56,Center,3850008265,212,4.9,3850008263,141,68.7,3850008267,213,4.4,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112509,6,1,1,0,32,c8llrezkm3b3op4afrou6b487,1,51,68.7,2022-10-16T16:32:11.453Z,2022-10-17T08:13:08Z,3850008323,212,10.8,3850008321,141,80.0,3850008325,213,2.3,3850008319,140,43.8,3850008317,56,Back,3851831223,178,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112541,7,1,1,0,34,c8llrezkm3b3op4afrou6b487,1,43.6,80,2022-10-16T16:32:12.750Z,2022-10-17T08:13:14Z,3850008549,140,32.1,3850008547,56,Back,3851831383,178,,3850008557,213,2.7,3850008555,212,13.2,3850008553,141,87.8,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112623,8,1,1,0,36,c8llrezkm3b3op4afrou6b487,1,27.2,78.7,2022-10-16T16:32:14.942Z,2022-10-17T08:13:20Z,3850009011,141,62.1,3850009013,212,23.6,3850009015,213,3.6,3850009007,56,Back,3850009009,140,7.5,3851831543,178,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112697,9,1,1,0,41,c8llrezkm3b3op4afrou6b487,0,10.2,58.1,2022-10-16T16:32:19.942Z,2022-10-17T08:13:24Z,3850009409,1,,3850009383,56,Center,3851831695,178,,3850009403,213,6.0,3850009387,140,62.9,3850009377,155,,3850009391,141,37.1,3850009397,212,57.1,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112827,11,1,1,0,44,4jelr92fsge73q39is6qvhxb3,1,33.9,65.4,2022-10-16T16:32:22.940Z,2022-10-17T08:13:33Z,3850010079,1,,3850010059,56,Left,3850010073,213,0.3,3850010057,3,,3851831875,178,,3850010069,212,34.5,3850010061,140,64.9,3850010065,141,82.2,8vdhfk7vik10ia4uv8zh1lbyt,Z. Feddal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112839,12,49,1,0,46,4jelr92fsge73q39is6qvhxb3,1,64.9,82.2,2022-10-16T16:32:24.792Z,2022-10-17T08:13:38Z,,,,,,,,,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112855,13,1,1,0,46,4jelr92fsge73q39is6qvhxb3,0,64.9,82.2,2022-10-16T16:32:25.660Z,2022-10-17T08:13:48Z,3850010201,141,92.3,3850010203,212,7.3,3850010205,213,1.9,3850010197,56,Left,3850010199,140,62.5,3851832173,178,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112859,10,49,1,0,48,c8llrezkm3b3op4afrou6b487,1,26,3.4,2022-10-16T16:32:27.326Z,2022-10-17T08:13:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112871,11,1,1,0,52,c8llrezkm3b3op4afrou6b487,0,26,3.7,2022-10-16T16:32:31.026Z,2022-10-17T08:14:01Z,3851832469,178,,3850010277,213,0.7,3850010273,141,21.9,3850010271,140,41.4,3850010275,212,20.4,3850010269,56,Back,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112895,14,49,1,0,53,4jelr92fsge73q39is6qvhxb3,1,59.3,75.2,2022-10-16T16:32:32.101Z,2022-10-17T08:14:05Z,,,,,,,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473112959,15,1,1,0,54,4jelr92fsge73q39is6qvhxb3,1,59.3,75.2,2022-10-16T16:32:32.839Z,2022-10-17T08:14:09Z,3850010695,56,Center,3850010701,212,8.1,3850010703,213,5.2,3850010699,141,64.7,3850010697,140,63.0,3851832589,178,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113043,16,1,1,0,56,4jelr92fsge73q39is6qvhxb3,1,61.8,64.4,2022-10-16T16:32:35.614Z,2022-10-17T08:14:15Z,3850011135,56,Back,3850011139,140,32.9,3850011145,213,3.4,3850011143,212,31.4,3850011141,141,52.8,3851832709,178,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113101,17,1,1,1,1,4jelr92fsge73q39is6qvhxb3,1,32.9,52.8,2022-10-16T16:32:40.470Z,2022-10-17T08:14:19Z,3850011453,213,1.3,3850011451,212,29.4,3850011445,56,Back,3850011449,141,94.4,3851832849,178,,3850011447,140,40.5,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113135,18,1,1,1,5,4jelr92fsge73q39is6qvhxb3,1,40.5,94.5,2022-10-16T16:32:43.862Z,2022-10-17T08:14:24Z,3850011617,140,75.1,3850011619,141,88.5,3850011613,155,,3850011615,56,Left,3851832947,178,,3850011625,1,,3850011623,213,6.2,3850011621,212,36.6,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113167,19,1,1,1,7,4jelr92fsge73q39is6qvhxb3,0,75.1,88.5,2022-10-16T16:32:45.831Z,2022-10-17T08:14:31Z,3851833147,388,,3850011819,140,68.4,3850011817,56,Left,3850011823,212,8.9,3850011821,141,80.4,3850011825,213,3.8,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113159,12,49,1,1,8,c8llrezkm3b3op4afrou6b487,1,31.1,20.3,2022-10-16T16:32:46.999Z,2022-10-17T08:14:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113187,13,1,1,1,8,c8llrezkm3b3op4afrou6b487,0,30.4,20.4,2022-10-16T16:32:47.048Z,2022-10-17T08:14:40Z,3850011931,141,16.2,3850011933,212,15.3,3850011935,213,6.1,3850011937,1,,3850011929,140,44.7,3850011927,56,Back,3850011925,157,,3851833397,178,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113261,20,1,1,1,10,4jelr92fsge73q39is6qvhxb3,0,53.3,77.9,2022-10-16T16:32:49.054Z,2022-10-17T08:15:39Z,3850012275,140,55.8,3850012271,56,Left,3850012279,212,6.5,3850012277,141,86.6,3851835955,178,,3850012281,213,1.2,3850012267,3,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113219,14,61,1,1,10,c8llrezkm3b3op4afrou6b487,1,46.2,6.8,2022-10-16T16:32:49.484Z,2022-10-17T08:15:44Z,3850012097,56,Back,3851836205,178,,,,,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113245,15,5,1,1,12,c8llrezkm3b3op4afrou6b487,0,44.2,-0.8,2022-10-16T16:32:50.854Z,2022-10-17T08:15:47Z,3850012569,233,21,3850012233,347,,3850012231,56,Back,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113307,21,5,1,1,12,4jelr92fsge73q39is6qvhxb3,1,55.8,100.8,2022-10-16T16:32:50.854Z,2022-10-17T08:15:47Z,3850012515,347,,3850012513,56,Left,3850012531,233,15,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113489,22,1,1,1,23,4jelr92fsge73q39is6qvhxb3,1,44,100,2022-10-16T16:33:02.127Z,2022-10-17T08:18:59Z,3850013463,141,91.4,3850013467,212,12.7,3850013459,140,54.3,3850013457,56,Left,3850013471,213,5.7,3850013453,107,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113527,23,1,1,1,24,4jelr92fsge73q39is6qvhxb3,1,54.3,91.4,2022-10-16T16:33:03.012Z,2022-10-17T08:19:06Z,3850013671,3,,3850013673,56,Back,3850013675,140,46.9,3850013677,141,97.2,3850013679,212,8.7,3851846651,178,,3850013681,213,2.7,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113553,24,1,1,1,25,4jelr92fsge73q39is6qvhxb3,0,46.9,97.2,2022-10-16T16:33:04.554Z,2022-10-17T08:19:10Z,3850013799,141,67.2,3850013797,140,94.5,3850013795,56,Center,3850013793,157,,3851846801,178,,3850013805,1,,3850013803,213,5.9,3850013801,212,54.0,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113575,16,52,1,1,41,c8llrezkm3b3op4afrou6b487,1,5,34.9,2022-10-16T16:33:20.408Z,2022-10-17T08:19:25Z,3851290831,376,,3851847337,178,,,,,,,,,,,,,,,,,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113909,17,1,1,1,46,c8llrezkm3b3op4afrou6b487,0,15.7,48.5,2022-10-16T16:33:25.624Z,2022-10-17T08:19:31Z,3850015631,213,5.7,3850015633,1,,3850015625,140,60.8,3850015621,199,,3850015623,56,Right,3850015629,212,58.5,3850015627,141,0.0,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113913,18,5,1,1,50,c8llrezkm3b3op4afrou6b487,0,65.4,-1.6,2022-10-16T16:33:29.536Z,2022-10-17T08:19:37Z,3850015639,56,Right,3850015849,233,25,3850015641,347,,,,,,,,,,,,,,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473113951,25,5,1,1,50,4jelr92fsge73q39is6qvhxb3,1,34.6,101.6,2022-10-16T16:33:29.536Z,2022-10-17T08:19:37Z,3850015787,56,Back,3850015807,233,18,3850015789,347,,,,,,,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114299,26,1,1,2,2,4jelr92fsge73q39is6qvhxb3,1,31.2,100,2022-10-16T16:33:40.685Z,2022-10-17T08:19:39Z,3850017417,107,,3850017419,56,Back,3850017427,213,5.6,3850017425,212,10.2,3850017423,141,91.8,3850017421,140,38.7,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473478079,885,83,1,2,4,c8llrezkm3b3op4afrou6b487,1,61.9,10.2,2022-10-16T16:33:43.639Z,2022-10-17T09:00:06Z,3851921751,399,106899,,,,,,,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114323,27,1,1,2,4,4jelr92fsge73q39is6qvhxb3,0,38.5,91.8,2022-10-16T16:33:43.670Z,2022-10-17T08:19:49Z,3851848247,178,,3850017547,140,39.3,3850017543,56,Back,3850017559,213,1.4,3850017555,212,6.3,3850017551,141,100.0,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114429,19,5,1,2,6,c8llrezkm3b3op4afrou6b487,1,60.8,-1.4,2022-10-16T16:33:45.264Z,2022-10-17T08:19:59Z,3850018031,233,28,3850018013,347,,3850018011,56,Right,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114327,28,5,1,2,6,4jelr92fsge73q39is6qvhxb3,0,39.2,101.4,2022-10-16T16:33:45.264Z,2022-10-17T08:19:59Z,3850017569,347,,3850017567,56,Back,3850018043,233,19,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114467,20,1,1,2,14,c8llrezkm3b3op4afrou6b487,1,61,0,2022-10-16T16:33:53.305Z,2022-10-17T08:20:05Z,3850018195,141,5.0,3850018191,56,Back,3850018193,140,25.1,3850018199,213,3.0,3850018197,212,38.0,3850018189,107,,3850018201,1,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114571,21,1,1,2,18,c8llrezkm3b3op4afrou6b487,1,25.1,5,2022-10-16T16:33:56.903Z,2022-10-17T08:20:11Z,3850018731,213,2.3,3851849237,178,,3850018729,212,26.6,3850018727,141,34.3,3850018725,140,8.3,3850018723,56,Back,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114583,22,1,1,2,22,c8llrezkm3b3op4afrou6b487,0,8.3,34.3,2022-10-16T16:34:01.054Z,2022-10-17T08:20:14Z,3850018769,56,Back,3850018767,157,,3850018777,213,6.0,3851849441,178,,3850018779,1,,3850018771,140,46.6,3850018773,141,18.5,3850018775,212,41.6,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114615,29,61,1,2,24,4jelr92fsge73q39is6qvhxb3,1,53,74.3,2022-10-16T16:34:02.802Z,2022-10-17T08:20:20Z,3850018915,56,Center,3851849685,178,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114629,30,49,1,2,25,4jelr92fsge73q39is6qvhxb3,1,54.1,65.1,2022-10-16T16:34:04.398Z,2022-10-17T08:20:27Z,,,,,,,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114645,31,1,1,2,25,4jelr92fsge73q39is6qvhxb3,0,54.1,65.1,2022-10-16T16:34:04.473Z,2022-10-17T08:20:32Z,3850019051,213,6.0,3850019049,212,9.9,3850019047,141,61.4,3851849953,178,,3850019045,140,63.2,3850019043,56,Center,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114677,23,49,1,2,26,c8llrezkm3b3op4afrou6b487,1,36.7,31.5,2022-10-16T16:34:05.280Z,2022-10-17T08:20:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114711,24,1,1,2,28,c8llrezkm3b3op4afrou6b487,1,36.7,31.3,2022-10-16T16:34:07.106Z,2022-10-17T08:20:44Z,3850019375,213,5.1,3850019373,212,18.4,3850019371,141,6.1,3851850263,178,,3850019365,56,Back,3850019367,140,43.2,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473114743,25,1,1,2,30,c8llrezkm3b3op4afrou6b487,1,43.1,5.9,2022-10-16T16:34:09.296Z,2022-10-17T08:20:51Z,3850019535,56,Back,3850019537,140,32.5,3851850497,178,,3850019539,141,8.2,3850019543,212,11.2,3850019547,213,3.0,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
