id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2466385581,8,61,1,0,7,c8llrezkm3b3op4afrou6b487,0,84.5,26,2022-10-02T12:00:57.320Z,2022-10-03T05:47:38Z,3816909827,178,,3814104635,56,Center,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385547,4,49,1,0,8,ba5e91hjacvma2sjvixn00pjo,1,5.3,66.3,2022-10-02T12:00:58.103Z,2022-10-03T05:47:41Z,,,,,,,,,,,,,,,,,,,,,,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385599,5,1,1,0,9,ba5e91hjacvma2sjvixn00pjo,1,5.3,66.3,2022-10-02T12:00:59.024Z,2022-10-03T05:47:44Z,3814104723,1,,3814104719,212,24.4,3814104713,56,Back,3814104715,140,24.5,3816909957,178,,3814104711,157,,3814104717,141,86.6,3814104721,213,0.6,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466433615,448,44,1,0,11,ba5e91hjacvma2sjvixn00pjo,1,28.9,91.1,2022-10-02T12:01:01.721Z,2022-10-03T08:49:38Z,3814369015,56,Back,3814369017,285,,3814369021,233,121,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466396521,121,44,1,0,11,c8llrezkm3b3op4afrou6b487,0,71.1,8.9,2022-10-02T12:01:01.722Z,2022-10-03T05:47:48Z,3814163907,56,Right,3814369047,233,448,3814163909,286,,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385615,6,1,1,0,11,ba5e91hjacvma2sjvixn00pjo,0,25.2,86.3,2022-10-02T12:01:01.752Z,2022-10-03T08:49:39Z,3814104809,3,,3814104813,140,26.6,3814104811,56,Back,3816910743,178,,3814104815,141,88.2,3814104821,213,0.7,3814104817,212,2.0,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466397381,133,61,1,0,11,c8llrezkm3b3op4afrou6b487,1,67.9,4.4,2022-10-02T12:01:01.788Z,2022-10-03T05:48:25Z,3814169109,56,Right,3816911131,15,,3816911133,178,,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385627,7,12,1,0,14,ba5e91hjacvma2sjvixn00pjo,1,15.1,64.5,2022-10-02T12:01:04.547Z,2022-10-03T05:48:30Z,3814104863,212,24.9,3814104953,167,,3814104857,56,Back,3816911245,388,,3814104859,140,18.0,3814104897,15,,3814104861,141,100.0,3814104865,213,1.4,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385647,8,5,1,0,16,ba5e91hjacvma2sjvixn00pjo,0,15.2,101,2022-10-02T12:01:06.604Z,2022-10-03T05:48:33Z,3814105005,233,9,3814104945,56,Back,3814104947,347,,,,,,,,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385649,9,5,1,0,16,c8llrezkm3b3op4afrou6b487,1,84.8,-1,2022-10-02T12:01:06.604Z,2022-10-03T05:48:33Z,3814104967,233,8,3814104951,347,,3814104949,56,Right,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385917,10,1,1,0,35,c8llrezkm3b3op4afrou6b487,1,79.1,0,2022-10-02T12:01:25.031Z,2022-10-03T05:48:37Z,3814106193,141,13.6,3814106187,107,,3814106197,213,1.7,3814106189,56,Right,3814106195,212,10.2,3814106191,140,78.0,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385927,11,1,1,0,36,c8llrezkm3b3op4afrou6b487,1,77.8,13.9,2022-10-02T12:01:26.372Z,2022-10-03T05:48:46Z,3814106225,213,2.6,3814106217,56,Right,3814106221,141,17.6,3814106263,156,,3816911575,178,,3814106223,212,4.6,3814106219,140,74.1,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466921303,983,67,1,0,36,c8llrezkm3b3op4afrou6b487,1,74.2,21.2,2022-10-02T12:01:26.831Z,2022-10-03T08:49:39Z,3817014455,233,1532,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466921301,1532,67,1,0,36,ba5e91hjacvma2sjvixn00pjo,0,25.8,78.8,2022-10-02T12:01:26.832Z,2022-10-03T07:38:13Z,3817014463,233,983,,,,,,,,,,,,,,,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,Ilaix Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385965,12,1,1,0,36,c8llrezkm3b3op4afrou6b487,1,73.3,17.8,2022-10-02T12:01:26.903Z,2022-10-03T08:49:40Z,3814106407,141,13.9,3816911623,178,,3814106411,212,5.1,3814106405,140,77.5,3814106403,56,Right,3814106413,213,5.7,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385983,13,1,1,0,37,c8llrezkm3b3op4afrou6b487,1,77.5,13.9,2022-10-02T12:01:27.615Z,2022-10-03T05:48:58Z,3814106535,212,6.9,3814106531,140,76.7,3816911791,178,,3814106537,213,1.7,3814106529,56,Center,3814106533,141,23.9,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466385989,14,1,1,0,38,c8llrezkm3b3op4afrou6b487,0,81.3,30.3,2022-10-02T12:01:28.111Z,2022-10-03T05:49:05Z,3814181251,212,16.3,3814181249,141,54.2,3814181245,155,,3814181247,140,81.9,3814106549,56,Center,3814181253,213,1.5,3816911907,178,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386135,9,12,1,0,39,ba5e91hjacvma2sjvixn00pjo,1,12.7,47.5,2022-10-02T12:01:29.581Z,2022-10-03T05:49:09Z,3814107269,212,21.4,3816911983,178,,3814107271,213,0.5,3814107263,56,Back,3814107265,140,30.6,3814107267,141,62.4,,,,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386047,15,1,1,0,40,c8llrezkm3b3op4afrou6b487,1,71.9,39,2022-10-02T12:01:30.699Z,2022-10-03T05:49:19Z,3814106849,213,1.6,3816912111,388,,3814106843,140,72.2,3814106841,56,Center,3814106845,141,65.5,3814106839,3,,3814106847,212,18.0,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386087,16,1,1,0,41,c8llrezkm3b3op4afrou6b487,1,68,56.3,2022-10-02T12:01:31.901Z,2022-10-03T05:49:27Z,3816912245,178,,3814107067,140,79.8,3814107073,213,5.3,3814107065,56,Center,3814107063,157,,3814107071,212,23.3,3814107069,141,27.2,3814107075,1,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386093,17,61,1,0,47,c8llrezkm3b3op4afrou6b487,0,79.3,26.6,2022-10-02T12:01:37.226Z,2022-10-03T05:49:40Z,3814107107,56,Center,3816912415,178,,,,,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386143,10,49,1,0,48,ba5e91hjacvma2sjvixn00pjo,1,29.4,66.9,2022-10-02T12:01:38.123Z,2022-10-03T05:49:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386177,12,4,1,0,50,ba5e91hjacvma2sjvixn00pjo,1,31.2,70.1,2022-10-02T12:01:40.103Z,2022-10-03T05:49:50Z,3814107459,265,,3814107461,285,,3814107451,56,Back,3814107449,13,,3814107747,233,19,3814107457,152,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386227,19,4,1,0,50,c8llrezkm3b3op4afrou6b487,0,68.8,29.9,2022-10-02T12:01:40.104Z,2022-10-03T05:49:50Z,3814107709,265,,3814107703,13,,3816912523,178,,3814107705,56,Center,3814107707,152,,3814107753,233,12,3814107711,286,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386225,18,43,1,0,51,c8llrezkm3b3op4afrou6b487,1,0,0,2022-10-02T12:01:41.023Z,2022-10-02T12:01:47Z,3814107697,286,0,3814107779,144,7,3814107695,56,Center,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386147,11,43,1,0,51,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-10-02T12:01:41.124Z,2022-10-02T12:01:45Z,3814107665,144,3,3814107323,56,Back,3814107325,285,0,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386431,13,1,1,1,9,ba5e91hjacvma2sjvixn00pjo,1,28.5,69.3,2022-10-02T12:01:59.739Z,2022-10-03T05:49:55Z,3814108773,141,84.0,3814108767,152,,3816912589,178,,3814108765,5,,3814108777,213,1.4,3814108769,56,Back,3814108771,140,29.9,3814108775,212,10.1,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386443,14,1,1,1,10,ba5e91hjacvma2sjvixn00pjo,1,29.9,84,2022-10-02T12:02:00.672Z,2022-10-03T05:49:59Z,3814108827,213,3.8,3814108821,140,19.3,3814108825,212,13.6,3814108819,56,Back,3814108823,141,72.5,3816912687,178,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386479,15,1,1,1,13,ba5e91hjacvma2sjvixn00pjo,1,19.3,72.5,2022-10-02T12:02:03.161Z,2022-10-03T05:50:03Z,3814108995,56,Back,3814109003,213,3.8,3814108997,140,4.1,3816912745,178,,3814108999,141,52.8,3814109001,212,20.8,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386521,16,1,1,1,15,ba5e91hjacvma2sjvixn00pjo,1,4.1,52.8,2022-10-02T12:02:05.934Z,2022-10-03T05:50:10Z,3816912847,178,,3814109213,212,24.6,3814109209,140,11.4,3814109207,56,Back,3814109211,141,18.5,3814109215,213,5.0,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386543,17,1,1,1,19,ba5e91hjacvma2sjvixn00pjo,1,11.7,17.9,2022-10-02T12:02:09.363Z,2022-10-03T05:50:15Z,3814109315,213,0.1,3816912953,178,,3814109307,56,Back,3814109311,141,21.1,3814109309,140,33.5,3814109313,212,23.0,,,,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386575,18,1,1,1,20,ba5e91hjacvma2sjvixn00pjo,1,33.6,21.2,2022-10-02T12:02:10.474Z,2022-10-03T05:50:30Z,3816913133,178,,3814109463,141,32.2,3814109465,212,8.4,3814109461,140,29.9,3814109467,213,2.0,3814109459,56,Back,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386625,19,1,1,1,21,ba5e91hjacvma2sjvixn00pjo,1,29.9,32.2,2022-10-02T12:02:11.435Z,2022-10-03T05:50:35Z,3814109733,213,5.6,3814109725,56,Back,3814109727,140,38.7,3814109729,141,20.0,3816913043,178,,3814109731,212,12.4,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386629,20,61,1,1,22,ba5e91hjacvma2sjvixn00pjo,0,38.7,20,2022-10-02T12:02:12.630Z,2022-10-03T05:50:50Z,3814109745,56,Back,3816913409,178,,,,,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386597,20,1,1,1,23,c8llrezkm3b3op4afrou6b487,0,63.1,85.1,2022-10-02T12:02:13.402Z,2022-10-03T05:50:54Z,3814109595,212,3.0,3814109597,213,3.5,3814372991,286,,3814372985,233,22,3814109591,140,60.4,3816913457,178,,3814109589,56,Left,3814372981,236,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,3814109593,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386675,22,74,1,1,23,ba5e91hjacvma2sjvixn00pjo,1,40.5,47.3,2022-10-02T12:02:13.468Z,2022-10-03T05:50:58Z,3814109981,56,Back,3814372943,285,,3814372997,233,20,3816913515,178,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466434553,449,1,1,1,24,ba5e91hjacvma2sjvixn00pjo,0,34.2,13.3,2022-10-02T12:02:14.881Z,2022-10-03T05:51:03Z,3814374213,140,55.9,3814374219,213,1.0,3816913557,178,,3814374217,212,45.4,3814374221,1,,3814374215,141,71.1,3814374211,56,Center,3814374207,157,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386631,21,44,1,1,28,c8llrezkm3b3op4afrou6b487,1,53.2,58.2,2022-10-02T12:02:18.223Z,2022-10-03T08:49:40Z,3814114547,233,21,3814109747,56,Center,3814114551,286,,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386637,21,44,1,1,28,ba5e91hjacvma2sjvixn00pjo,0,46.8,41.8,2022-10-02T12:02:18.224Z,2022-10-03T05:51:10Z,3814109761,56,Back,3814114375,285,,3814114575,233,21,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386699,22,1,1,1,28,c8llrezkm3b3op4afrou6b487,1,45.2,36.4,2022-10-02T12:02:18.269Z,2022-10-03T08:49:40Z,3816913755,388,,3814110097,3,,3814110101,140,69.1,3814110103,141,54.0,3814110099,56,Center,3814110107,213,0.4,3814110105,212,27.8,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386717,24,49,1,1,30,c8llrezkm3b3op4afrou6b487,1,72.7,28.1,2022-10-02T12:02:20.669Z,2022-10-03T05:51:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386713,23,1,1,1,30,c8llrezkm3b3op4afrou6b487,0,69.1,54,2022-10-02T12:02:20.783Z,2022-10-03T05:51:29Z,3814110175,212,22.9,3814110171,140,74.0,3814110169,56,Center,3816913851,178,,3814110177,213,4.9,3814110173,141,21.2,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386681,23,43,1,1,31,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-10-02T12:02:21.878Z,2022-10-02T12:58:11Z,3814375345,144,61,3814109993,56,Back,,,,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386685,24,43,1,1,32,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-10-02T12:02:22.038Z,2022-10-02T12:58:46Z,3814110007,56,Back,3814377143,144,61,,,,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466386691,26,43,1,1,32,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-10-02T12:02:22.358Z,2022-10-02T12:59:02Z,3814110041,56,Back,3814377775,144,61,,,,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466435355,451,49,1,1,33,ba5e91hjacvma2sjvixn00pjo,1,33.9,87.3,2022-10-02T12:02:23.354Z,2022-10-03T05:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
