id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2496079259,9,1,1,0,17,agh9ifb2mw3ivjusgedj7c3fe,1,39.5,71.8,2023-01-08T20:02:29.949Z,2023-01-09T08:27:53Z,3971125511,212,10.6,3971125505,56,Back,3971125507,140,45.0,3971125509,141,84.8,3971520009,178,,3971125513,213,1.0,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079261,10,1,1,0,19,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,82.6,2023-01-08T20:02:31.712Z,2023-01-09T08:27:58Z,3971125521,141,75.4,3971125525,213,5.7,3971125523,212,9.5,3971125519,140,53.0,3971520035,178,,3971125517,56,Center,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079269,11,1,1,0,21,agh9ifb2mw3ivjusgedj7c3fe,1,50.6,75.4,2023-01-08T20:02:33.286Z,2023-01-09T08:28:05Z,3971125575,141,73.2,3971125573,140,40.6,3971520045,178,,3971125571,56,Back,3971125579,213,3.3,3971125577,212,10.6,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079281,12,1,1,0,22,agh9ifb2mw3ivjusgedj7c3fe,1,33.4,64.8,2023-01-08T20:02:35.116Z,2023-01-09T08:28:12Z,3971125669,56,Back,3971125675,212,11.0,3971125673,141,49.4,3971125677,213,4.4,3971125671,140,30.3,3971520085,178,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079321,13,1,1,0,26,agh9ifb2mw3ivjusgedj7c3fe,1,30.5,56,2023-01-08T20:02:38.182Z,2023-01-09T08:28:16Z,3971125897,212,10.1,3971125899,213,1.0,3971125891,56,Back,3971520101,178,,3971125893,140,36.0,3971125895,141,68.2,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079329,14,1,1,0,34,agh9ifb2mw3ivjusgedj7c3fe,1,55.5,74.4,2023-01-08T20:02:46.163Z,2023-01-09T08:28:34Z,3971125945,141,81.4,3971520177,178,,3971125943,140,65.2,3971125941,56,Left,3971125949,213,0.4,3971125947,212,11.2,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079333,15,1,1,0,35,agh9ifb2mw3ivjusgedj7c3fe,1,65.2,81.4,2023-01-08T20:02:47.239Z,2023-01-09T08:28:39Z,3971125969,140,56.9,3971125967,56,Left,3971125975,213,2.4,3971125973,212,11.6,3971125979,156,,3971520201,178,,3971125971,141,92.6,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079349,16,1,1,0,38,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,83.8,2023-01-08T20:02:50.677Z,2023-01-09T08:28:44Z,3971126075,141,71.7,3971520223,178,,3971126073,140,56.2,3971126071,56,Center,3971126077,212,8.4,3971126079,213,4.5,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079369,17,1,1,0,39,agh9ifb2mw3ivjusgedj7c3fe,1,56.2,71.7,2023-01-08T20:02:51.825Z,2023-01-09T08:28:52Z,3971520255,178,,3971126187,56,Center,3971126189,140,54.2,3971126193,212,4.5,3971126195,213,2.1,3971126191,141,77.6,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079393,18,1,1,0,42,agh9ifb2mw3ivjusgedj7c3fe,1,40,72.6,2023-01-08T20:02:54.904Z,2023-01-09T08:29:06Z,3971126309,141,61.2,3971126307,140,23.0,3971126313,213,3.6,3971520323,178,,3971126311,212,19.5,3971126305,56,Back,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079401,19,1,1,0,47,agh9ifb2mw3ivjusgedj7c3fe,1,23,61.2,2023-01-08T20:02:59.357Z,2023-01-09T08:29:16Z,3971126351,56,Back,3971126353,140,32.6,3971126355,141,85.7,3971126359,213,1.0,3971126357,212,19.5,3971520399,178,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079425,20,1,1,0,51,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,67.3,2023-01-08T20:03:03.482Z,2023-01-09T08:29:30Z,3971126533,141,26.1,3971126535,212,28.0,3971520481,178,,3971126537,213,4.7,3971126531,140,31.1,3971126529,56,Back,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079431,21,1,1,0,56,agh9ifb2mw3ivjusgedj7c3fe,1,31.1,26.1,2023-01-08T20:03:08.135Z,2023-01-09T08:29:35Z,3971126583,56,Back,3971126585,140,42.1,3971126591,213,0.2,3971520497,178,,3971126587,141,29.8,3971126589,212,11.8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079445,22,1,1,0,57,agh9ifb2mw3ivjusgedj7c3fe,1,42.1,29.2,2023-01-08T20:03:09.788Z,2023-01-09T08:29:42Z,3971520523,178,,3971126689,213,5.3,3971126687,212,18.6,3971126681,56,Right,3971126685,141,6.8,3971126683,140,52.2,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079449,23,1,1,0,59,agh9ifb2mw3ivjusgedj7c3fe,1,42.6,13.1,2023-01-08T20:03:11.835Z,2023-01-09T08:29:52Z,3971126703,140,39.4,3971126705,141,22.2,3971126701,56,Back,3971520591,178,,3971126709,213,2.1,3971126707,212,7.0,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079453,24,1,1,1,0,agh9ifb2mw3ivjusgedj7c3fe,0,39.4,22.2,2023-01-08T20:03:12.555Z,2023-01-09T08:29:58Z,3971126731,56,Center,3971126737,212,16.6,3971126739,213,0.4,3971520621,178,,3971126733,140,54.1,3971126735,141,31.0,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079455,3,49,1,1,1,4ku8o6uf87yd8iecdalipo6wd,1,46.3,66.9,2023-01-08T20:03:13.754Z,2023-01-09T08:30:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079463,4,1,1,1,2,4ku8o6uf87yd8iecdalipo6wd,1,46.6,67.8,2023-01-08T20:03:14.621Z,2023-01-09T08:30:08Z,3971126779,213,1.1,3971126777,212,19.5,3971520671,178,,3971126771,56,Left,3971126773,140,54.7,3971126775,141,93.6,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079475,5,1,1,1,3,4ku8o6uf87yd8iecdalipo6wd,0,54.8,93.8,2023-01-08T20:03:16.051Z,2023-01-09T08:30:12Z,3971520695,178,,3971126877,213,5.8,3971126869,56,Center,3971126871,140,81.2,3971126873,141,71.9,3971126875,212,31.5,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079477,25,49,1,1,7,agh9ifb2mw3ivjusgedj7c3fe,1,18.1,30.1,2023-01-08T20:03:19.155Z,2023-01-09T08:30:21Z,,,,,,,,,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079491,26,1,1,1,9,agh9ifb2mw3ivjusgedj7c3fe,1,14,40,2023-01-08T20:03:21.710Z,2023-01-09T08:30:34Z,3971126957,56,Back,3971126959,140,19.1,3971126963,212,19.0,3971126965,213,1.3,3971520749,178,,3971126961,141,66.8,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079505,27,1,1,1,12,agh9ifb2mw3ivjusgedj7c3fe,1,21.4,68.6,2023-01-08T20:03:24.577Z,2023-01-09T08:31:14Z,3971127091,212,11.9,3971127085,56,Back,3971520949,178,,3971127093,213,0.6,3971127089,141,78.7,3971127087,140,30.6,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079513,28,1,1,1,18,agh9ifb2mw3ivjusgedj7c3fe,1,44.2,84.7,2023-01-08T20:03:30.598Z,2023-01-09T08:31:28Z,3971127161,212,10.7,3971127155,56,Center,3971521031,178,,3971127163,213,5.7,3971127157,140,52.7,3971127159,141,76.0,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079535,29,1,1,1,20,agh9ifb2mw3ivjusgedj7c3fe,1,45.6,74.7,2023-01-08T20:03:32.335Z,2023-01-09T08:31:34Z,3971127275,56,Back,3971127281,212,5.4,3971521067,178,,3971127283,213,3.7,3971127279,141,70.2,3971127277,140,41.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079547,30,1,1,1,24,agh9ifb2mw3ivjusgedj7c3fe,1,46.3,66.8,2023-01-08T20:03:36.531Z,2023-01-09T08:31:41Z,3971127339,140,53.4,3971127343,212,13.7,3971127337,56,Left,3971127345,213,1.0,3971521097,178,,3971127341,141,83.7,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079561,31,1,1,1,26,agh9ifb2mw3ivjusgedj7c3fe,1,56,85,2023-01-08T20:03:38.844Z,2023-01-09T08:31:46Z,3971127441,141,81.5,3971127445,213,5.7,3971521121,178,,3971127437,56,Left,3971127443,212,4.0,3971127439,140,59.1,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496161825,874,43,1,1,30,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-08T20:03:42.228Z,2023-01-09T11:24:28Z,3971655999,144,83,3971542519,399,209712,,,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079573,32,1,1,1,31,agh9ifb2mw3ivjusgedj7c3fe,1,53.1,83.7,2023-01-08T20:03:43.626Z,2023-01-09T08:31:50Z,3971127511,212,13.6,3971521135,178,,3971127505,56,Back,3971127507,140,41.6,3971127509,141,74.4,3971127513,213,3.6,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079583,33,1,1,1,35,agh9ifb2mw3ivjusgedj7c3fe,1,40.6,70.6,2023-01-08T20:03:48.056Z,2023-01-09T08:31:54Z,3971127581,141,66.9,3971521159,178,,3971127583,212,17.6,3971127579,140,57.2,3971127577,56,Center,3971127585,213,6.1,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079587,34,1,1,1,38,agh9ifb2mw3ivjusgedj7c3fe,0,58.1,66.9,2023-01-08T20:03:50.668Z,2023-01-09T08:31:59Z,3971521189,178,,3971127605,140,66.5,3971127611,213,6.2,3971127603,56,Center,3971127609,212,8.9,3971127607,141,65.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079595,6,61,1,1,38,4ku8o6uf87yd8iecdalipo6wd,1,31.7,37.3,2023-01-08T20:03:50.938Z,2023-01-09T08:32:08Z,3971521237,178,,3971127647,56,Back,,,,,,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079623,35,1,1,1,40,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,46.8,2023-01-08T20:03:52.713Z,2023-01-09T08:32:18Z,3971521283,178,,3971127791,56,Center,3971127797,212,19.9,3971127799,213,5.3,3971127793,140,80.3,3971127795,141,22.1,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079629,36,3,1,1,45,agh9ifb2mw3ivjusgedj7c3fe,0,93.2,6.4,2023-01-08T20:03:57.413Z,2023-01-09T08:32:37Z,3971307853,464,,3971127809,56,Right,3971127831,233,7,3971127811,286,,3971521365,178,,,,,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079625,7,7,1,1,45,4ku8o6uf87yd8iecdalipo6wd,0,6.8,93.6,2023-01-08T20:03:57.936Z,2023-01-09T08:32:41Z,3971521395,178,,3971307915,383,,3971127805,285,,3971127803,56,Back,3971127819,233,36,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079649,8,4,1,1,46,4ku8o6uf87yd8iecdalipo6wd,1,5.6,93.6,2023-01-08T20:03:58.960Z,2023-01-09T08:32:49Z,3971127969,233,37,3971127949,285,,3971127947,152,,3971127945,56,Back,3971127943,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079641,37,4,1,1,46,agh9ifb2mw3ivjusgedj7c3fe,0,94.4,6.4,2023-01-08T20:03:58.961Z,2023-01-09T08:32:49Z,3971127977,233,8,3971127889,10,,3971127893,152,,3971127895,286,,3971521427,389,,3971127891,56,Right,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079819,9,1,1,2,30,4ku8o6uf87yd8iecdalipo6wd,0,9.1,81.8,2023-01-08T20:04:42.948Z,2023-01-09T08:32:56Z,3971128957,212,61.2,3971128945,5,,3971128947,155,,3971128961,1,,3971128955,141,76.8,3971128953,140,67.3,3971128959,213,6.2,3971521443,178,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,3971128951,56,Center,3971128949,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079817,38,44,1,2,34,agh9ifb2mw3ivjusgedj7c3fe,1,32.3,21,2023-01-08T20:04:46.329Z,2023-01-09T10:15:54Z,3971128971,233,10,3971128937,56,Back,3971128939,285,,,,,,,,,,,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079821,10,44,1,2,34,4ku8o6uf87yd8iecdalipo6wd,0,67.7,79,2023-01-08T20:04:46.330Z,2023-01-09T08:33:03Z,3971128967,286,,3971309221,233,38,3971128965,56,Left,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079827,39,1,1,2,34,agh9ifb2mw3ivjusgedj7c3fe,1,32,25.4,2023-01-08T20:04:46.381Z,2023-01-09T10:15:54Z,3971521505,388,,3971128993,212,9.2,3971128995,213,0.6,3971128989,140,39.0,3971128987,56,Back,3971128991,141,33.6,3971128985,3,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079835,40,44,1,2,36,agh9ifb2mw3ivjusgedj7c3fe,1,40.2,28.6,2023-01-08T20:04:48.466Z,2023-01-09T10:15:55Z,3971129051,233,11,3971129037,56,Back,3971129039,285,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079833,11,44,1,2,36,4ku8o6uf87yd8iecdalipo6wd,0,59.8,71.4,2023-01-08T20:04:48.467Z,2023-01-09T08:33:27Z,3971129035,286,,3971129033,56,Center,3971129055,233,40,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496079839,41,1,1,2,36,agh9ifb2mw3ivjusgedj7c3fe,0,40,30.3,2023-01-08T20:04:48.614Z,2023-01-09T10:15:55Z,3971129071,212,12.2,3971129065,56,Back,3971129063,3,,3971521645,388,,3971129073,213,0.8,3971129069,141,43.3,3971129067,140,48.0,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
