id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/11/value,qualifier/15/value,keyPass,assist
2511619491,7,61,1,0,10,4yg9ttzw0m51048doksv8uq5r,1,91.5,56.1,2023-02-24T20:00:19.822Z,2023-02-25T04:59:18Z,4053475001,178,,4052821993,56,Center,4053474999,21,,,,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619591,5,12,1,0,11,ah8dala7suqqkj04n2l8xz4zd,1,10.4,37.7,2023-02-24T20:00:21.598Z,2023-02-25T04:59:21Z,4052822541,140,29.9,4052822539,56,Back,4053475059,178,,4052822547,213,0.4,4052822545,212,21.9,4052822543,141,49.3,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619527,8,1,1,0,13,4yg9ttzw0m51048doksv8uq5r,1,67.1,56.9,2023-02-24T20:00:23.478Z,2023-02-25T04:59:27Z,4053475153,178,,4052822197,141,60.2,4052822199,212,9.1,4052822195,140,75.5,4052822193,56,Center,4052822201,213,0.2,4052822191,3,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511744917,725,67,1,0,14,4yg9ttzw0m51048doksv8uq5r,1,77.3,62.7,2023-02-24T20:00:24.686Z,2023-02-25T05:55:15Z,4053498685,233,960,,,,,,,,,,,,,,,,,,,,,,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511744911,960,67,1,0,14,ah8dala7suqqkj04n2l8xz4zd,0,22.7,37.3,2023-02-24T20:00:24.687Z,2023-02-25T05:25:34Z,4053498707,233,725,,,,,,,,,,,,,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619559,9,1,1,0,14,4yg9ttzw0m51048doksv8uq5r,1,75.6,66,2023-02-24T20:00:24.706Z,2023-02-25T05:55:15Z,4052822351,213,0.9,4052822341,155,,4052822345,140,86.2,4052822349,212,19.1,4052822347,141,88.8,4053475337,178,,4052822343,56,Left,,,,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619583,10,1,1,0,19,4yg9ttzw0m51048doksv8uq5r,0,89.7,86.6,2023-02-24T20:00:29.131Z,2023-02-25T04:59:41Z,4052822489,2,,4052822501,213,4.9,4053234679,224,,4053234681,72,,4052822493,56,Center,4053475391,178,,4052822495,140,94.0,4052822497,141,45.0,7wjmaxqunpd84il1p5w4xwrmd,Clerc,4052822499,212,4052822491,155,,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619631,6,12,1,0,20,ah8dala7suqqkj04n2l8xz4zd,1,4.5,52.4,2023-02-24T20:00:30.442Z,2023-02-25T04:59:45Z,4053475467,388,,4052822735,212,31.5,4052822739,213,1.7,4052822727,56,Back,4052822731,141,98.4,4052822729,140,0.8,4052822761,15,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619693,11,81,1,0,25,4yg9ttzw0m51048doksv8uq5r,0,99.6,1.1,2023-02-24T20:00:35.085Z,2023-02-25T04:59:51Z,4052823113,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619667,7,6,1,0,25,ah8dala7suqqkj04n2l8xz4zd,0,0.6,98.7,2023-02-24T20:00:35.342Z,2023-02-25T04:59:57Z,4052822963,73,,4052823261,233,12,4052822961,56,Back,,,,,,,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619711,12,6,1,0,25,4yg9ttzw0m51048doksv8uq5r,1,99.4,1.3,2023-02-24T20:00:35.342Z,2023-02-25T04:59:57Z,4052823207,56,Right,4052823243,233,7,4052823209,75,,,,,,,,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619933,13,1,1,0,50,4yg9ttzw0m51048doksv8uq5r,1,99.5,0.5,2023-02-24T20:01:00.590Z,2023-02-25T04:59:59Z,4052824291,212,18.1,4053475589,178,,4052824293,213,2.6,4052824285,56,Right,4052824287,140,84.9,4052824289,141,14.7,4052824283,6,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619951,14,1,1,0,52,4yg9ttzw0m51048doksv8uq5r,1,83.9,14.3,2023-02-24T20:01:02.345Z,2023-02-25T05:00:03Z,4053475629,178,,4052824409,212,5.4,4052824407,141,9.3,4052824405,140,87.9,4052824403,56,Right,4052824411,213,5.6,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619967,15,1,1,0,53,4yg9ttzw0m51048doksv8uq5r,0,85.9,7.7,2023-02-24T20:01:03.778Z,2023-02-25T05:00:05Z,4052824467,2,,4053475649,178,,4052824475,140,88.2,4053234897,223,,4053234899,72,,4052824471,155,,4052824479,212,5.1,4052824477,141,14.3,f0a2qk3jzxercn67bben5eled,Gumbau,4052824481,213,4052824473,56,Right,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619985,8,61,1,0,54,ah8dala7suqqkj04n2l8xz4zd,1,12.7,86.6,2023-02-24T20:01:03.990Z,2023-02-25T05:00:22Z,4053475849,388,,4052824583,56,Back,,,,,,,,,,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620115,16,1,1,0,57,4yg9ttzw0m51048doksv8uq5r,1,60.4,19.4,2023-02-24T20:01:07.218Z,2023-02-25T05:00:26Z,4052825241,141,51.0,4052825237,56,Back,4052825239,140,28.5,4052825243,212,39.8,4052825247,1,,4053475915,178,,4052825245,213,2.6,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620131,17,1,1,1,4,4yg9ttzw0m51048doksv8uq5r,0,31.7,49.5,2023-02-24T20:01:14.167Z,2023-02-25T05:00:30Z,4053475951,178,,4052825331,213,0.8,4052825321,155,,4052825323,56,Left,4052825333,1,,4052825325,140,66.2,4052825329,212,50.4,4052825327,141,100.0,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620313,9,5,1,1,7,ah8dala7suqqkj04n2l8xz4zd,1,31.8,-1.6,2023-02-24T20:01:17.549Z,2023-02-25T05:00:39Z,4052826231,56,Back,4052826249,233,18,4052826233,347,,,,,,,,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620141,18,5,1,1,7,4yg9ttzw0m51048doksv8uq5r,0,68.2,101.6,2023-02-24T20:01:17.549Z,2023-02-25T05:00:39Z,4052825365,347,,4052826277,233,9,4052825363,56,Left,,,,,,,,,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620365,10,1,1,1,22,ah8dala7suqqkj04n2l8xz4zd,1,27.1,0,2023-02-24T20:01:32.262Z,2023-02-25T05:00:44Z,4052826505,56,Back,4052826507,140,36.1,4052826509,141,4.5,4052826511,212,10.3,4052826503,107,,4052826513,213,0.4,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511745907,755,83,1,1,24,4yg9ttzw0m51048doksv8uq5r,1,66.5,97.4,2023-02-24T20:01:34.477Z,2023-02-25T05:31:36Z,4053503545,399,509290,,,,,,,,,,,,,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620371,11,1,1,1,25,ah8dala7suqqkj04n2l8xz4zd,0,30.6,3.4,2023-02-24T20:01:35.803Z,2023-02-25T05:01:01Z,4052826539,141,4.2,4052826537,140,29.6,4052826535,56,Back,4052826541,212,1.2,4053476311,178,,4052826543,213,2.7,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620387,19,61,1,1,26,4yg9ttzw0m51048doksv8uq5r,1,70.2,95.8,2023-02-24T20:01:35.835Z,2023-02-25T05:01:12Z,4053476503,389,,4052826617,56,Left,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620437,12,1,1,1,29,ah8dala7suqqkj04n2l8xz4zd,0,5.6,15.2,2023-02-24T20:01:39.553Z,2023-02-25T05:01:15Z,4053476543,178,,4052826813,213,5.9,4052826815,1,,4052826809,141,0.0,4052826807,140,29.9,4052826805,56,Back,4052826803,157,,4052826811,212,28.0,1vn3xi2x6vtjor1bt1ob1vk5x,C. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620445,13,5,1,1,31,ah8dala7suqqkj04n2l8xz4zd,0,31,-1.4,2023-02-24T20:01:41.540Z,2023-02-25T05:01:27Z,4052826857,56,Back,4052826859,347,,4052827413,233,20,,,,,,,,,,,,,,,,1vn3xi2x6vtjor1bt1ob1vk5x,C. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620547,20,5,1,1,31,4yg9ttzw0m51048doksv8uq5r,1,69,101.4,2023-02-24T20:01:41.540Z,2023-02-25T05:01:27Z,4052827381,56,Left,4052827393,233,13,4052827385,347,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620575,21,1,1,1,41,4yg9ttzw0m51048doksv8uq5r,1,76.9,100,2023-02-24T20:01:51.223Z,2023-02-25T05:01:30Z,4052827539,107,,4052827541,56,Left,4052827543,140,77.1,4052827545,141,89.8,4052827547,212,7.9,4052827549,213,4.7,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620589,22,1,1,1,43,4yg9ttzw0m51048doksv8uq5r,1,74.1,93.6,2023-02-24T20:01:53.655Z,2023-02-25T05:01:34Z,4053476797,178,,4052827641,213,0.6,4052827635,140,77.4,4052827639,212,4.2,4052827637,141,97.1,4052827633,56,Left,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620609,23,1,1,1,44,4yg9ttzw0m51048doksv8uq5r,1,75.2,97.5,2023-02-24T20:01:54.284Z,2023-02-25T05:01:48Z,4053476935,178,,4052827731,213,3.8,4052827725,140,72.1,4052827729,212,4.0,4052827727,141,94.0,4052827723,56,Left,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620617,24,1,1,1,46,4yg9ttzw0m51048doksv8uq5r,0,75.9,95.6,2023-02-24T20:01:56.367Z,2023-02-25T05:01:50Z,4053476965,178,,4052827771,140,80.9,4053235105,72,,4052827773,141,70.7,4052827775,212,17.7,4052827765,2,,4053235103,224,,4052827777,213,5.0,e18oezz5jq7pf3h4azgv3ofrp,Fidel,4052827769,56,4052827767,155,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620645,14,12,1,1,47,ah8dala7suqqkj04n2l8xz4zd,1,19.9,28.1,2023-02-24T20:01:57.232Z,2023-02-25T05:01:54Z,4052827931,213,0.3,4052827923,56,Back,4053477019,178,,4052827927,141,35.3,4052827929,212,17.2,4052827925,140,35.6,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620653,15,61,1,1,49,ah8dala7suqqkj04n2l8xz4zd,0,36.3,40.1,2023-02-24T20:01:59.646Z,2023-02-25T05:02:51Z,4053477619,388,,4053477617,21,,4052827975,56,Back,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620681,25,1,1,1,51,4yg9ttzw0m51048doksv8uq5r,1,63.9,58.2,2023-02-24T20:02:00.947Z,2023-02-25T05:02:56Z,4052828109,212,6.4,4052828107,141,63.8,4053477673,388,,4052828105,140,68.8,4052828103,56,Center,4052828111,213,0.6,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620721,26,1,1,1,52,4yg9ttzw0m51048doksv8uq5r,1,69.8,65.5,2023-02-24T20:02:02.481Z,2023-02-25T05:03:00Z,4052828281,213,0.8,4052828275,140,85.6,4052828277,141,90.2,4052828279,212,23.6,4052828273,56,Left,4053477713,178,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620737,27,1,1,1,57,4yg9ttzw0m51048doksv8uq5r,0,92.6,89.2,2023-02-24T20:02:07.159Z,2023-02-25T05:03:04Z,4052828365,141,75.8,4053235219,72,,4053235217,224,,4053477739,178,,4052828367,212,9.1,4052828369,213,4.8,4052828363,140,93.2,4052828359,155,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,4052828357,2,4052828361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620749,16,61,1,1,57,ah8dala7suqqkj04n2l8xz4zd,1,7.5,25,2023-02-24T20:02:07.602Z,2023-02-25T05:04:09Z,4052828429,56,Back,4053478687,178,,4053478685,21,,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620783,17,5,1,2,0,ah8dala7suqqkj04n2l8xz4zd,0,15.6,-1.5,2023-02-24T20:02:09.820Z,2023-02-25T05:04:25Z,4052828599,56,Back,4052829833,233,28,4052828601,347,,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621011,28,5,1,2,0,4yg9ttzw0m51048doksv8uq5r,1,84.4,101.5,2023-02-24T20:02:09.820Z,2023-02-25T05:04:24Z,4052829787,233,17,4052829771,347,,4052829769,56,Left,,,,,,,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621033,29,1,1,2,16,4yg9ttzw0m51048doksv8uq5r,1,84.1,100,2023-02-24T20:02:26.417Z,2023-02-25T05:04:29Z,4052829881,213,3.4,4052829865,56,Left,4052829875,212,14.2,4052829867,140,71.1,4052829869,141,95.6,4052829863,107,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621065,30,1,1,2,17,4yg9ttzw0m51048doksv8uq5r,1,71.1,95.2,2023-02-24T20:02:27.235Z,2023-02-25T05:04:35Z,4052830075,213,0,4052830067,56,Left,4052830069,140,83.6,4053479145,178,,4052830073,212,13.1,4052830071,141,95.2,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621143,31,1,1,2,20,4yg9ttzw0m51048doksv8uq5r,1,89,95.4,2023-02-24T20:02:30.219Z,2023-02-25T05:04:39Z,4052830513,141,62.0,4053235331,72,,4052830517,212,22.9,4052830519,213,4.8,4052830499,2,,4053479203,178,,4052830507,56,Center,4053235329,224,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,4052830511,140,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621151,32,61,1,2,21,4yg9ttzw0m51048doksv8uq5r,0,90.1,61.9,2023-02-24T20:02:31.374Z,2023-02-25T05:05:00Z,4052830543,56,Center,4053479533,178,,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511746763,1030,67,1,2,22,ah8dala7suqqkj04n2l8xz4zd,1,8.6,46.3,2023-02-24T20:02:32.260Z,2023-02-25T05:55:15Z,4053507455,233,783,,,,,,,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511746761,783,67,1,2,22,4yg9ttzw0m51048doksv8uq5r,0,91.4,53.7,2023-02-24T20:02:32.261Z,2023-02-25T05:35:58Z,4053507467,233,1030,,,,,,,,,,,,,,,,,,,,,,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
