id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/23/id,qualifier/23/qualifierId
2476467981,13,1,1,0,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40.4,89.3,2022-10-23T16:32:50.587Z,2022-10-24T02:00:22Z,3867670353,213,4.0,3867670349,141,67.2,3869118931,178,,3867670341,56,Back,3867670351,212,20.6,3867670345,140,27.0,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468063,14,1,1,0,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25.1,55.2,2022-10-23T16:32:54.362Z,2022-10-24T02:00:26Z,3867670723,213,4.8,3869119027,178,,3867670719,212,25.8,3867670713,140,26.1,3867670709,56,Back,3867670715,141,17.3,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468109,15,1,1,0,33,2l0ldgiwsgb8d6y3z0sfgjzyj,0,30.4,7.3,2022-10-23T16:32:58.241Z,2022-10-24T02:00:34Z,3867670969,140,88.4,3867670971,141,42.8,3867670977,1,,3867670975,213,0.4,3867670967,56,Center,3867670965,155,,3869119141,178,,3867670973,212,65.5,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468119,6,52,1,0,37,7h7eg7q7dbwvzww78h9d5eh0h,1,13.5,62.9,2022-10-23T16:33:02.360Z,2022-10-24T02:00:39Z,3868316811,377,,3869119231,178,,,,,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468239,7,1,1,0,40,7h7eg7q7dbwvzww78h9d5eh0h,1,12.1,42.7,2022-10-23T16:33:05.282Z,2022-10-24T02:00:48Z,3867671607,213,5.8,3867671605,212,11.7,3867671601,140,21.9,3867671599,56,Back,3867671603,141,34.5,3869119393,178,,3867671597,123,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468255,8,1,1,0,42,7h7eg7q7dbwvzww78h9d5eh0h,1,25,36.4,2022-10-23T16:33:07.632Z,2022-10-24T02:00:54Z,3867671709,141,59.7,3867671715,213,1.6,3867671705,140,24.1,3869119471,178,,3867671713,212,15.9,3867671701,56,Back,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468297,9,1,1,0,45,7h7eg7q7dbwvzww78h9d5eh0h,1,23.1,58.8,2022-10-23T16:33:10.840Z,2022-10-24T02:00:59Z,3869119563,178,,3867671903,141,30.9,3867671899,56,Back,3867671901,140,21.1,3867671905,212,19.1,3867671907,213,4.6,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468337,10,1,1,0,48,7h7eg7q7dbwvzww78h9d5eh0h,1,22.5,27.7,2022-10-23T16:33:13.657Z,2022-10-24T02:01:05Z,3867672101,140,28.6,3869119659,178,,3867672107,213,5.1,3867672105,212,16.0,3867672099,56,Back,3867672103,141,6.2,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468401,11,1,1,0,50,7h7eg7q7dbwvzww78h9d5eh0h,1,28.7,7.4,2022-10-23T16:33:15.898Z,2022-10-24T02:01:13Z,3867672413,56,Back,3869119797,178,,3867672419,212,7.8,3867672421,213,6.3,3867672417,141,7.1,3867672415,140,36.1,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468445,12,1,1,0,54,7h7eg7q7dbwvzww78h9d5eh0h,1,33.7,7.7,2022-10-23T16:33:19.804Z,2022-10-24T02:01:24Z,3867672641,56,Back,3867672647,212,11.6,3867672645,141,24.6,3869120037,178,,3867672643,140,32.3,3867672649,213,1.7,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468469,13,1,1,0,56,7h7eg7q7dbwvzww78h9d5eh0h,1,31.9,33.4,2022-10-23T16:33:22.090Z,2022-10-24T02:01:29Z,3867672763,140,30.8,3867672765,141,43.7,3867672771,213,1.7,3867672767,212,7.1,3867672761,56,Back,3869120129,178,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468503,14,1,1,0,59,7h7eg7q7dbwvzww78h9d5eh0h,1,30.4,47.3,2022-10-23T16:33:24.282Z,2022-10-24T02:01:34Z,3867673001,213,1.8,3867672991,56,Back,3867672997,212,15.5,3867672995,141,69.6,3869120213,178,,3867672993,140,27.3,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468519,15,1,1,1,0,7h7eg7q7dbwvzww78h9d5eh0h,1,27.4,69.6,2022-10-23T16:33:25.793Z,2022-10-24T02:01:39Z,3867673089,212,16.9,3867673083,56,Back,3867673087,141,86.9,3867673085,140,38.9,3869120299,178,,3867673093,213,0.8,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468539,16,1,1,1,2,7h7eg7q7dbwvzww78h9d5eh0h,1,39.1,86.9,2022-10-23T16:33:27.375Z,2022-10-24T02:01:46Z,3867673247,56,Center,3867673257,213,5.8,3867673255,212,17.1,3867673249,140,53.8,3869120377,178,,3867673253,141,76.1,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468577,17,1,1,1,4,7h7eg7q7dbwvzww78h9d5eh0h,1,57.7,75,2022-10-23T16:33:30.075Z,2022-10-24T02:01:53Z,3867673455,213,0.1,3867673451,141,76.7,3867673447,56,Center,3869120489,178,,3867673453,212,16.7,3867673449,140,73.6,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476778039,1564,67,1,1,6,7h7eg7q7dbwvzww78h9d5eh0h,1,75.4,78.3,2022-10-23T16:33:31.936Z,2022-10-24T06:12:32Z,3869315291,233,1554,,,,,,,,,,,,,,,,,,,,,,q5omphitvnrcnoda4jh9fdux,Manu Vallejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476778037,1554,67,1,1,6,2l0ldgiwsgb8d6y3z0sfgjzyj,0,24.6,21.7,2022-10-23T16:33:31.937Z,2022-10-24T06:01:45Z,3869315297,233,1564,,,,,,,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468585,18,3,1,1,6,7h7eg7q7dbwvzww78h9d5eh0h,0,76,78.2,2022-10-23T16:33:31.990Z,2022-10-24T02:02:00Z,3869120555,178,,3867673733,233,16,3867673485,56,Center,3867673487,286,,3868319269,465,,,,,,,,,,,q5omphitvnrcnoda4jh9fdux,Manu Vallejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468611,16,7,1,1,6,2l0ldgiwsgb8d6y3z0sfgjzyj,1,24,21.8,2022-10-23T16:33:32.091Z,2022-10-24T02:02:07Z,3867673623,56,Back,3867673619,167,,3869120697,178,,3867673695,233,18,3868319413,385,,3867673627,285,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468623,17,5,1,1,7,2l0ldgiwsgb8d6y3z0sfgjzyj,0,19.2,-2,2022-10-23T16:33:33.066Z,2022-10-24T02:02:12Z,3867673691,347,,3867674613,233,19,3867673689,56,Back,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468787,19,5,1,1,7,7h7eg7q7dbwvzww78h9d5eh0h,1,80.8,102,2022-10-23T16:33:33.066Z,2022-10-24T02:02:12Z,3867674539,347,,3867674537,56,Left,3867674547,233,17,,,,,,,,,,,,,,,,q5omphitvnrcnoda4jh9fdux,Manu Vallejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468811,20,1,1,1,15,7h7eg7q7dbwvzww78h9d5eh0h,1,81.9,100,2022-10-23T16:33:41.090Z,2022-10-24T02:02:28Z,3867674675,212,8.1,3867674681,213,3.7,3867674669,141,95.4,3867674663,107,,3867674665,56,Left,3867674667,140,75.2,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468819,21,1,1,1,16,7h7eg7q7dbwvzww78h9d5eh0h,1,74.3,95.6,2022-10-23T16:33:41.962Z,2022-10-24T02:02:33Z,3869121295,178,,3867674719,213,0.0,3867674713,141,95.7,3867674711,140,77.8,3867674709,56,Left,3867674715,212,3.7,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468841,22,1,1,1,18,7h7eg7q7dbwvzww78h9d5eh0h,1,77.1,95.9,2022-10-23T16:33:43.283Z,2022-10-24T02:02:38Z,3867674807,56,Left,3867674813,212,7.9,3867674811,141,96.0,3867674809,140,69.6,3869121407,178,,3867674815,213,3.1,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468855,23,1,1,1,19,7h7eg7q7dbwvzww78h9d5eh0h,0,69,95.7,2022-10-23T16:33:44.682Z,2022-10-24T02:02:43Z,3867674891,213,4.6,3869121503,178,,3867674877,56,Left,3867674881,140,68.7,3867674885,141,90.6,3867674887,212,3.5,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468851,18,49,1,1,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,32.6,12,2022-10-23T16:33:45.616Z,2022-10-24T02:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468927,19,1,1,1,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34,11,2022-10-23T16:33:46.343Z,2022-10-24T02:03:04Z,3867675303,141,6.7,3867675301,140,31.2,3867675299,56,Back,3869121983,178,,3867675307,213,3.9,3867675305,212,4.1,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468945,20,4,1,1,22,2l0ldgiwsgb8d6y3z0sfgjzyj,1,31.5,9,2022-10-23T16:33:47.365Z,2022-10-24T02:03:11Z,3867675381,265,,3867675377,152,,3867675375,56,Back,3867675439,233,24,3867675383,285,,3867675373,13,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468933,24,4,1,1,22,7h7eg7q7dbwvzww78h9d5eh0h,0,68.5,91,2022-10-23T16:33:47.366Z,2022-10-24T02:03:11Z,3867675449,233,20,3869122181,178,,3867675329,152,,3867675333,265,,3867675335,286,,3867675327,56,Left,3867675325,13,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469589,21,1,1,1,57,2l0ldgiwsgb8d6y3z0sfgjzyj,0,28.9,5.3,2022-10-23T16:34:23.217Z,2022-10-24T02:03:17Z,3867678477,56,Center,3867678469,5,,3869122327,178,,3867678485,213,0.9,3867678471,155,,3867678479,140,65.0,3867678483,212,60.3,3867678475,152,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,3867678481,141,74.2,3867678487,1,3867678473,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469633,25,1,1,2,1,7h7eg7q7dbwvzww78h9d5eh0h,0,30.8,20.3,2022-10-23T16:34:26.820Z,2022-10-24T02:03:21Z,3869122451,388,,3867678739,3,,3867678749,213,0.4,3867678743,140,53.7,3867678741,56,Center,3867678747,212,25.8,3867678745,141,33.9,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469771,22,1,1,2,3,2l0ldgiwsgb8d6y3z0sfgjzyj,1,47.9,58.5,2022-10-23T16:34:28.898Z,2022-10-24T02:03:29Z,3867679367,212,30.0,3869122659,178,,3867679361,141,97.5,3867679355,3,,3867679357,56,Left,3867679369,213,1.1,3867679359,140,61.2,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469863,23,1,1,2,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.1,97.8,2022-10-23T16:34:33.781Z,2022-10-24T02:03:37Z,3867679817,140,46.9,3867679815,56,Back,3867679821,212,11.8,3869122811,178,,3867679823,213,3.1,3867679819,141,97.7,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
