id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,qualifier/16/value
2448088275,71,44,1,0,23,3budh3j9xivsid3ptm8ptpy4k,0,58.8,95.2,2022-08-19T18:00:56.074Z,2022-08-20T03:44:46Z,3716888563,56,Left,3716888565,286,,3716888863,233,73,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080425,5,1,1,0,23,c8llrezkm3b3op4afrou6b487,1,44,6.8,2022-08-19T18:00:56.154Z,2022-08-20T08:44:52Z,3716847957,213,0.8,3716847955,212,7.7,3716847953,141,15.0,3716847951,140,49.1,3717710805,388,,3716847945,3,,3716847949,56,Back,3716847947,168,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080431,6,61,1,0,24,c8llrezkm3b3op4afrou6b487,0,42.4,13.9,2022-08-19T18:00:57.255Z,2022-08-20T03:45:01Z,3716847977,56,Back,3717710897,178,,3717710895,21,,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080417,6,49,1,0,26,3budh3j9xivsid3ptm8ptpy4k,1,61.8,71.4,2022-08-19T18:00:59.377Z,2022-08-20T03:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080457,7,1,1,0,26,3budh3j9xivsid3ptm8ptpy4k,1,63.5,68.4,2022-08-19T18:00:59.580Z,2022-08-20T03:45:29Z,3716848075,141,63.3,3716848073,140,66.6,3716848081,213,5.5,3716848079,212,4.8,3716848071,56,Center,3717711005,178,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080461,8,50,1,0,27,3budh3j9xivsid3ptm8ptpy4k,1,66.2,64.2,2022-08-19T18:01:00.434Z,2022-08-20T03:45:41Z,3716848099,56,Center,3716848213,233,7,3716848101,286,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080469,7,7,1,0,28,c8llrezkm3b3op4afrou6b487,1,33.8,35.8,2022-08-19T18:01:01.148Z,2022-08-20T03:45:45Z,3716848149,285,,3717711073,178,,3716848147,56,Back,3716848189,233,8,3717505889,384,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080477,8,61,1,0,28,c8llrezkm3b3op4afrou6b487,1,35.8,43.7,2022-08-19T18:01:01.254Z,2022-08-20T03:45:58Z,3716848181,56,Back,3717711135,178,,,,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080495,9,49,1,0,30,c8llrezkm3b3op4afrou6b487,1,33.5,60.5,2022-08-19T18:01:03.900Z,2022-08-20T03:46:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080513,10,1,1,0,30,c8llrezkm3b3op4afrou6b487,1,33.5,60.5,2022-08-19T18:01:03.950Z,2022-08-20T03:46:12Z,3716848355,140,36.9,3716848353,56,Back,3716848359,212,20.4,3717711201,178,,3716848361,213,4.9,3716848357,141,30.9,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080561,11,1,1,0,33,c8llrezkm3b3op4afrou6b487,1,37.7,28.8,2022-08-19T18:01:06.388Z,2022-08-20T03:46:17Z,3716848561,213,5.1,3716848557,141,16.2,3717711243,178,,3716848555,140,40.9,3716848559,212,9.2,3716848553,56,Back,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080605,12,1,1,0,35,c8llrezkm3b3op4afrou6b487,1,40.7,16.7,2022-08-19T18:01:08.492Z,2022-08-20T03:46:21Z,3716848777,212,15.6,3716848779,213,0.5,3717711277,178,,3716848771,56,Center,3716848775,141,27.9,3716848773,140,53.7,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080625,13,1,1,0,36,c8llrezkm3b3op4afrou6b487,1,53.3,29.7,2022-08-19T18:01:09.620Z,2022-08-20T03:46:28Z,3716848837,56,Right,3717711321,178,,3716848845,213,5.0,3716848841,141,7.1,3716848843,212,16.3,3716848839,140,58.4,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080699,14,1,1,0,40,c8llrezkm3b3op4afrou6b487,1,57.6,8.3,2022-08-19T18:01:13.011Z,2022-08-20T03:46:36Z,3716849247,141,98.3,3716849249,212,68.7,3717711353,178,,3716849245,140,27.9,3716849243,56,Back,3716849239,155,,3716849251,213,2.0,3716849241,196,,d67qj0sakwrfzbscleo4dbget,Joselu,3716849253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080713,15,1,1,0,47,c8llrezkm3b3op4afrou6b487,0,27.9,98.3,2022-08-19T18:01:20.269Z,2022-08-20T03:46:43Z,3716849315,56,Back,3717711361,178,,3716849321,212,19.7,3716849319,141,88.1,3716849317,140,45.5,3716849323,213,5.9,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448258537,1183,67,1,0,49,3budh3j9xivsid3ptm8ptpy4k,1,56.7,20.4,2022-08-19T18:01:22.027Z,2022-08-20T08:44:53Z,3717809879,233,1366,,,,,,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448258535,1366,67,1,0,49,c8llrezkm3b3op4afrou6b487,0,43.3,79.6,2022-08-19T18:01:22.028Z,2022-08-20T07:21:45Z,3717809883,233,1183,,,,,,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080775,9,61,1,0,49,3budh3j9xivsid3ptm8ptpy4k,0,52.9,18,2022-08-19T18:01:22.061Z,2022-08-20T08:44:53Z,3716849621,56,Right,3717711387,178,,,,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448119733,409,61,1,0,49,c8llrezkm3b3op4afrou6b487,1,43.7,83.8,2022-08-19T18:01:22.125Z,2022-08-20T03:47:03Z,3717711411,178,,3717057409,56,Back,,,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448241943,765,83,1,0,51,3budh3j9xivsid3ptm8ptpy4k,1,55.8,4.8,2022-08-19T18:01:24.251Z,2022-08-20T04:16:05Z,3717721159,399,488401,,,,,,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080777,16,1,1,0,52,c8llrezkm3b3op4afrou6b487,1,41.9,94.8,2022-08-19T18:01:25.741Z,2022-08-20T03:48:02Z,3716849629,212,7.2,3716849631,213,4.4,3716849627,141,84.7,3717711721,178,,3716849625,140,39.9,3716849623,56,Back,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080861,17,1,1,0,53,c8llrezkm3b3op4afrou6b487,1,39.9,84.5,2022-08-19T18:01:26.580Z,2022-08-20T03:48:07Z,3717711753,178,,3716850043,213,6.0,3716850039,141,78.8,3716850037,140,53.0,3716850041,212,14.3,3716850035,56,Center,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080887,18,2,1,0,55,c8llrezkm3b3op4afrou6b487,1,57.1,78.1,2022-08-19T18:01:28.675Z,2022-08-20T03:48:13Z,3716850335,4,,3716850165,141,59.0,3716850161,140,67.7,3716851035,7,d67qj0sakwrfzbscleo4dbget,3717711791,178,,3716850159,56,Center,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080895,10,55,1,0,55,3budh3j9xivsid3ptm8ptpy4k,1,40.9,34.9,2022-08-19T18:01:28.676Z,2022-08-20T03:48:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080933,11,43,1,1,0,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-08-19T18:01:33.388Z,2022-08-19T18:01:48Z,3716850427,56,Center,3716850431,141,56.6,3716850429,140,67.5,3716851089,144,12,3716850435,213,0.1,3716850433,212,51.4,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081095,12,1,1,1,14,3budh3j9xivsid3ptm8ptpy4k,1,10,42.7,2022-08-19T18:01:47.875Z,2022-08-20T03:48:19Z,3716851333,241,,3716851349,212,22.8,3716851341,140,19.1,3716851351,213,5.1,3716851345,141,12.2,3716851329,5,,3716856963,189,,3716851337,56,Back,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,3717711817,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081103,13,1,1,1,17,3budh3j9xivsid3ptm8ptpy4k,1,20,11.9,2022-08-19T18:01:50.232Z,2022-08-20T03:48:34Z,3717711917,178,,3716851377,213,2.1,3716851371,140,7.6,3716851373,141,47.0,3716851369,56,Back,3716851375,212,27.2,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081141,14,1,1,1,19,3budh3j9xivsid3ptm8ptpy4k,1,7.5,46.4,2022-08-19T18:01:52.241Z,2022-08-20T03:48:40Z,3716851577,140,15.2,3716851589,213,1.2,3716851581,141,75.0,3717711955,178,,3716851573,56,Back,3716851585,212,21.1,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081185,15,1,1,1,26,3budh3j9xivsid3ptm8ptpy4k,1,24.5,85.7,2022-08-19T18:01:59.952Z,2022-08-20T03:48:46Z,3716851845,213,4.2,3716851839,140,13.0,3716851843,212,24.6,3716851837,56,Back,3716851841,141,54.2,3717712015,178,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081227,16,1,1,1,30,3budh3j9xivsid3ptm8ptpy4k,1,14.3,53.3,2022-08-19T18:02:03.953Z,2022-08-20T03:48:50Z,3716852013,56,Back,3716852015,140,20.3,3716852021,213,1.3,3717712055,178,,3716852019,212,22.8,3716852017,141,85.6,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081327,17,1,1,1,35,3budh3j9xivsid3ptm8ptpy4k,1,21.5,74.7,2022-08-19T18:02:08.250Z,2022-08-20T03:48:54Z,3716852505,213,4.8,3717712103,178,,3716852503,212,34.3,3716852507,1,,3716852499,140,23.5,3716852501,141,24.3,3716852497,56,Back,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081369,18,1,1,1,40,3budh3j9xivsid3ptm8ptpy4k,1,33.6,24.9,2022-08-19T18:02:13.722Z,2022-08-20T03:49:00Z,3716852759,56,Back,3716852767,213,1.6,3716852761,140,32.7,3717712133,178,,3716852763,141,54.5,3716852765,212,20.2,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081399,19,1,1,1,44,3budh3j9xivsid3ptm8ptpy4k,0,34.9,55.8,2022-08-19T18:02:17.291Z,2022-08-20T03:49:03Z,3716852903,56,Left,3716852905,140,89.6,3717712151,178,,3716852913,1,,3716852909,212,61.9,3716852901,155,,3716852911,213,0.4,3716852907,141,89.6,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081405,19,12,1,1,47,c8llrezkm3b3op4afrou6b487,1,16.1,11.4,2022-08-19T18:02:20.756Z,2022-08-20T03:49:10Z,3716852941,212,12.5,3716852953,15,,3716853043,167,,3716852935,56,Back,3716852943,213,5.5,3716852939,141,0.0,3717712169,388,,3716852937,140,24.5,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081425,20,5,1,1,50,c8llrezkm3b3op4afrou6b487,0,23.5,-1.4,2022-08-19T18:02:23.215Z,2022-08-20T03:49:16Z,3716853297,233,20,3716853025,56,Back,3716853027,347,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081469,20,5,1,1,50,3budh3j9xivsid3ptm8ptpy4k,1,76.5,101.4,2022-08-19T18:02:23.215Z,2022-08-20T03:49:16Z,3716853261,347,,3716853271,233,20,3716853259,56,Left,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081503,21,1,1,1,52,3budh3j9xivsid3ptm8ptpy4k,1,84.7,100,2022-08-19T18:02:25.309Z,2022-08-20T03:49:25Z,3716853433,56,Left,3716853441,141,95.7,3716853449,213,3.3,3716853445,212,20.9,3716853431,107,,3716853437,140,65.1,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081523,22,1,1,1,55,3budh3j9xivsid3ptm8ptpy4k,1,59.4,88.7,2022-08-19T18:02:28.402Z,2022-08-20T03:49:30Z,3717712241,178,,3716853535,140,53.4,3716853541,213,3.6,3716853533,56,Left,3716853537,141,84.5,3716853539,212,6.9,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081557,23,1,1,1,57,3budh3j9xivsid3ptm8ptpy4k,1,52.7,82.4,2022-08-19T18:02:30.268Z,2022-08-20T03:49:35Z,3716853771,212,17.1,3716853765,56,Back,3716853773,213,3.1,3716853769,141,82.6,3717712257,178,,3716853767,140,36.4,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081623,24,1,1,1,59,3budh3j9xivsid3ptm8ptpy4k,1,37.6,71.9,2022-08-19T18:02:32.683Z,2022-08-20T03:49:39Z,3716854105,56,Back,3717712277,178,,3716854113,213,4.8,3716854109,141,33.0,3716854111,212,26.5,3716854107,140,39.5,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081649,25,1,1,2,4,3budh3j9xivsid3ptm8ptpy4k,1,44.9,26.5,2022-08-19T18:02:37.192Z,2022-08-20T03:49:43Z,3717712289,178,,3716854195,141,15.6,3716854193,140,44.8,3716854199,213,4.7,3716854191,56,Back,3716854197,212,7.4,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081675,26,1,1,2,5,3budh3j9xivsid3ptm8ptpy4k,1,45.1,17,2022-08-19T18:02:38.648Z,2022-08-20T03:49:48Z,3716854345,141,55.2,3716854343,140,35.3,3717712325,178,,3716854349,213,1.9,3716854341,56,Back,3716854347,212,27.9,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081703,27,1,1,2,8,3budh3j9xivsid3ptm8ptpy4k,1,35.8,58.1,2022-08-19T18:02:41.730Z,2022-08-20T03:49:53Z,3716854519,141,95.9,3717712377,178,,3716854517,140,47.2,3716854523,213,1.1,3716854515,56,Back,3716854521,212,28.4,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081737,28,1,1,2,10,3budh3j9xivsid3ptm8ptpy4k,1,46.7,96.2,2022-08-19T18:02:43.611Z,2022-08-20T03:49:57Z,3716854683,213,5.4,3717712419,178,,3716854675,56,Left,3716854679,141,81.7,3716854681,212,13.0,3716854677,140,54.7,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081743,29,50,1,2,11,3budh3j9xivsid3ptm8ptpy4k,1,54.2,82,2022-08-19T18:02:44.673Z,2022-08-20T03:50:03Z,3716854883,233,21,3716854711,286,,3716854709,56,Left,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
