id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2518563287,5,50,1,0,14,3budh3j9xivsid3ptm8ptpy4k,1,47.2,19.4,2023-03-11T17:30:41.301Z,2023-03-12T05:23:47Z,4089523435,233,7,4089523383,56,Back,4089523385,286,,,,,,,,,,,,,,,,,diixuwl5rn7f8vjleqfqy4st1,Raúl de Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563263,7,7,1,0,14,6f27yvbqcngegwsg2ozxxdj4,0,52.8,80.6,2023-03-11T17:30:41.391Z,2023-03-12T05:23:53Z,4089523417,233,5,4091579217,178,,4089523293,56,Left,4089523295,285,,4090429565,383,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563315,6,1,1,0,15,3budh3j9xivsid3ptm8ptpy4k,1,48,18.4,2023-03-11T17:30:43.034Z,2023-03-12T05:24:00Z,4089523527,141,40.8,4091579027,178,,4089523525,140,42.0,4089523531,213,2.0,4089523523,56,Back,4089523529,212,16.5,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563327,7,1,1,0,18,3budh3j9xivsid3ptm8ptpy4k,1,44.6,57.5,2023-03-11T17:30:46.063Z,2023-03-12T05:24:06Z,4089523619,141,88.1,4091580819,178,,4089523615,56,Back,4089523623,213,1.5,4089523621,212,20.9,4089523617,140,45.9,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563335,8,1,1,0,21,3budh3j9xivsid3ptm8ptpy4k,0,46.7,92.1,2023-03-11T17:30:48.560Z,2023-03-12T05:24:11Z,4089523653,56,Left,4089523651,155,,4089523655,140,73.0,4089523659,212,27.6,4089523661,213,6.3,4089523657,141,92.0,4091581005,178,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563337,8,49,1,0,22,6f27yvbqcngegwsg2ozxxdj4,1,33.6,2.5,2023-03-11T17:30:49.951Z,2023-03-12T06:26:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563379,9,1,1,0,29,6f27yvbqcngegwsg2ozxxdj4,0,43.8,6.4,2023-03-11T17:30:56.299Z,2023-03-12T05:24:36Z,4091581649,178,,4089523905,140,60.0,4089523901,56,Right,4089523909,141,7.6,4089523915,213,0.0,4089523913,212,17.0,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518608205,421,8,1,0,29,3budh3j9xivsid3ptm8ptpy4k,1,40.4,89,2023-03-11T17:30:56.913Z,2023-03-12T05:24:54Z,4090431295,383,,4089767033,56,Back,4091582265,178,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564653,22,49,1,0,30,3budh3j9xivsid3ptm8ptpy4k,1,44.5,83.9,2023-03-11T17:30:57.991Z,2023-03-12T05:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564765,23,1,1,0,30,3budh3j9xivsid3ptm8ptpy4k,1,45.7,88.3,2023-03-11T17:30:58.038Z,2023-03-12T05:25:05Z,4091582525,178,,4089530837,56,Left,4089530843,212,14.6,4089530845,213,6.2,4089530841,141,86.6,4089530839,140,59.6,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518565705,42,1,1,0,31,3budh3j9xivsid3ptm8ptpy4k,0,58.1,88.9,2023-03-11T17:30:58.721Z,2023-03-12T05:25:48Z,4089535689,56,Back,4089535693,141,79.1,4089535697,213,3.6,4089535691,140,43.8,4089535695,212,16.4,4091581779,178,,,,,,,,diixuwl5rn7f8vjleqfqy4st1,Raúl de Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518574409,144,49,1,0,33,6f27yvbqcngegwsg2ozxxdj4,1,52,31.6,2023-03-11T17:31:00.483Z,2023-03-12T05:25:56Z,,,,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563439,9,45,1,0,34,3budh3j9xivsid3ptm8ptpy4k,0,46,58.6,2023-03-11T17:31:01.513Z,2023-03-12T05:26:01Z,4089524409,233,10,4089524245,285,,4089524243,56,Back,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563475,10,3,1,0,34,6f27yvbqcngegwsg2ozxxdj4,1,54,41.4,2023-03-11T17:31:01.513Z,2023-03-12T05:26:01Z,4090438597,464,,4091584021,178,,4089524403,286,,4089524401,56,Center,4089524405,233,9,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563501,11,1,1,0,38,6f27yvbqcngegwsg2ozxxdj4,1,73,50.7,2023-03-11T17:31:05.922Z,2023-03-12T05:26:17Z,4089524463,213,6.1,4089524487,4,,4089524457,140,86.2,4089525097,210,13,4091584359,178,,4089524461,212,14.1,4089525099,154,,4089524459,141,46.7,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,1,4089524455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563519,13,13,1,0,40,6f27yvbqcngegwsg2ozxxdj4,1,85.9,46.7,2023-03-11T17:31:07.184Z,2023-03-12T05:26:18Z,4089525129,231,49.6,4089524535,22,,4089525107,73,,4089525125,328,,4089525121,214,,4089524539,56,Center,4089525111,154,,4089525119,103,15.3,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,4091584477,178,,4089525113,55,11,4089524537,17,4089524555,72,4089525109,29,4089525127,230,98.1,4089525117,102,61.2,,,,,,,,,,,,,,,,,,
2518563509,10,5,1,0,41,3budh3j9xivsid3ptm8ptpy4k,1,-0.8,43.2,2023-03-11T17:31:08.130Z,2023-03-12T05:26:19Z,4089524499,56,Back,4089524501,346,,4089524521,233,12,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563513,12,5,1,0,41,6f27yvbqcngegwsg2ozxxdj4,0,100.8,56.8,2023-03-11T17:31:08.130Z,2023-03-12T05:26:19Z,4089524511,56,Center,4089524513,346,,4089524549,233,10,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563849,11,1,1,1,10,3budh3j9xivsid3ptm8ptpy4k,0,3.7,45,2023-03-11T17:31:37.249Z,2023-03-12T05:26:25Z,4089526199,213,0.2,4089526189,124,,4089526191,56,Center,4089526195,141,64.1,4089526193,140,67.2,4089526201,74,,4089528137,1,,4089526197,212,67.9,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563891,14,1,1,1,12,6f27yvbqcngegwsg2ozxxdj4,1,28.2,41.2,2023-03-11T17:31:39.215Z,2023-03-12T05:26:30Z,4091584893,388,,4089526337,56,Back,4089526339,140,44.0,4089526335,3,,4089526343,212,19.9,4089526341,141,57.3,4089526345,213,0.6,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563895,15,49,1,1,14,6f27yvbqcngegwsg2ozxxdj4,1,44.4,57.9,2023-03-11T17:31:41.343Z,2023-03-12T05:26:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563913,16,1,1,1,14,6f27yvbqcngegwsg2ozxxdj4,0,48.6,57.3,2023-03-11T17:31:41.386Z,2023-03-12T05:26:41Z,4091585171,178,,4089526437,213,5.6,4089526427,155,,4089526433,141,36.2,4089526435,212,21.7,4089526431,140,64.1,4089526429,56,Center,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563919,12,44,1,1,16,3budh3j9xivsid3ptm8ptpy4k,1,37,60.2,2023-03-11T17:31:43.158Z,2023-03-12T06:49:24Z,4089526475,285,,4089526481,233,17,4089526473,56,Back,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563915,17,44,1,1,16,6f27yvbqcngegwsg2ozxxdj4,0,63,39.8,2023-03-11T17:31:43.159Z,2023-03-12T05:26:48Z,4089526583,233,12,4089526453,56,Center,4089526455,286,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563931,13,1,1,1,16,3budh3j9xivsid3ptm8ptpy4k,0,37.8,57,2023-03-11T17:31:43.214Z,2023-03-12T06:49:25Z,4089526535,3,,4089526539,140,40.4,4089526543,212,3.0,4089526545,213,0.4,4089526541,141,58.7,4089526537,56,Back,4091585707,388,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518575835,162,61,1,1,16,6f27yvbqcngegwsg2ozxxdj4,1,62.2,40,2023-03-11T17:31:43.266Z,2023-03-12T05:27:19Z,4089587559,56,Center,4091586223,15,,4091586225,388,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563951,14,49,1,1,17,3budh3j9xivsid3ptm8ptpy4k,1,48.5,73.9,2023-03-11T17:31:44.999Z,2023-03-12T05:27:25Z,,,,,,,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563955,15,1,1,1,17,3budh3j9xivsid3ptm8ptpy4k,0,48.5,73.9,2023-03-11T17:31:45.045Z,2023-03-12T05:27:27Z,4089526661,213,5.8,4089526653,56,Center,4089526657,141,62.9,4089526651,155,,4089526655,140,62.6,4089526659,212,16.6,4091586511,178,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563985,16,44,1,1,19,3budh3j9xivsid3ptm8ptpy4k,1,63,67.8,2023-03-11T17:31:46.207Z,2023-03-12T06:49:25Z,4089526773,233,18,4089526763,286,,4089526761,56,Center,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563969,18,44,1,1,19,6f27yvbqcngegwsg2ozxxdj4,0,37,32.2,2023-03-11T17:31:46.208Z,2023-03-12T05:27:32Z,4089526799,233,16,4089526715,56,Back,4089526717,285,,,,,,,,,,,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563987,17,61,1,1,19,3budh3j9xivsid3ptm8ptpy4k,0,62.7,62.1,2023-03-11T17:31:46.314Z,2023-03-12T06:49:25Z,4091587473,178,,4091587471,15,,4089526765,56,Center,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518563993,19,49,1,1,19,6f27yvbqcngegwsg2ozxxdj4,1,48,27.5,2023-03-11T17:31:47.119Z,2023-03-12T05:28:15Z,,,,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564039,20,1,1,1,20,6f27yvbqcngegwsg2ozxxdj4,1,48,27.5,2023-03-11T17:31:47.976Z,2023-03-12T05:28:17Z,4089526997,56,Right,4089526999,140,56.5,4089527003,212,15.8,4091588019,178,,4089527005,213,5.3,4089527001,141,8.3,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564061,21,1,1,1,23,6f27yvbqcngegwsg2ozxxdj4,1,56.5,8.3,2023-03-11T17:31:51.059Z,2023-03-12T05:28:25Z,4089527113,141,12.1,4089527111,140,39.8,4089527115,212,17.7,4089527109,56,Back,4091588129,178,,4089527117,213,3.0,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564087,22,1,1,1,26,6f27yvbqcngegwsg2ozxxdj4,1,39.8,12.1,2023-03-11T17:31:53.477Z,2023-03-12T05:28:28Z,4091588305,178,,4089527249,141,24.5,4089527245,56,Back,4089527247,140,25.2,4089527251,212,17.5,4089527253,213,2.6,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564123,23,1,1,1,29,6f27yvbqcngegwsg2ozxxdj4,1,25.4,32.6,2023-03-11T17:31:56.372Z,2023-03-12T05:28:30Z,4089527475,213,1.3,4089527473,212,32.0,4089527467,140,33.6,4091588389,178,,4089527465,56,Back,4089527469,141,77.9,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564153,24,1,1,1,33,6f27yvbqcngegwsg2ozxxdj4,1,36.4,83.1,2023-03-11T17:32:00.761Z,2023-03-12T05:28:33Z,4089527627,141,96.6,4089527625,140,41.3,4089527631,213,1.1,4091588457,178,,4089527623,56,Back,4089527629,212,10.5,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564327,25,1,1,1,36,6f27yvbqcngegwsg2ozxxdj4,0,38.7,97.1,2023-03-11T17:32:03.265Z,2023-03-12T05:28:38Z,4089564231,213,0.1,4089564229,212,22.0,4091588551,178,,4089528617,141,100.0,4089564227,155,,4089528613,56,Left,4089528615,140,59.5,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564321,18,5,1,1,40,3budh3j9xivsid3ptm8ptpy4k,1,42,-1.2,2023-03-11T17:32:07.500Z,2023-03-12T05:28:55Z,4089564607,347,,4089578583,233,118,4089564427,56,Back,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571401,118,5,1,1,40,6f27yvbqcngegwsg2ozxxdj4,0,58,101.2,2023-03-11T17:32:07.500Z,2023-03-12T05:28:55Z,4089564481,347,,4089578641,233,18,4089564479,56,Left,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571559,96,1,1,2,4,3budh3j9xivsid3ptm8ptpy4k,1,44.3,0,2023-03-11T17:32:31.739Z,2023-03-12T05:29:17Z,4089565527,107,,4089565317,141,18.0,4089565321,213,2.5,4089565315,140,28.4,4089565607,189,,4089565313,56,Back,4089565319,212,21.3,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564593,19,1,1,2,6,3budh3j9xivsid3ptm8ptpy4k,1,27.8,18,2023-03-11T17:32:33.390Z,2023-03-12T05:29:12Z,4091589507,178,,4089530055,189,,4089529837,213,1.8,4089529829,56,Back,4089529835,212,29.6,4089529831,140,22.7,4089529833,141,60.8,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564601,20,1,1,2,7,3budh3j9xivsid3ptm8ptpy4k,0,21.3,63.6,2023-03-11T17:32:34.140Z,2023-03-12T05:29:26Z,4089529883,212,26.2,4091589549,178,,4089529885,213,1.3,4089529881,141,100.0,4089529879,140,27.4,4089530129,189,,4089529877,56,Back,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564609,21,5,1,2,8,3budh3j9xivsid3ptm8ptpy4k,0,27.4,101,2023-03-11T17:32:35.912Z,2023-03-12T05:29:46Z,4089529915,56,Back,4089529917,347,,4089530453,233,26,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518564681,26,5,1,2,8,6f27yvbqcngegwsg2ozxxdj4,1,72.6,-1,2023-03-11T17:32:35.912Z,2023-03-12T05:29:46Z,4089530369,56,Right,4089530371,347,,4089530425,233,21,,,,,,,,,,,,,,,,at2bp41y9n3nd1phr2e3wrcnp,H. Seferović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
