id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2521135707,7,6,1,0,13,3czravw89omgc9o4s0w3l1bg5,1,99.1,37.2,2023-03-17T20:01:37.941Z,2023-03-18T05:22:44Z,4103184459,56,Center,4103184475,233,4,4103184461,75,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135905,8,1,1,0,34,3czravw89omgc9o4s0w3l1bg5,0,99.5,0.5,2023-03-17T20:01:59.168Z,2023-03-18T05:22:49Z,4103185635,2,,4103185643,56,Center,4103603985,20,,4103185637,6,,4103917259,178,,4103185639,155,,4103185653,1,,4103185647,141,48.7,66jotyvbhtz5cjvhbby6luelm,Nico Williams,4103185645,140,4103185651,213,4103185649,212,34.2,90.3,1.9,4103185641,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135923,5,12,1,0,35,4jelr92fsge73q39is6qvhxb3,1,7.5,59.4,2023-03-17T20:02:00.445Z,2023-03-18T05:22:54Z,4103185757,15,,4103917341,388,,4103185717,141,56.9,4103185721,213,6.2,4103185715,140,28.8,4103185713,56,Back,4103185719,212,22.4,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135935,9,1,1,0,38,3czravw89omgc9o4s0w3l1bg5,0,64,45.7,2023-03-17T20:02:03.544Z,2023-03-18T05:22:58Z,4103185801,140,76.8,4103185799,56,Center,4103185797,3,,4103185803,141,49.4,4103185805,212,13.7,4103917395,388,,4103185807,213,0.2,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135975,6,1,1,0,40,4jelr92fsge73q39is6qvhxb3,0,21.7,50.3,2023-03-17T20:02:04.909Z,2023-03-18T05:23:03Z,4103193895,157,,4103186051,212,29.1,4103186047,140,47.1,4103917491,178,,4103193903,1,,4103186045,56,Back,4103186049,141,33.0,4103186053,213,5.9,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135981,10,44,1,0,43,3czravw89omgc9o4s0w3l1bg5,1,53.2,67.8,2023-03-17T20:02:08.555Z,2023-03-18T06:22:53Z,4103186091,233,7,4103186073,286,,4103186071,56,Center,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135979,7,44,1,0,43,4jelr92fsge73q39is6qvhxb3,0,46.8,32.2,2023-03-17T20:02:08.556Z,2023-03-18T05:23:06Z,4103186069,285,,4103186109,233,10,4103186067,56,Back,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136029,11,1,1,0,43,3czravw89omgc9o4s0w3l1bg5,0,51.4,72.2,2023-03-17T20:02:08.580Z,2023-03-18T06:22:53Z,4103186325,141,96.8,4103186319,3,,4103186327,212,20.2,4103186323,140,40.6,4103917543,388,,4103186321,56,Back,4103186329,213,2.2,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135993,8,49,1,0,47,4jelr92fsge73q39is6qvhxb3,1,55,4.6,2023-03-17T20:02:12.015Z,2023-03-18T05:23:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136037,9,1,1,0,47,4jelr92fsge73q39is6qvhxb3,0,55,3.7,2023-03-17T20:02:12.049Z,2023-03-18T05:23:21Z,4103186351,56,Right,4103917739,178,,4103186359,213,0.3,4103186349,155,,4103186353,140,77.6,4103186355,141,14.3,4103186357,212,24.8,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136057,12,49,1,0,49,3czravw89omgc9o4s0w3l1bg5,1,10,86.6,2023-03-17T20:02:14.438Z,2023-03-18T05:23:30Z,,,,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136131,13,1,1,0,52,3czravw89omgc9o4s0w3l1bg5,1,12.8,87.8,2023-03-17T20:02:17.387Z,2023-03-18T05:23:34Z,4103186837,212,23.1,4103186835,141,85.1,4103186833,140,34.7,4103917925,178,,4103186839,213,6.2,4103186831,56,Back,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291295,1331,83,1,0,54,4jelr92fsge73q39is6qvhxb3,1,59.3,18.6,2023-03-17T20:02:19.174Z,2023-03-18T06:26:43Z,4104010293,399,439772,,,,,,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136177,14,1,1,0,56,3czravw89omgc9o4s0w3l1bg5,1,34.3,69.5,2023-03-17T20:02:21.324Z,2023-03-18T05:23:39Z,4103918015,178,,4103187051,213,4.5,4103187043,56,Back,4103187045,140,27.8,4103187047,141,21.9,4103187053,1,,4103187049,212,33.1,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136207,15,1,1,1,0,3czravw89omgc9o4s0w3l1bg5,1,28.5,21.4,2023-03-17T20:02:24.898Z,2023-03-18T05:23:44Z,4103187205,213,1.4,4103187199,140,30.2,4103187203,212,14.3,4103918109,178,,4103187197,56,Back,4103187201,141,42.2,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136275,16,1,1,1,4,3czravw89omgc9o4s0w3l1bg5,1,32.7,46.7,2023-03-17T20:02:29.260Z,2023-03-18T05:23:47Z,4103187609,212,19.3,4103918183,178,,4103187603,56,Back,4103187605,140,30.6,4103187611,213,1.7,4103187607,141,74.9,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136313,17,1,1,1,7,3czravw89omgc9o4s0w3l1bg5,1,32.4,78.9,2023-03-17T20:02:32.865Z,2023-03-18T05:23:51Z,4103187813,213,0.2,4103187801,56,Left,4103187809,212,31.7,4103187805,141,86.3,4103918249,178,,4103187803,140,62.2,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136331,18,1,1,1,8,3czravw89omgc9o4s0w3l1bg5,0,62.2,86.3,2023-03-17T20:02:33.610Z,2023-03-18T05:23:55Z,4103187857,56,Left,4103187855,155,,4103187861,141,100.0,4103918351,178,,4103187863,212,11.7,4103187859,140,57.3,4103187865,213,2.0,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136513,10,5,1,1,10,4jelr92fsge73q39is6qvhxb3,1,44.8,-1.4,2023-03-17T20:02:34.949Z,2023-03-18T05:23:58Z,4103188719,233,19,4103188697,56,Back,4103188701,347,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136335,19,5,1,1,10,3czravw89omgc9o4s0w3l1bg5,0,55.2,101.4,2023-03-17T20:02:34.949Z,2023-03-18T05:23:58Z,4103187875,347,,4103188737,233,10,4103187873,56,Left,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136535,11,1,1,1,24,4jelr92fsge73q39is6qvhxb3,0,45.2,0,2023-03-17T20:02:49.570Z,2023-03-18T05:24:09Z,4103188833,107,,4103188843,213,1.4,4103188835,56,Back,4103188837,140,48.0,4103188839,141,23.1,4103188841,212,16.9,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136567,20,49,1,1,27,3czravw89omgc9o4s0w3l1bg5,1,55.5,71.1,2023-03-17T20:02:52.565Z,2023-03-18T05:24:19Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136595,21,1,1,1,27,3czravw89omgc9o4s0w3l1bg5,1,55.5,71.1,2023-03-17T20:02:52.590Z,2023-03-18T05:24:28Z,4103918977,178,,4103189105,213,0.8,4103189099,140,63.6,4103189103,212,12.2,4103189101,141,84.0,4103189097,56,Left,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136601,22,1,1,1,28,3czravw89omgc9o4s0w3l1bg5,0,62.3,87.6,2023-03-17T20:02:53.851Z,2023-03-18T05:24:36Z,4103189133,140,58.3,4103189145,213,4.0,4103919177,178,,4103189137,141,80.2,4103189129,56,Left,4103189141,212,6.6,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136577,12,8,1,1,29,4jelr92fsge73q39is6qvhxb3,1,44.6,18.2,2023-03-17T20:02:54.351Z,2023-03-18T05:24:42Z,4103189007,56,Back,4103919307,178,,4103604185,383,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521280473,925,67,1,1,29,4jelr92fsge73q39is6qvhxb3,1,38.9,25.1,2023-03-17T20:02:54.598Z,2023-03-18T06:22:53Z,4103959263,233,953,,,,,,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521280471,953,67,1,1,29,3czravw89omgc9o4s0w3l1bg5,0,61.1,74.9,2023-03-17T20:02:54.599Z,2023-03-18T05:57:07Z,4103959271,233,925,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136597,13,61,1,1,29,4jelr92fsge73q39is6qvhxb3,0,45.3,16.1,2023-03-17T20:02:54.601Z,2023-03-18T06:22:54Z,4103189123,56,Back,4103919637,178,,,,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136619,23,1,1,1,30,3czravw89omgc9o4s0w3l1bg5,1,49.7,87.4,2023-03-17T20:02:55.736Z,2023-03-18T05:25:04Z,4103189271,212,14.3,4103919767,178,,4103189269,141,67.8,4103189265,140,44.7,4103189263,56,Back,4103189273,213,4.3,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136691,24,1,1,1,32,3czravw89omgc9o4s0w3l1bg5,1,48.2,66.9,2023-03-17T20:02:57.709Z,2023-03-18T05:25:10Z,4103189637,140,48.9,4103189643,213,4.7,4103189635,56,Back,4103189645,1,,4103919859,178,,4103189641,212,36.2,4103189639,141,13.7,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136717,25,1,1,1,37,3czravw89omgc9o4s0w3l1bg5,0,57.9,12.1,2023-03-17T20:03:02.102Z,2023-03-18T05:25:18Z,4103189779,213,0.1,4103189771,56,Right,4103920111,178,,4103189773,140,72.5,4103189777,212,15.4,4103189775,141,13.3,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136733,14,49,1,1,39,4jelr92fsge73q39is6qvhxb3,1,22.1,86.8,2023-03-17T20:03:04.635Z,2023-03-18T05:25:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136793,15,1,1,1,42,4jelr92fsge73q39is6qvhxb3,1,30.3,91.8,2023-03-17T20:03:07.330Z,2023-03-18T05:25:30Z,4103190207,56,Back,4103190211,141,84.7,4103190213,212,10.0,4103920323,178,,4103190209,140,38.6,4103190215,213,5.8,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136799,16,1,1,1,43,4jelr92fsge73q39is6qvhxb3,1,38.6,84.7,2023-03-17T20:03:08.185Z,2023-03-18T05:25:34Z,4103190277,156,,4103190251,56,Back,4103190259,213,2.9,4103920481,178,,4103190253,140,29.0,4103190255,141,88.4,4103190257,212,10.4,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136817,17,1,1,1,44,4jelr92fsge73q39is6qvhxb3,1,31.7,86.6,2023-03-17T20:03:09.371Z,2023-03-18T05:25:37Z,4103920563,178,,4103190367,56,Back,4103190375,213,4.6,4103190373,212,12.4,4103190371,141,68.5,4103190369,140,30.1,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136849,18,1,1,1,46,4jelr92fsge73q39is6qvhxb3,1,29.3,67.9,2023-03-17T20:03:11.565Z,2023-03-18T05:25:42Z,4103190535,141,33.0,4103190537,212,24.4,4103190533,140,24.0,4103190531,56,Back,4103920743,178,,4103190539,213,4.5,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136881,19,1,1,1,50,4jelr92fsge73q39is6qvhxb3,1,24.2,31.2,2023-03-17T20:03:15.283Z,2023-03-18T05:25:46Z,4103190749,140,28.3,4103190753,212,18.7,4103920883,178,,4103190755,213,4.9,4103190751,141,4.4,4103190747,56,Back,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136935,20,1,1,1,54,4jelr92fsge73q39is6qvhxb3,1,30,14.3,2023-03-17T20:03:19.130Z,2023-03-18T05:25:50Z,4103921033,178,,4103191031,141,52.8,4103191029,140,18.5,4103191033,212,28.8,4103191027,56,Back,4103191035,213,2.0,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136981,21,1,1,1,58,4jelr92fsge73q39is6qvhxb3,1,22.8,68.5,2023-03-17T20:03:23.784Z,2023-03-18T05:25:55Z,4103191233,212,19.5,4103191227,56,Back,4103191235,213,1.2,4103921171,178,,4103191231,141,95.3,4103191229,140,29.3,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137047,22,1,1,2,1,4jelr92fsge73q39is6qvhxb3,1,29.3,95.3,2023-03-17T20:03:26.433Z,2023-03-18T05:26:00Z,4103191609,212,20.8,4103921333,178,,4103191603,56,Back,4103191605,140,49.1,4103191611,213,6.2,4103191607,141,93.3,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137161,23,1,1,2,6,4jelr92fsge73q39is6qvhxb3,1,37,90,2023-03-17T20:03:31.622Z,2023-03-18T05:26:05Z,4103192171,212,30.0,4103192169,141,51.0,4103192167,140,23.7,4103192165,56,Back,4103921471,178,,4103192173,213,4.2,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137257,24,1,1,2,12,4jelr92fsge73q39is6qvhxb3,0,33.4,23.4,2023-03-17T20:03:37.767Z,2023-03-18T05:26:10Z,4103192751,1,,4103192743,140,98.8,4103921585,178,,4103192745,141,13.1,4103192747,212,69.0,4103192741,56,Right,4103192749,213,6.2,4103192739,155,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137249,26,61,1,2,18,3czravw89omgc9o4s0w3l1bg5,0,1.3,91.7,2023-03-17T20:03:43.723Z,2023-03-18T07:15:56Z,4103922145,389,,4103192705,56,Back,,,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137325,25,6,1,2,19,4jelr92fsge73q39is6qvhxb3,1,100,9.6,2023-03-17T20:03:44.279Z,2023-03-18T05:26:28Z,4103193127,233,27,4103193099,56,Right,4103193101,75,,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137253,27,6,1,2,19,3czravw89omgc9o4s0w3l1bg5,0,0,90.4,2023-03-17T20:03:44.279Z,2023-03-18T05:26:29Z,4103192719,56,Back,4103193141,233,25,4103192773,73,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
