id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2478604005,59,1,1,5,17,cobffe32r7g4skka9m19qib63,1,9.7,91.4,2022-10-29T12:06:08.001Z,2022-10-30T06:49:22Z,3879047013,56,Back,3879047011,155,,3879047015,140,33.0,3882587995,178,,3879047021,213,5.8,3879047019,212,27.2,3879047017,141,74.0,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604025,60,1,1,5,21,cobffe32r7g4skka9m19qib63,1,33.4,80.3,2022-10-29T12:06:11.272Z,2022-10-30T06:49:29Z,3879047119,213,1.1,3882588155,178,,3879047117,212,11.5,3879047115,141,95.3,3879047113,140,38.5,3879047111,56,Back,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604045,61,1,1,5,22,cobffe32r7g4skka9m19qib63,1,38.5,95.3,2022-10-29T12:06:12.480Z,2022-10-30T06:49:33Z,3879047211,213,3.7,3879047209,212,6.1,3879047207,141,90.9,3882588245,178,,3879047203,56,Back,3879047205,140,33.4,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604063,62,1,1,5,23,cobffe32r7g4skka9m19qib63,1,33.4,90.9,2022-10-29T12:06:13.977Z,2022-10-30T06:49:37Z,3882588321,178,,3879047321,56,Back,3879047323,140,33.9,3879047325,141,79.2,3879047327,212,8.0,3879047329,213,4.8,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604103,63,1,1,5,24,cobffe32r7g4skka9m19qib63,1,33.9,79.2,2022-10-29T12:06:14.557Z,2022-10-30T06:49:40Z,3882588385,178,,3879047533,141,90.3,3879047531,140,39.1,3879047535,212,9.3,3879047529,56,Back,3879047537,213,0.9,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604127,64,1,1,5,26,cobffe32r7g4skka9m19qib63,1,40.7,89.3,2022-10-29T12:06:16.725Z,2022-10-30T06:49:45Z,3879047657,140,53.8,3882588497,178,,3879047659,141,68.3,3879047649,56,Center,3879047661,212,19.8,3879047663,213,5.5,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604159,65,1,1,5,28,cobffe32r7g4skka9m19qib63,0,52.1,68.1,2022-10-29T12:06:18.551Z,2022-10-30T06:49:51Z,3879047777,56,Center,3879047775,3,,3879047785,213,1.9,3879047783,212,4.9,3879047781,141,75.0,3879047779,140,50.8,3882588645,178,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604165,82,49,1,5,29,6f27yvbqcngegwsg2ozxxdj4,1,51.9,28,2022-10-29T12:06:19.866Z,2022-10-30T06:49:59Z,,,,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604195,83,1,1,5,29,6f27yvbqcngegwsg2ozxxdj4,1,51.9,28,2022-10-29T12:06:19.888Z,2022-10-30T06:50:02Z,3879047933,56,Center,3879047935,140,55.5,3882588957,178,,3879047941,213,0.4,3879047937,141,30.5,3879047939,212,4.1,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604213,84,1,1,5,31,6f27yvbqcngegwsg2ozxxdj4,0,55.8,30.5,2022-10-29T12:06:21.660Z,2022-10-30T06:50:06Z,3879048033,56,Right,3879048031,155,,3879048047,213,5.8,3882589047,178,,3879048041,141,18.5,3879048045,212,19.4,3879048037,140,72.6,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604205,66,8,1,5,32,cobffe32r7g4skka9m19qib63,1,31.2,74.7,2022-10-29T12:06:22.758Z,2022-10-30T06:50:11Z,3882008561,385,,3879047989,56,Back,3879048019,15,,3882589167,388,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604337,85,50,1,5,38,6f27yvbqcngegwsg2ozxxdj4,1,73,5.1,2022-10-29T12:06:28.990Z,2022-10-30T06:51:01Z,3879048669,286,,3879048667,56,Right,3879048715,233,67,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604339,67,7,1,5,39,cobffe32r7g4skka9m19qib63,0,27,94.9,2022-10-29T12:06:29.813Z,2022-10-30T06:50:56Z,3882590213,178,,3879048677,285,,3879048673,56,Back,3879048743,233,85,3882008721,383,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604369,86,61,1,5,39,6f27yvbqcngegwsg2ozxxdj4,1,73.1,3.1,2022-10-29T12:06:29.895Z,2022-10-30T06:50:50Z,3882590073,178,,3879048839,56,Right,,,,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604449,68,4,1,5,41,cobffe32r7g4skka9m19qib63,1,27,95.6,2022-10-29T12:06:31.741Z,2022-10-30T06:51:06Z,3879049267,152,,3879049269,285,,3879050349,233,87,3879049265,56,Back,3879049261,13,,3879317783,295,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478604677,87,4,1,5,41,6f27yvbqcngegwsg2ozxxdj4,0,73,4.4,2022-10-29T12:06:31.742Z,2022-10-30T06:51:06Z,3879050293,286,,3879050291,152,,3879050289,56,Right,3879050333,233,68,3879050285,13,,3879317519,295,,3882590397,178,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605073,69,1,1,6,12,cobffe32r7g4skka9m19qib63,1,32,90.3,2022-10-29T12:07:02.718Z,2022-10-30T06:51:10Z,3879054097,140,31.2,3879054421,152,,3879054099,141,22.3,3879054093,196,,3879054101,212,46.2,3879054105,1,,3879054419,5,,3882590495,178,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,3879054295,189,,,3879054095,56,Back,3879054103,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605091,70,1,1,6,15,cobffe32r7g4skka9m19qib63,1,35.2,19.1,2022-10-29T12:07:05.468Z,2022-10-30T06:51:15Z,3882590601,178,,3879052493,56,Back,3879052495,140,35.0,3879052501,213,1.6,3879052499,212,8.2,3879052497,141,31.1,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605105,71,1,1,6,16,cobffe32r7g4skka9m19qib63,0,35,31.1,2022-10-29T12:07:06.253Z,2022-10-30T06:51:19Z,3879052583,140,40.3,3879052581,56,Back,3882590671,178,,3879052585,141,16.7,3879052589,212,11.3,3879052593,213,5.2,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605071,88,43,1,6,16,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-29T12:07:06.774Z,2022-10-29T12:07:51Z,3879052419,212,12.6,3879056817,144,1,3879052417,141,21.7,3879052421,213,0.9,3879052413,56,Center,3879052411,152,0,3879052409,5,0,3879052415,140,74.6,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605137,89,3,1,6,17,6f27yvbqcngegwsg2ozxxdj4,0,57.2,85.5,2022-10-29T12:07:07.980Z,2022-10-30T06:51:41Z,3882009207,465,,3879052733,56,Left,3879052735,286,,3879318529,233,72,3882590801,178,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605131,72,7,1,6,18,cobffe32r7g4skka9m19qib63,0,42.8,14.5,2022-10-29T12:07:08.040Z,2022-10-30T06:51:46Z,3879052709,56,Back,3879052711,285,,3879052765,233,89,3882590903,178,,3882009125,383,,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605163,90,49,1,6,20,6f27yvbqcngegwsg2ozxxdj4,1,44.6,84.5,2022-10-29T12:07:10.080Z,2022-10-30T06:52:07Z,,,,,,,,,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605221,91,1,1,6,20,6f27yvbqcngegwsg2ozxxdj4,1,45.6,85.1,2022-10-29T12:07:10.690Z,2022-10-30T06:52:10Z,3879053197,212,16.2,3879053199,213,3.3,3882591699,178,,3879053195,141,82.5,3879053193,140,30.3,3879053191,56,Back,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605281,92,1,1,6,24,6f27yvbqcngegwsg2ozxxdj4,0,29.3,82.1,2022-10-29T12:07:14.171Z,2022-10-30T06:52:14Z,3879053493,212,21.7,3879053491,141,100.0,3879053487,56,Back,3879053495,213,0.6,3879053489,140,45.8,3882591765,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605517,73,5,1,6,26,cobffe32r7g4skka9m19qib63,1,51.7,-1.3,2022-10-29T12:07:16.318Z,2022-10-30T06:52:17Z,3879054761,233,93,3879054737,56,Right,3879054739,347,,,,,,,,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605289,93,5,1,6,26,6f27yvbqcngegwsg2ozxxdj4,0,48.3,101.3,2022-10-29T12:07:16.318Z,2022-10-30T06:52:17Z,3879054787,233,73,3879053515,56,Back,3879053517,347,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605561,74,1,1,6,38,cobffe32r7g4skka9m19qib63,1,49.2,0,2022-10-29T12:07:28.581Z,2022-10-30T06:52:20Z,3879054939,107,,3879054941,56,Right,3879054943,140,66.1,3879054945,141,4.7,3879054949,213,0.2,3879054947,212,18.2,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605567,75,1,1,6,39,cobffe32r7g4skka9m19qib63,1,67.1,7.9,2022-10-29T12:07:29.528Z,2022-10-30T06:52:26Z,3879055025,156,,3879054973,56,Right,3879054975,140,58.7,3882591987,178,,3879054981,213,3.3,3879054979,212,9.0,3879054977,141,5.6,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605633,76,3,1,6,40,cobffe32r7g4skka9m19qib63,1,61.3,11.4,2022-10-29T12:07:30.345Z,2022-10-30T06:52:31Z,3882009709,465,,3879055335,56,Right,3879055337,286,,3882592085,178,,3879055383,233,94,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605563,94,45,1,6,40,6f27yvbqcngegwsg2ozxxdj4,0,38.7,88.6,2022-10-29T12:07:30.345Z,2022-10-30T06:52:31Z,3879055401,233,76,3879054955,285,,3879054953,56,Back,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605655,77,1,1,6,44,cobffe32r7g4skka9m19qib63,0,82.2,15.1,2022-10-29T12:07:34.946Z,2022-10-30T06:52:33Z,3882592165,178,,3879055455,140,90.9,3879055451,155,,3879055453,56,Center,3879055461,213,0.9,3879055449,2,,3879055459,212,14.8,3879055457,141,32.2,9bbu1yne0l9j862yodiuldw4p,H. Mendes,3882010013,224,,,3882010015,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605649,95,61,1,6,45,6f27yvbqcngegwsg2ozxxdj4,1,14,70.1,2022-10-29T12:07:35.294Z,2022-10-30T06:52:38Z,3882592265,388,,3882592263,21,,3879055435,56,Back,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605711,78,6,1,6,46,cobffe32r7g4skka9m19qib63,1,97.9,30.6,2022-10-29T12:07:36.783Z,2022-10-30T06:52:41Z,3879055765,233,96,3879055741,75,,3879055739,56,Center,,,,,,,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478605663,96,6,1,6,46,6f27yvbqcngegwsg2ozxxdj4,0,2.1,69.4,2022-10-29T12:07:36.783Z,2022-10-30T06:52:42Z,3879055831,233,78,3879055497,56,Back,3879055529,73,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606323,79,1,1,7,21,cobffe32r7g4skka9m19qib63,0,99.5,0.5,2022-10-29T12:08:11.331Z,2022-10-30T06:52:46Z,3879058863,212,27.0,3879058849,155,,3882592451,178,,3879058853,224,,3879058859,140,92.2,3879058861,141,38.6,3879058865,213,1.9,3882010193,20,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,3879058855,56,Center,,3879058845,6,,3879058841,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606373,97,12,1,7,22,6f27yvbqcngegwsg2ozxxdj4,1,8.3,61.8,2022-10-29T12:08:12.494Z,2022-10-30T06:52:51Z,3879059095,56,Back,3879059153,15,,3879059103,213,6.0,3879059101,212,29.2,3879059097,140,35.0,3882592553,178,,3879059099,141,49.9,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606431,80,1,1,7,26,cobffe32r7g4skka9m19qib63,1,66.5,44.2,2022-10-29T12:08:16.439Z,2022-10-30T06:52:54Z,3882592623,178,,3879059367,140,67.8,3879059369,141,23.5,3879059365,56,Center,3879059373,213,4.8,3879059371,212,14.1,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606529,81,1,1,7,28,cobffe32r7g4skka9m19qib63,1,67.8,23.9,2022-10-29T12:08:18.447Z,2022-10-30T06:52:57Z,3879059877,212,31.5,3879059879,213,6.3,3882592675,178,,3879059875,141,23.6,3879059871,56,Center,3879059873,140,97.8,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606531,82,61,1,7,31,cobffe32r7g4skka9m19qib63,0,97.9,25.4,2022-10-29T12:08:21.604Z,2022-10-30T06:53:03Z,3879059883,56,Center,3882592819,178,,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606525,98,49,1,7,32,6f27yvbqcngegwsg2ozxxdj4,1,7.1,67.6,2022-10-29T12:08:22.684Z,2022-10-30T06:53:09Z,,,,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606577,99,1,1,7,33,6f27yvbqcngegwsg2ozxxdj4,1,9.3,71.6,2022-10-29T12:08:23.659Z,2022-10-30T06:53:13Z,3879060147,213,0.1,3879060139,56,Back,3882593033,178,,3879060145,212,5.7,3879060141,140,14.7,3879060143,141,72.6,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606601,100,1,1,7,34,6f27yvbqcngegwsg2ozxxdj4,1,14.7,72.6,2022-10-29T12:08:24.054Z,2022-10-30T06:53:16Z,3879060239,56,Back,3879060245,212,12.3,3879060241,140,12.4,3879060243,141,90.4,3882593133,178,,3879060247,213,1.8,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606621,101,1,1,7,35,6f27yvbqcngegwsg2ozxxdj4,0,12.8,90.4,2022-10-29T12:08:25.862Z,2022-10-30T06:53:20Z,3882593211,178,,3879060355,141,92.9,3879060351,56,Back,3879060353,140,25.7,3879060359,213,0.1,3879060357,212,13.7,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606663,83,8,1,7,36,cobffe32r7g4skka9m19qib63,1,63.7,8.7,2022-10-29T12:08:26.903Z,2022-10-30T06:53:24Z,3879060567,56,Right,3882593291,389,,3882010759,384,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606691,84,49,1,7,38,cobffe32r7g4skka9m19qib63,1,64,4.7,2022-10-29T12:08:28.591Z,2022-10-30T06:53:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606703,85,3,1,7,39,cobffe32r7g4skka9m19qib63,0,69.4,9.7,2022-10-29T12:08:29.067Z,2022-10-30T06:53:39Z,3882010957,465,,3879060745,56,Right,3879159167,233,102,3879060747,286,,3882593589,178,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606685,102,7,1,7,39,6f27yvbqcngegwsg2ozxxdj4,0,30.6,90.3,2022-10-29T12:08:29.092Z,2022-10-30T06:53:43Z,3882010881,385,,3882593693,178,,3879060659,56,Back,3879060661,285,,3879060769,233,85,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606715,86,61,1,7,39,cobffe32r7g4skka9m19qib63,1,64.7,5.8,2022-10-29T12:08:29.172Z,2022-10-30T06:53:47Z,3879060809,56,Right,3882593771,178,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479299203,1649,67,1,7,40,cobffe32r7g4skka9m19qib63,1,60.2,23,2022-10-29T12:08:30.658Z,2022-10-30T11:20:08Z,3882776825,233,1173,,,,,,,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479299199,1173,67,1,7,40,6f27yvbqcngegwsg2ozxxdj4,0,39.8,77,2022-10-29T12:08:30.659Z,2022-10-30T10:01:41Z,3882776837,233,1649,,,,,,,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479264687,1299,43,1,7,40,cobffe32r7g4skka9m19qib63,1,0,0,2022-10-29T12:08:30.688Z,2022-10-30T10:01:53Z,3882635863,178,0,3882777075,144,82,,,,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606747,87,1,1,7,41,cobffe32r7g4skka9m19qib63,0,60.1,12.7,2022-10-29T12:08:31.609Z,2022-10-30T06:53:51Z,3882593849,178,,3879060961,141,0.0,3879060965,212,12.2,3879060959,140,67.7,3879060957,56,Right,3879060969,213,5.4,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606753,88,5,1,7,42,cobffe32r7g4skka9m19qib63,0,71.8,-0.6,2022-10-29T12:08:32.700Z,2022-10-30T06:53:57Z,3879061223,233,103,3879060981,56,Right,3879060983,347,,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606789,103,5,1,7,42,6f27yvbqcngegwsg2ozxxdj4,1,28.2,100.6,2022-10-29T12:08:32.700Z,2022-10-30T06:53:56Z,3879061161,56,Back,3879061163,347,,3879061179,233,88,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606881,104,1,1,7,50,6f27yvbqcngegwsg2ozxxdj4,1,24.1,100,2022-10-29T12:08:40.516Z,2022-10-30T06:54:00Z,3879061611,56,Back,3879061613,140,25.6,3879061615,141,87.4,3879061609,107,,3879061619,213,4.9,3879061617,212,9.0,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478606919,105,1,1,7,52,6f27yvbqcngegwsg2ozxxdj4,1,29,86.8,2022-10-29T12:08:42.938Z,2022-10-30T06:54:08Z,3879061807,140,16.7,3879061813,213,3.2,3879061811,212,12.9,3879061809,141,85.5,3882594209,178,,3879061805,56,Back,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478607047,106,1,1,7,55,6f27yvbqcngegwsg2ozxxdj4,1,14.2,83,2022-10-29T12:08:45.883Z,2022-10-30T06:54:12Z,3882594285,178,,3879062467,140,19.2,3879062469,141,47.3,3879062471,212,24.8,3879062473,213,4.9,3879062465,56,Back,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478607079,107,1,1,7,59,6f27yvbqcngegwsg2ozxxdj4,1,30.2,28.4,2022-10-29T12:08:49.456Z,2022-10-30T06:54:17Z,3879062617,140,37.0,3879062619,141,11.1,3882594379,178,,3879062623,213,5.3,3879062621,212,13.8,3879062615,56,Back,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478607187,108,1,1,8,2,6f27yvbqcngegwsg2ozxxdj4,1,39.5,7.5,2022-10-29T12:08:52.676Z,2022-10-30T06:54:20Z,3879063093,1,,3879063089,213,0.3,3879063075,56,Center,3882594433,178,,3879063085,212,43.7,3879063083,141,25.5,3879063079,140,79.5,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479265371,1328,83,1,8,7,cobffe32r7g4skka9m19qib63,1,13.9,71.9,2022-10-29T12:08:57.680Z,2022-10-30T07:28:58Z,3882638457,399,179369,,,,,,,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478607195,109,61,1,8,7,6f27yvbqcngegwsg2ozxxdj4,0,86.5,27.6,2022-10-29T12:08:57.720Z,2022-10-30T06:54:53Z,3882595153,389,,3879063125,56,Center,,,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478607231,89,49,1,8,8,cobffe32r7g4skka9m19qib63,1,2.7,65.1,2022-10-29T12:08:58.342Z,2022-10-30T06:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478607303,90,1,1,8,11,cobffe32r7g4skka9m19qib63,1,3.6,74.4,2022-10-29T12:09:01.599Z,2022-10-30T06:54:44Z,3879063679,213,0.7,3879063657,56,Back,3879063669,141,96.6,3879063675,212,22.7,3879063663,140,19.8,3882594973,178,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478607373,91,1,1,8,14,cobffe32r7g4skka9m19qib63,1,19.7,96.2,2022-10-29T12:09:04.100Z,2022-10-30T06:55:02Z,3879063989,140,10.0,3879063995,213,4.1,3879063987,56,Back,3879063993,212,17.5,3879063991,141,75.2,3882595343,178,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
