id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/19/value,keyPass,qualifier/16/value,qualifier/15/value,qualifier/17/value
2449555987,3,7,1,0,13,63f5h8t5e9qm1fqmvfkb23ghh,1,75.6,88.1,2022-08-21T20:00:05.680Z,2022-08-22T01:46:32Z,3724639611,56,Left,3725513991,178,,3725163145,383,,3724639613,286,,3724639639,233,8,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556031,4,1,1,0,14,63f5h8t5e9qm1fqmvfkb23ghh,1,72.4,79.5,2022-08-21T20:00:06.654Z,2022-08-22T01:46:39Z,3724639749,213,4.8,3724639741,56,Center,3725514187,178,,3724639745,141,76.5,3724639747,212,2.1,3724639743,140,72.6,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556035,5,49,1,0,14,63f5h8t5e9qm1fqmvfkb23ghh,1,72.6,76.5,2022-08-21T20:00:07.048Z,2022-08-22T01:46:44Z,,,,,,,,,,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556043,6,1,1,0,14,63f5h8t5e9qm1fqmvfkb23ghh,1,72.6,76.5,2022-08-21T20:00:07.117Z,2022-08-22T01:46:49Z,3724639799,56,Left,3724639815,213,2.9,3725514441,178,,3724639803,140,66.9,3724639807,141,79.0,3724639811,212,6.2,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556075,7,1,1,0,16,63f5h8t5e9qm1fqmvfkb23ghh,1,66.9,79.2,2022-08-21T20:00:08.472Z,2022-08-22T01:46:56Z,3724640009,140,72.7,3725514605,178,,3724640015,213,0.9,3724640013,212,9.6,3724640011,141,90.1,3724640007,56,Left,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556091,8,1,1,0,20,63f5h8t5e9qm1fqmvfkb23ghh,0,91.3,93.9,2022-08-21T20:00:13.277Z,2022-08-22T01:47:13Z,3724640079,56,Left,3725515015,178,,3724640085,141,84.1,3724640087,212,6.8,3724640089,213,4.9,3724640081,140,92.8,3724724207,233,9,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556137,9,1,1,0,21,63f5h8t5e9qm1fqmvfkb23ghh,1,94.2,80,2022-08-21T20:00:14.233Z,2022-08-22T01:47:19Z,3724640329,213,3.5,3725515141,178,,3724640321,56,Center,3724640327,212,7.6,3724640323,140,87.3,3724640325,141,76.5,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556159,10,1,1,0,24,63f5h8t5e9qm1fqmvfkb23ghh,0,90.9,73.8,2022-08-21T20:00:16.319Z,2022-08-22T01:47:27Z,3724873551,286,,3725515297,178,,3724640431,140,91.0,3724640433,141,73.8,3724640429,56,Center,3724640437,213,0.0,3724640435,212,0.1,3724873549,236,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,3724873557,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556167,9,74,1,0,24,agh9ifb2mw3ivjusgedj7c3fe,1,11.1,29.9,2022-08-21T20:00:16.425Z,2022-08-22T01:47:31Z,3724724247,233,10,3724640461,56,Back,3725515383,178,,3724724117,285,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556185,11,1,1,0,26,63f5h8t5e9qm1fqmvfkb23ghh,1,83.1,58.1,2022-08-21T20:00:18.903Z,2022-08-22T01:47:38Z,3724640541,56,Center,3724640549,213,2.7,3725515637,178,,3724640547,212,5.0,3724640543,140,78.8,3724640545,141,61.4,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556231,12,1,1,0,27,63f5h8t5e9qm1fqmvfkb23ghh,1,82.2,63.7,2022-08-21T20:00:19.521Z,2022-08-22T01:47:47Z,3725515821,178,,3724640751,140,73.6,3724640755,212,28.0,3724640749,56,Center,3724640757,213,4.4,3724640753,141,24.8,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556273,13,1,1,0,31,63f5h8t5e9qm1fqmvfkb23ghh,0,76.8,37.5,2022-08-21T20:00:23.843Z,2022-08-22T01:48:07Z,3725516385,178,,3724874175,141,44.1,3724874179,213,0.7,3724640967,56,Center,3724874173,140,81.5,3724874177,212,6.7,,,,,,,e35v2pspdgl7t769d57e67ob9,Elustondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556307,10,1,1,0,32,agh9ifb2mw3ivjusgedj7c3fe,1,20,56.5,2022-08-21T20:00:24.515Z,2022-08-22T01:48:15Z,3724641181,56,Back,3724641189,213,0.0,3724641183,140,26.6,3725516543,178,,3724641187,212,6.9,3724641185,141,57.0,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556313,11,49,1,0,33,agh9ifb2mw3ivjusgedj7c3fe,1,23.5,59.4,2022-08-21T20:00:25.490Z,2022-08-22T01:48:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449593671,427,1,1,0,33,agh9ifb2mw3ivjusgedj7c3fe,1,22.7,61.5,2022-08-21T20:00:25.516Z,2022-08-22T01:48:27Z,3724853321,212,9.3,3725516827,178,,3724853319,141,53.0,3724853315,56,Back,3724853317,140,29.6,3724853323,213,5.6,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556319,14,45,1,0,35,63f5h8t5e9qm1fqmvfkb23ghh,0,72.4,40.8,2022-08-21T20:00:27.303Z,2022-08-22T01:48:36Z,3724855101,233,428,3724641243,56,Center,3724641245,286,,,,,,,,,,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449593991,428,3,1,0,35,agh9ifb2mw3ivjusgedj7c3fe,1,27.6,59.2,2022-08-21T20:00:27.303Z,2022-08-22T01:48:36Z,3724855095,233,14,3724855083,56,Back,3725165763,464,,3724855085,285,,3725517061,178,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556429,12,1,1,0,36,agh9ifb2mw3ivjusgedj7c3fe,1,30,59.3,2022-08-21T20:00:28.432Z,2022-08-22T01:48:44Z,3724641827,141,78.4,3724641831,213,0.7,3724641823,56,Back,3724641825,140,46.0,3725517337,178,,3724641829,212,21.2,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556473,13,1,1,0,44,agh9ifb2mw3ivjusgedj7c3fe,1,89,74.3,2022-08-21T20:00:36.981Z,2022-08-22T01:49:16Z,3724642071,212,17.4,3725517645,178,,3724642069,141,48.8,3724647021,210,16,3724642067,140,90.5,3724647023,154,,3724642065,56,Center,3724647025,23,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,3724642073,213,4.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449556479,14,16,1,0,46,agh9ifb2mw3ivjusgedj7c3fe,1,91.6,49.6,2022-08-21T20:00:38.535Z,2022-08-22T01:49:17Z,3724642987,72,,3724642097,17,,3725167349,214,,3724647095,231,49.8,3725167351,395,97.8,3724647075,76,,3724647083,55,13,3724642991,374,2022-08-21 21:00:37.851,afxjicw89683nlpms9yy5x51x,R. Lewandowski,3725167353,396,50.2,,3724647077,29,3724647097,138,3724647089,103,3.8,3724647091,328,3724642099,56,Center,3724647087,102,53.9,3724647099,274,3724647079,154,3724647073,23,3724642995,375,00:45.564,3725518479,178,3724647093,230,98.0,,,,,,,,
2449557459,15,1,1,1,56,63f5h8t5e9qm1fqmvfkb23ghh,1,50.1,49.7,2022-08-21T20:01:48.983Z,2022-08-22T01:49:20Z,3724647309,140,43.3,3724647315,213,2.0,3724647317,279,G,3724869557,189,,3724647313,212,19.1,3724647311,141,75.7,3725518721,178,,3724647307,56,Back,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557467,16,1,1,1,58,63f5h8t5e9qm1fqmvfkb23ghh,0,42.9,82.4,2022-08-21T20:01:51.126Z,2022-08-22T01:49:23Z,3724647357,141,94.6,3724647353,56,Left,3724647361,212,16.1,3724647355,140,56.0,3724869629,189,,3724647367,213,0.5,3725518819,178,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557481,16,61,1,2,2,agh9ifb2mw3ivjusgedj7c3fe,1,40.5,4.5,2022-08-21T20:01:54.417Z,2022-08-22T01:49:27Z,3724647641,189,,3724647425,56,Back,3725518901,178,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557451,15,5,1,2,2,agh9ifb2mw3ivjusgedj7c3fe,0,55.8,-1.6,2022-08-21T20:01:54.886Z,2022-08-22T01:49:41Z,3724647265,56,Right,3724647801,233,17,3724647267,347,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557541,17,5,1,2,2,63f5h8t5e9qm1fqmvfkb23ghh,1,44.2,101.6,2022-08-21T20:01:54.886Z,2022-08-22T01:49:40Z,3724647767,233,15,3724647759,347,,3724647755,56,Back,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557553,18,1,1,2,11,63f5h8t5e9qm1fqmvfkb23ghh,1,42.2,100,2022-08-21T20:02:03.382Z,2022-08-22T01:49:47Z,3724647837,56,Left,3724647845,213,6.2,3724647843,212,23.2,3724647847,1,,3724647835,107,,3724647841,141,97.0,3724647839,140,64.1,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557559,19,1,1,2,12,63f5h8t5e9qm1fqmvfkb23ghh,0,64.1,97,2022-08-21T20:02:04.324Z,2022-08-22T01:49:52Z,3725519551,178,,3724647875,212,6.3,3724647877,213,5.0,3724647873,141,88.2,3724647871,140,66.1,3724647869,56,Left,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449772713,941,67,1,2,12,agh9ifb2mw3ivjusgedj7c3fe,1,41.7,13.4,2022-08-21T20:02:05.279Z,2022-08-22T12:04:46Z,3725803585,233,762,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449772709,762,67,1,2,12,63f5h8t5e9qm1fqmvfkb23ghh,0,58.3,86.6,2022-08-21T20:02:05.280Z,2022-08-22T08:30:46Z,3725803591,233,941,,,,,,,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557591,17,8,1,2,13,agh9ifb2mw3ivjusgedj7c3fe,1,43.7,12.6,2022-08-21T20:02:05.304Z,2022-08-22T12:04:46Z,3725168551,383,,3724648019,56,Back,3725519679,178,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557607,18,4,1,2,13,agh9ifb2mw3ivjusgedj7c3fe,1,38.6,13.5,2022-08-21T20:02:05.592Z,2022-08-22T01:50:05Z,3724648109,286,,3724648101,13,,3724648349,233,20,3724648105,152,,3724648107,265,,3724648103,56,Back,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557613,20,4,1,2,13,63f5h8t5e9qm1fqmvfkb23ghh,0,61.4,86.5,2022-08-21T20:02:05.593Z,2022-08-22T01:50:05Z,3724648137,13,,3724648143,265,,3725519943,178,,3724648141,152,,3724648389,233,18,3724648285,285,,3724648139,56,Left,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557865,19,1,1,2,26,agh9ifb2mw3ivjusgedj7c3fe,1,45,7.3,2022-08-21T20:02:18.964Z,2022-08-22T01:50:10Z,3724857199,152,,3724857059,141,24.2,3724857067,213,2.5,3724857063,212,19.2,3725520105,178,,3724857055,140,30.3,3725169287,189,,3724857053,56,Back,awsod0zmnrukk21d4882ji7e1,R. Araujo,3724857197,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557871,20,1,1,2,28,agh9ifb2mw3ivjusgedj7c3fe,1,27.1,34,2022-08-21T20:02:21.244Z,2022-08-22T01:50:22Z,3724858629,213,0.3,3724858621,56,Back,3724858623,140,35.6,3724858627,212,9.4,3725520419,178,,3724858625,141,38.4,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449594661,429,1,1,2,29,agh9ifb2mw3ivjusgedj7c3fe,1,35.9,39.9,2022-08-21T20:02:22.265Z,2022-08-22T01:50:27Z,3724859073,56,Back,3724859077,141,8.9,3724859075,140,38.9,3724859081,213,4.9,3725520607,178,,3724859079,212,21.3,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557913,21,1,1,2,33,agh9ifb2mw3ivjusgedj7c3fe,0,45.2,5.4,2022-08-21T20:02:25.493Z,2022-08-22T01:50:32Z,3724649755,213,0.5,3724649757,1,,3724649749,140,78.5,3724649753,212,39.8,3724649747,56,Center,3725520739,178,,3724649751,141,33.4,3724649745,155,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557947,21,1,1,2,35,63f5h8t5e9qm1fqmvfkb23ghh,1,22.2,69.7,2022-08-21T20:02:27.499Z,2022-08-22T01:50:43Z,3724649929,212,4.1,3724649921,3,,3724649927,141,75.7,3724649931,213,1.6,3724649923,56,Back,3725520997,388,,3724649925,140,22.0,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557949,22,49,1,2,37,63f5h8t5e9qm1fqmvfkb23ghh,1,21.7,74.3,2022-08-21T20:02:29.290Z,2022-08-22T01:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557955,23,1,1,2,37,63f5h8t5e9qm1fqmvfkb23ghh,0,22.5,78.9,2022-08-21T20:02:29.349Z,2022-08-22T01:51:32Z,3724649971,213,3.7,3724649969,212,0.5,3724649963,56,Back,3725521597,178,,3724649967,141,78.5,3724649965,140,22.1,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449780511,1137,67,1,2,37,agh9ifb2mw3ivjusgedj7c3fe,1,76.6,21.2,2022-08-21T20:02:29.350Z,2022-08-22T12:04:46Z,3725834449,233,944,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449780507,944,67,1,2,37,63f5h8t5e9qm1fqmvfkb23ghh,0,23.4,78.8,2022-08-21T20:02:29.351Z,2022-08-22T08:56:25Z,3725834465,233,1137,,,,,,,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449557965,22,61,1,2,37,agh9ifb2mw3ivjusgedj7c3fe,1,77,26.5,2022-08-21T20:02:29.398Z,2022-08-22T12:04:47Z,3725521985,178,,3724650017,56,Center,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449772843,763,43,1,2,37,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-08-21T20:02:29.458Z,2022-08-22T08:55:46Z,3725804137,233,943,3725833461,144,67,,,,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
