id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2531280421,6,1,1,0,20,3budh3j9xivsid3ptm8ptpy4k,1,56.1,85.5,2023-04-09T19:01:37.065Z,2023-04-10T06:48:49Z,4177730053,141,92.0,4177730051,140,62.0,4177730061,213,0.6,4178986851,178,,4177730057,212,7.6,4177730043,3,,4177730047,56,Left,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280427,7,49,1,0,21,3budh3j9xivsid3ptm8ptpy4k,1,62,92.7,2023-04-09T19:01:38.217Z,2023-04-10T06:48:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280431,8,1,1,0,22,3budh3j9xivsid3ptm8ptpy4k,0,62,92.7,2023-04-09T19:01:38.648Z,2023-04-10T06:49:04Z,4177730119,213,5.2,4177730115,141,75.5,4178987095,178,,4177730117,212,13.3,4177730105,155,,4177730109,56,Center,4177730113,140,68.1,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280471,5,1,1,0,23,4ku8o6uf87yd8iecdalipo6wd,1,27.8,29.7,2023-04-09T19:01:40.440Z,2023-04-10T06:49:12Z,4178987209,178,,4177730279,213,5.7,4177730275,141,24.2,4177730269,3,,4177730277,212,6.9,4177730273,140,33.3,4177730271,56,Back,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280475,6,49,1,0,24,4ku8o6uf87yd8iecdalipo6wd,1,39.6,19.2,2023-04-09T19:01:41.276Z,2023-04-10T06:49:19Z,,,,,,,,,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280487,7,1,1,0,24,4ku8o6uf87yd8iecdalipo6wd,0,37.9,23.5,2023-04-09T19:01:41.366Z,2023-04-10T06:49:25Z,4177730365,140,54.0,4177730375,213,0.6,4177730363,56,Center,4177730361,155,,4177730371,212,20.1,4178987471,178,,4177730367,141,39.4,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280491,9,1,1,0,26,3budh3j9xivsid3ptm8ptpy4k,0,42.7,54.3,2023-04-09T19:01:43.073Z,2023-04-10T06:49:31Z,4177730409,140,60.0,4177730413,141,92.9,4177730417,213,1.0,4178987583,388,,4177730405,56,Left,4177730415,212,31.9,4177730403,3,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280513,8,1,1,0,28,4ku8o6uf87yd8iecdalipo6wd,1,39.7,4.1,2023-04-09T19:01:45.221Z,2023-04-10T06:49:34Z,4177730511,213,2.1,4177730509,212,8.2,4177730505,140,35.6,4178987669,388,,4177730507,141,14.4,4177730503,56,Back,4177730501,3,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280515,10,43,1,0,29,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-04-09T19:01:45.986Z,2023-04-09T19:53:32Z,4177970415,144,61,4177730515,56,Center,,,,,,,,,,,,,,,,,,,diixuwl5rn7f8vjleqfqy4st1,Raúl de Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280519,9,1,1,0,30,4ku8o6uf87yd8iecdalipo6wd,1,33.1,17.2,2023-04-09T19:01:47.343Z,2023-04-10T06:49:41Z,4177730531,212,14.6,4177730533,213,2.0,4177730525,56,Back,4177730529,141,36.4,4178987831,178,,4177730523,3,,4177730527,140,26.9,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280539,10,1,1,0,33,4ku8o6uf87yd8iecdalipo6wd,1,25.6,39.2,2023-04-09T19:01:49.634Z,2023-04-10T06:49:44Z,4177730619,56,Back,4177730625,212,26.6,4178987923,178,,4177730627,213,1.6,4177730623,141,78.3,4177730621,140,24.9,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280581,11,1,1,0,36,4ku8o6uf87yd8iecdalipo6wd,1,25.1,75.6,2023-04-09T19:01:52.914Z,2023-04-10T06:49:51Z,4178988073,178,,4177730815,212,17.6,4177730817,213,0.0,4177730813,141,76.7,4177730809,56,Back,4177730811,140,41.8,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280609,12,1,1,0,40,4ku8o6uf87yd8iecdalipo6wd,1,46.4,87,2023-04-09T19:01:56.486Z,2023-04-10T06:49:55Z,4177730961,140,63.9,4177730957,56,Center,4177730963,141,73.3,4177730967,213,5.8,4178988151,178,,4177730965,212,20.6,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280633,13,1,1,0,41,4ku8o6uf87yd8iecdalipo6wd,0,63.9,73.3,2023-04-09T19:01:57.849Z,2023-04-10T06:50:00Z,4177731077,140,83.5,4178988237,178,,4177731081,212,22.8,4177731083,213,0.4,4177731079,141,87.8,4177731075,56,Left,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280643,11,49,1,0,43,3budh3j9xivsid3ptm8ptpy4k,1,23.3,13.3,2023-04-09T19:01:59.810Z,2023-04-10T06:50:03Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280679,12,1,1,0,43,3budh3j9xivsid3ptm8ptpy4k,1,23.3,13.3,2023-04-09T19:01:59.929Z,2023-04-10T06:50:08Z,4177731313,141,42.4,4177731315,212,28.3,4177731311,140,4.0,4177731307,56,Back,4178988415,178,,4177731317,213,2.4,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280733,13,1,1,0,47,3budh3j9xivsid3ptm8ptpy4k,0,5.3,42.2,2023-04-09T19:02:04.177Z,2023-04-10T06:50:10Z,4177731609,140,59.0,4177731611,141,58.1,4177731613,212,57.4,4177731617,1,,4177731605,155,,4178988447,178,,4177731607,56,Center,4177731615,213,0.2,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280729,14,44,1,0,50,4ku8o6uf87yd8iecdalipo6wd,1,41.9,40.4,2023-04-09T19:02:07.220Z,2023-04-10T09:21:36Z,4177731587,56,Back,4177731589,285,,4177731649,233,14,,,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280735,14,44,1,0,50,3budh3j9xivsid3ptm8ptpy4k,0,58.1,59.6,2023-04-09T19:02:07.221Z,2023-04-10T06:50:14Z,4177731625,286,,4177731623,56,Center,4177731927,233,14,,,,,,,,,,,,,,,,diixuwl5rn7f8vjleqfqy4st1,Raúl de Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280767,15,1,1,0,50,4ku8o6uf87yd8iecdalipo6wd,1,44,36,2023-04-09T19:02:07.366Z,2023-04-10T09:21:36Z,4177731781,213,5.0,4178988655,388,,4177731773,56,Back,4177731779,212,16.7,4177731775,140,47.9,4177731777,141,12.2,4177731771,3,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280777,16,49,1,0,53,4ku8o6uf87yd8iecdalipo6wd,1,47.9,12.2,2023-04-09T19:02:10.030Z,2023-04-10T06:50:35Z,,,,,,,,,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280785,17,1,1,0,53,4ku8o6uf87yd8iecdalipo6wd,1,47.9,12.2,2023-04-09T19:02:10.065Z,2023-04-10T06:50:33Z,4177731871,56,Back,4177731873,140,46.5,4177731877,212,5.4,4178988941,388,,4177731875,141,19.8,4177731879,213,1.8,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280827,18,1,1,0,54,4ku8o6uf87yd8iecdalipo6wd,1,48.2,20.8,2023-04-09T19:02:10.963Z,2023-04-10T06:50:43Z,4177732085,141,5.8,4177732083,140,66.6,4177732081,56,Right,4178989189,178,,4177732087,212,21.8,4177732089,213,5.8,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280861,19,1,1,1,0,4ku8o6uf87yd8iecdalipo6wd,1,72.5,5.5,2023-04-09T19:02:16.648Z,2023-04-10T06:50:47Z,4177732229,213,2.0,4178989255,178,,4177732225,141,28.4,4177732227,212,17.1,4177732221,56,Center,4177732223,140,65.8,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280883,20,1,1,1,2,4ku8o6uf87yd8iecdalipo6wd,1,66.4,34.6,2023-04-09T19:02:19.367Z,2023-04-10T06:50:50Z,4177732415,212,20.0,4177732411,140,63.8,4177732409,56,Center,4178989333,178,,4177732413,141,63.8,4177732417,213,1.7,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280925,21,1,1,1,5,4ku8o6uf87yd8iecdalipo6wd,1,66.2,64,2023-04-09T19:02:21.814Z,2023-04-10T06:50:54Z,4177732695,140,91.4,4177732699,212,44.2,4178989421,178,,4177732691,155,,4177732701,213,5.4,4177732693,56,Right,4177732703,1,,4177732697,141,12.0,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280929,22,1,1,1,9,4ku8o6uf87yd8iecdalipo6wd,0,92.6,12.2,2023-04-09T19:02:25.628Z,2023-04-10T06:50:58Z,4177732715,140,94.5,4177732777,236,,4177732719,212,3.3,4177732709,2,,4177732721,213,0.9,4177732717,141,16.1,4178989513,178,,4177732789,286,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,4178459815,224,4178459817,20,4177732781,233,15,4177732713,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,
2531280937,15,12,1,1,9,3budh3j9xivsid3ptm8ptpy4k,1,10.6,85.2,2023-04-09T19:02:25.734Z,2023-04-10T06:51:03Z,4177732757,185,,4177732759,56,Back,4178989611,21,,4178989609,178,,4177732847,233,22,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280969,16,6,1,1,9,3budh3j9xivsid3ptm8ptpy4k,0,8,84.6,2023-04-09T19:02:26.387Z,2023-04-10T06:51:08Z,4177732899,56,Back,4177732901,73,,4177732959,233,23,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280971,23,6,1,1,9,4ku8o6uf87yd8iecdalipo6wd,1,92,15.4,2023-04-09T19:02:26.387Z,2023-04-10T06:51:07Z,4177732919,233,16,4177732909,75,,4177732907,56,Right,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281405,24,1,1,1,54,4ku8o6uf87yd8iecdalipo6wd,0,99.5,0.5,2023-04-09T19:03:11.298Z,2023-04-10T06:51:12Z,4177735221,6,,4178460731,72,,4177735227,56,Center,4177735233,212,30.6,4177735225,223,,4178989783,178,,4177735219,2,,4177735229,140,97.4,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,4177735223,155,4177735235,213,4177735231,141,45.4,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,
2531281431,17,12,1,1,56,3budh3j9xivsid3ptm8ptpy4k,1,4,60.2,2023-04-09T19:03:12.491Z,2023-04-10T06:51:18Z,4178989919,388,,4177735355,141,14.8,4177735359,213,5.2,4177735353,140,19.3,4177735351,56,Back,4177735385,15,,4177735357,212,34.8,,,,diixuwl5rn7f8vjleqfqy4st1,Raúl de Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281491,25,1,1,1,59,4ku8o6uf87yd8iecdalipo6wd,1,81.8,76.7,2023-04-09T19:03:15.836Z,2023-04-10T06:51:28Z,4177735627,2,,4177735643,213,5.1,4177736533,210,13,4177735633,140,87.2,4177735629,155,,4178462655,225,,4177735635,141,53.2,4177735639,212,17.0,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,4178462659,72,4177735631,56,4178990019,178,,4177736535,154,,Center,1,4178462657,387,,,,,,,,,,,,,,,,,,,,,
2531281525,27,13,1,2,0,4ku8o6uf87yd8iecdalipo6wd,1,87.2,52.4,2023-04-09T19:03:17.412Z,2023-04-10T06:51:29Z,4177736549,85,,4177735803,17,,4177736561,55,25,4177736087,328,,4177736567,102,50.1,4177736081,25,,4177736577,231,49.6,4177736083,15,,548jzfl9higq44w9bgqvcjh05,J. Giménez,4177736551,29,4178990169,388,4177736571,103,59.7,4177735805,56,Center,,,4177736575,230,99.8,4177736555,154,,,,,,,,,,,,,,,,,,
2531281513,19,5,1,2,2,3budh3j9xivsid3ptm8ptpy4k,1,-1,54.2,2023-04-09T19:03:18.644Z,2023-04-10T06:51:31Z,4177735885,233,28,4177735725,346,,4177735723,56,Back,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281537,28,5,1,2,2,4ku8o6uf87yd8iecdalipo6wd,0,101,45.8,2023-04-09T19:03:18.644Z,2023-04-10T06:51:31Z,4177735865,346,,4177735863,56,Center,4177735903,233,19,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281519,26,43,1,2,2,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-04-09T19:03:19.012Z,2023-04-09T19:03:38Z,4177736643,144,44,4177735763,286,0,4177735761,56,Center,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281497,18,43,1,2,4,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-04-09T19:03:21.013Z,2023-04-09T19:03:29Z,4177735659,285,0,4177735657,56,Back,4177735855,233,26,4177736103,144,44,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281819,20,1,1,2,30,3budh3j9xivsid3ptm8ptpy4k,0,4.3,53.3,2023-04-09T19:03:47.450Z,2023-04-10T06:51:37Z,4177737389,212,68.2,4177737385,140,65.3,4177737395,74,,4177737387,141,87.9,4177737391,213,0.4,4177737381,155,,4177737379,124,,4177737393,1,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,4177737383,56,,,,,,,,,,,,,,,,Left,,,,,,,,,,,,,,,,,
2531281845,29,1,1,2,34,4ku8o6uf87yd8iecdalipo6wd,0,36.9,10.9,2023-04-09T19:03:50.834Z,2023-04-10T06:51:45Z,4177737483,140,48.9,4178990611,388,,4177737479,3,,4177737481,56,Back,4177737487,212,14.1,4177737485,141,20.3,4177737489,213,0.5,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281905,21,1,1,2,35,3budh3j9xivsid3ptm8ptpy4k,1,54.4,72.5,2023-04-09T19:03:52.300Z,2023-04-10T06:51:51Z,4177737777,212,11.0,4177737771,56,Left,4177737773,140,61.1,4177737779,213,0.9,4178990781,388,,4177737769,3,,4177737775,141,84.9,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531517717,958,83,1,2,38,4ku8o6uf87yd8iecdalipo6wd,1,42.9,11,2023-04-09T19:03:55.348Z,2023-04-10T07:18:57Z,4179039771,399,119403,,,,,,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281947,22,1,1,2,39,3budh3j9xivsid3ptm8ptpy4k,1,58,88.7,2023-04-09T19:03:55.933Z,2023-04-10T06:52:04Z,4177737987,140,55.8,4177737991,212,5.0,4177737993,213,4.2,4178991069,178,,4177737989,141,82.1,4177737985,56,Left,,,,,,,diixuwl5rn7f8vjleqfqy4st1,Raúl de Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281989,23,1,1,2,40,3budh3j9xivsid3ptm8ptpy4k,1,50.5,79.2,2023-04-09T19:03:56.690Z,2023-04-10T06:52:08Z,4177738217,213,2.3,4177738209,56,Back,4177738211,140,41.7,4177738213,141,93.2,4177738215,212,13.3,4178991173,178,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531282005,24,1,1,2,42,3budh3j9xivsid3ptm8ptpy4k,1,41.7,93.2,2023-04-09T19:03:58.871Z,2023-04-10T06:52:12Z,4177738305,212,17.9,4178991299,178,,4177738303,141,69.6,4177738301,140,34.1,4177738299,56,Back,4177738307,213,4.3,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
