id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value
2539171621,9,1,1,0,11,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.9,71.3,2023-04-25T17:32:47.761Z,2023-04-25T22:28:25Z,4219777661,213,3.0,4219777659,212,11.4,4219777657,141,73.6,4219777655,140,20.1,4219777653,56,Back,,,,,,,,,,1wezo3pjdktc0iqaxze3uh2sq,Iker Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171633,10,1,1,0,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.7,66.1,2023-04-25T17:32:49.657Z,2023-04-25T17:32:52Z,4219777715,140,20.3,4219777721,213,4.8,4219777717,141,29.5,4219777719,212,24.9,4219777713,56,Back,,,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171659,11,1,1,0,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,24,17,2023-04-25T17:32:52.306Z,2023-04-25T22:28:36Z,4219777859,155,,4219777865,141,24.9,4219777861,56,Center,4219777863,140,67.3,4219777871,1,,4219777869,213,0.1,4219777867,212,45.8,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171665,12,1,1,0,19,2l0ldgiwsgb8d6y3z0sfgjzyj,0,67.3,24.9,2023-04-25T17:32:55.234Z,2023-04-25T22:28:43Z,4219777931,3,,4219777935,140,72.5,4219777933,56,Center,4219777939,212,9.9,4219777937,141,37.0,4219777941,213,1.0,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171673,3,49,1,0,21,82q9159y2u7mkfn3z6hy75r4o,1,29.9,66,2023-04-25T17:32:57.535Z,2023-04-25T17:32:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171685,4,1,1,0,21,82q9159y2u7mkfn3z6hy75r4o,1,29.9,66.1,2023-04-25T17:32:57.992Z,2023-04-25T17:32:59Z,4219778035,212,20.7,4219778029,56,Back,4219778027,157,,4219778031,140,42.9,4219778033,141,89.0,4219778037,213,0.9,4219778039,1,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171709,5,1,1,0,22,82q9159y2u7mkfn3z6hy75r4o,1,39,90,2023-04-25T17:32:58.303Z,2023-04-25T22:28:59Z,4219778149,168,,4219778159,213,0.4,4219778157,212,7.2,4219778155,141,94.2,4219778151,56,Back,4219778153,140,45.3,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171713,6,4,1,0,25,82q9159y2u7mkfn3z6hy75r4o,1,46.8,88.2,2023-04-25T17:33:01.838Z,2023-04-25T22:29:06Z,4219780663,294,,4219778187,286,,4219778233,233,13,4219778179,13,,4219778183,152,,4219778181,56,Back,,,,,,,2gaojeqbhh6oj3ao7b3nxxx0q,Chris Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171721,13,4,1,0,25,2l0ldgiwsgb8d6y3z0sfgjzyj,0,53.2,11.8,2023-04-25T17:33:01.839Z,2023-04-25T22:29:11Z,4219778207,294,,4219778243,233,6,4219778209,56,Right,4219778213,285,,4219778205,13,,4219778211,152,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171801,7,1,1,0,37,82q9159y2u7mkfn3z6hy75r4o,1,46.4,90.5,2023-04-25T17:33:13.566Z,2023-04-25T22:29:22Z,4219778647,5,,4219778649,152,,4219778659,213,4.0,4219778657,212,17.5,4219778651,56,Back,4219779277,189,,4219778655,141,70.6,4219778653,140,35.9,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171815,8,1,1,0,40,82q9159y2u7mkfn3z6hy75r4o,1,35.9,65.4,2023-04-25T17:33:16.694Z,2023-04-25T22:29:29Z,4219778705,140,32.0,4219778709,212,24.4,4219778707,141,30.1,4219778703,56,Back,4219778711,213,4.5,,,,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171857,9,1,1,0,44,82q9159y2u7mkfn3z6hy75r4o,1,33.7,31.3,2023-04-25T17:33:20.271Z,2023-04-25T17:33:26Z,4219778931,141,53.4,4219778927,56,Back,4219778935,213,1.8,4219778929,140,30.8,4219778933,212,15.3,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171883,10,1,1,0,49,82q9159y2u7mkfn3z6hy75r4o,1,26.2,50.9,2023-04-25T17:33:25.902Z,2023-04-25T17:33:32Z,4219779063,56,Back,4219779077,213,3.4,4219779071,141,44.6,4219779075,212,20.3,4219779067,140,7.3,,,,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171891,11,1,1,0,55,82q9159y2u7mkfn3z6hy75r4o,1,9.8,35.1,2023-04-25T17:33:32.006Z,2023-04-25T22:30:29Z,4219779135,213,0.3,4219779129,140,59.8,4219779127,56,Center,4219779131,141,61.4,4219779133,212,55.5,4219779137,1,,4219779125,157,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171895,12,44,1,0,59,82q9159y2u7mkfn3z6hy75r4o,1,63.2,63.2,2023-04-25T17:33:35.262Z,2023-04-25T17:33:36Z,4219779189,233,14,4219779157,286,,4219779155,56,Center,,,,,,,,,,,,,,,,2gaojeqbhh6oj3ao7b3nxxx0q,Chris Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171903,14,44,1,0,59,2l0ldgiwsgb8d6y3z0sfgjzyj,0,36.8,36.8,2023-04-25T17:33:35.263Z,2023-04-25T17:33:37Z,4219779187,285,,4219779193,233,12,4219779185,56,Back,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171905,13,1,1,0,59,82q9159y2u7mkfn3z6hy75r4o,0,58.7,61.2,2023-04-25T17:33:35.479Z,2023-04-25T17:33:37Z,4219779207,212,13.6,4219779209,213,0.2,4219779197,3,,4219779199,168,,4219779203,140,71.4,4219779201,56,Center,4219779205,141,64.8,,,,2gaojeqbhh6oj3ao7b3nxxx0q,Chris Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171913,15,1,1,1,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,28.7,34.9,2023-04-25T17:33:37.033Z,2023-04-25T17:33:38Z,4219779255,212,6.5,4219779251,140,30.6,4219779253,141,44.0,4219779247,3,,4219779249,56,Back,4219779257,213,1.3,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171919,16,1,1,1,2,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.6,44,2023-04-25T17:33:38.193Z,2023-04-25T17:33:40Z,4219779283,56,Back,4219779289,212,24.1,4219779287,141,62.0,4219779285,140,10.8,4219779291,213,2.6,4219779281,3,,,,,,,,1wezo3pjdktc0iqaxze3uh2sq,Iker Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171923,17,49,1,1,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,10.8,62,2023-04-25T17:33:40.449Z,2023-04-25T17:33:47Z,,,,,,,,,,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172013,18,1,1,1,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.4,49.3,2023-04-25T17:33:54.041Z,2023-04-25T17:33:57Z,4219779893,213,5.1,4219779889,141,17.4,4219779887,140,22.0,4219779885,56,Back,4219779891,212,23.1,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172035,19,1,1,1,20,2l0ldgiwsgb8d6y3z0sfgjzyj,0,24,13.5,2023-04-25T17:33:57.002Z,2023-04-25T17:34:01Z,4219780033,56,Right,4219780031,155,,4219780035,140,60.8,4219780039,212,39.1,4219780037,141,4.9,4219780041,213,6.1,4219780043,1,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172051,14,1,1,1,24,82q9159y2u7mkfn3z6hy75r4o,0,33.6,93.3,2023-04-25T17:34:00.454Z,2023-04-25T17:34:01Z,4219780107,213,1.2,4219780103,141,100.0,4219780105,212,6.3,4219780101,140,35.6,4219780099,56,Back,4219780097,3,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172057,15,5,1,1,24,82q9159y2u7mkfn3z6hy75r4o,0,37,101.7,2023-04-25T17:34:01.143Z,2023-04-25T17:34:03Z,4219780127,347,,4219780183,233,20,4219780125,56,Back,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172065,20,5,1,1,24,2l0ldgiwsgb8d6y3z0sfgjzyj,1,63,-1.7,2023-04-25T17:34:01.143Z,2023-04-25T17:53:36Z,4219780161,347,,4219780159,56,Right,4219780175,233,15,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172125,21,1,1,1,37,2l0ldgiwsgb8d6y3z0sfgjzyj,1,67.5,0,2023-04-25T17:34:13.377Z,2023-04-25T22:31:57Z,4219780553,141,16.2,4219780551,140,66.7,4219780555,212,11.8,4219780557,213,1.6,4219780549,56,Right,4219780547,107,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172141,22,1,1,1,40,2l0ldgiwsgb8d6y3z0sfgjzyj,1,66.7,16.2,2023-04-25T17:34:16.449Z,2023-04-25T17:34:20Z,4219780677,1,,4219780665,155,,4219780671,141,74.4,4219780669,140,60.3,4219780667,56,Center,4219780675,213,1.7,4219780673,212,40.1,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172145,23,1,1,1,43,2l0ldgiwsgb8d6y3z0sfgjzyj,0,60.3,74.4,2023-04-25T17:34:19.571Z,2023-04-25T22:32:11Z,4219780693,212,12.6,4219780687,56,Left,4219780689,140,63.5,4219780685,3,,4219780691,141,92.3,4219780695,213,1.3,,,,,,,6nq6p1kfoejfmnzpckquv4tn8,Iker Benito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172143,16,49,1,1,44,82q9159y2u7mkfn3z6hy75r4o,1,34.1,9.2,2023-04-25T17:34:21.053Z,2023-04-25T17:34:21Z,,,,,,,,,,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172155,17,1,1,1,45,82q9159y2u7mkfn3z6hy75r4o,0,34,6.2,2023-04-25T17:34:21.718Z,2023-04-25T17:34:24Z,4219780725,140,36.6,4219780811,236,,4219780723,56,Back,4219780813,233,24,4219780727,141,6.2,4219780729,212,2.7,4219780731,213,0,4219780817,286,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172171,24,74,1,1,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,62.7,96.5,2023-04-25T17:34:21.719Z,2023-04-25T17:53:06Z,4219780785,56,Left,4219780787,285,,4219780823,233,17,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172227,18,5,1,1,48,82q9159y2u7mkfn3z6hy75r4o,1,45.4,-1.5,2023-04-25T17:34:24.351Z,2023-04-25T17:34:36Z,4219781093,56,Back,4219781097,347,,4219781123,233,25,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172177,25,5,1,1,48,2l0ldgiwsgb8d6y3z0sfgjzyj,0,54.6,101.5,2023-04-25T17:34:24.351Z,2023-04-25T17:53:36Z,4219780839,56,Left,4219781127,233,18,4219780841,347,,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172233,19,1,1,1,57,82q9159y2u7mkfn3z6hy75r4o,1,48.9,0,2023-04-25T17:34:33.766Z,2023-04-25T22:32:32Z,4219781149,141,8.8,4219781147,140,45.1,4219781145,56,Back,4219781153,213,2.1,4219781143,107,,4219782435,189,,4219781151,212,8.0,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172241,20,1,1,1,58,82q9159y2u7mkfn3z6hy75r4o,1,43.5,8.8,2023-04-25T17:34:34.558Z,2023-04-25T22:32:36Z,4219781193,56,Back,4219781199,212,4.8,4219781197,141,3.7,4219781195,140,46.6,4219781201,213,5.5,4219782463,189,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172265,21,1,1,2,0,82q9159y2u7mkfn3z6hy75r4o,1,44.7,4.1,2023-04-25T17:34:37.030Z,2023-04-25T22:32:59Z,4219781311,212,18.1,4219781313,213,3.0,4219781305,56,Back,4219781307,140,27.7,4219781309,141,8.5,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172307,22,1,1,2,4,82q9159y2u7mkfn3z6hy75r4o,1,31.2,5.9,2023-04-25T17:34:40.567Z,2023-04-25T17:34:49Z,4219781555,212,59.4,4219781551,140,87.8,4219781553,141,5.3,4219781547,155,,4219781549,56,Right,4219781557,213,6.3,4219781559,1,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172327,23,3,1,2,13,82q9159y2u7mkfn3z6hy75r4o,1,90.6,7.9,2023-04-25T17:34:49.405Z,2023-04-25T22:33:33Z,4219781637,286,,4220283757,464,,4219781635,56,Right,4219781643,233,26,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172309,26,45,1,2,13,2l0ldgiwsgb8d6y3z0sfgjzyj,0,9.4,92.1,2023-04-25T17:34:49.405Z,2023-04-25T17:34:51Z,4219781667,233,23,4219781567,285,,4219781565,56,Back,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172337,24,1,1,2,14,82q9159y2u7mkfn3z6hy75r4o,1,89.4,26.7,2023-04-25T17:34:50.998Z,2023-04-25T22:35:27Z,4219782233,210,15,4219781715,56,Center,4219782235,154,,4219781723,213,2.0,4219781717,140,87.0,4219781719,141,35.7,4219781721,212,6.6,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172343,25,15,1,2,16,82q9159y2u7mkfn3z6hy75r4o,1,87.3,34.2,2023-04-25T17:34:52.646Z,2023-04-25T22:35:27Z,4219782277,102,50.1,4219781747,63,,4219782285,230,98.1,4219782273,55,24,4219782271,154,,4219782269,29,,4219782279,103,19,4219781749,56,Center,2gaojeqbhh6oj3ao7b3nxxx0q,Chris Ramos,,4219782283,147,37,4219782001,82,4219782281,146,89.5,4219782287,231,48.0,4219781745,22,4219782017,233,27,4219781997,20,4219782267,78,,,,,,,,,,,
2539172339,27,10,1,2,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,9.5,65.5,2023-04-25T17:34:52.746Z,2023-04-25T17:35:02Z,4219781729,56,Back,4219781727,94,,4219782023,233,25,,,,,,,,,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172363,26,1,1,2,18,82q9159y2u7mkfn3z6hy75r4o,0,75.9,41.9,2023-04-25T17:34:54.806Z,2023-04-25T17:34:57Z,4219781897,141,52.5,4219781899,212,15.1,4219781901,213,0.5,4219781893,56,Center,4219781895,140,88.5,4219781891,155,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172369,28,52,1,2,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,7.7,43.9,2023-04-25T17:34:57.994Z,2023-04-25T22:36:03Z,4220285403,378,,,,,,,,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172435,29,80,1,2,34,2l0ldgiwsgb8d6y3z0sfgjzyj,0,14.1,41.3,2023-04-25T17:35:11.025Z,2023-04-25T17:35:12Z,4219782421,189,,,,,,,,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539172479,30,1,1,2,37,2l0ldgiwsgb8d6y3z0sfgjzyj,1,12.5,43.1,2023-04-25T17:35:13.465Z,2023-04-25T17:35:16Z,4219782589,212,22.4,4219782587,141,13.4,4219782583,56,Back,4219782591,213,5.2,4219782585,140,21.8,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
