id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/18/value,qualifier/20/value
2471931659,9,2,1,0,13,82q9159y2u7mkfn3z6hy75r4o,1,37.3,21.9,2022-10-15T12:01:09.008Z,2022-10-15T22:05:57Z,3846949509,178,,3843749427,56,Right,3843749429,140,72.9,3843749425,1,,3843749431,141,11.3,3843749423,7,cn3ocv5r0d0un0no4wlxl5y39,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931637,3,55,1,0,13,7h7eg7q7dbwvzww78h9d5eh0h,1,35,84.6,2022-10-15T12:01:09.009Z,2022-10-15T22:05:58Z,3844041105,189,,,,,,,,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931757,4,1,1,0,24,7h7eg7q7dbwvzww78h9d5eh0h,1,35.8,82.4,2022-10-15T12:01:19.886Z,2022-10-15T22:08:15Z,3843749887,56,Back,3843749923,189,,3843749885,241,,3843749883,5,,3846949727,178,,3843749895,213,2.9,3843749893,212,9.9,3843749891,141,85.5,2udtmz4lvh4vil16mxvo0j4l,Aleix García,3843749889,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932149,13,43,1,0,26,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-10-15T12:01:21.764Z,2022-10-15T12:02:16Z,3843751787,56,Back,3843752587,144,1,3843751797,212,7.0,3843751799,213,2.5,3843751793,141,85.8,3843752233,5,0,3843752235,152,0,3843751791,140,26.1,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931785,5,1,1,0,26,7h7eg7q7dbwvzww78h9d5eh0h,1,27.9,88.2,2022-10-15T12:01:21.858Z,2022-10-15T22:07:35Z,3843750007,213,3.9,3846949833,178,,3843750001,140,13.4,3843750003,141,66.4,3843750005,212,21.2,3843749999,56,Back,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931819,6,1,1,0,31,7h7eg7q7dbwvzww78h9d5eh0h,1,15.4,72.8,2022-10-15T12:01:26.870Z,2022-10-15T22:06:20Z,3843750197,141,59.6,3843750201,213,5.4,3843750195,140,23.1,3843750193,56,Back,3843750199,212,12.1,3846949913,178,,,,,,,,8ikm0hxyz2qaonz3qmynu0xqt,B. Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931841,7,1,1,0,32,7h7eg7q7dbwvzww78h9d5eh0h,1,22.5,62.4,2022-10-15T12:01:27.638Z,2022-10-15T22:07:09Z,3843750329,56,Back,3843750333,140,3.5,3846950741,178,,3843750341,212,23.0,3843750343,213,3.7,3843750337,141,45.5,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931879,8,1,1,0,36,7h7eg7q7dbwvzww78h9d5eh0h,0,4.2,43.4,2022-10-15T12:01:31.162Z,2022-10-15T22:08:20Z,3844042897,157,,3843750503,213,5.9,3843750505,1,,3843750497,140,41.6,3843750501,212,43.0,3843750499,141,17.5,3846952205,178,,3843750495,56,Back,4wbwcfbeokv5j4nuudbxgaw2d,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931885,10,8,1,0,38,82q9159y2u7mkfn3z6hy75r4o,1,60.1,78.9,2022-10-15T12:01:33.127Z,2022-10-15T22:09:22Z,3843750513,56,Left,3846306181,385,,3846952417,21,,3846952419,178,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931921,9,1,1,0,41,7h7eg7q7dbwvzww78h9d5eh0h,1,28.3,43,2022-10-15T12:01:36.390Z,2022-10-15T22:09:11Z,3846953369,21,,3843750707,140,37.8,3843750713,213,0.0,3843750709,141,43.0,3843750711,212,10.0,3846952635,178,,3843750705,56,Back,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472581779,881,67,1,0,42,7h7eg7q7dbwvzww78h9d5eh0h,1,39.7,44.8,2022-10-15T12:01:37.575Z,2022-10-16T02:15:09Z,3847250417,233,680,,,,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472581767,680,67,1,0,42,82q9159y2u7mkfn3z6hy75r4o,0,60.3,55.2,2022-10-15T12:01:37.576Z,2022-10-16T00:18:48Z,3847250465,233,881,,,,,,,,,,,,,,,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931925,10,1,1,0,42,7h7eg7q7dbwvzww78h9d5eh0h,0,37.8,43,2022-10-15T12:01:37.606Z,2022-10-16T02:15:10Z,3843750731,56,Back,3843750733,140,28.9,3843750735,141,55.4,3843750739,213,2.4,3843750737,212,12.6,3846953949,178,,3843750859,156,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931945,11,49,1,0,44,82q9159y2u7mkfn3z6hy75r4o,1,68.1,34,2022-10-15T12:01:39.193Z,2022-10-15T22:16:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931975,12,1,1,0,48,82q9159y2u7mkfn3z6hy75r4o,0,78.6,31.2,2022-10-15T12:01:43.437Z,2022-10-15T22:09:56Z,3843751027,212,18.2,3843751025,141,24.4,3843751023,140,95.4,3843751019,56,Center,3846954257,178,,3843751029,213,6.0,,,,,,,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931981,11,12,1,0,50,7h7eg7q7dbwvzww78h9d5eh0h,1,5.8,75.6,2022-10-15T12:01:45.286Z,2022-10-15T22:10:03Z,3843751067,212,9.1,3843751075,167,,3846954459,389,,3843751061,56,Back,3843751063,140,0.0,3843751065,141,84.1,3843751069,213,2.5,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931983,12,6,1,0,51,7h7eg7q7dbwvzww78h9d5eh0h,0,3.8,79,2022-10-15T12:01:46.348Z,2022-10-15T22:10:08Z,3843751071,56,Back,3843751073,73,,3843751137,233,13,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471931991,13,6,1,0,51,82q9159y2u7mkfn3z6hy75r4o,1,96.2,21,2022-10-15T12:01:46.348Z,2022-10-15T22:10:07Z,3843751099,56,Right,3843751101,75,,3843751111,233,12,,,,,,,,,,,,,,,,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932423,14,1,1,1,26,82q9159y2u7mkfn3z6hy75r4o,1,99.5,0.5,2022-10-15T12:02:21.652Z,2022-10-15T22:10:17Z,3843753179,2,,3843753187,56,Center,3846310055,387,,3846310053,225,,3843759419,210,15,3846954737,178,,3843753191,141,62.7,3843753195,213,2.2,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,3843753193,212,50.6,1,3843759421,154,3843753197,1,3843753181,6,3846310057,20,3843753183,155,3843753189,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932427,15,15,1,1,29,82q9159y2u7mkfn3z6hy75r4o,1,73.1,62.7,2022-10-15T12:02:25.019Z,2022-10-15T22:10:18Z,3843801021,81,,3843801023,82,,3843759453,230,98.4,3843753211,56,Center,3843759451,147,56.5,3843759445,103,23.6,3843759447,215,,3843759439,55,14,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,3846954823,178,,,3843758343,25,3843759455,231,3843759437,154,3843759449,146,3843759443,102,3843759435,29,,50.5,84.6,47.9,3843753209,18,3844004169,233,14,3843758345,72,,,,,,,,,,,,,,,,
2471932455,14,10,1,1,30,7h7eg7q7dbwvzww78h9d5eh0h,1,15.1,48.5,2022-10-15T12:02:25.537Z,2022-10-15T22:10:23Z,3843753393,56,Back,3844004073,94,,3844004251,233,15,3846954955,178,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472582385,882,67,1,1,31,7h7eg7q7dbwvzww78h9d5eh0h,1,30.3,33.4,2022-10-15T12:02:26.853Z,2022-10-16T02:15:10Z,3847254123,233,687,,,,,,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472582383,687,67,1,1,31,82q9159y2u7mkfn3z6hy75r4o,0,69.7,66.6,2022-10-15T12:02:26.854Z,2022-10-16T00:20:11Z,3847254141,233,882,,,,,,,,,,,,,,,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932469,15,49,1,1,32,7h7eg7q7dbwvzww78h9d5eh0h,1,29.4,33.2,2022-10-15T12:02:27.077Z,2022-10-15T22:10:39Z,,,,,,,,,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932489,16,1,1,1,32,7h7eg7q7dbwvzww78h9d5eh0h,1,29.4,33.2,2022-10-15T12:02:27.084Z,2022-10-15T22:10:46Z,3843753561,56,Back,3843753569,141,32.8,3843753573,213,3.2,3846955531,178,,3843753567,140,24.5,3843753571,212,5.2,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932511,17,1,1,1,32,7h7eg7q7dbwvzww78h9d5eh0h,1,27.5,29.1,2022-10-15T12:02:27.889Z,2022-10-15T22:10:54Z,3843753675,212,29.5,3843753673,141,5.4,3843753671,140,51.0,3846955813,178,,3843753677,213,5.7,3843753669,56,Right,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932615,18,1,1,1,37,7h7eg7q7dbwvzww78h9d5eh0h,1,54.1,9.1,2022-10-15T12:02:32.201Z,2022-10-15T22:10:58Z,3843754195,1,,3843754193,213,0.9,3843754191,212,60.3,3846955925,178,,3843754187,140,88.8,3843754189,141,79.8,3843754183,196,,3843754185,56,Left,2udtmz4lvh4vil16mxvo0j4l,Aleix García,3843754181,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472582875,689,83,1,1,45,82q9159y2u7mkfn3z6hy75r4o,1,3.9,10.2,2022-10-15T12:02:40.100Z,2022-10-16T00:21:11Z,3847257071,399,248498,,,,,,,,,,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472582683,688,43,1,1,45,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-10-15T12:02:40.149Z,2022-10-16T00:21:00Z,3847256417,144,83,3847255965,399,248498,,,,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932625,19,3,1,1,45,7h7eg7q7dbwvzww78h9d5eh0h,0,96.3,90.2,2022-10-15T12:02:40.172Z,2022-10-15T22:11:15Z,3846956347,178,,3843754225,56,Left,3843754347,233,16,3843754227,286,,3846314757,465,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932629,16,7,1,1,45,82q9159y2u7mkfn3z6hy75r4o,0,3.7,9.8,2022-10-15T12:02:40.350Z,2022-10-15T22:11:10Z,3846314999,383,,3846956279,178,,3843754251,285,,3843754249,56,Back,3843754271,233,19,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932655,20,50,1,1,46,7h7eg7q7dbwvzww78h9d5eh0h,1,95.8,91,2022-10-15T12:02:41.208Z,2022-10-15T22:11:33Z,3843754441,233,17,3843754401,56,Left,3843754403,286,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932651,17,7,1,1,46,82q9159y2u7mkfn3z6hy75r4o,1,4.2,9,2022-10-15T12:02:41.509Z,2022-10-15T22:11:38Z,3843754423,233,20,3843754385,285,,3843754383,56,Back,3846315517,385,,3846956883,178,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932685,18,49,1,1,47,82q9159y2u7mkfn3z6hy75r4o,1,22.2,7.9,2022-10-15T12:02:42.698Z,2022-10-15T22:11:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932775,19,1,1,1,50,82q9159y2u7mkfn3z6hy75r4o,1,22.6,8.2,2022-10-15T12:02:45.187Z,2022-10-15T22:11:49Z,3843755059,56,Back,3843755063,140,25.5,3843755071,212,5.9,3843755073,213,1.0,3843755067,141,15.6,3846957117,178,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932781,20,4,1,1,51,82q9159y2u7mkfn3z6hy75r4o,1,24.6,14,2022-10-15T12:02:46.777Z,2022-10-15T22:11:56Z,3843755093,285,,3843755269,233,21,3843755089,152,,3843755085,56,Back,3843755083,294,,3843755079,13,,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471932805,21,4,1,1,51,7h7eg7q7dbwvzww78h9d5eh0h,0,75.4,86,2022-10-15T12:02:46.778Z,2022-10-15T22:11:55Z,3843755213,286,,3843755209,152,,3843755205,13,,3843755847,294,,3843755325,233,20,3846957235,178,,3843755207,56,Left,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471933011,21,1,1,2,9,82q9159y2u7mkfn3z6hy75r4o,1,27.1,30.7,2022-10-15T12:03:04.873Z,2022-10-15T22:12:05Z,3846957435,178,,3843756247,141,66.3,3843756239,5,,3843756251,213,1.4,3843756249,212,24.7,3843756421,189,,3843756243,56,Back,3843756245,140,31.8,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,3843756241,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471933041,22,1,1,2,12,82q9159y2u7mkfn3z6hy75r4o,1,26.1,73.8,2022-10-15T12:03:07.081Z,2022-10-15T22:12:19Z,3843756401,56,Back,3843756405,141,91.7,3843756403,140,36.6,3843756409,213,0.8,3846957757,178,,3843756407,212,16.4,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471933125,23,1,1,2,17,82q9159y2u7mkfn3z6hy75r4o,1,38.6,87.1,2022-10-15T12:03:13.028Z,2022-10-15T22:12:26Z,3846957961,178,,3843756839,56,Back,3843756847,213,3.7,3843756841,140,25.1,3843756843,141,74.8,3843756845,212,16.5,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471933135,24,1,1,2,20,82q9159y2u7mkfn3z6hy75r4o,1,11.4,79.3,2022-10-15T12:03:15.450Z,2022-10-15T22:12:32Z,3843756899,212,17.4,3843756895,140,6.5,3843756893,56,Back,3843756901,213,4.4,3843756897,141,54.8,3846958209,178,,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
