id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2493955893,3,55,1,0,10,4ku8o6uf87yd8iecdalipo6wd,1,31.6,56.9,2022-12-29T20:34:07.240Z,2022-12-30T07:58:45Z,,,,,,,,,,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956027,4,1,1,0,19,4ku8o6uf87yd8iecdalipo6wd,1,28.4,12.4,2022-12-29T20:34:15.900Z,2022-12-30T07:58:49Z,3959922135,141,46.3,3959922127,5,,3959922129,241,,3959922131,56,Back,3959922133,140,19.8,3959922137,212,24.8,3959922139,213,1.9,3960121707,189,,548jzfl9higq44w9bgqvcjh05,J. Giménez,3960396315,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956053,5,1,1,0,29,4ku8o6uf87yd8iecdalipo6wd,1,25.2,40.2,2022-12-29T20:34:26.004Z,2022-12-30T07:58:56Z,3960396357,178,,3959922265,212,11.5,3959922267,213,6.1,3959922263,141,36.9,3959922261,140,35.9,3959922259,56,Back,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494047879,720,83,1,0,31,4yg9ttzw0m51048doksv8uq5r,1,65.2,58.9,2022-12-29T20:34:27.969Z,2022-12-30T09:08:39Z,3960412711,399,503523,,,,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956147,6,1,1,0,32,4ku8o6uf87yd8iecdalipo6wd,1,35.3,45.1,2022-12-29T20:34:28.802Z,2022-12-30T07:59:01Z,3960396387,178,,3959922741,212,27.2,3959922735,56,Back,3959922743,213,1.4,3959922737,140,40.6,3959922739,141,84.2,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956185,7,1,1,0,39,4ku8o6uf87yd8iecdalipo6wd,1,51.4,79.7,2022-12-29T20:34:36.249Z,2022-12-30T07:59:03Z,3960396411,178,,3959922953,213,4.4,3959922949,141,36.4,3959922951,212,30.9,3959922943,155,,3959922947,140,42.6,3959922945,56,Back,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956203,8,1,1,0,43,4ku8o6uf87yd8iecdalipo6wd,0,47.1,41.3,2022-12-29T20:34:40.342Z,2022-12-30T07:59:07Z,3960396445,178,,3959923041,141,52.8,3959923047,1,,3959923035,155,,3959923043,212,36.6,3959923039,140,81.2,3959923037,56,Center,3959923045,213,0.2,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956219,9,1,1,0,45,4yg9ttzw0m51048doksv8uq5r,1,18.5,47.2,2022-12-29T20:34:42.497Z,2022-12-30T07:59:10Z,3960396473,388,,3959923131,212,6.1,3959923133,213,0.6,3959923125,56,Back,3959923129,141,52.4,3959923127,140,23.2,3959923123,3,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956223,10,1,1,0,47,4yg9ttzw0m51048doksv8uq5r,0,23.2,52.4,2022-12-29T20:34:43.707Z,2022-12-30T07:59:26Z,3959923155,3,,3959923159,140,23.7,3959923157,56,Back,3959923161,141,44.2,3959923167,213,4.8,3959923163,212,5.6,3960396557,388,,,,,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956267,9,1,1,0,49,4ku8o6uf87yd8iecdalipo6wd,0,77.1,65.6,2022-12-29T20:34:46.418Z,2022-12-30T07:59:30Z,3960396593,178,,3959923449,141,71.4,3959923451,212,4.0,3959923447,140,76.3,3959923453,213,1.8,3959923445,56,Center,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494047983,721,67,1,0,50,4yg9ttzw0m51048doksv8uq5r,1,24.7,28.1,2022-12-29T20:34:47.457Z,2022-12-30T09:04:43Z,3960413351,233,975,,,,,,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494047981,975,67,1,0,50,4ku8o6uf87yd8iecdalipo6wd,0,75.3,71.9,2022-12-29T20:34:47.458Z,2022-12-30T08:27:27Z,3960413355,233,721,,,,,,,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956269,11,8,1,0,50,4yg9ttzw0m51048doksv8uq5r,1,24.6,28.9,2022-12-29T20:34:47.485Z,2022-12-30T09:04:43Z,3959923459,56,Back,3960396603,178,,3960255121,383,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956275,12,49,1,0,51,4yg9ttzw0m51048doksv8uq5r,1,24.6,28.9,2022-12-29T20:34:48.492Z,2022-12-30T07:59:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956279,13,50,1,0,52,4yg9ttzw0m51048doksv8uq5r,1,22.5,29.1,2022-12-29T20:34:49.032Z,2022-12-30T07:59:52Z,3959923531,233,10,3959923489,285,,3959923487,56,Back,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956283,10,7,1,0,52,4ku8o6uf87yd8iecdalipo6wd,0,77.5,70.9,2022-12-29T20:34:49.101Z,2022-12-30T07:59:57Z,3960255193,383,,3959923513,233,13,3959923495,56,Center,3960396735,178,,3959923497,286,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956303,14,1,1,0,53,4yg9ttzw0m51048doksv8uq5r,0,24.7,34.6,2022-12-29T20:34:49.836Z,2022-12-30T08:00:01Z,3959923593,212,25.6,3959923589,140,44.1,3959923587,56,Back,3959923591,141,11.7,3959923595,213,5.6,3959923585,155,,3960396751,178,,,,,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956311,11,8,1,0,55,4ku8o6uf87yd8iecdalipo6wd,1,53.5,87.9,2022-12-29T20:34:52.354Z,2022-12-30T08:00:05Z,3960255265,384,,3960396785,178,,3959923639,56,Left,,,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956345,12,1,1,0,58,4ku8o6uf87yd8iecdalipo6wd,1,52,91.8,2022-12-29T20:34:54.672Z,2022-12-30T08:00:10Z,3959923801,213,3.9,3960396805,388,,3959923791,3,,3959923793,56,Back,3959923797,141,66.9,3959923799,212,25.1,3959923795,140,34.4,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956349,13,49,1,1,1,4ku8o6uf87yd8iecdalipo6wd,1,34.4,66.9,2022-12-29T20:34:58.153Z,2022-12-30T08:00:15Z,,,,,,,,,,,,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956359,14,1,1,1,2,4ku8o6uf87yd8iecdalipo6wd,1,33.5,67.4,2022-12-29T20:34:58.971Z,2022-12-30T08:00:17Z,3959923859,56,Back,3960396851,178,,3959923861,140,40.5,3959923863,141,67.8,3959923867,213,0.0,3959923865,212,7.4,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956371,15,1,1,1,4,4ku8o6uf87yd8iecdalipo6wd,1,41.6,67.7,2022-12-29T20:35:00.810Z,2022-12-30T08:00:21Z,3959923909,140,45.6,3959923907,56,Back,3959923913,212,12.5,3959923911,141,50.4,3959923915,213,5.1,3960396875,178,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956385,16,1,1,1,5,4ku8o6uf87yd8iecdalipo6wd,1,45.6,50.4,2022-12-29T20:35:01.888Z,2022-12-30T08:00:24Z,3959923991,56,Back,3959923999,213,2.2,3959923997,212,10.3,3959923993,140,39.8,3959923995,141,62.7,3960396891,178,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956405,17,1,1,1,7,4ku8o6uf87yd8iecdalipo6wd,1,39.8,62.7,2022-12-29T20:35:04.026Z,2022-12-30T08:00:28Z,3959924091,212,10.7,3959924087,140,41.7,3959924093,213,1.4,3959924089,141,78.2,3959924085,56,Back,3960396907,178,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956425,18,1,1,1,10,4ku8o6uf87yd8iecdalipo6wd,1,38,81.2,2022-12-29T20:35:07.117Z,2022-12-30T08:00:32Z,3959924227,1,,3959924223,212,33.5,3959924219,140,12.9,3959924221,141,50.7,3960396921,178,,3959924217,56,Back,3959924225,213,3.8,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956451,19,1,1,1,15,4ku8o6uf87yd8iecdalipo6wd,1,13.9,50.6,2022-12-29T20:35:12.052Z,2022-12-30T08:00:45Z,3959924415,140,23.3,3960396947,178,,3959924419,212,10.5,3959924421,213,0.3,3959924413,56,Back,3959924417,141,55.7,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956473,20,1,1,1,19,4ku8o6uf87yd8iecdalipo6wd,1,23.6,56.1,2022-12-29T20:35:16.146Z,2022-12-30T08:00:53Z,3959924527,213,1.4,3959924523,141,86.0,3959924521,140,27.5,3959924519,56,Back,3959924525,212,20.7,3960397077,178,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956501,21,1,1,1,21,4ku8o6uf87yd8iecdalipo6wd,0,27.6,85.1,2022-12-29T20:35:18.565Z,2022-12-30T08:00:58Z,3959924659,56,Left,3959924657,155,,3959924661,140,65.5,3959924663,141,84.6,3959924667,213,6.3,3959924669,1,,3960397087,178,,3959924665,212,39.8,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956495,15,61,1,1,23,4yg9ttzw0m51048doksv8uq5r,1,25.6,20.1,2022-12-29T20:35:20.463Z,2022-12-30T08:01:26Z,3960397219,389,,3959924641,56,Back,,,,,,,,,,,,,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956515,22,1,1,1,29,4ku8o6uf87yd8iecdalipo6wd,0,95.3,76.1,2022-12-29T20:35:25.644Z,2022-12-30T08:01:34Z,3959924755,213,4.5,3959924745,155,,3960397269,178,,3959924753,212,11.8,3959924749,140,93.1,3959924747,56,Center,3959924751,141,59.1,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956531,16,12,1,1,29,4yg9ttzw0m51048doksv8uq5r,1,3.5,40,2022-12-29T20:35:26.220Z,2022-12-30T08:01:41Z,3959924833,212,6.8,3959924887,15,,3959924831,141,33.1,3959924835,213,3.9,3959924827,56,Back,3959924829,140,0.0,3959924915,167,,3960397289,178,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956545,17,6,1,1,30,4yg9ttzw0m51048doksv8uq5r,0,2.8,37,2022-12-29T20:35:26.937Z,2022-12-30T08:01:44Z,3959924933,233,23,3959924903,73,,3959924901,56,Back,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956535,23,6,1,1,30,4ku8o6uf87yd8iecdalipo6wd,1,97.2,63,2022-12-29T20:35:26.937Z,2022-12-30T08:01:44Z,3959924857,73,,3959924929,233,17,3959924855,56,Center,,,,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956751,24,1,1,1,59,4ku8o6uf87yd8iecdalipo6wd,1,99.5,99.5,2022-12-29T20:35:55.837Z,2022-12-30T08:01:47Z,3959925905,140,78.6,3959925891,155,,3959925899,56,Right,3959925889,6,,3959925921,345,,3960255617,72,,3959925895,224,,3959925909,141,4.7,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,3959925887,2,3959925913,212,68.1,3960397321,178,3959925917,1,3959925915,213,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
2493956807,25,1,1,2,6,4ku8o6uf87yd8iecdalipo6wd,1,77.9,8.3,2022-12-29T20:36:02.973Z,2022-12-30T08:01:51Z,3959926185,141,26.8,3959926181,56,Center,3959926183,140,67.1,3959926187,212,16.9,3959926189,213,2.3,3960397345,178,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956825,26,1,1,2,12,4ku8o6uf87yd8iecdalipo6wd,1,69.2,47.8,2022-12-29T20:36:09.193Z,2022-12-30T08:01:57Z,3959926271,140,69.7,3960397359,178,,3959926273,141,84.8,3959926277,213,1.5,3959926269,56,Left,3959926275,212,25.2,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956855,27,1,1,2,14,4ku8o6uf87yd8iecdalipo6wd,1,69.7,84.8,2022-12-29T20:36:11.374Z,2022-12-30T08:01:59Z,3960397367,178,,3959926445,140,87.3,3959926449,212,19.9,3959926443,56,Left,3959926447,141,95.7,3959926451,213,0.4,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956873,28,1,1,2,18,4ku8o6uf87yd8iecdalipo6wd,0,92.8,91.4,2022-12-29T20:36:15.384Z,2022-12-30T08:02:05Z,3960255709,224,,3959926507,2,,3959926511,155,,3959926523,212,23.4,3960255711,72,,3959926521,141,57.0,3959926519,140,91.4,3959926525,213,4.6,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,3960397399,178,3959926515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956889,18,12,1,2,20,4yg9ttzw0m51048doksv8uq5r,1,9.3,42.4,2022-12-29T20:36:16.673Z,2022-12-30T08:02:11Z,3959926609,56,Back,3960397429,178,,3959926615,212,19.8,3959926611,140,24.5,3959926613,141,25.2,3959926617,213,5.7,,,,,,,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956895,19,49,1,2,21,4yg9ttzw0m51048doksv8uq5r,1,24.5,25.2,2022-12-29T20:36:17.800Z,2022-12-30T08:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956917,20,1,1,2,21,4yg9ttzw0m51048doksv8uq5r,1,24.5,25.2,2022-12-29T20:36:17.863Z,2022-12-30T08:02:17Z,3959926747,141,28.8,3960397485,178,,3959926743,56,Back,3959926751,213,2.6,3959926749,212,4.6,3959926745,140,20.8,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956931,21,1,1,2,24,4yg9ttzw0m51048doksv8uq5r,1,25,11.7,2022-12-29T20:36:21.400Z,2022-12-30T08:02:28Z,3959926821,56,Back,3959926829,213,0.5,3960397573,178,,3959926827,212,15.1,3959926823,140,37.4,3959926825,141,23.0,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956951,22,1,1,2,26,4yg9ttzw0m51048doksv8uq5r,0,36.6,35.1,2022-12-29T20:36:23.171Z,2022-12-30T08:02:31Z,3959926973,140,75.2,3959926977,212,52.0,3959926979,213,0.7,3959926971,56,Left,3959926975,141,82.9,3959926981,1,,3960397613,178,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493956961,29,49,1,2,32,4ku8o6uf87yd8iecdalipo6wd,1,23.4,18.5,2022-12-29T20:36:28.611Z,2022-12-30T08:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
