id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2504998229,204,4,1,21,36,3budh3j9xivsid3ptm8ptpy4k,0,40.8,83.6,2023-02-06T20:21:46.904Z,2023-02-07T02:08:22Z,4017869271,233,179,4017873861,294,,4018215713,178,,4017869213,13,,4017869215,56,Back,4017869221,285,,4017869217,152,,,,,4yzk41dkluqfxb8o3dbq06zqi,Andrés Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998349,180,1,1,21,50,cobffe32r7g4skka9m19qib63,1,56.6,18.3,2023-02-06T20:22:01.156Z,2023-02-07T02:08:28Z,4017869981,141,37.6,4018215765,178,,4017869973,5,,4017869977,56,Back,4017869989,189,,4017869985,213,2.4,4017869975,152,,4017869979,140,42.1,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,4017869983,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998365,181,1,1,21,54,cobffe32r7g4skka9m19qib63,1,42.1,37.6,2023-02-06T20:22:05.167Z,2023-02-07T02:08:32Z,4018215829,178,,4017870051,140,46.9,4017870049,56,Back,4017870055,212,5.5,4017870053,141,34.5,4017870057,213,5.9,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998373,182,1,1,21,55,cobffe32r7g4skka9m19qib63,1,46.9,34.5,2023-02-06T20:22:06.102Z,2023-02-07T02:08:37Z,4017870087,141,29.3,4017870085,140,40.7,4017870083,56,Back,4017870089,212,7.4,4018215947,178,,4017870107,156,,4017870091,213,3.6,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998405,183,1,1,21,57,cobffe32r7g4skka9m19qib63,0,42,26.4,2023-02-06T20:22:07.752Z,2023-02-07T02:08:40Z,4017870287,140,70.4,4018215963,178,,4017870289,141,17.8,4017870285,56,Right,4017870291,212,30.4,4017870293,213,6.1,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998403,205,49,1,22,1,3budh3j9xivsid3ptm8ptpy4k,1,27.3,85.7,2023-02-06T20:22:11.865Z,2023-02-07T02:08:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998435,206,1,1,22,3,3budh3j9xivsid3ptm8ptpy4k,1,14.5,90.9,2023-02-06T20:22:13.792Z,2023-02-07T02:08:56Z,4017870435,56,Back,4017870449,212,21.1,4017870453,213,4.1,4017870445,141,65.0,4017870441,140,3.5,4018216213,178,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998453,207,1,1,22,6,3budh3j9xivsid3ptm8ptpy4k,0,3.5,65,2023-02-06T20:22:16.672Z,2023-02-07T02:08:59Z,4017870581,212,46.0,4017870575,56,Back,4017870579,141,57.0,4017870573,155,,4017870577,140,47.0,4017870583,213,6.2,4017870585,1,,4018216253,178,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998469,184,1,1,22,9,cobffe32r7g4skka9m19qib63,1,52.9,44.7,2023-02-06T20:22:19.762Z,2023-02-07T02:09:04Z,4018216381,388,,4017870651,141,48.4,4017870647,56,Center,4017870645,3,,4017870653,212,14.4,4017870649,140,66.4,4017870655,213,0.2,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998477,185,1,1,22,10,cobffe32r7g4skka9m19qib63,1,66.4,48.4,2023-02-06T20:22:21.227Z,2023-02-07T02:09:10Z,4017870711,141,46.2,4017870719,156,,4017870713,212,9.0,4017870715,213,3.3,4018216507,21,,4017870709,140,57.9,4018216505,178,,4017870707,56,Center,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998479,186,49,1,22,11,cobffe32r7g4skka9m19qib63,1,57.9,46.2,2023-02-06T20:22:22.035Z,2023-02-07T02:09:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998523,187,1,1,22,11,cobffe32r7g4skka9m19qib63,1,57.9,46.2,2023-02-06T20:22:22.060Z,2023-02-07T02:09:18Z,4017870929,140,75.6,4017870933,212,34.0,4017870935,213,1.0,4017870937,1,,4017870927,56,Left,4017870931,141,88.0,4018216617,178,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505104707,1473,83,1,22,16,3budh3j9xivsid3ptm8ptpy4k,1,9.3,10.4,2023-02-06T20:22:27.605Z,2023-02-07T08:38:55Z,4018438581,399,220871,,,,,,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998527,188,61,1,22,17,cobffe32r7g4skka9m19qib63,0,92,87.3,2023-02-06T20:22:28.053Z,2023-02-07T02:09:32Z,4018216827,178,,4017870943,56,Left,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998515,208,43,1,22,18,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-02-06T20:22:28.848Z,2023-02-06T20:22:59Z,4017870881,285,0,4017870879,56,Back,4017872161,144,7,4017870983,233,188,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998541,190,5,1,22,19,cobffe32r7g4skka9m19qib63,0,101.2,82.8,2023-02-06T20:22:29.674Z,2023-02-07T02:09:34Z,4017870995,56,Left,4017871029,233,209,4017870997,346,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998531,209,5,1,22,19,3budh3j9xivsid3ptm8ptpy4k,1,-1.2,17.2,2023-02-06T20:22:29.674Z,2023-02-07T02:09:34Z,4017870961,346,,4017871025,233,190,4017870959,56,Back,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998533,189,43,1,22,19,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-06T20:22:29.685Z,2023-02-06T20:22:57Z,4017870963,56,Left,4017872141,144,61,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998623,210,1,1,22,32,3budh3j9xivsid3ptm8ptpy4k,1,4.7,45.8,2023-02-06T20:22:43.548Z,2023-02-07T02:09:39Z,4017871627,141,40.1,4017871629,212,4.5,4017871623,56,Back,4017871625,140,2.5,4017871635,237,,4017871621,124,,4017871631,213,4.2,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998655,211,1,1,22,35,3budh3j9xivsid3ptm8ptpy4k,0,4,36.1,2023-02-06T20:22:45.950Z,2023-02-07T02:09:42Z,4017871773,155,,4018217017,178,,4017871781,140,71.3,4017871777,56,Center,4017871799,1,,4017871785,141,27.4,4017871795,213,6.2,4017871789,212,70.9,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998701,191,1,1,22,38,cobffe32r7g4skka9m19qib63,0,32.2,74.9,2023-02-06T20:22:49.295Z,2023-02-07T02:09:47Z,4018217071,178,,4017871971,56,Left,4017871969,3,,4017871977,212,29.2,4017871979,213,0.7,4017871973,140,53.9,4017871975,141,100.0,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998703,192,5,1,22,42,cobffe32r7g4skka9m19qib63,0,53.2,101.1,2023-02-06T20:22:53.468Z,2023-02-07T02:09:49Z,4017872261,233,212,4017871983,347,,4017871981,56,Left,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998755,212,5,1,22,42,3budh3j9xivsid3ptm8ptpy4k,1,46.8,-1.1,2023-02-06T20:22:53.468Z,2023-02-07T02:09:49Z,4017872241,233,192,4017872237,56,Back,4017872239,347,,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998777,213,1,1,22,49,3budh3j9xivsid3ptm8ptpy4k,1,55,0,2023-02-06T20:23:00.109Z,2023-02-07T02:09:51Z,4017872375,1,,4017872373,213,0.1,4017872365,56,Right,4017872369,141,1.9,4017872371,212,35.4,4017872363,107,,4017872367,140,88.6,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998779,214,61,1,22,52,3budh3j9xivsid3ptm8ptpy4k,0,88.6,1.9,2023-02-06T20:23:02.952Z,2023-02-07T02:09:57Z,4017872381,56,Right,4018217245,178,,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998815,193,1,1,22,55,cobffe32r7g4skka9m19qib63,1,17.8,82.7,2023-02-06T20:23:05.689Z,2023-02-07T02:10:02Z,4017872581,56,Back,4017872579,3,,4017872587,212,9.4,4018217345,178,,4017872583,140,25.0,4017872589,213,5.7,4017872585,141,74.6,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998821,194,4,1,22,56,cobffe32r7g4skka9m19qib63,1,24.7,73.2,2023-02-06T20:23:07.343Z,2023-02-07T02:10:07Z,4017872623,56,Back,4017872635,233,215,4017872625,152,,4017872627,285,,4017872621,294,,4017872619,13,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504998819,215,4,1,22,56,3budh3j9xivsid3ptm8ptpy4k,0,75.3,26.8,2023-02-06T20:23:07.344Z,2023-02-07T02:10:07Z,4017872613,56,Center,4017872615,152,,4017872609,13,,4017872681,233,194,4017872617,286,,4018217403,388,,4017872611,294,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999013,195,1,1,23,30,cobffe32r7g4skka9m19qib63,0,27,60.4,2023-02-06T20:23:41.094Z,2023-02-07T02:10:37Z,4017873927,141,19.5,4017873933,1,,4017873929,212,56.8,4017873923,56,Right,4017873925,140,74.2,4018217891,178,,4017873917,5,,4017873921,152,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,4017873931,213,5.8,4017873919,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999029,216,49,1,23,33,3budh3j9xivsid3ptm8ptpy4k,1,29,87.5,2023-02-06T20:23:44.319Z,2023-02-07T02:34:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505041339,879,3,1,23,36,3budh3j9xivsid3ptm8ptpy4k,1,26.7,95.1,2023-02-06T20:23:47.503Z,2023-02-07T02:10:50Z,4018218103,178,,4018180453,233,894,4018101887,464,,4018101883,56,Back,4018101885,285,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505041315,894,45,1,23,36,cobffe32r7g4skka9m19qib63,0,73.3,4.9,2023-02-06T20:23:47.503Z,2023-02-07T02:10:50Z,4018101775,286,,4018180457,233,879,4018101773,56,Right,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999081,217,50,1,23,40,3budh3j9xivsid3ptm8ptpy4k,1,15,93.2,2023-02-06T20:23:50.882Z,2023-02-07T02:10:54Z,4017874275,56,Back,4017874409,233,196,4017874277,285,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999097,196,7,1,23,40,cobffe32r7g4skka9m19qib63,1,85,6.8,2023-02-06T20:23:51.304Z,2023-02-07T02:10:59Z,4018102047,383,,4017874345,286,,4017874343,56,Right,4018218183,178,,4017874385,233,217,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999101,197,49,1,23,42,cobffe32r7g4skka9m19qib63,1,91.5,8.7,2023-02-06T20:23:53.015Z,2023-02-07T02:11:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999119,198,1,1,23,42,cobffe32r7g4skka9m19qib63,0,92,10,2023-02-06T20:23:53.099Z,2023-02-07T02:11:09Z,4018218337,178,,4017874467,141,20.8,4017874465,140,92.0,4017874471,213,1.6,4017874463,56,Right,4017874469,212,7.3,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999123,218,49,1,23,43,3budh3j9xivsid3ptm8ptpy4k,1,6.3,76.4,2023-02-06T20:23:54.534Z,2023-02-07T02:11:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999139,219,1,1,23,43,3budh3j9xivsid3ptm8ptpy4k,0,6.4,76.5,2023-02-06T20:23:54.541Z,2023-02-07T02:11:16Z,4017874561,56,Left,4017875003,157,,4018218491,178,,4017874569,213,0.2,4017874571,1,,4017874563,140,52.6,4017874565,141,92.3,4017874567,212,49.7,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999157,199,1,1,23,46,cobffe32r7g4skka9m19qib63,1,41.9,8,2023-02-06T20:23:57.454Z,2023-02-07T02:11:25Z,4017874661,140,56.7,4018218631,388,,4017874665,212,15.6,4017874657,3,,4017874663,141,9.7,4017874659,56,Right,4017874667,213,0.1,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999181,200,1,1,23,47,cobffe32r7g4skka9m19qib63,1,56.7,9.7,2023-02-06T20:23:58.386Z,2023-02-07T02:11:29Z,4017874769,212,8.0,4017874771,213,0.7,4017874763,56,Right,4017874765,140,62.6,4017874767,141,17.1,4017874759,3,,4017874761,168,,4018218685,388,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999185,201,44,1,23,49,cobffe32r7g4skka9m19qib63,1,64.4,17.7,2023-02-06T20:24:00.188Z,2023-02-07T03:15:36Z,4017874781,286,,4017874815,233,220,4017874779,56,Right,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999187,220,44,1,23,49,3budh3j9xivsid3ptm8ptpy4k,0,35.6,82.3,2023-02-06T20:24:00.189Z,2023-02-07T02:11:33Z,4017874877,233,201,4017874787,56,Back,4017874789,285,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999195,202,1,1,23,49,cobffe32r7g4skka9m19qib63,1,62.6,17.1,2023-02-06T20:24:00.280Z,2023-02-07T03:15:36Z,4018218799,388,,4017874849,56,Right,4017874853,141,20.8,4017874845,3,,4017874857,213,0.4,4017874851,140,68.9,4017874855,212,7.1,4017874847,168,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999197,203,49,1,23,50,cobffe32r7g4skka9m19qib63,1,68.9,20.8,2023-02-06T20:24:01.451Z,2023-02-07T02:11:42Z,,,,,,,,,,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999205,204,1,1,23,51,cobffe32r7g4skka9m19qib63,1,68.9,20.8,2023-02-06T20:24:02.095Z,2023-02-07T02:11:46Z,4018218849,178,,4017874911,212,3.0,4017874907,140,67.5,4017874909,141,24.7,4017874913,213,2.1,4017874905,56,Center,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999213,205,1,1,23,54,cobffe32r7g4skka9m19qib63,1,70.3,37.2,2023-02-06T20:24:04.679Z,2023-02-07T02:11:52Z,4017874939,141,45.2,4018218897,178,,4017874935,56,Center,4017874937,140,74.5,4017874943,213,0.9,4017874941,212,7.0,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999217,206,1,1,23,54,cobffe32r7g4skka9m19qib63,1,74.5,45.2,2023-02-06T20:24:05.415Z,2023-02-07T02:11:58Z,4017874961,56,Center,4017874967,212,9.2,4018218943,178,,4017874965,141,53.6,4017874969,213,2.5,4017874963,140,67.6,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999237,207,1,1,23,55,cobffe32r7g4skka9m19qib63,1,67.6,53.6,2023-02-06T20:24:06.250Z,2023-02-07T02:12:00Z,4017875065,141,82.7,4017875069,213,1.1,4017875063,140,76.1,4017875067,212,21.7,4017875061,56,Left,4018218969,178,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999241,208,1,1,23,59,cobffe32r7g4skka9m19qib63,0,78.2,85.4,2023-02-06T20:24:09.748Z,2023-02-07T02:12:05Z,4017875151,236,,4017875091,56,Left,4017875087,155,,4018219015,178,,4017875083,2,,4018102577,72,,4017875095,141,82.0,4017875099,213,5.7,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,4017875153,233,221,4017875097,212,,4018102575,224,,4017875157,286,4017875093,140,,,,,,,4.1,,81.4,,,,,,,,,,,,,,,,,
2504999249,221,12,1,23,59,3budh3j9xivsid3ptm8ptpy4k,1,20.8,16,2023-02-06T20:24:09.830Z,2023-02-07T02:12:10Z,4017875171,233,208,4017875129,56,Back,4017875127,185,,4018219081,178,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999259,209,6,1,24,2,cobffe32r7g4skka9m19qib63,1,80.3,83,2023-02-06T20:24:12.865Z,2023-02-07T02:12:13Z,4017875177,73,,4017875175,56,Left,4017875247,233,222,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999271,222,6,1,24,2,3budh3j9xivsid3ptm8ptpy4k,0,19.7,17,2023-02-06T20:24:12.865Z,2023-02-07T02:12:12Z,4017875231,73,,4017875229,56,Back,4017875269,233,209,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999339,210,1,1,24,10,cobffe32r7g4skka9m19qib63,1,99.5,99.5,2023-02-06T20:24:21.137Z,2023-02-07T02:12:28Z,4017875635,141,92.2,4017875629,6,,4017875633,140,94.3,4017875639,213,3.9,4018219267,178,,4017875637,212,7.4,4017875631,56,Left,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999347,211,1,1,24,13,cobffe32r7g4skka9m19qib63,1,94.3,92.2,2023-02-06T20:24:24.012Z,2023-02-07T02:12:32Z,4017875701,213,3.2,4017875697,141,92.0,4018219317,178,,4017875695,140,83.4,4017875693,56,Left,4017875699,212,11.4,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999371,212,1,1,24,14,cobffe32r7g4skka9m19qib63,1,83.4,92,2023-02-06T20:24:25.410Z,2023-02-07T02:12:36Z,4018219355,178,,4017875869,212,22.8,4017875871,213,4.2,4017875863,56,Center,4017875865,140,72.0,4017875867,141,63.4,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999383,213,1,1,24,19,cobffe32r7g4skka9m19qib63,1,72,65.1,2023-02-06T20:24:29.938Z,2023-02-07T02:12:40Z,4018219427,178,,4017875971,56,Left,4017875969,155,,4017875977,212,21.2,4017875975,141,81.7,4017875979,213,0.6,4017875973,140,89.1,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999397,214,1,1,24,21,cobffe32r7g4skka9m19qib63,1,89.1,81.7,2023-02-06T20:24:31.657Z,2023-02-07T02:12:51Z,4017876095,212,9.0,4017876089,56,Center,4017876093,141,74.8,4017876097,213,3.7,4017876091,140,81.8,4018219519,388,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999403,215,1,1,24,22,cobffe32r7g4skka9m19qib63,0,81.8,74.8,2023-02-06T20:24:33.132Z,2023-02-07T02:12:55Z,4017876121,155,,4018219577,178,,4017876119,2,,4018103101,387,,4017876129,212,19.0,4017876125,140,92.3,4018103103,20,,4017876131,213,5.3,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,4017876127,141,52.1,4018103099,225,,4017876123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999411,223,12,1,24,23,3budh3j9xivsid3ptm8ptpy4k,1,7,47.3,2023-02-06T20:24:34.135Z,2023-02-07T02:13:00Z,4018219611,388,,4017876169,56,Back,4017876171,140,13.9,4017876175,212,10.8,4017876173,141,59.0,4017876179,15,,4017876177,213,0.8,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999423,217,1,1,24,25,cobffe32r7g4skka9m19qib63,1,85.1,41.3,2023-02-06T20:24:36.207Z,2023-02-07T02:13:07Z,4017876233,56,Center,4017876231,3,,4017876239,212,9.2,4018219657,388,,4017876235,140,86.0,4017876237,141,54.8,4017876241,213,1.5,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999417,216,43,1,24,26,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-06T20:24:37.247Z,2023-02-06T20:24:41Z,4017876329,144,44,4017876213,56,Center,4017876215,286,0,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999425,218,61,1,24,26,cobffe32r7g4skka9m19qib63,0,86,54.8,2023-02-06T20:24:37.279Z,2023-02-07T02:13:13Z,4018219751,21,,4017876247,56,Center,4018219753,178,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999443,224,12,1,24,27,3budh3j9xivsid3ptm8ptpy4k,1,13.4,44,2023-02-06T20:24:38.044Z,2023-02-07T02:13:17Z,4017876335,56,Back,4018219805,178,,4017876339,141,2.2,4017876343,213,5.3,4017876337,140,31.2,4017876341,212,34.0,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999451,225,49,1,24,31,3budh3j9xivsid3ptm8ptpy4k,1,31.2,2.2,2023-02-06T20:24:42.511Z,2023-02-07T02:13:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4yzk41dkluqfxb8o3dbq06zqi,Andrés Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504999485,226,1,1,24,31,3budh3j9xivsid3ptm8ptpy4k,0,31.3,2.2,2023-02-06T20:24:42.537Z,2023-02-07T02:13:31Z,4017876601,56,Right,4018220013,178,,4017876611,1,,4017876603,140,78.0,4017876609,213,0.2,4017876605,141,19.6,4017876607,212,50.4,,,,4yzk41dkluqfxb8o3dbq06zqi,Andrés Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
