id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/17/value,assist
2509836611,190,1,1,25,24,4yg9ttzw0m51048doksv8uq5r,1,52.6,25.4,2023-02-19T13:26:10.115Z,2023-02-19T23:23:27Z,4045379361,178,,4043408919,212,16.7,4043408911,140,40.9,4043408907,56,Back,4043408915,141,42.1,4043408923,213,2.4,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836623,191,1,1,25,29,4yg9ttzw0m51048doksv8uq5r,1,43.8,43.9,2023-02-19T13:26:14.976Z,2023-02-19T23:23:33Z,4043408989,212,6.4,4043408987,141,52.2,4045379495,178,,4043408991,213,1.1,4043408983,56,Back,4043408985,140,46.7,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836665,192,1,1,25,31,4yg9ttzw0m51048doksv8uq5r,1,44.4,56.5,2023-02-19T13:26:16.916Z,2023-02-19T23:23:40Z,4045379699,178,,4043409159,56,Center,4043409163,141,71.5,4043409167,213,0.6,4043409165,212,17.0,4043409161,140,57.4,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836717,193,1,1,25,37,4yg9ttzw0m51048doksv8uq5r,1,60.5,65.1,2023-02-19T13:26:22.975Z,2023-02-19T23:23:53Z,4043409387,56,Left,4043409389,140,73.8,4045379939,178,,4043409391,141,96.2,4043409395,213,1.0,4043409393,212,25.3,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836743,194,1,1,25,42,4yg9ttzw0m51048doksv8uq5r,0,75.2,84.7,2023-02-19T13:26:27.695Z,2023-02-19T23:23:59Z,4043409545,141,53.0,4043409543,140,96.2,4043409575,4,,4045380009,178,,4043409541,56,Center,4043409547,212,30.8,4043409549,213,5.5,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836757,232,52,1,25,48,c8llrezkm3b3op4afrou6b487,1,3.4,50,2023-02-19T13:26:34.566Z,2023-02-19T23:24:04Z,4044410947,376,,4045380113,178,,,,,,,,,,,,,,,,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836865,233,1,1,25,52,c8llrezkm3b3op4afrou6b487,1,7.8,51.1,2023-02-19T13:26:38.236Z,2023-02-19T23:24:20Z,4045380463,178,,4043410037,213,5.1,4043410031,140,15.1,4043410029,56,Back,4043410027,123,,4043410035,212,20.4,4043410033,141,23.3,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836897,234,1,1,25,55,c8llrezkm3b3op4afrou6b487,1,12.4,23.7,2023-02-19T13:26:41.245Z,2023-02-19T23:24:25Z,4043410177,213,1.9,4043410171,140,3.6,4043410169,56,Back,4043410175,212,26.4,4043410173,141,60.0,4045380575,178,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836921,235,1,1,25,59,c8llrezkm3b3op4afrou6b487,0,5.6,67.6,2023-02-19T13:26:45.220Z,2023-02-19T23:24:36Z,4043410295,141,84.4,4043410293,140,41.8,4043410291,56,Back,4043410297,212,39.7,4043410299,213,0.3,4045380769,178,,4043410301,1,,4043410289,155,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836963,195,1,1,26,2,4yg9ttzw0m51048doksv8uq5r,0,56.2,18.2,2023-02-19T13:26:47.777Z,2023-02-19T23:24:45Z,4045380977,388,,4043410487,212,20.9,4043410481,56,Right,4043410489,213,5.6,4043410479,3,,4043410485,141,0.0,4043410483,140,71.2,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836967,196,5,1,26,5,4yg9ttzw0m51048doksv8uq5r,0,72.6,-1.6,2023-02-19T13:26:51.555Z,2023-02-19T23:24:51Z,4043410709,233,236,4043410499,347,,4043410497,56,Right,,,,,,,,,,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509836999,236,5,1,26,5,c8llrezkm3b3op4afrou6b487,1,27.4,101.6,2023-02-19T13:26:51.555Z,2023-02-19T23:24:51Z,4043410685,233,196,4043410665,347,,4043410663,56,Back,,,,,,,,,,,,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837105,237,1,1,26,17,c8llrezkm3b3op4afrou6b487,1,22.9,100,2023-02-19T13:27:02.624Z,2023-02-19T23:25:34Z,4043411173,189,,4043411131,107,,4043411137,141,93.0,4043411135,140,20.1,4043411139,212,6.6,4043411133,56,Back,4043411141,213,4.3,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837123,238,61,1,26,17,c8llrezkm3b3op4afrou6b487,1,20.1,93,2023-02-19T13:27:03.537Z,2023-02-19T23:25:29Z,4043411211,56,Back,4043411237,189,,4045381877,178,,,,,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837153,197,4,1,26,20,4yg9ttzw0m51048doksv8uq5r,1,41.7,18.9,2023-02-19T13:27:06.026Z,2023-02-19T23:25:23Z,4043411323,152,,4043411423,233,239,4043411331,286,,4043411327,265,,4043411357,189,,4043411319,56,Back,4043411317,13,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837173,239,4,1,26,20,c8llrezkm3b3op4afrou6b487,0,58.3,81.1,2023-02-19T13:27:06.027Z,2023-02-19T23:25:23Z,4043411771,189,,4043411469,233,197,4043411407,285,,4043411401,152,,4045381733,178,,4043411397,13,,4043411405,265,,4043411399,56,Left,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837217,198,1,1,26,28,4yg9ttzw0m51048doksv8uq5r,1,37.6,16.7,2023-02-19T13:27:13.790Z,2023-02-19T23:25:16Z,4045381627,178,,4043411659,189,,4043411619,141,67.7,4043411623,213,1.6,4043411613,152,,4043411621,212,34.7,4043411617,140,36.0,4043411611,5,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,4043411625,1,,4043411615,56,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
2509837237,199,1,1,26,31,4yg9ttzw0m51048doksv8uq5r,1,45.3,59.6,2023-02-19T13:27:17.076Z,2023-02-19T23:25:08Z,4043411737,213,1.6,4043411731,140,45.4,4043411729,56,Back,4043411733,141,83.7,4045381457,178,,4043411735,212,16.4,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837255,200,1,1,26,35,4yg9ttzw0m51048doksv8uq5r,0,43.9,81.8,2023-02-19T13:27:20.902Z,2023-02-19T23:26:06Z,4043411821,212,50.8,4043411819,141,64.5,4045382555,178,,4043411817,140,91.0,4043411825,1,,4043411823,213,6.0,4043411813,155,,4043411815,56,Center,eo74fl3ctgkwbpsa099rkv6xh,L. Magallán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837267,240,52,1,26,38,c8llrezkm3b3op4afrou6b487,1,8.3,35.7,2023-02-19T13:27:24.287Z,2023-02-19T23:26:12Z,4044416341,378,,4045382675,388,,,,,,,,,,,,,,,,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837359,241,1,1,26,41,c8llrezkm3b3op4afrou6b487,1,9.1,34.2,2023-02-19T13:27:27.349Z,2023-02-19T23:26:16Z,4043412307,123,,4043412315,140,23.9,4043412323,213,6.0,4043412319,141,28.5,4045382751,178,,4043412311,56,Back,4043412321,212,16.0,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510108343,795,45,1,26,46,4yg9ttzw0m51048doksv8uq5r,0,72.2,72.4,2023-02-19T13:27:32.092Z,2023-02-19T23:26:27Z,4044830083,233,874,4044820275,56,Center,4044820435,286,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510108281,874,3,1,26,46,c8llrezkm3b3op4afrou6b487,1,27.8,27.6,2023-02-19T13:27:32.092Z,2023-02-19T23:26:27Z,4044819997,464,,4045383011,178,,4044819995,285,,4044819993,56,Back,4044830065,233,795,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837363,242,4,1,26,47,c8llrezkm3b3op4afrou6b487,1,28.4,18.8,2023-02-19T13:27:32.855Z,2023-02-19T23:26:30Z,4043412335,285,,4043412333,152,,4043412329,295,,4043412943,233,201,4043412327,13,,4043412331,56,Back,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837473,201,4,1,26,47,4yg9ttzw0m51048doksv8uq5r,0,71.6,81.2,2023-02-19T13:27:32.856Z,2023-02-19T23:26:29Z,4043412893,295,,4043412895,56,Left,4043412951,233,242,4043412897,152,,4043412891,13,,4045383035,178,,4043412955,286,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837509,243,1,1,26,58,c8llrezkm3b3op4afrou6b487,1,27.3,18.8,2023-02-19T13:27:44.016Z,2023-02-19T23:26:34Z,4045383123,178,,4043413083,213,1.6,4043413067,5,,4043413077,140,27.3,4043413069,152,,4043413079,141,57.7,4043413081,212,26.5,4043413073,56,Back,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837533,244,1,1,27,3,c8llrezkm3b3op4afrou6b487,1,27.5,60,2023-02-19T13:27:48.647Z,2023-02-19T23:26:40Z,4043413189,212,23.2,4045383201,178,,4043413193,213,1.3,4043413179,56,Back,4043413183,140,32.8,4043413185,141,93.1,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837555,245,1,1,27,6,c8llrezkm3b3op4afrou6b487,1,30.3,93.5,2023-02-19T13:27:52.001Z,2023-02-19T23:26:45Z,4043413293,213,6.2,4043413285,56,Left,4043413291,212,25.5,4045383345,178,,4043413287,140,54.5,4043413289,141,91.2,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837559,246,61,1,27,7,c8llrezkm3b3op4afrou6b487,0,54.5,91.2,2023-02-19T13:27:53.284Z,2023-02-19T23:26:52Z,4045383451,178,,4043413301,56,Left,,,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837715,202,5,1,27,9,4yg9ttzw0m51048doksv8uq5r,1,45.6,-1.9,2023-02-19T13:27:55.057Z,2023-02-19T23:26:57Z,4043413959,347,,4043413957,56,Back,4043413977,233,247,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837577,247,5,1,27,9,c8llrezkm3b3op4afrou6b487,0,54.4,101.9,2023-02-19T13:27:55.057Z,2023-02-19T23:26:57Z,4043413389,347,,4043413983,233,202,4043413387,56,Left,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837741,203,1,1,27,23,4yg9ttzw0m51048doksv8uq5r,0,54,0,2023-02-19T13:28:09.238Z,2023-02-19T23:27:00Z,4043414039,107,,4043414041,56,Right,4043414047,212,26.8,4043414045,141,12.0,4043414051,1,,4043414043,140,78.1,4043414049,213,0.3,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837765,248,44,1,27,25,c8llrezkm3b3op4afrou6b487,1,23.2,88.7,2023-02-19T13:28:11.208Z,2023-02-20T09:56:14Z,4043414169,285,,4043414167,56,Back,4043414171,233,204,,,,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837755,204,44,1,27,25,4yg9ttzw0m51048doksv8uq5r,0,76.8,11.3,2023-02-19T13:28:11.209Z,2023-02-19T23:27:11Z,4043414191,233,248,4043414117,56,Right,4043414119,286,,,,,,,,,,,,,,,,,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837773,249,1,1,27,25,c8llrezkm3b3op4afrou6b487,0,22.2,87.2,2023-02-19T13:28:11.321Z,2023-02-20T09:56:14Z,4043414211,212,10.2,4043414203,3,,4043414205,56,Back,4045383911,388,,4043414209,141,100.0,4043414213,213,1.3,4043414207,140,24.4,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838025,205,5,1,27,27,4yg9ttzw0m51048doksv8uq5r,1,74.1,-1.1,2023-02-19T13:28:13.446Z,2023-02-19T23:27:24Z,4043415327,56,Right,4043415343,233,250,4043415329,347,,,,,,,,,,,,,,,,,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509837775,250,5,1,27,27,c8llrezkm3b3op4afrou6b487,0,25.9,101.1,2023-02-19T13:28:13.446Z,2023-02-19T23:27:25Z,4043414217,347,,4043414215,56,Back,4043415363,233,205,,,,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838063,206,1,1,27,54,4yg9ttzw0m51048doksv8uq5r,0,79.4,0,2023-02-19T13:28:39.822Z,2023-02-19T23:27:39Z,4043415491,1,,4043415487,212,43.8,4043415481,56,Center,4043415489,213,1.4,4043415479,107,,4043415485,141,61.1,4043415483,140,88.0,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838081,251,49,1,27,56,c8llrezkm3b3op4afrou6b487,1,9.5,42.8,2023-02-19T13:28:42.506Z,2023-02-19T23:27:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838105,252,1,1,27,57,c8llrezkm3b3op4afrou6b487,0,13.4,41,2023-02-19T13:28:43.174Z,2023-02-19T23:27:54Z,4043415675,212,19.6,4043415673,141,32.8,4045384641,178,,4043415677,213,6.0,4043415671,140,31.3,4043415669,56,Back,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838125,207,49,1,28,0,4yg9ttzw0m51048doksv8uq5r,1,67.8,74.1,2023-02-19T13:28:45.765Z,2023-02-19T23:28:05Z,,,,,,,,,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838147,208,1,1,28,0,4yg9ttzw0m51048doksv8uq5r,1,66.1,63.1,2023-02-19T13:28:45.845Z,2023-02-19T23:28:08Z,4043415829,213,2.9,4043415827,212,16.1,4043415817,56,Center,4045384923,178,,4043415819,140,51.1,4043415825,141,67.8,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838195,209,1,1,28,2,4yg9ttzw0m51048doksv8uq5r,1,53.6,72.8,2023-02-19T13:28:48.426Z,2023-02-19T23:28:13Z,4045384971,178,,4043416049,140,66.8,4043416047,56,Center,4043416051,141,73.7,4043416053,212,13.9,4043416055,213,0.0,,,,,,,eo74fl3ctgkwbpsa099rkv6xh,L. Magallán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838229,210,1,1,28,7,4yg9ttzw0m51048doksv8uq5r,1,72.5,54,2023-02-19T13:28:53.067Z,2023-02-19T23:28:20Z,4043416225,141,25.0,4043416227,212,21.6,4043416221,56,Center,4043416223,140,80.8,4043416229,213,5.1,4045385099,178,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838245,211,1,1,28,10,4yg9ttzw0m51048doksv8uq5r,1,82.6,25.2,2023-02-19T13:28:55.675Z,2023-02-19T23:28:24Z,4043416307,141,25.4,4043416305,140,92.5,4043416311,213,0.0,4043416309,212,10.4,4043416303,56,Center,4045385173,178,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838253,212,1,1,28,11,4yg9ttzw0m51048doksv8uq5r,0,92.9,25.6,2023-02-19T13:28:56.713Z,2023-02-19T23:28:32Z,4043417235,286,,4043416347,213,1.4,4043416341,140,93.0,4043417229,233,253,4043417227,236,,4043416345,212,0.8,4045385271,178,,4043416343,141,26.8,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,4043416339,56,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2509838239,253,74,1,28,11,c8llrezkm3b3op4afrou6b487,1,7,73.2,2023-02-19T13:28:56.738Z,2023-02-19T23:28:38Z,4045385337,178,,4043417191,285,,4043416273,56,Back,4043417271,233,212,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838257,254,52,1,28,12,c8llrezkm3b3op4afrou6b487,1,2.1,53.4,2023-02-19T13:28:57.635Z,2023-02-19T23:28:41Z,4044426481,376,,4045385395,178,,,,,,,,,,,,,,,,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838481,255,1,1,28,32,c8llrezkm3b3op4afrou6b487,1,4.7,51.3,2023-02-19T13:29:18.376Z,2023-02-19T23:28:52Z,4043417465,1,,4043417463,213,0.4,4043417457,140,56.6,4043417459,141,82.9,4043417461,212,58.6,4043417455,56,Left,4043417453,199,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838495,256,1,1,28,37,c8llrezkm3b3op4afrou6b487,0,62.1,82.2,2023-02-19T13:29:23.269Z,2023-02-19T23:29:00Z,4043417519,56,Left,4043417517,168,,4043417521,140,65.7,4043417527,213,1.2,4043417515,3,,4043417525,212,9.5,4045385775,178,,4043417523,141,95.0,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838515,213,1,1,28,39,4yg9ttzw0m51048doksv8uq5r,1,31.9,6,2023-02-19T13:29:25.585Z,2023-02-19T23:29:07Z,4043417623,212,21.8,4043417625,213,1.4,4043417615,157,,4043417621,141,37.5,4043417627,1,,4045385933,178,,4043417617,56,Back,4043417619,140,35.8,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838507,257,43,1,28,40,c8llrezkm3b3op4afrou6b487,1,0,0,2023-02-19T13:29:26.278Z,2023-02-19T13:31:07Z,4043422769,144,61,4043417585,56,Left,,,,,,,,,,,,,,,,,,,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838535,214,49,1,28,41,4yg9ttzw0m51048doksv8uq5r,1,30.1,29.6,2023-02-19T13:29:27.211Z,2023-02-19T23:29:13Z,,,,,,,,,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838569,215,1,1,28,41,4yg9ttzw0m51048doksv8uq5r,0,33.6,33.6,2023-02-19T13:29:27.250Z,2023-02-19T23:29:16Z,4043417855,157,,4045386161,178,,4043417861,141,26.4,4043417867,1,,4043417857,56,Center,4043417859,140,70.1,4043417865,213,6.2,4043417863,212,38.6,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838611,258,1,1,28,46,c8llrezkm3b3op4afrou6b487,1,30.8,74,2023-02-19T13:29:31.838Z,2023-02-19T23:29:22Z,4043418067,212,22.7,4043418061,56,Back,4043418069,213,3.3,4045386315,178,,4043418065,141,69.7,4043418063,140,9.4,4043418059,3,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838615,259,52,1,28,49,c8llrezkm3b3op4afrou6b487,1,10,68.7,2023-02-19T13:29:34.655Z,2023-02-19T23:29:27Z,4044429885,376,,4045386449,178,,,,,,,,,,,,,,,,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838679,260,1,1,28,52,c8llrezkm3b3op4afrou6b487,1,12.8,61.2,2023-02-19T13:29:38.236Z,2023-02-19T23:29:42Z,4043418393,213,5.1,4043418383,123,,4043418385,56,Back,4045386903,178,,4043418391,212,16.3,4043418389,141,39.0,4043418387,140,18.7,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838703,261,1,1,28,54,c8llrezkm3b3op4afrou6b487,1,17.9,39.8,2023-02-19T13:29:40.336Z,2023-02-19T23:29:54Z,4045387199,178,,4043418505,140,32.5,4043418507,141,56.3,4043418509,212,19.0,4043418511,213,0.6,4043418503,56,Back,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838753,262,1,1,28,57,c8llrezkm3b3op4afrou6b487,1,30.3,56.7,2023-02-19T13:29:42.614Z,2023-02-19T23:30:01Z,4043418757,140,3.3,4043418765,212,29.2,4045387321,178,,4043418755,56,Back,4043418769,213,3.4,4043418761,141,46.2,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838801,263,1,1,29,2,c8llrezkm3b3op4afrou6b487,0,8.1,52.2,2023-02-19T13:29:48.135Z,2023-02-19T23:30:13Z,4043419021,56,Center,4045387477,178,,4043419029,212,56.1,4043419019,155,,4043419033,213,0.3,4043419035,1,,4043419025,141,77.5,4043419023,140,59.0,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838807,216,44,1,29,5,4yg9ttzw0m51048doksv8uq5r,1,40.7,20.3,2023-02-19T13:29:51.094Z,2023-02-20T09:56:15Z,4043419055,233,264,4043419045,285,,4043419043,56,Back,,,,,,,,,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838809,264,44,1,29,5,c8llrezkm3b3op4afrou6b487,0,59.3,79.7,2023-02-19T13:29:51.095Z,2023-02-19T23:30:18Z,4043419051,56,Left,4043419155,233,216,4043419053,286,,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838821,217,1,1,29,5,4yg9ttzw0m51048doksv8uq5r,0,39.5,20.5,2023-02-19T13:29:51.153Z,2023-02-20T09:56:15Z,4045387637,388,,4043419109,212,18.1,4043419107,141,19.9,4043419111,213,6.3,4043419103,56,Right,4043419099,3,,4043419105,140,56.7,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509838841,265,1,1,29,8,c8llrezkm3b3op4afrou6b487,1,46.3,95,2023-02-19T13:29:54.265Z,2023-02-19T23:30:32Z,4043419215,141,95.0,4043419217,212,13.5,4043419211,56,Back,4043419219,213,3.1,4043419213,140,33.4,4045387931,178,,,,,,,,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
