id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId
2507071075,5,1,1,0,8,6f27yvbqcngegwsg2ozxxdj4,0,36,92.3,2023-02-12T15:16:42.174Z,2023-02-13T07:53:33Z,4028737183,56,Back,4028737187,140,44.5,4028737191,141,83.3,4028737195,213,5.7,4030503521,178,,4028737193,212,10.8,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071091,5,49,1,0,9,4ku8o6uf87yd8iecdalipo6wd,1,56,22.9,2023-02-12T15:16:43.159Z,2023-02-13T07:53:37Z,,,,,,,,,,,,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071121,6,1,1,0,9,4ku8o6uf87yd8iecdalipo6wd,1,56,22.9,2023-02-12T15:16:43.197Z,2023-02-13T07:53:43Z,4028737397,140,64.0,4028737401,141,19.4,4028737405,212,8.7,4030503597,388,,4028737409,213,6.0,4028737391,56,Right,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507116279,455,1,1,0,10,4ku8o6uf87yd8iecdalipo6wd,1,61,11.3,2023-02-12T15:16:44.148Z,2023-02-13T07:53:52Z,4028979839,140,61.4,4028979845,213,1.5,4028979837,56,Right,4028979843,212,4.1,4030503661,178,,4028979841,141,17.3,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071195,7,1,1,0,10,4ku8o6uf87yd8iecdalipo6wd,1,63.5,20.3,2023-02-12T15:16:44.646Z,2023-02-13T07:53:57Z,4030503703,178,,4028737741,140,76.8,4028737745,212,17.9,4028737739,56,Right,4028737737,155,,4028737747,213,5.6,4028737743,141,3.8,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071159,6,45,1,0,13,6f27yvbqcngegwsg2ozxxdj4,0,21.4,92.6,2023-02-12T15:16:47.662Z,2023-02-13T07:54:03Z,4028737851,233,8,4028737591,56,Back,4028737595,285,,,,,,,,,,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071201,8,3,1,0,13,4ku8o6uf87yd8iecdalipo6wd,1,78.6,7.4,2023-02-12T15:16:47.662Z,2023-02-13T07:54:03Z,4028737781,286,,4030503751,178,,4028737775,56,Right,4029685613,464,,4028737813,233,6,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071231,9,1,1,0,14,4ku8o6uf87yd8iecdalipo6wd,1,77.9,1.3,2023-02-12T15:16:49.061Z,2023-02-13T07:54:09Z,4028737951,141,1.4,4028737947,56,Right,4030503801,178,,4028737949,140,68.6,4028737953,212,9.8,4028737955,213,3.1,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071259,10,1,1,0,16,4ku8o6uf87yd8iecdalipo6wd,1,68.6,1.4,2023-02-12T15:16:50.687Z,2023-02-13T07:54:12Z,4028738161,141,18.5,4030503849,178,,4028738159,140,67.9,4028738163,212,11.7,4028738157,56,Right,4028738165,213,1.6,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071323,11,1,1,0,20,4ku8o6uf87yd8iecdalipo6wd,1,64.9,25.7,2023-02-12T15:16:54.128Z,2023-02-13T07:54:16Z,4028738457,213,2.7,4028738453,141,36.7,4028738455,212,18.7,4028738451,140,48.6,4030503887,178,,4028738449,56,Back,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071357,12,1,1,0,21,4ku8o6uf87yd8iecdalipo6wd,1,48.6,36.7,2023-02-12T15:16:55.733Z,2023-02-13T07:54:20Z,4028738637,56,Right,4028738643,212,19.0,4028738645,213,5.1,4028738639,140,55.3,4028738641,141,10.7,4030503911,178,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071369,13,1,1,0,24,4ku8o6uf87yd8iecdalipo6wd,1,55.3,10.7,2023-02-12T15:16:58.535Z,2023-02-13T07:54:24Z,4028738735,141,1.0,4028738739,213,5.6,4028738737,212,11.1,4028738733,140,63.8,4030503951,178,,4028738731,56,Right,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071385,14,1,1,0,26,4ku8o6uf87yd8iecdalipo6wd,1,63.8,1,2023-02-12T15:17:01.068Z,2023-02-13T07:54:33Z,4030504011,178,,4028738833,213,1.9,4028738827,140,60.9,4028738829,141,12.8,4028738831,212,8.6,4028738825,56,Right,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071417,15,1,1,0,27,4ku8o6uf87yd8iecdalipo6wd,1,60.9,12.8,2023-02-12T15:17:01.646Z,2023-02-13T07:54:37Z,4030504055,178,,4028739005,212,13.5,4028739003,141,1.6,4028738999,56,Right,4028739007,213,5.7,4028739001,140,71.5,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071461,16,1,1,0,29,4ku8o6uf87yd8iecdalipo6wd,1,76,2.5,2023-02-12T15:17:03.570Z,2023-02-13T07:54:42Z,4030504085,178,,4028739229,212,21.5,4028739225,140,93.3,4028739231,213,0.6,4028739227,141,19.3,4028739223,56,Right,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071489,17,1,1,0,31,4ku8o6uf87yd8iecdalipo6wd,0,93.3,19.3,2023-02-12T15:17:05.879Z,2023-02-13T07:54:46Z,4029687035,20,,4030504123,178,,4029687033,224,,4028739411,141,43.9,4028739415,213,1.7,4028739403,2,,4028739407,56,Center,4028739409,140,91.4,amxunh6enoc99r07cp7qt621h,Marcos Llorente,4028739413,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071521,7,12,1,0,32,6f27yvbqcngegwsg2ozxxdj4,1,7.7,51.8,2023-02-12T15:17:07.007Z,2023-02-13T07:54:49Z,4028739613,141,100.0,4028739617,213,0.9,4028739615,212,43.8,4028739693,167,,4028739601,140,34.1,4028739599,56,Back,4030504157,178,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071535,8,5,1,0,35,6f27yvbqcngegwsg2ozxxdj4,0,35.2,101.8,2023-02-12T15:17:09.237Z,2023-02-13T07:54:55Z,4028740411,233,18,4028739667,56,Back,4028739669,347,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071663,18,5,1,0,35,4ku8o6uf87yd8iecdalipo6wd,1,64.8,-1.8,2023-02-12T15:17:09.237Z,2023-02-13T07:54:55Z,4028740385,233,8,4028740345,347,,4028740343,56,Right,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071675,19,1,1,0,41,4ku8o6uf87yd8iecdalipo6wd,1,56.7,0,2023-02-12T15:17:15.262Z,2023-02-13T07:54:58Z,4028740421,56,Right,4028740419,107,,4028740427,212,12.8,4028740423,140,67.8,4028740425,141,6.6,4028740429,213,0.4,4028740465,189,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071703,20,1,1,0,42,4ku8o6uf87yd8iecdalipo6wd,1,64.8,9.7,2023-02-12T15:17:16.558Z,2023-02-13T07:55:02Z,4028740609,140,71.3,4028740613,212,8.8,4028740621,189,,4028740607,56,Right,4028740615,213,5.6,4030504345,178,,4028740611,141,1.6,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071801,21,1,1,0,46,4ku8o6uf87yd8iecdalipo6wd,1,72.6,3.1,2023-02-12T15:17:20.591Z,2023-02-13T07:55:06Z,4028741079,212,8.1,4030504369,178,,4028741075,140,65.9,4028741081,213,2.6,4028741073,56,Right,4028741077,141,9.1,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071825,22,1,1,0,49,4ku8o6uf87yd8iecdalipo6wd,1,66.4,4.7,2023-02-12T15:17:23.295Z,2023-02-13T07:55:10Z,4028741229,56,Right,4028741231,140,82.0,4028741233,141,0.5,4028741237,213,6.1,4030504417,178,,4028741235,212,16.6,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071867,23,1,1,0,51,4ku8o6uf87yd8iecdalipo6wd,1,80.3,2.6,2023-02-12T15:17:25.720Z,2023-02-13T07:55:16Z,4028741403,213,2.3,4028741397,140,68.8,4028741399,141,23.5,4028741401,212,18.6,4030504473,178,,4028741395,56,Center,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071889,24,1,1,0,53,4ku8o6uf87yd8iecdalipo6wd,1,68.8,23.5,2023-02-12T15:17:27.591Z,2023-02-13T07:55:20Z,4028741491,140,68.4,4030504517,178,,4028741487,56,Center,4028741497,212,7.4,4028741493,141,34.3,4028741501,213,1.6,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071931,25,1,1,0,53,4ku8o6uf87yd8iecdalipo6wd,1,65.8,34.3,2023-02-12T15:17:28.005Z,2023-02-13T08:34:39Z,4028741711,212,14.9,4030520961,178,,4028741713,213,6.2,4028741705,56,Center,4028741709,141,32.5,4028741707,140,79.9,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071943,26,1,1,0,55,4ku8o6uf87yd8iecdalipo6wd,1,79.9,32.5,2023-02-12T15:17:29.525Z,2023-02-13T08:36:04Z,4028741799,212,11.2,4028741795,140,73.4,4028741801,213,4.1,4028741797,141,19.4,4028741793,56,Right,4030521397,178,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072047,27,2,1,0,58,4ku8o6uf87yd8iecdalipo6wd,1,74.2,16.6,2023-02-12T15:17:32.240Z,2023-02-13T08:36:08Z,4029690639,20,,4028742311,2,,4029690637,224,,4028742319,141,47.7,4028742315,56,Center,4028743197,7,46kq5653o302ebz4o5yzsss0l,4028742317,140,91.2,4030521423,178,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072199,9,55,1,0,58,6f27yvbqcngegwsg2ozxxdj4,1,13.4,49.3,2023-02-12T15:17:32.241Z,2023-02-13T08:36:09Z,,,,,,,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072053,28,43,1,1,0,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-02-12T15:17:34.841Z,2023-02-12T15:17:45Z,4028742361,56,Center,4028742371,249,0,4028742359,16,0,4028742357,22,0,4028743083,144,39,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072383,10,1,1,1,21,6f27yvbqcngegwsg2ozxxdj4,1,13,53.3,2023-02-12T15:17:55.301Z,2023-02-13T08:36:11Z,4028744125,212,13.3,4030521433,178,,4028744123,141,33.7,4028744127,213,4.7,4028744115,5,,4028744119,56,Back,4028744117,241,,4028744121,140,13.4,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072427,11,1,1,1,23,6f27yvbqcngegwsg2ozxxdj4,1,13.2,34.3,2023-02-12T15:17:57.742Z,2023-02-13T08:36:15Z,4028744393,213,5.1,4030521449,178,,4028744389,141,7.9,4028744391,212,19.6,4028744385,56,Back,4028744387,140,20.8,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072471,12,1,1,1,26,6f27yvbqcngegwsg2ozxxdj4,1,20.9,9.4,2023-02-12T15:18:00.389Z,2023-02-13T08:36:18Z,4030521465,178,,4028744711,212,22.1,4028744707,140,14.0,4028744705,56,Back,4028744713,213,1.9,4028744709,141,40.1,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072537,13,1,1,1,28,6f27yvbqcngegwsg2ozxxdj4,1,12.8,34,2023-02-12T15:18:02.575Z,2023-02-13T08:36:21Z,4028745065,212,32.4,4030521483,178,,4028745059,56,Back,4029694701,1,,4028745067,213,1.6,4028745063,141,81.6,4028745061,140,11.5,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072583,14,1,1,1,32,6f27yvbqcngegwsg2ozxxdj4,1,15.2,83.6,2023-02-12T15:18:06.701Z,2023-02-13T08:36:24Z,4028745283,140,44.2,4028745287,212,30.6,4028745285,141,78.8,4028745289,213,6.2,4030521497,178,,4028745281,56,Back,4028745279,155,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072597,15,1,1,1,34,6f27yvbqcngegwsg2ozxxdj4,0,44.2,78.8,2023-02-12T15:18:08.671Z,2023-02-13T08:36:28Z,4028745373,141,72.0,4028745377,213,6.0,4028745369,56,Center,4028745365,3,,4028745375,212,19.2,4028745367,168,,4028745371,140,61.9,4030521565,388,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072613,29,49,1,1,36,4ku8o6uf87yd8iecdalipo6wd,1,40,34.3,2023-02-12T15:18:10.679Z,2023-02-13T08:36:32Z,,,,,,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072697,30,1,1,1,37,4ku8o6uf87yd8iecdalipo6wd,1,40.5,34.9,2023-02-12T15:18:11.959Z,2023-02-13T08:36:35Z,4028745889,141,90.0,4028745885,56,Back,4028745891,212,39.3,4028745887,140,29.1,4028745893,213,1.9,4030521665,178,,4028745895,1,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072803,31,1,1,1,41,4ku8o6uf87yd8iecdalipo6wd,1,29.1,90,2023-02-12T15:18:15.199Z,2023-02-13T08:36:39Z,4028746403,212,26.2,4028746405,213,3.6,4028746399,140,7.2,4028746401,141,71.6,4030521723,178,,4028746397,56,Back,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072843,32,1,1,1,45,4ku8o6uf87yd8iecdalipo6wd,0,6,77.9,2023-02-12T15:18:19.600Z,2023-02-13T08:36:42Z,4028746579,140,42.4,4028746575,155,,4028746581,141,65.9,4030521769,178,,4028746577,56,Back,4028746585,213,6.1,4028746587,1,,4028746583,212,39.1,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072861,16,1,1,1,47,6f27yvbqcngegwsg2ozxxdj4,0,60.3,32.4,2023-02-12T15:18:21.364Z,2023-02-13T08:36:46Z,4028746681,56,Center,4028746679,3,,4028746687,212,8.7,4028746683,140,64.6,4030521813,388,,4028746689,213,5.3,4028746685,141,21.5,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072893,33,1,1,1,49,4ku8o6uf87yd8iecdalipo6wd,1,39.1,81.2,2023-02-12T15:18:23.208Z,2023-02-13T08:36:56Z,4028746847,141,78.5,4030521859,388,,4028746845,140,31.8,4028746857,213,3.4,4028746853,212,7.9,4028746841,56,Back,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507072913,34,1,1,1,50,4ku8o6uf87yd8iecdalipo6wd,1,31.8,78.5,2023-02-12T15:18:24.149Z,2023-02-13T08:37:00Z,4028746941,141,80.3,4028746937,56,Back,4028746943,212,7.7,4028746945,213,0.2,4030521865,178,,4028746939,140,39.0,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
