id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2476466551,9,1,1,0,13,cobffe32r7g4skka9m19qib63,1,25.1,66.6,2022-10-23T16:31:21.952Z,2022-10-24T03:13:16Z,3867663143,212,20.1,3867663139,140,29.8,3867663145,213,1.3,3869196157,178,,3867663141,141,95.2,3867663137,56,Back,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476466583,10,1,1,0,17,cobffe32r7g4skka9m19qib63,1,31.8,73.2,2022-10-23T16:31:25.473Z,2022-10-24T03:13:20Z,3869196199,178,,3867663287,212,16.4,3867663283,140,46.4,3867663281,56,Back,3867663289,213,5.9,3867663285,141,64.5,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476466621,11,1,1,0,19,cobffe32r7g4skka9m19qib63,1,44.4,57.5,2022-10-23T16:31:27.693Z,2022-10-24T03:13:33Z,3867663425,141,23.1,3867663421,140,42.0,3867663417,56,Back,3867663427,212,23.5,3867663431,213,4.6,3869196395,178,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476466693,12,1,1,0,22,cobffe32r7g4skka9m19qib63,0,47.3,25.4,2022-10-23T16:31:31.213Z,2022-10-24T03:13:36Z,3867663807,1,,3867663799,140,93.5,3867663795,155,,3867663803,212,48.5,3867663797,56,Center,3867663801,141,27.4,3869196431,178,,3867663805,213,0.0,497cy3s5ck9f5h563c4aixfdg,Kaiky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476466711,3,52,1,0,26,74mcjsm72vr3l9pw2i4qfjchj,1,6.4,71.9,2022-10-23T16:31:34.844Z,2022-10-24T03:13:39Z,3869196463,178,,3868623971,377,,,,,,,,,,,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476466939,4,80,1,0,38,74mcjsm72vr3l9pw2i4qfjchj,0,12,53.4,2022-10-23T16:31:46.495Z,2022-10-24T03:13:41Z,3869196491,178,,,,,,,,,,,,,,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467003,5,1,1,0,40,74mcjsm72vr3l9pw2i4qfjchj,1,14.2,51.6,2022-10-23T16:31:48.465Z,2022-10-24T03:13:46Z,3867665255,141,4.7,3867665259,213,5.0,3867665251,56,Back,3869196587,178,,3867665253,140,23.9,3867665261,1,,3867665257,212,33.5,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467061,6,1,1,0,42,74mcjsm72vr3l9pw2i4qfjchj,1,23.8,4.7,2022-10-23T16:31:51.055Z,2022-10-24T03:13:48Z,3869196613,178,,3867665547,213,2.7,3867665545,212,18.9,3867665539,56,Back,3867665541,140,7.5,3867665543,141,16.4,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467113,7,1,1,0,46,74mcjsm72vr3l9pw2i4qfjchj,1,9.8,13.5,2022-10-23T16:31:54.896Z,2022-10-24T03:13:51Z,3867665767,1,,3869196637,178,,3867665755,155,,3867665759,140,43.1,3867665757,56,Back,3867665763,212,35.2,3867665765,213,6.2,3867665761,141,7.6,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467115,8,50,1,0,48,74mcjsm72vr3l9pw2i4qfjchj,1,43.8,15,2022-10-23T16:31:56.595Z,2022-10-24T03:13:59Z,3867665777,286,,3867665775,56,Back,3867666085,233,13,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467163,13,7,1,0,50,cobffe32r7g4skka9m19qib63,1,56.2,85,2022-10-23T16:31:58.295Z,2022-10-24T03:14:01Z,3867666005,56,Left,3867666041,233,8,3869196749,178,,3867666007,285,,3868626829,384,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476479559,100,61,1,0,50,cobffe32r7g4skka9m19qib63,1,60.5,78.6,2022-10-23T16:31:58.696Z,2022-10-24T03:14:06Z,3869196801,178,,3867729931,56,Center,,,,,,,,,,,,,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476479641,101,61,1,0,51,cobffe32r7g4skka9m19qib63,1,53.5,76.8,2022-10-23T16:31:59.333Z,2022-10-24T03:14:11Z,3867730355,56,Center,3869196857,178,,,,,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467199,14,49,1,0,52,cobffe32r7g4skka9m19qib63,1,57.7,74.9,2022-10-23T16:32:00.355Z,2022-10-24T03:14:16Z,,,,,,,,,,,,,,,,,,,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476779113,1401,67,1,0,52,cobffe32r7g4skka9m19qib63,1,58,83.8,2022-10-23T16:32:00.393Z,2022-10-24T07:08:05Z,3869322527,233,1628,,,,,,,,,,,,,,,,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476779111,1628,67,1,0,52,74mcjsm72vr3l9pw2i4qfjchj,0,42,16.2,2022-10-23T16:32:00.394Z,2022-10-24T06:15:25Z,3869322531,233,1401,,,,,,,,,,,,,,,,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467223,15,1,1,0,52,cobffe32r7g4skka9m19qib63,1,58,83.9,2022-10-23T16:32:00.395Z,2022-10-24T07:08:06Z,3867666313,140,59.7,3869196997,178,,3867666319,213,4.9,3867666311,56,Center,3867666315,141,68.4,3867666317,212,10.7,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467249,16,1,1,0,54,cobffe32r7g4skka9m19qib63,1,60,69.5,2022-10-23T16:32:02.704Z,2022-10-24T03:14:23Z,3867666449,141,47.6,3867666445,56,Center,3867666453,213,5.1,3867666447,140,66.2,3869197067,178,,3867666451,212,16.3,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467267,17,1,1,0,55,cobffe32r7g4skka9m19qib63,0,64.8,47.6,2022-10-23T16:32:04.146Z,2022-10-24T03:14:26Z,3869197091,178,,3867666543,212,13.8,3867666547,213,0.4,3867666535,140,77.1,3867666539,141,54.8,3867666531,56,Center,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467275,9,1,1,0,56,74mcjsm72vr3l9pw2i4qfjchj,0,21.6,42.3,2022-10-23T16:32:05.105Z,2022-10-24T03:14:29Z,3867666587,212,9.5,3867666581,56,Back,3867666589,213,5.9,3867666585,141,37.7,3869197147,178,,3867666583,140,30.1,3867666579,3,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467381,18,4,1,0,58,cobffe32r7g4skka9m19qib63,1,67.8,64.4,2022-10-23T16:32:06.545Z,2022-10-24T03:14:34Z,3867667143,56,Center,3867668007,241,,3867667149,286,,3867668005,12,,3867667151,233,10,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476467375,10,4,1,0,58,74mcjsm72vr3l9pw2i4qfjchj,0,32.2,35.6,2022-10-23T16:32:06.546Z,2022-10-24T03:14:34Z,3869197219,178,,3867667183,233,18,3867667129,241,,3867667125,12,,3867667127,56,Back,3867667131,285,,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469115,24,1,1,1,48,cobffe32r7g4skka9m19qib63,1,72.1,73.2,2022-10-23T16:32:57.111Z,2022-10-24T03:14:39Z,3867676783,152,,3867676255,56,Center,3867676781,5,,3869197271,178,,3867676257,140,72.1,3867676259,141,68.4,3868629471,278,,3867676263,213,4.7,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,3867676261,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469119,25,1,1,1,49,cobffe32r7g4skka9m19qib63,1,70.9,70.1,2022-10-23T16:32:57.351Z,2022-10-24T03:14:47Z,3867820711,278,,3867820567,213,1.6,3869197315,178,,3867822859,210,15,3867820563,141,72.3,3867676275,56,Center,3867820565,212,1.5,3867820561,140,70.8,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468121,19,15,1,1,50,cobffe32r7g4skka9m19qib63,1,70.7,66,2022-10-23T16:32:58.396Z,2022-10-24T03:14:47Z,3867683685,146,79.8,3867683673,29,,3867683691,231,52.3,3867671013,56,Center,3867683679,102,50.5,3867683767,233,13,3869197373,178,,3867680499,82,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,3867683681,103,19,,3867683671,78,3867671011,18,3867671009,26,3867683687,147,61.2,3867683689,230,97.5,3867683683,328,3867683675,55,25,3867680495,20,,,,,,,,,,,
2476468217,13,10,1,1,50,74mcjsm72vr3l9pw2i4qfjchj,1,23.5,43.4,2022-10-23T16:32:58.661Z,2022-10-24T03:15:01Z,3867671501,56,Back,3869197529,178,,3867671499,94,,3867680605,233,19,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468093,11,43,1,1,51,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-23T16:32:59.513Z,2022-10-23T16:33:03Z,3867670889,56,Back,3867671181,144,5,3867670891,346,0,,,,,,,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468141,12,6,1,1,53,74mcjsm72vr3l9pw2i4qfjchj,0,23,38,2022-10-23T16:33:01.651Z,2022-10-24T03:15:03Z,3867671127,56,Back,3867671423,233,20,3867671129,73,,,,,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468181,20,6,1,1,53,cobffe32r7g4skka9m19qib63,1,77,62,2022-10-23T16:33:01.651Z,2022-10-24T03:15:03Z,3867671371,233,12,3867671331,73,,3867671327,56,Center,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468609,21,1,1,2,23,cobffe32r7g4skka9m19qib63,0,99.5,99.5,2022-10-23T16:33:31.454Z,2022-10-24T03:15:38Z,3867673615,155,,3867673611,2,,3869198035,178,,3867673629,141,57.6,3867673621,56,Center,3867673625,140,96.3,3867673613,6,,3868629775,20,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,3867673631,212,28.7,,3867673617,223,3867673633,213,,,,,,,,,,,,,,,,4.6,,,,,,,,,,
2476468739,14,12,1,2,24,74mcjsm72vr3l9pw2i4qfjchj,1,3,37.7,2022-10-23T16:33:32.652Z,2022-10-24T03:15:42Z,3869198091,178,,3867674295,140,43.8,3867674299,212,45.2,3867674301,213,6.0,3867674297,141,16.7,3867674293,56,Back,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468737,22,1,1,2,29,cobffe32r7g4skka9m19qib63,0,58,76.1,2022-10-23T16:33:37.854Z,2022-10-24T03:15:48Z,3867674269,140,71.9,3867674265,3,,3867674277,213,0.1,3869198163,388,,3867674271,141,79.1,3867674275,212,14.7,3867674267,56,Left,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468879,15,1,1,2,31,74mcjsm72vr3l9pw2i4qfjchj,1,24.9,19.6,2022-10-23T16:33:39.854Z,2022-10-24T03:15:54Z,3867675027,212,10.4,3869198251,388,,3867675025,141,22.5,3867675021,56,Back,3867675029,213,0.2,3867675019,3,,3867675023,140,34.6,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476757019,904,43,1,2,35,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-23T16:33:43.295Z,2022-10-24T06:29:41Z,3869332045,144,82,3869218203,178,0,,,,,,,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468881,16,4,1,2,35,74mcjsm72vr3l9pw2i4qfjchj,1,36.6,25.8,2022-10-23T16:33:43.353Z,2022-10-24T03:15:57Z,3867675033,13,,3867675187,233,23,3867675039,152,,3867675041,286,,3867675035,294,,3867675037,56,Back,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476468893,23,4,1,2,35,cobffe32r7g4skka9m19qib63,0,63.4,74.2,2022-10-23T16:33:43.354Z,2022-10-24T03:15:57Z,3867675105,285,,3867675097,13,,3867675101,56,Center,3867675219,233,16,3869198285,178,,3867675103,152,,3867675099,294,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476512571,413,1,1,2,44,74mcjsm72vr3l9pw2i4qfjchj,1,37.3,24.3,2022-10-23T16:33:52.655Z,2022-10-24T03:16:00Z,3867903863,152,,3867903865,56,Back,3867903869,141,33.7,3867903861,5,,3869198327,178,,3867903867,140,28.9,3867903871,212,10.9,3867903873,213,2.5,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469081,17,1,1,2,45,74mcjsm72vr3l9pw2i4qfjchj,1,32.3,44.7,2022-10-23T16:33:54.154Z,2022-10-24T03:16:02Z,3869198375,178,,3867676103,212,28.5,3867676097,56,Back,3867676105,213,1.4,3867676101,141,86.3,3867676099,140,35.6,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469193,19,1,1,2,49,74mcjsm72vr3l9pw2i4qfjchj,1,37.6,89,2022-10-23T16:33:57.546Z,2022-10-24T03:16:06Z,3867676597,213,3.8,3867676593,141,64.5,3867676591,140,18.8,3867676595,212,25.8,3867676589,56,Back,3869198421,178,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469143,18,43,1,2,50,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-23T16:33:58.808Z,2022-10-23T17:23:02Z,3867676375,141,79.1,3867676371,56,Back,3867676379,213,1.4,3867676373,140,32.8,3867676377,212,19.5,3867905861,144,1,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469321,20,1,1,2,53,74mcjsm72vr3l9pw2i4qfjchj,1,18.2,61.8,2022-10-23T16:34:01.706Z,2022-10-24T03:16:08Z,3867677177,212,10.7,3867677163,56,Back,3869198437,178,,3867677181,213,5.0,3867677171,141,46.8,3867677167,140,21.4,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469417,21,1,1,2,59,74mcjsm72vr3l9pw2i4qfjchj,1,31.7,44.5,2022-10-23T16:34:08.155Z,2022-10-24T03:16:11Z,3867677571,213,5.2,3867677567,141,6.1,3867677569,212,29.5,3869198497,178,,3867677565,140,44.7,3867677563,56,Back,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469427,22,1,1,3,6,74mcjsm72vr3l9pw2i4qfjchj,1,60.4,5,2022-10-23T16:34:14.356Z,2022-10-24T03:16:16Z,3867677637,141,26.4,3869198573,178,,3867677633,56,Center,3867677641,213,1.1,3867677635,140,67.0,3867677639,212,16.1,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469495,23,3,1,3,8,74mcjsm72vr3l9pw2i4qfjchj,0,66.5,26,2022-10-23T16:34:16.297Z,2022-10-24T03:16:26Z,3868633357,464,,3867677961,286,,3867677957,56,Center,3869198735,178,,3867678291,233,27,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469541,27,7,1,3,8,cobffe32r7g4skka9m19qib63,1,33.5,74,2022-10-23T16:34:16.306Z,2022-10-24T03:16:30Z,3868633545,384,,3867678225,56,Back,3869198769,178,,3867678265,233,23,3867678227,285,,,,,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476469547,28,49,1,3,9,cobffe32r7g4skka9m19qib63,1,28.8,95.6,2022-10-23T16:34:17.757Z,2022-10-24T03:16:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
