id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2470389105,9,1,1,0,17,50x1m4u58lffhq6v6ga1hbxmy,1,37.4,43.7,2022-10-10T19:28:46.292Z,2022-10-11T05:50:25Z,3835565587,56,Right,3836077379,178,,3835565593,212,33.7,3835565589,140,56.4,3835565597,1,,3835565595,213,5.3,3835565591,141,3.7,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389135,10,1,1,0,19,50x1m4u58lffhq6v6ga1hbxmy,1,56.4,3.7,2022-10-10T19:28:48.383Z,2022-10-11T05:50:30Z,3835565743,140,75.6,3835565745,141,12.2,3836077411,178,,3835565747,212,21.0,3835565741,56,Right,3835565749,213,0.3,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389153,11,1,1,0,25,50x1m4u58lffhq6v6ga1hbxmy,0,81.4,11.3,2022-10-10T19:28:53.865Z,2022-10-11T05:50:39Z,3835565831,155,,3835565843,1,,3835565839,212,33.4,3835565829,2,,3835565835,140,90.9,3835565837,141,58.1,3835849503,72,,3836077491,178,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,3835849501,223,3835565833,56,Center,3835565841,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389155,5,12,1,0,27,4yg9ttzw0m51048doksv8uq5r,1,8.2,38.5,2022-10-10T19:28:56.058Z,2022-10-11T05:51:04Z,3835565851,56,Back,3836077805,178,,3835565859,213,6.2,3835565855,141,36.1,3835565857,212,14.5,3835565853,140,21.9,3835565877,15,,,,,ac5f9msbvijksbq5s2ivwh979,Josan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389175,12,1,1,0,29,50x1m4u58lffhq6v6ga1hbxmy,1,79.8,56.1,2022-10-10T19:28:58.423Z,2022-10-11T05:51:37Z,3835566405,154,,3835565935,3,,3836078253,388,,3835565937,56,Center,3835566403,210,15,3835565953,213,6.0,3835565941,140,87.8,3835565949,212,8.7,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,3835565945,141,,,,,,,1,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389177,13,15,1,0,31,50x1m4u58lffhq6v6ga1hbxmy,1,90.6,52.8,2022-10-10T19:29:00.408Z,2022-10-11T05:51:37Z,3835566413,55,12,3835565963,56,Center,3835566411,154,,3835565961,17,,3836078375,178,,3835566421,214,,3835566423,108,,3835566237,72,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,3835566409,29,3835566417,102,50.6,3835566425,146,94.7,,,3835565959,22,3835566427,147,52.0,3835566407,78,3835566253,233,6,3835566419,103,3.2,,,,,,,,,,,,,,,,,
2470389213,6,10,1,0,31,4yg9ttzw0m51048doksv8uq5r,1,4.9,48.6,2022-10-10T19:29:00.575Z,2022-10-11T05:51:43Z,3835566121,173,,3835566263,233,13,3835849963,376,,3835566125,183,,3835566127,56,Back,3835566123,178,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389215,7,6,1,0,33,4yg9ttzw0m51048doksv8uq5r,0,7.6,47.4,2022-10-10T19:29:01.962Z,2022-10-11T05:51:48Z,3835566131,73,,3835566129,56,Back,3835567971,233,14,,,,,,,,,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389191,14,6,1,0,33,50x1m4u58lffhq6v6ga1hbxmy,1,92.4,52.6,2022-10-10T19:29:01.962Z,2022-10-11T05:51:48Z,3835567963,233,7,3835566029,56,Center,3835566035,73,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389363,15,1,1,1,14,50x1m4u58lffhq6v6ga1hbxmy,1,99.5,99.5,2022-10-10T19:29:42.964Z,2022-10-11T07:23:25Z,3835850309,72,,3835566953,56,Center,3835566961,213,4.5,3835566949,155,,3835566951,224,,3835566963,1,,3835567401,154,,3835566955,140,90.6,8b3igmuipfhfzm39ack89de96,Lee Kang-In,3835566957,141,3835566945,2,,3835566947,6,,1,47.5,3835566959,212,3836078545,178,,3835567399,210,,,,,,,36.6,13,,,,,,,,,,,,,,,
2470389371,16,44,1,1,15,50x1m4u58lffhq6v6ga1hbxmy,1,94.2,44.3,2022-10-10T19:29:44.579Z,2022-10-11T07:23:25Z,3835567053,233,8,3835566997,286,,3835566995,56,Center,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389379,8,44,1,1,15,4yg9ttzw0m51048doksv8uq5r,0,5.8,55.7,2022-10-10T19:29:44.580Z,2022-10-11T05:51:57Z,3835567071,233,16,3835567043,285,,3835567041,56,Back,,,,,,,,,,,,,,,,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389373,17,13,1,1,16,50x1m4u58lffhq6v6ga1hbxmy,1,93.7,45.4,2022-10-10T19:29:44.648Z,2022-10-11T07:23:26Z,3835567421,154,,3835567009,56,Center,3835567431,230,98.2,3835567433,231,48.6,3835567423,55,15,3835567307,328,,3836078667,388,,3835567007,17,,3n66mcws9belxbv3pu5uwhfu2,Copete,3835567427,102,3835567419,29,,3835567429,103,68.1,,51.6,3835567301,25,3835567303,15,,3835567417,74,,,,,,,,,,,,,,,,,,,,,,,
2470389403,9,5,1,1,17,4yg9ttzw0m51048doksv8uq5r,1,-0.8,38.7,2022-10-10T19:29:46.548Z,2022-10-11T05:52:27Z,3835567169,233,18,3835567147,346,,3835567145,56,Back,,,,,,,,,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389383,18,5,1,1,17,50x1m4u58lffhq6v6ga1hbxmy,0,100.8,61.3,2022-10-10T19:29:46.548Z,2022-10-11T05:52:27Z,3835567049,56,Center,3835567175,233,9,3835567051,346,,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389529,10,1,1,1,49,4yg9ttzw0m51048doksv8uq5r,1,3.8,45.4,2022-10-10T19:30:18.516Z,2022-10-11T05:52:58Z,3835567787,56,Back,3835567793,212,20.6,3835567785,124,,3835567789,140,18.0,3835567795,213,5.5,3835567925,189,,3835567799,237,,3835567791,141,24.6,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389537,11,1,1,1,51,4yg9ttzw0m51048doksv8uq5r,1,18,24.6,2022-10-10T19:30:19.616Z,2022-10-11T05:53:05Z,3835567853,213,2.4,3835567849,141,34.9,3835567845,56,Back,3835567847,140,10.1,3836079177,178,,3835567857,189,,3835567851,212,10.9,,,,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389549,12,1,1,1,54,4yg9ttzw0m51048doksv8uq5r,1,13.2,39.6,2022-10-10T19:30:23.503Z,2022-10-11T05:53:13Z,3835567911,141,74.0,3835567915,213,1.1,3835567907,56,Back,3836079245,178,,3835567909,140,24.8,3835567913,212,26.4,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389577,13,1,1,1,59,4yg9ttzw0m51048doksv8uq5r,0,28.6,78.2,2022-10-10T19:30:27.922Z,2022-10-11T05:53:18Z,3835568055,140,67.1,3835568057,141,79.7,3835568051,155,,3835568059,212,40.4,3835568063,1,,3835568053,56,Left,3835568061,213,0.0,3836079287,178,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389573,19,44,1,2,1,50x1m4u58lffhq6v6ga1hbxmy,1,34.4,23,2022-10-10T19:30:30.053Z,2022-10-11T07:23:26Z,3835568083,233,14,3835568047,285,,3835568045,56,Back,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389583,14,44,1,2,1,4yg9ttzw0m51048doksv8uq5r,0,65.6,77,2022-10-10T19:30:30.054Z,2022-10-11T05:53:56Z,3835568087,233,19,3835568071,56,Center,3835568073,286,,,,,,,,,,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389581,20,61,1,2,1,50x1m4u58lffhq6v6ga1hbxmy,1,35.9,25.9,2022-10-10T19:30:30.075Z,2022-10-11T07:23:27Z,3835568069,56,Back,3836079707,178,,,,,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389589,21,49,1,2,2,50x1m4u58lffhq6v6ga1hbxmy,1,42.6,18.4,2022-10-10T19:30:31.565Z,2022-10-11T05:54:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389599,22,1,1,2,3,50x1m4u58lffhq6v6ga1hbxmy,1,42.6,18.2,2022-10-10T19:30:31.606Z,2022-10-11T05:54:29Z,3836079877,178,,3835568129,140,38.0,3835568135,213,4.1,3835568131,141,7.7,3835568127,56,Back,3835568133,212,8.6,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389621,23,1,1,2,7,50x1m4u58lffhq6v6ga1hbxmy,1,37.8,8.3,2022-10-10T19:30:35.749Z,2022-10-11T05:54:38Z,3835568253,140,28.7,3836079967,178,,3835568255,141,7.4,3835568257,212,9.6,3835568251,56,Back,3835568259,213,3.2,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389641,24,1,1,2,10,50x1m4u58lffhq6v6ga1hbxmy,1,30.8,9.7,2022-10-10T19:30:39.492Z,2022-10-11T05:54:41Z,3835568349,213,1.9,3836080005,178,,3835568341,56,Back,3835568347,212,23.6,3835568345,141,42.7,3835568343,140,23.8,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389675,25,1,1,2,17,50x1m4u58lffhq6v6ga1hbxmy,1,28.8,49.7,2022-10-10T19:30:45.710Z,2022-10-11T05:54:49Z,3835568503,213,0.8,3835568493,155,,3835568497,140,56.6,3835568505,1,,3835568495,56,Left,3835568501,212,40.5,3836080077,178,,3835568499,141,90.9,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389687,26,1,1,2,18,50x1m4u58lffhq6v6ga1hbxmy,0,56.8,87.5,2022-10-10T19:30:47.304Z,2022-10-11T05:54:55Z,3835568585,141,67.7,3836080163,388,,3835568579,3,,3835568587,212,16.3,3835568581,56,Center,3835568589,213,5.3,3835568583,140,65.6,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389719,15,44,1,2,21,4yg9ttzw0m51048doksv8uq5r,1,31.6,32.6,2022-10-10T19:30:50.060Z,2022-10-11T07:23:27Z,3835568751,285,,3835568781,233,27,3835568749,56,Back,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389689,27,44,1,2,21,50x1m4u58lffhq6v6ga1hbxmy,0,68.4,67.4,2022-10-10T19:30:50.061Z,2022-10-11T05:55:03Z,3835568593,56,Center,3835568595,286,,3835568801,233,15,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389721,16,61,1,2,21,4yg9ttzw0m51048doksv8uq5r,1,28.9,32.8,2022-10-10T19:30:50.104Z,2022-10-11T07:23:28Z,3836080387,15,,3835568755,56,Back,3836080389,388,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389829,17,27,1,2,30,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-10-10T19:30:59.380Z,2022-10-11T05:55:51Z,3835576341,233,28,3835569239,53,bkvvapojagxvj17nzk3oy8ct1,3835569237,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470389797,28,27,1,2,30,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-10-10T19:30:59.380Z,2022-10-11T05:55:51Z,3835569101,53,3pwr7lqvo4o08c4nvzqpuue39,3835569099,41,Injury,3835576351,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390237,18,28,1,3,56,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-10-10T19:32:24.921Z,2022-10-11T05:56:33Z,3835571191,233,29,3835571183,55,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390229,29,28,1,3,56,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-10-10T19:32:24.921Z,2022-10-11T05:56:33Z,3835571203,233,18,3835571171,55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390273,30,68,1,4,8,50x1m4u58lffhq6v6ga1hbxmy,0,0,0,2022-10-10T19:32:37.026Z,2022-10-11T05:56:36Z,3835571335,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390267,19,68,1,4,11,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-10-10T19:32:39.870Z,2022-10-11T05:56:39Z,3835571555,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390281,20,1,1,4,11,4yg9ttzw0m51048doksv8uq5r,1,26.7,46.3,2022-10-10T19:32:40.373Z,2022-10-11T05:56:51Z,3835571363,140,26.5,3835571369,213,1.6,3835571361,56,Back,3836081331,178,,3835571367,212,16.3,3835571365,141,70.2,3835571575,189,,,,,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390289,21,1,1,4,12,4yg9ttzw0m51048doksv8uq5r,1,24.2,67.8,2022-10-10T19:32:40.910Z,2022-10-11T05:57:11Z,3835571401,140,32.6,3836081607,178,,3835571407,213,5.5,3835571405,212,12.4,3835571403,141,55.0,3835571399,56,Back,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390313,22,1,1,4,15,4yg9ttzw0m51048doksv8uq5r,1,30.2,52.8,2022-10-10T19:32:43.683Z,2022-10-11T05:57:15Z,3835571539,141,14.0,3835571543,213,5.0,3835571537,140,36.8,3835571535,56,Back,3836081657,178,,3835571541,212,27.3,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390329,23,1,1,4,18,4yg9ttzw0m51048doksv8uq5r,1,36.8,14,2022-10-10T19:32:47.487Z,2022-10-11T05:57:20Z,3835571625,213,2.3,3836081733,178,,3835571621,141,29.5,3835571617,56,Back,3835571623,212,13.7,3835571619,140,28.5,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390369,24,1,1,4,20,4yg9ttzw0m51048doksv8uq5r,1,28.5,29.5,2022-10-10T19:32:49.587Z,2022-10-11T05:57:25Z,3835571811,56,Back,3836081785,178,,3835571817,141,70.8,3835571821,212,28.2,3835571825,213,1.5,3835571813,140,30.4,,,,,,,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390405,25,1,1,4,25,4yg9ttzw0m51048doksv8uq5r,1,33.9,74.8,2022-10-10T19:32:53.673Z,2022-10-11T05:57:28Z,3835572019,212,25.3,3835572015,140,53.7,3836081831,178,,3835572017,141,96.0,3835572021,213,0.6,3835572013,56,Left,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470390425,26,1,1,4,30,4yg9ttzw0m51048doksv8uq5r,1,59.7,98.1,2022-10-10T19:32:59.185Z,2022-10-11T05:57:47Z,3835572109,213,4.0,3835572101,56,Left,3835572107,212,13.2,3835572105,141,83.7,3836081969,178,,3835572103,140,51.3,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
