id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2473407707,886,43,1,0,7,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-16T12:01:25.385Z,2022-10-17T04:59:49Z,3851619095,144,82,3851619009,178,0,,,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473427861,1531,67,1,0,9,6f27yvbqcngegwsg2ozxxdj4,1,66.5,2.2,2022-10-16T12:01:27.444Z,2022-10-17T07:20:05Z,3851713725,233,1384,,,,,,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473427857,1384,67,1,0,9,63f5h8t5e9qm1fqmvfkb23ghh,0,33.5,97.8,2022-10-16T12:01:27.445Z,2022-10-17T06:37:44Z,3851713733,233,1531,,,,,,,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831333,7,1,1,0,10,6f27yvbqcngegwsg2ozxxdj4,1,65.9,4.4,2022-10-16T12:01:28.375Z,2022-10-17T02:52:29Z,3851505553,178,,3848532735,212,14.2,3848532731,140,62.6,3848532733,141,24.6,3848532729,56,Center,3848532737,213,1.8,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831339,8,61,1,0,11,6f27yvbqcngegwsg2ozxxdj4,0,63.8,15.3,2022-10-16T12:01:29.206Z,2022-10-17T02:52:40Z,3848532749,56,Right,3851505749,178,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831351,3,12,1,0,15,63f5h8t5e9qm1fqmvfkb23ghh,1,10.3,94.4,2022-10-16T12:01:33.002Z,2022-10-17T02:52:46Z,3848532831,167,,3848532787,213,1.2,3848532779,56,Back,3848532785,212,5.2,3848532781,140,12.3,3848532783,141,100.0,3851505847,178,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831353,4,5,1,0,15,63f5h8t5e9qm1fqmvfkb23ghh,0,13.7,101.5,2022-10-16T12:01:33.427Z,2022-10-17T02:52:51Z,3848533141,233,9,3848532793,56,Back,3848532795,347,,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831415,9,5,1,0,15,6f27yvbqcngegwsg2ozxxdj4,1,86.3,-1.5,2022-10-16T12:01:33.427Z,2022-10-17T02:52:50Z,3848533095,347,,3848533115,233,4,3848533093,56,Right,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831503,10,1,1,0,27,6f27yvbqcngegwsg2ozxxdj4,1,87.1,0,2022-10-16T12:01:44.806Z,2022-10-17T02:53:19Z,3848533573,212,19.0,3848533565,107,,3848533571,141,7.1,3848533575,213,2.8,3848533569,140,69.8,3848533567,56,Right,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831563,11,1,1,0,29,6f27yvbqcngegwsg2ozxxdj4,1,69.8,7.1,2022-10-16T12:01:47.652Z,2022-10-17T02:53:26Z,3848533815,213,2.6,3848533811,141,23.0,3848533813,212,20.7,3848533807,56,Center,3848533809,140,53.0,3851506523,178,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473407917,889,43,1,0,33,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-16T12:01:51.386Z,2022-10-17T05:00:35Z,3851619857,144,82,3851619797,178,0,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831653,12,1,1,0,34,6f27yvbqcngegwsg2ozxxdj4,1,47.2,31,2022-10-16T12:01:51.721Z,2022-10-17T02:53:34Z,3851506631,178,,3848534217,140,25.4,3848534219,141,49.3,3848534215,56,Back,3848534221,212,26.1,3848534223,213,2.6,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831659,13,1,1,0,41,6f27yvbqcngegwsg2ozxxdj4,1,25.6,40,2022-10-16T12:01:59.429Z,2022-10-17T02:53:40Z,3851506717,178,,3848534263,56,Right,3848538693,1,,3848534271,213,5.7,3848534265,140,61.4,3848534261,155,,3848534269,212,44.5,3848534267,141,4.9,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831731,14,44,1,0,45,6f27yvbqcngegwsg2ozxxdj4,1,60.1,5.1,2022-10-16T12:02:02.728Z,2022-10-17T06:36:41Z,3848534671,56,Right,3848534983,233,5,3848534673,286,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831719,5,44,1,0,45,63f5h8t5e9qm1fqmvfkb23ghh,0,39.9,94.9,2022-10-16T12:02:02.729Z,2022-10-17T02:53:51Z,3848534597,56,Back,3848534599,285,,3848535001,233,14,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831743,15,1,1,0,45,6f27yvbqcngegwsg2ozxxdj4,0,60.4,3.8,2022-10-16T12:02:02.774Z,2022-10-17T06:36:41Z,3848534727,213,0,3848534717,56,Right,3848534725,212,0.9,3848534721,140,61.3,3851506937,388,,3848534723,141,3.8,3848534713,3,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831725,6,61,1,0,45,63f5h8t5e9qm1fqmvfkb23ghh,1,40.5,94.1,2022-10-16T12:02:02.777Z,2022-10-17T02:54:21Z,3848534623,56,Back,3851507177,178,,,,,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832159,7,61,1,0,47,63f5h8t5e9qm1fqmvfkb23ghh,1,32.4,82.9,2022-10-16T12:02:05.656Z,2022-10-17T02:54:36Z,3848536777,56,Back,3851507383,21,,3851507385,178,,,,,,,,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472832427,8,27,1,0,50,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-10-16T12:02:07.822Z,2022-10-17T02:54:40Z,3848538255,53,bj929w5yi7lnz36jxsi5qnq7e,3848538253,41,Injury,3848538641,233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472831845,16,27,1,0,50,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-16T12:02:07.822Z,2022-10-17T02:54:40Z,3848535245,41,Injury,3848538625,233,8,3848535247,53,7k2alak95p1u2ysftwwiaqsid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835679,9,28,1,4,49,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-10-16T12:06:07.613Z,2022-10-17T02:54:44Z,3848555095,233,17,3848554919,55,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835697,17,28,1,4,49,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-16T12:06:07.613Z,2022-10-17T02:54:44Z,3848554985,55,16,3848555065,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835713,10,68,1,4,50,63f5h8t5e9qm1fqmvfkb23ghh,0,0,0,2022-10-16T12:06:07.978Z,2022-10-17T02:54:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835725,18,68,1,4,51,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-16T12:06:09.476Z,2022-10-17T02:54:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835821,19,1,1,4,53,6f27yvbqcngegwsg2ozxxdj4,1,57.5,4,2022-10-16T12:06:10.955Z,2022-10-17T02:55:04Z,3848555653,212,53.2,3848555645,56,Back,3851507783,178,,3848555663,1,,3848555647,140,15.7,3848555659,213,2.5,3848555649,141,48.1,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835853,20,1,1,4,59,6f27yvbqcngegwsg2ozxxdj4,1,16.9,47.8,2022-10-16T12:06:16.731Z,2022-10-17T02:55:49Z,3848555861,140,22.1,3848555865,212,12.6,3848555859,56,Back,3851508603,178,,3848555863,141,64.5,3848555867,213,1.1,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835917,21,1,1,5,1,6f27yvbqcngegwsg2ozxxdj4,1,22,64.5,2022-10-16T12:06:19.643Z,2022-10-17T02:55:56Z,3848556197,212,16.6,3848556199,213,4.0,3848556187,56,Back,3848556195,141,46.7,3848556191,140,11.2,3851508693,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473408455,895,43,1,5,2,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-16T12:06:19.766Z,2022-10-17T05:03:05Z,3851622443,144,82,3851622319,178,0,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835925,22,1,1,5,6,6f27yvbqcngegwsg2ozxxdj4,0,17.7,39.4,2022-10-16T12:06:24.538Z,2022-10-17T02:56:02Z,3848556235,157,,3851508851,178,,3848556249,212,46.5,3848556257,1,,3848556247,141,41.2,3848556243,140,62.0,3848556239,56,Center,3848556253,213,0.0,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835971,11,44,1,5,10,63f5h8t5e9qm1fqmvfkb23ghh,1,40.8,62.4,2022-10-16T12:06:28.056Z,2022-10-17T06:36:41Z,3848556475,56,Back,3848556477,285,,3848556561,233,23,,,,,,,,,,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472835985,23,44,1,5,10,6f27yvbqcngegwsg2ozxxdj4,0,59.2,37.6,2022-10-16T12:06:28.057Z,2022-10-17T02:56:15Z,3848556517,286,,3848556549,233,11,3848556515,56,Center,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839811,63,8,1,5,10,63f5h8t5e9qm1fqmvfkb23ghh,1,47,57.6,2022-10-16T12:06:28.130Z,2022-10-17T06:36:42Z,3851068497,384,,3851509309,178,,3848576403,56,Back,,,,,,,,,,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836005,24,43,1,5,10,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-16T12:06:28.573Z,2022-10-16T12:08:59Z,3848556635,168,0,3848556633,3,0,3848569871,144,1,3848556645,213,0.6,3848556641,141,47.5,3848556637,56,Center,3848556643,212,7.3,3848556639,140,67.6,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836013,25,1,1,5,11,6f27yvbqcngegwsg2ozxxdj4,0,67.6,47.5,2022-10-16T12:06:29.329Z,2022-10-17T02:56:33Z,3848556669,141,52.4,3848556667,140,56.8,3851509475,178,,3851509477,21,,3848556671,212,11.8,3848556673,213,2.9,3848556665,56,Center,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836017,12,43,1,5,12,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-10-16T12:06:29.955Z,2022-10-16T12:10:40Z,3848556691,3,0,3848556701,212,6.7,3848556695,56,Back,3848578977,144,1,3848556703,213,1.3,3848556697,140,44.1,3848556699,141,56.1,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840249,66,8,1,5,12,63f5h8t5e9qm1fqmvfkb23ghh,1,44.3,43.1,2022-10-16T12:06:30.117Z,2022-10-17T02:57:03Z,3848579131,15,,3851068665,384,,3848578469,56,Back,3851509975,178,,,,,,,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473429573,1536,67,1,5,13,6f27yvbqcngegwsg2ozxxdj4,1,53.4,39.8,2022-10-16T12:06:31.538Z,2022-10-17T07:20:06Z,3851720111,233,1385,,,,,,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473429569,1385,67,1,5,13,63f5h8t5e9qm1fqmvfkb23ghh,0,46.6,60.2,2022-10-16T12:06:31.539Z,2022-10-17T06:43:16Z,3851720119,233,1536,,,,,,,,,,,,,,,,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836043,26,1,1,5,13,6f27yvbqcngegwsg2ozxxdj4,0,53.2,40.9,2022-10-16T12:06:31.577Z,2022-10-17T07:20:06Z,3848556853,56,Center,3851510053,178,,3848556855,140,53.2,3848556857,141,43.7,3848556859,212,1.9,3848556861,213,1.6,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836075,13,61,1,5,13,63f5h8t5e9qm1fqmvfkb23ghh,1,45.7,56.9,2022-10-16T12:06:31.657Z,2022-10-17T02:57:20Z,3848557017,56,Back,3851510217,389,,,,,,,,,,,,,,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836115,14,49,1,5,16,63f5h8t5e9qm1fqmvfkb23ghh,1,41.7,25.6,2022-10-16T12:06:33.917Z,2022-10-17T02:57:26Z,,,,,,,,,,,,,,,,,,,,,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836137,15,1,1,5,16,63f5h8t5e9qm1fqmvfkb23ghh,1,44.3,31.8,2022-10-16T12:06:33.986Z,2022-10-17T02:57:31Z,3848557431,213,0.1,3848557423,56,Center,3848557425,140,55.4,3848557429,212,11.7,3848557427,141,33.2,3851510431,178,,,,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836165,16,1,1,5,18,63f5h8t5e9qm1fqmvfkb23ghh,0,69.4,33.4,2022-10-16T12:06:36.451Z,2022-10-17T02:57:40Z,3848557579,140,72.9,3851510591,178,,3848557577,56,Center,3848557583,212,3.7,3848557585,213,6.3,3848557581,141,33.3,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836141,27,1,1,5,19,6f27yvbqcngegwsg2ozxxdj4,1,23.5,61.2,2022-10-16T12:06:37.207Z,2022-10-17T02:57:52Z,3848580585,140,30.2,3848580591,213,6.1,3851510795,178,,3848580587,141,59.4,3848557451,56,Back,3848580589,212,7.1,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836227,29,1,1,5,20,6f27yvbqcngegwsg2ozxxdj4,1,27.1,59.3,2022-10-16T12:06:37.718Z,2022-10-17T02:58:23Z,3848557987,141,77.9,3848557989,212,13.5,3848557983,56,Back,3851511249,178,,3848557985,140,22.5,3848557991,213,1.9,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836173,28,49,1,5,21,6f27yvbqcngegwsg2ozxxdj4,1,23.5,75.4,2022-10-16T12:06:38.918Z,2022-10-17T02:58:29Z,,,,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836233,30,3,1,5,23,6f27yvbqcngegwsg2ozxxdj4,0,25.2,82.4,2022-10-16T12:06:41.168Z,2022-10-17T02:58:35Z,3848558017,285,,3851511365,178,,3848582225,233,17,3851072575,464,,3848558015,56,Back,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472836209,17,7,1,5,23,63f5h8t5e9qm1fqmvfkb23ghh,1,74.8,17.6,2022-10-16T12:06:41.636Z,2022-10-17T02:58:41Z,3848558029,233,30,3848557873,286,,3848557871,56,Right,3851072657,383,,3851511441,178,,,,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
