id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value
2445512073,6,1,1,0,16,4jelr92fsge73q39is6qvhxb3,1,20.8,7,2022-08-13T17:01:52.383Z,2022-08-14T03:56:18Z,3703151941,56,Back,3703151945,141,5.2,3703151943,140,37.8,3705390995,178,,3703151949,213,6.2,3703151947,212,17.9,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512095,7,1,1,0,19,4jelr92fsge73q39is6qvhxb3,1,35.2,5.6,2022-08-13T17:01:55.266Z,2022-08-14T03:56:24Z,3703152043,140,28.6,3703152041,56,Back,3703152049,213,3.1,3703152047,212,7.0,3705391157,178,,3703152045,141,6.4,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512123,8,1,1,0,21,4jelr92fsge73q39is6qvhxb3,1,26.5,6.4,2022-08-13T17:01:56.794Z,2022-08-14T03:56:29Z,3705391357,178,,3703152177,140,19.5,3703152179,141,21.5,3703152183,213,2.2,3703152175,56,Back,3703152181,212,12.6,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512165,9,1,1,0,23,4jelr92fsge73q39is6qvhxb3,1,19.2,22.4,2022-08-13T17:01:59.312Z,2022-08-14T03:56:34Z,3703152431,213,2.1,3705391469,178,,3703152423,56,Back,3703152425,140,7.7,3703152429,212,22.8,3703152427,141,50.9,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512229,10,1,1,0,26,4jelr92fsge73q39is6qvhxb3,1,8.1,53,2022-08-13T17:02:02.670Z,2022-08-14T03:56:38Z,3703152771,56,Back,3703152773,140,18.7,3703152775,141,82.9,3703152779,213,1.1,3703152777,212,23.2,3705391593,178,,,,,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512257,11,1,1,0,31,4jelr92fsge73q39is6qvhxb3,1,19.7,80.6,2022-08-13T17:02:06.989Z,2022-08-14T03:56:42Z,3703152899,140,20.3,3703152903,212,32.6,3703152897,56,Back,3703152901,141,32.7,3703152907,1,,3703152905,213,4.7,3705391681,178,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512329,12,1,1,0,34,4jelr92fsge73q39is6qvhxb3,1,20.6,31,2022-08-13T17:02:10.361Z,2022-08-14T03:56:46Z,3703153303,213,5.2,3703153301,212,10.0,3703153297,140,24.7,3705391773,178,,3703153299,141,17.7,3703153295,56,Back,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512387,13,1,1,0,39,4jelr92fsge73q39is6qvhxb3,0,29,15,2022-08-13T17:02:15.186Z,2022-08-14T03:56:51Z,3703153587,56,Right,3703153589,140,85.2,3703153595,213,6.2,3703153585,155,,3703153597,1,,3703153591,141,9.4,3703153593,212,59.1,3705391915,178,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512423,6,12,1,0,43,74mcjsm72vr3l9pw2i4qfjchj,1,15.5,94.7,2022-08-13T17:02:18.874Z,2022-08-14T03:57:01Z,3703153781,213,2.2,3703153775,140,12.7,3705392131,388,,3703153777,141,100.0,3703153779,212,5.2,3703153835,167,,3703153773,56,Back,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512429,7,5,1,0,44,74mcjsm72vr3l9pw2i4qfjchj,0,14.6,101.5,2022-08-13T17:02:20.245Z,2022-08-14T03:57:05Z,3703153817,347,,3703154189,233,14,3703153813,56,Back,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512485,14,5,1,0,44,4jelr92fsge73q39is6qvhxb3,1,85.4,-1.5,2022-08-13T17:02:20.245Z,2022-08-14T03:57:04Z,3703154117,347,,3703154115,56,Right,3703154133,233,7,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512515,15,1,1,0,48,4jelr92fsge73q39is6qvhxb3,1,83.4,0,2022-08-13T17:02:24.125Z,2022-08-14T03:57:48Z,3703154271,56,Right,3703154273,140,91.9,3703154269,107,,3703154275,141,6.7,3703154277,212,10.7,3703154279,213,0.6,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512531,16,1,1,0,49,4jelr92fsge73q39is6qvhxb3,1,91.9,6.4,2022-08-13T17:02:24.745Z,2022-08-14T03:57:53Z,3703154393,213,3.7,3703154391,212,5.5,3703154385,56,Right,3705393115,178,,3703154387,140,87.4,3703154389,141,2.3,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512567,17,1,1,0,50,4jelr92fsge73q39is6qvhxb3,1,87.3,2.3,2022-08-13T17:02:26.124Z,2022-08-14T03:57:57Z,3703154603,213,2.7,3705393211,178,,3703154601,212,8.6,3703154595,56,Right,3703154599,141,7.3,3703154597,140,79.8,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512663,18,2,1,0,52,4jelr92fsge73q39is6qvhxb3,1,79.5,9.3,2022-08-13T17:02:28.403Z,2022-08-14T03:58:01Z,3703155115,56,Center,3703155117,140,86.8,3704298405,20,,3703155119,141,45.0,3705393387,178,,3703155111,7,25txz41mi9auu289jliapd6tx,3704298403,224,,3703155113,2,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445512731,8,55,1,0,52,74mcjsm72vr3l9pw2i4qfjchj,1,11,60.5,2022-08-13T17:02:28.404Z,2022-08-14T03:58:02Z,,,,,,,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513059,9,1,1,1,16,74mcjsm72vr3l9pw2i4qfjchj,1,11,51.8,2022-08-13T17:02:52.597Z,2022-08-14T04:49:02Z,3703157091,241,,3703157101,213,1.4,3703157093,56,Back,3703157095,140,13.6,3703157089,5,,3705393447,178,,3703157097,141,71.6,3703157099,212,13.7,1lgrnaje6y7un5dzzll84p91,G. Rulli,3703157121,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513087,10,1,1,1,18,74mcjsm72vr3l9pw2i4qfjchj,1,13.6,71.4,2022-08-13T17:02:54.246Z,2022-08-14T04:49:07Z,3703157309,189,,3703157297,141,50.3,3703157299,212,14.3,3705393863,178,,3703157295,140,13.7,3703157293,56,Back,3703157301,213,4.7,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513153,11,1,1,1,24,74mcjsm72vr3l9pw2i4qfjchj,1,15.2,48.1,2022-08-13T17:02:59.909Z,2022-08-14T03:58:23Z,3703157623,140,23.0,3705393955,178,,3703157621,56,Back,3703157627,212,18.4,3703157629,213,5.2,3703157625,141,23.9,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513217,12,1,1,1,29,74mcjsm72vr3l9pw2i4qfjchj,1,34.3,25.7,2022-08-13T17:03:05.098Z,2022-08-14T03:58:30Z,3703157953,212,27.4,3703157949,140,49.0,3703157947,56,Back,3703157951,141,59.0,3705394097,178,,3703157955,213,1.0,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513305,13,1,1,1,31,74mcjsm72vr3l9pw2i4qfjchj,1,49,60.2,2022-08-13T17:03:07.348Z,2022-08-14T03:58:35Z,3703158447,140,59.1,3703158449,141,92.3,3703158453,213,1.1,3703158445,56,Left,3703158451,212,24.3,3705394203,178,,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513311,14,61,1,1,34,74mcjsm72vr3l9pw2i4qfjchj,0,68.3,95.1,2022-08-13T17:03:10.539Z,2022-08-14T03:58:38Z,3705394315,178,,3703158477,56,Left,,,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513377,19,12,1,1,36,4jelr92fsge73q39is6qvhxb3,1,27.3,2.9,2022-08-13T17:03:12.239Z,2022-08-14T03:58:48Z,3703158811,212,16.6,3703158813,213,6.1,3703158805,56,Back,3703158807,140,42.8,3705394605,389,,3703158861,167,,3703158809,141,0.0,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513331,15,5,1,1,38,74mcjsm72vr3l9pw2i4qfjchj,1,62.1,101,2022-08-13T17:03:14.089Z,2022-08-14T03:58:52Z,3703158565,56,Left,3703158567,347,,3703158929,233,20,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513385,20,5,1,1,38,4jelr92fsge73q39is6qvhxb3,0,37.9,-1,2022-08-13T17:03:14.089Z,2022-08-14T03:58:52Z,3703158845,56,Back,3703158949,233,15,3703158847,347,,,,,,,,,,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513535,16,1,1,1,44,74mcjsm72vr3l9pw2i4qfjchj,1,56.6,100,2022-08-13T17:03:20.047Z,2022-08-14T03:58:56Z,3703159639,140,36.2,3703159643,212,26.0,3703159637,56,Back,3703159691,189,,3703159641,141,79.7,3703159635,107,,3703159649,1,,3703159645,213,3.7,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513623,17,1,1,1,46,74mcjsm72vr3l9pw2i4qfjchj,1,36,71.6,2022-08-13T17:03:22.531Z,2022-08-14T03:59:01Z,3705394953,178,,3703160101,141,41.6,3703160103,212,20.4,3703160095,56,Back,3703160105,213,4.7,3703160099,140,36.7,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513699,18,1,1,1,52,74mcjsm72vr3l9pw2i4qfjchj,1,45,44,2022-08-13T17:03:28.381Z,2022-08-14T03:59:06Z,3705395027,178,,3703160443,140,46.8,3703160441,56,Back,3703160447,212,20.7,3703160449,213,1.5,3703160445,141,74.3,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513747,19,1,1,1,55,74mcjsm72vr3l9pw2i4qfjchj,1,47.1,74.4,2022-08-13T17:03:30.990Z,2022-08-14T03:59:16Z,3703160705,56,Center,3705395247,178,,3703160707,140,63.7,3703160709,141,63.5,3703160711,212,18.9,3703160713,213,5.9,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513785,20,1,1,1,56,74mcjsm72vr3l9pw2i4qfjchj,1,63.7,63.5,2022-08-13T17:03:32.360Z,2022-08-14T03:59:23Z,3703160927,213,3.7,3705395399,178,,3703160925,212,8.6,3703160923,141,57.2,3703160919,56,Center,3703160921,140,56.6,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513793,21,1,1,1,57,74mcjsm72vr3l9pw2i4qfjchj,0,56.6,57.2,2022-08-13T17:03:33.570Z,2022-08-14T03:59:31Z,3705395581,178,,3703161031,286,,3703160953,56,Center,3703160963,213,5.6,3703161027,233,21,3703160955,140,57.9,3703161025,236,,3703160957,141,55.4,c29mprqv2ulztd22b6uckczx1,Dani Parejo,3703160959,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513773,21,74,1,1,57,4jelr92fsge73q39is6qvhxb3,1,43.9,47.5,2022-08-13T17:03:33.639Z,2022-08-14T03:59:35Z,3705395653,178,,3703160857,56,Back,3703160859,285,,3703161051,233,21,,,,,,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513851,22,1,1,2,0,74mcjsm72vr3l9pw2i4qfjchj,1,42.6,44.5,2022-08-13T17:03:35.709Z,2022-08-14T03:59:42Z,3703161275,56,Back,3703161279,140,45.9,3703161291,213,4.9,3703161283,141,11.3,3703161287,212,22.8,3705395927,178,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513899,23,1,1,2,2,74mcjsm72vr3l9pw2i4qfjchj,1,45.9,11.3,2022-08-13T17:03:37.919Z,2022-08-14T03:59:45Z,3703161545,213,6.1,3703161541,141,7.6,3703161537,56,Right,3703161539,140,58.2,3703161543,212,13.2,3705396023,178,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513869,22,45,1,2,3,4jelr92fsge73q39is6qvhxb3,0,41.6,86.2,2022-08-13T17:03:39.650Z,2022-08-14T03:59:56Z,3703161393,285,,3703161731,233,24,3703161391,56,Back,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513923,24,3,1,2,3,74mcjsm72vr3l9pw2i4qfjchj,1,58.4,13.8,2022-08-13T17:03:39.650Z,2022-08-14T03:59:55Z,3704299569,464,,3703161665,56,Right,3705396347,178,,3703161667,286,,3703161707,233,22,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446010333,1520,83,1,2,4,4jelr92fsge73q39is6qvhxb3,1,43.7,83.8,2022-08-13T17:03:39.928Z,2022-08-14T09:57:44Z,3705850545,399,488024,,,,,,,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513913,23,45,1,2,4,4jelr92fsge73q39is6qvhxb3,0,44.6,85.1,2022-08-13T17:03:40.292Z,2022-08-14T04:00:01Z,3703161625,285,,3703161803,233,25,3703161623,56,Back,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513933,25,3,1,2,4,74mcjsm72vr3l9pw2i4qfjchj,1,55.4,14.9,2022-08-13T17:03:40.292Z,2022-08-14T04:00:01Z,3704299661,464,,3703161703,56,Right,3703161785,233,23,3703161705,286,,3705396465,178,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446010391,1521,83,1,2,4,4jelr92fsge73q39is6qvhxb3,1,46.2,80.9,2022-08-13T17:03:40.372Z,2022-08-14T09:57:51Z,3705850761,399,488024,,,,,,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513955,26,1,1,2,5,74mcjsm72vr3l9pw2i4qfjchj,1,52.5,16.1,2022-08-13T17:03:41Z,2022-08-14T04:00:07Z,3705396709,178,,3703161839,141,11.9,3703161843,213,3.3,3703161837,140,38.3,3703161835,56,Back,3703161841,212,15.2,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445513977,27,1,1,2,9,74mcjsm72vr3l9pw2i4qfjchj,1,38.3,11.9,2022-08-13T17:03:44.899Z,2022-08-14T04:00:09Z,3703161965,213,6.0,3703161959,140,55.3,3703161957,56,Right,3703161961,141,5.0,3705396799,178,,3703161963,212,18.5,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445514025,28,1,1,2,11,74mcjsm72vr3l9pw2i4qfjchj,1,55.3,5,2022-08-13T17:03:47.259Z,2022-08-14T04:00:40Z,3703162241,140,58.5,3703162239,56,Center,3705397821,178,,3703162245,141,26.2,3703162249,212,14.8,3703162253,213,1.3,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445514059,29,1,1,2,13,74mcjsm72vr3l9pw2i4qfjchj,1,58.5,26.2,2022-08-13T17:03:49.091Z,2022-08-14T04:00:45Z,3703162417,141,12.2,3703162421,213,3.7,3703162419,212,19.5,3703162415,140,42.3,3705397987,178,,3703162413,56,Back,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445514093,30,1,1,2,15,74mcjsm72vr3l9pw2i4qfjchj,1,42.3,12.2,2022-08-13T17:03:51.533Z,2022-08-14T04:05:37Z,3703162593,140,57.0,3703162591,56,Center,3703162599,213,1.0,3703162597,212,29.7,3705404791,178,,3703162595,141,49.6,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
