id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2510479193,6,1,1,0,9,ba5e91hjacvma2sjvixn00pjo,0,26.3,47.6,2023-02-20T20:03:39.560Z,2023-02-21T01:23:11Z,4046795067,140,32.5,4047070001,178,,4046795071,212,8.6,4046795065,56,Back,4046795069,141,39.4,4046795073,213,5.6,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479211,9,49,1,0,11,1n1j0wsl763lq7ee1k0c11c02,1,69.2,75,2023-02-20T20:03:41.333Z,2023-02-21T01:23:16Z,,,,,,,,,,,,,,,,,,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479199,7,1,1,0,11,1n1j0wsl763lq7ee1k0c11c02,0,70.5,73.7,2023-02-20T20:03:41.502Z,2023-02-21T01:23:19Z,4046795103,213,6.2,4046795095,56,Center,4046795099,141,71.0,4047070029,178,,4046795097,140,100.0,4046795093,155,,4046795101,212,31.7,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479203,7,5,1,0,14,ba5e91hjacvma2sjvixn00pjo,1,-0.8,32.8,2023-02-20T20:03:43.903Z,2023-02-21T01:23:20Z,4046795151,233,8,4046795123,346,,4046795121,56,Back,,,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479205,8,5,1,0,14,1n1j0wsl763lq7ee1k0c11c02,0,100.8,67.2,2023-02-20T20:03:43.903Z,2023-02-21T01:23:20Z,4046795161,233,7,4046795125,56,Center,4046795127,346,,,,,,,,,,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479321,8,1,1,0,38,ba5e91hjacvma2sjvixn00pjo,0,4.5,59.7,2023-02-20T20:04:08.658Z,2023-02-21T01:23:25Z,4046795763,212,71.3,4046795767,1,,4046795761,141,64.3,4046795757,56,Center,4046795769,74,,4046795759,140,72.3,4046795765,213,0.0,4046795755,124,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479329,10,1,1,0,42,1n1j0wsl763lq7ee1k0c11c02,1,29,37.3,2023-02-20T20:04:11.971Z,2023-02-21T01:23:30Z,4046795815,212,20.9,4046795811,140,44.7,4046795817,213,0.7,4046795807,3,,4046795813,141,56.1,4047070097,178,,4046795809,56,Back,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479333,11,44,1,0,44,1n1j0wsl763lq7ee1k0c11c02,1,44.4,54,2023-02-20T20:04:13.903Z,2023-02-21T04:29:50Z,4046795869,233,9,4046795831,285,,4046795829,56,Back,,,,,,,,,,,,,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479337,9,44,1,0,44,ba5e91hjacvma2sjvixn00pjo,0,55.6,46,2023-02-20T20:04:13.904Z,2023-02-21T01:23:36Z,4046795849,286,,4046795847,56,Center,4046795873,233,11,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479345,12,1,1,0,44,1n1j0wsl763lq7ee1k0c11c02,0,44.7,56.1,2023-02-20T20:04:13.924Z,2023-02-21T04:29:51Z,4046795887,213,0.6,4047070155,388,,4046795881,140,59.9,4046795885,212,18.9,4046795879,56,Center,4046795877,3,,4046795883,141,71.1,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479355,10,61,1,0,46,ba5e91hjacvma2sjvixn00pjo,0,43.3,24.4,2023-02-20T20:04:16.033Z,2023-02-21T01:23:47Z,4046795923,56,Back,4047070217,178,,,,,,,,,,,,,,,,,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479359,13,49,1,0,48,1n1j0wsl763lq7ee1k0c11c02,1,57.5,90.9,2023-02-20T20:04:18.274Z,2023-02-21T01:23:49Z,,,,,,,,,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510532835,781,67,1,0,49,1n1j0wsl763lq7ee1k0c11c02,1,59.2,94.2,2023-02-20T20:04:19.080Z,2023-02-21T04:29:51Z,4047084805,233,847,,,,,,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510532833,847,67,1,0,49,ba5e91hjacvma2sjvixn00pjo,0,40.8,5.8,2023-02-20T20:04:19.081Z,2023-02-21T01:53:11Z,4047084809,233,781,,,,,,,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479363,14,1,1,0,49,1n1j0wsl763lq7ee1k0c11c02,0,57.7,93.9,2023-02-20T20:04:19.111Z,2023-02-21T04:29:51Z,4046795955,56,Left,4046795985,286,,4046795963,213,3.7,4046795961,212,1.2,4046795957,140,56.7,4046795979,236,,4046795959,141,93.0,4046795981,233,11,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,4047070393,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479371,11,74,1,0,49,ba5e91hjacvma2sjvixn00pjo,1,46.3,3.4,2023-02-20T20:04:19.190Z,2023-02-21T01:24:03Z,4046795993,233,14,4046795975,56,Back,4046795977,285,,4047070465,178,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479375,12,5,1,0,50,ba5e91hjacvma2sjvixn00pjo,0,44,-1.8,2023-02-20T20:04:20.301Z,2023-02-21T01:24:05Z,4046796173,233,15,4046796003,347,,4046796001,56,Back,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479399,15,5,1,0,50,1n1j0wsl763lq7ee1k0c11c02,1,56,101.8,2023-02-20T20:04:20.301Z,2023-02-21T01:24:05Z,4046796153,233,12,4046796133,56,Left,4046796135,347,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479477,16,1,1,1,8,1n1j0wsl763lq7ee1k0c11c02,1,60.1,100,2023-02-20T20:04:38.391Z,2023-02-21T01:24:08Z,4046796555,213,5.7,4046796549,140,69.5,4046796545,107,,4046796547,56,Left,4046796551,141,91.1,4046796553,212,12.1,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479483,17,1,1,1,9,1n1j0wsl763lq7ee1k0c11c02,0,69.5,91.1,2023-02-20T20:04:39.764Z,2023-02-21T01:24:15Z,4046796587,213,5.5,4046796581,140,74.3,4046796585,212,7.0,4046796579,56,Left,4046796583,141,83.9,4047070667,388,,4046796577,3,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479481,13,49,1,1,10,ba5e91hjacvma2sjvixn00pjo,1,23,24.1,2023-02-20T20:04:40.672Z,2023-02-21T01:24:20Z,,,,,,,,,,,,,,,,,,,,,,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479501,14,1,1,1,11,ba5e91hjacvma2sjvixn00pjo,0,23.8,20.6,2023-02-20T20:04:41.756Z,2023-02-21T01:24:24Z,4046796703,1,,4046796697,141,51.9,4046796695,140,61.1,4046796699,212,44.6,4046796689,157,,4046796693,56,Center,4046796701,213,0.5,4047070717,178,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479505,18,49,1,1,15,1n1j0wsl763lq7ee1k0c11c02,1,42,49.9,2023-02-20T20:04:45.329Z,2023-02-21T01:24:27Z,,,,,,,,,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479513,19,1,1,1,15,1n1j0wsl763lq7ee1k0c11c02,1,42,49.9,2023-02-20T20:04:45.413Z,2023-02-21T01:24:29Z,4046796741,212,17.0,4046796735,56,Center,4047070757,178,,4046796743,213,0.6,4046796739,141,64.5,4046796737,140,55.2,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479525,20,1,1,1,16,1n1j0wsl763lq7ee1k0c11c02,0,55.2,64.5,2023-02-20T20:04:46.423Z,2023-02-21T01:24:35Z,4046796795,213,5.8,4046796793,212,19.5,4046796787,56,Center,4047070803,178,,4046796789,140,71.8,4046796791,141,51.5,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479523,15,49,1,1,18,ba5e91hjacvma2sjvixn00pjo,1,32.3,54.9,2023-02-20T20:04:48.418Z,2023-02-21T01:24:40Z,,,,,,,,,,,,,,,,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479535,16,1,1,1,18,ba5e91hjacvma2sjvixn00pjo,0,32.3,54.9,2023-02-20T20:04:48.498Z,2023-02-21T01:24:44Z,4046796853,213,5.4,4047070867,178,,4046796843,157,,4046796847,140,65.0,4046796851,212,51.7,4046796849,141,0.0,4046796855,1,,4046796845,56,Right,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479537,17,5,1,1,22,ba5e91hjacvma2sjvixn00pjo,0,64.9,-1.4,2023-02-20T20:04:52.612Z,2023-02-21T01:24:46Z,4046796863,347,,4046797143,233,21,4046796861,56,Right,,,,,,,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479587,21,5,1,1,22,1n1j0wsl763lq7ee1k0c11c02,1,35.1,101.4,2023-02-20T20:04:52.612Z,2023-02-21T01:24:46Z,4046797117,56,Back,4046797125,233,17,4046797119,347,,,,,,,,,,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479599,22,1,1,1,31,1n1j0wsl763lq7ee1k0c11c02,1,35.5,100,2023-02-20T20:05:00.931Z,2023-02-21T01:24:50Z,4046797183,107,,4046898775,189,,4046797191,212,8.2,4046797193,213,6.0,4046797187,140,43.0,4046797185,56,Back,4046797189,141,98.0,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479607,23,1,1,1,31,1n1j0wsl763lq7ee1k0c11c02,1,43,98,2023-02-20T20:05:01.588Z,2023-02-21T01:25:03Z,4047070957,178,,4046797233,141,97.7,4046797231,140,38.1,4046797237,213,3.2,4046797229,56,Back,4046797235,212,5.1,,,,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479609,24,1,1,1,32,1n1j0wsl763lq7ee1k0c11c02,0,38.1,97.7,2023-02-20T20:05:02.661Z,2023-02-21T01:25:06Z,4046797247,140,67.7,4046797251,212,32.2,4046797249,141,85.1,4046797255,1,,4047070969,178,,4046797245,56,Left,4046797253,213,6.0,4046797243,155,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479613,18,1,1,1,34,ba5e91hjacvma2sjvixn00pjo,0,33.9,22.8,2023-02-20T20:05:04.274Z,2023-02-21T01:25:11Z,4046797275,56,Back,4046797273,3,,4047071037,388,,4046797279,141,34.8,4046797281,212,10.9,4046797283,213,0.8,4046797277,140,40.8,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479619,25,61,1,1,36,1n1j0wsl763lq7ee1k0c11c02,0,64.9,63.9,2023-02-20T20:05:06.369Z,2023-02-21T01:25:17Z,4047071113,178,,4046797315,56,Center,,,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479631,19,49,1,1,39,ba5e91hjacvma2sjvixn00pjo,1,39.4,59,2023-02-20T20:05:09.135Z,2023-02-21T01:25:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479641,20,1,1,1,39,ba5e91hjacvma2sjvixn00pjo,1,39.6,62.6,2023-02-20T20:05:09.313Z,2023-02-21T01:25:23Z,4046797431,141,83.3,4047071173,178,,4046797429,140,35.9,4046797435,213,1.8,4046797427,56,Back,4046797433,212,14.6,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479651,21,1,1,1,42,ba5e91hjacvma2sjvixn00pjo,0,36.1,88.9,2023-02-20T20:05:12.579Z,2023-02-21T01:25:27Z,4046797489,212,34.6,4046797485,140,68.0,4046797481,155,,4046797487,141,100.0,4046797493,1,,4046797491,213,0.2,4046797483,56,Left,4047071217,178,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479653,22,5,1,1,44,ba5e91hjacvma2sjvixn00pjo,0,68.2,101.4,2023-02-20T20:05:14.620Z,2023-02-21T01:25:29Z,4046797495,56,Left,4046797959,233,26,4046797497,347,,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479733,26,5,1,1,44,1n1j0wsl763lq7ee1k0c11c02,1,31.8,-1.4,2023-02-20T20:05:14.620Z,2023-02-21T01:25:28Z,4046797933,347,,4046797943,233,22,4046797931,56,Back,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479743,27,1,1,2,0,1n1j0wsl763lq7ee1k0c11c02,1,47.8,0,2023-02-20T20:05:30.292Z,2023-02-21T01:25:41Z,4046798027,107,,4046798035,212,11.6,4046798033,141,5.3,4046798031,140,58.1,4046798037,213,0.4,4046798029,56,Right,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479759,28,1,1,2,2,1n1j0wsl763lq7ee1k0c11c02,0,56.4,6.8,2023-02-20T20:05:32.565Z,2023-02-21T01:25:44Z,4046798157,141,64.5,4047071343,178,,4046798161,213,1.3,4046798159,212,40.6,4046798155,140,66.5,4046798163,1,,4046798153,56,Center,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479921,29,49,1,2,4,ba5e91hjacvma2sjvixn00pjo,1,38.1,29.4,2023-02-20T20:05:34.440Z,2023-02-21T01:25:53Z,,,,,,,,,,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510479765,23,61,1,2,4,ba5e91hjacvma2sjvixn00pjo,0,35.4,37,2023-02-20T20:05:34.691Z,2023-02-21T01:25:56Z,4047071423,178,,4046798203,56,Back,,,,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
