id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,assist
2458964967,202,1,1,23,42,74mcjsm72vr3l9pw2i4qfjchj,1,28.9,38.5,2022-09-11T19:25:26.657Z,2022-09-12T06:23:18Z,3774745485,213,1.6,3774745483,212,23.7,3774745481,141,73.3,3774745479,140,29.0,3775714629,178,,3774745477,56,Back,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458964987,203,1,1,23,45,74mcjsm72vr3l9pw2i4qfjchj,1,28.2,74,2022-09-11T19:25:29.815Z,2022-09-12T06:23:21Z,3774745599,213,4.0,3774745597,212,21.0,3774745593,140,14.9,3774745595,141,51.0,3774745591,56,Back,3775714679,178,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965021,204,1,1,23,48,74mcjsm72vr3l9pw2i4qfjchj,1,15,51.1,2022-09-11T19:25:32.518Z,2022-09-12T06:23:25Z,3774745833,212,16.5,3774745835,213,5.6,3775714723,178,,3774745831,141,35.7,3774745827,56,Back,3774745829,140,27.1,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965175,205,1,1,23,53,74mcjsm72vr3l9pw2i4qfjchj,1,26.5,40.6,2022-09-11T19:25:36.965Z,2022-09-12T06:23:28Z,3775714795,178,,3774746675,140,9.6,3774746677,141,57.2,3774746673,56,Back,3774746679,212,21.0,3774746681,213,2.6,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965237,206,1,1,24,3,74mcjsm72vr3l9pw2i4qfjchj,0,14.4,51.5,2022-09-11T19:25:47.095Z,2022-09-12T06:23:32Z,3774747001,212,58.2,3774747007,1,,3774747003,213,0.2,3775714841,178,,3774746991,155,,3774746993,56,Center,3774746999,141,72.1,3774746995,140,68.2,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965233,209,44,1,24,6,ah8dala7suqqkj04n2l8xz4zd,1,31.6,30.2,2022-09-11T19:25:50.402Z,2022-09-12T10:09:12Z,3774747075,233,207,3774746979,285,,3774746977,56,Back,,,,,,,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965241,207,44,1,24,6,74mcjsm72vr3l9pw2i4qfjchj,0,68.4,69.8,2022-09-11T19:25:50.403Z,2022-09-12T06:23:36Z,3774747297,233,209,3774747035,286,,3774747033,56,Center,,,,,,,,,,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965257,210,12,1,24,6,ah8dala7suqqkj04n2l8xz4zd,1,31.1,37.2,2022-09-11T19:25:50.458Z,2022-09-12T10:09:12Z,3774747229,15,,3775715007,388,,3774747111,140,28.9,3774747115,212,19.9,3774747113,141,8.1,3774747107,56,Back,3774747117,213,4.6,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965287,211,49,1,24,10,ah8dala7suqqkj04n2l8xz4zd,1,27.8,6.4,2022-09-11T19:25:54.769Z,2022-09-12T06:23:55Z,,,,,,,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965313,212,1,1,24,12,ah8dala7suqqkj04n2l8xz4zd,1,25.2,6.4,2022-09-11T19:25:55.875Z,2022-09-12T06:23:59Z,3775715227,178,,3774747381,212,22.3,3774747383,213,2.4,3774747375,56,Back,3774747379,141,29.4,3774747377,140,10.1,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965363,213,1,1,24,14,ah8dala7suqqkj04n2l8xz4zd,0,10,29.4,2022-09-11T19:25:58.011Z,2022-09-12T06:24:05Z,3775715323,178,,3774747649,141,32.3,3774747647,140,48.2,3774747643,157,,3774747645,56,Back,3774747655,1,,3774747653,213,0.0,3774747651,212,40.2,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965359,208,8,1,24,17,74mcjsm72vr3l9pw2i4qfjchj,1,52.8,62.9,2022-09-11T19:26:01.255Z,2022-09-12T06:24:18Z,3774747621,56,Center,3775354459,385,,3775715497,178,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965439,209,1,1,24,18,74mcjsm72vr3l9pw2i4qfjchj,1,44.9,54.2,2022-09-11T19:26:01.931Z,2022-09-12T06:24:25Z,3775715583,178,,3774748087,213,0.6,3774748083,212,45.2,3774748091,1,,3774748075,56,Left,3774748073,157,,3774748077,140,80.3,3774748079,141,92.1,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965443,210,49,1,24,22,74mcjsm72vr3l9pw2i4qfjchj,1,80.3,92.1,2022-09-11T19:26:06.464Z,2022-09-12T07:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965505,211,1,1,24,28,74mcjsm72vr3l9pw2i4qfjchj,1,84.9,89.6,2022-09-11T19:26:11.919Z,2022-09-12T06:24:38Z,3774748455,213,3.1,3774748453,212,12.8,3775715797,178,,3774748447,56,Left,3774748449,140,72.7,3774748451,141,90.1,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965535,212,1,1,24,31,74mcjsm72vr3l9pw2i4qfjchj,1,70.6,92.8,2022-09-11T19:26:15.213Z,2022-09-12T06:24:42Z,3774748637,212,13.9,3774748639,213,4.8,3774748633,140,71.9,3774748635,141,72.4,3774748631,56,Center,3775715861,178,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965587,213,1,1,24,32,74mcjsm72vr3l9pw2i4qfjchj,1,72.4,72.4,2022-09-11T19:26:16.222Z,2022-09-12T06:25:03Z,3774748939,155,,3774750069,210,13,3774750071,154,,3774748941,56,Center,3774750247,4,,3775715945,178,,3774748945,141,59.4,3774748943,140,97.8,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,3774748949,213,6.0,1,3774748947,212,,,,,,,,,,,,,,,,,,,,28.1,,,,,,,,,,,
2458965591,214,13,1,24,36,74mcjsm72vr3l9pw2i4qfjchj,1,95.6,58.4,2022-09-11T19:26:20.037Z,2022-09-12T06:25:03Z,3774748965,61,,3774748963,22,,3774748967,56,Center,3774749197,20,,3774750079,29,,3774750077,83,,3775716171,178,,3774750091,214,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,3774750095,230,98.0,,3774750097,231,3774750093,328,,3774750087,102,58.5,3774750089,103,3774750083,55,3774750081,154,,,,,,11.1,213,54.5,,,,,,,,,,,
2458965589,214,5,1,24,36,ah8dala7suqqkj04n2l8xz4zd,1,-1.2,40.6,2022-09-11T19:26:20.596Z,2022-09-12T06:25:08Z,3774749035,233,215,3774748955,346,,3774748953,56,Back,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458965597,215,5,1,24,36,74mcjsm72vr3l9pw2i4qfjchj,0,101.2,59.4,2022-09-11T19:26:20.596Z,2022-09-12T06:25:08Z,3774749055,233,214,3774748993,56,Center,3774748995,346,,,,,,,,,,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966045,215,1,1,25,17,ah8dala7suqqkj04n2l8xz4zd,1,5.2,49.4,2022-09-11T19:27:01.112Z,2022-09-12T06:25:13Z,3774751557,124,,3774751559,155,,3774751569,213,5.9,3774751563,140,65.7,3774751567,212,67.3,3774751565,141,16.8,3774751575,74,,3774751571,1,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,3774751561,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966053,216,61,1,25,20,ah8dala7suqqkj04n2l8xz4zd,0,65.7,16.8,2022-09-11T19:27:04.606Z,2022-09-12T06:25:34Z,3775716635,178,,3774751599,56,Right,,,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966127,216,5,1,25,24,74mcjsm72vr3l9pw2i4qfjchj,1,23.6,101.6,2022-09-11T19:27:08.729Z,2022-09-12T06:25:38Z,3774752009,347,,3774752025,233,217,3774752007,56,Back,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966063,217,5,1,25,24,ah8dala7suqqkj04n2l8xz4zd,0,76.4,-1.6,2022-09-11T19:27:08.729Z,2022-09-12T06:25:39Z,3774751659,56,Right,3774752065,233,216,3774751661,347,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966275,217,1,1,25,40,74mcjsm72vr3l9pw2i4qfjchj,1,24.8,100,2022-09-11T19:27:24.503Z,2022-09-12T06:25:42Z,3774752881,213,4.2,3774752875,140,21.2,3774752877,141,90.6,3774752879,212,8.1,3774752873,56,Back,3774752871,107,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966285,218,2,1,25,41,74mcjsm72vr3l9pw2i4qfjchj,1,19.8,90.5,2022-09-11T19:27:25.348Z,2022-09-12T06:25:48Z,3775716875,178,,3774752985,1,,3774752973,141,78.9,3774753517,7,2biwwlvzgsu5kmyw5w1adpmtx,3774752969,56,Left,3774752971,140,58.1,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966305,218,55,1,25,41,ah8dala7suqqkj04n2l8xz4zd,1,44.9,27.4,2022-09-11T19:27:25.349Z,2022-09-12T06:25:48Z,3774770591,189,,,,,,,,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966291,219,43,1,25,44,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-09-11T19:27:28.239Z,2022-09-11T19:27:36Z,3774753429,144,44,3774753105,233,218,3774752991,286,0,3774752989,56,Center,,,,,,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966313,219,43,1,25,45,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-09-11T19:27:29.737Z,2022-09-11T19:27:40Z,3774753665,144,61,3774753069,56,Back,,,,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966331,220,43,1,25,47,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-09-11T19:27:31.195Z,2022-09-11T19:27:44Z,3774753875,144,49,,,,,,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966457,221,1,1,25,58,ah8dala7suqqkj04n2l8xz4zd,1,41,26.6,2022-09-11T19:27:42.216Z,2022-09-12T06:25:51Z,3775716929,178,,3774755173,5,,3774753901,213,5.0,3774753895,140,44.4,3774753897,141,10.3,3774753899,212,11.6,3774753893,56,Back,3774756645,241,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966493,222,1,1,26,0,ah8dala7suqqkj04n2l8xz4zd,1,44.9,2.8,2022-09-11T19:27:44.649Z,2022-09-12T06:25:54Z,3774754107,212,15.4,3774754113,213,0.0,3774754097,140,59.6,3774754093,56,Right,3775716967,178,,3774754101,141,3.4,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966517,223,1,1,26,5,ah8dala7suqqkj04n2l8xz4zd,0,61.7,26.8,2022-09-11T19:27:49.354Z,2022-09-12T06:25:57Z,3774754221,56,Center,3774754227,212,9.1,3775717041,178,,3774754229,213,2.2,3774754223,140,56.5,3774754225,141,37.5,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459199081,1525,67,1,26,6,74mcjsm72vr3l9pw2i4qfjchj,1,44.6,70.6,2022-09-11T19:27:50.406Z,2022-09-12T10:09:13Z,3775960271,233,1393,,,,,,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459199073,1393,67,1,26,6,ah8dala7suqqkj04n2l8xz4zd,0,55.4,29.4,2022-09-11T19:27:50.407Z,2022-09-12T09:25:33Z,3775960293,233,1525,,,,,,,,,,,,,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966531,220,8,1,26,6,74mcjsm72vr3l9pw2i4qfjchj,1,43.5,66.5,2022-09-11T19:27:50.435Z,2022-09-12T10:09:13Z,3774754307,56,Back,3775717243,389,,3775359351,384,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966585,221,49,1,26,7,74mcjsm72vr3l9pw2i4qfjchj,1,42.5,58,2022-09-11T19:27:51.014Z,2022-09-12T06:26:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966637,222,1,1,26,12,74mcjsm72vr3l9pw2i4qfjchj,1,70.5,50.1,2022-09-11T19:27:56.054Z,2022-09-12T06:26:23Z,3774754901,213,0.9,3774754895,140,78.3,3774754893,56,Center,3774754899,212,13.0,3774754897,141,65.0,3775717413,178,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966663,223,1,1,26,14,74mcjsm72vr3l9pw2i4qfjchj,1,80,58.6,2022-09-11T19:27:58.611Z,2022-09-12T06:26:30Z,3775717517,178,,3774755021,140,74.1,3774755023,141,45.6,3774755027,213,4.1,3774755019,56,Center,3774755025,212,10.8,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966687,224,1,1,26,17,74mcjsm72vr3l9pw2i4qfjchj,1,75.1,43.7,2022-09-11T19:28:00.827Z,2022-09-12T06:26:34Z,3774755161,212,18.2,3774755163,213,5.5,3775717583,178,,3774755157,140,87.9,3774755159,141,25.7,3774755155,56,Center,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966689,225,1,1,26,18,74mcjsm72vr3l9pw2i4qfjchj,0,88.2,25.9,2022-09-11T19:28:01.973Z,2022-09-12T06:26:38Z,3775717631,178,,3775360505,20,,3774755193,141,31.4,3774755197,213,1.3,3774755195,212,3.9,3775360503,224,,3774755191,140,89.3,3774755189,56,Center,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,3774755185,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458989439,398,8,1,26,18,ah8dala7suqqkj04n2l8xz4zd,1,11.7,68.4,2022-09-11T19:28:02.201Z,2022-09-12T06:26:46Z,3775717729,178,,3775360757,385,,3774876817,56,Back,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966721,224,49,1,26,21,ah8dala7suqqkj04n2l8xz4zd,1,10.2,87.1,2022-09-11T19:28:05.152Z,2022-09-12T06:26:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966769,225,1,1,26,21,ah8dala7suqqkj04n2l8xz4zd,0,10.5,90,2022-09-11T19:28:05.197Z,2022-09-12T06:26:57Z,3774755671,56,Back,3774755669,157,,3774755673,140,31.0,3774755679,213,5.8,3774755677,212,24.0,3774755675,141,74.3,3774755681,1,,3775717887,178,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966783,226,44,1,26,25,74mcjsm72vr3l9pw2i4qfjchj,1,70.4,25.7,2022-09-11T19:28:09.150Z,2022-09-12T10:09:13Z,3774755761,56,Center,3774755767,286,,3774755805,233,226,,,,,,,,,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966777,226,44,1,26,25,ah8dala7suqqkj04n2l8xz4zd,0,29.6,74.3,2022-09-11T19:28:09.151Z,2022-09-12T06:27:05Z,3774755833,233,226,3774755733,285,,3774755731,56,Back,,,,,,,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966803,227,1,1,26,25,74mcjsm72vr3l9pw2i4qfjchj,1,71.7,25.7,2022-09-11T19:28:09.197Z,2022-09-12T10:09:14Z,3775718033,388,,3774755941,56,Right,3774755945,141,4.2,3774755949,213,5.3,3774755947,212,17.6,3774755943,140,81.0,3774755939,3,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966809,228,49,1,26,28,74mcjsm72vr3l9pw2i4qfjchj,1,82.3,5.8,2022-09-11T19:28:12.582Z,2022-09-12T06:27:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966825,229,1,1,26,29,74mcjsm72vr3l9pw2i4qfjchj,1,82.3,5.8,2022-09-11T19:28:13.064Z,2022-09-12T06:27:25Z,3774756085,212,8.4,3774756089,213,1.6,3774756083,141,18.1,3774756081,140,82.2,3775718275,178,,3774756079,56,Right,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966877,230,1,1,26,31,74mcjsm72vr3l9pw2i4qfjchj,1,84.5,21.7,2022-09-11T19:28:15.038Z,2022-09-12T06:27:29Z,3774756323,213,0.5,3774756315,56,Center,3774756317,140,96.8,3774756319,141,33.1,3774756321,212,15.1,3775718367,178,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967425,237,1,1,26,33,74mcjsm72vr3l9pw2i4qfjchj,0,98.1,29.7,2022-09-11T19:28:17.026Z,2022-09-12T06:27:51Z,3774759451,56,Center,3774759459,140,98.1,3775718657,178,,3774759817,236,,3774759819,233,227,3774759823,286,,3774759465,141,31.6,3774759469,212,1.3,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,3774759473,213,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966879,227,74,1,26,33,ah8dala7suqqkj04n2l8xz4zd,1,3.9,66.8,2022-09-11T19:28:17.060Z,2022-09-12T06:28:02Z,3774758393,285,,3775718865,389,,3774756327,56,Back,3774759825,233,237,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966881,228,6,1,26,33,ah8dala7suqqkj04n2l8xz4zd,0,1,68.6,2022-09-11T19:28:17.626Z,2022-09-12T06:28:07Z,3774756341,73,,3774756339,56,Back,3774756431,233,231,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458966895,231,6,1,26,33,74mcjsm72vr3l9pw2i4qfjchj,1,99,31.4,2022-09-11T19:28:17.626Z,2022-09-12T06:28:06Z,3774756419,56,Center,3774756425,233,228,3774756421,75,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967315,232,1,1,27,10,74mcjsm72vr3l9pw2i4qfjchj,0,99.5,0.5,2022-09-11T19:28:54.702Z,2022-09-12T06:28:10Z,3774758747,2,,3774758749,6,,3774758765,1,,3774758763,213,1.8,3775719029,178,,3774758761,212,35.0,3774758755,56,Center,3774758759,141,50.3,c29mprqv2ulztd22b6uckczx1,Dani Parejo,3774758757,140,90.9,,3774758753,224,3775362713,20,,3774758751,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967325,229,12,1,27,12,ah8dala7suqqkj04n2l8xz4zd,1,8.8,50.9,2022-09-11T19:28:56.348Z,2022-09-12T06:28:22Z,3774758829,213,0.2,3774758823,140,25.8,3774758827,212,18.2,3774758825,141,56.1,3775719277,388,,3774758821,56,Back,3774758855,15,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967345,233,44,1,27,15,74mcjsm72vr3l9pw2i4qfjchj,1,73.8,46.8,2022-09-11T19:28:58.863Z,2022-09-12T10:09:14Z,3774758921,286,,3774758919,56,Center,3774758941,233,230,,,,,,,,,,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967341,230,44,1,27,15,ah8dala7suqqkj04n2l8xz4zd,0,26.2,53.2,2022-09-11T19:28:58.864Z,2022-09-12T06:28:28Z,3774758953,233,233,3774758903,56,Back,3774758905,285,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967357,234,1,1,27,15,74mcjsm72vr3l9pw2i4qfjchj,1,74.5,48.2,2022-09-11T19:28:58.912Z,2022-09-12T10:09:14Z,3774758999,3,,3774759003,56,Center,3774759017,212,17.1,3774759009,140,81.3,3775719635,178,,3774759015,141,71.0,3774759023,213,1.1,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967363,235,44,1,27,17,74mcjsm72vr3l9pw2i4qfjchj,1,82.8,69.4,2022-09-11T19:29:01.298Z,2022-09-12T10:09:15Z,3774759063,233,231,3774759037,56,Center,3774759039,286,,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967367,231,44,1,27,17,ah8dala7suqqkj04n2l8xz4zd,0,17.2,30.6,2022-09-11T19:29:01.299Z,2022-09-12T06:28:50Z,3774759051,56,Back,3774759089,233,235,3774759055,285,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967393,236,1,1,27,17,74mcjsm72vr3l9pw2i4qfjchj,0,81.6,71,2022-09-11T19:29:01.333Z,2022-09-12T10:09:15Z,3775719921,388,,3774759225,141,71.0,3774759219,3,,3774759229,213,0.0,3774759223,140,98.1,3774759227,212,17.3,3774759221,56,Center,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967401,232,49,1,27,20,ah8dala7suqqkj04n2l8xz4zd,1,2.3,30.4,2022-09-11T19:29:03.954Z,2022-09-12T06:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967457,233,1,1,27,22,ah8dala7suqqkj04n2l8xz4zd,1,6.4,30.4,2022-09-11T19:29:06.572Z,2022-09-12T06:29:18Z,3775720419,178,,3774759671,141,12.2,3774759675,213,5.6,3774759673,212,20.4,3774759667,56,Back,3774759669,140,21.8,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458967469,234,1,1,27,25,ah8dala7suqqkj04n2l8xz4zd,1,23,11.4,2022-09-11T19:29:08.952Z,2022-09-12T06:29:24Z,3774759743,213,5.9,3775720519,178,,3774759741,212,12.8,3774759735,56,Back,3774759739,141,4.9,3774759737,140,34.4,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
