id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,assist
2494125955,6,1,1,0,11,cobffe32r7g4skka9m19qib63,1,35.8,25.3,2022-12-30T18:16:30.712Z,2022-12-30T23:41:57Z,3960826283,213,0.2,3960826277,141,27.3,3960826273,56,Back,3961394827,388,,3960826275,140,42.1,3960826279,212,6.8,3960826271,3,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494125975,7,1,1,0,12,cobffe32r7g4skka9m19qib63,1,41.9,26.7,2022-12-30T18:16:31.722Z,2022-12-30T23:42:04Z,3960826375,212,6.0,3961394855,21,,3960826369,56,Back,3960826371,140,37.0,3960826373,141,31.2,3960826377,213,2.6,3961394853,178,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494125983,8,1,1,0,13,cobffe32r7g4skka9m19qib63,0,38.5,31.3,2022-12-30T18:16:32.401Z,2022-12-30T23:42:08Z,3960826415,56,Right,3960826419,141,11.4,3961394867,178,,3960826423,213,5.8,3960826413,155,,3960826417,140,65.6,3960826421,212,31.5,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494125977,6,49,1,0,17,82q9159y2u7mkfn3z6hy75r4o,1,31.3,86.6,2022-12-30T18:16:36.003Z,2022-12-30T23:42:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494125991,7,1,1,0,17,82q9159y2u7mkfn3z6hy75r4o,0,30,88.1,2022-12-30T18:16:36.012Z,2022-12-30T23:42:15Z,3960826465,157,,3960826471,141,100.0,3960826469,140,64.2,3961394891,178,,3960826475,213,0.2,3960826467,56,Left,3960826477,1,,3960826473,212,36.9,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494125993,8,5,1,0,19,82q9159y2u7mkfn3z6hy75r4o,0,54.6,100.8,2022-12-30T18:16:38.791Z,2022-12-30T23:42:20Z,3960826493,347,,3960826491,56,Left,3960826739,233,9,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126025,9,5,1,0,19,cobffe32r7g4skka9m19qib63,1,45.4,-0.8,2022-12-30T18:16:38.791Z,2022-12-30T23:42:20Z,3960826675,56,Back,3960826685,233,8,3960826677,347,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126067,10,1,1,0,34,cobffe32r7g4skka9m19qib63,1,56.8,0,2022-12-30T18:16:53.057Z,2022-12-30T23:42:24Z,3960826973,56,Right,3960826977,141,5.9,3960826979,212,5.9,3960826975,140,59.2,3960826981,213,1.1,3960826971,107,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126073,11,1,1,0,35,cobffe32r7g4skka9m19qib63,0,59.1,7.7,2022-12-30T18:16:54.025Z,2022-12-30T23:42:28Z,3960827001,56,Right,3960827003,140,56.8,3960827005,141,2.5,3960827007,212,4.3,3960827009,213,4.1,3961394943,178,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494194077,837,1,1,0,35,cobffe32r7g4skka9m19qib63,0,56.8,3.2,2022-12-30T18:16:54.935Z,2022-12-30T23:42:31Z,3961196381,56,Right,3961196389,213,0.9,3961196385,141,13.0,3961394951,178,,3961196383,140,61.8,3961196387,212,8.5,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126075,9,49,1,0,36,82q9159y2u7mkfn3z6hy75r4o,1,32.8,83.4,2022-12-30T18:16:55.913Z,2022-12-30T23:42:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126089,10,1,1,0,37,82q9159y2u7mkfn3z6hy75r4o,1,33,84.3,2022-12-30T18:16:56.826Z,2022-12-30T23:42:39Z,3960827085,56,Back,3960827089,141,95.9,3960827093,213,1.7,3960827087,140,31.7,3961394981,178,,3960827091,212,8.0,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126095,11,1,1,0,39,82q9159y2u7mkfn3z6hy75r4o,0,31.7,95.9,2022-12-30T18:16:58.802Z,2022-12-30T23:42:46Z,3960827135,155,,3960827139,140,70.9,3961395009,178,,3960827141,141,92.7,3960827145,212,41.2,3960827153,1,,3960827137,56,Left,3960827149,213,6.2,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494194409,838,49,1,0,42,cobffe32r7g4skka9m19qib63,1,34.7,6.4,2022-12-30T18:17:01.098Z,2022-12-30T23:42:49Z,,,,,,,,,,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126103,12,61,1,0,42,cobffe32r7g4skka9m19qib63,0,29.9,8.3,2022-12-30T18:17:01.210Z,2022-12-30T23:42:53Z,3961395019,388,,3960827281,56,Back,,,,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494233579,885,67,1,0,43,82q9159y2u7mkfn3z6hy75r4o,1,68.9,95.7,2022-12-30T18:17:02.295Z,2022-12-31T00:31:32Z,3961401767,233,855,,,,,,,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494233577,855,67,1,0,43,cobffe32r7g4skka9m19qib63,0,31.1,4.3,2022-12-30T18:17:02.296Z,2022-12-31T00:13:45Z,3961401779,233,885,,,,,,,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126109,12,3,1,0,43,82q9159y2u7mkfn3z6hy75r4o,0,71.3,96.2,2022-12-30T18:17:02.350Z,2022-12-30T23:43:05Z,3960827199,56,Left,3960827261,233,13,3961199659,465,,3961395047,178,,3960827201,286,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126111,13,7,1,0,43,cobffe32r7g4skka9m19qib63,1,28.7,3.8,2022-12-30T18:17:02.475Z,2022-12-30T23:43:09Z,3960827209,56,Back,3961395059,389,,3960827211,285,,3960827253,233,12,3961199779,385,,3960827207,167,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126123,13,5,1,0,44,82q9159y2u7mkfn3z6hy75r4o,1,70,101.4,2022-12-30T18:17:03.080Z,2022-12-30T23:43:12Z,3960827287,233,14,3960827277,56,Left,3960827279,347,,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126117,14,5,1,0,44,cobffe32r7g4skka9m19qib63,0,30,-1.4,2022-12-30T18:17:03.080Z,2022-12-30T23:43:13Z,3960827237,56,Back,3960827239,347,,3960827295,233,13,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126183,14,1,1,1,0,82q9159y2u7mkfn3z6hy75r4o,1,65.8,100,2022-12-30T18:17:19.319Z,2022-12-30T23:44:07Z,3960827589,140,47.6,3960827593,212,19.5,3960827585,107,,3960827591,141,95.7,3960827595,213,3.3,3960827587,56,Back,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126219,15,1,1,1,3,82q9159y2u7mkfn3z6hy75r4o,1,46.8,95.4,2022-12-30T18:17:22.364Z,2022-12-30T23:44:09Z,3960827757,213,3.4,3960827753,141,76.4,3960827749,56,Back,3960827755,212,49.0,3960827759,1,,3960827751,140,1.8,3961395177,178,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126239,16,1,1,1,12,82q9159y2u7mkfn3z6hy75r4o,0,8.5,60.6,2022-12-30T18:17:31.852Z,2022-12-30T23:44:12Z,3961204605,155,,3961395187,178,,3960827853,1,,3960827845,140,64.7,3960827849,212,60.4,3960827851,213,0.2,3960827847,141,79.7,3960827843,56,Left,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126251,15,1,1,1,16,cobffe32r7g4skka9m19qib63,0,32.1,26.2,2022-12-30T18:17:35.175Z,2022-12-30T23:44:16Z,3960827893,3,,3960827903,212,15.0,3960827895,56,Back,3960827899,140,34.1,3960827901,141,4.4,3961395197,388,,3960827905,213,4.9,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126277,17,1,1,1,20,82q9159y2u7mkfn3z6hy75r4o,1,67.3,95.1,2022-12-30T18:17:39.216Z,2022-12-30T23:44:21Z,3960828039,140,64.2,3960828043,212,6.1,3961395211,178,,3960828045,213,4.2,3960828037,56,Left,3960828041,141,87.5,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126293,18,1,1,1,23,82q9159y2u7mkfn3z6hy75r4o,1,66.4,88.7,2022-12-30T18:17:42.636Z,2022-12-30T23:44:24Z,3960828119,141,86.1,3960828115,56,Left,3960828123,213,6.1,3961395217,178,,3960828121,212,7.7,3960828117,140,73.5,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126317,19,1,1,1,26,82q9159y2u7mkfn3z6hy75r4o,1,71.8,72.5,2022-12-30T18:17:45.860Z,2022-12-30T23:44:28Z,3960828255,213,5.0,3960828247,56,Center,3961395221,178,,3960828251,141,43.6,3960828253,212,20.5,3960828249,140,77.3,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126325,20,1,1,1,32,82q9159y2u7mkfn3z6hy75r4o,1,72,67.5,2022-12-30T18:17:51.155Z,2022-12-30T23:44:32Z,3961395229,178,,3960828307,212,6.8,3960828303,140,65.7,3960828301,56,Center,3960828309,213,2.9,3960828305,141,69.9,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126333,21,1,1,1,34,82q9159y2u7mkfn3z6hy75r4o,1,66.5,68.7,2022-12-30T18:17:53.285Z,2022-12-30T23:44:36Z,3960828361,141,53.9,3961395243,178,,3960828357,56,Center,3960828365,213,4.7,3960828363,212,10.1,3960828359,140,66.5,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126343,22,1,1,1,38,82q9159y2u7mkfn3z6hy75r4o,1,62.7,72.8,2022-12-30T18:17:57.004Z,2022-12-30T23:44:39Z,3960828419,56,Left,3960828427,213,0.8,3960828423,141,93.0,3961395247,178,,3960828421,140,74.5,3960828425,212,18.5,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126345,23,1,1,1,39,82q9159y2u7mkfn3z6hy75r4o,0,74.5,93.2,2022-12-30T18:17:58.882Z,2022-12-30T23:44:43Z,3960828439,141,72.2,3960828437,140,79.1,3960828435,56,Center,3960828443,213,5.0,3961395257,178,,3960828441,212,15.1,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126347,16,49,1,1,41,cobffe32r7g4skka9m19qib63,1,22.6,27,2022-12-30T18:18:00.418Z,2022-12-30T23:44:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126363,17,1,1,1,41,cobffe32r7g4skka9m19qib63,1,22.6,27,2022-12-30T18:18:00.519Z,2022-12-30T23:44:55Z,3960828549,213,5.4,3960828545,141,13.2,3960828541,56,Back,3961395287,178,,3960828543,140,30.2,3960828547,212,12.3,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126365,18,1,1,1,43,cobffe32r7g4skka9m19qib63,1,31.3,12.2,2022-12-30T18:18:02.200Z,2022-12-30T23:44:58Z,3961395293,178,,3960828557,141,12.3,3960828553,56,Back,3960828561,213,3.1,3960828559,212,11.0,3960828555,140,20.8,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126367,19,1,1,1,45,cobffe32r7g4skka9m19qib63,1,20,11.7,2022-12-30T18:18:04.032Z,2022-12-30T23:45:02Z,3960828567,140,24.4,3960828573,213,5.4,3960828565,56,Back,3961395301,178,,3960828569,141,4.1,3960828571,212,6.9,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126373,20,1,1,1,46,cobffe32r7g4skka9m19qib63,1,24.9,3.8,2022-12-30T18:18:05.768Z,2022-12-30T23:45:04Z,3960828599,56,Back,3960828607,141,8.0,3961395311,178,,3960828603,140,14.8,3960828609,212,11.0,3960828613,213,2.9,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126377,21,1,1,1,48,cobffe32r7g4skka9m19qib63,0,14.8,8,2022-12-30T18:18:07.313Z,2022-12-30T23:45:11Z,3960828629,213,0.0,3960828625,141,8.5,3960828621,56,Back,3960828627,212,23.3,3960828623,140,37.0,3961395345,178,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126379,24,49,1,1,49,82q9159y2u7mkfn3z6hy75r4o,1,65.6,86.3,2022-12-30T18:18:08.476Z,2022-12-30T23:45:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126389,25,1,1,1,50,82q9159y2u7mkfn3z6hy75r4o,1,65.6,86.3,2022-12-30T18:18:09.602Z,2022-12-30T23:45:17Z,3960828655,141,73.2,3960828659,213,4.7,3960828651,56,Center,3960828657,212,8.9,3960828653,140,65.9,3961395369,178,,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126397,26,1,1,1,51,82q9159y2u7mkfn3z6hy75r4o,1,65.9,72.2,2022-12-30T18:18:10.412Z,2022-12-30T23:45:22Z,3961395391,178,,3960828683,140,60.3,3960828687,212,6.0,3960828685,141,74.1,3960828689,213,2.9,3960828679,56,Center,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126407,27,1,1,1,55,82q9159y2u7mkfn3z6hy75r4o,1,60.4,74.1,2022-12-30T18:18:14.200Z,2022-12-30T23:45:27Z,3960828753,140,74.9,3960828757,212,20.3,3960828749,155,,3961395411,178,,3960828751,56,Left,3960828755,141,93.8,3960828759,213,0.7,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126413,28,1,1,1,58,82q9159y2u7mkfn3z6hy75r4o,0,78.3,93.6,2022-12-30T18:18:17.692Z,2022-12-30T23:45:31Z,3960828783,2,,3960828787,56,Center,3960828795,213,5.2,3961395419,178,,3960828791,141,54.8,3960828785,155,,3961208853,224,,3961208857,72,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,3960828793,212,29.3,3960828789,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126421,22,12,1,1,59,cobffe32r7g4skka9m19qib63,1,12.3,37,2022-12-30T18:18:18.592Z,2022-12-30T23:45:35Z,3960828865,140,24.3,3960828869,212,29.4,3960828871,213,5.2,3960828863,56,Back,3960828867,141,0.0,3961395443,178,,3960828887,167,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126423,23,5,1,2,2,cobffe32r7g4skka9m19qib63,0,28.8,-1.7,2022-12-30T18:18:20.955Z,2022-12-30T23:45:41Z,3960828939,233,29,3960828879,347,,3960828877,56,Back,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494126433,29,5,1,2,2,82q9159y2u7mkfn3z6hy75r4o,1,71.2,101.7,2022-12-30T18:18:20.955Z,2022-12-30T23:45:41Z,3960828915,347,,3960828933,233,23,3960828913,56,Left,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
