id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/15/value
2505954329,10,1,1,0,34,7h7eg7q7dbwvzww78h9d5eh0h,1,31,21.8,2023-02-10T20:03:51.659Z,2023-02-11T08:36:17Z,4022937357,140,14.5,4022937359,141,43.3,4023702419,178,,4022937361,212,22.7,4022937355,56,Back,4022937363,213,2.4,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954335,11,1,1,0,36,7h7eg7q7dbwvzww78h9d5eh0h,0,14.9,43.3,2023-02-10T20:03:54.053Z,2023-02-11T08:36:20Z,4023702449,178,,4022937387,140,19.8,4022937389,141,78.1,4022937391,212,24.2,4022937393,213,1.4,4022937385,56,Back,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954337,11,49,1,0,39,82q9159y2u7mkfn3z6hy75r4o,1,74.6,14.8,2023-02-10T20:03:57.169Z,2023-02-11T08:36:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954455,12,1,1,0,43,82q9159y2u7mkfn3z6hy75r4o,0,84.6,11.5,2023-02-10T20:04:01.138Z,2023-02-11T08:36:32Z,4022938025,2,,4022938033,56,Left,4022938035,140,100.0,4023321899,223,,4022938039,212,59.7,4023702543,178,,4022938029,155,,4023321901,72,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,4022938037,141,95.6,4022938041,213,1.3,4022938043,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954441,13,56,1,0,49,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-02-10T20:04:06.454Z,2023-02-11T08:36:35Z,4022937955,56,Back,,,,,,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954427,12,5,1,0,49,7h7eg7q7dbwvzww78h9d5eh0h,1,-0.8,4.2,2023-02-10T20:04:07.093Z,2023-02-11T08:36:40Z,4022937895,56,Back,4022937897,346,,4022938073,233,13,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954457,13,5,1,0,49,82q9159y2u7mkfn3z6hy75r4o,0,100.8,95.8,2023-02-10T20:04:07.093Z,2023-02-11T08:36:40Z,4022938115,233,12,4022938047,346,,4022938045,56,Left,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954655,14,1,1,1,7,7h7eg7q7dbwvzww78h9d5eh0h,1,5.1,47.2,2023-02-10T20:04:24.901Z,2023-02-11T08:36:42Z,4022939061,141,57.1,4022939055,124,,4022939063,212,6.8,4022939065,213,1.4,4022939069,237,,4022939059,140,6.3,4022939057,56,Back,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954675,15,1,1,1,9,7h7eg7q7dbwvzww78h9d5eh0h,1,5.3,53.6,2023-02-10T20:04:27.150Z,2023-02-11T08:36:46Z,4022939177,213,4.4,4022939169,56,Back,4022939171,140,3.8,4022939175,212,5.7,4022939173,141,45.6,4023702685,178,,,,,,,,8ikm0hxyz2qaonz3qmynu0xqt,B. Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954731,16,1,1,1,11,7h7eg7q7dbwvzww78h9d5eh0h,1,3.6,37.7,2023-02-10T20:04:28.958Z,2023-02-11T08:36:51Z,4022939437,212,36.9,4023702745,178,,4022939441,1,,4022939431,56,Back,4022939435,141,31.4,4022939433,140,38.5,4022939439,213,6.2,4022939429,155,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954739,17,1,1,1,13,7h7eg7q7dbwvzww78h9d5eh0h,0,38,32.4,2023-02-10T20:04:30.733Z,2023-02-11T08:37:00Z,4022939487,213,5.8,4023702847,388,,4022939479,56,Back,4022939475,3,,4022939485,212,12.2,4022939483,141,23.3,4022939481,140,48.0,4022939477,168,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954729,14,49,1,1,15,82q9159y2u7mkfn3z6hy75r4o,1,52.6,78.8,2023-02-10T20:04:32.472Z,2023-02-11T08:37:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954757,15,1,1,1,15,82q9159y2u7mkfn3z6hy75r4o,1,52.6,78.8,2023-02-10T20:04:32.570Z,2023-02-11T08:37:09Z,4023702929,178,,4022939587,56,Left,4022939589,140,67.8,4022939591,141,85.1,4022939593,212,16.5,4022939595,213,0.3,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506098925,900,83,1,1,18,7h7eg7q7dbwvzww78h9d5eh0h,1,33,12.5,2023-02-10T20:04:35.653Z,2023-02-11T09:17:18Z,4023734465,399,456960,,,,,,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954785,16,1,1,1,19,82q9159y2u7mkfn3z6hy75r4o,1,67.6,85.7,2023-02-10T20:04:36.984Z,2023-02-11T08:37:17Z,4022939737,140,66.4,4022939743,213,4.4,4023702999,178,,4022939741,212,3.6,4022939735,56,Left,4022939739,141,80.7,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954809,17,1,1,1,22,82q9159y2u7mkfn3z6hy75r4o,1,62.4,74.6,2023-02-10T20:04:39.400Z,2023-02-11T08:37:28Z,4022939881,140,52.5,4022939885,212,14.9,4022939883,141,59.0,4023703059,178,,4022939879,56,Center,4022939887,213,3.9,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954845,18,1,1,1,25,82q9159y2u7mkfn3z6hy75r4o,1,51.7,57.8,2023-02-10T20:04:42.366Z,2023-02-11T08:37:31Z,4022940039,140,43.8,4022940037,56,Back,4022940041,141,78.0,4023703081,178,,4022940043,212,16.0,4022940045,213,2.1,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954935,19,1,1,1,29,82q9159y2u7mkfn3z6hy75r4o,1,44.5,87.3,2023-02-10T20:04:46.256Z,2023-02-11T08:37:34Z,4022940435,56,Back,4022940439,141,72.8,4022940437,140,35.0,4022940443,213,3.9,4023703115,178,,4022940441,212,14.0,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954967,20,1,1,1,33,82q9159y2u7mkfn3z6hy75r4o,1,26.7,66.6,2023-02-10T20:04:51.153Z,2023-02-11T08:37:39Z,4022940627,212,23.6,4023703139,178,,4022940623,140,20.2,4022940625,141,33.4,4022940621,56,Back,4022940629,213,4.4,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505954997,21,1,1,1,38,82q9159y2u7mkfn3z6hy75r4o,1,20.1,33.2,2023-02-10T20:04:55.683Z,2023-02-11T08:37:41Z,4022940759,213,2.4,4023703157,178,,4022940751,56,Back,4022940757,212,18.8,4022940753,140,6.4,4022940755,141,51.0,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955027,22,1,1,1,41,82q9159y2u7mkfn3z6hy75r4o,1,7.6,46.4,2023-02-10T20:04:59.065Z,2023-02-11T08:37:44Z,4022940929,213,5.1,4022940923,140,16.8,4022940925,141,15.7,4023703189,178,,4022940921,56,Back,4022940927,212,23.0,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955075,23,1,1,1,44,82q9159y2u7mkfn3z6hy75r4o,0,17.9,14.8,2023-02-10T20:05:01.665Z,2023-02-11T08:38:09Z,4022941159,155,,4022941169,212,56.0,4022941163,140,62.6,4022941161,56,Center,4023703333,178,,4022941179,1,,4022941173,213,0.6,4022941167,141,59.6,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955111,18,1,1,1,47,7h7eg7q7dbwvzww78h9d5eh0h,1,38.3,47,2023-02-10T20:05:04.361Z,2023-02-11T08:38:13Z,4022941365,212,13.9,4022941363,141,31.8,4022941357,3,,4022941367,213,5.4,4022941361,140,47.2,4023703357,388,,4022941359,56,Back,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955113,19,61,1,1,48,7h7eg7q7dbwvzww78h9d5eh0h,0,46.6,28.6,2023-02-10T20:05:05.983Z,2023-02-11T08:38:17Z,4022941375,56,Back,4023703401,178,,,,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955137,24,1,1,1,50,82q9159y2u7mkfn3z6hy75r4o,1,64,66,2023-02-10T20:05:07.535Z,2023-02-11T09:19:47Z,4022941501,140,60.9,4022941505,212,3.6,4022941503,141,68.3,4023703447,178,,4022941499,56,Center,4022941507,213,2.7,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955167,25,1,1,1,51,82q9159y2u7mkfn3z6hy75r4o,1,60.9,68.3,2023-02-10T20:05:08.974Z,2023-02-11T08:38:24Z,4023703479,178,,4022941657,141,89.4,4022941661,213,1.1,4022941653,56,Left,4022941655,140,67.4,4022941659,212,15.9,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955171,26,1,1,1,53,82q9159y2u7mkfn3z6hy75r4o,0,67.5,89.1,2023-02-10T20:05:10.343Z,2023-02-11T08:38:28Z,4022941697,212,3.0,4022941753,286,,4022941749,233,20,4022941747,236,,4023703523,178,,4022941691,56,Left,4022941693,140,70.3,4022941695,141,88.1,92b22xcwri3rokbvu09htjhwq,B. Ocampo,4022941699,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955155,20,74,1,1,53,7h7eg7q7dbwvzww78h9d5eh0h,1,31.9,11.6,2023-02-10T20:05:10.564Z,2023-02-11T08:38:30Z,4022941767,233,26,4022941591,56,Back,4022941593,285,,4023703535,178,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955237,27,1,1,1,55,82q9159y2u7mkfn3z6hy75r4o,1,66.4,77.4,2023-02-10T20:05:12.897Z,2023-02-11T08:38:35Z,4023703573,178,,4022942017,212,11.2,4022942019,213,5.6,4022942011,56,Center,4022942015,141,67.2,4022942013,140,74.8,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955239,28,50,1,1,57,82q9159y2u7mkfn3z6hy75r4o,1,75.3,64.7,2023-02-10T20:05:14.773Z,2023-02-11T08:38:54Z,4022942143,233,21,4022942025,286,,4022942023,56,Center,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955243,21,7,1,1,57,7h7eg7q7dbwvzww78h9d5eh0h,0,24.7,35.3,2023-02-10T20:05:15.053Z,2023-02-11T08:38:58Z,4022942109,233,28,4023703727,178,,4023324839,383,,4022942027,56,Back,4022942029,285,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955265,29,61,1,1,58,82q9159y2u7mkfn3z6hy75r4o,1,74.8,65.7,2023-02-10T20:05:15.703Z,2023-02-11T08:39:06Z,4022942163,56,Center,4023703777,389,,4023703775,21,,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955269,22,49,1,1,59,7h7eg7q7dbwvzww78h9d5eh0h,1,24.1,44.5,2023-02-10T20:05:16.877Z,2023-02-11T08:39:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955335,23,1,1,2,0,7h7eg7q7dbwvzww78h9d5eh0h,1,25.4,57.1,2023-02-10T20:05:17.807Z,2023-02-11T08:39:19Z,4022942481,56,Back,4022942483,140,24.2,4022942485,141,76.5,4022942487,212,13.3,4022942491,213,1.7,4023703869,178,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955397,24,1,1,2,4,7h7eg7q7dbwvzww78h9d5eh0h,1,34,77.3,2023-02-10T20:05:21.612Z,2023-02-11T08:39:22Z,4022942827,141,71.7,4023703885,178,,4022942835,213,6.0,4022942819,56,Back,4022942823,140,45.9,4022942831,212,13.1,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505955447,25,1,1,2,7,7h7eg7q7dbwvzww78h9d5eh0h,1,60.9,76.6,2023-02-10T20:05:24.441Z,2023-02-11T08:39:26Z,4022943101,141,83.3,4022943105,213,0.5,4022943103,212,10.3,4022943097,56,Left,4023703919,178,,4022943099,140,69.7,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
